time,open,high,low,close,Volume
2025-05-05T09:30:00-04:00,202.34806595,203.40445361,202.2783045,202.75666873,88477
2025-05-05T09:33:00-04:00,202.79653241,203.12540781,202.00922463,202.02915647,82074
2025-05-05T09:36:00-04:00,202.05905424,202.24840674,201.60062186,202.01919055,77844
2025-05-05T09:39:00-04:00,202.03912239,202.10888384,200.41966018,200.45454091,116739
2025-05-05T09:42:00-04:00,200.43460906,200.84321184,199.88648339,200.42464314,86651
2025-05-05T09:45:00-04:00,200.41467722,200.57413196,199.69713089,199.82668787,99261
2025-05-05T09:48:00-04:00,199.80675602,199.80675602,198.8599935,198.8599935,196714
2025-05-05T09:51:00-04:00,198.8599935,199.69713089,198.82012981,199.55760799,75556
2025-05-05T09:54:00-04:00,199.53767615,199.53767615,198.97958456,199.17890298,71139
2025-05-05T09:57:00-04:00,199.16893706,199.41808509,199.01944824,199.05931193,69495
2025-05-05T10:00:00-04:00,199.07924377,199.6572672,199.06927785,199.34832364,99938
2025-05-05T10:03:00-04:00,199.3283918,199.47788062,198.86995942,199.28852812,95013
2025-05-05T10:06:00-04:00,199.28852812,199.28852812,198.59091362,199.06927785,85072
2025-05-05T10:09:00-04:00,199.10914153,199.16893706,198.69057284,198.92975495,68726
2025-05-05T10:12:00-04:00,198.95965271,199.20880074,198.68060692,199.00948232,48727
2025-05-05T10:15:00-04:00,199.01944824,199.26859627,198.93972087,199.20880074,49804
2025-05-05T10:18:00-04:00,199.21378371,199.34832364,199.00948232,199.16893706,39140
2025-05-05T10:21:00-04:00,199.17890298,199.17890298,198.66067507,198.70053876,66676
2025-05-05T10:24:00-04:00,198.69057284,198.74040244,198.44142481,198.54108402,62184
2025-05-05T10:27:00-04:00,198.52115218,198.69057284,197.94312874,198.08265164,104833
2025-05-05T10:30:00-04:00,198.09760052,198.42149296,198.07268572,198.1125494,133113
2025-05-05T10:33:00-04:00,198.12251532,198.20224269,197.5943215,197.5943215,79417
