time,open,high,low,close,Volume
2025-05-05T09:30:00-04:00,79.28567162,80.20423122,78.94121177,80.00454435,59947
2025-05-05T09:33:00-04:00,79.94463829,80.14432516,79.81484182,80.14432516,39884
2025-05-05T09:36:00-04:00,80.16429384,80.24416859,79.95462263,79.99456001,22401
2025-05-05T09:39:00-04:00,80.02451304,80.02451304,79.67506101,79.75493576,12616
2025-05-05T09:42:00-04:00,79.71499839,80.06445041,79.61515495,80.06445041,6527
2025-05-05T09:45:00-04:00,80.06445041,80.35399637,79.99456001,80.30407465,18000
2025-05-05T09:48:00-04:00,80.29409031,80.29409031,79.88473223,79.88473223,8781
2025-05-05T09:51:00-04:00,79.87474788,79.99456001,79.70501404,79.73496707,20472
2025-05-05T09:54:00-04:00,79.73496707,79.98457566,79.66507667,79.98457566,12982
2025-05-05T09:57:00-04:00,79.97459132,80.05446607,79.87474788,79.89471657,5525
2025-05-05T10:00:00-04:00,79.90470091,80.49377718,79.90470091,80.45883198,29884
2025-05-05T10:03:00-04:00,80.44385546,80.51374587,80.09440344,80.24416859,11552
2025-05-05T10:06:00-04:00,80.20423122,80.20423122,79.86476354,79.94463829,14615
2025-05-05T10:09:00-04:00,79.9246696,79.93465394,79.78488879,79.8547792,22627
2025-05-05T10:12:00-04:00,79.86476354,79.88473223,79.56523324,79.68504536,15367
2025-05-05T10:15:00-04:00,79.72498273,79.83481051,79.58520192,79.83481051,9326
2025-05-05T10:18:00-04:00,79.86476354,79.93465394,79.6950297,79.73496707,15738
2025-05-05T10:21:00-04:00,79.71499839,79.83481051,79.67506101,79.71499839,11700
2025-05-05T10:24:00-04:00,79.74495142,79.88473223,79.74495142,79.86476354,7970
2025-05-05T10:27:00-04:00,79.83481051,79.95462263,79.64510798,79.79487314,22689
2025-05-05T10:30:00-04:00,79.78488879,79.78488879,79.63512364,79.63512364,5182
2025-05-05T10:33:00-04:00,79.6251393,79.63512364,79.44542111,79.49534283,11956
2025-05-05T10:36:00-04:00,79.49534283,79.63512364,79.42545243,79.59518627,16694
2025-05-05T10:39:00-04:00,79.60517061,79.74495142,79.60517061,79.74495142,8040
2025-05-05T10:42:00-04:00,79.76492011,79.79487314,79.55524889,79.75493576,13377
2025-05-05T10:45:00-04:00,79.76492011,79.86476354,79.66507667,79.75493576,27120
2025-05-05T10:48:00-04:00,79.76492011,79.78488879,79.67506101,79.74495142,8402
2025-05-05T10:51:00-04:00,79.74495142,79.75493576,79.6251393,79.6251393,10446
2025-05-05T10:54:00-04:00,79.60517061,79.79487314,79.58520192,79.79487314,7121
2025-05-05T10:57:00-04:00,79.78488879,79.87474788,79.75493576,79.78488879,9246
2025-05-05T11:00:00-04:00,79.76492011,79.91468526,79.70501404,79.81484182,7966
2025-05-05T11:03:00-04:00,79.82482617,79.84479485,79.77490445,79.80485748,3296
2025-05-05T11:06:00-04:00,79.77490445,79.84479485,79.68504536,79.82482617,9017
2025-05-05T11:09:00-04:00,79.81484182,79.8547792,79.68504536,79.80485748,6859
2025-05-05T11:12:00-04:00,79.79487314,79.89471657,79.77490445,79.83481051,8628
2025-05-05T11:15:00-04:00,79.81484182,79.81484182,79.63512364,79.68504536,4179
2025-05-05T11:18:00-04:00,79.67506101,79.72498273,79.63512364,79.71499839,4953
2025-05-05T11:21:00-04:00,79.72498273,79.93465394,79.72498273,79.9246696,4969
2025-05-05T11:24:00-04:00,79.9246696,79.96959915,79.83481051,79.86476354,10880
2025-05-05T11:27:00-04:00,79.87974006,79.93465394,79.84479485,79.88473223,8847
2025-05-05T11:30:00-04:00,79.87474788,79.93465394,79.84479485,79.87474788,9071
2025-05-05T11:33:00-04:00,79.86476354,79.87474788,79.70501404,79.73496707,5740
2025-05-05T11:36:00-04:00,79.73496707,79.73496707,79.57521758,79.57521758,5583
2025-05-05T11:39:00-04:00,79.60517061,79.70501404,79.58520192,79.64510798,10528
2025-05-05T11:42:00-04:00,79.6251393,79.66507667,79.55524889,79.66507667,8173
2025-05-05T11:45:00-04:00,79.65509233,79.70501404,79.60517061,79.60517061,1558
2025-05-05T11:48:00-04:00,79.61515495,79.65509233,79.57521758,79.64510798,2653
2025-05-05T11:51:00-04:00,79.67506101,79.73995925,79.64510798,79.72498273,2941
2025-05-05T11:54:00-04:00,79.71499839,79.80485748,79.71499839,79.77490445,2465
2025-05-05T11:57:00-04:00,79.76492011,79.76492011,79.68005319,79.68005319,3255
2025-05-05T12:00:00-04:00,79.70501404,79.84479485,79.6950297,79.82482617,1897
2025-05-05T12:03:00-04:00,79.79487314,79.80485748,79.70501404,79.70501404,1450
