fact_unit,2010-08-04,2010-11-03,2011-02-22,2011-05-10,2011-08-04,2011-11-03,2012-02-21,2012-05-08,2012-08-07,2012-11-06,2013-02-28,2013-05-01,2013-08-06,2013-11-08,2014-02-28,2014-05-08,2014-05-09,2014-08-08,2014-11-07,2015-02-27,2015-05-08,2015-08-07,2015-11-06,2016-02-26,2016-05-06,2016-08-05,2016-11-04,2017-02-28,2017-05-05,2017-08-04,2017-11-03,2018-02-28,2018-05-09,2018-08-08,2018-11-07,2019-02-28,2019-05-08,2019-08-02,2019-11-01,2020-02-26,2020-05-06,2020-08-06,2020-11-05,2021-02-24,2021-05-05,2021-08-05,2021-11-04,2022-02-24,2022-05-05,2022-08-04,2022-11-03,2023-02-23,2023-05-03,2023-08-04,2023-11-03,2024-02-29,2024-05-08,2024-08-08,2024-11-07,2025-02-27,2025-05-08,2025-08-07,2025-11-06
AccountsPayableCurrent / USD,126813000.0,126813000.0,126813000.0,154130000.0,154130000.0,154130000.0,155163000.0,154855000.0,154855000.0,154855000.0,154855000.0,117510000.0,117510000.0,117510000.0,117510000.0,357432000.0,117510000.0,357432000.0,357432000.0,357500000.0,330500000.0,330500000.0,330500000.0,330500000.0,294200000.0,294200000.0,294200000.0,294200000.0,323800000.0,323800000.0,323800000.0,323800000.0,402900000.0,402900000.0,402900000.0,402900000.0,382200000.0,382200000.0,382200000.0,382200000.0,351900000.0,351900000.0,351900000.0,351900000.0,387000000.0,387000000.0,387000000.0,387000000.0,452400000.0,452400000.0,452400000.0,452400000.0,410400000.0,410400000.0,410400000.0,410400000.0,402400000.0,402400000.0,402400000.0,402400000.0,430300000.0,430300000.0,430300000.0
AccountsReceivableNetCurrent / USD,243403000.0,243403000.0,243403000.0,293159000.0,293159000.0,293159000.0,294192000.0,319988000.0,319988000.0,319988000.0,319988000.0,352142000.0,352142000.0,352142000.0,352142000.0,643083000.0,352142000.0,643083000.0,643083000.0,643100000.0,646100000.0,646100000.0,646100000.0,646100000.0,636500000.0,636500000.0,636500000.0,636500000.0,689200000.0,689200000.0,689200000.0,689200000.0,830700000.0,830700000.0,830700000.0,830700000.0,901900000.0,901900000.0,901900000.0,901900000.0,845600000.0,845600000.0,845600000.0,845600000.0,832400000.0,832400000.0,832400000.0,832400000.0,1071000000.0,1071000000.0,1071000000.0,1071000000.0,1031800000.0,1031800000.0,1031800000.0,1031800000.0,1033200000.0,1033200000.0,1033200000.0,1033200000.0,1144000000.0,1144000000.0,1144000000.0
AccrualForEnvironmentalLossContingenciesComponentAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25200000.0,,,,25800000.0,,,,25800000.0,,,
AccruedEmployeeBenefitsCurrent / USD,,,,,,,,,,,,,,,71246000.0,130455000.0,71246000.0,130455000.0,130455000.0,131400000.0,130800000.0,130800000.0,130800000.0,130800000.0,106400000.0,106400000.0,106400000.0,106400000.0,120400000.0,120400000.0,120400000.0,120400000.0,127500000.0,127500000.0,127500000.0,127500000.0,136700000.0,136700000.0,136700000.0,136700000.0,124500000.0,124500000.0,124500000.0,124500000.0,126500000.0,126500000.0,126500000.0,126500000.0,157100000.0,157100000.0,157100000.0,157100000.0,159700000.0,159700000.0,159700000.0,159700000.0,154400000.0,154400000.0,154400000.0,154400000.0,168500000.0,168500000.0,168500000.0
AccruedEnvironmentalLossContingenciesCurrent / USD,,,,,,,,,,,,,,,,7812000.0,,7812000.0,7812000.0,7800000.0,7100000.0,7100000.0,7100000.0,7100000.0,7900000.0,7900000.0,7900000.0,7900000.0,6400000.0,6400000.0,6400000.0,6400000.0,4000000.0,4000000.0,4000000.0,4000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5600000.0,5600000.0,5600000.0,5600000.0,4600000.0,4600000.0,4600000.0,4600000.0,4000000.0,4000000.0,4000000.0,4000000.0,4100000.0,4100000.0,4100000.0,4100000.0,4000000.0,4000000.0,4000000.0,4000000.0,3200000.0,3200000.0,3200000.0
AccruedLiabilitiesCurrent / USD,106423000.0,106423000.0,106423000.0,111208000.0,111208000.0,111208000.0,109227000.0,163259000.0,163259000.0,163259000.0,163259000.0,122696000.0,122696000.0,122696000.0,122696000.0,214058000.0,122696000.0,214058000.0,214058000.0,214100000.0,220000000.0,220000000.0,220000000.0,220000000.0,193500000.0,193500000.0,193500000.0,193500000.0,201200000.0,201200000.0,201200000.0,201200000.0,203200000.0,203200000.0,203200000.0,203200000.0,222400000.0,222400000.0,222400000.0,222400000.0,217500000.0,217500000.0,217500000.0,217500000.0,216200000.0,216200000.0,216200000.0,216200000.0,255000000.0,255000000.0,255000000.0,255000000.0,263700000.0,263700000.0,263700000.0,263700000.0,253500000.0,253500000.0,253500000.0,253500000.0,362900000.0,362900000.0,362900000.0
AccruedMarketingCostsCurrent / USD,,,,,,,17631000.0,,,,18656000.0,,,,13365000.0,11436000.0,13365000.0,11436000.0,11436000.0,11400000.0,13900000.0,13900000.0,13900000.0,13900000.0,15300000.0,15300000.0,15300000.0,15300000.0,18900000.0,18900000.0,18900000.0,18900000.0,23400000.0,23400000.0,23400000.0,23400000.0,25200000.0,25200000.0,25200000.0,25200000.0,27900000.0,27900000.0,27900000.0,27900000.0,27100000.0,27100000.0,27100000.0,27100000.0,36900000.0,36900000.0,36900000.0,36900000.0,43800000.0,43800000.0,43800000.0,43800000.0,35200000.0,35200000.0,35200000.0,35200000.0,33900000.0,33900000.0,33900000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,2101535000.0,,,,2141906000.0,,,,2274723000.0,2426996000.0,2274723000.0,2426996000.0,2426996000.0,2427000000.0,2657800000.0,2657800000.0,2657800000.0,2657800000.0,2882700000.0,2882700000.0,2882700000.0,2882700000.0,3114600000.0,3114600000.0,3114600000.0,3114600000.0,3386300000.0,3386300000.0,3386300000.0,3386300000.0,3582500000.0,3582500000.0,3582500000.0,3582500000.0,3846100000.0,3846100000.0,3846100000.0,3846100000.0,4120100000.0,4120100000.0,4120100000.0,4120100000.0,4342500000.0,4342500000.0,4342500000.0,4342500000.0,4612400000.0,4612400000.0,4612400000.0,4612400000.0,4943900000.0,4943900000.0,4943900000.0,4943900000.0,5266200000.0,5266200000.0,5266200000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-36036000.0,-36036000.0,-36036000.0,-44381000.0,-44381000.0,-44381000.0,-44381000.0,-97778000.0,-97778000.0,-97778000.0,-97778000.0,-114042000.0,-114042000.0,-114042000.0,-114042000.0,-65024000.0,-114042000.0,-65024000.0,-65024000.0,-65000000.0,-153900000.0,-153900000.0,-153900000.0,-153900000.0,-124900000.0,-124900000.0,-124900000.0,-124900000.0,-139600000.0,-139600000.0,-139600000.0,-139600000.0,-156900000.0,-156900000.0,-156900000.0,-156900000.0,-138800000.0,-138800000.0,-138800000.0,-138800000.0,-159500000.0,-159500000.0,-159500000.0,-159500000.0,-144500000.0,-144500000.0,-144500000.0,-144500000.0,-75200000.0,-75200000.0,-75200000.0,-75200000.0,-102400000.0,-102400000.0,-102400000.0,-102400000.0,-70900000.0,-70900000.0,-70900000.0,-70900000.0,-43400000.0,-43400000.0,-43400000.0
AdditionalPaidInCapitalCommonStock / USD,387496000.0,387496000.0,387496000.0,362248000.0,362248000.0,362248000.0,362248000.0,351804000.0,351804000.0,351804000.0,351804000.0,378794000.0,378794000.0,378794000.0,378794000.0,401761000.0,378794000.0,401761000.0,401761000.0,401700000.0,432100000.0,432100000.0,432100000.0,432100000.0,439900000.0,439900000.0,439900000.0,439900000.0,451400000.0,451400000.0,451400000.0,451400000.0,471200000.0,471200000.0,471200000.0,471200000.0,494500000.0,494500000.0,494500000.0,494500000.0,524800000.0,524800000.0,524800000.0,524800000.0,554400000.0,554400000.0,554400000.0,554400000.0,579400000.0,579400000.0,579400000.0,579400000.0,581800000.0,581800000.0,581800000.0,581800000.0,620100000.0,620100000.0,620100000.0,620100000.0,669800000.0,669800000.0,669800000.0
