fact_unit,2009-08-03,2009-10-30,2010-02-22,2010-04-29,2010-08-02,2010-11-01,2011-02-28,2011-05-05,2011-08-05,2011-11-04,2012-02-29,2012-05-04,2012-08-03,2012-11-02,2013-02-27,2013-05-07,2013-08-07,2013-11-01,2014-02-26,2014-05-07,2014-08-06,2014-11-07,2015-02-25,2015-05-01,2015-08-05,2015-11-09,2016-02-24,2016-04-28,2016-08-04,2016-11-03,2017-02-22,2017-05-05,2017-07-28,2017-10-27,2018-02-23,2018-04-27,2018-07-27,2018-10-26,2019-02-22,2019-05-03,2019-08-02,2019-10-25,2020-02-21,2020-05-08,2020-08-07,2020-10-28,2021-02-26,2021-04-30,2021-07-30,2021-11-05,2022-03-01,2022-04-29,2022-07-29,2022-10-28,2023-02-28,2023-04-27,2023-07-27,2023-10-31,2024-02-27,2024-05-01,2024-07-30,2024-10-29,2025-02-25,2025-04-29,2025-07-31,2025-10-30
AccountsPayableCurrent / USD,46251000.0,46251000.0,46251000.0,75744000.0,75744000.0,75744000.0,75744000.0,82312000.0,82312000.0,82312000.0,82312000.0,176448000.0,176448000.0,176448000.0,176448000.0,350230000.0,350230000.0,350230000.0,350230000.0,261333000.0,261333000.0,261333000.0,261333000.0,214656000.0,214656000.0,214656000.0,214656000.0,337668000.0,337668000.0,337668000.0,337668000.0,148730000.0,148730000.0,148730000.0,148730000.0,120220000.0,120220000.0,120220000.0,120220000.0,233287000.0,233287000.0,233287000.0,233287000.0,218081000.0,218081000.0,218081000.0,218081000.0,183349000.0,183349000.0,183349000.0,183349000.0,193374000.0,193374000.0,193374000.0,193374000.0,341409000.0,341409000.0,341409000.0,341409000.0,207178000.0,207178000.0,207178000.0,207178000.0,482190000.0,482190000.0,482190000.0
AccountsReceivableExcludingAccruedInterestBeforeAllowanceForCreditLossNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,94373000.0,94373000.0,94373000.0
AccountsReceivableGrossCurrent / USD,,,,,227816000.0,227816000.0,227816000.0,305537000.0,305537000.0,305537000.0,305537000.0,320600000.0,320600000.0,320600000.0,320600000.0,568070000.0,568070000.0,568070000.0,568070000.0,148693000.0,148693000.0,148693000.0,148693000.0,142542000.0,142542000.0,142542000.0,142542000.0,500631000.0,500631000.0,500631000.0,500631000.0,266687000.0,266687000.0,266687000.0,266687000.0,213776000.0,213776000.0,213776000.0,213776000.0,129644000.0,129644000.0,129644000.0,129644000.0,476425000.0,476425000.0,476425000.0,476425000.0,269095000.0,269095000.0,269095000.0,269095000.0,430100000.0,430100000.0,430100000.0,430100000.0,325379000.0,325379000.0,325379000.0,325379000.0,662390000.0,662390000.0,662390000.0,662390000.0,1262353000.0,1262353000.0,1262353000.0
AccountsReceivableNetCurrent / USD,61703000.0,61703000.0,61703000.0,226826000.0,226826000.0,226826000.0,226826000.0,305537000.0,305537000.0,305537000.0,305537000.0,310568000.0,310568000.0,310568000.0,310568000.0,553567000.0,553567000.0,553567000.0,553567000.0,136383000.0,136383000.0,136383000.0,136383000.0,135434000.0,135434000.0,135434000.0,135434000.0,500629000.0,500629000.0,500629000.0,500629000.0,266687000.0,266687000.0,266687000.0,266687000.0,211797000.0,211797000.0,211797000.0,211797000.0,128282000.0,128282000.0,128282000.0,128282000.0,475039000.0,475039000.0,475039000.0,475039000.0,266086000.0,266086000.0,266086000.0,266086000.0,429436000.0,429436000.0,429436000.0,429436000.0,324337000.0,324337000.0,324337000.0,324337000.0,660776000.0,660776000.0,660776000.0,660776000.0,1261049000.0,1261049000.0,1261049000.0
AccruedIncomeTaxesCurrent / USD,99938000.0,99938000.0,99938000.0,8740000.0,8740000.0,8740000.0,8740000.0,16831000.0,16831000.0,16831000.0,16831000.0,9541000.0,9541000.0,9541000.0,9541000.0,5474000.0,5474000.0,5474000.0,5474000.0,6707000.0,6707000.0,6707000.0,6707000.0,1727000.0,1727000.0,1727000.0,1727000.0,1330000.0,1330000.0,1330000.0,1330000.0,12562000.0,12562000.0,12562000.0,12562000.0,19581000.0,19581000.0,19581000.0,19581000.0,20885000.0,20885000.0,20885000.0,20885000.0,17010000.0,17010000.0,17010000.0,17010000.0,14571000.0,14571000.0,14571000.0,14571000.0,4543000.0,4543000.0,4543000.0,4543000.0,29397000.0,29397000.0,29397000.0,29397000.0,22134000.0,22134000.0,22134000.0,22134000.0,77363000.0,77363000.0,77363000.0
AccruedLiabilitiesCurrent / USD,140899000.0,140899000.0,140899000.0,186682000.0,193277000.0,193277000.0,193277000.0,244271000.0,244271000.0,244271000.0,244271000.0,406659000.0,406659000.0,406659000.0,406659000.0,554433000.0,554433000.0,554433000.0,554433000.0,320077000.0,320077000.0,320077000.0,320077000.0,388156000.0,388156000.0,388156000.0,388156000.0,409452000.0,409452000.0,409452000.0,409452000.0,262977000.0,262977000.0,262977000.0,262977000.0,366827000.0,366827000.0,366827000.0,366827000.0,441580000.0,441580000.0,441580000.0,441580000.0,351260000.0,351260000.0,351260000.0,351260000.0,310467000.0,310467000.0,310467000.0,310467000.0,288450000.0,288450000.0,288450000.0,288450000.0,382782000.0,382782000.0,382782000.0,382782000.0,524829000.0,524829000.0,524829000.0,524829000.0,508581000.0,508581000.0,508581000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,225790000.0,363305000.0,363305000.0,363305000.0,363305000.0,617787000.0,617787000.0,617787000.0,617787000.0,803501000.0,803501000.0,803501000.0,803501000.0,940730000.0,940730000.0,940730000.0,940730000.0,1133090000.0,1133090000.0,1133090000.0,1133090000.0,1335549000.0,1335549000.0,1335549000.0,1335549000.0,1514664000.0,1514664000.0,1514664000.0,1514664000.0,1184739000.0,1184739000.0,1184739000.0,1184739000.0,1284857000.0,1284857000.0,1284857000.0,1284857000.0,1386082000.0,1386082000.0,1386082000.0,1386082000.0,1095121000.0,1095121000.0,1095121000.0,1095121000.0,1231524000.0,1231524000.0,1231524000.0,1231524000.0,1462772000.0,1462772000.0,1462772000.0,1462772000.0,1694116000.0,1694116000.0,1694116000.0,1694116000.0,2091207000.0,2091207000.0,2091207000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-24421000.0,-24421000.0,-24421000.0,-9596000.0,-9596000.0,-9596000.0,-9596000.0,-27243000.0,-27243000.0,-27243000.0,-27243000.0,-5037000.0,-5037000.0,-5037000.0,-5037000.0,-5037000.0,-5037000.0,-5037000.0,-5037000.0,10179000.0,10179000.0,10179000.0,10179000.0,-25776000.0,-25776000.0,-25776000.0,-25776000.0,50140000.0,50140000.0,50140000.0,50140000.0,15480000.0,15480000.0,-9907000.0,-9907000.0,2259000.0,2259000.0,2259000.0,2259000.0,-54466000.0,-54466000.0,-54466000.0,-54466000.0,-79334000.0,-79334000.0,-79334000.0,-79334000.0,-61726000.0,-61726000.0,-61726000.0,-61726000.0,-96362000.0,-96362000.0,-96362000.0,-96362000.0,-191817000.0,-191817000.0,-191817000.0,-191817000.0,-174131000.0,-174131000.0,-174131000.0,-174131000.0,-184058000.0,-184058000.0,-184058000.0
AdditionalPaidInCapitalCommonStock / USD,1176156000.0,1176156000.0,1176156000.0,1658091000.0,1658091000.0,1658091000.0,1658091000.0,1815420000.0,1815420000.0,1815420000.0,1815420000.0,2022743000.0,2022743000.0,2022743000.0,2022743000.0,2065527000.0,2065527000.0,2065527000.0,2065527000.0,2646022000.0,2646022000.0,2646022000.0,2646022000.0,2697558000.0,2697558000.0,2697558000.0,2697558000.0,2742795000.0,2742795000.0,2742795000.0,2742795000.0,2765310000.0,2765310000.0,2765310000.0,2765310000.0,2799107000.0,2799107000.0,2799107000.0,2799107000.0,2825211000.0,2825211000.0,2825211000.0,2825211000.0,2849376000.0,2849376000.0,2849376000.0,2849376000.0,2866786000.0,2866786000.0,2866786000.0,2866786000.0,2871352000.0,2871352000.0,2871352000.0,2871352000.0,2887476000.0,2887476000.0,2887476000.0,2887476000.0,2890427000.0,2890427000.0,2890427000.0,2890427000.0,2898418000.0,2898418000.0,2898418000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,,,,5019000.0,,,,11979000.0,,,,23100000.0,,,,18189000.0,,,,20407000.0,10137000.0,10251000.0,10516000.0,5137000.0,15664000.0,15732000.0,16071000.0,11175000.0,12679000.0,12764000.0,13053000.0,16090000.0,15689000.0,15810000.0,15877000.0,13118000.0,11505000.0,11591000.0,12048000.0,15989000.0,28314000.0,30247000.0,31100000.0,12092000.0,18952000.0,19148000.0,20144000.0
