fact_unit,2010-08-12,2010-11-09,2011-03-25,2011-05-09,2011-08-05,2011-11-07,2012-02-28,2012-05-07,2012-08-07,2012-11-08,2013-02-28,2013-05-08,2013-08-08,2013-11-12,2014-03-03,2014-05-12,2014-08-07,2014-11-07,2015-03-02,2015-05-08,2015-08-06,2015-11-06,2016-02-29,2016-05-06,2016-08-09,2016-09-28,2016-11-09,2017-03-01,2017-05-10,2017-08-09,2017-11-09,2018-03-01,2018-05-08,2018-08-07,2018-11-02,2019-02-25,2019-05-10,2019-08-07,2019-11-08,2020-03-02,2020-05-11,2020-08-10,2020-11-06,2021-03-01,2021-05-07,2021-08-06,2021-11-05,2022-02-25,2022-05-06,2022-08-05,2022-11-04,2023-02-27,2023-05-04,2023-08-04,2023-11-09,2024-02-23,2024-05-03,2024-08-02,2024-11-01,2025-02-25,2025-05-01,2025-08-01,2025-10-31
AccountsAndNotesReceivableNet / USD,46086000.0,,,,70337000.0,70337000.0,70337000.0,90580000.0,90580000.0,90580000.0,90580000.0,168286000.0,168286000.0,168286000.0,168286000.0,181163000.0,181163000.0,122248000.0,122248000.0,135931000.0,135931000.0,135931000.0,135931000.0,177398000.0,177398000.0,135931000.0,177398000.0,177398000.0,203938000.0,203938000.0,203938000.0,203938000.0,276347000.0,276347000.0,276347000.0,276347000.0,299621000.0,299621000.0,299621000.0,299621000.0,305501000.0,305501000.0,305501000.0,305501000.0,603111000.0,603111000.0,603111000.0,603111000.0,671721000.0,671721000.0,671721000.0,671721000.0,969292000.0,969292000.0,969292000.0,969292000.0,1278110000.0,1278110000.0,1278110000.0,1278110000.0,1257464000.0,1257464000.0,1257464000.0
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent / USD,151229000.0,,,,237631000.0,237631000.0,237631000.0,315133000.0,315133000.0,315133000.0,315133000.0,646427000.0,646427000.0,646427000.0,646427000.0,662687000.0,662687000.0,662687000.0,662687000.0,605923000.0,605923000.0,605923000.0,605923000.0,608343000.0,608343000.0,605923000.0,608343000.0,608343000.0,824878000.0,824878000.0,824878000.0,824878000.0,980218000.0,980218000.0,980218000.0,980218000.0,1164509000.0,1164509000.0,1164509000.0,1164509000.0,1007761000.0,1007761000.0,1007761000.0,1009154000.0,1420162000.0,1420162000.0,1420162000.0,1420162000.0,1543623000.0,1543623000.0,1543623000.0,1543623000.0,1868885000.0,1868885000.0,1868885000.0,1868885000.0,2168984000.0,2168984000.0,2168984000.0,2168984000.0,2056215000.0,2056215000.0,2056215000.0
AccountsReceivableGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355727000.0,399029000.0,399029000.0,393110000.0,393110000.0,551393000.0,551393000.0,551393000.0,551393000.0,694252000.0,694252000.0,694252000.0,694252000.0,629250000.0,629250000.0,629250000.0
AccountsReceivableNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336902000.0,370455000.0,370455000.0,364536000.0,364536000.0,518345000.0,518345000.0,518345000.0,518345000.0,653048000.0,653048000.0,653048000.0,653048000.0,570026000.0,570026000.0,570026000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-27947000.0,,,,-42081000.0,-42081000.0,-42081000.0,-55880000.0,-55880000.0,-55880000.0,-42081000.0,-12191000.0,-12191000.0,-12191000.0,-55880000.0,10691000.0,10691000.0,10691000.0,-12191000.0,-45046000.0,-45046000.0,-45046000.0,10691000.0,-96590000.0,-96590000.0,10691000.0,-96590000.0,-96590000.0,-135605000.0,-135605000.0,-135605000.0,-135605000.0,-108432000.0,-108432000.0,-108432000.0,-108432000.0,-115647000.0,-115647000.0,-115647000.0,-115647000.0,-87922000.0,-87922000.0,-87922000.0,-87922000.0,135010000.0,135010000.0,135010000.0,135010000.0,-173880000.0,-173880000.0,-173880000.0,-173880000.0,-595798000.0,-595798000.0,-595798000.0,-595798000.0,-751393000.0,-751393000.0,-751393000.0,-751393000.0,-1182283000.0,-1182283000.0,-1182283000.0
AdditionalPaidInCapital / USD,1155709000.0,,,,1849497000.0,1849497000.0,1849497000.0,2496651000.0,2496651000.0,2496651000.0,2496651000.0,3562642000.0,3562642000.0,3562642000.0,3562642000.0,3688937000.0,3688937000.0,3688937000.0,3688937000.0,3970439000.0,3970439000.0,3970439000.0,3970439000.0,4655220000.0,4655220000.0,3970439000.0,4655220000.0,4655220000.0,5764497000.0,5764497000.0,5764497000.0,5764497000.0,11261461000.0,11261461000.0,11261461000.0,11261461000.0,11355751000.0,11355751000.0,11355751000.0,11355751000.0,11577320000.0,11577320000.0,11577320000.0,11577320000.0,20626897000.0,20626897000.0,20626897000.0,20626897000.0,21075863000.0,21075863000.0,21075863000.0,21075863000.0,22142868000.0,22142868000.0,22142868000.0,22142868000.0,24396797000.0,24396797000.0,24396797000.0,24396797000.0,28079738000.0,28079738000.0,28079738000.0
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts / USD,,,,,,,,,,,,95000.0,290000.0,553000.0,504000.0,100000.0,93000.0,221000.0,504000.0,148000.0,273000.0,-1498000.0,625000.0,,-3107000.0,625000.0,-1086091000.0,625000.0,,,,-799000.0,,,,,,640000.0,1292000.0,1194000.0,375000.0,976000.0,1258000.0,1194000.0,232000.0,,,2530000.0,232000.0,3813000.0,,,441000.0,3813000.0,,,441000.0,,,,984000.0,,
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18825000.0,28574000.0,28574000.0,28574000.0,28574000.0,33048000.0,33048000.0,33048000.0,33048000.0,41204000.0,41204000.0,41204000.0,41204000.0,59224000.0,59224000.0,59224000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,22958955.0,23145220.0,23016570.0,23129988.0,21730170.0,20890149.0,23145727.0,21923188.0,21956874.0,21504743.0,21546210.0,18102941.0,19614779.0,20625120.0,20888386.0,23606308.0,23534545.0,22322087.0,22000089.0,19272859.0,19239871.0,22000089.0,29947931.0,21429247.0,18004346.0,31091764.0,16450571.0,20118783.0,12412703.0,11103025.0,11487387.0,16421253.0,20668019.0,20468837.0,19993742.0,13559863.0,20522727.0,19426732.0,18872565.0,20028886.0,19802124.0,19096203.0,18611332.0,19337362.0,14279.0,13473.0,19024000.0,17758000.0,19286000.0,17627000.0,17329000.0,18460000.0,12568.0,13736.0,16726.0,12343.0,11607.0,11390.0,11306.0
AssetImpairmentCharges / USD,285000.0,,,,167000.0,227000.0,783000.0,90000.0,81000.0,81000.0,227000.0,-36000.0,337000.0,1260000.0,81000.0,-36000.0,-53000.0,56000.0,1260000.0,0.0,651000.0,2239000.0,60000.0,-30000.0,-59000.0,60000.0,-8000.0,2692000.0,-1000.0,-1000.0,-23000.0,75263000.0,0.0,24000.0,3075000.0,213000.0,431000.0,583000.0,1723000.0,,,,,,,,,,,,,,,,113000000.0,18291000.0,,168303000.0,113000000.0,3000000.0,,168303000.0,168303000.0
