fact_unit,2009-08-10,2009-11-06,2010-02-25,2010-05-07,2010-08-06,2010-11-05,2011-02-25,2011-05-06,2011-08-09,2011-11-07,2012-02-27,2012-05-07,2012-08-07,2012-11-07,2013-02-26,2013-05-08,2013-08-07,2013-11-06,2014-02-27,2014-05-07,2014-08-06,2014-11-06,2015-02-26,2015-05-07,2015-08-06,2015-11-05,2016-02-25,2016-05-05,2016-08-05,2016-11-03,2017-02-22,2017-05-05,2017-07-31,2017-08-04,2017-11-03,2018-02-22,2018-05-08,2018-08-03,2018-11-02,2019-02-20,2019-05-03,2019-07-31,2019-11-01,2020-02-19,2020-05-01,2020-07-31,2020-10-30,2021-02-19,2021-04-30,2021-07-30,2021-10-28,2022-02-18,2022-04-29,2022-07-29,2022-10-28,2023-02-17,2023-04-28,2023-07-28,2023-10-27,2024-02-16,2024-04-26,2024-07-26,2024-11-01,2025-02-21,2025-05-07,2025-08-07,2025-11-06
AccountsNotesAndLoansReceivableNetCurrent / USD,3288000000.0,3288000000.0,3288000000.0,2695000000.0,2695000000.0,2695000000.0,2695000000.0,3039000000.0,3039000000.0,3039000000.0,3039000000.0,3039000000.0,3486000000.0,3486000000.0,3486000000.0,3562000000.0,3562000000.0,3562000000.0,3562000000.0,3756000000.0,3756000000.0,3756000000.0,3756000000.0,3083000000.0,3083000000.0,3083000000.0,3083000000.0,2675000000.0,2675000000.0,2675000000.0,2675000000.0,3001000000.0,2675000000.0,3001000000.0,3001000000.0,2852000000.0,3287000000.0,3287000000.0,3287000000.0,3287000000.0,3521000000.0,3521000000.0,3521000000.0,3521000000.0,3280000000.0,3280000000.0,3280000000.0,3280000000.0,3064000000.0,3064000000.0,3064000000.0,2632000000.0,3232000000.0,3232000000.0,3232000000.0,3232000000.0,3284000000.0,3284000000.0,3284000000.0,3284000000.0,3059000000.0,3059000000.0,3059000000.0,3059000000.0,2966000000.0,2966000000.0,2402000000.0
AccountsPayableCurrent / USD,2119000000.0,2119000000.0,2119000000.0,2058000000.0,2058000000.0,2058000000.0,2058000000.0,2556000000.0,2556000000.0,2556000000.0,2556000000.0,2556000000.0,2500000000.0,2500000000.0,2500000000.0,2775000000.0,2775000000.0,2775000000.0,2775000000.0,2900000000.0,2900000000.0,2900000000.0,2900000000.0,2664000000.0,2664000000.0,2664000000.0,2664000000.0,2078000000.0,2078000000.0,2078000000.0,2078000000.0,2309000000.0,2078000000.0,2309000000.0,2309000000.0,2199000000.0,2458000000.0,2458000000.0,2458000000.0,2458000000.0,2413000000.0,2413000000.0,2413000000.0,2413000000.0,2423000000.0,2423000000.0,2423000000.0,2423000000.0,2320000000.0,2320000000.0,2320000000.0,2035000000.0,2606000000.0,2606000000.0,2606000000.0,2606000000.0,2708000000.0,2708000000.0,2708000000.0,2708000000.0,2442000000.0,2442000000.0,2442000000.0,2442000000.0,2316000000.0,2316000000.0,2110000000.0
AccountsPayableOtherCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164000000.0,135000000.0,41000000.0,41000000.0,41000000.0,164000000.0,106000000.0,106000000.0,106000000.0,41000000.0,185000000.0,185000000.0,185000000.0,106000000.0,141000000.0,141000000.0,141000000.0,185000000.0,110000000.0,110000000.0,94000000.0
AccrualForEnvironmentalLossContingencies / USD,,,,,,,,,,,,,,,,,,95000000.0,94000000.0,98000000.0,98000000.0,95000000.0,95000000.0,96000000.0,96000000.0,97000000.0,93000000.0,93000000.0,92000000.0,95000000.0,134000000.0,134000000.0,134000000.0,131000000.0,130000000.0,128000000.0,131000000.0,125000000.0,131000000.0,128000000.0,132000000.0,132000000.0,145000000.0,157000000.0,196000000.0,189000000.0,186000000.0,185000000.0,189000000.0,185000000.0,187000000.0,182000000.0,182000000.0,198000000.0,198000000.0,243000000.0,240000000.0,243000000.0,243000000.0,243000000.0,251000000.0,251000000.0,251000000.0,,,,
AccrualForEnvironmentalLossContingenciesPeriodIncreaseDecrease / EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,6000000.0,
AccrualForEnvironmentalLossContingenciesPeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,6000000.0,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,17817000000.0,17817000000.0,17817000000.0,18991000000.0,18991000000.0,18991000000.0,18991000000.0,18991000000.0,18591000000.0,18591000000.0,18591000000.0,18934000000.0,18934000000.0,18934000000.0,18934000000.0,20074000000.0,20074000000.0,20074000000.0,20074000000.0,20340000000.0,20340000000.0,20340000000.0,20340000000.0,20700000000.0,20700000000.0,20700000000.0,20728000000.0,21600000000.0,20728000000.0,21600000000.0,21600000000.0,19248000000.0,20500000000.0,20500000000.0,20500000000.0,20549000000.0,20500000000.0,20500000000.0,20500000000.0,20494000000.0,20500000000.0,20500000000.0,20500000000.0,20512000000.0,21400000000.0,21400000000.0,21400000000.0,16808000000.0,17600000000.0,17600000000.0,17600000000.0,17556000000.0,18400000000.0,18400000000.0,18400000000.0,18371000000.0,19600000000.0,19600000000.0,19600000000.0,19561000000.0,19600000000.0,19600000000.0,16300000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-3322000000.0,-3322000000.0,-3322000000.0,-2077000000.0,-2077000000.0,-2077000000.0,-2077000000.0,-1822000000.0,-1822000000.0,-1822000000.0,-1822000000.0,-1825000000.0,-3005000000.0,-3005000000.0,-3005000000.0,-3840000000.0,-3840000000.0,-3840000000.0,-3840000000.0,-2759000000.0,-2759000000.0,-3812000000.0,-2759000000.0,-2778000000.0,-2628000000.0,-3065000000.0,-2759000000.0,-5042000000.0,-4886000000.0,-5358000000.0,-5708000000.0,-5362000000.0,-5708000000.0,-5362000000.0,-5362000000.0,-5362000000.0,-4633000000.0,-4633000000.0,-4633000000.0,-4633000000.0,-4500000000.0,-4500000000.0,-4887000000.0,-4500000000.0,-4975000000.0,-4870000000.0,-5014000000.0,-4739000000.0,-5255000000.0,-5149000000.0,-5132000000.0,-4342000000.0,-4453000000.0,-4094000000.0,-3314000000.0,-1666000000.0,-1694000000.0,-1489000000.0,-1586000000.0,-1666000000.0,-1911000000.0,-1920000000.0,-1460000000.0,-1925000000.0,-1558000000.0,-1722000000.0,-1722000000.0
AdditionalPaidInCapitalCommonStock / USD,,,5845000000.0,5803000000.0,5803000000.0,5803000000.0,5803000000.0,5829000000.0,5829000000.0,5829000000.0,5829000000.0,5829000000.0,5908000000.0,5908000000.0,5908000000.0,6042000000.0,6042000000.0,6042000000.0,6042000000.0,6463000000.0,6463000000.0,6463000000.0,6463000000.0,6245000000.0,6245000000.0,6245000000.0,6245000000.0,6243000000.0,6243000000.0,6243000000.0,6243000000.0,6189000000.0,6243000000.0,6189000000.0,6189000000.0,6189000000.0,6206000000.0,6206000000.0,6206000000.0,6206000000.0,6280000000.0,6280000000.0,6280000000.0,6280000000.0,6297000000.0,6297000000.0,6297000000.0,6297000000.0,6325000000.0,6325000000.0,6325000000.0,6325000000.0,4668000000.0,4668000000.0,4668000000.0,4668000000.0,4725000000.0,4725000000.0,4725000000.0,4725000000.0,4730000000.0,4730000000.0,4730000000.0,4730000000.0,4732000000.0,4732000000.0,4732000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000000.0,113000000.0,142000000.0,41000000.0,45000000.0,65000000.0,147000000.0,26000000.0,72000000.0,113000000.0,88000000.0,72000000.0,79000000.0,108000000.0,143000000.0,46000000.0,38000000.0,56000000.0,132000000.0,22000000.0,49000000.0,71000000.0
