fact_unit,2009-08-04,2009-11-03,2010-02-19,2010-05-04,2010-08-03,2010-11-02,2011-02-18,2011-05-03,2011-08-03,2011-11-01,2012-02-17,2012-05-01,2012-08-01,2012-10-30,2013-02-08,2013-04-30,2013-07-24,2013-10-23,2014-02-07,2014-04-23,2014-07-23,2014-10-22,2015-02-09,2015-04-29,2015-07-29,2015-10-28,2016-02-08,2016-04-27,2016-07-27,2016-10-26,2017-02-06,2017-04-26,2017-07-26,2017-10-25,2018-02-12,2018-04-25,2018-07-25,2018-10-24,2019-02-13,2019-04-24,2019-07-24,2019-10-23,2020-02-10,2020-04-29,2020-07-29,2020-10-28,2021-02-09,2021-04-28,2021-07-28,2021-10-27,2022-02-09,2022-04-27,2022-07-27,2022-10-26,2023-02-07,2023-04-26,2023-07-26,2023-10-25,2024-02-08,2024-04-24,2024-07-24,2024-10-23,2025-02-07,2025-04-23,2025-07-23,2025-10-24
AccountsPayableCurrent / USD,,2443000000.0,2443000000.0,2365000000.0,2365000000.0,2365000000.0,2365000000.0,2736000000.0,2736000000.0,2736000000.0,2736000000.0,2895000000.0,2895000000.0,2895000000.0,2895000000.0,2469000000.0,2469000000.0,2469000000.0,2469000000.0,2248000000.0,2216000000.0,2216000000.0,2216000000.0,2057000000.0,2057000000.0,2057000000.0,2057000000.0,1964000000.0,1964000000.0,1964000000.0,1964000000.0,2538000000.0,2538000000.0,2538000000.0,2538000000.0,3207000000.0,3207000000.0,3207000000.0,3207000000.0,3179000000.0,3179000000.0,3179000000.0,3179000000.0,3162000000.0,3162000000.0,3162000000.0,3162000000.0,2952000000.0,2952000000.0,2952000000.0,2952000000.0,3167000000.0,3167000000.0,3167000000.0,3167000000.0,3398000000.0,3398000000.0,3398000000.0,3398000000.0,3095000000.0,3095000000.0,3095000000.0,3095000000.0,3344000000.0,3344000000.0,3344000000.0
AccountsReceivableNetCurrent / USD,3469000000.0,3469000000.0,3469000000.0,3678000000.0,3678000000.0,3678000000.0,3678000000.0,3848000000.0,3848000000.0,3848000000.0,3848000000.0,4452000000.0,4452000000.0,4452000000.0,4429000000.0,4204000000.0,4204000000.0,4204000000.0,4204000000.0,4402000000.0,4370000000.0,4370000000.0,4370000000.0,4050000000.0,4050000000.0,4050000000.0,4050000000.0,3446000000.0,3446000000.0,3446000000.0,3446000000.0,3399000000.0,3399000000.0,3399000000.0,3399000000.0,3617000000.0,3617000000.0,3617000000.0,3617000000.0,3759000000.0,3759000000.0,3759000000.0,3759000000.0,3544000000.0,3544000000.0,3544000000.0,3544000000.0,3161000000.0,3161000000.0,3161000000.0,3161000000.0,3041000000.0,3041000000.0,3041000000.0,3041000000.0,3008000000.0,3008000000.0,3008000000.0,3008000000.0,3004000000.0,3004000000.0,3004000000.0,3004000000.0,2977000000.0,2977000000.0,2977000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,2765000000.0,2765000000.0,2765000000.0,2988000000.0,2988000000.0,2988000000.0,2988000000.0,3234000000.0,3234000000.0,3234000000.0,3234000000.0,3600000000.0,3600000000.0,3600000000.0,3600000000.0,3833000000.0,3793000000.0,3793000000.0,3793000000.0,3963000000.0,3963000000.0,3963000000.0,3963000000.0,4210000000.0,4210000000.0,4210000000.0,4210000000.0,,4452000000.0,4452000000.0,4452000000.0,4720000000.0,4720000000.0,4720000000.0,4720000000.0,4994000000.0,4994000000.0,4994000000.0,4994000000.0,5286000000.0,5286000000.0,5286000000.0,5286000000.0,5614000000.0,5614000000.0,5614000000.0,5614000000.0,6047000000.0,6047000000.0,6047000000.0,6047000000.0,6392000000.0,6392000000.0,6392000000.0,6392000000.0,6802000000.0,6802000000.0,6802000000.0,6802000000.0,7097000000.0,7097000000.0,7097000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-1713000000.0,-1713000000.0,-1713000000.0,-1207000000.0,-1207000000.0,-1207000000.0,-1207000000.0,-1436000000.0,-1436000000.0,-1436000000.0,-1436000000.0,-2312000000.0,-2312000000.0,-2312000000.0,-1207000000.0,-2775000000.0,-2775000000.0,-2775000000.0,-1436000000.0,-1185000000.0,-2775000000.0,-2775000000.0,-2312000000.0,-1185000000.0,-1185000000.0,-1185000000.0,-2775000000.0,-2932000000.0,-2932000000.0,-2932000000.0,-1185000000.0,-3283000000.0,-3283000000.0,-3283000000.0,-2932000000.0,-3387000000.0,-3387000000.0,-3387000000.0,-3283000000.0,-2820000000.0,-2820000000.0,-2820000000.0,-3387000000.0,-3778000000.0,-4219000000.0,-4219000000.0,-3400000000.0,-3550000000.0,-3550000000.0,-3550000000.0,-3818000000.0,-1920000000.0,-1920000000.0,-1920000000.0,-3550000000.0,-2152000000.0,-2152000000.0,-2152000000.0,-3550000000.0,-1159000000.0,-1159000000.0,-1159000000.0,-1920000000.0,-1518000000.0,-1518000000.0,-1518000000.0
AdditionalPaidInCapital / USD,1346000000.0,1346000000.0,1346000000.0,1518000000.0,1518000000.0,1518000000.0,1518000000.0,1729000000.0,1729000000.0,1729000000.0,1729000000.0,1888000000.0,1888000000.0,1888000000.0,1888000000.0,1988000000.0,1988000000.0,1988000000.0,1988000000.0,2226000000.0,2226000000.0,2226000000.0,2226000000.0,2548000000.0,2548000000.0,2548000000.0,2548000000.0,2730000000.0,2730000000.0,2730000000.0,2730000000.0,2819000000.0,2819000000.0,2819000000.0,2819000000.0,2872000000.0,2872000000.0,2872000000.0,2872000000.0,2946000000.0,2946000000.0,2946000000.0,2946000000.0,3039000000.0,3039000000.0,3039000000.0,3039000000.0,3124000000.0,3124000000.0,3124000000.0,3124000000.0,3278000000.0,3278000000.0,3278000000.0,3278000000.0,3556000000.0,3556000000.0,3556000000.0,3556000000.0,3760000000.0,3760000000.0,3760000000.0,3760000000.0,4062000000.0,4062000000.0,4062000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,68000000.0,,,,76000000.0,,,,77000000.0,,,,83000000.0,,,,74000000.0,,,,78000000.0,,,,83000000.0,,,,64000000.0,,,,61000000.0,,,,80000000.0,,,,110000000.0,,,,105000000.0,,,,101000000.0,,,,99000000.0,,,,130000000.0,,,
AmortizationOfIntangibleAssets / USD,67000000.0,103000000.0,145000000.0,54000000.0,,,,,,,,,116000000.0,176000000.0,224000000.0,57000000.0,115000000.0,172000000.0,238000000.0,47000000.0,79000000.0,112000000.0,214000000.0,30000000.0,61000000.0,91000000.0,143000000.0,30000000.0,59000000.0,88000000.0,121000000.0,27000000.0,50000000.0,70000000.0,116000000.0,19000000.0,38000000.0,57000000.0,88000000.0,20000000.0,104000000.0,190000000.0,79000000.0,70000000.0,140000000.0,209000000.0,270000000.0,66000000.0,131000000.0,196000000.0,277000000.0,55000000.0,111000000.0,170000000.0,261000000.0,50000000.0,99000000.0,152000000.0,226000000.0,53000000.0,100000000.0,147000000.0,202000000.0,45000000.0,89000000.0,134000000.0
Assets / USD,28373000000.0,28373000000.0,28373000000.0,31077000000.0,31077000000.0,31077000000.0,28373000000.0,32545000000.0,32545000000.0,32545000000.0,31077000000.0,34883000000.0,34883000000.0,34883000000.0,32545000000.0,34309000000.0,34309000000.0,34309000000.0,34883000000.0,35448000000.0,35494000000.0,35494000000.0,34309000000.0,35355000000.0,35355000000.0,35355000000.0,35473000000.0,31997000000.0,31997000000.0,31997000000.0,35337000000.0,33172000000.0,33172000000.0,33172000000.0,32538000000.0,35046000000.0,35046000000.0,35046000000.0,33172000000.0,45408000000.0,45408000000.0,45408000000.0,35046000000.0,48841000000.0,48841000000.0,48841000000.0,45887000000.0,51308000000.0,51308000000.0,51308000000.0,49349000000.0,50073000000.0,50073000000.0,50073000000.0,51308000000.0,51585000000.0,51585000000.0,51585000000.0,50073000000.0,54810000000.0,54810000000.0,54810000000.0,51585000000.0,55880000000.0,55880000000.0,55880000000.0
AssetsCurrent / USD,11950000000.0,11950000000.0,11950000000.0,13249000000.0,13249000000.0,13249000000.0,13249000000.0,14186000000.0,14186000000.0,14186000000.0,14186000000.0,15368000000.0,15368000000.0,15368000000.0,15368000000.0,15744000000.0,15744000000.0,15744000000.0,15744000000.0,17886000000.0,18162000000.0,18162000000.0,18162000000.0,17407000000.0,17407000000.0,17407000000.0,17407000000.0,14571000000.0,14571000000.0,14571000000.0,14571000000.0,16534000000.0,16534000000.0,16534000000.0,16534000000.0,18328000000.0,18328000000.0,18328000000.0,18328000000.0,18189000000.0,18189000000.0,18189000000.0,18189000000.0,19780000000.0,19780000000.0,19780000000.0,20288000000.0,21543000000.0,21543000000.0,21543000000.0,21543000000.0,19987000000.0,19987000000.0,19987000000.0,19987000000.0,21063000000.0,21063000000.0,21063000000.0,21063000000.0,23615000000.0,23615000000.0,23615000000.0,23615000000.0,24386000000.0,24386000000.0,24386000000.0
AssetsNoncurrent / USD,16423000000.0,16423000000.0,16423000000.0,17828000000.0,17828000000.0,17828000000.0,17828000000.0,18359000000.0,18359000000.0,18359000000.0,18359000000.0,19515000000.0,19515000000.0,19515000000.0,19515000000.0,18565000000.0,18565000000.0,18565000000.0,18565000000.0,17562000000.0,17332000000.0,17332000000.0,17332000000.0,17948000000.0,17948000000.0,17948000000.0,17930000000.0,17426000000.0,17426000000.0,17426000000.0,17426000000.0,16638000000.0,16638000000.0,16638000000.0,16638000000.0,16718000000.0,16718000000.0,16718000000.0,16718000000.0,27219000000.0,27219000000.0,27219000000.0,27219000000.0,29061000000.0,29061000000.0,29061000000.0,29061000000.0,29765000000.0,29765000000.0,29765000000.0,29765000000.0,30086000000.0,30086000000.0,30086000000.0,30086000000.0,30522000000.0,30522000000.0,30522000000.0,30522000000.0,31195000000.0,31195000000.0,31195000000.0,31195000000.0,31494000000.0,31494000000.0,31494000000.0
