fact_unit,2010-07-30,2010-11-04,2011-02-23,2011-05-04,2011-07-29,2011-11-02,2012-02-22,2012-05-10,2012-08-03,2012-11-07,2013-02-27,2013-05-08,2013-07-31,2013-11-05,2014-02-26,2014-05-06,2014-07-31,2014-11-05,2015-02-26,2015-05-06,2015-07-30,2015-11-04,2016-02-24,2016-05-05,2016-07-26,2016-11-02,2017-02-22,2017-05-10,2017-08-02,2017-11-08,2018-02-26,2018-05-02,2018-08-01,2018-11-01,2019-02-26,2019-05-01,2019-07-31,2019-10-22,2020-02-27,2020-05-07,2020-07-30,2020-11-04,2021-02-24,2021-04-29,2021-07-28,2021-10-27,2022-02-23,2022-04-27,2022-07-26,2022-10-26,2023-02-22,2023-05-03,2023-08-04,2023-11-01,2024-02-28,2024-05-01,2024-07-31,2024-10-31,2025-02-27,2025-05-06,2025-07-31,2025-11-05
AccountsPayableCurrent / USD,165128000.0,225210000.0,173388000.0,128780000.0,206963000.0,267175000.0,132517000.0,142876000.0,172094000.0,246461000.0,134864000.0,129518000.0,161785000.0,237400000.0,139906000.0,118416000.0,199784000.0,263086000.0,198799000.0,169173000.0,207526000.0,284023000.0,212549000.0,142946000.0,185631000.0,282772000.0,241210000.0,176665000.0,214243000.0,344874000.0,319525000.0,241214000.0,368312000.0,525852000.0,348476000.0,256433000.0,339861000.0,458808000.0,333521000.0,234262000.0,330053000.0,501136000.0,343927000.0,308500000.0,335200000.0,466200000.0,425500000.0,312100000.0,382400000.0,598200000.0,580200000.0,411700000.0,543800000.0,559500000.0,427300000.0,360100000.0,363400000.0,371400000.0,340600000.0,254200000.0,297500000.0,420300000.0
AccountsReceivableNetCurrent / USD,652557000.0,1116033000.0,1038802000.0,526031000.0,663484000.0,1210460000.0,961252000.0,558980000.0,837972000.0,1260521000.0,1034580000.0,456580000.0,651410000.0,1195517000.0,1029959000.0,509276000.0,640503000.0,1215289000.0,1093620000.0,552471000.0,738899000.0,1314022000.0,1094673000.0,563301000.0,709437000.0,1390274000.0,1217850000.0,670663000.0,703821000.0,1452931000.0,1319963000.0,676945000.0,846547000.0,1655752000.0,1405399000.0,612698000.0,739268000.0,1391242000.0,1188052000.0,638417000.0,805288000.0,1416879000.0,1410597000.0,963800000.0,911300000.0,1438400000.0,1391700000.0,810400000.0,865900000.0,1476600000.0,1500400000.0,931700000.0,870500000.0,1188800000.0,1132400000.0,685200000.0,877000000.0,1102000000.0,1029300000.0,632500000.0,789000000.0,1069200000.0
AccruedAdvertisingCurrent / USD,,,,,,,86257000.0,,,,83080000.0,,,,85401000.0,,,,84815000.0,,,,78530000.0,,,,60196000.0,,,,73963000.0,,,,75483000.0,,,,68811000.0,,67258000.0,130434000.0,59440000.0,44100000.0,53200000.0,131500000.0,58600000.0,69700000.0,83000000.0,148500000.0,60400000.0,58600000.0,71600000.0,103500000.0,53200000.0,36700000.0,51700000.0,52300000.0,45000000.0,33300000.0,25800000.0,70000000.0
AccruedIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18364000.0,26366000.0,,,36700000.0,18400000.0,29700000.0,16500000.0,42900000.0,55300000.0,30900000.0,33100000.0,59500000.0,58600000.0,44800000.0,33500000.0,50800000.0,27300000.0,61600000.0,59000000.0,108600000.0,99300000.0
AccruedInsuranceCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,12800000.0,12100000.0,12200000.0,13300000.0,14600000.0,14300000.0,12300000.0
AccruedLiabilitiesCurrent / USD,435637000.0,628843000.0,628387000.0,412974000.0,439260000.0,607686000.0,571716000.0,445733000.0,522001000.0,682814000.0,627050000.0,425182000.0,456303000.0,624474000.0,596164000.0,461289000.0,471562000.0,742443000.0,727759000.0,485334000.0,507978000.0,651982000.0,606654000.0,442209000.0,447380000.0,642827000.0,658874000.0,502708000.0,525377000.0,742568000.0,776039000.0,545492000.0,567156000.0,769893000.0,748264000.0,574482000.0,692462000.0,842808000.0,931063000.0,701054000.0,729856000.0,957696000.0,912652000.0,1356200000.0,1261400000.0,1470100000.0,1538600000.0,1283600000.0,1396500000.0,1663700000.0,1674800000.0,1371400000.0,1379400000.0,1537500000.0,1506800000.0,1293800000.0,1369400000.0,985400000.0,1215800000.0,1038000000.0,1032600000.0,1132500000.0
AccruedProfessionalFeesCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600000.0,10400000.0,13000000.0,16000000.0,12400000.0,10000000.0,10100000.0,18600000.0
AccruedRoyaltiesCurrent / USD,,,,,,,121037000.0,,,,156955000.0,,,,133009000.0,,,,168950000.0,,,,83217000.0,,,,127557000.0,,,,158353000.0,,,,148858000.0,,,,151852000.0,,113436000.0,178100000.0,196558000.0,120800000.0,135600000.0,206600000.0,229200000.0,126700000.0,139400000.0,203900000.0,253000000.0,162000000.0,163400000.0,238400000.0,195400000.0,131000000.0,170100000.0,148900000.0,286800000.0,128700000.0,145400000.0,183000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,425200000.0,430900000.0,,432400000.0,435800000.0,450700000.0,430193000.0,437900000.0,449790000.0,447900000.0,453676000.0,466200000.0,472000000.0,480600000.0,481513000.0,489000000.0,496800000.0,497100000.0,500478000.0,509900000.0,512200000.0,513700000.0,508600000.0,510700000.0,359300000.0,358100000.0,363601000.0,365600000.0,375300000.0,358100000.0,383713000.0,392900000.0,408200000.0,417000000.0,422052000.0,436600000.0,444500000.0,452000000.0,462710000.0,484200000.0,490000000.0,496700000.0,,513200000.0,528200000.0,546800000.0,,563500000.0,589100000.0,607600000.0,,641500000.0,644200000.0,640300000.0,,637800000.0,643400000.0,603300000.0,,1036400000.0,1065000000.0,1100800000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,47291000.0,42589000.0,58631000.0,56043000.0,27803000.0,23121000.0,8149000.0,8149000.0,8149000.0,8149000.0,8149000.0,-35943000.0,-35943000.0,-35943000.0,8149000.0,-72307000.0,-72307000.0,-72307000.0,-35943000.0,-34135000.0,-34135000.0,-34135000.0,-72307000.0,-95454000.0,-95454000.0,-95454000.0,-34135000.0,-146001000.0,-146001000.0,-146001000.0,-95454000.0,-194570000.0,-194570000.0,-194570000.0,-146001000.0,-239425000.0,-239425000.0,-239425000.0,-294514000.0,-294514000.0,-294514000.0,-294514000.0,-184220000.0,-294800000.0,-308100000.0,-280300000.0,-195000000.0,-206400000.0,-183500000.0,-208600000.0,-235300000.0,-246900000.0,-259600000.0,-324900000.0,-254900000.0,-237400000.0,-213500000.0,-208400000.0,-201500000.0,-203300000.0,-222200000.0,-227800000.0
