fact_unit,2011-08-05,2011-11-08,2012-02-27,2012-05-04,2012-08-03,2012-11-02,2013-02-22,2013-05-02,2013-08-08,2013-11-01,2014-02-24,2014-05-07,2014-08-07,2014-11-06,2015-02-27,2015-05-07,2015-08-07,2015-11-05,2016-02-26,2016-05-06,2016-08-04,2016-11-04,2017-02-24,2017-05-08,2017-08-04,2017-11-03,2018-02-23,2018-05-08,2018-08-03,2018-11-02,2019-02-15,2019-05-03,2019-08-02,2019-11-05,2020-02-18,2020-05-11,2020-08-07,2020-11-06,2021-02-19,2021-05-10,2021-08-06,2021-11-05,2022-02-28,2022-05-06,2022-08-05,2022-11-08,2023-02-27,2023-05-10,2023-08-08,2023-11-09,2024-02-29,2024-05-09,2024-08-09,2024-11-05,2025-02-28,2025-05-09,2025-08-08,2025-11-07
DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions / security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4499.0,3416.0,4210.0,4370.0,814.0,898.0,1947.0,3234.0,4797.0,5193.0,5164.0,5053.0,4875.0,4808.0,4142.0,5886.0,5966.0,5966.0,5966.0
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible / USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,33000000.0,,,,13000000.0,,,,300000.0,,,,15000000.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,11781000.0,,,,1795000.0,,,,-23760000.0,,,,-25929000.0,,,,-21277000.0,,,,-6327000.0,,,,-19133000.0,,,,-15032000.0,,,,178449000.0,,,,-300536000.0,,,,428110000.0,,,,289700000.0,,,,835151000.0,,,,-703169000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,-4636000.0,,,,-476000.0,,,,-2296000.0,,,,-623000.0,,,,-721000.0,,,,-629000.0,,,,1171000.0,,,,4076000.0,,,,-3688000.0,,,,-5280000.0,,,,-53717000.0,,,,22104000.0,,,,-3090000.0,,,,-17609000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,,,8853000.0,,,,-336000.0,,,,-32557000.0,,,,-36094000.0,,,,-26317000.0,,,,-6612000.0,,,,-9698000.0,,,,-9608000.0,,,,174337000.0,,,,-358056000.0,,,,423541000.0,,,,348264000.0,,,,929124000.0,,,,-803891000.0,,,
DeferredPolicyAcquisitionCostAmortizationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798000.0,5331000.0,13016000.0,23492000.0,-798000.0,5331000.0,13016000.0,23492000.0,13977000.0,31585000.0,53546000.0,21014000.0,31180000.0,66956000.0,105939000.0,79519000.0,49832000.0,105702000.0,166124000.0
DeferredPolicyAcquisitionCostAmortizationExpenseAssumptionChange / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,4400000.0,,,-1100000.0,-4400000.0,,,
DeferredPolicyAcquisitionCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397581000.0,397581000.0,397581000.0,0.0,820970000.0,820970000.0,820970000.0,397581000.0,1154697000.0,1154697000.0,1154697000.0
DeferredPolicyAcquisitionCostsAdditions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76694000.0,202037000.0,259203000.0,459781000.0,76694000.0,202037000.0,259203000.0,459781000.0,121415000.0,251378000.0,383957000.0,418595000.0,140678000.0,219457000.0,338355000.0,502908000.0,155859000.0,327175000.0,589216000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,1708000.0,,,,-1655000.0,,,,-6501000.0,,,,-9542000.0,,,,-4319000.0,,,,344000.0,,,,8264000.0,,,,1348000.0,,,,-424000.0,,,,-52240000.0,,,,49148000.0,,,,36460000.0,,,,97063000.0,,,,-83113000.0,,,
DepreciationAmortizationAndAccretionNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10316000.0,-23634000.0,-41308000.0,-34493000.0,82607000.0,208432000.0,324692000.0,-64154000.0,74962000.0,231074000.0,330781000.0,386867000.0,32180000.0,37449000.0,52177000.0,364162000.0,-14484000.0,-40942000.0,-88832000.0
DerivativeNotionalAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69614621000.0,69614621000.0,69614621000.0,69614621000.0,84622876000.0,84622876000.0,84622876000.0,84622876000.0,107251393000.0,107251393000.0,107251393000.0
DirectPremiumsEarned / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107733000.0,,,,107733000.0,,,,107733000.0,,,,118535000.0,,,
DirectPremiumsWritten / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14175000.0,46450000.0,74959000.0,107733000.0,14175000.0,46450000.0,74959000.0,107733000.0,36573000.0,64606000.0,85842000.0,107733000.0,32653000.0,65908000.0,92061000.0,111602000.0,34863000.0,165373000.0,293649000.0
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,7680000.0,50910000.0,70521000.0,-22388000.0,20902000.0,-11938000.0,-26820000.0,79751000.0,1636000.0,2379000.0,-19381000.0,-24708000.0,-25740000.0,-6333000.0,21968000.0,432000.0,-25722000.0,-14008000.0,-31022000.0,59416000.0,-49376000.0,-220350000.0,-234580000.0,-48891000.0,21603000.0,27197000.0,-9116000.0,-269769000.0,-16210000.0,-54298000.0,4894000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,0.0131,0.0159,0.1829,,0.0057,0.0063,0.0057,0.0924,0.0044,0.0075,0.0055,0.0054,0.0107,0.0068,0.0115,0.0048,0.0082,0.0088,0.0097,0.0117,-0.0025,-0.0166,0.037,0.0125,0.0484,0.0342,0.0365,0.0252,0.0284,0.035,-0.015,0.0806,0.093,0.1,0.104,-0.086,0.079,0.064,0.227,0.103,0.101,0.087,0.092,0.106,0.028,0.105,-0.038,0.101,0.364,0.255,0.195,-0.429,0.197,0.189,0.165
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance / pure,,,,,,,,,,,,,,,,,,,0.0,,,,0.0008,,,,0.0029,,,,-0.0103,,,,0.0,,,,-0.0053,,,,0.0,,,,0.004,,,,,,,,0.0,,,
EffectiveIncomeTaxRateReconciliationDeductionsExtraterritorialIncomeExclusion / pure,,,,,,,,,,,-0.3511,,,,-0.3577,,,,0.3584,,,,0.3636,,,,0.3604,,,,0.4268,,,,0.3864,,,,0.2005,,,,0.131,,,,0.139,,,,0.138,,,,0.941,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,,,,,,,0.0096,,,,0.0017,,,,0.0028,,,,0.0058,,,,0.0081,,,,0.0432,,,,0.0262,,,,-0.0166,,,,0.003,,,,0.008,,,,0.003,,,,0.008,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,,,,,,-0.0019,,,,-0.0033,,,,-0.0031,,,,-0.0034,,,,-0.0094,,,,-0.0134,,,,-0.0078,,,,0.0102,,,,0.001,,,,0.009,,,,-0.01,,,,0.034,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,,,,,,0.0188,,,,0.0008,,,,0.0,,,,0.0013,,,,0.0021,,,,0.0005,,,,0.0005,,,,-0.0016,,,,0.009,,,,0.008,,,,0.008,,,,-0.046,,,
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200000000.0,2200000000.0,2200000000.0,2200000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,6000000000.0,6000000000.0,6000000000.0
EntityCommonStockSharesOutstanding / shares,222531607.0,223284460.0,231698206.0,232335661.0,238155157.0,243654461.0,260937002.0,263943976.0,277834343.0,288143327.0,288143327.0,408004049.0,415463584.0,428631716.0,433522550.0,441909905.0,450396361.0,464720514.0,449251468.0,448475203.0,444860751.0,449530989.0,452723038.0,461797801.0,469983183.0,477572397.0,486800395.0,496891815.0,524765893.0,529181096.0,,,545623520.0,550457689.0,,558642093.0,559140869.0,569189096.0,576611174.0,581778745.0,583030973.0,585009228.0,591145410.0,592607251.0,859833444.0,861111863.0,861107985.0,863073995.0,857679856.0,885008676.0,885005588.0,887401714.0,887439879.0,888228909.0,888250533.0,890641903.0,890948725.0,891353410.0
EntityPublicFloat / USD,,,3600000000.0,,,,3000000000.0,,,,5300000000.0,,,,9900000000.0,,,,10100000000.0,,,,5400000000.0,,,,8600000000.0,,,,12100000000.0,,,,13100000000.0,,,,16500000000.0,,,,33100000000.0,,,,29900000000.0,,,,36300000000.0,,,,71400000000.0,,,
EquityMethodInvestments / USD,,,,,,,,,,,,,,,,,,,1467400000.0,,,,,,,,,,,,,,,,,,,,,1400000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1100000000.0,1100000000.0,1100000000.0,1100000000.0,,,,,,834400000.0,834400000.0
FinancingReceivableAllowanceForCreditLossExcludingAccruedInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120259000.0,120259000.0,120259000.0,374077000.0,374077000.0,374077000.0,120259000.0,560228000.0,560228000.0,560228000.0,374077000.0,602443000.0,602443000.0,602443000.0
FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28876759000.0,28876759000.0,35090698000.0,35090698000.0,35090698000.0,35090698000.0,39177927000.0,39177927000.0,39177927000.0,39177927000.0,52751077000.0,52751077000.0,52751077000.0
FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossRecovery / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10500000.0,15834000.0,21768000.0,1826000.0,10500000.0,15834000.0,21768000.0,5108000.0,11307000.0,20755000.0
FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossWriteoff / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5274000.0,,,,,,190257000.0,37065000.0,87370000.0,131538000.0,183145000.0,58457000.0,183950000.0,265703000.0
FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29250836000.0,29250836000.0,35650926000.0,35650926000.0,35650926000.0,35650926000.0,39780370000.0,39780370000.0,39780370000.0,39780370000.0,53365485000.0,53365485000.0,53365485000.0
FinancingReceivableExcludingAccruedInterestCreditLossExpenseReversal / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181304000.0,250690000.0,252979000.0,26085000.0,38383000.0,50495000.0,252979000.0,64111000.0,94691000.0,124515000.0,369296000.0,126902000.0,171456000.0,263749000.0
GrossInvestmentIncomeOperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502739000.0,1335114000.0,2229596000.0,3291702000.0,502739000.0,1335114000.0,2229596000.0,3291702000.0,980745000.0,2062332000.0,3304797000.0,3291702000.0,1451585000.0,2920631000.0,4460122000.0,4722770000.0,1718790000.0,3491696000.0,5413521000.0
HedgedLiabilityDiscontinuedFairValueHedgeCumulativeIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53100000.0,53100000.0,53100000.0,53100000.0,27800000.0,27800000.0,27800000.0,27800000.0,193300000.0,193300000.0,193300000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5042319000.0,,,,5534251000.0,,,,13357237000.0,,,,-713238000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902473000.0,5168290000.0,4354106000.0,8960647000.0,12621574000.0,5726695000.0,1289039000.0,-627554000.0,-421366000.0,13846599000.0,408435000.0,1859448000.0,4678638000.0,-292221000.0,1363051000.0,2573256000.0,4217820000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,,,,,,,,,,,,,,,,,,,,102100000.0,,,,171600000.0,,,,102100000.0,,,,171600000.0,,,,141000000.0,,,,125971000.0,,,,192444000.0,,,,489362000.0,,,,421017000.0,,,
IncomeTaxExpenseBenefit / USD,44735000.0,60998000.0,36998000.0,30783000.0,56388000.0,67923000.0,75360000.0,17072000.0,28165000.0,37777000.0,89245000.0,9356000.0,17881000.0,25525000.0,43405000.0,21702000.0,27878000.0,57145000.0,37926000.0,16138000.0,46685000.0,39295000.0,63669000.0,1890000.0,7935000.0,18761000.0,66636000.0,40542000.0,59080000.0,77500000.0,24561000.0,17641000.0,78601000.0,-50804000.0,224326000.0,167593000.0,332992000.0,386124000.0,-194098000.0,-360679000.0,-154415000.0,204960000.0,528750000.0,438739000.0,782406000.0,1161688000.0,609097000.0,36651000.0,-65860000.0,15825000.0,1394882000.0,148747000.0,473702000.0,910912000.0,125393000.0,269201000.0,486170000.0,696066000.0
IncomeTaxesPaidNet / USD,37442000.0,55579000.0,8454000.0,23553000.0,47780000.0,59680000.0,91112000.0,34521000.0,41582000.0,59041000.0,96734000.0,20013000.0,69448000.0,74217000.0,95948000.0,7656000.0,15923000.0,38988000.0,81419000.0,9472000.0,24617000.0,31371000.0,47138000.0,11460000.0,13448000.0,21335000.0,40468000.0,9687000.0,22828000.0,34633000.0,33526000.0,19295000.0,36476000.0,48891000.0,55216000.0,8901000.0,94748000.0,114577000.0,148141000.0,24836000.0,41424000.0,145097000.0,129929000.0,11044000.0,356565000.0,463983000.0,179915000.0,24406000.0,383655000.0,556195000.0,658578000.0,21441000.0,598252000.0,809873000.0,764966000.0,39375000.0,374725000.0,482665000.0
IncreaseDecreaseDueFromAffiliates / USD,,,,,,,,,,,,,,,,,,-15508000.0,25314000.0,-32340000.0,-33534000.0,-22326000.0,3368000.0,78798000.0,95261000.0,157793000.0,-15264000.0,48964000.0,124400000.0,230948000.0,79372000.0,71686000.0,128841000.0,216665000.0,285562000.0,100529000.0,34611000.0,34582000.0,201196000.0,183129000.0,263824000.0,115895000.0,82508000.0,212300000.0,191026000.0,243120000.0,214227000.0,68560000.0,342109000.0,163667000.0,431292000.0,145301000.0,-109539000.0,-112053000.0,459226000.0,101267000.0,270892000.0,565869000.0
IncreaseDecreaseInOtherOperatingAssets / USD,47162000.0,46388000.0,21826000.0,248000.0,47164000.0,29892000.0,79616000.0,32954000.0,-60523000.0,-48239000.0,287842000.0,-246337000.0,-248368000.0,-86997000.0,-35185000.0,49654000.0,-27521000.0,427040000.0,-248330000.0,-208921000.0,-683953000.0,-466498000.0,150131000.0,-114332000.0,-32777000.0,50166000.0,-605305000.0,-539623000.0,-146267000.0,66260000.0,555666000.0,-420004000.0,-437096000.0,-205210000.0,-86545000.0,-68077000.0,-385864000.0,-555933000.0,-24226000.0,323040000.0,401478000.0,300660000.0,-954554000.0,-308439000.0,-83192000.0,-669361000.0,571336000.0,-610079000.0,-1493427000.0,-1607600000.0,-507031000.0,-493728000.0,-354029000.0,-645510000.0,-1035529000.0,19836000.0,441937000.0,1126868000.0
InterestExpenseNonoperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296446000.0,2020788000.0,1550777000.0,754064000.0,1537317000.0,2259257000.0
InterestPaidNet / USD,61969000.0,63958000.0,40256000.0,14777000.0,24761000.0,42195000.0,66110000.0,17791000.0,107235000.0,124522000.0,44451000.0,23190000.0,32978000.0,68809000.0,154414000.0,40143000.0,73623000.0,173212000.0,74835000.0,100334000.0,203610000.0,350193000.0,195055000.0,164818000.0,327682000.0,600701000.0,485739000.0,197242000.0,369666000.0,577428000.0,773032000.0,207703000.0,380413000.0,582148000.0,773882000.0,240889000.0,484215000.0,764975000.0,788220000.0,288916000.0,566182000.0,775848000.0,1032818000.0,289420000.0,616046000.0,876412000.0,1045297000.0,329776000.0,717582000.0,1112596000.0,1241886000.0,566904000.0,1229610000.0,1958661000.0,1500123000.0,745412000.0,1482365000.0,2145165000.0
InvestmentIncomeDividend / USD,590280000.0,808512000.0,186324000.0,4808000.0,36023000.0,107129000.0,1250293000.0,172939000.0,252858000.0,263298000.0,225073000.0,39469000.0,248955000.0,370014000.0,940888000.0,96704000.0,369606000.0,968626000.0,695521000.0,78815000.0,439371000.0,710130000.0,1174501000.0,63213000.0,94882000.0,167987000.0,850527000.0,9924000.0,79370000.0,100144000.0,187853000.0,33064000.0,99408000.0,137653000.0,202115000.0,22625000.0,39755000.0,187744000.0,175154000.0,168699000.0,178668000.0,295047000.0,318972000.0,75746000.0,201567000.0,323051000.0,352563000.0,662350000.0,809705000.0,1104120000.0,698800000.0,148167000.0,395106000.0,597031000.0,1322447000.0,245057000.0,716406000.0,867666000.0
InvestmentIncomeInterest / USD,104455000.0,171058000.0,142117000.0,65368000.0,154117000.0,218975000.0,226824000.0,76199000.0,164091000.0,259669000.0,321943000.0,109369000.0,237389000.0,352250000.0,358598000.0,161960000.0,377832000.0,638124000.0,474759000.0,296158000.0,599143000.0,898628000.0,909207000.0,230476000.0,496689000.0,753194000.0,1219197000.0,280980000.0,576698000.0,893832000.0,1021809000.0,298256000.0,649961000.0,989354000.0,1242419000.0,358511000.0,724238000.0,1068378000.0,1396532000.0,353455000.0,685187000.0,1040052000.0,1418516000.0,367455000.0,748709000.0,1151548000.0,1403440000.0,352556000.0,744105000.0,1244339000.0,1485470000.0,728616000.0,1578677000.0,2452117000.0,1895282000.0,890102000.0,1793963000.0,2648890000.0
InvestmentOwnedAtFairValue / USD,,,36449770000.0,37495360000.0,37495360000.0,37495360000.0,37495360000.0,40697848000.0,40697848000.0,40697848000.0,40697848000.0,47383697000.0,47383697000.0,47383697000.0,47383697000.0,60167626000.0,60167626000.0,60167626000.0,60167626000.0,65305931000.0,65305931000.0,65305931000.0,65305931000.0,31409765000.0,31409765000.0,31409765000.0,31409765000.0,39013934000.0,39013934000.0,39013934000.0,39013934000.0,44907982000.0,44907982000.0,44907982000.0,44907982000.0,54936268000.0,54936268000.0,54936268000.0,54936268000.0,69274715000.0,69274715000.0,69274715000.0,69274715000.0,212539189000.0,212539189000.0,212539189000.0,212539189000.0,216574639000.0,216574639000.0,216574639000.0,216574639000.0,240005124000.0,240005124000.0,240005124000.0,240005124000.0,276597795000.0,276597795000.0,276597795000.0
Liabilities / USD,2391115000.0,2391115000.0,2391115000.0,2692995000.0,2692995000.0,2692995000.0,2692995000.0,3020899000.0,3020899000.0,3020899000.0,3020899000.0,4842383000.0,4842383000.0,4842383000.0,4842383000.0,14168684000.0,14168684000.0,14168684000.0,14168684000.0,21574754000.0,21574754000.0,21574754000.0,21574754000.0,21884814000.0,21884814000.0,21884814000.0,21884814000.0,25171919000.0,25171919000.0,25171919000.0,21884814000.0,25810215000.0,24285474000.0,25360766000.0,25360766000.0,30396945000.0,30396945000.0,30396945000.0,30396945000.0,39006586000.0,39006586000.0,39006586000.0,,,,,,,,219975946000.0,219975946000.0,258915282000.0,258915282000.0,258915282000.0,258915282000.0,298114719000.0,298114719000.0,298114719000.0
LiabilitiesAndStockholdersEquity / USD,38391157000.0,38391157000.0,38391157000.0,40377645000.0,40377645000.0,40377645000.0,40377645000.0,44426353000.0,44426353000.0,44426353000.0,44426353000.0,51427201000.0,51427201000.0,51427201000.0,51427201000.0,65872745000.0,65872745000.0,65872745000.0,65872745000.0,71042339000.0,71042339000.0,71042339000.0,71042339000.0,39002897000.0,39002897000.0,39002897000.0,39002897000.0,45834719000.0,45834719000.0,45834719000.0,45834719000.0,50743375000.0,50743375000.0,50743375000.0,50743375000.0,60899319000.0,60899319000.0,60899319000.0,60899319000.0,79806502000.0,79806502000.0,79806502000.0,79806502000.0,264285440000.0,264285440000.0,,,,,275346636000.0,275346636000.0,317294194000.0,317294194000.0,317294194000.0,317294194000.0,360099411000.0,360099411000.0,360099411000.0
LiabilityForClaimsAndClaimsAdjustmentExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253700000.0,253700000.0,253700000.0,253700000.0,235100000.0,235100000.0,235100000.0,235100000.0,303800000.0,303800000.0,303800000.0
LiabilityForFuturePolicyBenefitGrossPremiumIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308296000.0,736707000.0,1579257000.0,4817512000.0,507118000.0,1793200000.0,2244607000.0,2472510000.0,9130241000.0,10873161000.0,11884823000.0
LiabilityForFuturePolicyBenefitRemeasurementGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57128000.0,71227000.0,,,-18433000.0,57128000.0,-42252000.0,-42252000.0,74645000.0
LifeInsuranceInForceAssumed / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16762152000.0,,,,16762152000.0,,,,16762152000.0,,,,20664894000.0,,,
LifeInsuranceInForceCeded / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53299613000.0,,,,53299613000.0,,,,53299613000.0,,,,50258155000.0,,,
LifeInsuranceInForceGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98911475000.0,,,,98911475000.0,,,,98911475000.0,,,,87800041000.0,,,
LifeInsuranceInForceNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62374014000.0,,,,62374014000.0,,,,62374014000.0,,,,58206780000.0,,,
LifeInsuranceInForcePercentageAssumedToNet / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,0.27,,,,0.27,,,,0.36,,,
LossContingencyEstimateOfPossibleLoss / USD,,,,,,,,,,,,,,80000000.0,,25000000.0,25000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227500000.0,,
MarketRiskBenefitAfterIncreaseDecreaseFromInstrumentSpecificCreditRisk / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590512000.0,1590512000.0,1590512000.0,1590512000.0,1120951000.0,1120951000.0,1120951000.0,1120951000.0,999917000.0,999917000.0,999917000.0
MarketRiskBenefitAssetAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13180000.0,13180000.0,13180000.0,13180000.0,17000.0,17000.0,17000.0,17000.0,2319000.0,2319000.0,2319000.0
MarketRiskBenefitChangeInFairValueGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195683000.0,393908000.0,631618000.0,152424000.0,-146309000.0,-71024000.0,46631000.0,673399000.0,101760000.0,89970000.0,35501000.0
MarketRiskBenefitIncreaseDecreaseFromOtherAssumption / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-105000000.0,-102100000.0,,,37600000.0,37600000.0,43900000.0,43900000.0,-128700000.0
MarketRiskBenefitLiabilityAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682038000.0,682038000.0,682038000.0,682038000.0,1120968000.0,1120968000.0,1120968000.0,1120968000.0,1002236000.0,1002236000.0,1002236000.0
MinorityInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12866324000.0,12866324000.0,15610358000.0,15610358000.0,16062569000.0,15610358000.0,19694884000.0,19694884000.0,19694884000.0,19694884000.0,27083098000.0,27083098000.0,27083098000.0,27083098000.0,40474565000.0,40474565000.0,,,,,36410858000.0,36410858000.0,34904791000.0,34904791000.0,34904791000.0,34904791000.0,36747947000.0,36747947000.0,36747947000.0
NetCashProvidedByUsedInFinancingActivities / USD,-133549000.0,,738364000.0,,,,,,,,,,,,,,,-1517510000.0,-2517290000.0,-562395000.0,38042000.0,-629249000.0,-1854078000.0,909308000.0,1580283000.0,1681692000.0,169408000.0,1306086000.0,1426828000.0,2050244000.0,3085862000.0,1218171000.0,4115079000.0,4869431000.0,2940083000.0,7248000.0,3805625000.0,4680050000.0,6615931000.0,1510217000.0,3321114000.0,6887357000.0,6484989000.0,4459142000.0,8894751000.0,16126114000.0,9803704000.0,4146476000.0,12305005000.0,16651027000.0,20363994000.0,2072968000.0,5527304000.0,5631428000.0,22055366000.0,44964000.0,2106070000.0,4182584000.0
NetCashProvidedByUsedInInvestingActivities / USD,25338000.0,,-42959000.0,,,,,,,,,,,,,,,165883000.0,15456000.0,7918000.0,-130724000.0,-264455000.0,-22875000.0,62635000.0,75371000.0,23188000.0,-425152000.0,-21561000.0,-49350000.0,-71890000.0,-63927000.0,-8670000.0,-18558000.0,-43324000.0,-98122000.0,-19906000.0,-145114000.0,-163825000.0,-78597000.0,-45444000.0,-75629000.0,-111469000.0,-207362000.0,-376036000.0,-2548566000.0,-7017238000.0,-153386000.0,-1997829000.0,-7092038000.0,-10681162000.0,-9605548000.0,-3818533000.0,-3619144000.0,-4695904000.0,-13647272000.0,-6198779000.0,-11675396000.0,-16794692000.0
NetCashProvidedByUsedInOperatingActivities / USD,53329000.0,,-347312000.0,,,,,,,,,,,,,,,1518004000.0,2577753000.0,943372000.0,999288000.0,1732542000.0,1488650000.0,-738790000.0,-1190919000.0,-555820000.0,385404000.0,-1150910000.0,-2062135000.0,-2584214000.0,-1441220000.0,-2157500000.0,-4538307000.0,-5240047000.0,-3532166000.0,156278000.0,-3113844000.0,-3512786000.0,-7606475000.0,-1406406000.0,-2737939000.0,-4147345000.0,-5682155000.0,-73166000.0,-1307308000.0,-3558499000.0,-5953693000.0,916818000.0,-3146672000.0,-4631724000.0,-7176708000.0,-1932888000.0,-4572009000.0,-2600936000.0,-5279259000.0,1527433000.0,4885275000.0,6761533000.0
NetIncomeLoss / USD,143743000.0,152599000.0,849685000.0,159565000.0,199186000.0,-44216000.0,333178000.0,190436000.0,336697000.0,464108000.0,1921000.0,193439000.0,208573000.0,413313000.0,560836000.0,210041000.0,388256000.0,478194000.0,691226000.0,270507000.0,646813000.0,456225000.0,477611000.0,-329939000.0,-230356000.0,129997000.0,488482000.0,267684000.0,681671000.0,843575000.0,309307000.0,178443000.0,867165000.0,1515704000.0,1018305000.0,709319000.0,1232053000.0,1481607000.0,1131063000.0,-1280524000.0,-573555000.0,491288000.0,2005049000.0,1669836000.0,2985111000.0,4141668000.0,2002509000.0,7464000.0,-709911000.0,-660024000.0,4732406000.0,339994000.0,1201706000.0,2691832000.0,-521664000.0,682214000.0,1350140000.0,1950690000.0
