fact_unit,2009-08-27,2009-11-06,2010-02-25,2010-05-07,2010-08-06,2010-11-05,2011-02-25,2011-05-06,2011-08-05,2011-11-07,2012-02-24,2012-05-07,2012-08-06,2012-11-07,2013-02-28,2013-05-10,2013-08-06,2013-11-06,2014-02-27,2014-05-08,2014-08-07,2014-11-06,2015-03-02,2015-05-07,2015-08-05,2015-11-05,2016-02-26,2016-05-05,2016-08-08,2016-11-04,2017-02-22,2017-05-03,2017-08-02,2017-11-01,2018-02-21,2018-05-02,2018-08-08,2018-11-07,2019-02-20,2019-05-01,2019-07-31,2019-10-30,2020-02-20,2020-04-30,2020-07-30,2020-10-29,2021-02-18,2021-04-29,2021-07-29,2021-11-04,2022-02-17,2022-04-28,2022-07-28,2022-10-27,2023-02-16,2023-04-27,2023-08-03,2023-11-02,2024-02-15,2024-05-02,2024-08-01,2024-10-31,2025-02-20,2025-05-01,2025-07-31,2025-10-30
AccountsPayableCurrent / USD,1249694000.0,1249694000.0,1250000000.0,1329448000.0,1329448000.0,1329448000.0,1329000000.0,1275000000.0,1275000000.0,1275000000.0,1275000000.0,1553000000.0,1553000000.0,1553000000.0,1553000000.0,1387000000.0,1387000000.0,1387000000.0,1387000000.0,1376000000.0,,,1376000000.0,,,,1593000000.0,1905000000.0,1905000000.0,1905000000.0,1905000000.0,2228000000.0,2228000000.0,2228000000.0,2228000000.0,2530000000.0,2530000000.0,2530000000.0,2530000000.0,2580000000.0,2580000000.0,2580000000.0,2580000000.0,2115000000.0,2115000000.0,2115000000.0,2115000000.0,2312000000.0,2312000000.0,2312000000.0,2312000000.0,2169000000.0,2169000000.0,2169000000.0,2169000000.0,3525000000.0,3525000000.0,3525000000.0,3525000000.0,2898000000.0,2898000000.0,2898000000.0,2898000000.0,3701000000.0,3701000000.0,3701000000.0
AccountsReceivableGrossCurrent / USD,1053674000.0,1053674000.0,1054000000.0,953222000.0,953222000.0,953222000.0,953000000.0,1140000000.0,1140000000.0,1140000000.0,1140000000.0,1074000000.0,1074000000.0,1074000000.0,1074000000.0,961000000.0,961000000.0,961000000.0,961000000.0,1027000000.0,,,1027000000.0,,,,1090000000.0,1058000000.0,1058000000.0,1058000000.0,1058000000.0,1565000000.0,1565000000.0,1583000000.0,1583000000.0,1806000000.0,1806000000.0,1806000000.0,1806000000.0,1726000000.0,1726000000.0,1726000000.0,1726000000.0,1614000000.0,1614000000.0,1614000000.0,1614000000.0,1753000000.0,1753000000.0,1753000000.0,1753000000.0,1806000000.0,1806000000.0,1806000000.0,1806000000.0,2128000000.0,2128000000.0,2128000000.0,2128000000.0,2030000000.0,2030000000.0,2030000000.0,2030000000.0,2228000000.0,2228000000.0,2228000000.0
AccountsReceivableNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2607000000.0,2785000000.0,2778000000.0,2630000000.0,2630000000.0,2630000000.0,2630000000.0,2630000000.0,2413000000.0,2413000000.0,2413000000.0,2413000000.0,2614000000.0,2614000000.0,2614000000.0,2614000000.0,2504000000.0,2504000000.0,2504000000.0,2504000000.0,3123000000.0,3123000000.0,3123000000.0,3123000000.0,2820000000.0,2820000000.0,2820000000.0,2820000000.0,3048000000.0,3048000000.0,3048000000.0
AccrualForTaxesOtherThanIncomeTaxesCurrent / USD,396206000.0,396206000.0,396000000.0,398384000.0,398384000.0,398384000.0,398000000.0,440000000.0,440000000.0,440000000.0,440000000.0,425000000.0,425000000.0,425000000.0,425000000.0,391000000.0,391000000.0,391000000.0,391000000.0,456000000.0,,,456000000.0,,,,487000000.0,484000000.0,484000000.0,484000000.0,484000000.0,667000000.0,667000000.0,667000000.0,667000000.0,636000000.0,,,,635000000.0,635000000.0,635000000.0,635000000.0,659000000.0,659000000.0,659000000.0,659000000.0,699000000.0,699000000.0,699000000.0,699000000.0,641000000.0,641000000.0,641000000.0,641000000.0,764000000.0,764000000.0,764000000.0,764000000.0,860000000.0,860000000.0,860000000.0,860000000.0,997000000.0,997000000.0,997000000.0
AccruedIncomeTaxesCurrent / USD,195922000.0,195922000.0,197000000.0,13005000.0,13005000.0,13005000.0,13000000.0,8000000.0,8000000.0,8000000.0,8000000.0,13000000.0,13000000.0,36000000.0,13000000.0,10000000.0,10000000.0,10000000.0,10000000.0,13000000.0,,,13000000.0,,,,149000000.0,19000000.0,19000000.0,19000000.0,9000000.0,193000000.0,193000000.0,193000000.0,193000000.0,,,,636000000.0,21000000.0,21000000.0,21000000.0,21000000.0,0.0,0.0,0.0,0.0,130000000.0,130000000.0,130000000.0,130000000.0,50000000.0,50000000.0,50000000.0,50000000.0,60000000.0,60000000.0,60000000.0,60000000.0,8000000.0,8000000.0,8000000.0,8000000.0,57000000.0,57000000.0,57000000.0
AccruedSalariesCurrent / USD,,,447000000.0,247950000.0,247950000.0,247950000.0,248000000.0,438000000.0,438000000.0,438000000.0,438000000.0,450000000.0,450000000.0,450000000.0,450000000.0,433000000.0,433000000.0,433000000.0,433000000.0,303000000.0,,,303000000.0,,,,576000000.0,549000000.0,549000000.0,549000000.0,777000000.0,915000000.0,915000000.0,915000000.0,915000000.0,959000000.0,959000000.0,959000000.0,959000000.0,1030000000.0,1030000000.0,1030000000.0,1030000000.0,992000000.0,992000000.0,992000000.0,992000000.0,1025000000.0,1025000000.0,1025000000.0,1025000000.0,1070000000.0,1070000000.0,1070000000.0,1070000000.0,1127000000.0,1127000000.0,1127000000.0,1127000000.0,1151000000.0,1151000000.0,1151000000.0,1151000000.0,1261000000.0,1261000000.0,1261000000.0
AccumulatedDeferredInvestmentTaxCredit / USD,455398000.0,455398000.0,455000000.0,447650000.0,447650000.0,447650000.0,448000000.0,509000000.0,509000000.0,509000000.0,509000000.0,611000000.0,611000000.0,611000000.0,611000000.0,894000000.0,894000000.0,894000000.0,894000000.0,966000000.0,,,966000000.0,,,,1208000000.0,1219000000.0,1219000000.0,1219000000.0,1219000000.0,2228000000.0,2228000000.0,2228000000.0,2228000000.0,2267000000.0,2267000000.0,2267000000.0,2267000000.0,2372000000.0,2372000000.0,2372000000.0,2372000000.0,2291000000.0,2291000000.0,2291000000.0,2291000000.0,2235000000.0,2235000000.0,2235000000.0,2235000000.0,2216000000.0,2216000000.0,2216000000.0,2216000000.0,2133000000.0,2133000000.0,2133000000.0,2133000000.0,2067000000.0,2067000000.0,2067000000.0,2067000000.0,2056000000.0,2056000000.0,2056000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-104784000.0,-104784000.0,-105000000.0,-87778000.0,-87778000.0,-87778000.0,-88000000.0,-70000000.0,-70000000.0,-70000000.0,-70000000.0,-111000000.0,-111000000.0,-111000000.0,-111000000.0,-123000000.0,-123000000.0,-123000000.0,-123000000.0,-75000000.0,,,-75000000.0,,,,-128000000.0,-130000000.0,-130000000.0,-130000000.0,-130000000.0,-180000000.0,-180000000.0,-180000000.0,-180000000.0,-189000000.0,-189000000.0,-189000000.0,-189000000.0,,,,-203000000.0,,,,-321000000.0,,,,-395000000.0,,,,-237000000.0,,,,-167000000.0,,,,-177000000.0,,,
AdditionalPaidInCapitalCommonStock / USD,1892802000.0,1892802000.0,1893000000.0,2994245000.0,2994245000.0,2994245000.0,2995000000.0,3702000000.0,3702000000.0,3702000000.0,3702000000.0,4410000000.0,4410000000.0,4410000000.0,4410000000.0,4855000000.0,4855000000.0,4855000000.0,4855000000.0,5362000000.0,,,5362000000.0,,,,5955000000.0,6282000000.0,6282000000.0,6282000000.0,6282000000.0,9661000000.0,9661000000.0,9661000000.0,9661000000.0,10469000000.0,10469000000.0,10469000000.0,10469000000.0,,,,11094000000.0,,,,11734000000.0,,,,11834000000.0,,,,11950000000.0,,,,13673000000.0,,,,13775000000.0,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,36000000.0,,,,26000000.0,,,,52000000.0,,,,89000000.0,,,,106000000.0,53000000.0,66000000.0,78000000.0,65000000.0,53000000.0,66000000.0,78000000.0,86000000.0,57000000.0,67000000.0,94000000.0,100000000.0,57000000.0,72000000.0,97000000.0,120000000.0,36000000.0,36000000.0,36000000.0,105000000.0,24000000.0,24000000.0,24000000.0,84000000.0,5000000.0,5000000.0,5000000.0,66000000.0,9000000.0,9000000.0,9000000.0,44000000.0,6000000.0,6000000.0,6000000.0,62000000.0,29000000.0,29000000.0,29000000.0,44000000.0,8000000.0,8000000.0,8000000.0
