fact_unit,2009-09-03,2009-12-03,2010-03-25,2010-06-03,2010-09-02,2010-12-02,2011-03-24,2011-06-02,2011-09-01,2011-11-29,2012-03-22,2012-05-24,2012-08-22,2012-11-21,2013-03-28,2013-05-29,2013-08-28,2013-11-27,2014-03-27,2014-05-28,2014-08-27,2014-11-25,2015-03-26,2015-05-27,2015-08-25,2015-11-24,2016-03-24,2016-05-24,2016-08-23,2016-11-22,2017-03-23,2017-05-23,2017-08-22,2017-11-21,2018-03-22,2018-05-22,2018-08-21,2018-11-20,2019-03-28,2019-05-29,2019-08-27,2019-11-26,2020-03-25,2020-05-27,2020-08-25,2020-11-24,2021-03-24,2021-05-25,2021-08-24,2021-11-23,2022-03-23,2022-05-24,2022-08-23,2022-11-22,2023-03-15,2023-05-23,2023-08-22,2023-11-21,2024-03-13,2024-05-21,2024-08-20,2024-11-19,2025-03-21,2025-05-28,2025-08-26,2025-11-25
AccountsPayableCurrent / USD,4822000000.0,4822000000.0,4822000000.0,4863000000.0,4863000000.0,4863000000.0,4863000000.0,4717000000.0,4717000000.0,4717000000.0,4717000000.0,4856000000.0,4856000000.0,4856000000.0,4856000000.0,5376000000.0,5376000000.0,5376000000.0,5376000000.0,5797000000.0,5797000000.0,5797000000.0,5797000000.0,5807000000.0,5797000000.0,5807000000.0,5807000000.0,6565000000.0,6565000000.0,6565000000.0,6565000000.0,7000000000.0,7000000000.0,7000000000.0,7000000000.0,7244000000.0,7244000000.0,7244000000.0,7244000000.0,7755000000.0,7755000000.0,7755000000.0,7755000000.0,7787000000.0,7787000000.0,7787000000.0,7787000000.0,11606000000.0,11606000000.0,11606000000.0,11606000000.0,13462000000.0,13462000000.0,13462000000.0,13462000000.0,11443000000.0,11443000000.0,11443000000.0,11443000000.0,10037000000.0,10037000000.0,10037000000.0,10037000000.0,11938000000.0,11938000000.0,11938000000.0
AccountsReceivableNetCurrent / USD,972000000.0,972000000.0,972000000.0,964000000.0,964000000.0,964000000.0,964000000.0,1085000000.0,1085000000.0,1085000000.0,1085000000.0,1245000000.0,1245000000.0,1245000000.0,1245000000.0,1395000000.0,1395000000.0,1395000000.0,1395000000.0,1398000000.0,1398000000.0,1398000000.0,1398000000.0,1484000000.0,1398000000.0,1484000000.0,1484000000.0,1890000000.0,1890000000.0,1890000000.0,1890000000.0,2029000000.0,2029000000.0,2029000000.0,2029000000.0,1952000000.0,1952000000.0,1952000000.0,1952000000.0,1936000000.0,1936000000.0,1936000000.0,1936000000.0,2106000000.0,2106000000.0,2106000000.0,2106000000.0,2992000000.0,2992000000.0,2992000000.0,2992000000.0,3426000000.0,3426000000.0,3426000000.0,3426000000.0,3317000000.0,3317000000.0,3317000000.0,3317000000.0,3328000000.0,3328000000.0,3328000000.0,3328000000.0,4903000000.0,4903000000.0,4903000000.0
AccruedIncomeTaxesCurrent / USD,289000000.0,289000000.0,289000000.0,108000000.0,108000000.0,108000000.0,108000000.0,13000000.0,13000000.0,13000000.0,13000000.0,23000000.0,23000000.0,23000000.0,23000000.0,22000000.0,22000000.0,22000000.0,22000000.0,12000000.0,12000000.0,12000000.0,12000000.0,35000000.0,12000000.0,35000000.0,35000000.0,34000000.0,34000000.0,34000000.0,34000000.0,25000000.0,25000000.0,25000000.0,25000000.0,,,,54000000.0,,,,11000000.0,,,,55000000.0,,,,193000000.0,,,,158000000.0,50000000.0,50000000.0,50000000.0,50000000.0,28000000.0,28000000.0,28000000.0,28000000.0,832000000.0,832000000.0,832000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,10243000000.0,10243000000.0,10243000000.0,11795000000.0,11795000000.0,11795000000.0,11795000000.0,13325000000.0,13325000000.0,13325000000.0,13325000000.0,14527000000.0,14527000000.0,14527000000.0,14527000000.0,14422000000.0,14422000000.0,14422000000.0,14422000000.0,15716000000.0,15716000000.0,15716000000.0,15716000000.0,15793000000.0,15716000000.0,15793000000.0,15793000000.0,17075000000.0,17075000000.0,17075000000.0,17075000000.0,18512000000.0,18512000000.0,18512000000.0,18512000000.0,19339000000.0,19339000000.0,19339000000.0,19339000000.0,20600000000.0,20600000000.0,20600000000.0,20564000000.0,22100000000.0,22100000000.0,22100000000.0,,24100000000.0,24100000000.0,24100000000.0,,26100000000.0,26100000000.0,26100000000.0,,26600000000.0,26600000000.0,26600000000.0,,27100000000.0,27100000000.0,27100000000.0,,29100000000.0,29100000000.0,29100000000.0
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498000000.0,,,,575000000.0,,,,597000000.0,,,,365000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-77000000.0,-77000000.0,-77000000.0,362000000.0,362000000.0,362000000.0,362000000.0,445000000.0,445000000.0,445000000.0,445000000.0,293000000.0,293000000.0,293000000.0,293000000.0,397000000.0,397000000.0,397000000.0,397000000.0,46000000.0,46000000.0,46000000.0,46000000.0,-452000000.0,46000000.0,-452000000.0,-452000000.0,-898000000.0,-898000000.0,-898000000.0,-898000000.0,-867000000.0,-867000000.0,-867000000.0,-867000000.0,-566000000.0,-566000000.0,-566000000.0,-566000000.0,-772000000.0,-772000000.0,-772000000.0,-772000000.0,-739000000.0,-739000000.0,-739000000.0,-739000000.0,-671000000.0,-671000000.0,-671000000.0,-671000000.0,-704000000.0,-704000000.0,-704000000.0,-704000000.0,-718000000.0,-718000000.0,-718000000.0,-718000000.0,-477000000.0,-477000000.0,-477000000.0,-477000000.0,-1129000000.0,-1129000000.0,-1129000000.0
AdditionalPaidInCapitalCommonStock / USD,6048000000.0,6048000000.0,6048000000.0,6304000000.0,6304000000.0,6304000000.0,6304000000.0,6556000000.0,6556000000.0,6556000000.0,6556000000.0,6966000000.0,6966000000.0,6966000000.0,6966000000.0,7948000000.0,7948000000.0,7948000000.0,7948000000.0,8402000000.0,8402000000.0,8402000000.0,8402000000.0,8885000000.0,8402000000.0,8885000000.0,8885000000.0,9347000000.0,9347000000.0,9347000000.0,9347000000.0,9787000000.0,9787000000.0,9787000000.0,9787000000.0,10192000000.0,10192000000.0,10192000000.0,10192000000.0,10578000000.0,10578000000.0,10578000000.0,10578000000.0,11001000000.0,11001000000.0,11001000000.0,11001000000.0,11540000000.0,11540000000.0,11540000000.0,11540000000.0,12132000000.0,12132000000.0,12132000000.0,12132000000.0,12592000000.0,12592000000.0,12592000000.0,12592000000.0,13147000000.0,13147000000.0,13147000000.0,13147000000.0,14117000000.0,14117000000.0,14117000000.0
AdvertisingExpense / USD,,,,,,,1000000000.0,,,,897000000.0,,,,864000000.0,,,,846000000.0,,,,831000000.0,,831000000.0,,865000000.0,,,,884000000.0,,,,868000000.0,,,,955000000.0,,,,995000000.0,,,,1156000000.0,,,,904000000.0,,,,909000000.0,,,,1000000000.0,,,,1100000000.0,,,
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282000000.0,,,,251000000.0,,,,310000000.0,,,,403000000.0,,,,367000000.0,,,
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233000000.0,,,,202000000.0,,,,252000000.0,,,,317000000.0,,,,294000000.0,,,
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000000.0,136000000.0,179000000.0,52000000.0,142000000.0,280000000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,52000000.0,49000000.0,52000000.0,38000000.0,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,1000000.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1000000.0,1000000.0,1000000.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
