fact_unit,2010-12-03,2011-03-07,2011-06-09,2011-10-28,2011-12-12,2012-03-09,2012-06-11,2012-10-01,2012-12-07,2013-03-12,2013-06-05,2013-09-30,2013-12-10,2014-03-05,2014-06-09,2014-09-29,2014-11-26,2015-03-04,2015-05-28,2015-09-25,2015-11-24,2016-02-25,2016-05-26,2016-09-28,2016-11-30,2017-02-28,2017-05-25,2017-09-28,2017-11-28,2018-02-27,2018-05-25,2018-10-01,2018-11-29,2019-02-28,2019-05-29,2019-09-30,2019-11-25,2020-02-27,2020-05-28,2020-09-28,2020-11-20,2021-02-24,2021-05-24,2021-09-27,2021-11-19,2022-03-03,2022-05-25,2022-09-27,2022-11-18,2023-02-24,2023-05-25,2023-09-28,2023-11-21,2024-02-27,2024-05-23,2024-09-30,2024-11-26,2025-02-26,2025-06-03,2025-09-26,2025-11-24
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax / USD,,,,,,,,-32741000.0,-23225000.0,-23225000.0,-23225000.0,-23225000.0,-34933000.0,-34933000.0,-34933000.0,-23225000.0,-45420000.0,-45420000.0,-45420000.0,-45420000.0,-18992000.0,-18992000.0,-18992000.0,-18992000.0,-68510000.0,-68510000.0,-68510000.0,-68510000.0,-109194000.0,-109194000.0,-109194000.0,-109194000.0,-100676000.0,-100676000.0,-100676000.0,-100676000.0,-107928000.0,-107928000.0,-107928000.0,-107928000.0,-132529000.0,-132529000.0,-132529000.0,-132529000.0,-121088000.0,-121088000.0,-121088000.0,-121088000.0,-100860000.0,-100860000.0,-100860000.0,-100860000.0,-169365000.0,-169365000.0,-169365000.0,-169365000.0,-141006000.0,-141006000.0,-141006000.0,-141006000.0,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-32741000.0,-32741000.0,-32741000.0,-32741000.0,-23225000.0,-23225000.0,-23225000.0,-23225000.0,-38043000.0,-38043000.0,-38043000.0,-38043000.0,-47161000.0,-47161000.0,-47161000.0,-47161000.0,-20060000.0,-20060000.0,-20060000.0,-20060000.0,-68793000.0,-68793000.0,-68793000.0,-68793000.0,-109194000.0,-109194000.0,-109194000.0,-109194000.0,-100676000.0,-100676000.0,-100676000.0,-100676000.0,-107928000.0,-107928000.0,-107928000.0,-107928000.0,-132529000.0,-132529000.0,-132529000.0,-132529000.0,-121088000.0,-121088000.0,-121088000.0,-121088000.0,-100860000.0,-100860000.0,-100860000.0,-100860000.0,-169365000.0,-169365000.0,-169365000.0,-169365000.0,-141006000.0,-141006000.0,-141006000.0,-141006000.0,-142972000.0,-142972000.0,-142972000.0,-142972000.0,-120283000.0
AdditionalPaidInCapitalCommonStock / USD,,,,,,,313927000.0,313927000.0,326187000.0,326187000.0,326187000.0,326187000.0,368769000.0,368769000.0,,368769000.0,,,,404542000.0,,,,407808000.0,,,,392434000.0,,,,453349000.0,,,,526858000.0,,,,572559000.0,,,,672727000.0,,,,761834000.0,,,,838460000.0,938910000.0,938910000.0,938910000.0,938910000.0,1120985000.0,1120985000.0,1120985000.0,1120985000.0,1214150000.0
AdvertisingExpense / USD,,,,2600000.0,,,,12700000.0,,,,8800000.0,,,,6500000.0,,,,5000000.0,,,,5000000.0,,,,4900000.0,,,,6800000.0,,,,5600000.0,,,,5900000.0,,,,7500000.0,,,,7700000.0,,,,13700000.0,,,,15400000.0,,,,17800000.0,
AllocatedShareBasedCompensationExpense / USD,,,,9413000.0,4636000.0,9116000.0,14193000.0,17955000.0,5045000.0,11028000.0,16414000.0,19007000.0,5174000.0,9920000.0,14597000.0,21791000.0,4867000.0,10639000.0,17262000.0,19557000.0,4366000.0,8870000.0,13290000.0,22099000.0,5414000.0,10800000.0,15834000.0,18154000.0,5085000.0,10605000.0,15613000.0,20864000.0,5306000.0,11298000.0,17239000.0,20908000.0,6021000.0,11950000.0,17600000.0,23221000.0,5533000.0,11674000.0,17229000.0,23445000.0,8913000.0,17778000.0,27145000.0,23322000.0,9452000.0,19114000.0,28932000.0,40922000.0,10192000.0,20323000.0,30404000.0,38965000.0,8507000.0,17676000.0,26694000.0,39673000.0,10415000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,2600000.0,,,,2405000.0,,,,2841000.0,,,,3122000.0,,,,2920000.0,,,,2683000.0,,,,3584000.0,,,,2988000.0,5444000.0,5444000.0,5444000.0,4120000.0,4942000.0,4942000.0,4942000.0,4311000.0,6390000.0,6390000.0,6390000.0,5444000.0,5636000.0,5636000.0,5636000.0,5636000.0,6577000.0,6577000.0,6577000.0,6577000.0,8640000.0,8640000.0,8640000.0,8640000.0,12533000.0,12533000.0,12533000.0,12533000.0,12945000.0
AmortizationOfIntangibleAssets / USD,,,,4100000.0,1300000.0,2300000.0,3400000.0,3900000.0,1100000.0,2200000.0,3400000.0,4700000.0,1100000.0,2200000.0,3200000.0,4500000.0,1100000.0,2300000.0,3800000.0,4800000.0,1900000.0,3600000.0,5100000.0,6900000.0,1500000.0,3000000.0,4400000.0,6800000.0,1300000.0,2600000.0,4000000.0,5800000.0,3800000.0,7400000.0,10900000.0,6800000.0,2900000.0,5500000.0,8000000.0,14000000.0,2500000.0,4800000.0,7000000.0,10500000.0,1800000.0,3500000.0,5300000.0,8900000.0,1800000.0,3700000.0,5600000.0,6900000.0,1900000.0,3800000.0,5600000.0,7500000.0,3100000.0,6700000.0,10000000.0,12400000.0,
Assets / USD,1228812000.0,1228812000.0,1228812000.0,1228812000.0,1084436000.0,1084436000.0,1084436000.0,1084436000.0,1155066000.0,1155066000.0,1155066000.0,1154000000.0,1334481000.0,1334481000.0,1334481000.0,1334481000.0,1506804000.0,1506804000.0,1506804000.0,1506804000.0,1799952000.0,1799952000.0,1799952000.0,1506121000.0,1649820000.0,1649820000.0,1649820000.0,1798660000.0,1982501000.0,1982501000.0,1982501000.0,1649820000.0,2307698000.0,2307698000.0,2307698000.0,1982501000.0,2547617000.0,2547617000.0,2547617000.0,2307698000.0,3455261000.0,3455261000.0,3455261000.0,2547617000.0,4562143000.0,4562143000.0,4562143000.0,4562143000.0,5308864000.0,5308864000.0,5308864000.0,5308864000.0,6737879000.0,6737879000.0,6737879000.0,5308864000.0,8427764000.0,8427764000.0,8427764000.0,6737879000.0,10090902000.0
AssetsCurrent / USD,437415000.0,437415000.0,437415000.0,437415000.0,241868000.0,241868000.0,241868000.0,241868000.0,322293000.0,322293000.0,322293000.0,321227000.0,306452000.0,306452000.0,306452000.0,306452000.0,412291000.0,412291000.0,412291000.0,412291000.0,734582000.0,734582000.0,734582000.0,734582000.0,499306000.0,499306000.0,499306000.0,499306000.0,587261000.0,587261000.0,587261000.0,587261000.0,709116000.0,709116000.0,709116000.0,709116000.0,687167000.0,687167000.0,687167000.0,687167000.0,963759000.0,963759000.0,963759000.0,963759000.0,1702611000.0,1702611000.0,1702611000.0,1702611000.0,2202455000.0,2202455000.0,2202455000.0,2202455000.0,3262604000.0,3262604000.0,3262604000.0,3262604000.0,4418184000.0,4418184000.0,4418184000.0,4418184000.0,5754628000.0
AssetsFairValueDisclosure / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12389000.0,11483000.0,11483000.0,11483000.0,11483000.0,754300000.0,754304000.0,754304000.0,754304000.0,,,,1237337000.0,2092418000.0,2092418000.0,2092418000.0,2092418000.0,3053620000.0,3053620000.0,3053620000.0,3053620000.0,4228626000.0
CapitalizedComputerSoftwareAccumulatedAmortization / USD,,,,,,,,,,,,,,,,28600000.0,38600000.0,38600000.0,38600000.0,38600000.0,42600000.0,42600000.0,42600000.0,42600000.0,20900000.0,20900000.0,20900000.0,20900000.0,25700000.0,25700000.0,25700000.0,25700000.0,16000000.0,16000000.0,16000000.0,16000000.0,23600000.0,23600000.0,23600000.0,23600000.0,33500000.0,33500000.0,33500000.0,33500000.0,43400000.0,43400000.0,43400000.0,43400000.0,52500000.0,,,52500000.0,,,,59700000.0,,,,68000000.0,
CapitalizedComputerSoftwareGross / USD,,,,,,,,,,,,,,,,74300000.0,,,,61700000.0,,,,65100000.0,,,,49400000.0,,,,38500000.0,,,,30700000.0,,,,39400000.0,,,,52600000.0,,,,66200000.0,,,,78200000.0,,,,89600000.0,,,,105000000.0,
CapitalizedContractCostAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1669000.0,-3322000.0,-5023000.0,-4875000.0,-875000.0,-1748000.0,-2557000.0,-4875000.0,-813000.0,-1681000.0,-2438000.0,-3541000.0,1030000.0,1760000.0,2318000.0,3188000.0,930000.0,2545000.0,4101000.0,2985000.0,1814000.0,4129000.0,6451000.0,5770000.0,2398000.0,4734000.0,7007000.0,9017000.0,
CashAcquiredFromAcquisition / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,17662000.0,17662000.0,17662000.0,0.0,
CashAndCashEquivalentsFairValueDisclosure / USD,,,,,212677000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754304000.0,754304000.0,754304000.0,1237300000.0,1237300000.0,1237300000.0,1237337000.0,677515000.0,677515000.0,677515000.0,677515000.0,1127275000.0,1127275000.0,1127275000.0,1127275000.0,2204512000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210100000.0,,,,274520000.0,477718000.0,477718000.0,477718000.0,186319000.0,1048260000.0,1048260000.0,1048260000.0,477718000.0,1384236000.0,1384236000.0,1384236000.0,1048260000.0,957395000.0,957395000.0,957395000.0,1384236000.0,1514111000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-171694000.0,64420000.0,-5217000.0,-92808000.0,120068000.0,-88201000.0,128014000.0,138685000.0,434172000.0,291399000.0,250113000.0,-76609000.0,406558000.0,570542000.0,155155000.0,276716000.0,729947000.0,335976000.0,1624172000.0,299553000.0,132600000.0,-426841000.0,2184007000.0
CashEquivalentsAtCarryingValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754300000.0,754300000.0,754300000.0,754300000.0,1237000000.0,1237000000.0,1237000000.0,1236990000.0,674980000.0,674980000.0,674980000.0,674980000.0,1125231000.0,1125231000.0,1125231000.0,1125231000.0,2196593000.0
CommonStockCapitalSharesReservedForFutureIssuance / shares,,,,,,,,19651848.0,,,,18170575.0,,,,16606389.0,,,,23472855.0,,,,22682820.0,,,,41625934.0,,,,28878913.0,,,,25621327.0,,,,20502335.0,,,,12977173.0,,,,15326030.0,,,,57512480.0,,,,52648002.0,,,,49707714.0,
CommonStockParOrStatedValuePerShare / USD/shares,,,,,,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
CommonStockSharesAuthorized / shares,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,180000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0
CommonStockSharesIssued / shares,84363000.0,84363000.0,84363000.0,84363063.0,66005517.0,66005517.0,132011034.0,132011034.0,124393700.0,124393700.0,124393700.0,124393700.0,125494995.0,125494995.0,125494995.0,125494995.0,126143366.0,126143366.0,126143366.0,126143366.0,120156340.0,120156340.0,120156340.0,120156340.0,110122060.0,110122060.0,220244120.0,220244120.0,230488296.0,230488296.0,230488296.0,230488296.0,233891841.0,233898841.0,233898841.0,233898841.0,229790268.0,229790268.0,229790268.0,229790268.0,235315337.0,235315337.0,235315337.0,235315337.0,237014273.0,237014273.0,237014273.0,237014273.0,476081948.0,476081948.0,476081948.0,952163896.0,957344162.0,957344162.0,957344162.0,957344162.0,962967011.0,962967011.0,962967011.0,962967011.0,967478690.0
CommonStockSharesOutstanding / shares,84363000.0,84363000.0,84363000.0,84363063.0,66005517.0,66005517.0,132011034.0,132011034.0,124393700.0,124393700.0,124393700.0,124393700.0,125494995.0,125494995.0,125494995.0,125494995.0,126143366.0,126143366.0,126143366.0,126143366.0,120156340.0,120156340.0,120156340.0,120156340.0,110122060.0,110122060.0,220244120.0,220244120.0,230488296.0,230488296.0,230488296.0,230488296.0,233891841.0,233898841.0,233898841.0,233898841.0,229790268.0,229790268.0,229790268.0,229790268.0,235315337.0,235315337.0,235315337.0,235315337.0,237014273.0,237014273.0,237014273.0,237014273.0,476081948.0,476081948.0,476081948.0,952163896.0,957344162.0,957344162.0,957344162.0,957344162.0,962967011.0,962967011.0,962967011.0,962967011.0,967478690.0
CommonStockValue / USD,365507000.0,365507000.0,365507000.0,365507000.0,,7000.0,,,,,,,,,13000.0,,13000.0,13000.0,13000.0,,12000.0,12000.0,12000.0,,11000.0,11000.0,22000.0,,23000.0,23000.0,23000.0,,23000.0,23000.0,23000.0,,23000.0,23000.0,23000.0,,24000.0,24000.0,24000.0,,24000.0,24000.0,24000.0,,48000.0,48000.0,48000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,96000.0,97000.0
ComprehensiveIncomeNetOfTax / USD,,,,113188000.0,,78886000.0,138427000.0,145968000.0,37035000.0,69065000.0,133437000.0,175891000.0,53183000.0,91258000.0,139686000.0,167301000.0,55903000.0,102210000.0,152976000.0,170907000.0,28739000.0,58343000.0,115837000.0,205788000.0,46663000.0,77336000.0,171240000.0,171050000.0,148505000.0,222991000.0,318818000.0,229959000.0,76035000.0,202534000.0,318383000.0,402745000.0,,,,410615000.0,,,,,192879000.0,408093000.0,699945000.0,,249845000.0,525133000.0,774659000.0,956723000.0,216277000.0,552383000.0,906862000.0,1021625000.0,296174000.0,653889000.0,1024652000.0,1266100000.0,360319000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5000.0,-103000.0,-284000.0,0.0,-910000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,42081000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216277000.0,552383000.0,906862000.0,1021625000.0,296179000.0,653786000.0,1024368000.0,1266100000.0,359409000.0
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11840000.0,11840000.0,11840000.0,11840000.0,10574000.0,10574000.0,10574000.0,11840000.0,10080000.0,10080000.0,10080000.0,10574000.0,7485000.0,7485000.0,7485000.0,10080000.0,4778000.0,4778000.0,4778000.0,7485000.0,25726000.0,25726000.0,25726000.0,4778000.0,49238000.0,49238000.0,49238000.0,25726000.0,
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20061000.0,26117000.0,26117000.0,26117000.0,26117000.0,28121000.0,28121000.0,28121000.0,28121000.0,30440000.0
CostDirectMaterial / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189952000.0,196461000.0,58764000.0,116664000.0,170651000.0,255504000.0,64360000.0,137989000.0,232487000.0,225294000.0,126408000.0,266712000.0,423948000.0,346128000.0,151112000.0,305839000.0,465282000.0,585203000.0,147896000.0,294715000.0,457596000.0,614498000.0,138178000.0
CostsAndExpenses / USD,128969000.0,252337000.0,400561000.0,517757000.0,153073000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344346000.0,703156000.0,1108955000.0,,480011000.0,1000143000.0,1567329000.0,1556085000.0,581869000.0,1173068000.0,1775975000.0,2125924000.0,625040000.0,1265289000.0,1955345000.0,2382949000.0,740462000.0
CurrentFederalTaxExpenseBenefit / USD,,,,78817000.0,,,,83791000.0,,,,84119000.0,,,,102152000.0,,,,87484000.0,,,,90207000.0,,,,95468000.0,,,,103127000.0,,,,12752000.0,,,,109804000.0,,,,59848000.0,,,,53942000.0,,,,135216000.0,,,,179840000.0,,,,243253000.0,
CurrentForeignTaxExpenseBenefit / USD,,,,1651000.0,,,,1916000.0,,,,5818000.0,,,,8460000.0,,,,9090000.0,,,,10077000.0,,,,11062000.0,,,,10855000.0,,,,11468000.0,,,,8820000.0,,,,12508000.0,,,,13333000.0,,,,23575000.0,,,,23247000.0,,,,26150000.0,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,8151000.0,,,,6664000.0,,,,7186000.0,,,,3332000.0,,,,3871000.0,,,,1912000.0,,,,1160000.0,,,,5347000.0,,,,1659000.0,,,,9100000.0,,,,12720000.0,,,,12095000.0,,,,34302000.0,,,,33078000.0,,,,47507000.0,
DebtSecuritiesHeldToMaturityAmortizedCostAfterAllowanceForCreditLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,1406589000.0,1406589000.0,1406589000.0,1406589000.0,1908047000.0,1908047000.0,1908047000.0,1908047000.0,2008539000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,168000.0,,,,-3714000.0,,,,278000.0,,,,-14557000.0,,,,-1073000.0,,,,-9589000.0,,,,5841000.0,,,,7019000.0,,,,20094000.0,,,,17094000.0,,,,27779000.0,,,,21019000.0,,,,-4259000.0,,,,14115000.0,,,,-4642000.0,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,-599000.0,,,,-1262000.0,,,,229000.0,,,,-2989000.0,,,,-2591000.0,,,,-980000.0,,,,-1159000.0,,,,-994000.0,,,,-633000.0,,,,-203000.0,,,,-299000.0,,,,-22000.0,,,,6000.0,,,,-1145000.0,,,,3506000.0,
DeferredIncomeTaxExpenseBenefit / USD,-2053000.0,-5006000.0,-7298000.0,-2393000.0,-395000.0,-3434000.0,-3155000.0,-4512000.0,-3572000.0,-9068000.0,-11705000.0,-2099000.0,-3778000.0,-6986000.0,-3372000.0,-17579000.0,-3010000.0,-5982000.0,-12609000.0,-3605000.0,-1295000.0,-2317000.0,3641000.0,-10838000.0,-870000.0,-106000.0,-325000.0,4365000.0,22088000.0,23466000.0,21791000.0,5740000.0,2759000.0,2666000.0,-17000.0,19901000.0,-888000.0,6632000.0,14583000.0,16717000.0,4839000.0,6719000.0,9265000.0,23167000.0,6239000.0,9442000.0,-14130000.0,23082000.0,8319000.0,6003000.0,14582000.0,-7951000.0,-1780000.0,-3309000.0,-3236000.0,17017000.0,-988000.0,-2103000.0,-3093000.0,9946000.0,1740000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49503000.0,,,,46388000.0,,,,79832000.0,,,,102539000.0,,,,125604000.0,,,,147158000.0,,,,154761000.0,,,,167687000.0,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48683000.0,48683000.0,71686000.0,71686000.0,71686000.0,71686000.0,63969000.0,63969000.0,63969000.0,63969000.0,80060000.0,80060000.0,80060000.0,,89492000.0,89492000.0,89492000.0,89492000.0,93653000.0,93653000.0,93653000.0,93653000.0,80625000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,-2000.0,,,,473000.0,,,,-128000.0,,,,-461000.0,,,,66000.0,,,,-279000.0,,,,-86000.0,,,,151000.0,,,,499000.0,,,,-111000.0,,,,702000.0,,,,565000.0,,,,-3489000.0,,,,1689000.0,,,,813000.0,
DeferredTaxAssetsDeferredIncome / USD,,,,1910000.0,,,,2056000.0,,,,2056000.0,,,,675000.0,,,,1301000.0,,,,798000.0,,,,-545000.0,,,,-371000.0,,,,929000.0,,,,1322000.0,,,,1950000.0,,,,4239000.0,,,,4560000.0,,,,5349000.0,,,,5544000.0,
DeferredTaxAssetsGross / USD,,,,33823000.0,,,,33340000.0,,,,50216000.0,,,,59549000.0,,,,76064000.0,,,,75876000.0,,,,76340000.0,,,,53961000.0,,,,31717000.0,,,,40138000.0,,,,46495000.0,,,,87075000.0,,,,96645000.0,,,,105352000.0,,,,122829000.0,
DeferredTaxAssetsNet / USD,,,,33036000.0,,,,32392000.0,,,,49005000.0,,,,57952000.0,,,,73854000.0,,,,73226000.0,,,,70920000.0,,,,47506000.0,,,,27125000.0,,,,31560000.0,,,,31066000.0,,,,62088000.0,,,,67474000.0,,,,65006000.0,,,,75452000.0,
