fact_unit,2009-08-07,2009-11-06,2010-02-26,2010-05-07,2010-08-06,2010-11-05,2011-02-25,2011-05-09,2011-08-08,2011-11-08,2012-02-28,2012-05-09,2012-08-08,2012-11-08,2013-03-01,2013-05-09,2013-08-08,2013-11-08,2014-02-28,2014-05-09,2014-08-07,2014-11-07,2015-03-02,2015-05-08,2015-08-07,2015-11-05,2016-02-25,2016-05-05,2016-08-04,2016-11-04,2017-02-24,2017-05-09,2017-08-03,2017-11-03,2018-02-21,2018-02-23,2018-05-10,2018-08-02,2018-11-02,2019-02-28,2019-05-09,2019-08-06,2019-11-08,2020-02-20,2020-05-12,2020-06-02,2020-08-10,2020-11-05,2021-02-25,2021-05-10,2021-08-05,2021-11-04,2022-02-24,2022-05-09,2022-08-04,2022-11-04,2023-02-27,2023-05-09,2023-08-08,2023-11-02,2024-02-23,2024-05-07,2024-08-06,2024-11-07,2025-02-27,2025-05-06,2025-08-05,2025-11-07
AllowanceForDoubtfulAccountsReceivable / USD,,,,,6000000.0,6000000.0,6000000.0,34000000.0,34000000.0,34000000.0,34000000.0,40000000.0,,40000000.0,34000000.0,44000000.0,44000000.0,44000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,76000000.0,,76000000.0,76000000.0,76000000.0,76000000.0,76000000.0,76000000.0,76000000.0,146000000.0,146000000.0,146000000.0,76000000.0,121000000.0,121000000.0,121000000.0,146000000.0,216000000.0,216000000.0,216000000.0,121000000.0,205000000.0,205000000.0,202000000.0
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,,19000000.0,,58000000.0,,,,58000000.0,,,,58000000.0,,,,58000000.0,,,,158000000.0,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,21000000.0,19000000.0,15000000.0,18000000.0,19000000.0,16000000.0,20000000.0,13000000.0,2000000.0,4000000.0,5000000.0,1000000.0,4000000.0,1000000.0,3000000.0,1000000.0,2000000.0,,,,,,,,,,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
AssetRetirementObligation / USD,,,,,1500000000.0,,3185000000.0,,,,3185000000.0,,,,1816000000.0,,,,1936000000.0,,,4958000000.0,5176000000.0,,8466000000.0,8466000000.0,4958000000.0,,,10264000000.0,8464000000.0,,,10611000000.0,10249000000.0,10249000000.0,,10175000000.0,10175000000.0,10611000000.0,10467000000.0,10467000000.0,10467000000.0,10175000000.0,,,,13318000000.0,10467000000.0,,,,13318000000.0,,,12776000000.0,12854000000.0,,,12728000000.0,12600000000.0,,9156000000.0,9156000000.0,12728000000.0,,,9988000000.0
AssetRetirementObligationAccretionExpense / USD,,,,,,,97000000.0,,,,97000000.0,,,,111000000.0,,,,173000000.0,,,164000000.0,239000000.0,,171000000.0,278000000.0,246000000.0,,,290000000.0,380000000.0,,,329000000.0,400000000.0,400000000.0,,212000000.0,319000000.0,435000000.0,110000000.0,245000000.0,377000000.0,427000000.0,,,,408000000.0,508000000.0,,,,542000000.0,,,376000000.0,504000000.0,,,391000000.0,501000000.0,,204000000.0,316000000.0,523000000.0,,,357000000.0
AssetRetirementObligationCashPaidToSettle / USD,,,,,,,,,,,,,,,,,,,,,,,,,125000000.0,52000000.0,12000000.0,26000000.0,125000000.0,208000000.0,68000000.0,112000000.0,263000000.0,443000000.0,346000000.0,346000000.0,134000000.0,272000000.0,420000000.0,608000000.0,122000000.0,245000000.0,389000000.0,571000000.0,152000000.0,,336000000.0,582000000.0,533000000.0,132000000.0,287000000.0,463000000.0,746000000.0,114000000.0,263000000.0,389000000.0,610000000.0,119000000.0,255000000.0,418000000.0,540000000.0,117000000.0,261000000.0,423000000.0,584000000.0,115000000.0,262000000.0,417000000.0
AssetRetirementObligationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539000000.0,411000000.0,411000000.0,411000000.0,411000000.0,411000000.0,411000000.0,689000000.0,689000000.0,689000000.0,689000000.0,919000000.0,919000000.0,919000000.0,919000000.0,881000000.0,,881000000.0,881000000.0,881000000.0,718000000.0,718000000.0,718000000.0,718000000.0,647000000.0,647000000.0,647000000.0,647000000.0,773000000.0,773000000.0,773000000.0,773000000.0,596000000.0,596000000.0,596000000.0,596000000.0,650000000.0,650000000.0,650000000.0
AssetRetirementObligationLegallyRestrictedAssetsFairValue / USD,,,,,,,,,,,,,,,,,,,3941000000.0,,,,4769000000.0,,,,5182000000.0,,,,4670000000.0,,,,5099000000.0,5099000000.0,,,,5864000000.0,5579000000.0,5579000000.0,5579000000.0,5579000000.0,,,,,6766000000.0,,,,7726000000.0,,,,8933000000.0,,,,7466000000.0,,,,8851000000.0,,,
AssetRetirementObligationLiabilitiesIncurred / USD,,,,,,,12000000.0,,,,12000000.0,,,,11000000.0,,,,24000000.0,,,3433000000.0,3500000000.0,,983000000.0,983000000.0,3500000000.0,,,13000000.0,1016000000.0,,,48000000.0,51000000.0,51000000.0,,8000000.0,34000000.0,51000000.0,,,,39000000.0,,,,17000000.0,25000000.0,,,,22000000.0,,,,14000000.0,,,,22000000.0,,,,29000000.0,,,
AssetRetirementObligationLiabilitiesSettled / USD,,,,,,,-10000000.0,,,,-10000000.0,,,,-3000000.0,,,,15000000.0,,,56000000.0,12000000.0,,187000000.0,274000000.0,68000000.0,,,443000000.0,422000000.0,,,430000000.0,613000000.0,613000000.0,,245000000.0,431000000.0,619000000.0,184000000.0,404000000.0,691000000.0,638000000.0,,,,540000000.0,895000000.0,,,,724000000.0,,,488000000.0,613000000.0,,,494000000.0,680000000.0,,306000000.0,485000000.0,758000000.0,,,435000000.0
AssetRetirementObligationRevisionOfEstimate / USD,,,,,,,-8000000.0,,,,-8000000.0,,,,1000000.0,,,,-4000000.0,,,,-449000000.0,,48000000.0,47000000.0,-174000000.0,,,706000000.0,585000000.0,,,-353000000.0,502000000.0,502000000.0,,319000000.0,159000000.0,-303000000.0,2642000000.0,2320000000.0,2448000000.0,464000000.0,,,,451000000.0,3213000000.0,,,,-154000000.0,,,286000000.0,-159000000.0,,,-392000000.0,285000000.0,,1300000000.0,1163000000.0,-3366000000.0,,,-266000000.0
AssetRetirementObligationsNoncurrent / USD,2567000000.0,2567000000.0,2567000000.0,,3185000000.0,3185000000.0,3185000000.0,1816000000.0,1816000000.0,1816000000.0,1816000000.0,1936000000.0,1936000000.0,1936000000.0,1936000000.0,5169000000.0,5169000000.0,5169000000.0,5169000000.0,4950000000.0,4950000000.0,4950000000.0,4950000000.0,8466000000.0,8466000000.0,8466000000.0,8466000000.0,10264000000.0,10264000000.0,10264000000.0,10249000000.0,10200000000.0,10200000000.0,10200000000.0,10200000000.0,10200000000.0,9486000000.0,9486000000.0,9486000000.0,9486000000.0,9548000000.0,9548000000.0,9548000000.0,9548000000.0,12437000000.0,,12437000000.0,12437000000.0,12437000000.0,12286000000.0,12286000000.0,12286000000.0,12286000000.0,12129000000.0,12129000000.0,12129000000.0,11953000000.0,11955000000.0,11955000000.0,11955000000.0,11955000000.0,8560000000.0,8560000000.0,8560000000.0,8560000000.0,9342000000.0,9342000000.0,9338000000.0
Assets / USD,53077000000.0,53077000000.0,53077000000.0,,57040000000.0,57040000000.0,57040000000.0,59090000000.0,59090000000.0,59090000000.0,57040000000.0,62526000000.0,62526000000.0,62526000000.0,59090000000.0,113856000000.0,113856000000.0,113856000000.0,62526000000.0,114779000000.0,114779000000.0,114779000000.0,113856000000.0,120709000000.0,120709000000.0,120709000000.0,114779000000.0,122142000000.0,121156000000.0,121156000000.0,120557000000.0,132761000000.0,132761000000.0,132761000000.0,121156000000.0,121156000000.0,137914000000.0,137914000000.0,137914000000.0,132761000000.0,145392000000.0,145392000000.0,145392000000.0,137914000000.0,158838000000.0,,158838000000.0,158838000000.0,145392000000.0,162388000000.0,162388000000.0,162388000000.0,158838000000.0,169587000000.0,169587000000.0,169587000000.0,162388000000.0,178086000000.0,178086000000.0,178086000000.0,169587000000.0,176893000000.0,176893000000.0,176893000000.0,178086000000.0,178670000000.0,181575000000.0,186343000000.0
AssetsCurrent / USD,5273000000.0,5273000000.0,5273000000.0,,5766000000.0,5766000000.0,5766000000.0,6223000000.0,6223000000.0,6223000000.0,6223000000.0,6880000000.0,6880000000.0,6880000000.0,6880000000.0,10122000000.0,10122000000.0,10122000000.0,10122000000.0,10516000000.0,10516000000.0,10516000000.0,10516000000.0,11575000000.0,11575000000.0,11575000000.0,11575000000.0,8322000000.0,8322000000.0,8322000000.0,8322000000.0,8039000000.0,8039000000.0,8039000000.0,8039000000.0,8039000000.0,8453000000.0,8453000000.0,8453000000.0,8453000000.0,9714000000.0,9714000000.0,9714000000.0,9714000000.0,9163000000.0,,9163000000.0,9163000000.0,9163000000.0,8682000000.0,8682000000.0,8682000000.0,8682000000.0,9940000000.0,9940000000.0,9940000000.0,9940000000.0,13222000000.0,13222000000.0,13222000000.0,13222000000.0,12769000000.0,12769000000.0,12769000000.0,12769000000.0,12950000000.0,12950000000.0,12950000000.0
AssetsFairValueDisclosure / USD,,,,,,,,,,,2703000000.0,2655000000.0,2655000000.0,2655000000.0,2655000000.0,5048000000.0,5048000000.0,5048000000.0,5048000000.0,5712000000.0,5712000000.0,5712000000.0,5712000000.0,6018000000.0,6018000000.0,6018000000.0,6018000000.0,6240000000.0,6240000000.0,6240000000.0,6239000000.0,6716000000.0,6716000000.0,6716000000.0,6716000000.0,6716000000.0,7503000000.0,7503000000.0,7503000000.0,7503000000.0,7132000000.0,7132000000.0,7132000000.0,7132000000.0,8610000000.0,,8610000000.0,8610000000.0,8610000000.0,9748000000.0,9748000000.0,9748000000.0,9748000000.0,11213000000.0,11213000000.0,11213000000.0,11213000000.0,9846000000.0,9846000000.0,9846000000.0,9846000000.0,10792000000.0,10792000000.0,10792000000.0,10792000000.0,12339000000.0,12339000000.0,12339000000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,,,,,,0.0,409000000.0,335000000.0,364000000.0,364000000.0,364000000.0,364000000.0,364000000.0,,,,746000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,232000000.0,356000000.0,356000000.0,356000000.0,356000000.0,14000000.0,14000000.0,14000000.0,14000000.0,4000000.0,4000000.0,96000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue / USD,,,,,171000000.0,191000000.0,186000000.0,190000000.0,,235000000.0,240000000.0,,212000000.0,363000000.0,392000000.0,398000000.0,366000000.0,434000000.0,426000000.0,499000000.0,440000000.0,457000000.0,464000000.0,488000000.0,500000000.0,635000000.0,598000000.0,559000000.0,511000000.0,529000000.0,515000000.0,514000000.0,503000000.0,514000000.0,554000000.0,554000000.0,530000000.0,543000000.0,561000000.0,570000000.0,577000000.0,499000000.0,450000000.0,452000000.0,465000000.0,,587000000.0,608000000.0,671000000.0,693000000.0,683000000.0,639000000.0,550000000.0,536000000.0,484000000.0,451000000.0,469000000.0,522000000.0,550000000.0,545000000.0,598000000.0,614000000.0,664000000.0,712000000.0,721000000.0,610000000.0,695000000.0,900000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue / USD,,,,,171000000.0,181000000.0,171000000.0,186000000.0,,292000000.0,318000000.0,,345000000.0,428000000.0,403000000.0,435000000.0,392000000.0,394000000.0,431000000.0,433000000.0,459000000.0,452000000.0,571000000.0,603000000.0,642000000.0,781000000.0,775000000.0,769000000.0,660000000.0,655000000.0,653000000.0,640000000.0,631000000.0,584000000.0,552000000.0,552000000.0,535000000.0,518000000.0,492000000.0,501000000.0,537000000.0,527000000.0,524000000.0,550000000.0,538000000.0,,563000000.0,558000000.0,922000000.0,1013000000.0,1022000000.0,954000000.0,957000000.0,969000000.0,930000000.0,854000000.0,807000000.0,793000000.0,699000000.0,671000000.0,696000000.0,715000000.0,785000000.0,862000000.0,791000000.0,921000000.0,896000000.0,1138000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue / USD,,,,,464000000.0,471000000.0,456000000.0,461000000.0,,383000000.0,381000000.0,,471000000.0,776000000.0,774000000.0,788000000.0,772000000.0,790000000.0,804000000.0,774000000.0,793000000.0,795000000.0,791000000.0,804000000.0,824000000.0,812000000.0,828000000.0,915000000.0,991000000.0,1015000000.0,946000000.0,986000000.0,1064000000.0,1076000000.0,1061000000.0,1061000000.0,1104000000.0,1122000000.0,1154000000.0,1222000000.0,1259000000.0,1186000000.0,1259000000.0,1252000000.0,1375000000.0,,1319000000.0,1313000000.0,1260000000.0,1254000000.0,1429000000.0,1482000000.0,1525000000.0,1466000000.0,1417000000.0,1376000000.0,1402000000.0,1443000000.0,1467000000.0,1471000000.0,1593000000.0,1626000000.0,1638000000.0,1753000000.0,1725000000.0,1914000000.0,1887000000.0,2284000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,,41000000.0,40000000.0,34000000.0,49000000.0,,115000000.0,141000000.0,,164000000.0,325000000.0,312000000.0,328000000.0,340000000.0,185000000.0,89000000.0,59000000.0,57000000.0,33000000.0,178000000.0,110000000.0,86000000.0,74000000.0,120000000.0,136000000.0,88000000.0,92000000.0,94000000.0,82000000.0,86000000.0,92000000.0,117000000.0,117000000.0,100000000.0,89000000.0,100000000.0,98000000.0,74000000.0,365000000.0,400000000.0,372000000.0,333000000.0,,63000000.0,53000000.0,149000000.0,152000000.0,162000000.0,151000000.0,159000000.0,162000000.0,137000000.0,139000000.0,137000000.0,115000000.0,142000000.0,137000000.0,116000000.0,126000000.0,115000000.0,92000000.0,89000000.0,83000000.0,87000000.0,92000000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,,,,,,1949000000.0,1870000000.0,1803000000.0,1750000000.0,1765000000.0,1749000000.0,1737000000.0,2004000000.0,2005000000.0,2052000000.0,2302000000.0,2321000000.0,2379000000.0,2250000000.0,2291000000.0,2208000000.0,2222000000.0,2284000000.0,2266000000.0,2284000000.0,2284000000.0,2269000000.0,2272000000.0,2307000000.0,2391000000.0,2447000000.0,2577000000.0,2633000000.0,2626000000.0,2711000000.0,,2532000000.0,2532000000.0,3002000000.0,3112000000.0,3296000000.0,3226000000.0,3191000000.0,3133000000.0,2968000000.0,2820000000.0,2815000000.0,2873000000.0,2858000000.0,2824000000.0,3003000000.0,3081000000.0,3202000000.0,3419000000.0,3326000000.0,3528000000.0,3565000000.0,4414000000.0
CapitalExpendituresIncurredButNotYetPaid / USD,125000000.0,235000000.0,570000000.0,,241000000.0,316000000.0,378000000.0,473000000.0,353000000.0,524000000.0,428000000.0,282000000.0,317000000.0,276000000.0,361000000.0,270000000.0,216000000.0,407000000.0,409000000.0,465000000.0,480000000.0,383000000.0,684000000.0,361000000.0,348000000.0,466000000.0,594000000.0,438000000.0,547000000.0,610000000.0,664000000.0,576000000.0,670000000.0,631000000.0,771000000.0,771000000.0,575000000.0,589000000.0,740000000.0,1000000000.0,799000000.0,978000000.0,1016000000.0,1032000000.0,811000000.0,,917000000.0,1073000000.0,1112000000.0,934000000.0,945000000.0,992000000.0,1356000000.0,921000000.0,990000000.0,998000000.0,1116000000.0,1028000000.0,1264000000.0,1387000000.0,1325000000.0,1366000000.0,1398000000.0,1528000000.0,1766000000.0,1615000000.0,1721000000.0,1604000000.0
CashAndCashEquivalentsAtCarryingValue / USD,678000000.0,678000000.0,948000000.0,,986000000.0,986000000.0,678000000.0,1542000000.0,1542000000.0,1542000000.0,986000000.0,1670000000.0,1670000000.0,1670000000.0,1542000000.0,2110000000.0,2110000000.0,2110000000.0,1670000000.0,1424000000.0,1424000000.0,1424000000.0,2110000000.0,1501000000.0,1501000000.0,1501000000.0,1424000000.0,2036000000.0,2036000000.0,2036000000.0,476000000.0,383000000.0,383000000.0,383000000.0,463000000.0,463000000.0,358000000.0,358000000.0,358000000.0,358000000.0,442000000.0,442000000.0,442000000.0,442000000.0,311000000.0,,311000000.0,311000000.0,311000000.0,259000000.0,259000000.0,259000000.0,259000000.0,343000000.0,343000000.0,343000000.0,341000000.0,409000000.0,409000000.0,409000000.0,409000000.0,253000000.0,253000000.0,253000000.0,253000000.0,314000000.0,314000000.0,314000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541000000.0,541000000.0,541000000.0,481000000.0,505000000.0,505000000.0,505000000.0,541000000.0,591000000.0,,591000000.0,591000000.0,505000000.0,573000000.0,573000000.0,573000000.0,591000000.0,556000000.0,556000000.0,556000000.0,573000000.0,520000000.0,520000000.0,520000000.0,556000000.0,603000000.0,603000000.0,603000000.0,520000000.0,357000000.0,357000000.0,357000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000000.0,,,-56000000.0,-36000000.0,-41000000.0,,-110000000.0,-9000000.0,86000000.0,1125000000.0,68000000.0,27000000.0,-18000000.0,136000000.0,9000000.0,187000000.0,-17000000.0,500000000.0,119000000.0,109000000.0,-36000000.0,21000000.0,-36000000.0,-29000000.0,83000000.0,161000000.0,126000000.0,90000000.0
CollateralAlreadyPostedAggregateFairValue / USD,,,,,,,,,2000000.0,2000000.0,2000000.0,36000000.0,36000000.0,36000000.0,36000000.0,163000000.0,163000000.0,163000000.0,163000000.0,135000000.0,135000000.0,135000000.0,135000000.0,209000000.0,209000000.0,209000000.0,209000000.0,30000000.0,30000000.0,30000000.0,30000000.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,10000000.0,28000000.0,21000000.0,144000000.0,144000000.0,144000000.0,144000000.0,144000000.0,6000000.0,6000000.0,6000000.0
CommonStockDividendsPerShareDeclared / USD/shares,0.67,0.67,0.86,,0.7,0.7,0.9,0.24,0.725,0.725,0.94,0.245,2.22,2.22,2.91,0.75,2.265,2.265,2.97,0.765,2.31,,,,,,,,,,,0.825,1.65,2.505,3.24,3.24,0.855,1.71,2.6,3.36,0.89,,,3.49,,,,,3.64,,,,3.75,,,,3.82,,,,3.9,,,3.035,3.98,1.025,2.05,3.095
CommonStockParOrStatedValuePerShare / USD/shares,0.001,0.001,0.001,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
