fact_unit,2009-08-04,2009-11-04,2010-03-01,2010-05-10,2010-08-11,2010-11-10,2011-02-25,2011-05-10,2011-08-09,2011-11-08,2012-02-23,2012-05-07,2012-08-02,2012-11-09,2013-02-22,2013-05-03,2013-08-01,2013-11-04,2014-02-21,2014-05-02,2014-08-01,2014-10-30,2015-02-24,2015-05-01,2015-07-31,2015-10-30,2016-02-24,2016-05-10,2016-08-04,2016-11-04,2017-02-27,2017-05-08,2017-08-03,2017-11-02,2018-02-21,2018-05-01,2018-08-02,2018-10-31,2019-02-20,2019-05-01,2019-07-29,2019-10-28,2020-02-18,2020-04-29,2020-07-24,2020-10-23,2021-02-22,2021-04-30,2021-07-29,2021-10-29,2022-02-17,2022-04-29,2022-07-29,2022-10-27,2023-02-16,2023-04-28,2023-07-31,2023-10-27,2024-02-16,2024-05-01,2024-07-25,2024-10-23,2025-02-13,2025-04-23,2025-07-24,2025-10-22
AccountsPayableCurrent / USD,7503000000.0,7503000000.0,7503000000.0,5541000000.0,5541000000.0,5541000000.0,5541000000.0,5623000000.0,5623000000.0,5623000000.0,5623000000.0,5725000000.0,5725000000.0,5725000000.0,5725000000.0,5831000000.0,5831000000.0,5831000000.0,5831000000.0,6266000000.0,6266000000.0,6266000000.0,6266000000.0,7633000000.0,7633000000.0,7633000000.0,7633000000.0,6668000000.0,6668000000.0,6668000000.0,6668000000.0,6918000000.0,6918000000.0,6918000000.0,6918000000.0,7310000000.0,7310000000.0,7310000000.0,7310000000.0,7537000000.0,7537000000.0,7537000000.0,7537000000.0,8544000000.0,8544000000.0,8544000000.0,8544000000.0,9505000000.0,9505000000.0,9505000000.0,9505000000.0,11055000000.0,11055000000.0,11055000000.0,11055000000.0,11703000000.0,11703000000.0,9889000000.0,9889000000.0,9632000000.0,9632000000.0,9632000000.0,9632000000.0,10311000000.0,10311000000.0,10311000000.0
AccountsReceivableNetCurrent / USD,9719000000.0,9719000000.0,9719000000.0,9646000000.0,9646000000.0,9646000000.0,9646000000.0,9774000000.0,9774000000.0,9774000000.0,9774000000.0,10581000000.0,10581000000.0,10581000000.0,10581000000.0,11309000000.0,11309000000.0,11309000000.0,11309000000.0,11713000000.0,11713000000.0,11713000000.0,11713000000.0,10985000000.0,10985000000.0,10985000000.0,10985000000.0,10734000000.0,10734000000.0,10734000000.0,10734000000.0,11699000000.0,11699000000.0,11699000000.0,11699000000.0,13490000000.0,13490000000.0,13490000000.0,13490000000.0,14098000000.0,14098000000.0,14098000000.0,14098000000.0,14481000000.0,14481000000.0,14481000000.0,14481000000.0,13576000000.0,13576000000.0,13576000000.0,13576000000.0,15283000000.0,15283000000.0,15283000000.0,15283000000.0,16160000000.0,16160000000.0,14039000000.0,14039000000.0,14873000000.0,14873000000.0,14873000000.0,14873000000.0,14842000000.0,14842000000.0,14842000000.0
AccruedIncomeTaxesCurrent / USD,417000000.0,417000000.0,417000000.0,442000000.0,442000000.0,442000000.0,442000000.0,578000000.0,578000000.0,578000000.0,578000000.0,854000000.0,854000000.0,854000000.0,854000000.0,1064000000.0,1064000000.0,1064000000.0,1064000000.0,770000000.0,770000000.0,770000000.0,770000000.0,500000000.0,500000000.0,500000000.0,446000000.0,750000000.0,750000000.0,750000000.0,750000000.0,971000000.0,971000000.0,971000000.0,971000000.0,1854000000.0,1854000000.0,1854000000.0,1854000000.0,818000000.0,818000000.0,818000000.0,818000000.0,2266000000.0,2266000000.0,2266000000.0,2266000000.0,1392000000.0,1392000000.0,1392000000.0,1392000000.0,1112000000.0,1112000000.0,1112000000.0,1112000000.0,2127000000.0,2127000000.0,2220000000.0,2220000000.0,2993000000.0,2993000000.0,2993000000.0,2993000000.0,3772000000.0,3772000000.0,3772000000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8472000000.0,8472000000.0,8472000000.0,8472000000.0,8242000000.0,8242000000.0,8242000000.0,8242000000.0,7444000000.0,7444000000.0,7444000000.0,7444000000.0,6559000000.0,6559000000.0,6559000000.0,6559000000.0,5713000000.0,5713000000.0,5713000000.0,5713000000.0,4306000000.0,4306000000.0,4306000000.0,4306000000.0,2881000000.0,2881000000.0,2881000000.0,2881000000.0,390000000.0,390000000.0,390000000.0
AccruedLiabilitiesCurrent / USD,5531000000.0,5531000000.0,5531000000.0,5796000000.0,5796000000.0,5796000000.0,4625000000.0,4100000000.0,4100000000.0,4100000000.0,4100000000.0,4608000000.0,4608000000.0,4608000000.0,4608000000.0,7299000000.0,7299000000.0,7299000000.0,7299000000.0,7685000000.0,7685000000.0,7685000000.0,7685000000.0,6553000000.0,6553000000.0,6553000000.0,6553000000.0,5411000000.0,5411000000.0,5411000000.0,5411000000.0,5635000000.0,5635000000.0,5635000000.0,5635000000.0,7304000000.0,7304000000.0,7304000000.0,7304000000.0,7601000000.0,7601000000.0,7601000000.0,7601000000.0,9715000000.0,9715000000.0,9715000000.0,9715000000.0,13968000000.0,13968000000.0,13968000000.0,13968000000.0,13612000000.0,13612000000.0,13612000000.0,13612000000.0,11456000000.0,11456000000.0,10719000000.0,10719000000.0,10212000000.0,10212000000.0,10212000000.0,10212000000.0,8549000000.0,8549000000.0,8549000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,13027000000.0,13027000000.0,,14492000000.0,14492000000.0,14492000000.0,14492000000.0,15873000000.0,15873000000.0,15873000000.0,15873000000.0,17090000000.0,17090000000.0,17090000000.0,17090000000.0,18557000000.0,18557000000.0,18557000000.0,18557000000.0,20423000000.0,20423000000.0,20423000000.0,20423000000.0,20559000000.0,20559000000.0,20559000000.0,20559000000.0,20743000000.0,20743000000.0,20743000000.0,20743000000.0,21861000000.0,21861000000.0,21861000000.0,21861000000.0,24461000000.0,24461000000.0,24461000000.0,24461000000.0,24816000000.0,24816000000.0,24816000000.0,24816000000.0,25674000000.0,25674000000.0,25674000000.0,25674000000.0,28038000000.0,28038000000.0,28038000000.0,28038000000.0,28717000000.0,28717000000.0,28717000000.0,28717000000.0,29450000000.0,29450000000.0,25552000000.0,25552000000.0,27878000000.0,27878000000.0,27878000000.0,27878000000.0,28250000000.0,28250000000.0,28250000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-4955000000.0,-4955000000.0,-4955000000.0,-3058000000.0,-3058000000.0,-3058000000.0,-3058000000.0,-3531000000.0,-3531000000.0,-3531000000.0,-4955000000.0,-5632000000.0,-5632000000.0,-5632000000.0,-3058000000.0,-5810000000.0,-5810000000.0,-5810000000.0,-3531000000.0,-2860000000.0,-2860000000.0,-2860000000.0,-5632000000.0,-10722000000.0,-10722000000.0,-10722000000.0,-5810000000.0,-13165000000.0,-13165000000.0,-13165000000.0,-13165000000.0,-14901000000.0,-14901000000.0,-14901000000.0,-14901000000.0,-13199000000.0,-13199000000.0,-13199000000.0,-13199000000.0,-15222000000.0,-15222000000.0,-15222000000.0,-15222000000.0,-15891000000.0,-15891000000.0,-15891000000.0,-15891000000.0,-15242000000.0,-15242000000.0,-15242000000.0,-15242000000.0,-13058000000.0,-13058000000.0,-13058000000.0,-13058000000.0,-12967000000.0,-12967000000.0,-12967000000.0,-12967000000.0,-12527000000.0,-12527000000.0,-12527000000.0,-12527000000.0,-11741000000.0,-11741000000.0,-11741000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949000000.0,,,,1933000000.0,,,,2217000000.0,,,,2171000000.0,,,,2466000000.0,,,
AdvertisingExpense / USD,,,,,,,2900000000.0,,,,2400000000.0,,,,2500000000.0,,,,2600000000.0,,,,2300000000.0,,,,2500000000.0,,,,2600000000.0,,,,2500000000.0,,,,2400000000.0,,,,2500000000.0,,,,2600000000.0,,,,2200000000.0,,,,2100000000.0,,,,1200000000.0,,,,700000000.0,,,
AllocatedShareBasedCompensationExpense / USD,,,,,,,627000000.0,,,,628000000.0,,,,614000000.0,,,,621000000.0,,,,662000000.0,,,,728000000.0,,,,792000000.0,,,,874000000.0,,,,878000000.0,,,,962000000.0,,,,978000000.0,,,,977000000.0,,,,1005000000.0,,,,1038000000.0,,,,1028000000.0,,,
