fact_unit,2019-06-04,2019-08-09,2019-11-05,2020-03-02,2020-05-08,2020-08-07,2020-11-06,2021-01-14,2021-03-01,2021-05-06,2021-08-05,2021-11-09,2022-02-24,2022-05-05,2022-08-04,2022-11-02,2023-02-21,2023-05-03,2023-08-02,2023-11-07,2024-02-15,2024-05-08,2024-08-06,2024-10-31,2025-02-14,2025-05-07,2025-08-06,2025-11-04
FinanceLeaseInterestPaymentOnLiability / USD,3000000.0,6000000.0,10000000.0,12000000.0,,,,,12000000.0,,,,12000000.0,,,,14000000.0,,,,11000000.0,,,,13000000.0,,,
FinanceLeaseLiability / USD,,,,,,,,,308000000.0,,,,297000000.0,,,,234000000.0,,,,399000000.0,,,,478000000.0,,,
FinanceLeaseLiabilityCurrent / USD,115000000.0,133000000.0,130000000.0,165000000.0,165000000.0,165000000.0,165000000.0,,165000000.0,,,,177000000.0,,,,191000000.0,,,,115000000.0,,,,156000000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,143000000.0,,,,120000000.0,,,,43000000.0,,,,284000000.0,,,,322000000.0,,,
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,244000000.0,,,,442000000.0,,,,524000000.0,,,,332000000.0,,,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,1000000.0,,,,0.0,,,,1000000.0,,,,1000000.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,140000000.0,,,,135000000.0,,,,199000000.0,,,,174000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,1000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,9000000.0,,,,68000000.0,,,,22000000.0,,,,1000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,34000000.0,,,,105000000.0,,,,131000000.0,,,,23000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,60000000.0,,,,134000000.0,,,,171000000.0,,,,132000000.0,,,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,10000000.0,,,,43000000.0,,,,46000000.0,,,,22000000.0,,,
FinanceLeasePrincipalPayments / USD,41000000.0,72000000.0,120000000.0,138000000.0,41000000.0,72000000.0,120000000.0,,138000000.0,60000000.0,119000000.0,175000000.0,138000000.0,47000000.0,108000000.0,166000000.0,224000000.0,62000000.0,108000000.0,147000000.0,226000000.0,40000000.0,82000000.0,118000000.0,184000000.0,42000000.0,77000000.0,122000000.0
FinanceLeaseRightOfUseAsset / USD,,,,,,,,,292000000.0,,,,293000000.0,,,,260000000.0,,,,407000000.0,,,,433000000.0,,,
FinanceLeaseRightOfUseAssetAccumulatedAmortization / USD,,,,,,,,,,,,,303000000.0,,,,390000000.0,,,,305000000.0,,,,250000000.0,,,
FinanceLeaseRightOfUseAssetAmortization / USD,36000000.0,71000000.0,110000000.0,150000000.0,36000000.0,71000000.0,110000000.0,,150000000.0,44000000.0,93000000.0,146000000.0,150000000.0,,,,199000000.0,,,,217000000.0,,,,186000000.0,,,
FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization / USD,,,,,,,,,,,,,596000000.0,,,,650000000.0,,,,712000000.0,,,,683000000.0,,,
FinanceLeaseWeightedAverageDiscountRatePercent / pure,0.05,0.05,0.051,0.05,0.05,0.05,0.05,,0.05,0.054,0.054,0.054,0.054,,,,0.042,,,,0.057,,,,0.063,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,26000000.0,42000000.0,42000000.0,42000000.0,,42000000.0,175000000.0,175000000.0,175000000.0,175000000.0,620000000.0,620000000.0,620000000.0,620000000.0,1119000000.0,1119000000.0,1119000000.0,1119000000.0,1419000000.0,1419000000.0,1419000000.0,1419000000.0,,,1699000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,12000000.0,,60000000.0,87000000.0,,447000000.0,365000000.0,359000000.0,363000000.0,524000000.0,363000000.0,359000000.0,359000000.0,359000000.0,295000000.0,286000000.0,285000000.0,291000000.0,248000000.0,248000000.0,246000000.0,,,,224000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear / USD,,,,,76000000.0,51000000.0,32000000.0,,,316000000.0,208000000.0,112000000.0,,381000000.0,240000000.0,114000000.0,,271000000.0,169000000.0,80000000.0,,206000000.0,136000000.0,66000000.0,,,,67000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,4000000.0,59000000.0,31000000.0,51000000.0,,147000000.0,79000000.0,132000000.0,130000000.0,265000000.0,203000000.0,202000000.0,202000000.0,202000000.0,184000000.0,175000000.0,175000000.0,171000000.0,127000000.0,127000000.0,127000000.0,,,,93000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,9000000.0,59000000.0,59000000.0,86000000.0,,201000000.0,160000000.0,152000000.0,148000000.0,303000000.0,266000000.0,264000000.0,263000000.0,263000000.0,200000000.0,191000000.0,191000000.0,187000000.0,171000000.0,171000000.0,171000000.0,,,,141000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,10000000.0,60000000.0,59000000.0,86000000.0,,331000000.0,206000000.0,199000000.0,199000000.0,361000000.0,306000000.0,303000000.0,303000000.0,303000000.0,262000000.0,253000000.0,253000000.0,248000000.0,186000000.0,186000000.0,185000000.0,,,,198000000.0
FiniteLivedIntangibleAssetsGross / USD,,,,108000000.0,113000000.0,113000000.0,113000000.0,,113000000.0,1739000000.0,1739000000.0,1739000000.0,1739000000.0,3032000000.0,3032000000.0,3032000000.0,3032000000.0,2993000000.0,2993000000.0,2993000000.0,2993000000.0,2844000000.0,2844000000.0,2844000000.0,2844000000.0,,,2824000000.0
FiniteLivedIntangibleAssetsNet / USD,,,,82000000.0,71000000.0,71000000.0,71000000.0,,71000000.0,1564000000.0,1564000000.0,1564000000.0,1564000000.0,2412000000.0,2412000000.0,2412000000.0,2412000000.0,1874000000.0,1874000000.0,1874000000.0,1874000000.0,1425000000.0,1425000000.0,1425000000.0,1425000000.0,,,1125000000.0
ForeignCurrencyTransactionGainLossBeforeTax / USD,13000000.0,-24000000.0,-42000000.0,42000000.0,-1000000.0,-8000000.0,0.0,,-45000000.0,-28000000.0,-57000000.0,-104000000.0,-40000000.0,-25000000.0,-25000000.0,-38000000.0,-128000000.0,10000000.0,-28000000.0,-76000000.0,-67000000.0,-94000000.0,-93000000.0,-185000000.0,-147000000.0,-164000000.0,-247000000.0,-222000000.0
ForeignCurrencyTransactionGainLossUnrealized / USD,12000000.0,-48000000.0,-54000000.0,59000000.0,4000000.0,5000000.0,16000000.0,,-53000000.0,-7000000.0,-13000000.0,-44000000.0,-16000000.0,-13000000.0,2000000.0,-12000000.0,-48000000.0,15000000.0,-10000000.0,-25000000.0,-38000000.0,-83000000.0,-85000000.0,-156000000.0,-96000000.0,-150000000.0,-209000000.0,-173000000.0
GainLossOnSaleOfInvestments / USD,,,,,,,,,,,,,0.0,,,,0.0,,,,413000000.0,,,,0.0,,,
GeneralAndAdministrativeExpense / USD,429000000.0,1067000000.0,1527000000.0,2263000000.0,423000000.0,2061000000.0,2652000000.0,,2082000000.0,859000000.0,1424000000.0,2135000000.0,3299000000.0,464000000.0,1080000000.0,1705000000.0,2666000000.0,632000000.0,1483000000.0,2391000000.0,2316000000.0,942000000.0,1433000000.0,2079000000.0,3136000000.0,1209000000.0,1895000000.0,2525000000.0
Goodwill / USD,153000000.0,153000000.0,153000000.0,39000000.0,167000000.0,167000000.0,167000000.0,,153000000.0,6109000000.0,6109000000.0,6109000000.0,167000000.0,8420000000.0,8420000000.0,8420000000.0,6109000000.0,8263000000.0,8263000000.0,8263000000.0,8420000000.0,8151000000.0,8151000000.0,8151000000.0,8263000000.0,8066000000.0,8066000000.0,8066000000.0
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,16000000.0,-33000000.0,-22000000.0,,-36000000.0,12000000.0,5000000.0,-23000000.0,-36000000.0,-54000000.0,-112000000.0,-169000000.0,-41000000.0,-69000000.0,-70000000.0,-78000000.0,-205000000.0,-62000000.0,-68000000.0,-65000000.0,-67000000.0,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit / USD,,,0.0,,,,,,,,,,,,,16000000.0,16000000.0,,,,16000000.0,,,,36000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,-3201000000.0,,,,,-2726000000.0,,,,-4926000000.0,,,,-3518000000.0,,,,-340000000.0,,,,-8523000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,-1374000000.0,,,,,4038000000.0,,,,-3507000000.0,,,,-3428000000.0,,,,-685000000.0,,,,-903000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments / USD,4327000000.0,3491000000.0,2513000000.0,-4575000000.0,-991000000.0,-6229000000.0,-7376000000.0,,1312000000.0,-3176000000.0,-4937000000.0,-6014000000.0,-8433000000.0,71000000.0,711000000.0,-1816000000.0,-6946000000.0,-6168000000.0,-8724000000.0,-9900000000.0,-1025000000.0,-138000000.0,317000000.0,493000000.0,-9426000000.0,-630000000.0,447000000.0,3216000000.0
IncomeLossFromEquityMethodInvestments / USD,-3000000.0,-17000000.0,-32000000.0,0.0,-6000000.0,-16000000.0,-25000000.0,,-42000000.0,-12000000.0,-19000000.0,-27000000.0,-34000000.0,-8000000.0,-15000000.0,-28000000.0,-34000000.0,18000000.0,35000000.0,65000000.0,-37000000.0,36000000.0,40000000.0,43000000.0,107000000.0,-4000000.0,-16000000.0,-28000000.0
IncomeTaxExpenseBenefit / USD,576000000.0,604000000.0,605000000.0,-542000000.0,19000000.0,17000000.0,20000000.0,,283000000.0,-242000000.0,-238000000.0,-215000000.0,45000000.0,185000000.0,-294000000.0,-395000000.0,-192000000.0,-232000000.0,-155000000.0,-97000000.0,-492000000.0,55000000.0,120000000.0,80000000.0,-181000000.0,29000000.0,86000000.0,244000000.0
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,,,,,,,,,,,,,,,-6400000000.0,,,
IncomeTaxesPaidNet / USD,53000000.0,161000000.0,213000000.0,153000000.0,34000000.0,80000000.0,105000000.0,,289000000.0,36000000.0,58000000.0,68000000.0,133000000.0,22000000.0,51000000.0,71000000.0,82000000.0,41000000.0,105000000.0,149000000.0,87000000.0,22000000.0,70000000.0,170000000.0,175000000.0,71000000.0,157000000.0,242000000.0
IncreaseDecreaseInAccountsPayable / USD,-66000000.0,-52000000.0,-66000000.0,-79000000.0,0.0,9000000.0,-23000000.0,,-39000000.0,-46000000.0,-10000000.0,-34000000.0,95000000.0,-3000000.0,185000000.0,71000000.0,-133000000.0,8000000.0,-45000000.0,-80000000.0,90000000.0,-7000000.0,-26000000.0,86000000.0,-133000000.0,46000000.0,-24000000.0,24000000.0
IncreaseDecreaseInAccountsReceivable / USD,4000000.0,21000000.0,359000000.0,442000000.0,210000000.0,436000000.0,342000000.0,,279000000.0,-444000000.0,-517000000.0,-380000000.0,407000000.0,35000000.0,149000000.0,354000000.0,-142000000.0,26000000.0,129000000.0,219000000.0,597000000.0,-168000000.0,-155000000.0,363000000.0,542000000.0,422000000.0,584000000.0,388000000.0
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities / USD,74000000.0,354000000.0,721000000.0,1267000000.0,370000000.0,1192000000.0,997000000.0,,738000000.0,-320000000.0,-337000000.0,77000000.0,960000000.0,556000000.0,762000000.0,891000000.0,83000000.0,-72000000.0,414000000.0,897000000.0,1068000000.0,-142000000.0,-229000000.0,334000000.0,498000000.0,587000000.0,745000000.0,488000000.0
IncreaseDecreaseInDeferredIncomeTaxes / USD,,,,,,,,,,,,,,,,,-1700000000.0,,,,-1700000000.0,,,,-1700000000.0,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets / USD,175000000.0,312000000.0,421000000.0,120000000.0,116000000.0,267000000.0,467000000.0,,473000000.0,-29000000.0,-141000000.0,-159000000.0,478000000.0,67000000.0,9000000.0,229000000.0,-94000000.0,20000000.0,-58000000.0,57000000.0,236000000.0,119000000.0,233000000.0,1181000000.0,196000000.0,322000000.0,430000000.0,664000000.0
IncrementalCommonSharesAttributableToCallOptionsAndWarrants / shares,,,,,,,,,,,0.0,,,,88000.0,,,,0.0,0.0,0.0,,73000.0,73000.0,0.0,,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock / shares,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements / shares,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,48869000.0,44886000.0
IntangibleAssetsNetExcludingGoodwill / USD,82000000.0,82000000.0,82000000.0,82000000.0,71000000.0,71000000.0,71000000.0,,71000000.0,1564000000.0,1564000000.0,1564000000.0,1564000000.0,2412000000.0,2412000000.0,2412000000.0,2412000000.0,1874000000.0,1874000000.0,1874000000.0,1874000000.0,1425000000.0,1425000000.0,1425000000.0,1425000000.0,1125000000.0,1125000000.0,1125000000.0
InterestExpenseDebt / USD,118000000.0,267000000.0,424000000.0,423000000.0,210000000.0,359000000.0,444000000.0,,610000000.0,108000000.0,220000000.0,341000000.0,547000000.0,118000000.0,230000000.0,351000000.0,463000000.0,137000000.0,265000000.0,407000000.0,480000000.0,154000000.0,302000000.0,453000000.0,525000000.0,,,
InterestExpenseNonoperating / USD,,,,,,,,,,,,,,,,,,,,,,,312000000.0,478000000.0,565000000.0,124000000.0,263000000.0,406000000.0
InterestPaidNet / USD,16000000.0,43000000.0,83000000.0,61000000.0,42000000.0,166000000.0,213000000.0,,124000000.0,91000000.0,211000000.0,296000000.0,332000000.0,84000000.0,216000000.0,319000000.0,412000000.0,135000000.0,253000000.0,390000000.0,449000000.0,157000000.0,312000000.0,469000000.0,513000000.0,142000000.0,260000000.0,399000000.0
InvestmentIncomeInterest / USD,18000000.0,42000000.0,69000000.0,71000000.0,44000000.0,108000000.0,184000000.0,,104000000.0,38000000.0,44000000.0,51000000.0,234000000.0,5000000.0,18000000.0,28000000.0,55000000.0,11000000.0,28000000.0,66000000.0,37000000.0,87000000.0,194000000.0,324000000.0,139000000.0,159000000.0,335000000.0,530000000.0
LeaseCost / USD,139000000.0,296000000.0,453000000.0,612000000.0,139000000.0,296000000.0,453000000.0,,612000000.0,178000000.0,383000000.0,634000000.0,612000000.0,,,,821000000.0,,,,626000000.0,,,,635000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDue / USD,2954000000.0,2991000000.0,3297000000.0,3387000000.0,3364000000.0,3331000000.0,3302000000.0,,3299000000.0,3272000000.0,3224000000.0,3159000000.0,3335000000.0,,,,3358000000.0,,,,3115000000.0,,,,2910000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,1974000000.0,1989000000.0,2284000000.0,2195000000.0,2213000000.0,,,,2078000000.0,,,,2067000000.0,,,,2073000000.0,,,,1899000000.0,,,,1727000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,216000000.0,,262000000.0,222000000.0,,223000000.0,309000000.0,310000000.0,310000000.0,280000000.0,,,,266000000.0,,,,294000000.0,,,,271000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,169000000.0,180000000.0,186000000.0,201000000.0,210000000.0,,,,187000000.0,,,,198000000.0,,,,215000000.0,,,,196000000.0,,,,207000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,200000000.0,213000000.0,253000000.0,244000000.0,253000000.0,213000000.0,224000000.0,,234000000.0,192000000.0,190000000.0,189000000.0,214000000.0,,,,228000000.0,,,,218000000.0,,,,212000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,232000000.0,255000000.0,290000000.0,283000000.0,295000000.0,254000000.0,266000000.0,,273000000.0,237000000.0,236000000.0,238000000.0,264000000.0,,,,262000000.0,,,,236000000.0,,,,235000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,210000000.0,221000000.0,226000000.0,248000000.0,264000000.0,287000000.0,300000000.0,,304000000.0,280000000.0,280000000.0,284000000.0,312000000.0,,,,314000000.0,,,,272000000.0,,,,258000000.0,,,
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,1551000000.0,1537000000.0,1641000000.0,1668000000.0,1640000000.0,1618000000.0,1600000000.0,,1580000000.0,1570000000.0,1534000000.0,1503000000.0,1506000000.0,,,,1484000000.0,,,,1375000000.0,,,,1281000000.0,,,
Liabilities / USD,17196000000.0,17196000000.0,17196000000.0,17196000000.0,16578000000.0,16578000000.0,16578000000.0,,16578000000.0,19498000000.0,19498000000.0,19498000000.0,19498000000.0,23425000000.0,23425000000.0,23425000000.0,23425000000.0,23605000000.0,23605000000.0,23605000000.0,23605000000.0,26017000000.0,26017000000.0,26017000000.0,26017000000.0,28768000000.0,28768000000.0,28768000000.0
LiabilitiesAndStockholdersEquity / USD,23988000000.0,23988000000.0,23988000000.0,23988000000.0,31761000000.0,31761000000.0,31761000000.0,,31761000000.0,33252000000.0,33252000000.0,33252000000.0,33252000000.0,38774000000.0,38774000000.0,38774000000.0,38774000000.0,32109000000.0,32109000000.0,32109000000.0,32109000000.0,38699000000.0,38699000000.0,38699000000.0,38699000000.0,51244000000.0,51244000000.0,51244000000.0
LiabilitiesCurrent / USD,4259000000.0,4259000000.0,4259000000.0,4259000000.0,5639000000.0,5639000000.0,5639000000.0,,5639000000.0,6865000000.0,6865000000.0,6865000000.0,6865000000.0,9024000000.0,9024000000.0,9024000000.0,9024000000.0,8853000000.0,8853000000.0,8853000000.0,8853000000.0,9454000000.0,9454000000.0,9454000000.0,9454000000.0,11476000000.0,11476000000.0,11476000000.0
LongTermDebt / USD,,,,5791000000.0,,,,,7914000000.0,,,,9388000000.0,,,,9361000000.0,,,,9560000000.0,,,,9575000000.0,,,
LongTermDebtCurrent / USD,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,25000000.0,25000000.0,25000000.0,25000000.0,1150000000.0,1150000000.0,1150000000.0
LongTermDebtFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,9500000000.0,9500000000.0,9500000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / USD,,,,4102000000.0,,,,,3200000000.0,,,,4231000000.0,,,,2000000000.0,,,,3860000000.0,,,,4000000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,,,27000000.0,,,,,27000000.0,,,,27000000.0,,,,27000000.0,,,,25000000.0,,,,1150000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,,,15000000.0,,,,,3552000000.0,,,,1512000000.0,,,,2232000000.0,,,,1750000000.0,,,,1500000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,,,,1593000000.0,,,,,15000000.0,,,,3564000000.0,,,,1511000000.0,,,,1225000000.0,,,,2225000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,,,,27000000.0,,,,,1093000000.0,,,,27000000.0,,,,3564000000.0,,,,1525000000.0,,,,700000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,,,,27000000.0,,,,,27000000.0,,,,27000000.0,,,,27000000.0,,,,1175000000.0,,,,0.0,,,
LongTermDebtNoncurrent / USD,6869000000.0,6869000000.0,6869000000.0,6869000000.0,5707000000.0,5707000000.0,5707000000.0,,5707000000.0,7560000000.0,7560000000.0,7560000000.0,7560000000.0,9276000000.0,9276000000.0,9276000000.0,9276000000.0,9265000000.0,9265000000.0,9265000000.0,9265000000.0,9459000000.0,9459000000.0,9459000000.0,9459000000.0,8347000000.0,8347000000.0,8347000000.0
LossContingencyAccrualAtCarryingValue / USD,1100000000.0,1100000000.0,1100000000.0,1100000000.0,1500000000.0,1500000000.0,1500000000.0,,,1800000000.0,1800000000.0,1800000000.0,1800000000.0,2200000000.0,2200000000.0,2200000000.0,2200000000.0,1600000000.0,1600000000.0,1600000000.0,1600000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1500000000.0,1500000000.0,1500000000.0
LossOnSaleOfInvestments / USD,,,,,,,,,,,,,,,,,,,0.0,0.0,,,74000000.0,74000000.0,,,,
MarketableSecuritiesCurrent / USD,,,,0.0,440000000.0,440000000.0,440000000.0,,440000000.0,1180000000.0,1180000000.0,1180000000.0,1180000000.0,,,,0.0,103000000.0,103000000.0,103000000.0,103000000.0,727000000.0,727000000.0,727000000.0,727000000.0,1084000000.0,1084000000.0,1084000000.0
MarketingExpense / USD,,,,949000000.0,,,,,1400000000.0,,,,2500000000.0,,,,2000000000.0,,,,2400000000.0,,,,2200000000.0,,,
MinorityInterestInPreferredUnitHolders / USD,,,,,,,,,1000000000.0,,,,1300000000.0,,,,1000000000.0,,,,1300000000.0,,,,1600000000.0,,,
NetCashProvidedByUsedInFinancingActivities / USD,1114000000.0,2476000000.0,2163000000.0,1015000000.0,-46000000.0,7029000000.0,9022000000.0,,4640000000.0,-63000000.0,55000000.0,483000000.0,8939000000.0,-226000000.0,-190000000.0,1366000000.0,1379000000.0,-113000000.0,-108000000.0,104000000.0,1780000000.0,-107000000.0,-65000000.0,-141000000.0,15000000.0,-100000000.0,-291000000.0,1310000000.0
NetCashProvidedByUsedInInvestingActivities / USD,-375000000.0,-466000000.0,-539000000.0,-487000000.0,204000000.0,50000000.0,-79000000.0,,-695000000.0,-1856000000.0,-2312000000.0,-2677000000.0,-790000000.0,-250000000.0,-149000000.0,1067000000.0,-2869000000.0,-135000000.0,-189000000.0,132000000.0,-1201000000.0,-399000000.0,9000000.0,-2407000000.0,-1637000000.0,-242000000.0,-1918000000.0,-4610000000.0
NetCashProvidedByUsedInOperatingActivities / USD,-297000000.0,-450000000.0,-860000000.0,-1418000000.0,-722000000.0,-1644000000.0,-2522000000.0,,-1541000000.0,-463000000.0,-1534000000.0,-1940000000.0,-4321000000.0,-611000000.0,-952000000.0,-338000000.0,-2745000000.0,15000000.0,454000000.0,886000000.0,-445000000.0,606000000.0,1796000000.0,2762000000.0,642000000.0,1416000000.0,3236000000.0,5387000000.0
NetIncomeLoss / USD,3748000000.0,3748000000.0,1884000000.0,-4033000000.0,-1012000000.0,-6248000000.0,-7410000000.0,,997000000.0,-2936000000.0,-4711000000.0,-5799000000.0,-8506000000.0,-108000000.0,1036000000.0,-1388000000.0,-6768000000.0,-5930000000.0,-8530000000.0,-9736000000.0,-496000000.0,-157000000.0,237000000.0,458000000.0,-9141000000.0,-654000000.0,361000000.0,2973000000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,,,-8000000.0,0.0,-4000000.0,-14000000.0,-11000000.0,,-10000000.0,-10000000.0,-7000000.0,-27000000.0,-6000000.0,-14000000.0,-46000000.0,-61000000.0,-20000000.0,12000000.0,-4000000.0,-2000000.0,-74000000.0,0.0,0.0,-2000000.0,3000000.0,-9000000.0,-16000000.0,-29000000.0
NetIncomeLossAvailableToCommonStockholdersBasic / USD,876000000.0,584000000.0,260000000.0,-4033000000.0,-1012000000.0,-6248000000.0,-7410000000.0,,0.0,-2936000000.0,-4711000000.0,-5799000000.0,-8506000000.0,-108000000.0,1036000000.0,-1388000000.0,-6768000000.0,-5930000000.0,-8530000000.0,-9736000000.0,-496000000.0,-157000000.0,237000000.0,458000000.0,-9141000000.0,-654000000.0,361000000.0,2973000000.0
NetIncomeLossAvailableToCommonStockholdersDiluted / USD,876000000.0,574000000.0,250000000.0,-4033000000.0,-1024000000.0,-6254000000.0,-7410000000.0,,0.0,-2936000000.0,-4711000000.0,-5799000000.0,-8506000000.0,-108000000.0,1023000000.0,-1415000000.0,-6768000000.0,-5943000000.0,-8569000000.0,-9785000000.0,-540000000.0,-157000000.0,210000000.0,418000000.0,-9182000000.0,-670000000.0,331000000.0,2925000000.0
NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest / USD,,,3748000000.0,-4033000000.0,-1012000000.0,-1012000000.0,-1012000000.0,,997000000.0,-2928000000.0,-2928000000.0,-2928000000.0,-8491000000.0,-108000000.0,-108000000.0,-108000000.0,-6736000000.0,-5920000000.0,-5920000000.0,-5920000000.0,-484000000.0,-146000000.0,-146000000.0,-146000000.0,-9099000000.0,-643000000.0,-643000000.0,-643000000.0
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance / USD,,,667000000.0,667000000.0,,,667000000.0,,667000000.0,,,,667000000.0,,,5000000.0,5000000.0,,,5000000.0,5000000.0,,,,5000000.0,,,
NoncurrentAssets / USD,,,,1963000000.0,,,,,3325000000.0,,,,3192000000.0,,,,3241000000.0,,,,3531000000.0,,,,3314000000.0,,,
NonoperatingIncomeExpense / USD,4937000000.0,5000000000.0,4946000000.0,-16000000.0,260000000.0,658000000.0,707000000.0,,4993000000.0,-1795000000.0,-1839000000.0,-1688000000.0,722000000.0,1710000000.0,3653000000.0,1821000000.0,-1625000000.0,-5557000000.0,-7261000000.0,-7796000000.0,3292000000.0,292000000.0,565000000.0,513000000.0,-7029000000.0,-678000000.0,-258000000.0,1593000000.0
NonredeemableNoncontrollingInterest / USD,,,0.0,0.0,682000000.0,682000000.0,682000000.0,,682000000.0,701000000.0,701000000.0,701000000.0,701000000.0,687000000.0,687000000.0,687000000.0,687000000.0,734000000.0,734000000.0,734000000.0,734000000.0,779000000.0,779000000.0,779000000.0,779000000.0,825000000.0,825000000.0,825000000.0
NumberOfOperatingSegments / segment,2.0,2.0,5.0,5.0,2.0,4.0,4.0,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
NumberOfReportableSegments / segment,2.0,2.0,5.0,5.0,2.0,4.0,4.0,,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
OperatingIncomeLoss / USD,-478000000.0,-1217000000.0,-478000000.0,-4080000000.0,-1034000000.0,-6519000000.0,-7625000000.0,,-3033000000.0,-1263000000.0,-2870000000.0,-3986000000.0,-8596000000.0,-1524000000.0,-2712000000.0,-3284000000.0,-4863000000.0,-482000000.0,-1195000000.0,-1690000000.0,-3834000000.0,-262000000.0,64000000.0,458000000.0,-1832000000.0,172000000.0,968000000.0,2029000000.0
OperatingLeaseCost / USD,67000000.0,146000000.0,230000000.0,321000000.0,67000000.0,146000000.0,230000000.0,,321000000.0,95000000.0,211000000.0,381000000.0,321000000.0,,,,482000000.0,,,,299000000.0,,,,304000000.0,,,
OperatingLeaseLiability / USD,1403000000.0,1454000000.0,1656000000.0,1719000000.0,1724000000.0,1713000000.0,1702000000.0,,1719000000.0,1702000000.0,1690000000.0,1656000000.0,1719000000.0,,,,1829000000.0,,,,1874000000.0,,,,1740000000.0,,,
OperatingLeaseLiabilityCurrent / USD,178000000.0,180000000.0,197000000.0,196000000.0,196000000.0,196000000.0,196000000.0,,196000000.0,175000000.0,175000000.0,175000000.0,175000000.0,185000000.0,185000000.0,185000000.0,185000000.0,201000000.0,201000000.0,201000000.0,201000000.0,190000000.0,190000000.0,190000000.0,190000000.0,175000000.0,175000000.0,175000000.0
