fact_unit,2009-08-06,2009-11-02,2010-02-24,2010-05-04,2010-08-27,2010-11-03,2011-02-23,2011-05-03,2011-08-03,2011-11-01,2012-02-22,2012-05-01,2012-07-31,2012-10-30,2013-02-22,2013-04-30,2013-07-30,2013-10-29,2014-02-24,2014-04-29,2014-08-04,2014-11-04,2015-02-24,2015-05-05,2015-08-04,2015-11-03,2016-02-19,2016-05-03,2016-08-01,2016-10-31,2017-02-16,2017-05-01,2017-07-31,2017-10-30,2018-02-15,2018-04-30,2018-07-30,2018-11-05,2019-02-13,2019-04-29,2019-08-05,2019-10-28,2020-02-12,2020-05-04,2020-08-03,2020-11-02,2021-02-09,2021-05-07,2021-08-02,2021-11-01,2022-02-08,2022-05-02,2022-08-01,2022-10-31,2023-02-07,2023-05-01,2023-07-31,2023-10-30,2024-02-06,2024-05-06,2024-07-29,2024-11-04,2025-02-11,2025-05-05,2025-08-04,2025-11-03
AccountsReceivableGross / USD,,,,,,,1046000000.0,,,,10546000000.0,,,,9500000000.0,,,,9578000000.0,,,,9667000000.0,,,,7887000000.0,,,,8137000000.0,,,,7734000000.0,,,,7693000000.0,,,,8039000000.0,,,,7738000000.0,,,,7890000000.0,,,,9326000000.0,,,,9455000000.0,,,,9712000000.0,,,
AccountsReceivableNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488000000.0,488000000.0,488000000.0,488000000.0,434000000.0,434000000.0,434000000.0,434000000.0,458000000.0,,,7675000000.0,,,,7833000000.0,9273000000.0,9273000000.0,9273000000.0,9273000000.0,9403000000.0,9403000000.0,9403000000.0,9403000000.0,9660000000.0,9660000000.0,9660000000.0,9660000000.0,10522000000.0,10522000000.0,10522000000.0
AccretionAmortizationOfDiscountsAndPremiumsInvestments / USD,,,266000000.0,,,,299000000.0,,,,199000000.0,,,,118000000.0,,,,64000000.0,,,,50000000.0,,,,24000000.0,,,,-3000000.0,,,,-17000000.0,,,,27000000.0,,,,40000000.0,,,,70000000.0,,,,89000000.0,,,,67000000.0,,,,81000000.0,,,,129000000.0,,,
AccruedInvestmentIncomeReceivable / USD,,,,,,,417000000.0,,,,426000000.0,,,,442000000.0,,,,437000000.0,,,,448000000.0,,,,412000000.0,,,,408000000.0,,,,410000000.0,,,,413000000.0,,,,394000000.0,,,,395000000.0,,,,381000000.0,,,,377000000.0,,,,403000000.0,,,,446000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-3586000000.0,-3586000000.0,-3586000000.0,-419000000.0,-419000000.0,-419000000.0,-65000000.0,230000000.0,230000000.0,230000000.0,-3586000000.0,384000000.0,384000000.0,384000000.0,-419000000.0,678000000.0,678000000.0,678000000.0,230000000.0,678000000.0,678000000.0,678000000.0,384000000.0,339000000.0,339000000.0,339000000.0,678000000.0,280000000.0,-357000000.0,-357000000.0,-357000000.0,-223000000.0,-223000000.0,-223000000.0,-223000000.0,-26000000.0,-26000000.0,-26000000.0,-26000000.0,-880000000.0,-880000000.0,-880000000.0,-880000000.0,-68000000.0,-68000000.0,-68000000.0,-68000000.0,581000000.0,581000000.0,581000000.0,581000000.0,186000000.0,186000000.0,186000000.0,186000000.0,-3320000000.0,-3320000000.0,-3320000000.0,-3320000000.0,-2497000000.0,-2497000000.0,-2497000000.0,-2497000000.0,-1867000000.0,-1867000000.0,-1867000000.0
AdditionalPaidInCapital / USD,3340000000.0,3340000000.0,3340000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3374000000.0,,,,3133000000.0,2885000000.0,2885000000.0,2885000000.0,2885000000.0,2748000000.0,2748000000.0,2748000000.0,2748000000.0,2589000000.0,2589000000.0,2589000000.0,2589000000.0,2490000000.0,2490000000.0,2490000000.0
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities / USD,-4233000000.0,-3356000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369000000.0,604000000.0,747000000.0,,1363000000.0,2430000000.0,2503000000.0,,,,,,328000000.0,497000000.0,726000000.0,,204000000.0,300000000.0,519000000.0,,175000000.0,250000000.0,425000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,19000000.0,18000000.0,5000000.0,12000000.0,19000000.0,26000000.0,3000000.0,24000000.0,35000000.0,26000000.0,,14000000.0,24000000.0,47000000.0,1000000.0,8000000.0,19000000.0,35000000.0,1000000.0,,,,,,,,,,,,,,,,,,11000000.0,21000000.0,,,
AllocatedShareBasedCompensationExpense / USD,,,,,,,12000000.0,,,,12000000.0,,,,12000000.0,,,,12000000.0,,,,13000000.0,,,,11000000.0,,,,12000000.0,,,,14000000.0,,,,32000000.0,,,,33000000.0,,,,35000000.0,,,,37000000.0,,,,37000000.0,,,,33000000.0,,,,34000000.0,,,
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,263000000.0,,,,279000000.0,,,,150000000.0,,,,139000000.0,,,,258000000.0,,,,69000000.0,,,,58000000.0,,,,53000000.0,,,,51000000.0,,,,50000000.0,,,,38000000.0,,,,36000000.0,,,,32000000.0,,,,30000000.0,,,,30000000.0,,,
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,3000000.0,,,,20000000.0,,,,32000000.0,,,,45000000.0,,,,61000000.0,,,,3000000.0,,,,3000000.0,,,
AociIncludingPortionAttributableToNoncontrollingInterestPeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61000000.0,-61000000.0,3000000.0,0.0,-61000000.0,-61000000.0,3000000.0,,
AociLiabilityForFuturePolicyBenefitExpectedFuturePolicyBenefitBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5942000000.0,-5942000000.0,-5942000000.0,7395000000.0,-125000000.0,-125000000.0,-125000000.0,5942000000.0,-578000000.0,-578000000.0,-578000000.0
AociLiabilityForFuturePolicyBenefitExpectedNetPremiumBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880000000.0,880000000.0,880000000.0,1140000000.0,74000000.0,74000000.0,74000000.0,880000000.0,125000000.0,125000000.0,125000000.0
Assets / USD,69870000000.0,69870000000.0,69870000000.0,74070000000.0,74070000000.0,74070000000.0,74070000000.0,76277000000.0,76277000000.0,76277000000.0,76277000000.0,75268000000.0,75268000000.0,75268000000.0,75268000000.0,80021000000.0,80021000000.0,80021000000.0,80021000000.0,79939000000.0,79939000000.0,79939000000.0,79939000000.0,78367000000.0,78367000000.0,78367000000.0,78367000000.0,76006000000.0,76006000000.0,76006000000.0,76006000000.0,76594000000.0,76594000000.0,76594000000.0,76594000000.0,79586000000.0,79586000000.0,79586000000.0,79586000000.0,78316000000.0,78316000000.0,78316000000.0,78316000000.0,82243000000.0,82243000000.0,82243000000.0,82243000000.0,80236000000.0,80236000000.0,80236000000.0,80236000000.0,81626000000.0,81626000000.0,81626000000.0,81626000000.0,75567000000.0,75567000000.0,75567000000.0,75567000000.0,79197000000.0,79197000000.0,79197000000.0,79197000000.0,80906000000.0,81057000000.0,83617000000.0
AssumedPremiumsEarned / USD,,,,,,,,,,,,,,,,,,,145000000.0,,,,244000000.0,,,,306000000.0,,,,325000000.0,,,,324000000.0,,,,308000000.0,,,,367000000.0,,,,355000000.0,,,,338000000.0,,,,288000000.0,,,,288000000.0,,,,277000000.0,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4128000000.0,4128000000.0,4128000000.0,4128000000.0,5800000000.0,5800000000.0,5800000000.0,5800000000.0,4558000000.0,4558000000.0,4558000000.0,4558000000.0,652000000.0,652000000.0,652000000.0,652000000.0,1022000000.0,1022000000.0,1022000000.0,1022000000.0,715000000.0,715000000.0,715000000.0
