fact_unit,2010-08-06,2010-11-04,2011-02-25,2011-05-03,2011-08-08,2011-10-31,2012-02-24,2012-05-08,2012-08-01,2012-11-02,2013-02-21,2013-05-06,2013-08-05,2013-10-31,2014-02-13,2014-04-29,2014-07-29,2014-10-27,2015-02-23,2015-04-28,2015-07-27,2015-10-27,2016-02-19,2016-04-25,2016-08-01,2016-10-25,2017-02-23,2017-04-26,2017-07-26,2017-10-23,2018-02-22,2018-04-30,2018-07-25,2018-10-24,2019-02-28,2019-04-26,2019-07-26,2019-10-30,2020-02-21,2020-04-24,2020-07-24,2020-10-28,2021-02-25,2021-04-28,2021-07-28,2021-10-27,2022-02-24,2022-04-27,2022-07-27,2022-10-26,2023-02-23,2023-04-27,2023-07-27,2023-10-26,2024-02-22,2024-04-24,2024-08-01,2024-10-30,2025-02-20,2025-05-01,2025-07-30,2025-10-29
AccountsAndOtherReceivablesNetCurrent / USD,,,,,,,212899000.0,,,,254816000.0,,,,257114000.0,,,,255992000.0,,,,260412000.0,,,,262304000.0,,,,275250000.0,,,,297796000.0,,,,313719000.0,,,,298118000.0,,,,288300000.0,,,,354900000.0,,,,431300000.0,419000000.0,419000000.0,419000000.0,419000000.0,461000000.0,461000000.0,461000000.0
AccountsPayableTradeCurrent / USD,73020000.0,73020000.0,73020000.0,104055000.0,104055000.0,104055000.0,104055000.0,110977000.0,110977000.0,110977000.0,110977000.0,117341000.0,117341000.0,117341000.0,117341000.0,133312000.0,133312000.0,133312000.0,133312000.0,127462000.0,127462000.0,127462000.0,127462000.0,128911000.0,128911000.0,128911000.0,128911000.0,128933000.0,128933000.0,128933000.0,128933000.0,147067000.0,147067000.0,147067000.0,147067000.0,143196000.0,143196000.0,143196000.0,143196000.0,138463000.0,138463000.0,138463000.0,138463000.0,151993000.0,151993000.0,151993000.0,152000000.0,178800000.0,178800000.0,178800000.0,178800000.0,208900000.0,208900000.0,208900000.0,208900000.0,179700000.0,179700000.0,179700000.0,179700000.0,197800000.0,197800000.0,197800000.0
AccountsReceivableGrossCurrent / USD,,,,,,,218875000.0,,,,258705000.0,,,,261691000.0,,,,259067000.0,,,,263001000.0,,,,267812000.0,,,,280891000.0,,,,301930000.0,,,,318901000.0,,,,304533000.0,,,,299200000.0,,,,363600000.0,,,,450800000.0,435300000.0,435300000.0,435300000.0,435300000.0,475700000.0,475700000.0,475700000.0
AccountsReceivableNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297796000.0,297796000.0,297796000.0,313719000.0,313719000.0,313719000.0,313719000.0,298118000.0,298118000.0,298118000.0,298118000.0,288288000.0,288288000.0,288288000.0,288300000.0,354900000.0,354900000.0,354900000.0,354900000.0,431300000.0,431300000.0,431300000.0,431300000.0,419000000.0,419000000.0,419000000.0,419000000.0,461000000.0,461000000.0,461000000.0
AccruedIncomeTaxesCurrent / USD,,,,,6126000.0,6126000.0,6126000.0,8456000.0,8456000.0,8456000.0,8456000.0,10284000.0,10284000.0,10284000.0,10284000.0,11746000.0,11746000.0,11746000.0,11746000.0,9305000.0,9305000.0,9305000.0,9305000.0,3836000.0,3836000.0,3836000.0,3836000.0,8808000.0,8808000.0,8808000.0,8808000.0,28033000.0,28033000.0,28033000.0,28033000.0,23844000.0,23844000.0,23844000.0,23844000.0,9905000.0,9905000.0,9905000.0,9905000.0,13453000.0,13453000.0,13453000.0,13400000.0,17900000.0,17900000.0,17900000.0,17900000.0,30200000.0,30200000.0,30200000.0,30200000.0,18500000.0,18500000.0,18500000.0,18500000.0,10100000.0,10100000.0,10100000.0
AccruedLiabilitiesCurrent / USD,98730000.0,98730000.0,98730000.0,117879000.0,117879000.0,117879000.0,117879000.0,130696000.0,130696000.0,130696000.0,130696000.0,150176000.0,150176000.0,150176000.0,150176000.0,150751000.0,150751000.0,150751000.0,150751000.0,163409000.0,163409000.0,163409000.0,163409000.0,153672000.0,153672000.0,153672000.0,153672000.0,152852000.0,152852000.0,152852000.0,152852000.0,184705000.0,184705000.0,184705000.0,184705000.0,187536000.0,187536000.0,187536000.0,187536000.0,180290000.0,180290000.0,180290000.0,180290000.0,208828000.0,208828000.0,208828000.0,208800000.0,259800000.0,259800000.0,259800000.0,259800000.0,289100000.0,289100000.0,289100000.0,289100000.0,271500000.0,271500000.0,271500000.0,271500000.0,278700000.0,278700000.0,278700000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,319459000.0,,,,331632000.0,,,,351080000.0,,,,375533000.0,,,,383977000.0,,,,393117000.0,,,,392835000.0,,,,418085000.0,,,,434106000.0,,,,457028000.0,,,,482500000.0,,,,504700000.0,516700000.0,516700000.0,516700000.0,516700000.0,545700000.0,545700000.0,545700000.0,545700000.0,589900000.0,589900000.0,589900000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,25428000.0,25428000.0,25428000.0,-12709000.0,-12709000.0,-12709000.0,-12709000.0,-55469000.0,-55469000.0,-55469000.0,-55469000.0,-43403000.0,-43403000.0,-43403000.0,-43403000.0,-3305000.0,-3305000.0,-3305000.0,-3305000.0,-92278000.0,-92278000.0,-92278000.0,-92278000.0,-146498000.0,-146498000.0,-146498000.0,-146498000.0,-201653000.0,-201653000.0,-201653000.0,-201653000.0,-89507000.0,-89507000.0,-89507000.0,-89507000.0,-129225000.0,-129225000.0,-129225000.0,-129225000.0,-127345000.0,-127345000.0,-127345000.0,-127345000.0,-13525000.0,-13525000.0,-13525000.0,-13500000.0,-69600000.0,-69600000.0,-69600000.0,-69600000.0,-126200000.0,-126200000.0,-126200000.0,-126200000.0,-45800000.0,-45800000.0,-45800000.0,-45800000.0,-130900000.0,-130900000.0,-130900000.0
AdditionalPaidInCapitalCommonStock / USD,401570000.0,401570000.0,401570000.0,441271000.0,441271000.0,441271000.0,441271000.0,490128000.0,490128000.0,490128000.0,490128000.0,550682000.0,550682000.0,550682000.0,550682000.0,607766000.0,607766000.0,607766000.0,607766000.0,647553000.0,647553000.0,647553000.0,647553000.0,679623000.0,679623000.0,679623000.0,679623000.0,697213000.0,697213000.0,697213000.0,697213000.0,716906000.0,716906000.0,716906000.0,716906000.0,738339000.0,738339000.0,738339000.0,738339000.0,760453000.0,760453000.0,760453000.0,760453000.0,775153000.0,775153000.0,775153000.0,775200000.0,795600000.0,795600000.0,795600000.0,795600000.0,817200000.0,817200000.0,817200000.0,817200000.0,839000000.0,839000000.0,839000000.0,839000000.0,864800000.0,864800000.0,864800000.0
AdjustmentForAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41800000.0,15300000.0,32200000.0,49200000.0,-56400000.0,23600000.0,46800000.0,70600000.0,,,,
