fact_unit,2010-09-08,2010-12-17,2011-03-11,2011-06-03,2011-09-09,2011-12-16,2012-03-06,2012-06-05,2012-09-05,2012-12-17,2013-03-07,2013-06-04,2013-09-05,2013-12-16,2014-03-07,2014-06-04,2014-09-04,2014-12-15,2015-03-06,2015-06-04,2015-09-04,2015-12-15,2016-03-07,2016-06-08,2016-09-06,2016-12-15,2017-03-06,2017-06-09,2017-09-05,2017-12-15,2018-03-05,2018-06-04,2018-09-04,2018-12-14,2019-03-07,2019-06-06,2019-09-05,2019-12-13,2020-03-05,2020-06-05,2020-09-04,2020-12-18,2021-02-02,2021-03-04,2021-05-28,2021-08-31,2021-12-17,2022-02-25,2022-05-27,2022-08-26,2022-12-19,2023-02-23,2023-05-25,2023-08-24,2023-12-20,2024-02-22,2024-05-23,2024-08-22,2024-12-18,2025-02-20,2025-05-29,2025-08-21
AccountsPayableCurrent / USD,33368000.0,33368000.0,40262000.0,40262000.0,40262000.0,40262000.0,46381000.0,46381000.0,46381000.0,46381000.0,62869000.0,62869000.0,62869000.0,67443000.0,62123000.0,62123000.0,62123000.0,62123000.0,68500000.0,68500000.0,68500000.0,68500000.0,68229000.0,68229000.0,68229000.0,68229000.0,75130000.0,75130000.0,75130000.0,75130000.0,86016000.0,86016000.0,86016000.0,86016000.0,83590000.0,83590000.0,83590000.0,83590000.0,85139000.0,85139000.0,85139000.0,85139000.0,,70949000.0,70949000.0,70949000.0,70949000.0,91689000.0,91689000.0,91689000.0,91689000.0,99276000.0,99276000.0,99276000.0,99276000.0,106320000.0,106320000.0,106320000.0,106320000.0,97839000.0,97839000.0,97839000.0
AccountsReceivableGrossCurrent / USD,,,,,,215960000.0,,,,235240000.0,,,,308604000.0,,,,292469000.0,,,,347259000.0,,,,372705000.0,,,,415311000.0,,,,491224000.0,,,,475638000.0,,,,506318000.0,,,,,445360000.0,,,,479594000.0,,,,510300000.0,,,,558393000.0,,,
AccountsReceivableNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9045000.0,9045000.0,9045000.0,9045000.0,7552000.0,7552000.0,7552000.0,7522000.0,8218000.0,8218000.0,8218000.0,8218000.0,10015000.0,10015000.0,10015000.0,10015000.0,9769000.0,9769000.0,9769000.0
AccrualForEnvironmentalLossContingencies / USD,,,,,885000.0,885000.0,795000.0,795000.0,795000.0,795000.0,750000.0,750000.0,750000.0,750000.0,668000.0,668000.0,668000.0,668000.0,615000.0,615000.0,615000.0,615000.0,565000.0,565000.0,565000.0,565000.0,516000.0,516000.0,516000.0,516000.0,,,,,,,,,401000.0,401000.0,401000.0,401000.0,,360000.0,360000.0,360000.0,360000.0,319000.0,319000.0,319000.0,,266000.0,266000.0,266000.0,,231000.0,231000.0,231000.0,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent / USD,,,,,,8110000.0,,,,9252000.0,,,,6192000.0,,,,5570000.0,,,,6367000.0,,,,6178000.0,,,,5955000.0,,,,7663000.0,,,,8060000.0,,,,8606000.0,,,,,13346000.0,,,,13095000.0,,,,14869000.0,,,,14894000.0,,,
AccruedIncomeTaxesCurrent / USD,12347000.0,12347000.0,24336000.0,24336000.0,24336000.0,24336000.0,15283000.0,15283000.0,15283000.0,15283000.0,27354000.0,27354000.0,27354000.0,27354000.0,14522000.0,14522000.0,14522000.0,14522000.0,16586000.0,16586000.0,16586000.0,16586000.0,28642000.0,28642000.0,28642000.0,28642000.0,22762000.0,22762000.0,22762000.0,22762000.0,22310000.0,22310000.0,22310000.0,22310000.0,19319000.0,19319000.0,19319000.0,19319000.0,15601000.0,15601000.0,15601000.0,15601000.0,,7841000.0,7841000.0,7841000.0,7841000.0,16636000.0,16636000.0,16636000.0,16636000.0,22333000.0,22333000.0,22333000.0,22333000.0,45359000.0,45359000.0,45359000.0,45359000.0,32754000.0,32754000.0,32754000.0
AccruedLiabilitiesCurrent / USD,92285000.0,92285000.0,96133000.0,96133000.0,96133000.0,96133000.0,101294000.0,101294000.0,101294000.0,101294000.0,121950000.0,121950000.0,121950000.0,117376000.0,110528000.0,110528000.0,110528000.0,110528000.0,137001000.0,137001000.0,137001000.0,137001000.0,140931000.0,140931000.0,140931000.0,140931000.0,162798000.0,162798000.0,162798000.0,162798000.0,173366000.0,173366000.0,173366000.0,173366000.0,175085000.0,175085000.0,175085000.0,175085000.0,161655000.0,161655000.0,161655000.0,161655000.0,,167883000.0,167883000.0,167883000.0,167883000.0,201992000.0,201992000.0,201992000.0,201992000.0,206828000.0,206828000.0,206828000.0,206828000.0,199588000.0,199588000.0,199588000.0,199588000.0,225231000.0,225231000.0,225231000.0
AccruedSalesCommissionCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9030000.0,,,,,9158000.0,,,,10460000.0,,,,3526000.0,,,,8823000.0,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,277263000.0,,,,275329000.0,,,,296880000.0,,,,326877000.0,,,,350410000.0,,,,370315000.0,,,,383434000.0,,,,411460000.0,,,,440224000.0,,,,479514000.0,,,,,491191000.0,,,,533795000.0,,,,549099000.0,,,,577784000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-55470000.0,-55470000.0,-66306000.0,-66306000.0,-55470000.0,-66306000.0,-66306000.0,-66306000.0,-66306000.0,-80012000.0,-104226000.0,-104226000.0,-104226000.0,-104226000.0,-57380000.0,-57380000.0,-57380000.0,-57380000.0,-103199000.0,-103199000.0,-103199000.0,-103199000.0,-144686000.0,-144686000.0,-144686000.0,-144686000.0,-168247000.0,-168247000.0,-168247000.0,-168247000.0,-134435000.0,-134435000.0,-134435000.0,-134435000.0,-179314000.0,-179314000.0,-179314000.0,-179314000.0,-231881000.0,-231881000.0,-231881000.0,-231881000.0,,-226118000.0,-226118000.0,-226118000.0,-226118000.0,-175835000.0,-175835000.0,-175835000.0,-175835000.0,-207782000.0,-207782000.0,-207782000.0,-207782000.0,-196441000.0,-196441000.0,-196441000.0,-196441000.0,-184840000.0,-184840000.0,-184840000.0
AdditionalPaidInCapitalCommonStock / USD,241494000.0,241494000.0,255595000.0,255595000.0,255595000.0,255595000.0,272928000.0,272928000.0,272928000.0,272928000.0,287581000.0,287581000.0,287581000.0,287581000.0,304549000.0,304549000.0,304549000.0,304549000.0,328605000.0,328605000.0,328605000.0,328605000.0,348986000.0,348986000.0,348986000.0,348986000.0,376625000.0,376625000.0,376625000.0,376625000.0,412785000.0,412785000.0,412785000.0,412785000.0,446555000.0,446555000.0,446555000.0,446555000.0,483116000.0,483116000.0,483116000.0,483116000.0,,534684000.0,534684000.0,534684000.0,534684000.0,585334000.0,585334000.0,585334000.0,585334000.0,626697000.0,626697000.0,626697000.0,626697000.0,668097000.0,668097000.0,668097000.0,668097000.0,714091000.0,714091000.0,714091000.0
AdjustmentForAmortization / USD,,5797000.0,,,,5100000.0,,,,6263000.0,,,,8018000.0,,,,14521000.0,,,,22672000.0,,,,25308000.0,,,,27487000.0,,,,29061000.0,,,,44907000.0,,,,55448000.0,,,,,54790000.0,,,,56979000.0,,,,50551000.0,,,,50825000.0,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6987000.0,6987000.0,20168000.0,4359000.0,4359000.0,4359000.0,21550000.0,,6105000.0,6105000.0,6105000.0,18086000.0,10120000.0,10120000.0,10120000.0,12856000.0,8392000.0,8392000.0,8392000.0,22757000.0,7071000.0,7071000.0,7071000.0,30748000.0,4659000.0,4659000.0,4659000.0
