fact_unit,2010-08-06,2010-11-09,2011-02-25,2011-05-09,2011-08-08,2011-11-07,2012-02-27,2012-05-07,2012-08-06,2012-11-05,2013-02-07,2013-02-25,2013-05-06,2013-08-05,2013-11-04,2014-02-26,2014-05-12,2014-08-11,2014-11-06,2015-03-02,2015-05-11,2015-08-06,2015-11-04,2016-02-26,2016-05-03,2016-08-01,2016-10-31,2017-02-24,2017-05-01,2017-07-31,2017-11-03,2018-02-22,2018-05-04,2018-08-03,2018-10-31,2019-02-21,2019-04-26,2019-07-25,2019-10-24,2020-02-20,2020-05-07,2020-08-05,2020-10-30,2021-02-19,2021-04-28,2021-07-30,2021-10-27,2022-02-25,2022-04-27,2022-07-27,2022-10-27,2023-02-23,2023-04-28,2023-07-28,2023-10-27,2024-02-23,2024-05-01,2024-07-31,2024-10-30,2025-02-21,2025-04-30,2025-07-30,2025-10-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent / USD,38514000.0,38514000.0,38514000.0,44750000.0,44750000.0,44750000.0,44750000.0,48324000.0,48324000.0,48324000.0,44750000.0,48324000.0,64858000.0,64858000.0,64858000.0,64858000.0,67183000.0,67183000.0,67183000.0,67183000.0,135162000.0,135162000.0,135162000.0,135162000.0,131415000.0,131415000.0,131415000.0,131415000.0,138226000.0,138226000.0,138226000.0,138226000.0,127501000.0,127501000.0,127501000.0,127501000.0,127086000.0,127086000.0,127086000.0,127086000.0,158017000.0,158017000.0,158017000.0,158017000.0,152855000.0,152855000.0,152855000.0,152855000.0,180751000.0,180751000.0,180751000.0,180751000.0,165461000.0,165461000.0,165461000.0,165461000.0,176401000.0,176401000.0,176401000.0,176401000.0,212747000.0,212747000.0,212747000.0
AccumulatedDistributionsInExcessOfNetIncome / USD,222952000.0,222952000.0,222952000.0,313308000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267536000.0,1155662000.0,1155662000.0,1155662000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-24206000.0,-24206000.0,-24206000.0,-77217000.0,-77217000.0,-77217000.0,-77217000.0,-72771000.0,-72771000.0,-72771000.0,-77217000.0,-72771000.0,-69261000.0,-69261000.0,-69261000.0,-69261000.0,-60472000.0,-60472000.0,-60472000.0,-60472000.0,-51452000.0,-51452000.0,-51452000.0,-51452000.0,-42011000.0,-42011000.0,-42011000.0,-42011000.0,-32098000.0,-32098000.0,-32098000.0,-32098000.0,-18446000.0,-18446000.0,-18446000.0,-18446000.0,-13217000.0,-13217000.0,-13217000.0,-13217000.0,-13888000.0,-13888000.0,-13888000.0,-13888000.0,-14729000.0,-14729000.0,-14729000.0,-14729000.0,-5552000.0,-5552000.0,-5552000.0,-5552000.0,46466000.0,46466000.0,46466000.0,46466000.0,33556000.0,33556000.0,33556000.0,33556000.0,24655000.0,24655000.0,24655000.0
AdditionalPaidInCapital / USD,1275251000.0,1275251000.0,1275251000.0,1515468000.0,1515468000.0,1515468000.0,1515468000.0,1844611000.0,1844611000.0,1844611000.0,1515468000.0,1844611000.0,2204778000.0,2204778000.0,2204778000.0,2204778000.0,2345763000.0,2345763000.0,2345763000.0,2345763000.0,6651165000.0,6651165000.0,6651165000.0,6651165000.0,7003317000.0,7003317000.0,7003317000.0,7003317000.0,7029679000.0,7029679000.0,7029679000.0,7029679000.0,7129571000.0,7129571000.0,7129571000.0,7129571000.0,7093079000.0,7093079000.0,7093079000.0,7093079000.0,7121927000.0,7121927000.0,7121927000.0,7121927000.0,6876326000.0,6876326000.0,6876326000.0,6876326000.0,6915981000.0,6915981000.0,6915981000.0,6915981000.0,6750076000.0,6750076000.0,6750076000.0,6750076000.0,6656720000.0,6656720000.0,6656720000.0,6656720000.0,6668047000.0,6668047000.0,6668047000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,1272000.0,1642000.0,7135000.0,169000.0,560000.0,804000.0,7135000.0,420000.0,811000.0,1678000.0,7135000.0,2214000.0,319000.0,483000.0,867000.0,873000.0,548000.0,140000.0,7428000.0,1801000.0,1370000.0,3457000.0,5511000.0,1608000.0,1490000.0,3198000.0,4436000.0,11872000.0,1253000.0,3361000.0,4894000.0,9646000.0,2530000.0,6814000.0,8561000.0,10899000.0,2530000.0,6814000.0,8561000.0,11302000.0,2600000.0,6100000.0,7914000.0,12851000.0,1698000.0,6933000.0,9294000.0,12283000.0,5082000.0,7867000.0,9495000.0,12913000.0,2463000.0,5125000.0,7082000.0,11683000.0,5664000.0,7646000.0,9935000.0,11446000.0,1695000.0,3743000.0,5734000.0
AmortizationOfDebtDiscountPremium / USD,,,3977000.0,,41000.0,58000.0,,,,,,,,,,,,,8111000.0,,2986000.0,-846000.0,-4987000.0,,-6530000.0,-11125000.0,-15064000.0,-14672000.0,-3795000.0,-7598000.0,-11432000.0,-19361000.0,-3309000.0,-4317000.0,-5132000.0,-15234000.0,-664000.0,-1352000.0,-1958000.0,-5948000.0,529000.0,1726000.0,3454000.0,-2587000.0,2297000.0,3973000.0,5177000.0,5689000.0,2132000.0,6311000.0,7987000.0,6674000.0,1665000.0,3332000.0,4916000.0,9538000.0,1282000.0,3170000.0,5028000.0,6712000.0,2341000.0,4190000.0,5988000.0
AssetImpairmentCharges / USD,5752000.0,,,,,1615000.0,13084000.0,,,,13084000.0,2302000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,7105000.0,,,,1825000.0,,,,0.0,,,,0.0,,,
Assets / USD,3254637000.0,3254637000.0,3254637000.0,3732887000.0,3732887000.0,3732887000.0,3732887000.0,4036964000.0,4036964000.0,4036964000.0,3732887000.0,4036964000.0,4847223000.0,4847223000.0,4847223000.0,4847223000.0,5186839000.0,5186839000.0,5186839000.0,5186839000.0,11556171000.0,11526732000.0,11526732000.0,11526732000.0,12005091000.0,12005091000.0,12005091000.0,12008384000.0,12217408000.0,12217408000.0,12217408000.0,12217408000.0,12495706000.0,12495706000.0,12495706000.0,12495706000.0,12383596000.0,12383596000.0,12383596000.0,12383596000.0,12705405000.0,12705405000.0,12705405000.0,12705405000.0,12936177000.0,12936177000.0,12936177000.0,12936177000.0,12997873000.0,12997873000.0,12997873000.0,12997873000.0,12372905000.0,12372905000.0,12372905000.0,12372905000.0,12361427000.0,12361427000.0,12361427000.0,12361427000.0,12927359000.0,12927359000.0,12927359000.0
BusinessCombinationAcquisitionRelatedCosts / USD,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,16059000.0,717000.0,768000.0,4284000.0,547000.0,976000.0,1357000.0,1878000.0,828000.0,1095000.0,1379000.0,2414000.0,556000.0,830000.0,1154000.0,1841000.0,57000.0,125000.0,156000.0,1569000.0,32000.0,56000.0,69000.0,194000.0,87000.0,102000.0,104000.0,168000.0,15000.0,56000.0,164000.0,1591000.0,8000.0,18000.0,248000.0,203000.0,339000.0,344000.0,375000.0,2132000.0,68000.0,68000.0,68000.0
CashAndCashEquivalentsAtCarryingValue / USD,41909000.0,41909000.0,9956000.0,20660000.0,20660000.0,20660000.0,41909000.0,13753000.0,13753000.0,13753000.0,41909000.0,20660000.0,12889000.0,12889000.0,12889000.0,13753000.0,18606000.0,18606000.0,18606000.0,12889000.0,18491000.0,18491000.0,18491000.0,18606000.0,25610000.0,25610000.0,25610000.0,18491000.0,29683000.0,29683000.0,29683000.0,25610000.0,64921000.0,64921000.0,64921000.0,64921000.0,44620000.0,44620000.0,44620000.0,44620000.0,134465000.0,134465000.0,134465000.0,134465000.0,70087000.0,70087000.0,70087000.0,70087000.0,73629000.0,73629000.0,73629000.0,73629000.0,48420000.0,48420000.0,48420000.0,48420000.0,33295000.0,33295000.0,33295000.0,33295000.0,391749000.0,391749000.0,391749000.0
