fact_unit,2011-09-12,2011-11-01,2012-02-29,2012-04-30,2012-07-27,2012-10-26,2013-02-12,2013-04-26,2013-06-17,2013-07-26,2013-10-29,2014-02-20,2014-04-29,2014-07-25,2014-10-24,2015-02-17,2015-04-24,2015-07-28,2015-10-23,2016-02-16,2016-04-22,2016-07-29,2016-11-01,2017-02-17,2017-04-28,2017-07-28,2017-10-27,2018-02-22,2018-04-27,2018-08-03,2018-10-30,2019-02-21,2019-04-26,2019-08-02,2019-11-01,2020-02-20,2020-05-01,2020-07-31,2020-10-30,2021-02-25,2021-04-30,2021-07-30,2021-10-29,2022-02-24,2022-04-29,2022-07-29,2022-10-28,2023-02-23,2023-04-28,2023-05-12,2023-08-04,2023-10-27,2024-02-22,2024-04-26,2024-08-02,2024-11-01,2025-02-27,2025-04-25,2025-08-01,2025-10-31
DeferredIncomeTaxesAndTaxCredits / USD,,,,81000000.0,316000000.0,667000000.0,,153000000.0,,351000000.0,574000000.0,452000000.0,,62000000.0,172000000.0,715000000.0,,51000000.0,152000000.0,-46000000.0,27000000.0,54000000.0,9000000.0,177000000.0,79000000.0,104000000.0,307000000.0,181000000.0,47000000.0,133000000.0,217000000.0,357000000.0,61000000.0,82000000.0,111000000.0,-587000000.0,46000000.0,110000000.0,189000000.0,260000000.0,68000000.0,-90000000.0,-135000000.0,209000000.0,-83000000.0,34000000.0,7000000.0,331000000.0,137000000.0,331000000.0,68000000.0,83000000.0,-198000000.0,6000000.0,19000000.0,48000000.0,369000000.0,-9000000.0,-55000000.0,-79000000.0
DeferredRevenueCurrent / USD,,,,,,,,,,,,,,,,107000000.0,,,,73000000.0,,,,57000000.0,,,,22000000.0,,,,61000000.0,,,,128000000.0,,,,103000000.0,,,,157000000.0,,,,169000000.0,,169000000.0,,,167000000.0,,,,175000000.0,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,-2000000.0,,,,35000000.0,,,,6000000.0,,,,5000000.0,,,,11000000.0,,,,-2000000.0,,,,28000000.0,,,,15000000.0,,,,10000000.0,,,,-8000000.0,,-8000000.0,,,19000000.0,,,,12000000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,1885000000.0,,1885000000.0,,,1223000000.0,,,,971000000.0,,,,970000000.0,,,,801000000.0,,,,731000000.0,,,,608000000.0,,,,590000000.0,,,,1024000000.0,,,,1185000000.0,,,,1086000000.0,,1086000000.0,,,942000000.0,,,,1131000000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,1315000000.0,,1315000000.0,,,672000000.0,,,,804000000.0,,,,836000000.0,,,,676000000.0,,,,635000000.0,,,,512000000.0,,,,470000000.0,,,,939000000.0,,,,1053000000.0,,,,960000000.0,,960000000.0,,,876000000.0,,,,1053000000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,136000000.0,,136000000.0,,,121000000.0,,,,109000000.0,,,,93000000.0,,,,73000000.0,,,,72000000.0,,,,97000000.0,,,,76000000.0,,,,133000000.0,,,,176000000.0,,,,136000000.0,,136000000.0,,,133000000.0,,,,182000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,,,,481000000.0,,481000000.0,,,548000000.0,,,,348000000.0,,,,468000000.0,,,,406000000.0,,,,404000000.0,,,,315000000.0,,,,334000000.0,,,,397000000.0,,,,426000000.0,,,,339000000.0,,339000000.0,,,200000000.0,,,,259000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits / USD,,,,,,,158000000.0,,158000000.0,,,197000000.0,,,,48000000.0,,,,220000000.0,,,,216000000.0,,,,237000000.0,,,,,,,,144000000.0,,,,236000000.0,,,,246000000.0,,,,178000000.0,,178000000.0,,,53000000.0,,,,90000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,570000000.0,,570000000.0,,,570000000.0,,,,551000000.0,,,,167000000.0,,,,134000000.0,,,,125000000.0,,,,96000000.0,,,,96000000.0,,,,120000000.0,,,,85000000.0,,,,132000000.0,,132000000.0,,,126000000.0,,,,66000000.0,,,
DeferredTaxLiabilities / USD,,,,,,,2493000000.0,,2493000000.0,,,1782000000.0,,,,1858000000.0,,,,1754000000.0,,,,1922000000.0,,,,2139000000.0,,,,1565000000.0,,,,1944000000.0,,,,1977000000.0,,,,2293000000.0,,,,2160000000.0,,2160000000.0,,,2701000000.0,,,,2690000000.0,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts / USD,,,,,,,627000000.0,,627000000.0,,,632000000.0,,,,597000000.0,,,,528000000.0,,,,440000000.0,,,,379000000.0,,,,266000000.0,,,,285000000.0,,,,319000000.0,,,,323000000.0,,,,192000000.0,,192000000.0,,,194000000.0,,,,227000000.0,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates / USD,,,,,,,161000000.0,,161000000.0,,,158000000.0,,,,176000000.0,,,,276000000.0,,,,300000000.0,,,,304000000.0,,,,214000000.0,,,,147000000.0,,,,141000000.0,,,,532000000.0,,,,525000000.0,,525000000.0,,,504000000.0,,,,486000000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,,,,,,,,,,117000000.0,,,,58000000.0,,,,124000000.0,,,,41000000.0,,,,26000000.0,,,,22000000.0,,,,45000000.0,,,,89000000.0,,,,142000000.0,,142000000.0,,,123000000.0,,,,134000000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,1299000000.0,,1299000000.0,,,1277000000.0,,,,1455000000.0,,,,1464000000.0,,,,1519000000.0,,,,1910000000.0,,,,1523000000.0,,,,1809000000.0,,,,1973000000.0,,,,1992000000.0,,,,1838000000.0,,1838000000.0,,,2383000000.0,,,,2562000000.0,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings / USD,,,,,,,,,,,,40000000.0,,,,52000000.0,,,,52000000.0,,,,51000000.0,,,,47000000.0,,,,51000000.0,,,,96000000.0,,,,95000000.0,,,,89000000.0,,,,94000000.0,,94000000.0,,,86000000.0,,,,77000000.0,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000000.0,60000000.0,60000000.0,,,,60000000.0,,,,60000000.0,,,,60000000.0,,60000000.0,,,60000000.0,,,,60000000.0,,,
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent / USD,,,,,,,47000000.0,,47000000.0,,,15000000.0,,,,73000000.0,,,,11000000.0,,,,12000000.0,,,,13000000.0,,,,33000000.0,,,,39000000.0,,,,22000000.0,,,,23000000.0,,,,67000000.0,,67000000.0,,,62000000.0,,,,39000000.0,,,
DepreciationDepletionAndAmortization / USD,,,,215000000.0,439000000.0,676000000.0,,237000000.0,,481000000.0,717000000.0,931000000.0,253000000.0,507000000.0,769000000.0,983000000.0,256000000.0,510000000.0,772000000.0,1021000000.0,287000000.0,534000000.0,782000000.0,1019000000.0,268000000.0,534000000.0,791000000.0,1047000000.0,296000000.0,582000000.0,876000000.0,1064000000.0,299000000.0,599000000.0,908000000.0,1174000000.0,322000000.0,650000000.0,977000000.0,1241000000.0,342000000.0,698000000.0,1056000000.0,1312000000.0,335000000.0,665000000.0,1016000000.0,1385000000.0,311000000.0,1385000000.0,615000000.0,933000000.0,1393000000.0,396000000.0,787000000.0,1154000000.0,1267000000.0,365000000.0,752000000.0,1133000000.0
DerivativeAssetsCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,,,,61000000.0,,,,66000000.0,,,,80000000.0,,,,54000000.0,,,,41000000.0,,,,125000000.0,,125000000.0,,,152000000.0,,,,184000000.0,,,
DerivativeAssetsNoncurrent / USD,,,,,,,,,,,,,,,,0.0,,,,40000000.0,,,,326000000.0,,,,296000000.0,,,,26000000.0,,,,118000000.0,,,,255000000.0,,,,244000000.0,,,,282000000.0,,282000000.0,,,158000000.0,,,,45000000.0,,,
DerivativeGainLossOnDerivativeNet / USD,,,,,,,,,,,,,0.0,2000000.0,17000000.0,-33000000.0,-1000000.0,6000000.0,-36000000.0,19000000.0,-49000000.0,-8000000.0,20000000.0,-45000000.0,48000000.0,43000000.0,23000000.0,95000000.0,-2000000.0,-23000000.0,5000000.0,88000000.0,-53000000.0,-4000000.0,21000000.0,-20000000.0,7000000.0,105000000.0,160000000.0,85000000.0,96000000.0,189000000.0,238000000.0,142000000.0,14000000.0,36000000.0,63000000.0,246000000.0,-61000000.0,246000000.0,-42000000.0,-175000000.0,84000000.0,20000000.0,-23000000.0,-71000000.0,-168000000.0,-25000000.0,6000000.0,39000000.0
DerivativeLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,,,,183000000.0,,,,139000000.0,,,,3000000.0,,3000000.0,,,69000000.0,,,,242000000.0,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.6,0.6
DisposalGroupIncludingDiscontinuedOperationGoodwill1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,,,,14000000.0,,,
DividendsCommonStockCash / USD,-57000000.0,,,,,,,,,517000000.0,517000000.0,2415000000.0,,,,229000000.0,334000000.0,334000000.0,334000000.0,327000000.0,336000000.0,336000000.0,336000000.0,334000000.0,343000000.0,343000000.0,343000000.0,336000000.0,395000000.0,395000000.0,395000000.0,343000000.0,372000000.0,372000000.0,372000000.0,395000000.0,351000000.0,350000000.0,351000000.0,372000000.0,352000000.0,352000000.0,352000000.0,351000000.0,371000000.0,,,,,,,,,,846000000.0,408000000.0,389000000.0,433000000.0,445000000.0,433000000.0
EarningsPerShareBasic / USD/shares,,,3.76,1.16,2.58,4.14,1.16,1.04,1.16,2.38,3.85,3.76,1.56,3.18,4.69,4.97,1.73,3.97,6.41,6.8,2.42,5.24,7.8,8.03,2.38,4.94,7.25,9.62,1.98,4.79,7.46,9.15,3.12,7.34,10.2,12.23,2.19,4.89,7.72,12.04,0.42,1.36,1.69,9.59,3.19,9.33,14.58,4.24,4.01,4.24,9.0,10.76,16.77,1.45,3.63,5.92,11.84,1.45,4.26,6.02
EarningsPerShareDiluted / USD/shares,,,3.74,1.15,2.56,4.12,1.15,1.04,1.15,2.37,3.83,3.74,1.55,3.16,4.66,4.92,1.72,3.94,6.38,6.75,2.41,5.22,7.77,7.99,2.37,4.93,7.23,9.59,1.98,4.78,7.46,9.13,3.11,7.33,10.18,12.23,2.19,4.88,7.72,12.01,0.42,1.36,1.69,9.58,3.18,9.32,14.57,4.24,4.0,4.24,8.98,10.74,16.75,1.44,3.62,5.9,11.81,1.44,4.25,6.0
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-144000000.0,-96000000.0,14000000.0,9000000.0,-34000000.0,-56000000.0,-38000000.0,-59000000.0,9000000.0
EffectOfLIFOInventoryLiquidationOnIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,196000000.0,196000000.0,196000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,0.329,0.285,0.298,0.321,,0.336,,0.308,0.32,0.227,0.283,0.295,0.292,0.27,0.289,0.276,0.269,,0.274,0.282,0.285,,0.295,0.268,0.264,0.109,0.281,0.285,0.278,0.115,0.198,0.089,0.114,0.16,0.199,0.169,0.154,-0.031,0.344,0.086,-0.167,0.171,0.061,0.155,0.174,0.185,0.193,0.185,0.19,0.193,0.191,0.26,0.229,0.208,0.15,0.203,0.208,0.204
EffectiveIncomeTaxRateReconciliationCrossBorderTaxEffectAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.051,,0.393,0.322,0.107
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066,,0.028,0.017,,0.066,0.028,0.017,,,,0.367
EffectiveIncomeTaxRateReconciliationTaxExemptIncome / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.124,,,,0.003,,,,0.027,0.014,,0.03,0.041,0.023,,,0.119,0.219
EffectiveIncomeTaxRateReconciliationTaxSettlements / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.016,,,0.024,0.016,,,,
EmployeeRelatedLiabilitiesCurrent / USD,,,,,,,351000000.0,,351000000.0,,,437000000.0,,,,409000000.0,,,,442000000.0,,,,415000000.0,,,,334000000.0,,,,442000000.0,,,,534000000.0,,,,385000000.0,,,,370000000.0,,,,539000000.0,,539000000.0,,,424000000.0,,,,497000000.0,,,
EntityCommonStockSharesOutstanding / shares,571581047.0,577441527.0,573708873.0,574623896.0,574954832.0,575180918.0,575304233.0,575507208.0,,567133064.0,553627113.0,546551455.0,527295260.0,512328599.0,500667961.0,477142443.0,473300957.0,465874707.0,449443823.0,432200532.0,426727144.0,415721892.0,407523823.0,402531335.0,402805018.0,395803946.0,394460282.0,394556328.0,392069274.0,389323996.0,383657690.0,371156998.0,370327226.0,335248065.0,333410824.0,333554886.0,333706244.0,333839284.0,333919065.0,334132558.0,334353962.0,334515368.0,332783944.0,328009583.0,327621817.0,326206003.0,325624433.0,325992173.0,325274141.0,,324197207.0,324361773.0,324523140.0,325622260.0,325089214.0,324756819.0,323446166.0,321400014.0,321648429.0,321872964.0
EntityPublicFloat / USD,,,12100000000.0,,,,12900000000.0,,,,,27800000000.0,,,,41800000000.0,,,,41800000000.0,,,,25400000000.0,,,,27300000000.0,,,,35000000000.0,,,,25300000000.0,,,,16800000000.0,,,,27000000000.0,,,,22400000000.0,,,,,23600000000.0,,,,24800000000.0,,,
EquityMethodInvestmentDividendsOrDistributions / USD,,,,96000000.0,107000000.0,162000000.0,-208000000.0,14000000.0,-208000000.0,87000000.0,97000000.0,206000000.0,9000000.0,44000000.0,135000000.0,147000000.0,0.0,52000000.0,66000000.0,186000000.0,22000000.0,101000000.0,196000000.0,156000000.0,19000000.0,249000000.0,249000000.0,285000000.0,19000000.0,189000000.0,190000000.0,385000000.0,0.0,192000000.0,200000000.0,309000000.0,25000000.0,149000000.0,159000000.0,307000000.0,15000000.0,81000000.0,104000000.0,247000000.0,20000000.0,142000000.0,169000000.0,159000000.0,34000000.0,159000000.0,184000000.0,219000000.0,315000000.0,22000000.0,50000000.0,109000000.0,349000000.0,,40000000.0,96000000.0
EquityMethodInvestmentOtherThanTemporaryImpairment / USD,,,,,,,,,,,,0.0,,,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,192000000.0,,,
EquityMethodInvestments / USD,1587000000.0,1587000000.0,,1587000000.0,1587000000.0,1587000000.0,1587000000.0,1559000000.0,1587000000.0,1559000000.0,1559000000.0,1559000000.0,1629000000.0,1629000000.0,1629000000.0,1583000000.0,1636000000.0,1636000000.0,1636000000.0,1629000000.0,1608000000.0,1608000000.0,1608000000.0,1636000000.0,1575000000.0,1575000000.0,1575000000.0,1608000000.0,1635000000.0,1635000000.0,1635000000.0,1575000000.0,1611000000.0,1611000000.0,1611000000.0,1635000000.0,1602000000.0,1602000000.0,1602000000.0,2080000000.0,4729000000.0,4729000000.0,4729000000.0,2106000000.0,4786000000.0,4786000000.0,4786000000.0,4729000000.0,4295000000.0,4729000000.0,4295000000.0,4295000000.0,4786000000.0,3907000000.0,3907000000.0,3907000000.0,4295000000.0,4121000000.0,4121000000.0,4121000000.0
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,,343000000.0,,343000000.0,,,486000000.0,,,,630000000.0,,,,726000000.0,,,,759000000.0,,,,841000000.0,,,,960000000.0,,,,1013000000.0,,,,1179000000.0,,,,1292000000.0,,,,1237000000.0,,1237000000.0,,,1249000000.0,,,,1333000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,133000000.0,,133000000.0,,,140000000.0,,,,117000000.0,,,,106000000.0,,,,103000000.0,,,,103000000.0,,,,163000000.0,,,,167000000.0,,,,90000000.0,,,,83000000.0,,,,83000000.0,,83000000.0,,,85000000.0,,,,92000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,112000000.0,,112000000.0,,,109000000.0,,,,106000000.0,,,,87000000.0,,,,32000000.0,,,,29000000.0,,,,70000000.0,,,,57000000.0,,,,68000000.0,,,,46000000.0,,,,34000000.0,,34000000.0,,,36000000.0,,,,42000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,114000000.0,,114000000.0,,,115000000.0,,,,107000000.0,,,,98000000.0,,,,85000000.0,,,,35000000.0,,,,82000000.0,,,,65000000.0,,,,69000000.0,,,,64000000.0,,,,50000000.0,,50000000.0,,,37000000.0,,,,42000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,120000000.0,,120000000.0,,,121000000.0,,,,112000000.0,,,,99000000.0,,,,97000000.0,,,,86000000.0,,,,87000000.0,,,,72000000.0,,,,79000000.0,,,,67000000.0,,,,74000000.0,,74000000.0,,,59000000.0,,,,57000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,128000000.0,,128000000.0,,,132000000.0,,,,113000000.0,,,,104000000.0,,,,98000000.0,,,,102000000.0,,,,141000000.0,,,,76000000.0,,,,85000000.0,,,,76000000.0,,,,75000000.0,,75000000.0,,,82000000.0,,,,73000000.0,,,
FiniteLivedIntangibleAssetsGross / USD,,,,,,,1520000000.0,,1520000000.0,,,1524000000.0,,,,1534000000.0,,,,1495000000.0,,,,1399000000.0,,,,1391000000.0,,,,1528000000.0,,,,1978000000.0,,,,2048000000.0,,,,2043000000.0,,,,1932000000.0,,1932000000.0,,,1911000000.0,,,,1974000000.0,,,
FiniteLivedIntangibleAssetsNet / USD,,,,,,,1177000000.0,,1177000000.0,,,1038000000.0,,,,904000000.0,,,,769000000.0,,,,640000000.0,,,,550000000.0,,,,568000000.0,,,,965000000.0,,,,869000000.0,,,,751000000.0,,,,695000000.0,,695000000.0,,,662000000.0,,,,641000000.0,,,
ForeignCurrencyTransactionGainLossBeforeTax / USD,,,,10000000.0,6000000.0,-11000000.0,,2000000.0,,-9000000.0,-15000000.0,-17000000.0,4000000.0,,,-21000000.0,-1000000.0,,,-4000000.0,8000000.0,4000000.0,7000000.0,15000000.0,-3000000.0,,,-7000000.0,-5000000.0,-6000000.0,-6000000.0,-4000000.0,6000000.0,9000000.0,14000000.0,-1000000.0,11000000.0,14000000.0,16000000.0,24000000.0,-7000000.0,-7000000.0,-4000000.0,9000000.0,,,,-7000000.0,,-7000000.0,,,-2000000.0,,,,-14000000.0,,,
GainLossOnSaleOfBusiness / USD,,,,,,,,,,,,,,,,,,,,,,0.0,,78000000.0,,,,78000000.0,,,,36000000.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,293000000.0,293000000.0
Goodwill / USD,595000000.0,595000000.0,,585000000.0,585000000.0,585000000.0,595000000.0,591000000.0,595000000.0,591000000.0,591000000.0,585000000.0,605000000.0,605000000.0,605000000.0,591000000.0,566000000.0,566000000.0,566000000.0,605000000.0,536000000.0,536000000.0,536000000.0,536000000.0,528000000.0,528000000.0,528000000.0,528000000.0,570000000.0,570000000.0,570000000.0,528000000.0,1814000000.0,1814000000.0,1814000000.0,570000000.0,1891000000.0,1891000000.0,1891000000.0,1814000000.0,1953000000.0,1953000000.0,1953000000.0,1891000000.0,1875000000.0,1875000000.0,1875000000.0,1953000000.0,1827000000.0,1953000000.0,1827000000.0,1827000000.0,1875000000.0,1647000000.0,1647000000.0,1647000000.0,1827000000.0,1561000000.0,1561000000.0,1561000000.0
GoodwillAcquiredDuringPeriod / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259000000.0,,,,1259000000.0,,,,,,,,,,,,6000000.0,,6000000.0,,,6000000.0,,,,31000000.0,,,
GoodwillAndIntangibleAssetImpairment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624000000.0,252000000.0,252000000.0,277000000.0,,,,
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,,,,-27000000.0,,,,-9000000.0,,,,62000000.0,,,,-78000000.0,,-78000000.0,,,-54000000.0,,,,55000000.0,,,
GoodwillImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252000000.0,,,,252000000.0,,,0.0
GoodwillTransfers / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
HedgedLiabilityFairValueHedgeCumulativeIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104000000.0,104000000.0,40000000.0,40000000.0,40000000.0,40000000.0,-195000000.0,40000000.0,-195000000.0,-195000000.0,-195000000.0,-147000000.0,-147000000.0,-147000000.0,-147000000.0,-134000000.0,-134000000.0,-134000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,,,,,,,,,2388000000.0,,,,3313000000.0,,,,3912000000.0,,,,3743000000.0,,,,3691000000.0,,,,2511000000.0,,,,2438000000.0,,,,2795000000.0,,,,1581000000.0,,,,-456000000.0,,-456000000.0,,,3458000000.0,,,,3289000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,923000000.0,2184000000.0,3602000000.0,,895000000.0,,1969000000.0,3255000000.0,3531000000.0,1263000000.0,2596000000.0,3789000000.0,4185000000.0,1326000000.0,2924000000.0,4618000000.0,4996000000.0,1607000000.0,3474000000.0,5150000000.0,5712000000.0,1462000000.0,2900000000.0,4181000000.0,6209000000.0,1120000000.0,2713000000.0,4151000000.0,5233000000.0,1534000000.0,3168000000.0,4515000000.0,5493000000.0,1020000000.0,2195000000.0,3300000000.0,5311000000.0,218000000.0,501000000.0,490000000.0,4052000000.0,1142000000.0,3705000000.0,5920000000.0,1386000000.0,1637000000.0,1386000000.0,3660000000.0,4387000000.0,6786000000.0,642000000.0,1547000000.0,2448000000.0,4776000000.0,543000000.0,1742000000.0,2519000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,,,,,,,,,1143000000.0,,,,872000000.0,,,,1084000000.0,,,,1969000000.0,,,,2518000000.0,,,,2722000000.0,,,,3055000000.0,,,,2516000000.0,,,,2471000000.0,,,,1842000000.0,,1842000000.0,,,3328000000.0,,,,1487000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments / USD,,,,867000000.0,2083000000.0,3449000000.0,,844000000.0,,1896000000.0,3150000000.0,3360000000.0,1204000000.0,2494000000.0,3626000000.0,4042000000.0,1265000000.0,2795000000.0,4425000000.0,4793000000.0,1538000000.0,3315000000.0,4898000000.0,5455000000.0,1371000000.0,2692000000.0,3892000000.0,5870000000.0,1039000000.0,2554000000.0,3911000000.0,4866000000.0,1438000000.0,3004000000.0,4262000000.0,5172000000.0,956000000.0,2067000000.0,3121000000.0,5022000000.0,218000000.0,440000000.0,367000000.0,3827000000.0,1005000000.0,3420000000.0,5531000000.0,1130000000.0,1608000000.0,1130000000.0,3609000000.0,4362000000.0,6325000000.0,625000000.0,1542000000.0,2437000000.0,4771000000.0,570000000.0,1788000000.0,2585000000.0
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,1533000000.0,2445000000.0,682000000.0,594000000.0,682000000.0,1362000000.0,2213000000.0,2472000000.0,906000000.0,1829000000.0,2683000000.0,2858000000.0,943000000.0,2116000000.0,3376000000.0,3860000000.0,1167000000.0,2493000000.0,3682000000.0,4172000000.0,1030000000.0,2122000000.0,3077000000.0,4479000000.0,805000000.0,1939000000.0,2997000000.0,3847000000.0,,2886000000.0,4001000000.0,4895000000.0,817000000.0,1823000000.0,2792000000.0,4698000000.0,143000000.0,458000000.0,572000000.0,3404000000.0,1072000000.0,3129000000.0,4892000000.0,1429000000.0,1321000000.0,1429000000.0,2966000000.0,3539000000.0,5623000000.0,475000000.0,1192000000.0,1940000000.0,3894000000.0,433000000.0,1379000000.0,2005000000.0
IncomeLossFromContinuingOperationsPerBasicShare / USD/shares,,,,,2.7,4.29,,1.03,,2.37,3.85,4.34,1.57,3.18,4.7,5.01,1.73,3.96,6.41,6.81,2.43,5.24,7.81,8.04,2.38,4.94,7.26,9.63,2.0,4.82,7.49,9.17,,7.34,10.21,12.28,2.19,4.9,7.74,12.06,0.42,1.36,1.69,9.61,3.2,9.33,14.58,4.25,4.01,4.25,9.01,10.77,16.79,1.45,3.64,5.93,11.86,1.32,4.21,6.13
IncomeLossFromContinuingOperationsPerDilutedShare / USD/shares,,,,,2.68,4.27,,1.03,,2.36,3.83,4.32,1.56,3.16,4.67,4.96,1.72,3.93,6.38,6.76,2.42,5.22,7.78,8.0,2.37,4.93,7.24,9.6,2.0,4.81,7.49,9.15,,7.33,10.19,12.28,2.19,4.89,7.74,12.03,0.42,1.36,1.69,9.6,3.19,9.32,14.57,4.25,4.0,4.25,8.99,10.75,16.77,1.44,3.63,5.91,11.83,1.31,4.2,6.11
IncomeLossFromDiscontinuedOperationsNetOfTax / USD,,,,,-70000000.0,-87000000.0,-22000000.0,5000000.0,-22000000.0,5000000.0,-2000000.0,-332000000.0,-6000000.0,-2000000.0,-5000000.0,-24000000.0,1000000.0,4000000.0,1000000.0,-7000000.0,-3000000.0,0.0,-3000000.0,-4000000.0,0.0,-1000000.0,-3000000.0,-5000000.0,-8000000.0,-12000000.0,-14000000.0,-10000000.0,,-1000000.0,-3000000.0,-18000000.0,0.0,-3000000.0,-7000000.0,-8000000.0,1000000.0,0.0,0.0,-7000000.0,-2000000.0,0.0,-1000000.0,-2000000.0,-1000000.0,-2000000.0,-2000000.0,-3000000.0,-6000000.0,-1000000.0,-3000000.0,-4000000.0,-5000000.0,40000000.0,18000000.0,-35000000.0
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare / USD/shares,,,,,-0.12,-0.15,,0.01,,0.01,0.0,-0.58,-0.01,0.0,-0.01,-0.04,0.0,0.01,0.0,-0.01,-0.01,0.0,-0.01,-0.01,0.0,0.0,-0.01,-0.01,-0.02,-0.03,-0.03,-0.02,,0.0,-0.01,-0.05,0.0,-0.01,-0.02,-0.02,0.0,0.0,,-0.02,-0.01,0.0,0.0,-0.01,0.0,-0.01,-0.01,-0.01,-0.02,0.0,-0.01,-0.01,-0.02,0.13,0.05,-0.11
