fact_unit,2021-05-14,2021-08-13,2021-11-05,2022-02-25,2022-05-09,2022-08-03,2022-11-03,2023-02-17,2023-05-09,2023-08-03,2023-11-01,2024-02-16,2024-05-08,2024-08-06,2024-11-07,2025-02-13,2025-05-01,2025-08-06,2025-11-06
NetCashProvidedByUsedInOperatingActivities / USD,-569830000.0,-826292000.0,-490622000.0,222727000.0,606376000.0,1396030000.0,1930764000.0,-740000000.0,1202000000.0,2003000000.0,2967000000.0,2313000000.0,1587000000.0,2496000000.0,3821000000.0,3430000000.0,1923000000.0,2974000000.0,4052000000.0
NetIncomeLoss / USD,-340605000.0,-916193000.0,-696865000.0,-674339000.0,-1172211000.0,-1240428000.0,-406535000.0,-4585000000.0,-19000000.0,-19000000.0,-19000000.0,-352000000.0,117000000.0,117000000.0,117000000.0,1893000000.0,264000000.0,264000000.0,264000000.0
NetIncomeLossAvailableToCommonStockholdersBasic / USD,,,,,,,,-4585000000.0,-19000000.0,360000000.0,,-352000000.0,117000000.0,767000000.0,5141000000.0,1893000000.0,264000000.0,819000000.0,2187000000.0
NetIncomeLossAvailableToCommonStockholdersDiluted / USD,,,,,,,,-4585000000.0,-19000000.0,362000000.0,1576000000.0,-352000000.0,118000000.0,769000000.0,5143000000.0,1897000000.0,265000000.0,821000000.0,2189000000.0
NoncurrentAssets / USD,,,,654262000.0,,,,429000000.0,,,,259000000.0,,,,279000000.0,,,
NumberOfOperatingSegments / segments,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
NumberOfReportableSegments / segments,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
NumberOfReportingUnits / reportingUnit,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,
OperatingIncomeLoss / USD,-325489000.0,-908704000.0,-489967000.0,-501543000.0,-446945000.0,-498223000.0,353750000.0,-3590000000.0,-5000000.0,364000000.0,1567000000.0,429000000.0,-5000000.0,518000000.0,2014000000.0,1802000000.0,101000000.0,598000000.0,2123000000.0
OperatingLeaseCost / USD,,,,91248000.0,,,,91000000.0,,,,83000000.0,,,,77000000.0,,,
OperatingLeaseImpairmentLoss / USD,75300000.0,75300000.0,75300000.0,35800000.0,75300000.0,75300000.0,75300000.0,35800000.0,,81000000.0,81000000.0,75000000.0,,,,81000000.0,,,
OperatingLeaseLiability / USD,,,,435962000.0,,,,354000000.0,,,,313000000.0,,,,299000000.0,,,
OperatingLeaseLiabilityCurrent / USD,56586000.0,56586000.0,56586000.0,56586000.0,63479000.0,63479000.0,63479000.0,63000000.0,59000000.0,59000000.0,59000000.0,59000000.0,61000000.0,61000000.0,61000000.0,61000000.0,63000000.0,63000000.0,63000000.0
OperatingLeaseLiabilityNoncurrent / USD,430905000.0,430905000.0,430905000.0,430905000.0,372483000.0,372483000.0,372483000.0,372000000.0,295000000.0,295000000.0,295000000.0,295000000.0,252000000.0,252000000.0,252000000.0,252000000.0,236000000.0,236000000.0,236000000.0
OperatingLeasePayments / USD,,,,63407000.0,,,,63000000.0,,,,92000000.0,,,,102000000.0,,,
OperatingLeaseRightOfUseAsset / USD,384068000.0,384068000.0,384068000.0,384068000.0,272036000.0,272036000.0,272036000.0,272000000.0,138000000.0,138000000.0,138000000.0,138000000.0,119000000.0,119000000.0,119000000.0,119000000.0,144000000.0,144000000.0,144000000.0
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,0.066,,,,0.068,,,,0.07,,,,0.072,,,
OtherAccruedLiabilitiesCurrent / USD,377883000.0,377883000.0,377883000.0,321394000.0,552076000.0,552076000.0,552076000.0,552000000.0,672000000.0,672000000.0,672000000.0,813000000.0,897000000.0,897000000.0,897000000.0,897000000.0,856000000.0,856000000.0,856000000.0
OtherAssetsMiscellaneousCurrent / USD,,,,,,,,,,,,,,,,364000000.0,491000000.0,491000000.0,491000000.0
OtherAssetsMiscellaneousNoncurrent / USD,,,,,,,,,,,,218000000.0,184000000.0,184000000.0,184000000.0,184000000.0,272000000.0,272000000.0,272000000.0
OtherAssetsNoncurrent / USD,189164000.0,189164000.0,189164000.0,189164000.0,188563000.0,188563000.0,188563000.0,188000000.0,234000000.0,234000000.0,218000000.0,477000000.0,463000000.0,463000000.0,463000000.0,463000000.0,563000000.0,563000000.0,563000000.0
OtherCommitment / USD,,,,268000000.0,,,,232000000.0,,,,157000000.0,,,,120000000.0,,,
OtherCommitmentDueAfterFifthYear / USD,,,,80000000.0,,,,40000000.0,,,,0.0,,,,0.0,,,
OtherCommitmentDueInFourthAndFifthYear / USD,,,,78000000.0,,,,79000000.0,,,,61000000.0,,,,31000000.0,,,
OtherCommitmentDueInNextTwelveMonths / USD,,,,36000000.0,,,,37000000.0,,,,37000000.0,,,,29000000.0,,,
OtherCommitmentDueInSecondAndThirdYear / USD,,,,74000000.0,,,,76000000.0,,,,59000000.0,,,,60000000.0,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent / USD,-9600000.0,-6780000.0,-1392000.0,2009000.0,-3883000.0,-1511000.0,-4202000.0,7000000.0,-1000000.0,-10000000.0,-23000000.0,-6000000.0,3000000.0,5000000.0,-3000000.0,-10000000.0,-5000000.0,-13000000.0,0.0
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax / USD,-1392000.0,3945000.0,2935000.0,1493000.0,-956000.0,-1121000.0,-1589000.0,0.0,-4000000.0,-7000000.0,-11000000.0,-4000000.0,3000000.0,-4000000.0,-5000000.0,-15000000.0,-3000000.0,-5000000.0,8000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent / USD,,,,,,,,,0.0,0.0,0.0,0.0,-4000000.0,-2000000.0,35000000.0,0.0,48000000.0,62000000.0,-6000000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent / USD,-10992000.0,-2835000.0,1543000.0,3502000.0,-4839000.0,-2632000.0,-5791000.0,7000000.0,-5000000.0,-5000000.0,-5000000.0,-10000000.0,2000000.0,2000000.0,2000000.0,-25000000.0,40000000.0,40000000.0,40000000.0
OtherDepreciationAndAmortization / USD,33872000.0,63800000.0,93438000.0,114162000.0,38252000.0,73788000.0,107475000.0,126000000.0,29000000.0,55000000.0,68000000.0,138000000.0,11000000.0,20000000.0,28000000.0,81000000.0,14000000.0,,
OtherLiabilitiesNoncurrent / USD,203470000.0,203470000.0,203470000.0,203470000.0,218459000.0,218459000.0,218459000.0,219000000.0,218000000.0,218000000.0,218000000.0,218000000.0,539000000.0,539000000.0,539000000.0,539000000.0,391000000.0,391000000.0,391000000.0
OtherNonoperatingIncomeExpense / USD,-46760000.0,-59608000.0,-115751000.0,13906000.0,-300098000.0,-302226000.0,-300054000.0,-947000000.0,-2000000.0,0.0,13000000.0,-304000000.0,-11000000.0,-49000000.0,-58000000.0,1000000.0,-10000000.0,-52000000.0,-49000000.0
OtherOperatingActivitiesCashFlowStatement / USD,-9463000.0,-7591000.0,-17251000.0,-2524000.0,6978000.0,4417000.0,6361000.0,58000000.0,29000000.0,43000000.0,45000000.0,74000000.0,12000000.0,-17000000.0,-9000000.0,117000000.0,4000000.0,89000000.0,93000000.0
OtherSundryLiabilitiesNoncurrent / USD,,,,,,,,,,,,,287000000.0,287000000.0,287000000.0,287000000.0,155000000.0,155000000.0,155000000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,-500000.0,-500000.0,-500000.0,-33665000.0,0.0,0.0,0.0,8000000.0,3000000.0,3000000.0,2000000.0,25000000.0,6000000.0,15000000.0,30000000.0,27000000.0,14000000.0,22000000.0,26000000.0
PaymentsForRepurchaseOfCommonStock / USD,,,,,,,0.0,0.0,0.0,0.0,1000000000.0,0.0,493000000.0,1000000000.0,1500000000.0,1500000000.0,750000000.0,1499000000.0,2592000000.0
PaymentsRelatedToTaxWithholdingForShareBasedCompensation / USD,0.0,,,0.0,1650000000.0,1700000000.0,1700000000.0,1600000000.0,205000000.0,345000000.0,491000000.0,177000000.0,151000000.0,567000000.0,567000000.0,607000000.0,155000000.0,309000000.0,422000000.0
PaymentsToAcquireShortTermInvestments / USD,277324000.0,1196273000.0,1999663000.0,1016155000.0,1581425000.0,2807829000.0,3628566000.0,3033000000.0,928000000.0,2079000000.0,3015000000.0,4938000000.0,1094000000.0,1691000000.0,2365000000.0,4072000000.0,826000000.0,1520000000.0,2449000000.0
PreferredStockAmountOfPreferredDividendsInArrears / USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,
PrepaidExpenseAndOtherAssetsCurrent / USD,309954000.0,309954000.0,309954000.0,309954000.0,333669000.0,333669000.0,333669000.0,349000000.0,456000000.0,456000000.0,456000000.0,456000000.0,569000000.0,569000000.0,569000000.0,569000000.0,638000000.0,638000000.0,638000000.0
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions / USD,,,,,,,,,,,,,,54000000.0,68000000.0,88000000.0,46000000.0,99000000.0,107000000.0
ProceedsFromSaleAndMaturityOfMarketableSecurities / USD,,,,,,,,,740000000.0,2264000000.0,3149000000.0,3611000000.0,917000000.0,1503000000.0,1828000000.0,4071000000.0,756000000.0,1348000000.0,2079000000.0
PropertyPlantAndEquipmentNet / USD,270194000.0,270194000.0,270194000.0,270194000.0,156585000.0,156585000.0,156585000.0,157000000.0,121000000.0,121000000.0,121000000.0,121000000.0,160000000.0,160000000.0,160000000.0,160000000.0,147000000.0,147000000.0,147000000.0
ProvisionForDoubtfulAccounts / USD,27128000.0,63827000.0,85531000.0,77053000.0,7305000.0,9622000.0,16959000.0,107700000.0,,,,27000000.0,,,,49000000.0,,,
PurchaseObligation / USD,,,,1173429000.0,,,,1068000000.0,,,,934000000.0,,,,719000000.0,,,
PurchaseObligationDueAfterFifthYear / USD,,,,109251000.0,,,,0.0,,,,0.0,,,,0.0,,,
PurchaseObligationDueInFourthAndFifthYear / USD,,,,608171000.0,,,,414000000.0,,,,109000000.0,,,,0.0,,,
PurchaseObligationDueInNextTwelveMonths / USD,,,,145336000.0,,,,137000000.0,,,,203000000.0,,,,312000000.0,,,
PurchaseObligationDueInSecondAndThirdYear / USD,,,,310671000.0,,,,517000000.0,,,,622000000.0,,,,407000000.0,,,
ResearchAndDevelopmentExpense / USD,258819000.0,476757000.0,690677000.0,976695000.0,363061000.0,712795000.0,1057205000.0,2753000000.0,363000000.0,738000000.0,1104000000.0,1425000000.0,420000000.0,871000000.0,1290000000.0,1502000000.0,475000000.0,994000000.0,1518000000.0
RestrictedCashAndCashEquivalents / USD,33846000.0,33846000.0,33846000.0,115000.0,14764000.0,14764000.0,14764000.0,15000000.0,17000000.0,17000000.0,17000000.0,17000000.0,24000000.0,24000000.0,24000000.0,24000000.0,25000000.0,25000000.0,25000000.0
RestructuringCharges / USD,0.0,114241000.0,136969000.0,0.0,111982000.0,112544000.0,112079000.0,151400000.0,,89000000.0,89000000.0,113000000.0,,,,89000000.0,,,
RetainedEarningsAccumulatedDeficit / USD,-6005707000.0,-6005707000.0,-6005707000.0,-6005707000.0,-6357741000.0,-6357741000.0,-6357741000.0,-6358000000.0,-5965000000.0,-5965000000.0,-5965000000.0,-5965000000.0,-3425000000.0,-3425000000.0,-3425000000.0,-3425000000.0,-4225000000.0,-4225000000.0,-4225000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,841830000.0,1176604000.0,2518935000.0,4805239000.0,886936000.0,2222132000.0,4459564000.0,3378000000.0,1509000000.0,3613000000.0,6497000000.0,5992000000.0,1818000000.0,4302000000.0,7699000000.0,8399000000.0,2142000000.0,4890000000.0,8622000000.0
SellingAndMarketingExpense / USD,317179000.0,432016000.0,545510000.0,1621519000.0,229125000.0,544448000.0,835304000.0,1175000000.0,345000000.0,724000000.0,1108000000.0,1186000000.0,450000000.0,936000000.0,1339000000.0,1516000000.0,514000000.0,1087000000.0,1601000000.0
ShareBasedCompensation / USD,41626000.0,79416000.0,108776000.0,97547000.0,229474000.0,462337000.0,673126000.0,3003000000.0,195000000.0,442000000.0,676000000.0,899000000.0,240000000.0,544000000.0,830000000.0,930000000.0,295000000.0,677000000.0,1039000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod / shares,,,,,,,,,,,,,,1000000.0,2000000.0,,1000000.0,2000000.0,2000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue / USD/shares,,,,,,,,,,,,,,141.81,143.43,,140.65,140.87,140.54
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod / shares,,,,,,,,,,,,,7000000.0,9000000.0,11000000.0,,9000000.0,11000000.0,13000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,,,,,,,,,,,,166.17,164.41,156.31,,141.05,138.33,136.85
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber / shares,,,,,,,,,,,,,30000000.0,30000000.0,30000000.0,,30000000.0,30000000.0,30000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue / USD/shares,,,,,,,,,,,,,85.35,85.35,85.35,,97.93,97.93,97.93
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsPeriodIncreaseDecrease / shares,,,,,,,,,,,,,0.0,0.0,0.0,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod / shares,,,,,,,,,,,,,2000000.0,5000000.0,7000000.0,,2000000.0,5000000.0,8000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue / USD/shares,,,,,,,,,,,,,109.14,122.39,127.68,,142.72,140.42,139.65
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate / pure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum / pure,,,,,,,0.449,0.436,,,,0.449,,,,0.584,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum / pure,,,,,,,0.442,0.391,,,,0.442,,,,0.486,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum / pure,,,,,,,0.015,0.015,,,,0.015,,,,0.022,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum / pure,,,,,,,0.011,0.005,,,,0.011,,,,0.003,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant / shares,86420000.0,86420000.0,86420000.0,25344000.0,81365000.0,81365000.0,81365000.0,86000000.0,108000000.0,108000000.0,108000000.0,81000000.0,134000000.0,134000000.0,134000000.0,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber / shares,31916000.0,26617000.0,24049000.0,36682000.0,20560000.0,20081000.0,20219000.0,21000000.0,18000000.0,7000000.0,6000000.0,20000000.0,5000000.0,5000000.0,5000000.0,6000000.0,4000000.0,4000000.0,4000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice / USD/shares,9.23,10.73,11.97,8.63,14.13,15.41,16.52,13.28,18.33,46.19,57.21,17.01,66.85,71.11,74.14,60.89,87.88,88.89,91.14
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue / USD,,,,50400000.0,,,,476000000.0,,,,2825000000.0,,,,326000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod / shares,94000.0,200000.0,224000.0,2233000.0,172000.0,240000.0,382000.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross / shares,680000.0,680000.0,715000.0,4638000.0,635000.0,635000.0,698000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,,,33.46,,,,15.42,,,,96.5,,,,79.75,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue / USD,6331030000.0,4201432000.0,4159706000.0,5563735000.0,3542265000.0,1591785000.0,1907995000.0,3555000000.0,2053000000.0,655000000.0,544000000.0,1432000000.0,541000000.0,425000000.0,296000000.0,500000000.0,173000000.0,205000000.0,170000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,41421000.0,41421000.0,41421000.0,46512000.0,24122000.0,24122000.0,24122000.0,41000000.0,22000000.0,22000000.0,22000000.0,24000000.0,7000000.0,7000000.0,7000000.0,22000000.0,5000000.0,5000000.0,5000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice / USD/shares,12.48,12.48,12.48,10.08,19.69,19.69,19.69,12.48,23.41,23.41,23.41,19.69,71.76,71.76,71.76,23.41,93.53,93.53,93.53
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,9.04,7.53,7.4,2.01,14.86,10.1,9.96,7.77,10.75,4.34,4.93,14.32,42.12,40.96,41.38,5.37,48.42,51.44,52.19
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice / USD/shares,50.32,54.53,55.14,53.32,73.91,80.57,95.88,56.69,,0.0,0.0,95.93,,,0.0,98.6,0.0,0.0,0.0
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice / USD/shares,194.39,194.39,191.08,39.38,167.0,167.0,161.7,191.08,122.41,122.41,122.41,161.7,0.0,168.18,168.18,115.15,142.06,142.06,142.06
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1 / USD,5703179000.0,3791541000.0,3748286000.0,5068315000.0,3243856000.0,1499461000.0,1811550000.0,3207000000.0,1976000000.0,587000000.0,480000000.0,1380000000.0,484000000.0,391000000.0,286000000.0,448000000.0,171000000.0,201000000.0,169000000.0
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1 / USD,,,,44600000.0,,,,44400000.0,,,,46000000.0,,,,45000000.0,,,
ShortTermInvestments / USD,910700000.0,910700000.0,910700000.0,910700000.0,2255038000.0,2255038000.0,2255038000.0,2255000000.0,2244000000.0,2244000000.0,2244000000.0,2244000000.0,3197000000.0,3197000000.0,3197000000.0,3197000000.0,3747000000.0,3747000000.0,3747000000.0
ShortTermLeaseCost / USD,,,,632000.0,,,,1000000.0,,,,3000000.0,,,,2000000.0,,,
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,5289000.0,11137000.0,14139000.0,7496000.0,784000.0,1631000.0,1920000.0,18000000.0,2000000.0,11200000.0,11200000.0,3000000.0,1000000.0,11200000.0,11200000.0,11200000.0,1000000.0,1000000.0,1000000.0
StockIssuedDuringPeriodValueAcquisitions / USD,,,,240687000.0,,,,,,,,53000000.0,,,,53000000.0,,,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan / USD,,25464000.0,25464000.0,50621000.0,,25464000.0,25464000.0,51000000.0,,20000000.0,20000000.0,51000000.0,,31000000.0,31000000.0,,,,
StockIssuedDuringPeriodValueShareBasedCompensation / USD,,,,-1650454000.0,-15054000.0,-22792000.0,-32714000.0,-1650000000.0,-224000000.0,-224000000.0,-224000000.0,-44000000.0,-155000000.0,-155000000.0,-138000000.0,-524000000.0,-122000000.0,-122000000.0,-122000000.0
StockRepurchasedAndRetiredDuringPeriodShares / shares,,,,,,,8600000.0,13800000.0,4000000.0,5700000.0,5700000.0,5700000.0,,5700000.0,5700000.0,5700000.0,,,
StockRepurchasedAndRetiredDuringPeriodValue / USD,,,,,,,1000000000.0,1500000000.0,492700000.0,493000000.0,1000000000.0,1500000000.0,493000000.0,493000000.0,493000000.0,1500000000.0,753000000.0,753000000.0,753000000.0
StockholdersEquity / USD,-807685000.0,-807685000.0,-807685000.0,-517308000.0,2901783000.0,2901783000.0,2901783000.0,-808000000.0,4775000000.0,4775000000.0,4775000000.0,2901000000.0,5560000000.0,5560000000.0,5560000000.0,4775000000.0,8165000000.0,8165000000.0,8165000000.0
TaxAdjustmentsSettlementsAndUnusualProvisions / USD,,,,196400000.0,196400000.0,196400000.0,196400000.0,196400000.0,196400000.0,196000000.0,196000000.0,196000000.0,196000000.0,196000000.0,,196000000.0,,,
TranslationAdjustmentFunctionalToReportingCurrencyNetOfTax / USD,,,,-3100000.0,,,,2800000.0,,,,13000000.0,,,,-5000000.0,,,
TranslationAdjustmentFunctionalToReportingCurrencyNetOfTaxPeriodIncreaseDecrease / USD,,,,-4800000.0,,,,31500000.0,,,,-5000000.0,,,,29000000.0,,,
UnrecognizedTaxBenefits / USD,,,,69837000.0,,,,337000000.0,,,,508000000.0,,,,597000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,5029000.0,,,,6000000.0,,,,2000000.0,,,,2000000.0,,,60000000.0
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,,2296000.0,,,,21000000.0,,,,1000000.0,,,,7000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,,,52200000.0,,,,58700000.0,,,,66000000.0,,,,90000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,,36502000.0,,,,196000000.0,,,,85000000.0,,,,60000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,237972000.0,,,,2000000.0,,,,14000000.0,,,,7000000.0,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,,,260000.0,,,,0.0,,,,7000000.0,,,,5000000.0,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,,,195200000.0,,,,209600000.0,,,,780000000.0,,,,740000000.0,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount / USD,,,,,,,,,,,2800000000.0,-2900000000.0,,,,-2900000000.0,,,
VariableLeaseCost / USD,,,,12309000.0,,,,12000000.0,,,,14000000.0,,,,17000000.0,,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,262509000.0,263013000.0,263726000.0,260556000.0,600960000.0,606380000.0,611311000.0,284000000.0,635000000.0,684000000.0,683000000.0,616000000.0,670000000.0,667000000.0,665000000.0,680000000.0,654000000.0,651000000.0,648000000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,262509000.0,263013000.0,263726000.0,260556000.0,600960000.0,606380000.0,611311000.0,284000000.0,635000000.0,637000000.0,637000000.0,616000000.0,634000000.0,634000000.0,636000000.0,637000000.0,638000000.0,636000000.0,634000000.0
