fact_unit,2009-07-30,2009-10-30,2010-02-26,2010-04-29,2010-07-30,2010-10-29,2011-02-24,2011-04-28,2011-07-28,2011-10-27,2012-02-21,2012-05-02,2012-08-01,2012-10-31,2013-02-20,2013-05-01,2013-07-31,2013-10-30,2014-02-18,2014-04-30,2014-07-29,2014-10-29,2015-02-17,2015-04-29,2015-07-29,2015-10-27,2016-02-12,2016-05-03,2016-08-02,2016-11-01,2017-02-13,2017-05-02,2017-08-01,2017-10-31,2018-02-14,2018-05-01,2018-07-31,2018-10-30,2019-02-11,2019-04-30,2019-07-30,2019-10-29,2020-02-11,2020-04-28,2020-07-28,2020-10-27,2021-02-10,2021-05-04,2021-08-03,2021-11-02,2022-02-08,2022-05-03,2022-08-03,2022-11-04,2023-02-14,2023-05-02,2023-08-03,2023-11-02,2024-02-12,2024-05-02,2024-08-01,2024-11-05,2025-02-11,2025-05-05,2025-08-05,2025-11-06
AccountsPayableCurrent / USD,1009000000.0,1009000000.0,1009000000.0,957000000.0,957000000.0,957000000.0,957000000.0,1362000000.0,1362000000.0,1362000000.0,1362000000.0,1546000000.0,1546000000.0,1546000000.0,1546000000.0,1339000000.0,1339000000.0,1339000000.0,1339000000.0,1557000000.0,1557000000.0,1557000000.0,1557000000.0,1881000000.0,1881000000.0,1881000000.0,1881000000.0,1706000000.0,1706000000.0,1706000000.0,1706000000.0,1854000000.0,1854000000.0,1854000000.0,1854000000.0,2579000000.0,2579000000.0,2579000000.0,2579000000.0,2822000000.0,2822000000.0,2822000000.0,2822000000.0,2534000000.0,2534000000.0,2534000000.0,2534000000.0,2820000000.0,2820000000.0,2820000000.0,2820000000.0,3021000000.0,3021000000.0,3021000000.0,3021000000.0,4252000000.0,4252000000.0,4252000000.0,4252000000.0,4260000000.0,4260000000.0,4260000000.0,4260000000.0,3951000000.0,3951000000.0,3951000000.0
AccountsReceivableNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387000000.0,3387000000.0,3387000000.0,,3440000000.0,3440000000.0,3440000000.0,3440000000.0,3565000000.0,3565000000.0,3565000000.0,3565000000.0,5202000000.0,5202000000.0,5202000000.0,5202000000.0,5583000000.0,5583000000.0,5583000000.0,5583000000.0,5181000000.0,5181000000.0,5181000000.0
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197000000.0,197000000.0,197000000.0,196000000.0,196000000.0,196000000.0,196000000.0,228000000.0,228000000.0,228000000.0,228000000.0,256000000.0,256000000.0,256000000.0,256000000.0,234000000.0,234000000.0,234000000.0,234000000.0,224000000.0,224000000.0,224000000.0,224000000.0,296000000.0,296000000.0,296000000.0,296000000.0,249000000.0,249000000.0,249000000.0
AccruedIncomeTaxes / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77000000.0,77000000.0,77000000.0,0.0,97000000.0,97000000.0,97000000.0,52000000.0,52000000.0,52000000.0,52000000.0,82000000.0,82000000.0,82000000.0,82000000.0,107000000.0,107000000.0,107000000.0,107000000.0,173000000.0,173000000.0,173000000.0,173000000.0,242000000.0,242000000.0,242000000.0,242000000.0,244000000.0,244000000.0,244000000.0
AccruedLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495000000.0,915000000.0,915000000.0,852000000.0,852000000.0,852000000.0,852000000.0,1039000000.0,1039000000.0,1039000000.0,1039000000.0,1112000000.0,1112000000.0,1112000000.0,1112000000.0,1190000000.0,1190000000.0,1190000000.0,1190000000.0,1465000000.0,1465000000.0,1465000000.0,1465000000.0,3754000000.0,3754000000.0,3754000000.0,3754000000.0,1898000000.0,1898000000.0,1898000000.0
AccruedMarketingCostsCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146000000.0,146000000.0,146000000.0,199000000.0,199000000.0,199000000.0,199000000.0,176000000.0,176000000.0,176000000.0,176000000.0,242000000.0,242000000.0,242000000.0,242000000.0,303000000.0,303000000.0,303000000.0,303000000.0,316000000.0,316000000.0,316000000.0,316000000.0,399000000.0,399000000.0,399000000.0,399000000.0,335000000.0,335000000.0,335000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,2698000000.0,2698000000.0,,2879000000.0,2879000000.0,2879000000.0,2879000000.0,2886000000.0,2886000000.0,2886000000.0,2886000000.0,2957000000.0,2957000000.0,2957000000.0,2957000000.0,3152000000.0,3152000000.0,3152000000.0,3152000000.0,3254000000.0,3254000000.0,3254000000.0,3254000000.0,3437000000.0,3437000000.0,3437000000.0,3437000000.0,3577000000.0,3577000000.0,3577000000.0,3577000000.0,3835000000.0,3835000000.0,3835000000.0,3835000000.0,4131000000.0,4131000000.0,4131000000.0,4131000000.0,4223000000.0,4223000000.0,4223000000.0,4223000000.0,4454000000.0,4454000000.0,4454000000.0,4454000000.0,4756000000.0,4756000000.0,4756000000.0,4756000000.0,4936000000.0,4936000000.0,4936000000.0,4936000000.0,4986000000.0,4986000000.0,4986000000.0,4986000000.0,5425000000.0,5425000000.0,5425000000.0,5425000000.0,5440000000.0,5440000000.0,5440000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-1066000000.0,-1066000000.0,-1066000000.0,-895000000.0,-895000000.0,-895000000.0,-895000000.0,-720000000.0,-720000000.0,-720000000.0,-720000000.0,-938000000.0,-938000000.0,-938000000.0,-938000000.0,-950000000.0,-950000000.0,-950000000.0,-950000000.0,-784000000.0,-784000000.0,-784000000.0,-784000000.0,-1078000000.0,-1078000000.0,-1078000000.0,-1078000000.0,-1348000000.0,-1348000000.0,-1348000000.0,-1348000000.0,-1821000000.0,-1821000000.0,-1821000000.0,-1821000000.0,-1503000000.0,-1503000000.0,-1503000000.0,-1503000000.0,-1807000000.0,-1807000000.0,-1807000000.0,-1807000000.0,-2028000000.0,-2028000000.0,-2028000000.0,-2028000000.0,-1982000000.0,-1982000000.0,-1982000000.0,-1982000000.0,-1571000000.0,-1571000000.0,-1571000000.0,-1571000000.0,-1890000000.0,-1890000000.0,-1890000000.0,-1890000000.0,-2206000000.0,-2206000000.0,-2206000000.0,-2206000000.0,-2445000000.0,-2445000000.0,-2445000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,43000000.0,48000000.0,13000000.0,13000000.0,32000000.0,78000000.0,76000000.0,18000000.0,26000000.0,27000000.0,88000000.0,9000000.0,19000000.0,36000000.0,56000000.0,20000000.0,28000000.0,41000000.0,80000000.0,54000000.0,85000000.0,100000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,,,,,,20000000.0,,,,40000000.0,,,,35000000.0,,,,,,,,,,,,2000000.0,,,,1000000.0,,,,2000000.0,,,,,,,,48000000.0,,,,30000000.0,,,,36000000.0,,,,33000000.0,,,
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,12000000.0,,,,10000000.0,,,,13000000.0,,,,13000000.0,,,,14000000.0,,,,12000000.0,,,,15000000.0,,,,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,,,,15000000.0,,,,19000000.0,,,,39000000.0,,,,33000000.0,,,,78000000.0,,,,75000000.0,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000000.0,43000000.0,42000000.0,41000000.0,43000000.0,43000000.0,42000000.0,41000000.0,,,,41000000.0,,,
AmortizationOfDebtDiscountPremium / USD,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,,,2000000.0,1000000.0,1000000.0,2000000.0,3000000.0,1000000.0,1000000.0,2000000.0,3000000.0,1000000.0,1000000.0,2000000.0,3000000.0,1000000.0,1000000.0,1000000.0,3000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1000000.0,2000000.0,3000000.0,1000000.0,2000000.0,3000000.0,3000000.0,1000000.0,2000000.0,3000000.0,3000000.0,1000000.0,2000000.0,4000000.0,3000000.0,3000000.0,7000000.0,10000000.0
AmortizationOfIntangibleAssets / USD,,,,,,,50000000.0,,,,55000000.0,,,43000000.0,69000000.0,,,,57000000.0,,,,64000000.0,,,,86000000.0,,,,99000000.0,,,,90000000.0,,,,92000000.0,,,,112000000.0,,,,153000000.0,,,,175000000.0,,,,165000000.0,,,,144000000.0,,,,223000000.0,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,75671.0,61585.0,16020.0,18638.0,13527.0,9993.0,53750.0,3750.0,80858.0,142750.0,7795.0,143300.0,332802.0,412318.0,177460.0,563350.0,626527.0,479276.0,453893.0,1430.0,52846.0,110488.0,359641.0,339878.0,414982.0,593436.0,165840.0,1687666.0,1475068.0,1295664.0,866262.0,116535.0,61345.0,42139.0,1091799.0,6867.0,458130.0,799337.0,31991.0,783576.0,509261.0,631042.0,969385.0,1234188.0,1286774.0,858651.0,473845.0,2780.0,2958.0,4577.0,645334.0,20463.0,26782.0,25290.0,6463.0,4833.0,9522.0,8770.0,20595.0,3600.0,2433.0,1878.0
