fact_unit,2010-07-28,2010-10-28,2011-02-24,2011-04-28,2011-07-28,2011-10-27,2012-02-23,2012-04-26,2012-07-26,2012-10-25,2013-02-21,2013-04-25,2013-07-25,2013-10-24,2014-02-06,2014-04-24,2014-07-24,2014-10-23,2015-02-05,2015-04-23,2015-07-23,2015-10-29,2016-02-11,2016-04-28,2016-07-28,2016-10-27,2017-02-07,2017-05-01,2017-07-28,2017-10-26,2018-02-14,2018-04-26,2018-07-26,2018-10-25,2019-02-05,2019-04-25,2019-07-25,2019-10-24,2020-02-06,2020-04-27,2020-08-03,2020-10-29,2021-02-11,2021-04-29,2021-07-29,2021-10-28,2022-02-10,2022-05-03,2022-07-28,2022-10-27,2023-02-09,2023-04-27,2023-07-27,2023-10-26,2024-02-08,2024-04-25,2024-07-25,2024-10-31,2025-02-11,2025-04-24,2025-07-31,2025-10-30
AccumulatedDeferredInvestmentTaxCredit / USD,51000000.0,51000000.0,51000000.0,49000000.0,49000000.0,49000000.0,49000000.0,46000000.0,46000000.0,46000000.0,46000000.0,43000000.0,43000000.0,43000000.0,43000000.0,40000000.0,40000000.0,40000000.0,40000000.0,37000000.0,37000000.0,37000000.0,37000000.0,56000000.0,56000000.0,56000000.0,56000000.0,73000000.0,73000000.0,73000000.0,73000000.0,87000000.0,87000000.0,87000000.0,87000000.0,99000000.0,99000000.0,99000000.0,99000000.0,120000000.0,120000000.0,120000000.0,120000000.0,115000000.0,115000000.0,115000000.0,115000000.0,112000000.0,112000000.0,112000000.0,112000000.0,129000000.0,129000000.0,129000000.0,129000000.0,126000000.0,126000000.0,126000000.0,126000000.0,122000000.0,122000000.0,122000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,4540000000.0,4540000000.0,4540000000.0,4646000000.0,4646000000.0,4646000000.0,4646000000.0,4901000000.0,4901000000.0,4901000000.0,4901000000.0,5121000000.0,5121000000.0,5121000000.0,5121000000.0,5087000000.0,5087000000.0,5087000000.0,5087000000.0,5415000000.0,5415000000.0,5415000000.0,5415000000.0,5747000000.0,5747000000.0,5747000000.0,5747000000.0,6056000000.0,6056000000.0,6056000000.0,6056000000.0,6510000000.0,6510000000.0,6510000000.0,6510000000.0,7037000000.0,7037000000.0,7037000000.0,7037000000.0,7360000000.0,7360000000.0,7360000000.0,7360000000.0,7953000000.0,7938000000.0,7938000000.0,7938000000.0,8502000000.0,8502000000.0,8502000000.0,8502000000.0,8960000000.0,8960000000.0,8960000000.0,8960000000.0,9007000000.0,9007000000.0,9007000000.0,9007000000.0,9569000000.0,9569000000.0,9569000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-33000000.0,-33000000.0,-33000000.0,-40000000.0,-40000000.0,-40000000.0,-40000000.0,-49000000.0,-49000000.0,-49000000.0,-49000000.0,-55000000.0,-55000000.0,-55000000.0,-55000000.0,-22000000.0,-22000000.0,-22000000.0,-22000000.0,-49000000.0,-49000000.0,-49000000.0,-49000000.0,-47000000.0,-47000000.0,-47000000.0,-47000000.0,-50000000.0,-50000000.0,-50000000.0,-50000000.0,-50000000.0,-50000000.0,-50000000.0,-50000000.0,-65000000.0,-65000000.0,-65000000.0,-65000000.0,-73000000.0,-73000000.0,-73000000.0,-73000000.0,-86000000.0,-86000000.0,-86000000.0,-86000000.0,-59000000.0,-59000000.0,-59000000.0,-59000000.0,-52000000.0,-52000000.0,-52000000.0,-52000000.0,-46000000.0,-46000000.0,-46000000.0,-46000000.0,-41000000.0,-41000000.0,-41000000.0
AdditionalPaidInCapitalCommonStock / USD,4560000000.0,4560000000.0,4560000000.0,4588000000.0,4588000000.0,4588000000.0,4588000000.0,4627000000.0,4627000000.0,4627000000.0,4627000000.0,4669000000.0,4669000000.0,4669000000.0,4669000000.0,4715000000.0,4715000000.0,4715000000.0,4715000000.0,4774000000.0,4774000000.0,4774000000.0,4774000000.0,4837000000.0,4837000000.0,4837000000.0,4837000000.0,4916000000.0,4916000000.0,4916000000.0,4916000000.0,5019000000.0,5019000000.0,5019000000.0,5019000000.0,5088000000.0,5088000000.0,5088000000.0,5088000000.0,5113000000.0,5113000000.0,5113000000.0,5113000000.0,5365000000.0,5365000000.0,5365000000.0,5365000000.0,5406000000.0,5406000000.0,5406000000.0,5406000000.0,5490000000.0,5490000000.0,5490000000.0,5490000000.0,5705000000.0,5705000000.0,5705000000.0,5705000000.0,6009000000.0,6009000000.0,6009000000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,23000000.0,23000000.0,23000000.0,25000000.0,25000000.0,25000000.0,25000000.0,35000000.0,35000000.0,35000000.0,35000000.0,32000000.0,32000000.0,32000000.0,32000000.0,33000000.0,33000000.0,33000000.0,33000000.0,40000000.0,40000000.0,40000000.0,40000000.0,28000000.0,28000000.0,28000000.0,28000000.0,24000000.0,24000000.0,24000000.0,24000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,29000000.0,29000000.0,29000000.0,29000000.0,20000000.0,20000000.0,20000000.0,20000000.0,27000000.0,27000000.0,27000000.0,27000000.0,21000000.0,21000000.0,21000000.0,21000000.0,23000000.0,23000000.0,23000000.0
AssetRetirementObligation / USD,,,,,,,229000000.0,,,,245000000.0,,,,254000000.0,,,,312000000.0,,,340000000.0,325000000.0,,,,340000000.0,,,,439000000.0,,,,447000000.0,,,,430000000.0,,,,432000000.0,,,,477000000.0,,,628000000.0,553000000.0,,,,628000000.0,,,,746000000.0,,,
AssetRetirementObligationAccretionExpense / USD,,,,,,,-17000000.0,,,,-18000000.0,,,,19000000.0,,,,18000000.0,,,14000000.0,18000000.0,,,,20000000.0,,,,23000000.0,,,,23000000.0,,,,22000000.0,,,,21000000.0,,,,24000000.0,,,20000000.0,24000000.0,,,,28000000.0,,,,33000000.0,,,
AssetRetirementObligationLiabilitiesIncurred / USD,,,,,,,6000000.0,,,,-2000000.0,,,,7000000.0,,,,-3000000.0,,,,9000000.0,,,,11000000.0,,,,3000000.0,,,,5000000.0,,,,20000000.0,,,,55000000.0,,,,65000000.0,,,0.0,71000000.0,,,,1000000.0,,,,11000000.0,,,
AssetRetirementObligationLiabilitiesSettled / USD,,,,,,,7000000.0,,,,7000000.0,,,,8000000.0,,,,6000000.0,,,3000000.0,12000000.0,,,,6000000.0,,,,18000000.0,,,,45000000.0,,,,40000000.0,,,,38000000.0,,,,41000000.0,,,30000000.0,53000000.0,,,,39000000.0,,,,28000000.0,,,
AssetRetirementObligationRevisionOfEstimate / USD,,,,,,,,,,,40000000.0,,,,40000000.0,,,,4000000.0,,,68000000.0,74000000.0,,,,74000000.0,,,,,,,,0.0,,,,0.0,,,,7000000.0,,,,28000000.0,,,129000000.0,33000000.0,,,,128000000.0,,,,9000000.0,,,
