fact_unit,2009-10-07,2010-01-05,2010-04-02,2010-07-22,2010-10-01,2011-01-03,2011-04-04,2011-07-19,2011-09-30,2011-12-30,2012-03-30,2012-07-20,2012-09-28,2012-12-28,2013-04-03,2013-07-19,2013-10-01,2013-12-31,2014-04-01,2014-07-16,2014-09-29,2014-12-29,2015-03-30,2015-07-17,2015-10-06,2016-01-06,2016-04-07,2016-07-15,2016-10-04,2017-01-04,2017-04-04,2017-07-21,2017-10-03,2018-01-04,2018-04-03,2018-07-20,2018-10-02,2019-01-03,2019-04-02,2019-07-19,2019-10-01,2020-01-02,2020-03-31,2020-07-24,2020-10-06,2021-01-07,2021-04-08,2021-07-23,2021-10-07,2022-01-06,2022-04-07,2022-07-21,2022-10-06,2023-01-05,2023-04-05,2023-07-13,2023-10-05,2024-01-04,2024-04-04,2024-07-11,2024-10-02,2024-12-19,2025-04-03,2025-07-10,2025-10-01
AociDerivativeQualifyingAsHedgeExcludedComponentAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29200000.0,
AssetImpairmentCharges / USD,,0.0,19600000.0,31500000.0,,,,,,400000.0,19100000.0,64400000.0,7100000.0,7400000.0,7900000.0,19800000.0,300000.0,4600000.0,19800000.0,8600000.0,2100000.0,14800000.0,34500000.0,20200000.0,1300000.0,7400000.0,24700000.0,118900000.0,600000.0,1700000.0,8400000.0,36000000.0,164100000.0,211900000.0,221900000.0,62600000.0,6000000.0,8800000.0,9400000.0,343300000.0,500000.0,2300000.0,3000000.0,14700000.0,67000000.0,105900000.0,113500000.0,93800000.0,3400000.0,3900000.0,4200000.0,259900000.0,700000.0,41600000.0,72700000.0,95500000.0,412800000.0,413700000.0,417700000.0,284800000.0,15200000.0,50700000.0,50900000.0,771100000.0,100000.0
Assets / USD,11526300000.0,11770700000.0,11396200000.0,11073300000.0,11738000000.0,11738000000.0,11738000000.0,11073300000.0,11408700000.0,11408700000.0,11408700000.0,11738000000.0,11441900000.0,11441900000.0,11441900000.0,11408700000.0,20405300000.0,20405300000.0,20405300000.0,11441900000.0,19366400000.0,19366400000.0,19366400000.0,20349800000.0,17542200000.0,17542200000.0,17542200000.0,19241500000.0,13390600000.0,13390600000.0,13390600000.0,13390600000.0,10096300000.0,10096300000.0,10096300000.0,10096300000.0,10389500000.0,10389500000.0,10389500000.0,10389500000.0,22213800000.0,22213800000.0,22213800000.0,22213800000.0,22304000000.0,22304000000.0,22304000000.0,22304000000.0,22195600000.0,22195600000.0,22195600000.0,22195600000.0,22435100000.0,22435100000.0,22435100000.0,22435100000.0,22052600000.0,22052600000.0,22052600000.0,22052600000.0,20862300000.0,20862300000.0,20862300000.0,20862300000.0,20933900000.0
AssetsCurrent / USD,3657700000.0,3840500000.0,3458400000.0,3336600000.0,3960100000.0,3960100000.0,3960100000.0,3960100000.0,3899300000.0,3899300000.0,3899300000.0,3899300000.0,3218800000.0,3218800000.0,3218800000.0,3218800000.0,4379800000.0,4379800000.0,4379800000.0,4379800000.0,4230800000.0,4230800000.0,4230800000.0,4230800000.0,3667700000.0,3667700000.0,3667700000.0,3563300000.0,3576700000.0,3576700000.0,3576700000.0,3576700000.0,2013200000.0,2013200000.0,2013200000.0,2013200000.0,1938900000.0,1938900000.0,1938900000.0,1938900000.0,2733800000.0,2733800000.0,2733800000.0,2733800000.0,2885900000.0,2885900000.0,2885900000.0,2885900000.0,2702100000.0,2702100000.0,2702100000.0,2702100000.0,3033700000.0,3033700000.0,3033700000.0,3033700000.0,3385000000.0,3385000000.0,3385000000.0,3385000000.0,3149500000.0,3149500000.0,3149500000.0,3149500000.0,3071000000.0
AssetsFairValueDisclosure / USD,,,,,,,,,,,,,66100000.0,66100000.0,66100000.0,66100000.0,91600000.0,91600000.0,91600000.0,91600000.0,46500000.0,46500000.0,46500000.0,46500000.0,37600000.0,37600000.0,35900000.0,35900000.0,29800000.0,27100000.0,27100000.0,27100000.0,5800000.0,5800000.0,5800000.0,5800000.0,9200000.0,9200000.0,9200000.0,9200000.0,32300000.0,32300000.0,32300000.0,32300000.0,24700000.0,24700000.0,24700000.0,24700000.0,30900000.0,30900000.0,30900000.0,30900000.0,22100000.0,22100000.0,22100000.0,22100000.0,21100000.0,21100000.0,21100000.0,21100000.0,12200000.0,12200000.0,12200000.0,12200000.0,12900000.0
AssetsHeldForSaleNotPartOfDisposalGroup / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21400000.0,21400000.0,,25800000.0,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,243500000.0,243500000.0,243500000.0,252100000.0,,,,,,,,,3800000.0,3800000.0,64800000.0,64800000.0,631700000.0,631700000.0,631700000.0,631700000.0,739000000.0,739400000.0,744300000.0,848800000.0,117000000.0,,,,35500000.0,35500000.0,41800000.0,,44400000.0,44400000.0,67900000.0,67900000.0,22300000.0,36700000.0,36700000.0,36700000.0,1300000.0,10100000.0,10100000.0,13100000.0,,24300000.0,24300000.0,24300000.0,27000000.0,,,,,34300000.0,34300000.0,34300000.0,32000000.0,32000000.0,133500000.0,133500000.0,94100000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7200000.0,7500000.0,6600000.0,7600000.0,7600000.0,7600000.0,7600000.0,4000000.0,4000000.0,4000000.0,4000000.0,2900000.0,2900000.0,2900000.0,2900000.0,2200000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40600000.0,,,,64400000.0,,,,112900000.0,,,,123700000.0,,,,108800000.0,
CashAndCashEquivalentsAtCarryingValue / USD,140900000.0,140900000.0,140900000.0,730800000.0,243200000.0,243200000.0,243200000.0,140900000.0,953200000.0,953200000.0,953200000.0,243200000.0,972400000.0,972400000.0,972400000.0,953200000.0,103000000.0,103000000.0,103000000.0,972400000.0,150900000.0,150900000.0,150900000.0,85900000.0,118200000.0,118200000.0,118200000.0,,834500000.0,134100000.0,134100000.0,798100000.0,251400000.0,251400000.0,251400000.0,251400000.0,128000000.0,128000000.0,128000000.0,128000000.0,236600000.0,236600000.0,236600000.0,236600000.0,553300000.0,553300000.0,553300000.0,553300000.0,79200000.0,79200000.0,79200000.0,79200000.0,83300000.0,83300000.0,83300000.0,83300000.0,93900000.0,93300000.0,93300000.0,93300000.0,77700000.0,77700000.0,77700000.0,77700000.0,68000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252400000.0,252400000.0,252400000.0,799100000.0,129000000.0,129000000.0,129000000.0,252400000.0,237600000.0,237600000.0,237600000.0,129000000.0,554300000.0,554300000.0,554300000.0,237600000.0,80200000.0,80200000.0,80200000.0,554300000.0,83300000.0,,,79100000.0,93300000.0,93300000.0,93300000.0,82200000.0,77700000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-167400000.0,-118500000.0,-583100000.0,-53200000.0,314300000.0,154200000.0,-123400000.0,-171900000.0,-44600000.0,-137600000.0,108600000.0,-115100000.0,-485300000.0,-472600000.0,316700000.0,-12200000.0,-11500000.0,-500000.0,-474100000.0,-15900000.0,-43600000.0,-12100000.0,3100000.0,-600000.0,-31100000.0,-14600000.0,10600000.0,49700000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffectContinuingOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43200000.0,-12100000.0,3100000.0,-1600000.0,-31800000.0,-14800000.0,11100000.0,51000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffectDisposalGroupIncludingDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000.0,0.0,-500000.0,-1000000.0,700000.0,200000.0,-500000.0,-1300000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,0.75,0.2,0.43,0.66,0.76,,,,0.79,,,,0.89,0.24,0.49,0.74,0.95,0.25,0.5,0.75,0.99,0.25,0.5,0.75,1.0,0.25,0.5,0.75,1.0,0.25,0.5,0.7,1.0,0.2125,,,0.9,,,,0.85,,,,0.85,,0.2125,0.2125,,0.3125,0.3125,0.3125,1.0375,0.33,,0.33,1.25,0.35,0.35,0.35,1.32,0.35
CommonStockParOrStatedValuePerShare / USD/shares,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
CommonStockSharesAuthorized / shares,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0,1200000000.0
CommonStockSharesIssued / shares,567071713.0,567075215.0,567130430.0,567154823.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,567907172.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0,584219229.0
CommonStockValue / USD,2835500000.0,2835500000.0,2835800000.0,2835900000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2839700000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0,2921200000.0
ComprehensiveIncomeNetOfTax / USD,417300000.0,489100000.0,679400000.0,1221400000.0,166200000.0,420200000.0,642600000.0,588200000.0,153500000.0,368700000.0,603000000.0,544200000.0,52000000.0,161700000.0,491300000.0,879600000.0,263100000.0,478500000.0,618800000.0,260000000.0,170800000.0,422900000.0,653800000.0,876900000.0,470100000.0,446800000.0,-589200000.0,364900000.0,-1184400000.0,-1047800000.0,-794100000.0,-447800000.0,167200000.0,319100000.0,561200000.0,-692000000.0,184200000.0,423700000.0,793600000.0,757300000.0,133600000.0,329400000.0,577200000.0,928900000.0,151700000.0,413600000.0,677000000.0,679100000.0,342800000.0,732400000.0,1013200000.0,840800000.0,220200000.0,480300000.0,710200000.0,1414200000.0,-89700000.0,291000000.0,633800000.0,871200000.0,331200000.0,611600000.0,915100000.0,650400000.0,486200000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,0.0,400000.0,400000.0,600000.0,-700000.0,-1200000.0,-2100000.0,600000.0,-100000.0,800000.0,1100000.0,-2500000.0,300000.0,3200000.0,3800000.0,1800000.0,2100000.0,6900000.0,12200000.0,2100000.0,-9100000.0,-3300000.0,-100000.0,11500000.0,-800000.0,3300000.0,3900000.0,8000000.0,-1400000.0,2100000.0,1600000.0,4200000.0,3700000.0,5800000.0,8500000.0,6900000.0,1800000.0,1800000.0,2000000.0,11900000.0,-2300000.0,-2400000.0,-2300000.0,-500000.0,-2200000.0,-1200000.0,-1000000.0,-1800000.0,3000000.0,2900000.0,3200000.0,-4800000.0,-1000000.0,-2100000.0,-1700000.0,5300000.0,-2100000.0,-3600000.0,-4600000.0,-5500000.0,100000.0,-600000.0,-200000.0,-5700000.0,38100000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,417300000.0,489500000.0,679800000.0,1221400000.0,165500000.0,419000000.0,640500000.0,588800000.0,153400000.0,369500000.0,604100000.0,541700000.0,52300000.0,164900000.0,495100000.0,881400000.0,265200000.0,485400000.0,631000000.0,262100000.0,161700000.0,419600000.0,653700000.0,888400000.0,469300000.0,450100000.0,-585300000.0,372900000.0,-1185800000.0,-1045700000.0,-792500000.0,-443600000.0,170900000.0,324900000.0,569700000.0,-685100000.0,186000000.0,425500000.0,795600000.0,769200000.0,131300000.0,327000000.0,574900000.0,928400000.0,149500000.0,412400000.0,676000000.0,677300000.0,345800000.0,735300000.0,1016400000.0,836000000.0,219200000.0,478200000.0,708500000.0,1419500000.0,-91800000.0,287400000.0,629200000.0,865700000.0,331300000.0,611000000.0,914900000.0,644700000.0,524300000.0
ConstructionInProgressGross / USD,,,,271300000.0,,,,248000000.0,,,,184800000.0,,,,159200000.0,,,,331500000.0,,,,362200000.0,,,,244300000.0,,,,136400000.0,,,,124900000.0,,,,85300000.0,,,,172000000.0,,,,243800000.0,,,,299700000.0,,,,183600000.0,,,,314400000.0,,,,247000000.0,
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285200000.0,2800300000.0,4196000000.0,5483100000.0,1318900000.0,3025400000.0,4980200000.0,5586800000.0,1726200000.0,3749100000.0,5619700000.0,6885400000.0,1868700000.0,3975000000.0,5987700000.0,7984800000.0,1979900000.0,4284000000.0,6500500000.0,8005500000.0,2184000000.0,4574600000.0,6822300000.0,8697100000.0,2080900000.0,4442400000.0,6616500000.0,9012200000.0,2055600000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,,111800000.0,,,,259000000.0,,,,157300000.0,,,,160200000.0,,,,149000000.0,,,,280000000.0,,,,178300000.0,,,,206500000.0,,,,201500000.0,,,,153100000.0,,,,125400000.0,,,,188200000.0,,,,232600000.0,,,,186600000.0,,,,304600000.0,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,19300000.0,,,,14400000.0,,,,11900000.0,,,,,,,,,,,,,,,,,,,,8600000.0,,1000000.0,500000.0,6500000.0,,,,32500000.0,,,,21600000.0,,,,9500000.0,,,,15300000.0,,,,18400000.0,,,,25700000.0,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,,146200000.0,,,,300900000.0,,,,190200000.0,,,,211000000.0,,,,196300000.0,,,,327100000.0,,,,215000000.0,,,,246100000.0,,,,214700000.0,,,,203400000.0,,,,169600000.0,,,,223200000.0,,,,279700000.0,,,,253200000.0,,,,372800000.0,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,,15100000.0,,,,27500000.0,,,,21000000.0,,,,23300000.0,,,,23500000.0,,,,26000000.0,,,,17800000.0,,,,31000000.0,,,,6700000.0,,,,17800000.0,,,,22600000.0,,,,25500000.0,,,,31800000.0,,,,48200000.0,,,,42500000.0,
DebtInstrumentFaceAmount / USD,,,,,,,,3558900000.0,,,,3274800000.0,,,,,,,,,,,,,,,,,,,,,,,,2952500000.0,,,,3526400000.0,,,,10722000000.0,,,,9786700000.0,,,,8348200000.0,,,,8840400000.0,,,,8634700000.0,,,,7545700000.0,
DebtInstrumentUnamortizedDiscount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19800000.0,,,,6400000.0,,,,5800000.0,,,,19000000.0,,,,17200000.0,,,,25800000.0,,,,23400000.0,,,,20100000.0,,,,17700000.0,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible / USD,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,,3500000.0,2200000.0,9000000.0,9100000.0,8700000.0,8700000.0,18000000.0,16700000.0,9400000.0,19000000.0,15300000.0,15300000.0,19400000.0,16600000.0,20700000.0,15900000.0,12900000.0,20900000.0,16000000.0,13500000.0,12100000.0,12100000.0,13200000.0,7900000.0,5100000.0,4400000.0,3000000.0,7000000.0,4800000.0,2300000.0,4000000.0,4000000.0,13800000.0,13400000.0,14300000.0,,,,3800000.0,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,,150300000.0,,,,-8500000.0,,,,219200000.0,,,,-13400000.0,,,,160900000.0,,,,-67400000.0,,,,-1700000.0,,,,-161500000.0,,,,62100000.0,,,,-43700000.0,,,,40100000.0,,,,37600000.0,,,,-63500000.0,,,,34700000.0,,,,-135800000.0,
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10900000.0,,,,11300000.0,,,,52100000.0,,,,44600000.0,,,,44000000.0,,,,40700000.0,,,,35800000.0,,,,32800000.0,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,,-5600000.0,,,,6400000.0,,,,2400000.0,,,,,,,,,,,,,,,,,,,,700000.0,,,,-16800000.0,,,,-2500000.0,,,,-9900000.0,,,,2800000.0,,,,3700000.0,,,,-1300000.0,,,,-3900000.0,
DeferredIncomeTaxExpenseBenefit / USD,,,,,,,,170900000.0,,,,-8600000.0,,,,231400000.0,,,,-19300000.0,,,,165600000.0,,,,-148800000.0,,,,-2300000.0,,,,-199700000.0,,,,40000000.0,,,,-28800000.0,,,,49200000.0,,,,-21900000.0,,,,-85900000.0,,,,37300000.0,-210400000.0,-210400000.0,-220800000.0,-154100000.0,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,1119100000.0,,,,1200800000.0,,,,2104000000.0,,,,1933200000.0,,,,1365800000.0,,,,1184000000.0,,,,1084100000.0,,,,722500000.0,,,,1637100000.0,,,,1645800000.0,,,,1491100000.0,,,,1514800000.0,,,,1369900000.0,,,,1289500000.0,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466500000.0,,,,487300000.0,,,,1349000000.0,,,,1330100000.0,,,,1271400000.0,,,,1344500000.0,,,,1139600000.0,,,,1024200000.0,810300000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,26200000.0,,,,-6500000.0,,,,9800000.0,,,,-5200000.0,,,,4500000.0,,,,-67000000.0,,,,3800000.0,,,,-38900000.0,,,,-5300000.0,,,,17400000.0,,,,19000000.0,,,,-62300000.0,,,,-26100000.0,,,,3900000.0,,,,-14400000.0,
DeferredTaxAssetsGoodwillAndIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,405800000.0,,,,437300000.0,,,,436200000.0,
DeferredTaxAssetsGross / USD,,,,,,,,598200000.0,,,,537400000.0,,,,693300000.0,,,,785600000.0,,,,714600000.0,,,,603800000.0,1540000000.0,1540000000.0,1540000000.0,2302500000.0,1080000000.0,1080000000.0,1080000000.0,1649700000.0,721600000.0,721600000.0,721600000.0,997300000.0,687100000.0,687100000.0,687100000.0,1063100000.0,685200000.0,685200000.0,685200000.0,1077400000.0,,,,322400000.0,,,,698000000.0,,,,720900000.0,,,,734100000.0,
