fact_unit,2010-08-04,2010-10-29,2011-02-24,2011-04-29,2011-07-29,2011-10-28,2012-02-24,2012-04-27,2012-07-26,2012-10-25,2013-02-21,2013-04-25,2013-07-25,2013-10-24,2014-02-20,2014-04-21,2014-07-21,2014-10-20,2015-02-20,2015-04-27,2015-07-27,2015-10-27,2016-02-18,2016-04-25,2016-07-25,2016-10-24,2017-02-10,2017-04-25,2017-07-24,2017-10-26,2018-02-20,2018-04-25,2018-07-23,2018-10-22,2019-02-27,2019-04-22,2019-07-22,2019-10-21,2020-02-24,2020-04-20,2020-07-20,2020-10-19,2021-02-22,2021-04-26,2021-05-14,2021-07-26,2021-10-25,2022-02-22,2022-04-25,2022-07-25,2022-10-24,2023-02-13,2023-04-24,2023-07-24,2023-10-23,2024-02-14,2024-04-24,2024-07-24,2024-10-30,2025-02-21,2025-04-30,2025-07-30,2025-10-29
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59619000.0,57161000.0,32822000.0,45698000.0,75016000.0,69921000.0,37528000.0,69921000.0,53657000.0,85515000.0,90580000.0,56385000.0,78053000.0,108185000.0,110028000.0,56343000.0,63544000.0,103093000.0,117982000.0,67712000.0,78988000.0,122182000.0,111864000.0,151123000.0,166903000.0,217462000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,75318000.0,,,,50266000.0,,,,43180000.0,,,,43588000.0,,,,47561000.0,,,,66285000.0,,,,83792000.0,,,,92341000.0,,,,109217000.0,37901000.0,37901000.0,125121000.0,130023000.0,42253000.0,86510000.0,134789000.0,167715000.0,46482000.0,167715000.0,93389000.0,138723000.0,181547000.0,52596000.0,103114000.0,155860000.0,197268000.0,59469000.0,123739000.0,197190000.0,210090000.0,74288000.0,150896000.0,238928000.0,270439000.0,88129000.0,175698000.0,284711000.0
AdvertisingExpense / USD,,,,,,,6700000.0,,,,8600000.0,,,,7500000.0,,,,7200000.0,,,,7400000.0,,,,6600000.0,,,,7900000.0,,,,8400000.0,,,,7400000.0,,,,7600000.0,,7600000.0,,,8400000.0,,,,7100000.0,,,,7500000.0,,,,17000000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,14020000.0,14020000.0,14020000.0,7604000.0,7604000.0,7604000.0,23744000.0,,,0.0,7604000.0,85000.0,85000.0,85000.0,7604000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3936000.0,3936000.0,3936000.0,0.0,869000.0,869000.0,869000.0,0.0,2867000.0,0.0,2867000.0,2867000.0,3936000.0,3692000.0,3692000.0,3692000.0,2868000.0,2290000.0,2290000.0,2290000.0,2867000.0,4553000.0,4553000.0,4553000.0,3692000.0,5808000.0,5808000.0,5808000.0
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126000.0,,,,308000.0,,,,2623000.0,,,,1166000.0,,1166000.0,,,3699000.0,,,,1854000.0,,,,480000.0,,,,1606000.0,,,
AmortizationOfFinancingCostsAndDiscounts / USD,10244000.0,15557000.0,18019000.0,5523000.0,11301000.0,18331000.0,20912000.0,7263000.0,14587000.0,22068000.0,25352000.0,5734000.0,11529000.0,17480000.0,29266000.0,6281000.0,12625000.0,19102000.0,23513000.0,4882000.0,9814000.0,14863000.0,25384000.0,5945000.0,8971000.0,9185000.0,20529000.0,255000.0,527000.0,792000.0,9402000.0,350000.0,633000.0,920000.0,1069000.0,292000.0,586000.0,950000.0,1211000.0,247000.0,497000.0,747000.0,1196000.0,254000.0,1196000.0,512000.0,770000.0,1001000.0,264000.0,687000.0,952000.0,1053000.0,268000.0,539000.0,810000.0,1219000.0,311000.0,626000.0,942000.0,1134000.0,,,
AmortizationOfIntangibleAssets / USD,5968000.0,8694000.0,22732000.0,2691000.0,5242000.0,9701000.0,11420000.0,4459000.0,8964000.0,12750000.0,14160000.0,3786000.0,7429000.0,11305000.0,16536000.0,3791000.0,9118000.0,14259000.0,15077000.0,5210000.0,10789000.0,17105000.0,19416000.0,6231000.0,12350000.0,18037000.0,24017000.0,5780000.0,10317000.0,14206000.0,23716000.0,3856000.0,7692000.0,11145000.0,18095000.0,3630000.0,7148000.0,10618000.0,14716000.0,3308000.0,6467000.0,9341000.0,14086000.0,4206000.0,14086000.0,8796000.0,13234000.0,12128000.0,4631000.0,9661000.0,14661000.0,18009000.0,4964000.0,9597000.0,13543000.0,19640000.0,4267000.0,8569000.0,13181000.0,18470000.0,5407000.0,12074000.0,21222000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,87467000.0,85411000.0,69500000.0,79197000.0,79155000.0,78781000.0,84212000.0,21918000.0,21097000.0,19679000.0,78684000.0,13584000.0,13092000.0,13977000.0,18401000.0,6163000.0,4526000.0,3503000.0,13649000.0,1126000.0,1326000.0,1430000.0,2791000.0,1467000.0,1953000.0,1773000.0,1089000.0,784000.0,922000.0,652000.0,1677000.0,845000.0,1183000.0,1023000.0,532000.0,592000.0,1302000.0,1755000.0,977000.0,1830000.0,977000.0,1191000.0,843000.0,2183000.0,196000.0,302000.0,313000.0,642000.0,1780000.0,2189000.0,2226000.0,255000.0,2208000.0,2285000.0,2502000.0,2369000.0,67000.0,150000.0,513000.0
AociLossCashFlowHedgeCumulativeGainLossAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-7038000.0,-7038000.0,-7038000.0
Assets / USD,1410587000.0,1410587000.0,1410587000.0,1732116000.0,1732116000.0,1732116000.0,1732116000.0,1761269000.0,1761269000.0,1761269000.0,1761269000.0,2287003000.0,2287003000.0,2287003000.0,2287003000.0,2428601000.0,2428601000.0,2428601000.0,2428601000.0,3209556000.0,3209556000.0,3209556000.0,3209556000.0,2345515000.0,2345515000.0,2345515000.0,2345515000.0,2096908000.0,2096908000.0,2096908000.0,2096908000.0,2418714000.0,2418714000.0,2418714000.0,2418714000.0,2468654000.0,2468654000.0,2468654000.0,2468654000.0,3357225000.0,3357225000.0,3357225000.0,3357225000.0,3950785000.0,3357225000.0,3950785000.0,3950785000.0,3950785000.0,4386299000.0,4386299000.0,4386299000.0,4386299000.0,5137071000.0,5137071000.0,5137071000.0,5137071000.0,5669491000.0,5669491000.0,5669491000.0,5669491000.0,8974482000.0,8974482000.0,8974482000.0
AssetsCurrent / USD,850747000.0,850747000.0,850747000.0,879406000.0,879406000.0,879406000.0,879406000.0,1063983000.0,1063983000.0,1063983000.0,1063983000.0,1391235000.0,1391235000.0,1391235000.0,1391235000.0,1221091000.0,1221091000.0,1221091000.0,1221091000.0,1851735000.0,1851735000.0,1851735000.0,1851735000.0,964235000.0,964235000.0,964235000.0,964235000.0,702034000.0,702034000.0,702034000.0,702034000.0,979988000.0,979988000.0,979988000.0,979988000.0,951092000.0,951092000.0,951092000.0,951092000.0,1169343000.0,1169343000.0,1169343000.0,1169343000.0,1478587000.0,1169343000.0,1478587000.0,1478587000.0,1478587000.0,1715769000.0,1715769000.0,1715769000.0,1715769000.0,1706767000.0,1706767000.0,1706767000.0,1706767000.0,1976217000.0,1976217000.0,1976217000.0,1976217000.0,4016079000.0,4016079000.0,4016079000.0
AssetsFairValueDisclosure / USD,,,,,,636904000.0,636904000.0,726510000.0,726510000.0,726510000.0,726510000.0,996258000.0,996258000.0,996258000.0,996258000.0,775999000.0,775999000.0,775999000.0,775999000.0,1369905000.0,1369905000.0,1369905000.0,1369905000.0,480094000.0,480094000.0,480094000.0,480094000.0,267403000.0,267403000.0,267403000.0,267403000.0,542799000.0,542799000.0,542799000.0,542799000.0,359596000.0,359596000.0,359596000.0,359596000.0,488195000.0,488195000.0,488195000.0,488195000.0,597475000.0,488195000.0,597475000.0,597475000.0,597475000.0,720595000.0,720595000.0,720595000.0,720595000.0,613774000.0,613774000.0,613774000.0,613774000.0,706341000.0,706341000.0,706341000.0,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,,339000.0,91000.0,91000.0,91000.0,91000.0,380000.0,380000.0,380000.0,380000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,6000.0,375000.0,375000.0,375000.0,375000.0,375000.0,230000.0,230000.0,230000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,13000.0,50000.0,50000.0,50000.0,50000.0,169000.0,169000.0,169000.0,169000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,433000.0,1421000.0,243000.0,243000.0,243000.0,243000.0,243000.0,582000.0,582000.0,582000.0
AvailableForSaleDebtSecuritiesAmortizedCostBasis / USD,,,,,,,,,,,,,,,,,,92611000.0,88587000.0,90716000.0,94689000.0,93232000.0,92470000.0,92924000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28692000.0,44042000.0,49653000.0,49653000.0,49653000.0,49653000.0,49653000.0,50604000.0,50604000.0,50604000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8132000.0,14174000.0,16180000.0,16564000.0,15827000.0,17626000.0,17882000.0,19415000.0,22187000.0,27075000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8607000.0,8366000.0,10027000.0,10856000.0,11227000.0,9675000.0,9294000.0,9696000.0,11592000.0,15252000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11529000.0,20087000.0,23578000.0,23588000.0,23123000.0,22680000.0,22507000.0,20219000.0,25036000.0,29307000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,,,,,,13115000.0,56485000.0,57491000.0,34777000.0,54160000.0,48983000.0,51358000.0,42823000.0,45057000.0,52423000.0,52357000.0,61899000.0,52990000.0,47091000.0,50751000.0,64600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,576000.0,569000.0,1671000.0,1678000.0,1135000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,49040000.0,93818000.0,98465000.0,99041000.0,99296000.0,93953000.0,94711000.0,95073000.0,93550000.0,92638000.0,88572000.0,90816000.0,94759000.0,93343000.0,92306000.0,92954000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28268000.0,42627000.0,49785000.0,49785000.0,49785000.0,49785000.0,49785000.0,50252000.0,50252000.0,50252000.0
BuildingsAndImprovementsGross / USD,,,,,,,128569000.0,,,,127394000.0,,,,127201000.0,,,,126512000.0,,,,126382000.0,,,,126156000.0,,,,126023000.0,,,,127478000.0,,,,126927000.0,,,,126795000.0,,126795000.0,,,126666000.0,,,,126557000.0,,,,131949000.0,,,,131882000.0,,,
BusinessCombinationAcquisitionRelatedCosts / USD,,,,,,,,,,,,,1100000.0,1300000.0,500000.0,3400000.0,8200000.0,8200000.0,1500000.0,,,,8700000.0,,,,3700000.0,,,,700000.0,,,,1100000.0,,,,1100000.0,,,,600000.0,,600000.0,,,,,1900000.0,2000000.0,2400000.0,,6500000.0,10100000.0,2600000.0,,,,10100000.0,,,
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCostExpensed / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900000.0,6000000.0,10300000.0,,,12300000.0,13300000.0
CapitalizedComputerSoftwareGross / USD,,,,,,,552105000.0,,,,557473000.0,,,,541180000.0,,,,462044000.0,,,,445536000.0,,,,471842000.0,,,,503543000.0,,,,537144000.0,,,,574333000.0,,,,554874000.0,,554874000.0,,,616836000.0,,,,636069000.0,,,,727415000.0,,,,781683000.0,,,
CapitalizedContractCostAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200000.0,11000000.0,16900000.0,26500000.0,,,,26500000.0,,,,26500000.0,,26500000.0,,,29400000.0,,,,34600000.0,,,,40100000.0,,,,40500000.0,,,
CapitalizedContractCostNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24500000.0,23200000.0,22100000.0,31200000.0,,,,31200000.0,,,,31600000.0,,31600000.0,,,36700000.0,,,,43900000.0,,,,41700000.0,,,,47600000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,568255000.0,568255000.0,1062920000.0,569115000.0,569115000.0,569115000.0,568255000.0,557409000.0,557409000.0,557409000.0,569115000.0,601602000.0,601602000.0,601602000.0,557409000.0,726357000.0,726357000.0,726357000.0,601602000.0,536260000.0,536260000.0,536260000.0,726357000.0,932161000.0,932161000.0,932161000.0,536260000.0,616686000.0,616686000.0,616686000.0,932161000.0,465232000.0,465232000.0,465232000.0,616686000.0,688087000.0,688087000.0,688087000.0,465232000.0,533298000.0,705210000.0,705210000.0,688087000.0,705210000.0,688087000.0,705210000.0,705210000.0,533298000.0,928432000.0,1088940000.0,1088940000.0,1088940000.0,882325000.0,882325000.0,882325000.0,882325000.0,1008152000.0,1008152000.0,1008152000.0,1008152000.0,2644030000.0,2644030000.0,2644030000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533298000.0,533298000.0,,,,,,,742981000.0,928432000.0,928432000.0,705210000.0,1088940000.0,1088940000.0,1088940000.0,928432000.0,882325000.0,882325000.0,882325000.0,1088940000.0,1008152000.0,1008152000.0,1008152000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600000.0,100117000.0,121918000.0,-154789000.0,241075000.0,-154789000.0,483976000.0,601354000.0,171912000.0,-185451000.0,-81272000.0,85387000.0,223222000.0,45812000.0,-59396000.0,-62889000.0,160508000.0,34638000.0,-8400000.0,79657000.0,-206615000.0,4266000.0,50803000.0,1777888000.0
CommonStockCapitalSharesReservedForFutureIssuance / shares,,,,,,,114697000.0,,,,99161000.0,,,,98156000.0,,,,81142000.0,,,,30028000.0,,,,25382000.0,,,,23881000.0,,,,24984000.0,,,,22842000.0,,,,27349000.0,,27349000.0,,,24258000.0,,,,21076000.0,,,,24766000.0,,,,25119000.0,,,
CommonStockParOrStatedValuePerShare / USD/shares,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,0.01,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,
CommonStockSharesAuthorized / shares,,,600000000.0,,,,600000000.0,,,,600000000.0,,,,600000000.0,,,,600000000.0,,,,600000000.0,,,,600000000.0,,,,600000000.0,,,,600000000.0,,,,600000000.0,,,,600000000.0,,600000000.0,,,600000000.0,,,,600000000.0,,,,600000000.0,,,,600000000.0,,,
CommonStockSharesIssued / shares,,,268649000.0,,,,267116000.0,,,,272680000.0,,,,280644000.0,,,,288133000.0,,,,291584000.0,,,,309392000.0,,,,278099000.0,,,,282067000.0,,,,280015000.0,,,,279855000.0,,279855000.0,,,278941000.0,,,,276796000.0,,,,272675000.0,,,,271706000.0,,,
CommonStockSharesOutstanding / shares,,,268649000.0,,,,267116000.0,,,,272680000.0,,,,280644000.0,,,,288133000.0,,,,291584000.0,,,,309392000.0,,,,278099000.0,,,,282067000.0,,,,280015000.0,,,,279855000.0,,279855000.0,,,278941000.0,,,,276796000.0,,,,272675000.0,,,,271706000.0,,,
CommonStocksIncludingAdditionalPaidInCapital / USD,,,,,,,,,,,,,,1721556000.0,1721556000.0,1757242000.0,1757242000.0,1757242000.0,1757242000.0,1851427000.0,1851427000.0,1851427000.0,1851427000.0,1863086000.0,1863086000.0,1863086000.0,1863086000.0,1820081000.0,1820081000.0,1820081000.0,1820081000.0,1829950000.0,1829950000.0,1829950000.0,1829950000.0,1936124000.0,1936124000.0,1936124000.0,1936124000.0,2046237000.0,2046237000.0,2046237000.0,2046237000.0,2217939000.0,2046237000.0,2217939000.0,2217939000.0,2217939000.0,2467701000.0,2467701000.0,2467701000.0,2467701000.0,2765673000.0,2765673000.0,2765673000.0,2765673000.0,3166964000.0,3166964000.0,3166964000.0,3166964000.0,4181737000.0,4181737000.0,4181737000.0
ComprehensiveIncomeNetOfTax / USD,,,-1839730000.0,,33711000.0,163103000.0,-143843000.0,,30771000.0,58479000.0,136324000.0,28605000.0,61691000.0,121245000.0,70126000.0,72481000.0,70171000.0,103472000.0,432945000.0,37749000.0,64143000.0,94901000.0,144604000.0,27725000.0,81331000.0,152747000.0,146934000.0,55722000.0,102337000.0,167884000.0,227645000.0,71143000.0,147958000.0,233683000.0,190351000.0,85093000.0,141130000.0,231269000.0,225631000.0,119260000.0,224573000.0,314092000.0,327265000.0,114339000.0,327265000.0,247185000.0,420212000.0,976833000.0,177557000.0,338702000.0,509238000.0,610145000.0,220727000.0,374186000.0,519738000.0,680069000.0,246052000.0,464051000.0,695821000.0,790626000.0,234600000.0,462740000.0,796079000.0
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3964000.0,3964000.0,3964000.0,3964000.0,10055000.0,10055000.0,10055000.0,10055000.0,10209000.0,10209000.0,10209000.0,10209000.0,9709000.0,10209000.0,9709000.0,9709000.0,9709000.0,6811000.0,6811000.0,6811000.0,6811000.0,22766000.0,22766000.0,22766000.0,22766000.0,17554000.0,17554000.0,17554000.0,17554000.0,29339000.0,29339000.0,29339000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428883000.0,428883000.0,,553921000.0,,553921000.0,553921000.0,,,,,,,,,,,,,,852581000.0,852581000.0,852581000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355483000.0,355483000.0,,446857000.0,,446857000.0,446857000.0,,553942000.0,553942000.0,553942000.0,,690538000.0,690538000.0,690538000.0,,665024000.0,665024000.0,665024000.0,,737413000.0,737413000.0,737413000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73400000.0,73400000.0,,107064000.0,,107064000.0,107064000.0,,101148000.0,101148000.0,101148000.0,,91524000.0,91524000.0,91524000.0,,98931000.0,98931000.0,98931000.0,,115168000.0,115168000.0,115168000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142600000.0,210300000.0,250200000.0,284300000.0,142600000.0,210300000.0,250200000.0,284300000.0,157900000.0,246000000.0,290400000.0,284300000.0,153500000.0,284300000.0,241600000.0,292100000.0,311800000.0,226600000.0,330000000.0,389800000.0,345900000.0,281600000.0,425000000.0,488900000.0,430200000.0,363200000.0,525800000.0,632400000.0,540700000.0,324400000.0,510300000.0,616400000.0
ContractWithCustomerPerformanceObligationSatisfiedInPreviousPeriod / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25300000.0,34300000.0,8500000.0,16700000.0,26700000.0,34300000.0,9500000.0,34300000.0,20800000.0,38900000.0,40400000.0,10200000.0,21700000.0,35000000.0,51200000.0,12200000.0,23100000.0,35200000.0,47100000.0,15200000.0,26800000.0,40300000.0,52800000.0,15000000.0,30100000.0,50200000.0
CostOfGoodsAndServicesSoldAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29773000.0,41781000.0,9854000.0,21153000.0,31078000.0,39247000.0,10860000.0,39247000.0,22344000.0,33791000.0,40951000.0,11768000.0,24000000.0,35774000.0,46184000.0,11971000.0,22039000.0,30906000.0,47576000.0,10260000.0,20878000.0,31869000.0,41348000.0,11348000.0,24836000.0,42451000.0
