taxonomy,fact_name,unit,value,start,end,fy,fp,form,filed,frame,decimals
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,4000000.0,2015-06-01,2016-05-29,2016,FY,10-K,2016-06-30,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,4000000.0,2015-06-01,2016-05-29,2017,FY,10-K,2017-06-29,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,4000000.0,2015-06-01,2016-05-29,2018,FY,10-K,2018-06-29,CY2015,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-7000000.0,2016-05-30,2016-08-28,2017,Q1,10-Q,2016-09-21,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-7000000.0,2016-05-30,2016-08-28,2018,Q1,10-Q,2017-09-20,CY2016Q3,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,4700000.0,2016-05-30,2016-11-27,2017,Q2,10-Q,2016-12-20,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,4700000.0,2016-05-30,2016-11-27,2018,Q2,10-Q,2017-12-20,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,11700000.0,2016-08-29,2016-11-27,2017,Q2,10-Q,2016-12-20,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,11700000.0,2016-08-29,2016-11-27,2018,Q2,10-Q,2017-12-20,CY2016Q4,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,8900000.0,2016-05-30,2017-02-26,2017,Q3,10-Q,2017-03-21,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,8900000.0,2016-05-30,2017-02-26,2018,Q3,10-Q,2018-03-21,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,4200000.0,2016-11-28,2017-02-26,2017,Q3,10-Q,2017-03-21,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,4200000.0,2016-11-28,2017-02-26,2018,Q3,10-Q,2018-03-21,CY2017Q1,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,3900000.0,2016-05-30,2017-05-28,2017,FY,10-K,2017-06-29,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,3900000.0,2016-05-30,2017-05-28,2018,FY,10-K,2018-06-29,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,3900000.0,2016-05-30,2017-05-28,2019,FY,10-K,2019-06-28,CY2016,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,6000000.0,2017-05-29,2017-08-27,2018,Q1,10-Q,2017-09-20,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,6000000.0,2017-05-29,2017-08-27,2019,Q1,10-Q,2018-09-18,CY2017Q3,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,8600000.0,2017-05-29,2017-11-26,2018,Q2,10-Q,2017-12-20,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,8600000.0,2017-05-29,2017-11-26,2019,Q2,10-Q,2018-12-19,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,2600000.0,2017-08-28,2017-11-26,2018,Q2,10-Q,2017-12-20,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,2600000.0,2017-08-28,2017-11-26,2019,Q2,10-Q,2018-12-19,CY2017Q4,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,900000.0,2017-05-29,2018-02-25,2018,Q3,10-Q,2018-03-21,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,900000.0,2017-05-29,2018-02-25,2019,Q3,10-Q,2019-03-20,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-7700000.0,2017-11-27,2018-02-25,2018,Q3,10-Q,2018-03-21,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-7700000.0,2017-11-27,2018-02-25,2019,Q3,10-Q,2019-03-20,CY2018Q1,
