fact_unit,2009-11-02,2010-02-22,2010-05-06,2010-08-06,2010-11-01,2011-02-22,2011-05-05,2011-08-05,2011-11-03,2012-02-21,2012-05-03,2012-08-02,2012-11-06,2013-02-21,2013-05-02,2013-08-01,2013-11-04,2014-02-21,2014-05-08,2014-08-07,2014-11-06,2015-02-19,2015-05-07,2015-08-06,2015-11-05,2016-02-18,2016-05-06,2016-08-04,2016-11-03,2017-02-16,2017-05-04,2017-08-03,2017-11-02,2018-02-15,2018-05-03,2018-08-02,2018-11-01,2019-02-21,2019-05-02,2019-08-01,2019-11-04,2020-02-20,2020-05-07,2020-08-06,2020-11-05,2021-02-18,2021-05-06,2021-08-05,2021-11-04,2022-02-17,2022-05-05,2022-08-04,2022-11-03,2023-02-16,2023-05-04,2023-08-03,2023-11-02,2024-02-15,2024-05-02,2024-08-01,2024-11-07,2025-02-20,2025-05-01,2025-08-07,2025-11-06
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,,76000000.0,76000000.0,76000000.0,76000000.0,87000000.0,87000000.0,87000000.0,87000000.0,94000000.0,94000000.0,94000000.0,94000000.0,93000000.0,93000000.0,93000000.0,93000000.0,96000000.0,96000000.0,96000000.0,96000000.0,85000000.0,85000000.0,85000000.0,85000000.0,69000000.0,69000000.0,69000000.0,69000000.0,63000000.0,63000000.0,63000000.0,63000000.0,62000000.0,62000000.0,62000000.0,62000000.0,70000000.0,70000000.0,70000000.0,70000000.0,148000000.0,148000000.0,148000000.0,148000000.0,317000000.0,317000000.0,317000000.0,317000000.0,322000000.0,322000000.0,322000000.0,322000000.0,360000000.0,360000000.0,360000000.0,360000000.0,620000000.0,620000000.0,620000000.0
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,18000000.0,48000000.0,78000000.0,33000000.0,18000000.0,48000000.0,78000000.0,33000000.0,127000000.0,165000000.0,169000000.0,19000000.0,19000000.0,-12000000.0,5000000.0,-78000000.0,-47000000.0,-46000000.0,620000000.0,34000000.0,74000000.0,101000000.0
AllowanceForDoubtfulOtherReceivablesCurrent / USD,,,,,,,,,,,,,,,,,,,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,11000000.0,11000000.0,11000000.0,11000000.0,14000000.0,14000000.0,14000000.0,14000000.0,8000000.0,8000000.0,8000000.0,8000000.0,5000000.0,5000000.0,5000000.0,5000000.0,4000000.0,4000000.0,4000000.0,4000000.0,7000000.0,7000000.0,7000000.0,7000000.0,22000000.0,22000000.0,22000000.0,22000000.0,10000000.0,28000000.0,10000000.0,10000000.0,13000000.0,13000000.0,13000000.0,13000000.0,41000000.0,41000000.0,41000000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,0.0,,,,2000000.0,,,,9000000.0,,,,14000000.0,,,,99000000.0,,,,102000000.0,,,,95000000.0,,,,71000000.0,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,1900000.0,0.0,,,0.0,0.0,0.0
AssetRetirementObligation / USD,,,,,,122000000.0,,,,109000000.0,,,,145000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577000000.0,,,,577000000.0,,,,500000000.0,,,
AssetRetirementObligationAccretionExpense / USD,,,,,,,,,,,,,,6000000.0,,,,,,,,6000000.0,,,,8000000.0,,,,10000000.0,,,,10000000.0,,,,13000000.0,,,,13000000.0,,,,14000000.0,,,,16000000.0,,,,18000000.0,,,,18000000.0,,,,17000000.0,,,
AssetRetirementObligationLiabilitiesSettled / USD,,,,,,,,,,,,,,,,,,,,,,21000000.0,,,,36000000.0,,,,35000000.0,,,,40000000.0,,,,45000000.0,,,,45000000.0,,,,38000000.0,,,,56000000.0,,,,75000000.0,,,,62000000.0,,,,71000000.0,,,
AssetRetirementObligationPeriodIncreaseDecrease / USD,,,,,,28000000.0,,,,18000000.0,,,,,,,,,,,,-17000000.0,,,,-16000000.0,,,,-23000000.0,,,,-37000000.0,,,,-36000000.0,,,,-50000000.0,,,,-44000000.0,,,,-49000000.0,,,,-87000000.0,,,,-78000000.0,,,,-77000000.0,,,
AssetRetirementObligationRevisionOfEstimate / USD,,,,,,,,,,,,,,,,,,,,,,60000000.0,,,,82000000.0,,,,29000000.0,,,,98000000.0,,,,168000000.0,,,,168000000.0,,,,-1000000.0,,,,191000000.0,,,,58000000.0,,,,44000000.0,,,,76000000.0,,,
AssetRetirementObligationsNoncurrent / USD,,,,122000000.0,,,109000000.0,109000000.0,109000000.0,109000000.0,145000000.0,145000000.0,145000000.0,145000000.0,159000000.0,159000000.0,159000000.0,159000000.0,143000000.0,143000000.0,143000000.0,143000000.0,188000000.0,188000000.0,188000000.0,188000000.0,242000000.0,242000000.0,242000000.0,242000000.0,246000000.0,246000000.0,246000000.0,246000000.0,314000000.0,314000000.0,314000000.0,314000000.0,450000000.0,450000000.0,450000000.0,450000000.0,425000000.0,425000000.0,425000000.0,425000000.0,576000000.0,576000000.0,576000000.0,576000000.0,577000000.0,577000000.0,577000000.0,577000000.0,500000000.0,500000000.0,500000000.0,500000000.0,522000000.0,522000000.0,522000000.0,522000000.0,453000000.0,453000000.0,453000000.0
Assets / USD,,,,33873000000.0,,,36146000000.0,36186000000.0,36186000000.0,36348000000.0,39214000000.0,39214000000.0,39214000000.0,39214000000.0,41209000000.0,41209000000.0,41209000000.0,41209000000.0,40647000000.0,40647000000.0,40647000000.0,41209000000.0,44308000000.0,44308000000.0,44308000000.0,40451000000.0,45642000000.0,44751000000.0,44971000000.0,44071000000.0,48255000000.0,48255000000.0,48255000000.0,45642000000.0,48111000000.0,48111000000.0,48111000000.0,48255000000.0,53920000000.0,53920000000.0,53920000000.0,48111000000.0,58079000000.0,58079000000.0,58079000000.0,53920000000.0,62895000000.0,62895000000.0,62895000000.0,58079000000.0,63116000000.0,63116000000.0,63116000000.0,62895000000.0,69065000000.0,69065000000.0,69065000000.0,63116000000.0,66331000000.0,66331000000.0,66331000000.0,69065000000.0,66680000000.0,67920000000.0,68645000000.0
AssetsCurrent / USD,,,,3243000000.0,,,3507000000.0,3507000000.0,3507000000.0,3669000000.0,3638000000.0,3638000000.0,3638000000.0,3638000000.0,3451000000.0,3451000000.0,3451000000.0,3451000000.0,3891000000.0,3891000000.0,3891000000.0,3891000000.0,3854000000.0,3854000000.0,3854000000.0,3716000000.0,3836000000.0,3836000000.0,3836000000.0,3836000000.0,3406000000.0,3406000000.0,3406000000.0,3406000000.0,3537000000.0,3537000000.0,3537000000.0,3537000000.0,3864000000.0,3864000000.0,3864000000.0,3864000000.0,4272000000.0,4272000000.0,4272000000.0,4272000000.0,5301000000.0,5301000000.0,5301000000.0,5301000000.0,5551000000.0,5551000000.0,5551000000.0,5551000000.0,12972000000.0,12972000000.0,12972000000.0,12972000000.0,6537000000.0,6537000000.0,6537000000.0,6537000000.0,6664000000.0,6664000000.0,6664000000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,157000000.0,157000000.0,157000000.0,157000000.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,7162000000.0,7162000000.0,7162000000.0,7162000000.0,163000000.0,163000000.0,163000000.0,163000000.0,133000000.0,133000000.0,133000000.0
CapitalizationLongtermDebtAndEquity / USD,,,,,,,,,,21945000000.0,,,,21792000000.0,,,,21931000000.0,,,,22734000000.0,,,,24122000000.0,,,,25058000000.0,,,,29033000000.0,,,,30149000000.0,,,,34221000000.0,,,,36549000000.0,,,,39229000000.0,,,,42641000000.0,,,,40834000000.0,,,,43085000000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,,,,74000000.0,,,260000000.0,260000000.0,260000000.0,74000000.0,338000000.0,338000000.0,338000000.0,260000000.0,648000000.0,648000000.0,648000000.0,338000000.0,394000000.0,394000000.0,394000000.0,648000000.0,674000000.0,674000000.0,205000000.0,674000000.0,117000000.0,699000000.0,699000000.0,674000000.0,944000000.0,944000000.0,150000000.0,699000000.0,67000000.0,816000000.0,69000000.0,797000000.0,651000000.0,866000000.0,199000000.0,895000000.0,406000000.0,831000000.0,78000000.0,981000000.0,1395000000.0,1144000000.0,153000000.0,1272000000.0,76000000.0,1067000000.0,66000000.0,992000000.0,108000000.0,1127000000.0,78000000.0,1282000000.0,771000000.0,1955000000.0,539000000.0,1189000000.0,169000000.0,1500000000.0,93000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830000000.0,830000000.0,830000000.0,830000000.0,844000000.0,844000000.0,844000000.0,830000000.0,1006000000.0,1006000000.0,1006000000.0,844000000.0,1217000000.0,1217000000.0,1217000000.0,1006000000.0,1436000000.0,1436000000.0,1436000000.0,1217000000.0,1146000000.0,1146000000.0,1146000000.0,1436000000.0,1530000000.0,1530000000.0,1530000000.0,1146000000.0,1195000000.0,1195000000.0,1195000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-728000000.0,12000000.0,-720000000.0,-146000000.0,-161000000.0,77000000.0,-599000000.0,14000000.0,-532000000.0,-36000000.0,-753000000.0,162000000.0,357000000.0,128000000.0,-903000000.0,211000000.0,-1279000000.0,-258000000.0,-1221000000.0,219000000.0,-949000000.0,94000000.0,-905000000.0,-290000000.0,-756000000.0,426000000.0,-984000000.0,384000000.0,-1020000000.0,312000000.0,-1093000000.0
CollateralAlreadyPostedAggregateFairValue / USD,,,,212000000.0,240000000.0,105000000.0,68000000.0,40000000.0,34000000.0,60000000.0,64000000.0,62000000.0,,,,,,,,,1000000.0,1000000.0,5000000.0,5000000.0,5000000.0,18000000.0,45000000.0,23000000.0,24000000.0,43000000.0,37000000.0,41000000.0,61000000.0,68000000.0,101000000.0,68000000.0,13000000.0,6000000.0,26000000.0,34000000.0,26000000.0,25000000.0,134000000.0,123000000.0,128000000.0,212000000.0,212000000.0,173000000.0,170000000.0,170000000.0,100000000.0,100000000.0,100000000.0,70000000.0,205000000.0,115000000.0,73000000.0,280000000.0,255000000.0,145000000.0,181000000.0,122000000.0,247000000.0,247000000.0,107000000.0
CommercialPaper / USD,,,,,,,,,,,,,,539000000.0,539000000.0,539000000.0,539000000.0,539000000.0,1451000000.0,1451000000.0,1451000000.0,1451000000.0,800000000.0,800000000.0,800000000.0,800000000.0,1529000000.0,1529000000.0,1529000000.0,1529000000.0,1054000000.0,1054000000.0,1054000000.0,1054000000.0,577000000.0,577000000.0,577000000.0,577000000.0,1741000000.0,1741000000.0,1741000000.0,1741000000.0,1692000000.0,1692000000.0,1692000000.0,1692000000.0,1705000000.0,1705000000.0,1705000000.0,1705000000.0,1488000000.0,1488000000.0,1488000000.0,1488000000.0,2640000000.0,2640000000.0,2640000000.0,2640000000.0,2288000000.0,2288000000.0,2288000000.0,2288000000.0,2170000000.0,2170000000.0,2170000000.0
CommonStockDividendsPerShareCashPaid / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,0.72,0.715,0.715,2.76,0.74,0.74,0.74,2.86,0.76,0.76,0.76,2.96,0.775,0.775,0.775,3.06,0.79,0.79,0.79,3.1,0.81,0.81,0.81,,0.83,0.83,0.83
CommonStockDividendsPerShareDeclared / USD/shares,,,,1.18,,,0.595,1.19,1.785,2.36,0.6,1.2,1.8,2.38,0.605,1.21,1.815,2.4,0.615,1.23,1.845,2.42,0.63,1.26,1.89,2.46,0.65,1.3,1.95,2.52,0.67,1.34,2.01,2.6,0.69,1.38,2.07,,,,,,,,,,,,,,,,,,,,,,,,,3.16,,,
CommonStockSharesAuthorized / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,
CommonStockSharesOutstanding / shares,,,,,,21976200.0,,,,21976200.0,,,,21976200.0,,,,21976200.0,,,,21976200.0,,,,21976200.0,,,,,,,,,,,,,,,,320960396.0,,,,332629597.0,,,,342297534.0,,,,353983712.0,,,,354962058.0,,,,345415772.0,,,
ComprehensiveIncomeNetOfTax / USD,,,,339000000.0,,,232000000.0,419000000.0,773000000.0,904000000.0,317000000.0,488000000.0,876000000.0,1005000000.0,287000000.0,500000000.0,942000000.0,1044000000.0,,,,1146000000.0,,,,1090000000.0,375000000.0,595000000.0,1024000000.0,1072000000.0,310000000.0,543000000.0,1041000000.0,1204000000.0,387000000.0,563000000.0,1021000000.0,1252000000.0,432000000.0,622000000.0,1059000000.0,1526000000.0,428000000.0,581000000.0,1054000000.0,1392000000.0,380000000.0,,,1340000000.0,,,,1095000000.0,,862000000.0,1476000000.0,1376000000.0,1437000000.0,1661000000.0,2188000000.0,1677000000.0,716000000.0,918000000.0,1506000000.0
ConstructionInProgressExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,254000000.0,151000000.0,140000000.0,107000000.0,174000000.0,190000000.0,213000000.0,204000000.0,179000000.0,263000000.0,254000000.0,242000000.0,279000000.0,282000000.0,308000000.0,352000000.0,388000000.0,352000000.0,333000000.0,318000000.0,432000000.0,300000000.0,332000000.0,328000000.0,369000000.0,343000000.0,359000000.0,432000000.0,336000000.0,390000000.0,365000000.0,388000000.0,478000000.0,424000000.0,457000000.0,486000000.0,457000000.0,444000000.0,420000000.0,419000000.0,681000000.0,441000000.0,482000000.0,496000000.0
ConstructionInProgressGross / USD,,,,6000000.0,,,23000000.0,23000000.0,23000000.0,23000000.0,39000000.0,39000000.0,39000000.0,39000000.0,83000000.0,83000000.0,83000000.0,83000000.0,36000000.0,36000000.0,36000000.0,36000000.0,113000000.0,113000000.0,113000000.0,113000000.0,244000000.0,244000000.0,244000000.0,244000000.0,689000000.0,689000000.0,689000000.0,689000000.0,551000000.0,551000000.0,551000000.0,551000000.0,169000000.0,169000000.0,169000000.0,169000000.0,309000000.0,309000000.0,309000000.0,309000000.0,638000000.0,638000000.0,638000000.0,638000000.0,188000000.0,188000000.0,188000000.0,188000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598000000.0,598000000.0,598000000.0,598000000.0,514000000.0,514000000.0,514000000.0,514000000.0,599000000.0,599000000.0,599000000.0,599000000.0,599000000.0,599000000.0,599000000.0,599000000.0,662000000.0,662000000.0,662000000.0,662000000.0,702000000.0,702000000.0,702000000.0,702000000.0,722000000.0,722000000.0,722000000.0,722000000.0,848000000.0,848000000.0,848000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87000000.0,87000000.0,87000000.0,87000000.0,87000000.0,87000000.0,87000000.0,87000000.0,20000000.0,20000000.0,20000000.0,87000000.0,17000000.0,17000000.0,17000000.0,20000000.0,41000000.0,41000000.0,41000000.0,17000000.0,7000000.0,7000000.0,7000000.0,41000000.0,3000000.0,3000000.0,3000000.0,7000000.0,,,
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000000.0,105000000.0,105000000.0,105000000.0,70000000.0,105000000.0,105000000.0,105000000.0,1000000.0,2000000.0,2000000.0,,1000000.0,1000000.0,4000000.0,,1000000.0,29000000.0,31000000.0,,4000000.0,4000000.0,4000000.0,,3000000.0,3000000.0,3000000.0,,,,
ContractWithCustomerRefundLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346000000.0,346000000.0,346000000.0,351000000.0,351000000.0,351000000.0,351000000.0,346000000.0,346000000.0,346000000.0,346000000.0,311000000.0,311000000.0,311000000.0,311000000.0,300000000.0,300000000.0,300000000.0,300000000.0,358000000.0,358000000.0,358000000.0,358000000.0,396000000.0,396000000.0,396000000.0,396000000.0,412000000.0,412000000.0,412000000.0
CreditDerivativeMaximumExposureUndiscounted / USD,,,,,,,,,,,,,,,,146000000.0,110000000.0,164000000.0,236000000.0,141000000.0,151000000.0,148000000.0,212000000.0,166000000.0,154000000.0,212000000.0,209000000.0,191000000.0,141000000.0,62000000.0,63000000.0,70000000.0,80000000.0,103000000.0,68000000.0,102000000.0,107000000.0,106000000.0,115000000.0,128000000.0,154000000.0,128000000.0,120000000.0,222000000.0,241000000.0,217000000.0,208000000.0,378000000.0,689000000.0,406000000.0,643000000.0,741000000.0,859000000.0,703000000.0,66000000.0,94000000.0,76000000.0,92000000.0,88000000.0,16000000.0,6000000.0,29000000.0,143000000.0,67000000.0,33000000.0
CreditRiskDerivativesAtFairValueNet / USD,,,,374000000.0,443000000.0,249000000.0,172000000.0,140000000.0,128000000.0,209000000.0,245000000.0,124000000.0,,52000000.0,19000000.0,39000000.0,31000000.0,17000000.0,2000000.0,2000000.0,3000000.0,78000000.0,58000000.0,60000000.0,52000000.0,106000000.0,187000000.0,82000000.0,111000000.0,113000000.0,116000000.0,128000000.0,148000000.0,39000000.0,153000000.0,60000000.0,19000000.0,36000000.0,55000000.0,159000000.0,112000000.0,163000000.0,232000000.0,195000000.0,259000000.0,293000000.0,247000000.0,183000000.0,211000000.0,158000000.0,130000000.0,128000000.0,116000000.0,157000000.0,179000000.0,103000000.0,133000000.0,302000000.0,164000000.0,128000000.0,215000000.0,129000000.0,304000000.0,166000000.0,113000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,1000000.0,,,,16000000.0,,,,-144000000.0,,,,53000000.0,,,,-13000000.0,,,,285000000.0,,,,-9000000.0,,,,-86000000.0,,,,-43000000.0,,,,-11000000.0,,,,3000000.0,,,,0.0,,,,-2000000.0,,,,43000000.0,,,,58000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,53000000.0,,,,-12000000.0,,,,23000000.0,,,,56000000.0,,,,29000000.0,,,,151000000.0,,,,59000000.0,,,,38000000.0,,,,-42000000.0,,,,-2000000.0,,,,-10000000.0,,,,-12000000.0,,,,7000000.0,,,,14000000.0,,,,5000000.0,,,
DebtInstrumentUnamortizedDiscount / USD,,,,,,,,,,19000000.0,,,,17000000.0,,,,16000000.0,,,,20000000.0,,,,22000000.0,,,,22000000.0,,,,27000000.0,,,,29000000.0,,,,33000000.0,,,,37000000.0,,,,47000000.0,,,,49000000.0,,,,51000000.0,,,,60000000.0,,,
DeferredCompensationPlanAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000000.0,,,,60000000.0,,,,73000000.0,,,,75000000.0,,,,81000000.0,,,,92000000.0,,,,102000000.0,,,,93000000.0,,,,99000000.0,,,
DeferredCreditsAndOtherLiabilitiesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296000000.0,296000000.0,296000000.0,299000000.0,299000000.0,299000000.0,299000000.0,279000000.0,279000000.0,279000000.0,279000000.0,234000000.0,234000000.0,234000000.0,234000000.0,257000000.0,257000000.0,257000000.0,257000000.0,281000000.0,281000000.0,281000000.0,281000000.0,417000000.0,417000000.0,417000000.0,417000000.0,494000000.0,494000000.0,494000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,392000000.0,,,,324000000.0,,,,569000000.0,,,,434000000.0,,,,493000000.0,,,,115000000.0,,,,463000000.0,,,,569000000.0,,,,604000000.0,,,,391000000.0,,,,310000000.0,,,,219000000.0,,,,42000000.0,,,,61000000.0,,,,117000000.0,,,
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,85000000.0,,,,91000000.0,,,,107000000.0,,,,113000000.0,,,,152000000.0,,,,141000000.0,,,,168000000.0,,,,177000000.0,,,,172000000.0,,,,162000000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,,,,159000000.0,,,37000000.0,46000000.0,562000000.0,436000000.0,232000000.0,181000000.0,368000000.0,659000000.0,68000000.0,146000000.0,344000000.0,491000000.0,-87000000.0,-134000000.0,116000000.0,584000000.0,195000000.0,162000000.0,424000000.0,40000000.0,178000000.0,202000000.0,466000000.0,518000000.0,174000000.0,268000000.0,524000000.0,653000000.0,256000000.0,359000000.0,626000000.0,783000000.0,101000000.0,155000000.0,308000000.0,485000000.0,108000000.0,126000000.0,257000000.0,408000000.0,60000000.0,61000000.0,184000000.0,308000000.0,77000000.0,30000000.0,167000000.0,85000000.0,167000000.0,150000000.0,317000000.0,133000000.0,-81000000.0,-149000000.0,99000000.0,435000000.0,188000000.0,161000000.0,448000000.0
DeferredIncomeTaxLiabilities / USD,,,,,53000000.0,,,,,,,,,,,,,,,,,,,,,11408000000.0,,,,12225000000.0,,,,12684000000.0,,,,8014000000.0,,,,8652000000.0,,,,9349000000.0,,,,9971000000.0,,,,9983000000.0,,,,11024000000.0,,,,10853000000.0,,,
