fact_unit,2009-10-30,2010-02-17,2010-04-30,2010-07-30,2010-10-29,2011-02-17,2011-04-29,2011-07-29,2011-10-28,2012-02-15,2012-04-27,2012-07-27,2012-10-25,2013-02-15,2013-04-24,2013-07-24,2013-10-23,2014-02-14,2014-04-23,2014-07-23,2014-10-22,2015-02-11,2015-04-29,2015-07-27,2015-10-28,2016-02-08,2016-04-22,2016-07-27,2016-10-26,2017-02-06,2017-04-26,2017-07-26,2017-10-25,2018-02-05,2018-04-25,2018-07-25,2018-10-24,2019-02-08,2019-04-24,2019-07-24,2019-10-23,2020-02-06,2020-04-29,2020-07-29,2020-10-28,2021-02-04,2021-04-28,2021-07-28,2021-10-27,2022-02-04,2022-04-27,2022-07-27,2022-10-26,2023-02-03,2023-04-26,2023-07-27,2023-10-25,2024-02-05,2024-04-24,2024-07-26,2024-10-22,2025-02-10,2025-04-23,2025-07-29,2025-10-23
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,,,,,,,,,,,,,,,,,,700000.0,700000.0,,800000.0,0.0,0.0,0.0,700000.0,1500000.0,1500000.0,1500000.0,900000.0,500000.0,500000.0,300000.0,1300000.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
Assets / USD,26297000000.0,26297000000.0,27369000000.0,27369000000.0,27369000000.0,27369000000.0,28199000000.0,28199000000.0,28199000000.0,28199000000.0,28538000000.0,28538000000.0,28538000000.0,28538000000.0,30342000000.0,30342000000.0,30342000000.0,30342000000.0,32483000000.0,32483000000.0,32483000000.0,32483000000.0,33241000000.0,33200000000.0,33200000000.0,33200000000.0,34139000000.0,34139000000.0,34139000000.0,34139000000.0,34892000000.0,34892000000.0,34892000000.0,34892000000.0,35711000000.0,35711000000.0,35711000000.0,35711000000.0,36239000000.0,36239000000.0,36239000000.0,36239000000.0,37923000000.0,37923000000.0,37923000000.0,37923000000.0,37962000000.0,37962000000.0,37962000000.0,37962000000.0,38493000000.0,38493000000.0,38493000000.0,38493000000.0,38885000000.0,38885000000.0,38885000000.0,38885000000.0,41652000000.0,41652000000.0,41652000000.0,41652000000.0,43682000000.0,43682000000.0,43682000000.0
AssetsCurrent / USD,1999000000.0,1999000000.0,2246000000.0,2246000000.0,2246000000.0,2246000000.0,2471000000.0,2471000000.0,2471000000.0,2471000000.0,1751000000.0,1751000000.0,1751000000.0,1751000000.0,2242000000.0,2242000000.0,2242000000.0,2242000000.0,3075000000.0,3075000000.0,3075000000.0,3075000000.0,2778000000.0,2778000000.0,2778000000.0,2778000000.0,2512000000.0,2512000000.0,2512000000.0,2512000000.0,2291000000.0,2291000000.0,2291000000.0,2291000000.0,2149000000.0,2149000000.0,2149000000.0,2149000000.0,1862000000.0,1862000000.0,1862000000.0,1862000000.0,2081000000.0,2081000000.0,2081000000.0,2081000000.0,2318000000.0,2318000000.0,2318000000.0,2318000000.0,2167000000.0,2167000000.0,2167000000.0,2167000000.0,2007000000.0,2007000000.0,2007000000.0,2007000000.0,3271000000.0,3271000000.0,3271000000.0,3271000000.0,3188000000.0,3188000000.0,3188000000.0
CashAndCashEquivalentsAtCarryingValue / USD,206000000.0,527000000.0,618000000.0,618000000.0,618000000.0,206000000.0,996000000.0,996000000.0,996000000.0,618000000.0,827000000.0,827000000.0,827000000.0,996000000.0,276000000.0,276000000.0,276000000.0,827000000.0,653000000.0,653000000.0,653000000.0,276000000.0,1443000000.0,1443000000.0,1443000000.0,653000000.0,973000000.0,973000000.0,973000000.0,1443000000.0,1101000000.0,1101000000.0,1101000000.0,973000000.0,956000000.0,956000000.0,690000000.0,690000000.0,358000000.0,358000000.0,358000000.0,358000000.0,580000000.0,580000000.0,580000000.0,580000000.0,1115000000.0,1115000000.0,1115000000.0,1115000000.0,839000000.0,839000000.0,839000000.0,839000000.0,456000000.0,456000000.0,456000000.0,456000000.0,1568000000.0,1568000000.0,1568000000.0,1568000000.0,1641000000.0,1641000000.0,1641000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956000000.0,1101000000.0,690000000.0,690000000.0,690000000.0,956000000.0,446000000.0,446000000.0,446000000.0,690000000.0,580000000.0,580000000.0,580000000.0,446000000.0,1115000000.0,1115000000.0,1115000000.0,580000000.0,839000000.0,839000000.0,839000000.0,1115000000.0,456000000.0,456000000.0,456000000.0,839000000.0,1568000000.0,1568000000.0,1568000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-232000000.0,-145000000.0,382000000.0,-260000000.0,127000000.0,-266000000.0,53000000.0,-86000000.0,94000000.0,-244000000.0,28000000.0,563000000.0,779000000.0,134000000.0,-117000000.0,555000000.0,350000000.0,535000000.0,732000000.0,420000000.0,375000000.0,-276000000.0,96000000.0,100000000.0,1050000000.0,-383000000.0,-916000000.0,-909000000.0,-593000000.0
CashSurrenderValueOfLifeInsurance / USD,,,,,,,,,,,,,,,,,,264000000.0,,,,289000000.0,,,,470000000.0,,,,308000000.0,,,,485000000.0,,,,530000000.0,,,,556000000.0,,,,767000000.0,,,,902000000.0,,,,885000000.0,,,,752000000.0,,,,774000000.0,,,
CommonStockDividendsPerShareDeclared / USD/shares,,0.96,,,,1.22,,,,1.36,,,,1.4,,,,1.66,,,,1.94,,,,2.04,,,,2.22,,,,2.36,,,,2.36,0.72,0.72,0.72,2.44,0.86,0.86,0.86,3.04,0.94,0.94,0.94,3.6,0.99,0.99,0.99,3.76,1.24,1.24,1.24,4.16,1.35,1.35,1.35,4.96,1.35,1.35,1.35
CommonStockParOrStatedValuePerShare / USD/shares,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CommonStockSharesAuthorized / shares,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0,1350000000.0
CommonStockSharesOutstanding / shares,366233106.0,366233106.0,369019990.0,369019990.0,369019990.0,369019990.0,357362604.0,357362604.0,357362604.0,357362604.0,330386089.0,330386089.0,330386089.0,330386089.0,314034174.0,314034174.0,314034174.0,314034174.0,308878402.0,308878402.0,308878402.0,308878402.0,308240130.0,308240130.0,308240130.0,308240130.0,297795016.0,297795016.0,297795016.0,297795016.0,290417610.0,290417610.0,290417610.0,290417610.0,284157187.0,284157187.0,284157187.0,284157187.0,268098472.0,268098472.0,268098472.0,268098472.0,257904956.0,257904956.0,257904956.0,257904956.0,252095082.0,252095082.0,252095082.0,252095082.0,240162790.0,240162790.0,240162790.0,240162790.0,228076415.0,228076415.0,228076415.0,228076415.0,225681254.0,225681254.0,225681254.0,225681254.0,226320894.0,226320894.0,226320894.0
CommonStockValueOutstanding / USD,368000000.0,368000000.0,370000000.0,370000000.0,370000000.0,370000000.0,358000000.0,358000000.0,358000000.0,358000000.0,332000000.0,332000000.0,332000000.0,332000000.0,315000000.0,315000000.0,315000000.0,315000000.0,310000000.0,310000000.0,310000000.0,310000000.0,310000000.0,310000000.0,310000000.0,310000000.0,299000000.0,299000000.0,299000000.0,299000000.0,292000000.0,292000000.0,292000000.0,292000000.0,285000000.0,285000000.0,285000000.0,285000000.0,269000000.0,269000000.0,269000000.0,269000000.0,259000000.0,259000000.0,259000000.0,259000000.0,254000000.0,254000000.0,254000000.0,254000000.0,242000000.0,242000000.0,242000000.0,242000000.0,230000000.0,230000000.0,230000000.0,230000000.0,227000000.0,227000000.0,227000000.0,227000000.0,228000000.0,228000000.0,228000000.0
ComprehensiveIncomeNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548000000.0,548000000.0,5535000000.0,680000000.0,680000000.0,680000000.0,2547000000.0,391000000.0,391000000.0,391000000.0,2794000000.0,681000000.0,681000000.0,681000000.0,1910000000.0,711000000.0,711000000.0,711000000.0,3197000000.0,462000000.0,462000000.0,462000000.0,3321000000.0,51000000.0,51000000.0,51000000.0
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
CostDirectMaterial / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283000000.0,98000000.0,190000000.0,
CostsAndExpenses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7029000000.0,1874000000.0,3734000000.0,5579000000.0,7499000000.0,2057000000.0,3532000000.0,5198000000.0,7307000000.0,1624000000.0,3256000000.0,4972000000.0,6787000000.0,1830000000.0,3809000000.0,5880000000.0,6695000000.0,2421000000.0,4825000000.0,7040000000.0,7936000000.0,2791000000.0,4704000000.0,6159000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,657000000.0,,,,239000000.0,,,,492000000.0,,,,432000000.0,,,,569000000.0,,,,695000000.0,,,,729000000.0,,,,505000000.0,,,,612000000.0,,,,500000000.0,,,,499000000.0,,,,356000000.0,,,,307000000.0,,,,553000000.0,,,,645000000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,744000000.0,,,,250000000.0,,,,559000000.0,,,,475000000.0,,,,643000000.0,,,,793000000.0,,,,840000000.0,,,,566000000.0,,,,687000000.0,,,,583000000.0,,,,630000000.0,,,,439000000.0,,,,375000000.0,,,,689000000.0,,,,777000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,87000000.0,,,,11000000.0,,,,67000000.0,,,,43000000.0,,,,74000000.0,,,,98000000.0,,,,111000000.0,,,,61000000.0,,,,75000000.0,,,,83000000.0,,,,131000000.0,,,,83000000.0,,,,68000000.0,,,,136000000.0,,,,132000000.0,,,
DebtAndCapitalLeaseObligations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11145000000.0,,,,12196000000.0,,,,12681000000.0,,,,13840000000.0,,,,15182000000.0,,,,17179000000.0,,,
DebtCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553000000.0,,,,703000000.0,,,,4000000.0,,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505000000.0,,,,486000000.0,,,,848000000.0,,,,839000000.0,,,,809000000.0,,,,1012000000.0,,,,976000000.0,,,,930000000.0,,,,933000000.0,,,
DeferredCompensationLiabilityClassifiedNoncurrent / USD,,,,,,130000000.0,,,,124000000.0,,,,,,,,118000000.0,,,,120000000.0,,,,116000000.0,,,,117000000.0,,,,112000000.0,,,,113000000.0,,,,106000000.0,,,,104000000.0,,,,107000000.0,,,,109000000.0,,,,91000000.0,,,,80000000.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,257000000.0,,,,289000000.0,,,,281000000.0,,,,506000000.0,,,,339000000.0,,,,270000000.0,,,,299000000.0,,,,292000000.0,,,,206000000.0,,,,-2924000000.0,,,,156000000.0,,,,280000000.0,,,,111000000.0,,,,186000000.0,,,,206000000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,181000000.0,125000000.0,16000000.0,75000000.0,173000000.0,290000000.0,40000000.0,46000000.0,172000000.0,338000000.0,112000000.0,243000000.0,414000000.0,312000000.0,88000000.0,138000000.0,279000000.0,527000000.0,74000000.0,143000000.0,215000000.0,366000000.0,-8000000.0,17000000.0,21000000.0,262000000.0,12000000.0,35000000.0,56000000.0,294000000.0,44000000.0,101000000.0,177000000.0,320000000.0,56000000.0,114000000.0,219000000.0,227000000.0,45000000.0,89000000.0,138000000.0,-2859000000.0,57000000.0,133000000.0,225000000.0,173000000.0,11000000.0,56000000.0,78000000.0,330000000.0,52000000.0,107000000.0,158000000.0,142000000.0,48000000.0,111000000.0,23000000.0,184000000.0,-15000000.0,-35000000.0,-53000000.0,83000000.0,-26000000.0,5000000.0,141000000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9729000000.0,,,,6646000000.0,,,,6835000000.0,,,,7274000000.0,,,,7374000000.0,,,,7566000000.0,,,,7597000000.0,,,,7764000000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,8942000000.0,8942000000.0,8942000000.0,8942000000.0,9140000000.0,9140000000.0,9140000000.0,9140000000.0,6324000000.0,6324000000.0,6324000000.0,6324000000.0,6460000000.0,6460000000.0,6460000000.0,6460000000.0,6815000000.0,6815000000.0,6815000000.0,6815000000.0,6922000000.0,6922000000.0,6922000000.0,6922000000.0,7165000000.0,7165000000.0,7165000000.0,7165000000.0,7265000000.0,7265000000.0,7265000000.0,7265000000.0,7225000000.0,7225000000.0,7225000000.0,7225000000.0,7420000000.0,7420000000.0,7420000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,33000000.0,,,,49000000.0,,,,31000000.0,,,,21000000.0,,,,27000000.0,,,,-8000000.0,,,,-5000000.0,,,,28000000.0,,,,21000000.0,,,,65000000.0,,,,17000000.0,,,,50000000.0,,,,31000000.0,,,,-2000000.0,,,,-123000000.0,,,
DeferredTaxAssetsGross / USD,,,,,,871000000.0,,,,823000000.0,,,,957000000.0,,,,1014000000.0,,,,630000000.0,,,,606000000.0,,,,603000000.0,,,,628000000.0,,,,366000000.0,,,,425000000.0,,,,513000000.0,,,,509000000.0,,,,461000000.0,,,,373000000.0,,,,570000000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322000000.0,,,,375000000.0,,,,459000000.0,,,,452000000.0,,,,401000000.0,,,,332000000.0,,,,539000000.0,,,
DeferredTaxAssetsOther / USD,,,,,,46000000.0,,,,50000000.0,,,,41000000.0,,,,41000000.0,,,,54000000.0,,,,45000000.0,,,,65000000.0,,,,62000000.0,,,,67000000.0,,,,72000000.0,,,,202000000.0,,,,198000000.0,,,,188000000.0,,,,164000000.0,,,,155000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,,,661000000.0,,,,617000000.0,,,,771000000.0,,,,834000000.0,,,,462000000.0,,,,454000000.0,,,,430000000.0,,,,464000000.0,,,,235000000.0,,,,284000000.0,,,,222000000.0,,,,218000000.0,,,,181000000.0,,,,99000000.0,,,,55000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals / USD,,,,,,,,,,156000000.0,,,,145000000.0,,,,139000000.0,,,,114000000.0,,,,107000000.0,,,,108000000.0,,,,102000000.0,,,,64000000.0,,,,69000000.0,,,,89000000.0,,,,93000000.0,,,,92000000.0,,,,110000000.0,,,,360000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,14000000.0,,,,21000000.0,,,,19000000.0,,,,19000000.0,,,,32000000.0,,,,33000000.0,,,,35000000.0,,,,39000000.0,,,,44000000.0,,,,50000000.0,,,,54000000.0,,,,57000000.0,,,,60000000.0,,,,41000000.0,,,,31000000.0,,,
DeferredTaxLiabilities / USD,,,,,,7462000000.0,,,,7745000000.0,,,,8281000000.0,,,,8660000000.0,,,,8960000000.0,,,,9223000000.0,,,,9510000000.0,,,,9140000000.0,,,,6324000000.0,,,,6460000000.0,,,,6815000000.0,,,,6922000000.0,,,,7165000000.0,,,,7265000000.0,,,,7225000000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,267000000.0,,,,292000000.0,,,,387000000.0,,,,472000000.0,,,,466000000.0,,,,455000000.0,,,,438000000.0,,,,428000000.0,,,,434000000.0,,,,413000000.0,,,,560000000.0,,,,554000000.0,,,,550000000.0,,,,547000000.0,,,,546000000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,7195000000.0,,,,7453000000.0,,,,7894000000.0,,,,8188000000.0,,,,8494000000.0,,,,8768000000.0,,,,9072000000.0,,,,9301000000.0,,,,6212000000.0,,,,6422000000.0,,,,6714000000.0,,,,6820000000.0,,,,7016000000.0,,,,7050000000.0,,,,7218000000.0,,,
DefinedBenefitPensionPlanLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,,,,21000000.0,,,
DefinedBenefitPensionPlanLiabilitiesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279000000.0,,,
DefinedBenefitPlanAccumulatedBenefitObligation / USD,,,,,,1600000000.0,,,,1700000000.0,,,,1900000000.0,,,,2100000000.0,,,,1900000000.0,,,,2200000000.0,,,,2200000000.0,,,,2200000000.0,,,,2300000000.0,,,,2200000000.0,,,,2300000000.0,,,,2600000000.0,,,,2600000000.0,,,,1900000000.0,,,,2000000000.0,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation / USD,,,,,,159000000.0,,,,177000000.0,,,,195000000.0,,,,215000000.0,,,,206000000.0,,,,244000000.0,,,,252000000.0,,,,252000000.0,,,,267000000.0,,,,263000000.0,,,,292000000.0,,,,330000000.0,,,,332000000.0,,,,249000000.0,,,,273000000.0,,,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateProjectedBenefitObligation / USD,,,,,,181000000.0,,,,197000000.0,,,,219000000.0,,,,239000000.0,,,,231000000.0,,,,274000000.0,,,,274000000.0,,,,286000000.0,,,,313000000.0,,,,296000000.0,,,,320000000.0,,,,359000000.0,,,,358000000.0,,,,275000000.0,,,,300000000.0,,,
DefinedContributionPlanCostRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,19000000.0,,,,20000000.0,,,,21000000.0,,,,21000000.0,,,,23000000.0,,,,23000000.0,,,,22000000.0,,,,21000000.0,,,,23000000.0,,,,22000000.0,,,
