fact_unit,2009-09-04,2009-11-06,2010-02-26,2010-05-07,2010-08-06,2010-11-05,2011-02-28,2011-05-10,2011-08-05,2011-11-09,2012-02-28,2012-05-08,2012-08-08,2012-11-08,2013-03-01,2013-05-08,2013-08-08,2013-08-09,2013-11-08,2014-03-03,2014-05-07,2014-08-04,2014-11-03,2015-02-26,2015-05-06,2015-08-05,2015-11-06,2016-02-26,2016-05-04,2016-08-04,2016-11-04,2017-02-27,2017-05-04,2017-08-02,2017-11-02,2018-03-01,2018-05-03,2018-08-01,2018-11-02,2019-02-28,2019-05-08,2019-08-07,2019-11-06,2020-02-28,2020-05-06,2020-08-05,2020-11-04,2021-02-26,2021-05-05,2021-08-05,2021-11-03,2022-02-25,2022-05-04,2022-08-03,2022-11-02,2023-02-27,2023-05-03,2023-08-02,2023-11-01,2024-02-28,2024-05-01,2024-08-05,2024-11-08,2025-02-27,2025-04-30,2025-07-25,2025-10-24
AccountsPayableCurrent / USD,71000000.0,71000000.0,71000000.0,46700000.0,46700000.0,46700000.0,46700000.0,51800000.0,51800000.0,51800000.0,51800000.0,31100000.0,31100000.0,31100000.0,31100000.0,41700000.0,41700000.0,41700000.0,41700000.0,41700000.0,36200000.0,36200000.0,36200000.0,36200000.0,36900000.0,36900000.0,36900000.0,36900000.0,28700000.0,28700000.0,28700000.0,28700000.0,26200000.0,26200000.0,26200000.0,26200000.0,31300000.0,31300000.0,31300000.0,31300000.0,116000000.0,116000000.0,116000000.0,116000000.0,61900000.0,61900000.0,61900000.0,61900000.0,69300000.0,69300000.0,69300000.0,69300000.0,48800000.0,48800000.0,48800000.0,48800000.0,121400000.0,121400000.0,121400000.0,121400000.0,90600000.0,90600000.0,90600000.0,90600000.0,79900000.0,79900000.0,79900000.0
AccountsReceivableNetCurrent / USD,234000000.0,234000000.0,234000000.0,248300000.0,248300000.0,248300000.0,248300000.0,297500000.0,297500000.0,297500000.0,297500000.0,289400000.0,289400000.0,289400000.0,289400000.0,267500000.0,267500000.0,267500000.0,267500000.0,267500000.0,302700000.0,302700000.0,302700000.0,302700000.0,341200000.0,341200000.0,341200000.0,341200000.0,357800000.0,357800000.0,357800000.0,357800000.0,364400000.0,364400000.0,364400000.0,364400000.0,359700000.0,359700000.0,359700000.0,359700000.0,553300000.0,553300000.0,553300000.0,553300000.0,491800000.0,491800000.0,491800000.0,491800000.0,461300000.0,461300000.0,461300000.0,461300000.0,434500000.0,434500000.0,434500000.0,434500000.0,483200000.0,483200000.0,483200000.0,483200000.0,535600000.0,535600000.0,535600000.0,535600000.0,573100000.0,573100000.0,573100000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,479500000.0,479500000.0,,546100000.0,546100000.0,546100000.0,546100000.0,512900000.0,512900000.0,512900000.0,512900000.0,576300000.0,576300000.0,576300000.0,576300000.0,640400000.0,640400000.0,640400000.0,640400000.0,640400000.0,678400000.0,678400000.0,678400000.0,678400000.0,741000000.0,741000000.0,741000000.0,741000000.0,741000000.0,788600000.0,788600000.0,788600000.0,597200000.0,597200000.0,597200000.0,597200000.0,676600000.0,676600000.0,676600000.0,676600000.0,761100000.0,761100000.0,761100000.0,761100000.0,867500000.0,867500000.0,867500000.0,867500000.0,961200000.0,961200000.0,961200000.0,961200000.0,1039400000.0,1039400000.0,1039400000.0,1039500000.0,1145200000.0,1145200000.0,1145200000.0,1145200000.0,931100000.0,931100000.0,931100000.0,933100000.0,1024300000.0,1024300000.0,1024300000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-160300000.0,-160300000.0,-160300000.0,-126200000.0,-126200000.0,-126200000.0,-3100000.0,-104100000.0,-104100000.0,-104100000.0,-160300000.0,111600000.0,111600000.0,111600000.0,111600000.0,209300000.0,209300000.0,209300000.0,209300000.0,209300000.0,152000000.0,152000000.0,152000000.0,152000000.0,6200000.0,6200000.0,6200000.0,6200000.0,-80800000.0,-80800000.0,-80800000.0,-80800000.0,-14100000.0,-14100000.0,-14100000.0,-14100000.0,14300000.0,14300000.0,14300000.0,14300000.0,5300000.0,5300000.0,5300000.0,5300000.0,3400000.0,3400000.0,3400000.0,3400000.0,134900000.0,134900000.0,134900000.0,134900000.0,53500000.0,53500000.0,53500000.0,53500000.0,-133300000.0,-133300000.0,-133300000.0,-133300000.0,-55600000.0,-55600000.0,-55600000.0,-55600000.0,-105500000.0,-105500000.0,-105500000.0
AdditionalPaidInCapitalCommonStock / USD,17128500000.0,17128500000.0,17128500000.0,17186600000.0,17186600000.0,17186600000.0,17186600000.0,17277700000.0,17277700000.0,17277700000.0,17277700000.0,17115100000.0,17112500000.0,17112500000.0,17112500000.0,17213100000.0,17213100000.0,17213100000.0,17213100000.0,17213100000.0,17504900000.0,17504900000.0,17504900000.0,17504900000.0,17596600000.0,17596600000.0,17596600000.0,17596600000.0,17721600000.0,17721600000.0,17721600000.0,17721600000.0,17826900000.0,17826900000.0,17826900000.0,17826900000.0,17896900000.0,17896900000.0,17896900000.0,17896900000.0,21054300000.0,21054300000.0,21054300000.0,21054300000.0,21113200000.0,21113200000.0,21113200000.0,21113200000.0,21185500000.0,21185500000.0,21185500000.0,21185500000.0,22190300000.0,22190300000.0,22190300000.0,22190300000.0,22261600000.0,22261600000.0,22261600000.0,22261600000.0,22334700000.0,22334700000.0,22334700000.0,22334700000.0,22403000000.0,22403000000.0,22403000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,18200000.0,25500000.0,37600000.0,9900000.0,20100000.0,29600000.0,33400000.0,,,,40900000.0,,,,,51300000.0,,,,61400000.0,,,,54400000.0,,,,55000000.0,,,,61000000.0,,,,66400000.0,,,,58300000.0,,,,96800000.0,,,,85800000.0,,,,96900000.0,,,,76400000.0,,,,84800000.0,,,
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,,,,,,,,,1300000.0,,,,,800000.0,,,,1200000.0,,,,1200000.0,,,,1900000.0,,,,3500000.0,,,,2200000.0,,,,2700000.0,,,,3400000.0,,,,5400000.0,,,,5600000.0,,,,8100000.0,,,,7100000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,1800000.0,1800000.0,1800000.0,1900000.0,1900000.0,1900000.0,1900000.0,1600000.0,1600000.0,1600000.0,1600000.0,1300000.0,1300000.0,1300000.0,,800000.0,800000.0,800000.0,800000.0,,1200000.0,1200000.0,1200000.0,,1200000.0,1200000.0,1200000.0,,1900000.0,1900000.0,1900000.0,,3500000.0,3500000.0,3500000.0,,2200000.0,2200000.0,2200000.0,,2700000.0,2700000.0,2700000.0,,3400000.0,3400000.0,3400000.0,,5400000.0,5400000.0,5400000.0,,5600000.0,5600000.0,5600000.0,,8100000.0,8100000.0,8100000.0,,7100000.0,7100000.0,7100000.0,,9000000.0,9000000.0,9000000.0
AmortizationOfIntangibleAssets / USD,34100000.0,63200000.0,33900000.0,33300000.0,63800000.0,94500000.0,98700000.0,30800000.0,63100000.0,95500000.0,125100000.0,33200000.0,66200000.0,99200000.0,128100000.0,32800000.0,64100000.0,64100000.0,90300000.0,132000000.0,25900000.0,51800000.0,77400000.0,116200000.0,25200000.0,50400000.0,75700000.0,103000000.0,24900000.0,49900000.0,74800000.0,100600000.0,24000000.0,48000000.0,72000000.0,99400000.0,24000000.0,48000000.0,71800000.0,96100000.0,23700000.0,47300000.0,71000000.0,95500000.0,80700000.0,156800000.0,236600000.0,130000000.0,77300000.0,153900000.0,232200000.0,314700000.0,60600000.0,120000000.0,179000000.0,311200000.0,58400000.0,115500000.0,171000000.0,237600000.0,56800000.0,113800000.0,171000000.0,227700000.0,55200000.0,110700000.0,166400000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,605000.0,865000.0,,,605000.0,865000.0,,,,,4255000.0,5270000.0,5212000.0,5212000.0,5772000.0,4689000.0,1775000.0,1647000.0,2417000.0,4851000.0,1502000.0,1480000.0,2163000.0,1631000.0,538000.0,467000.0,970000.0,1454000.0,343000.0,320000.0,845000.0,535000.0,80000.0,71000.0,438000.0,309000.0,49000.0,9000.0,337000.0,104000.0,76000.0,55000.0,473000.0,79000.0,68000.0,76000.0,44000.0,519000.0,154000.0,117000.0,72000.0,87000.0,78000.0,130000.0,107000.0,86000.0,160000.0,229000.0,373000.0,158000.0,46000.0,5000.0,334000.0
