fact_unit,2009-08-05,2009-10-28,2010-02-26,2010-05-05,2010-08-04,2010-10-28,2011-03-30,2011-05-05,2011-08-04,2011-11-02,2012-02-29,2012-05-03,2012-08-02,2012-11-07,2013-02-27,2013-05-02,2013-08-01,2013-11-06,2014-02-26,2014-05-01,2014-08-06,2014-11-05,2015-02-26,2015-05-11,2015-08-10,2015-11-05,2016-02-26,2016-05-10,2016-08-05,2016-11-04,2017-02-28,2017-05-05,2017-08-03,2017-11-03,2018-02-22,2018-05-04,2018-08-03,2018-11-08,2019-02-28,2019-05-09,2019-08-07,2019-11-07,2020-02-27,2020-05-07,2020-05-19,2020-08-06,2020-11-05,2021-02-25,2021-05-06,2021-08-05,2021-11-04,2022-02-22,2022-05-03,2022-08-02,2022-11-01,2023-02-17,2023-04-27,2023-07-27,2023-10-26,2024-02-20,2024-04-30,2024-07-30,2024-10-28,2025-02-20,2025-04-24,2025-07-24,2025-10-23,2025-11-07
AssetRetirementObligationAccretionExpense / USD,,,,,,,7000000.0,,,,5000000.0,,,,5000000.0,,,,7000000.0,,,,5000000.0,,,,5000000.0,,,,6000000.0,,,,10000000.0,,,,8000000.0,,,,10000000.0,,10000000.0,,,16000000.0,,,,16000000.0,,,,19000000.0,,,,20000000.0,,,,23000000.0,,,,
AssetRetirementObligationRevisionOfEstimate / USD,,,,,,,12000000.0,,,,-3000000.0,,,,67000000.0,,,,1000000.0,,,,-35000000.0,,,,37000000.0,,,,13000000.0,,,,0.0,,,,68000000.0,,,,-33000000.0,,-33000000.0,,,149000000.0,,,,232000000.0,,,,-24000000.0,,,,-69000000.0,,,,-43000000.0,,,,
Assets / USD,19676000000.0,19676000000.0,19676000000.0,19773000000.0,19773000000.0,19773000000.0,19676000000.0,20111000000.0,20111000000.0,20111000000.0,19773000000.0,21703000000.0,21703000000.0,21703000000.0,20111000000.0,22871000000.0,22871000000.0,22871000000.0,21703000000.0,21870000000.0,21870000000.0,21870000000.0,22871000000.0,23200000000.0,23200000000.0,23200000000.0,21870000000.0,21290000000.0,21290000000.0,21290000000.0,23150000000.0,21829000000.0,21829000000.0,21829000000.0,21290000000.0,22736000000.0,22736000000.0,22736000000.0,21829000000.0,27009000000.0,27009000000.0,27009000000.0,22736000000.0,35529000000.0,27093000000.0,35529000000.0,35529000000.0,27093000000.0,33471000000.0,33471000000.0,33471000000.0,33471000000.0,37679000000.0,37679000000.0,37679000000.0,37679000000.0,38546000000.0,38546000000.0,38546000000.0,38546000000.0,39715000000.0,39715000000.0,39715000000.0,39715000000.0,43768000000.0,43768000000.0,43768000000.0,43768000000.0
AssetsCurrent / USD,3035000000.0,3035000000.0,3035000000.0,2904000000.0,2904000000.0,2904000000.0,2904000000.0,2582000000.0,2582000000.0,2582000000.0,2582000000.0,2337000000.0,2337000000.0,2337000000.0,2337000000.0,2874000000.0,2874000000.0,2874000000.0,2874000000.0,2658000000.0,2658000000.0,2658000000.0,2658000000.0,3268000000.0,3268000000.0,3268000000.0,3268000000.0,2689000000.0,2689000000.0,2689000000.0,2689000000.0,2923000000.0,2923000000.0,2923000000.0,2923000000.0,3395000000.0,3395000000.0,3395000000.0,3395000000.0,7025000000.0,7025000000.0,7025000000.0,7025000000.0,3937000000.0,7108000000.0,3937000000.0,3937000000.0,3937000000.0,2920000000.0,2920000000.0,2920000000.0,2920000000.0,7355000000.0,7355000000.0,7355000000.0,7355000000.0,4699000000.0,4699000000.0,4699000000.0,4699000000.0,3027000000.0,3027000000.0,3027000000.0,3027000000.0,4381000000.0,4381000000.0,4381000000.0,4381000000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002000000.0,875000000.0,1002000000.0,1002000000.0,1002000000.0,,0.0,0.0,0.0,2338000000.0,2338000000.0,2338000000.0,2338000000.0,,,,,0.0,0.0,0.0,0.0,1361000000.0,1361000000.0,1361000000.0,1361000000.0
CapitalExpendituresIncurredButNotYetPaid / USD,57000000.0,218000000.0,75000000.0,67000000.0,64000000.0,77000000.0,96000000.0,83000000.0,99000000.0,104000000.0,84000000.0,87000000.0,84000000.0,101000000.0,137000000.0,88000000.0,98000000.0,100000000.0,110000000.0,92000000.0,80000000.0,83000000.0,110000000.0,59000000.0,78000000.0,63000000.0,74000000.0,72000000.0,81000000.0,87000000.0,104000000.0,72000000.0,79000000.0,75000000.0,95000000.0,73000000.0,106000000.0,111000000.0,87000000.0,102000000.0,133000000.0,140000000.0,144000000.0,166000000.0,144000000.0,173000000.0,178000000.0,201000000.0,200000000.0,195000000.0,220000000.0,236000000.0,166000000.0,249000000.0,290000000.0,153000000.0,307000000.0,352000000.0,333000000.0,370000000.0,270000000.0,297000000.0,264000000.0,335000000.0,195000000.0,517000000.0,1133000000.0,1133000000.0
CashAndCashEquivalentsAtCarryingValue / USD,129000000.0,129000000.0,127000000.0,167000000.0,167000000.0,167000000.0,129000000.0,740000000.0,740000000.0,740000000.0,167000000.0,199000000.0,199000000.0,199000000.0,740000000.0,220000000.0,220000000.0,220000000.0,199000000.0,646000000.0,646000000.0,646000000.0,220000000.0,208000000.0,208000000.0,208000000.0,646000000.0,298000000.0,298000000.0,298000000.0,208000000.0,264000000.0,264000000.0,264000000.0,298000000.0,260000000.0,260000000.0,260000000.0,260000000.0,4231000000.0,4231000000.0,4231000000.0,4231000000.0,241000000.0,4231000000.0,241000000.0,241000000.0,241000000.0,147000000.0,147000000.0,147000000.0,147000000.0,230000000.0,230000000.0,230000000.0,230000000.0,74000000.0,74000000.0,74000000.0,74000000.0,90000000.0,90000000.0,90000000.0,90000000.0,24000000.0,24000000.0,24000000.0,24000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381000000.0,381000000.0,381000000.0,300000000.0,296000000.0,296000000.0,296000000.0,381000000.0,4278000000.0,381000000.0,4278000000.0,4278000000.0,296000000.0,271000000.0,271000000.0,271000000.0,4278000000.0,167000000.0,167000000.0,167000000.0,271000000.0,254000000.0,254000000.0,254000000.0,167000000.0,91000000.0,91000000.0,91000000.0,254000000.0,109000000.0,109000000.0,109000000.0,109000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91000000.0,-101000000.0,-148000000.0,81000000.0,-39000000.0,70000000.0,35000000.0,-85000000.0,-3923000000.0,-85000000.0,-3946000000.0,-3981000000.0,3982000000.0,-24000000.0,-77000000.0,-63000000.0,-4007000000.0,0.0,-10000000.0,-11000000.0,-104000000.0,-107000000.0,323000000.0,-124000000.0,87000000.0,39000000.0,141000000.0,47000000.0,-163000000.0,70000000.0,-27000000.0,20000000.0,20000000.0
CommonStockDividendsPerShareCashPaid / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.7,0.2,0.4,0.6,0.6
CommonStockDividendsPerShareDeclared / USD/shares,,,,0.19,0.38,0.57,0.73,0.195,0.39,0.585,0.76,0.1975,0.395,0.5925,0.78,0.2025,0.405,0.6075,0.79,0.2075,0.415,0.6225,0.81,0.2375,0.475,0.7125,0.83,0.2475,0.495,0.7425,0.95,0.2575,0.515,0.7725,0.99,0.2675,0.535,0.8025,1.03,,0.2775,0.555,1.35,0.0,1.3475,0.2875,0.8625,,,,,,,,,,,,,,,,0.58,0.72,0.0,0.2,0.61,0.61
CommonStockParOrStatedValuePerShare / USD/shares,,,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,,,,,,,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0
CommonStockSharesOutstanding / shares,,,,391746779.0,391746779.0,391746779.0,,424746177.0,424746177.0,424746177.0,,426030345.0,426030345.0,426030345.0,,427599564.0,427599564.0,427599564.0,,428798446.0,428798446.0,428798446.0,,429795830.0,429795830.0,429795830.0,,430262703.0,430262703.0,430262703.0,430262703.0,430682504.0,430682504.0,430682504.0,430682504.0,431044845.0,431044845.0,431044845.0,431044845.0,501197784.0,501197784.0,501197784.0,501197784.0,502242061.0,501197784.0,502242061.0,502242061.0,502242061.0,551355861.0,551355861.0,551355861.0,551355861.0,628923534.0,628923534.0,628923534.0,628923534.0,629535631.0,629535631.0,629535631.0,629535631.0,631225829.0,631225829.0,631225829.0,631225829.0,651727276.0,651727276.0,651727276.0,651727276.0
CommonStockValue / USD,3000000.0,3000000.0,,4000000.0,4000000.0,4000000.0,,4000000.0,4000000.0,4000000.0,,4000000.0,4000000.0,4000000.0,,4000000.0,4000000.0,4000000.0,,4000000.0,4000000.0,4000000.0,,4000000.0,4000000.0,4000000.0,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47000000.0,47000000.0,3000000.0,30000000.0,3000000.0,30000000.0,30000000.0,30000000.0,18000000.0,18000000.0,18000000.0,18000000.0,16000000.0,16000000.0,16000000.0,16000000.0,45000000.0,45000000.0,45000000.0,45000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,,,
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124000000.0,84000000.0,124000000.0,124000000.0,124000000.0,119000000.0,119000000.0,119000000.0,119000000.0,111000000.0,111000000.0,111000000.0,111000000.0,110000000.0,110000000.0,110000000.0,110000000.0,111000000.0,111000000.0,111000000.0,111000000.0,93000000.0,93000000.0,93000000.0,93000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38000000.0,46000000.0,47000000.0,25000000.0,3000000.0,28000000.0,29000000.0,30000000.0,11000000.0,15000000.0,16000000.0,17000000.0,10000000.0,13000000.0,15000000.0,15000000.0,21000000.0,2000000.0,2000000.0,2000000.0,1000000.0,2000000.0,2000000.0,2000000.0,,,,
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2843000000.0,1983000000.0,1273000000.0,2063000000.0,2927000000.0,3785000000.0,47000000.0,33000000.0,108000000.0,188000000.0,40000000.0,64000000.0,133000000.0,196000000.0,257000000.0,40000000.0,98000000.0,159000000.0,257000000.0,35000000.0,91000000.0,143000000.0,208000000.0,40000000.0,97000000.0,98000000.0,204000000.0,1000000.0,1000000.0,2000000.0,2000000.0
CostsAndExpenses / USD,,,,,,,,,,,,,,,,,,,,,,5123000000.0,6414000000.0,2868000000.0,4566000000.0,6140000000.0,7096000000.0,2177000000.0,3523000000.0,4888000000.0,8291000000.0,1734000000.0,3126000000.0,4731000000.0,6453000000.0,2444000000.0,4347000000.0,6148000000.0,6505000000.0,2904000000.0,4903000000.0,6889000000.0,8478000000.0,2018000000.0,4696000000.0,3447000000.0,4748000000.0,5409000000.0,1950000000.0,3290000000.0,4610000000.0,6493000000.0,2094000000.0,3540000000.0,5011000000.0,6379000000.0,2286000000.0,3879000000.0,5398000000.0,6989000000.0,2238000000.0,3733000000.0,5075000000.0,7755000000.0,2004000000.0,3442000000.0,4874000000.0,4874000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,-221000000.0,,,,-103000000.0,,,,40000000.0,,,,-63000000.0,,,,0.0,,,,91000000.0,,,,-20000000.0,,,,-37000000.0,,,,23000000.0,,,,32000000.0,,,,,,,,,,,,,,,,,,,,,294000000.0,,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,-210000000.0,,,,-93000000.0,,,,64000000.0,,,,-39000000.0,,,,12000000.0,,,,114000000.0,,,,-6000000.0,,,,-25000000.0,,,,41000000.0,,,,41000000.0,,,,,,,,,,,,,,,,,,,,,340000000.0,,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,11000000.0,,,,10000000.0,,,,24000000.0,,,,24000000.0,,,,12000000.0,,,,23000000.0,,,,14000000.0,,,,12000000.0,,,,18000000.0,,,,9000000.0,,,,,,,,,,,,,,,,,,,,,46000000.0,,,,
DebtCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,540000000.0,,,,848000000.0,,,,904000000.0,,,,1060000000.0,,,,645000000.0,,,,482000000.0,,482000000.0,,,868000000.0,,,,1919000000.0,,,,545000000.0,,,,2020000000.0,,,,1059000000.0,,,,
DebtInstrumentConvertibleConversionRatio1 / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1278,27.1278,27.1278,27.1278,27.1278,27.1278,,,,
DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.25,0.25,0.25,0.25,,,,
DebtInstrumentUnamortizedDiscountPremiumNet / USD,,,,,,,,,,,,,,,,,,,,,,,50000000.0,,,,50000000.0,,,,42000000.0,,,,36000000.0,,,,,,,,2000000.0,,2000000.0,,,-7000000.0,,,,6000000.0,,,,7000000.0,,,,6000000.0,,,,5000000.0,,,,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,,,,10000000.0,,,,
DeferredCompensationArrangementWithIndividualCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,5000000.0,,,,5000000.0,,,,5000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,3000000.0,,,3000000.0,,,,4000000.0,,,,4000000.0,,,,3000000.0,,,,1000000.0,,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,437000000.0,,,,251000000.0,,,,220000000.0,,,,432000000.0,,,,280000000.0,,,,370000000.0,,,,273000000.0,,,,-359000000.0,,,,185000000.0,,,,-806000000.0,,,,,,,,,,,,,,,,,,,,,16000000.0,,,,
DeferredFinanceCostsNoncurrentNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,,,,33000000.0,,,,,,,,13000000.0,,13000000.0,,,,,,,17000000.0,,,,23000000.0,,,,15000000.0,,,,35000000.0,,,,
DeferredIncomeTaxExpenseBenefit / USD,12000000.0,471000000.0,0.0,30000000.0,78000000.0,250000000.0,487000000.0,-34000000.0,-37000000.0,112000000.0,269000000.0,80000000.0,209000000.0,404000000.0,199000000.0,64000000.0,128000000.0,237000000.0,443000000.0,57000000.0,257000000.0,356000000.0,328000000.0,4000000.0,13000000.0,94000000.0,356000000.0,7000000.0,4000000.0,-264000000.0,280000000.0,65000000.0,69000000.0,150000000.0,-413000000.0,85000000.0,95000000.0,185000000.0,213000000.0,-17000000.0,-12000000.0,33000000.0,-770000000.0,-14000000.0,-770000000.0,-21000000.0,8000000.0,48000000.0,-377000000.0,-477000000.0,-429000000.0,69000000.0,66000000.0,51000000.0,86000000.0,-429000000.0,28000000.0,23000000.0,26000000.0,213000000.0,-13000000.0,22000000.0,94000000.0,20000000.0,193000000.0,200000000.0,238000000.0,238000000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,5303000000.0,,,,5563000000.0,,,,5954000000.0,,,,5612000000.0,,,,5808000000.0,,,,3850000000.0,,,,3912000000.0,,3912000000.0,,,4776000000.0,,,,4507000000.0,,,,4702000000.0,,,,4703000000.0,,,,4861000000.0,,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3928000000.0,3239000000.0,3928000000.0,3928000000.0,3928000000.0,3603000000.0,3603000000.0,3603000000.0,3603000000.0,3904000000.0,3904000000.0,3904000000.0,3904000000.0,3986000000.0,3986000000.0,3986000000.0,3986000000.0,4079000000.0,4079000000.0,4079000000.0,4079000000.0,4389000000.0,4389000000.0,4389000000.0,4389000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,50000000.0,,,,18000000.0,,,,-21000000.0,,,,11000000.0,,,,48000000.0,,,,-14000000.0,,,,7000000.0,,,,-54000000.0,,,,28000000.0,,,,36000000.0,,,,,,,,,,,,,,,,,,,,,4000000.0,,,-74000000.0,-74000000.0
DeferredTaxAssetsNet / USD,,,,,,,471000000.0,,,,504000000.0,,,,658000000.0,,,,546000000.0,,,,413000000.0,,,,514000000.0,,,,565000000.0,,,,545000000.0,,,,676000000.0,,,,673000000.0,,673000000.0,,,848000000.0,,,,904000000.0,,,,798000000.0,,,,717000000.0,,,,782000000.0,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000000.0,,,,
DeferredTaxAssetsOtherTaxCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79000000.0,,,,90000000.0,,,,84000000.0,,84000000.0,,,111000000.0,,,,103000000.0,,,,76000000.0,,,,84000000.0,,,,76000000.0,,,,
DeferredTaxAssetsRegulatoryAssetsAndLiabilities / USD,,,,,,,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,,,,11000000.0,,,,,,,,,,,,,,,,,,,,57000000.0,,,,347000000.0,,,,356000000.0,,356000000.0,,,447000000.0,,,,435000000.0,,,,396000000.0,,,,378000000.0,,,,365000000.0,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,347000000.0,,,,334000000.0,,,,316000000.0,,,,162000000.0,,,,160000000.0,,160000000.0,,,152000000.0,,,,141000000.0,,,,120000000.0,,,,121000000.0,,,,131000000.0,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,65000000.0,,,,73000000.0,,,,77000000.0,,,,68000000.0,,,,62000000.0,,62000000.0,,,89000000.0,,,,152000000.0,,,,130000000.0,,,,95000000.0,,,,96000000.0,,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,,,,,,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,,5000000.0,,,,7000000.0,,,,18000000.0,,18000000.0,,,25000000.0,,,,26000000.0,,,,11000000.0,,,,10000000.0,,,,10000000.0,,,,
