fact_unit,2010-08-04,2010-10-29,2011-02-25,2011-04-29,2011-07-29,2011-10-28,2012-02-24,2012-04-27,2012-07-27,2012-11-06,2013-02-26,2013-04-26,2013-07-26,2013-11-12,2014-02-28,2014-05-02,2014-08-08,2014-11-07,2015-03-02,2015-05-01,2015-07-31,2015-10-30,2016-02-26,2016-05-09,2016-08-08,2016-11-04,2017-02-27,2017-05-05,2017-08-03,2017-08-04,2017-11-03,2018-02-26,2018-05-04,2018-08-08,2018-11-02,2019-02-22,2019-05-03,2019-08-02,2019-11-01,2020-02-21,2020-05-07,2020-07-31,2020-10-30,2021-02-19,2021-04-30,2021-07-30,2021-11-04,2022-02-18,2022-04-29,2022-07-29,2022-11-04,2023-02-17,2023-02-27,2023-05-05,2023-08-04,2023-10-27,2024-02-16,2024-05-08,2024-08-07,2024-10-30,2025-02-12,2025-04-30,2025-07-30,2025-10-29
AmortizationOfIntangibleAssets / USD,2646000.0,4100000.0,6610000.0,1388000.0,5021000.0,9378000.0,5555000.0,4273000.0,9164000.0,14207000.0,13632000.0,4929000.0,9751000.0,16668000.0,19064000.0,6759000.0,13623000.0,20445000.0,23575000.0,6905000.0,13979000.0,20953000.0,27027000.0,6295000.0,12745000.0,19346000.0,27756000.0,28152000.0,27756000.0,60455000.0,93384000.0,27446000.0,29017000.0,79175000.0,128068000.0,122862000.0,50616000.0,101651000.0,153443000.0,177008000.0,49535000.0,98752000.0,147589000.0,203416000.0,48491000.0,97853000.0,148075000.0,196278000.0,53395000.0,105074000.0,155428000.0,199047000.0,,49569000.0,101444000.0,153317000.0,205484000.0,52000000.0,104000000.0,156000000.0,205000000.0,52000000.0,103000000.0,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,10547000.0,10543000.0,8676000.0,10674000.0,7311000.0,10267000.0,10453000.0,6843000.0,5833000.0,5410000.0,10062000.0,4545000.0,8167000.0,8314000.0,5197000.0,4769000.0,7201000.0,3218000.0,8299000.0,2153000.0,2045000.0,2073000.0,5505000.0,3552000.0,5505000.0,1798000.0,1210000.0,2065000.0,93000.0,52000.0,88000.0,920000.0,238000.0,247000.0,248000.0,63000.0,469000.0,54000.0,22000.0,265000.0,45000.0,23000.0,31000.0,21000.0,148000.0,199000.0,212000.0,19000.0,,377000.0,393000.0,379000.0,206000.0,140000.0,106000.0,79000.0,582000.0,360000.0,608000.0,473000.0
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,7698000.0,0.0,,,,7698000.0,0.0,0.0,0.0,0.0,14448000.0,14834000.0,16023000.0,0.0,,,,15790000.0,,,,7306000.0,,,,,,,,,0.0,,0.0,0.0
AssetRetirementObligation / USD,,,,,,,12264000.0,,,56587000.0,17710000.0,,,,46767000.0,,,,56587000.0,,,,63150000.0,,,,59548000.0,,59548000.0,,,64858000.0,,,,78482000.0,,,,103015000.0,,,,98539000.0,,,,96663000.0,,,,102415000.0,,,,,113769000.0,,,,118000000.0,,,
AssetRetirementObligationAccretionExpense / USD,,,,,,,1149000.0,,,3089000.0,-2825000.0,,,,4343000.0,,,,2980000.0,,,,2932000.0,,,,2438000.0,,2438000.0,,,3349000.0,,,,6685000.0,,,,7335000.0,,,,6285000.0,,,,6290000.0,,,,6331000.0,,,,,6518000.0,,,,5000000.0,,,
AssetRetirementObligationCurrent / USD,,,,,445000.0,445000.0,445000.0,344000.0,344000.0,344000.0,344000.0,,,,1290000.0,1290000.0,1290000.0,1290000.0,1290000.0,,,,945000.0,,,,0.0,,0.0,,,10036000.0,,,,1716000.0,,,,6776000.0,,,,2081000.0,,,,3993000.0,,,,8756000.0,,,,,8657000.0,,,,5000000.0,,,
AssetRetirementObligationForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,-2031000.0,,-2031000.0,,,-2386000.0,,,,-2741000.0,,,,5029000.0,,,,1999000.0,,,,-451000.0,,,,-3355000.0,,,,,3623000.0,,,,-4000000.0,,,
AssetRetirementObligationLiabilitiesIncurred / USD,,,,,,,4331000.0,,,13644000.0,27046000.0,,,,5804000.0,,,,14879000.0,,,,8713000.0,,,,5774000.0,,5774000.0,,,17337000.0,,,,22955000.0,,,,17736000.0,,,,5126000.0,,,,6980000.0,,,,5909000.0,,,,,7483000.0,,,,3000000.0,,,
AssetRetirementObligationRevisionOfEstimate / USD,,,,,,,-75000.0,,,,-1010000.0,,,,252000.0,,,,252000.0,,,,-14874000.0,,,,-871000.0,,-871000.0,,,-4676000.0,,,,-2366000.0,,,,-34576000.0,,,,-11288000.0,,,,-7969000.0,,,,-4241000.0,,,,,-6591000.0,,,,-4000000.0,,,
AssetRetirementObligationsNoncurrent / USD,,,,,46322000.0,46322000.0,46322000.0,56243000.0,56243000.0,56243000.0,56243000.0,63150000.0,63150000.0,63150000.0,63150000.0,58258000.0,58258000.0,58258000.0,58258000.0,,,,63913000.0,,,,78482000.0,,78482000.0,,,92979000.0,,,,96823000.0,,,,89887000.0,,,,100334000.0,,,,109776000.0,,,,108800000.0,,,,,109508000.0,,,,108000000.0,,,
Assets / USD,3038150000.0,3038150000.0,3038150000.0,4448009000.0,4448009000.0,4448009000.0,4448009000.0,5785324000.0,5785324000.0,5785324000.0,5785324000.0,6132964000.0,6132964000.0,6135797000.0,6135797000.0,7492359000.0,7492359000.0,7492359000.0,7492359000.0,7817433000.0,7817433000.0,7781978000.0,7781978000.0,10356695000.0,10356695000.0,10356695000.0,10356695000.0,12608371000.0,10356695000.0,12608371000.0,12608371000.0,12608371000.0,18691457000.0,18691457000.0,18691457000.0,18691457000.0,20244638000.0,20244638000.0,20244638000.0,20244638000.0,23965615000.0,23965615000.0,23965615000.0,23965615000.0,27006841000.0,27006841000.0,27006841000.0,27006841000.0,27918698000.0,27918698000.0,27918698000.0,27918698000.0,,30310742000.0,30310742000.0,30310742000.0,30310742000.0,32651000000.0,32651000000.0,32651000000.0,32651000000.0,35085000000.0,35085000000.0,35085000000.0
AssetsCurrent / USD,727887000.0,727887000.0,727887000.0,778048000.0,778048000.0,778048000.0,778048000.0,1235757000.0,1235757000.0,1235757000.0,1235757000.0,639751000.0,639751000.0,640092000.0,640092000.0,888660000.0,888660000.0,888660000.0,888660000.0,1490943000.0,1490943000.0,1490943000.0,1490943000.0,3259280000.0,3259280000.0,3259280000.0,3259280000.0,1467526000.0,3259280000.0,1467526000.0,1467526000.0,1467526000.0,2249128000.0,2249128000.0,2249128000.0,2249128000.0,1515682000.0,1515682000.0,1515682000.0,1515682000.0,2872616000.0,2872616000.0,2872616000.0,2872616000.0,2609155000.0,2609155000.0,2609155000.0,2609155000.0,2957101000.0,2957101000.0,2957101000.0,2957101000.0,,3305255000.0,3305255000.0,3305255000.0,3305255000.0,3568000000.0,3568000000.0,3568000000.0,3568000000.0,5447000000.0,5447000000.0,5447000000.0
BusinessCombinationAcquisitionRelatedCosts / USD,10843000.0,1379000.0,5155000.0,4994000.0,10843000.0,11957000.0,5155000.0,415000.0,2030000.0,2729000.0,12337000.0,675000.0,2341000.0,6883000.0,3297000.0,3662000.0,6188000.0,6626000.0,8822000.0,185000.0,861000.0,580000.0,10855000.0,1156000.0,11022000.0,24374000.0,2506000.0,36536000.0,2506000.0,52130000.0,64635000.0,41723000.0,3025000.0,29427000.0,31510000.0,64195000.0,4639000.0,35052000.0,33932000.0,38635000.0,2471000.0,5245000.0,8236000.0,34413000.0,11530000.0,25147000.0,30987000.0,24781000.0,1182000.0,8167000.0,13364000.0,55935000.0,,4240000.0,9303000.0,11310000.0,22769000.0,2000000.0,8000000.0,7000000.0,22000000.0,6000000.0,5000000.0,12000000.0
CapitalizedComputerSoftwareGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21100000.0,,,,46000000.0,,,,,84224000.0,,,,105000000.0,,,
CapitalizedContractCostAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17500000.0,35300000.0,53800000.0,73100000.0,,,,73100000.0,,,,73100000.0,,,,72900000.0,,,,85400000.0,,,,,87600000.0,,,,96000000.0,,,
CapitalizedContractCostImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,
CapitalizedContractCostNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176700000.0,176800000.0,181100000.0,0.0,,,,188200000.0,,,,229205000.0,,,,267978000.0,,,,325510000.0,,,,,371306000.0,,,,423000000.0,,,
Cash / USD,,,,,,,,,,,,,150864000.0,150864000.0,150864000.0,186007000.0,186007000.0,186007000.0,186007000.0,,,,207953000.0,,,,1139554000.0,,1139554000.0,,,345119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492000000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,220207000.0,220207000.0,290633000.0,346056000.0,346056000.0,346056000.0,220207000.0,442841000.0,442841000.0,442841000.0,346056000.0,278823000.0,278823000.0,278823000.0,442841000.0,252213000.0,252213000.0,252213000.0,278823000.0,261894000.0,261894000.0,261894000.0,252213000.0,610917000.0,610917000.0,610917000.0,261894000.0,633758000.0,610917000.0,483160000.0,987915000.0,2228838000.0,4923259000.0,1063777000.0,1599988000.0,748476000.0,2023808000.0,966308000.0,870486000.0,1412517000.0,1633844000.0,1613529000.0,1402400000.0,606166000.0,1171339000.0,4785050000.0,2645045000.0,1869577000.0,1752990000.0,1799727000.0,1379100000.0,1604869000.0,,1695305000.0,1891311000.0,2500816000.0,1536358000.0,2643000000.0,2342000000.0,2357000000.0,1906000000.0,1527000000.0,1993000000.0,2776000000.0
CashCashEquivalentsAndShortTermInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610706000.0,,,,1879939000.0,,,,1609401000.0,,,,,,,,,,,,,2096000000.0,,,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2718427000.0,628033000.0,773247000.0,773247000.0,773247000.0,2718427000.0,1450701000.0,1450701000.0,1450701000.0,773247000.0,627604000.0,627604000.0,627604000.0,1450701000.0,1886613000.0,1886613000.0,1886613000.0,627604000.0,1625695000.0,1625695000.0,1625695000.0,1886613000.0,,1549454000.0,1549454000.0,1549454000.0,1625695000.0,1908000000.0,1908000000.0,1908000000.0,1549000000.0,2096000000.0,2096000000.0,2096000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1694886000.0,2090394000.0,4169799000.0,329979000.0,862948000.0,-1945180000.0,617909000.0,-448462000.0,-552297000.0,677454000.0,1027911000.0,1009688000.0,792529000.0,-823097000.0,-700102000.0,2920528000.0,779475000.0,1259009000.0,146109000.0,196220000.0,-234137000.0,-260918000.0,,158042000.0,351665000.0,958414000.0,-76241000.0,736000000.0,434000000.0,450000000.0,359000000.0,-566000000.0,-100000000.0,680000000.0
CommonStockCapitalSharesReservedForFutureIssuance / shares,,,,,,,24323641.0,4711283.0,,,20302393.0,,,,19720554.0,,,,12186120.0,,,,11387095000.0,,,,8562752.0,,8562752.0,,,7765180.0,,,,7005645.0,,,,6307915.0,,,,8767618.0,,,,7968163.0,,,,7155915.0,,,,,6323272.0,,,,5487000.0,,,
CommonStockDividendsPerShareCashPaid / USD/shares,,,,,,,,,,,,,,,,,,,,1.69,1.69,1.69,,,,,1.69,,1.69,,,1.75,,,,1.75,2.28,2.28,2.28,2.0,2.46,2.46,2.46,2.28,2.66,2.66,2.66,2.46,2.87,2.87,2.87,2.66,,3.1,3.1,3.1,2.87,3.41,3.41,,3.1,,,
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,,,,,,,,1.69,1.75,1.75,1.75,1.69,2.0,1.69,3.5,5.25,1.69,2.0,4.0,6.0,1.75,,,,,,,,,,,,,,,,,,,,,,,,3.41,12.4,4.26,4.26,4.26
CommonStockParOrStatedValuePerShare / USD/shares,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized / shares,,,300000000.0,,,,300000000.0,,,,300000000.0,,,,300000000.0,,,,300000000.0,,,,300000000.0,,,,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0
CommonStockSharesIssued / shares,,,39315250.0,,,,46166689.0,622867.0,622867.0,,47541620.0,,,,49139851.0,,,,50233224.0,,,,56505122.0,,,,62134894.0,,62134894.0,,,71817430.0,,,,79440404.0,,81119117.0,81119117.0,81119117.0,85700953.0,85700953.0,85700953.0,85700953.0,89462304.0,89462304.0,89462304.0,89462304.0,90872826.0,90872826.0,90872826.0,90872826.0,,92813976.0,92813976.0,92813976.0,92813976.0,94630000.0,94630000.0,94630000.0,94630000.0,97390000.0,97390000.0,97390000.0
CommonStockSharesOutstanding / shares,,,39315250.0,,,,46166689.0,,,,46671199.0,,,,48776108.0,,,,49589008.0,,,,56451255.0,,,,62100159.0,71409015.0,62100159.0,71409015.0,71409015.0,71409015.0,79038062.0,79038062.0,79038062.0,79038062.0,80722258.0,80722258.0,80722258.0,80722258.0,85308386.0,85308386.0,85308386.0,85308386.0,89134252.0,89134252.0,89134252.0,89134252.0,90571406.0,90571406.0,90571406.0,90571406.0,,92620703.0,92620703.0,92620703.0,92620703.0,94479000.0,94479000.0,94479000.0,94479000.0,97287000.0,97287000.0,97287000.0
CommonStockValue / USD,39000.0,39000.0,39000.0,46000.0,46000.0,46000.0,46000.0,48000.0,48000.0,48000.0,48000.0,49000.0,49000.0,49000.0,46000.0,50000.0,50000.0,50000.0,50000.0,57000.0,57000.0,57000.0,57000.0,62000.0,62000.0,62000.0,62000.0,72000.0,62000.0,72000.0,72000.0,72000.0,79000.0,79000.0,79000.0,79000.0,81000.0,81000.0,81000.0,81000.0,86000.0,86000.0,86000.0,86000.0,89000.0,89000.0,89000.0,89000.0,91000.0,91000.0,91000.0,91000.0,,93000.0,93000.0,93000.0,93000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComprehensiveIncomeNetOfTax / USD,,,-40988000.0,,-55447000.0,17038000.0,124993000.0,75807000.0,126214000.0,67796000.0,22101000.0,67854000.0,58891000.0,124746000.0,63096000.0,-40382000.0,-92013000.0,28809000.0,182684000.0,55329000.0,88968000.0,-8846000.0,81960000.0,,45181000.0,21474000.0,-458912000.0,61394000.0,-458912000.0,-121127000.0,-139660000.0,11158000.0,108468000.0,225688000.0,332962000.0,-313283000.0,132038000.0,39831000.0,120502000.0,396935000.0,121415000.0,248864000.0,287921000.0,206970000.0,-153264000.0,46418000.0,151595000.0,518539000.0,60882000.0,196955000.0,248524000.0,391022000.0,,180290000.0,30770000.0,-94584000.0,327808000.0,,567000000.0,605000000.0,401000000.0,23000000.0,281000000.0,836000000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,-9096000.0,7110000.0,,1067000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,,17038000.0,-112018000.0,,127284000.0,59023000.0,22101000.0,69201000.0,57457000.0,123434000.0,54592000.0,-39172000.0,-95583000.0,25721000.0,179315000.0,57346000.0,90486000.0,-8215000.0,75872000.0,-59141000.0,,,-458281000.0,,-458281000.0,,,,,,,,132038000.0,39831000.0,120502000.0,396935000.0,121091000.0,248851000.0,287841000.0,206970000.0,-153110000.0,46620000.0,151971000.0,518315000.0,60593000.0,196825000.0,248204000.0,391376000.0,,180533000.0,30898000.0,-94552000.0,327360000.0,363000000.0,,605000000.0,401000000.0,23000000.0,281000000.0,835000000.0
ContractWithCustomerAssetNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9002000.0,9002000.0,9002000.0,0.0,9778000.0,9778000.0,9778000.0,9002000.0,10033000.0,10033000.0,10033000.0,9778000.0,13534000.0,13534000.0,13534000.0,10033000.0,65392000.0,65392000.0,65392000.0,13534000.0,,27608000.0,27608000.0,27608000.0,65392000.0,52000000.0,52000000.0,52000000.0,28000000.0,102000000.0,102000000.0,102000000.0
ContractWithCustomerAssetNetNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16186000.0,16186000.0,16186000.0,0.0,16396000.0,16396000.0,16396000.0,16186000.0,31521000.0,31521000.0,31521000.0,16396000.0,54050000.0,54050000.0,54050000.0,31521000.0,55486000.0,55486000.0,55486000.0,54050000.0,,55405000.0,55405000.0,55405000.0,55486000.0,86000000.0,86000000.0,86000000.0,55000000.0,113000000.0,113000000.0,113000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71085000.0,71085000.0,73142000.0,73142000.0,73142000.0,71085000.0,76193000.0,76193000.0,76193000.0,73143000.0,101258000.0,101258000.0,101258000.0,76193000.0,109736000.0,109736000.0,109736000.0,101258000.0,,132090000.0,132090000.0,132090000.0,109736000.0,125000000.0,125000000.0,125000000.0,132000000.0,123000000.0,123000000.0,123000000.0
