fact_unit,2010-11-03,2011-02-03,2011-05-03,2011-08-17,2011-11-03,2012-02-02,2012-05-01,2012-08-14,2012-10-31,2013-01-31,2013-05-01,2013-08-13,2013-10-30,2014-01-29,2014-05-01,2014-08-08,2014-10-31,2015-01-30,2015-04-29,2015-08-07,2015-10-27,2016-01-28,2016-04-29,2016-08-05,2016-10-28,2017-01-25,2017-04-28,2017-08-04,2017-10-27,2018-01-24,2018-04-27,2018-08-17,2018-10-26,2019-02-01,2019-05-03,2019-08-08,2019-10-25,2020-01-31,2020-05-01,2020-08-13,2020-10-30,2021-01-29,2021-03-30,2021-04-30,2021-08-17,2021-08-19,2021-10-29,2022-01-28,2022-04-29,2022-08-12,2022-10-28,2023-01-27,2023-04-28,2023-08-11,2023-10-27,2024-01-25,2024-04-26,2024-08-09,2024-10-25,2025-01-31,2025-04-24,2025-08-08,2025-10-31
AccountsPayableCurrent / USD,57535000.0,57535000.0,57535000.0,57535000.0,55194000.0,55194000.0,55194000.0,55194000.0,55006000.0,55006000.0,55006000.0,55006000.0,60688000.0,60688000.0,60688000.0,60688000.0,85405000.0,85405000.0,85405000.0,85405000.0,81112000.0,81112000.0,81112000.0,81112000.0,92571000.0,92571000.0,92571000.0,92571000.0,92763000.0,92763000.0,92763000.0,92763000.0,92723000.0,92723000.0,92723000.0,92723000.0,115725000.0,115725000.0,115725000.0,115725000.0,135786000.0,135786000.0,,135786000.0,135786000.0,,138008000.0,138008000.0,138008000.0,138008000.0,159245000.0,159245000.0,159245000.0,159245000.0,150756000.0,150756000.0,150756000.0,150756000.0,237728000.0,237728000.0,237728000.0,237728000.0,278157000.0
AccountsReceivableNetCurrent / USD,,,,,,,,,,,,,,,,318349000.0,359593000.0,359593000.0,359593000.0,359593000.0,362568000.0,362568000.0,362568000.0,362568000.0,382086000.0,382086000.0,382086000.0,382086000.0,450530000.0,450530000.0,450530000.0,450530000.0,483681000.0,483681000.0,483681000.0,483681000.0,528484000.0,528484000.0,528484000.0,528484000.0,474643000.0,474643000.0,,474643000.0,474643000.0,,614292000.0,614292000.0,614292000.0,614292000.0,575950000.0,575950000.0,575950000.0,575950000.0,704909000.0,704909000.0,704909000.0,704909000.0,837275000.0,837275000.0,837275000.0,837275000.0,939492000.0
AccruedIncomeTaxesCurrent / USD,22656000.0,22656000.0,22656000.0,22656000.0,3931000.0,3931000.0,3931000.0,3931000.0,27777000.0,27777000.0,27777000.0,27777000.0,30090000.0,30090000.0,30090000.0,30090000.0,10392000.0,10392000.0,10392000.0,10392000.0,16278000.0,16278000.0,16278000.0,16278000.0,39166000.0,39166000.0,39166000.0,39166000.0,29150000.0,29150000.0,29150000.0,29150000.0,160427000.0,160427000.0,160427000.0,160427000.0,73248000.0,73248000.0,73248000.0,73248000.0,64755000.0,64755000.0,,64755000.0,64755000.0,,307963000.0,307963000.0,307963000.0,307963000.0,44893000.0,44893000.0,44893000.0,44893000.0,72224000.0,72224000.0,72224000.0,72224000.0,107517000.0,107517000.0,107517000.0,107517000.0,132274000.0
AccruedIncomeTaxesNoncurrent / USD,2641000.0,2641000.0,2641000.0,2641000.0,4057000.0,4057000.0,4057000.0,4057000.0,3380000.0,3380000.0,3380000.0,3380000.0,3564000.0,3564000.0,3564000.0,3564000.0,5318000.0,5318000.0,5318000.0,5318000.0,1754000.0,1754000.0,1754000.0,1754000.0,,,,,,109414000.0,113719000.0,138102000.0,138102000.0,138102000.0,138102000.0,138102000.0,126056000.0,126056000.0,126056000.0,126056000.0,112910000.0,112910000.0,,112910000.0,112910000.0,,62933000.0,62933000.0,62933000.0,62933000.0,48882000.0,48882000.0,48882000.0,48882000.0,37183000.0,37183000.0,37183000.0,37183000.0,,,,0.0,
AccruedLiabilitiesCurrent / USD,80883000.0,80883000.0,80883000.0,80883000.0,103787000.0,103787000.0,103787000.0,103787000.0,127381000.0,127381000.0,127381000.0,127381000.0,137674000.0,137674000.0,137674000.0,137674000.0,130656000.0,130656000.0,130656000.0,130656000.0,132976000.0,132976000.0,132976000.0,132976000.0,156805000.0,156805000.0,156805000.0,156805000.0,186295000.0,186295000.0,186295000.0,186295000.0,185805000.0,185805000.0,185805000.0,185805000.0,266359000.0,266359000.0,266359000.0,266359000.0,270353000.0,270353000.0,,270353000.0,270353000.0,,320599000.0,320599000.0,320599000.0,320599000.0,344722000.0,344722000.0,344722000.0,344722000.0,365660000.0,365660000.0,365660000.0,365660000.0,377678000.0,377678000.0,377678000.0,377678000.0,402253000.0
AccruedMarketingCostsCurrent / USD,,,,1065000.0,,,,2191000.0,,,,2125000.0,,,,1262000.0,,,,1192000.0,,,,1581000.0,,,,2401000.0,,,,2661000.0,,,,,,,,,,,,,,,,,,4127000.0,,,,6485000.0,,,,9366000.0,,,,6023000.0,
AccruedProfessionalFeesCurrent / USD,,,,8115000.0,,,,5307000.0,,,,7327000.0,,,,7360000.0,,,,5891000.0,,,,4412000.0,,,,11948000.0,,,,10506000.0,,,,10341000.0,,,,12726000.0,,,,,18740000.0,,,,,21246000.0,,,,25073000.0,,,,26148000.0,,,,27143000.0,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,238164000.0,300583000.0,,,300583000.0,,,334253000.0,334253000.0,360712000.0,360712000.0,360712000.0,360712000.0,408250000.0,408250000.0,408250000.0,408250000.0,382488000.0,382488000.0,382488000.0,382488000.0,414426000.0,414426000.0,414426000.0,414426000.0,456299000.0,456299000.0,456299000.0,456299000.0,474314000.0,474314000.0,474314000.0,474314000.0,511515000.0,511515000.0,511515000.0,511515000.0,551831000.0,551831000.0,,551831000.0,551831000.0,,622139000.0,622139000.0,622139000.0,622139000.0,633114000.0,633114000.0,633114000.0,633114000.0,668012000.0,668012000.0,668012000.0,668012000.0,726967000.0,726967000.0,726967000.0,726967000.0,705308000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,86375000.0,86375000.0,86375000.0,86375000.0,324432000.0,324432000.0,324432000.0,324432000.0,236456000.0,236456000.0,236456000.0,236456000.0,92088000.0,92088000.0,92088000.0,92088000.0,151557000.0,151557000.0,151557000.0,151557000.0,-173516000.0,-173516000.0,-173516000.0,-173516000.0,-222658000.0,-222658000.0,-222658000.0,-222658000.0,-189059000.0,-189059000.0,-189059000.0,-189059000.0,-224328000.0,-224328000.0,-224328000.0,-224328000.0,-253009000.0,-253009000.0,-253009000.0,-253009000.0,-283982000.0,-283982000.0,,-283982000.0,-283982000.0,,-193487000.0,-193487000.0,-193487000.0,-193487000.0,-312747000.0,-312747000.0,-312747000.0,-312747000.0,-272528000.0,-272528000.0,-272528000.0,-272528000.0,-251529000.0,-251529000.0,-251529000.0,-251529000.0,-74699000.0
AdditionalPaidInCapitalCommonStock / USD,660185000.0,660185000.0,660185000.0,660185000.0,798461000.0,798461000.0,798461000.0,798461000.0,899717000.0,899717000.0,899717000.0,899717000.0,1025064000.0,1025064000.0,1025064000.0,1025064000.0,1117644000.0,1117644000.0,1117644000.0,1117644000.0,1228795000.0,1228795000.0,1228795000.0,1228795000.0,1303238000.0,1303238000.0,1303238000.0,1303238000.0,1379130000.0,1379130000.0,1379130000.0,1379130000.0,1450821000.0,1450821000.0,1450821000.0,1450821000.0,1511473000.0,1511473000.0,1511473000.0,1511473000.0,1570694000.0,1570694000.0,,1570694000.0,1570694000.0,,1622199000.0,1622199000.0,1622199000.0,1622199000.0,1682432000.0,1682432000.0,1682432000.0,1682432000.0,1772083000.0,1772083000.0,1772083000.0,1772083000.0,1896604000.0,1896604000.0,1896604000.0,1896604000.0,2033599000.0
AllocatedShareBasedCompensationExpense / USD,,,,25515000.0,,,,29734000.0,,,,30809000.0,,,,30586000.0,,,,38157000.0,,,,43457000.0,,,,47855000.0,,,,46408000.0,,,,45925000.0,,,,48412000.0,,,,,52073000.0,,,,,57559000.0,,,,63927000.0,,,,65257000.0,,,,71142000.0,
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,18499000.0,,,,20749000.0,,,,21335000.0,,,,22165000.0,,,,26197000.0,,,,31713000.0,,,,33755000.0,,,,21388000.0,,,,25825000.0,,,,31334000.0,,,,,25415000.0,,,,,18025000.0,,,,40581000.0,,,,35995000.0,,,,46282000.0,
