fact_unit,2009-07-30,2009-10-29,2010-02-16,2010-04-29,2010-08-02,2010-10-28,2011-02-17,2011-04-28,2011-07-28,2011-10-27,2012-02-16,2012-04-26,2012-07-26,2012-10-31,2013-02-14,2013-04-24,2013-07-30,2013-10-29,2014-02-18,2014-04-24,2014-07-29,2014-10-29,2015-02-17,2015-04-29,2015-07-23,2015-10-27,2016-02-18,2016-04-28,2016-07-27,2016-10-26,2017-02-16,2017-04-26,2017-07-26,2017-10-26,2018-02-15,2018-04-23,2018-07-25,2018-10-25,2019-02-14,2019-04-25,2019-07-25,2019-10-23,2020-02-13,2020-05-06,2020-07-30,2020-11-02,2021-02-22,2021-04-27,2021-07-27,2021-10-26,2022-02-15,2022-03-29,2022-04-26,2022-07-27,2022-10-26,2023-02-07,2023-04-27,2023-07-26,2023-10-25,2024-02-13,2024-04-25,2024-07-25,2024-10-28,2025-02-19,2025-04-29,2025-07-29,2025-10-28
AccountsPayableCurrent / USD,716000000.0,716000000.0,716000000.0,567000000.0,567000000.0,567000000.0,567000000.0,692000000.0,692000000.0,692000000.0,692000000.0,838000000.0,838000000.0,838000000.0,838000000.0,842000000.0,842000000.0,842000000.0,842000000.0,744000000.0,744000000.0,744000000.0,744000000.0,740000000.0,740000000.0,740000000.0,740000000.0,721000000.0,721000000.0,721000000.0,721000000.0,799000000.0,799000000.0,799000000.0,799000000.0,1040000000.0,1040000000.0,1040000000.0,1040000000.0,1037000000.0,1037000000.0,1037000000.0,1037000000.0,1065000000.0,1065000000.0,1065000000.0,1065000000.0,1121000000.0,1121000000.0,1121000000.0,1121000000.0,,1375000000.0,1375000000.0,1375000000.0,1375000000.0,1766000000.0,1766000000.0,1766000000.0,1766000000.0,1709000000.0,1709000000.0,1709000000.0,1709000000.0,2046000000.0,2046000000.0,2046000000.0
AccountsReceivableNetCurrent / USD,1463000000.0,1463000000.0,1463000000.0,1408000000.0,1408000000.0,1408000000.0,1408000000.0,1510000000.0,1510000000.0,1510000000.0,1510000000.0,1631000000.0,1631000000.0,1631000000.0,1631000000.0,1737000000.0,1737000000.0,1737000000.0,1737000000.0,1699000000.0,1699000000.0,1699000000.0,1699000000.0,1587000000.0,1587000000.0,1587000000.0,1587000000.0,1549000000.0,1549000000.0,1549000000.0,1549000000.0,1700000000.0,1700000000.0,1700000000.0,1700000000.0,1805000000.0,1805000000.0,1805000000.0,1805000000.0,1931000000.0,1931000000.0,1931000000.0,1931000000.0,1949000000.0,1949000000.0,1949000000.0,1949000000.0,2097000000.0,2097000000.0,2097000000.0,2097000000.0,,2278000000.0,2278000000.0,2278000000.0,2278000000.0,2461000000.0,2461000000.0,2461000000.0,2461000000.0,2633000000.0,2633000000.0,2633000000.0,2633000000.0,3272000000.0,3272000000.0,3272000000.0
AccretionExpenseIncludingAssetRetirementObligations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000000.0,98000000.0,,26000000.0,53000000.0,82000000.0,103000000.0,28000000.0,55000000.0,84000000.0,111000000.0,32000000.0,65000000.0,97000000.0,112000000.0,33000000.0,66000000.0,99000000.0
AccrualForEnvironmentalLossContingencies / USD,,,,,299000000.0,299000000.0,299000000.0,256000000.0,275000000.0,285000000.0,273000000.0,267000000.0,264000000.0,264000000.0,253000000.0,252000000.0,239000000.0,236000000.0,227000000.0,224000000.0,223000000.0,231000000.0,235000000.0,230000000.0,231000000.0,229000000.0,209000000.0,207000000.0,213000000.0,253000000.0,246000000.0,243000000.0,245000000.0,250000000.0,,251000000.0,249000000.0,237000000.0,237000000.0,233000000.0,241000000.0,239000000.0,240000000.0,248000000.0,242000000.0,238000000.0,230000000.0,218000000.0,220000000.0,216000000.0,213000000.0,,216000000.0,211000000.0,202000000.0,204000000.0,200000000.0,196000000.0,185000000.0,209000000.0,211000000.0,208000000.0,202000000.0,222000000.0,219000000.0,217000000.0,215000000.0
AccrualForEnvironmentalLossContingenciesIncreaseDecreaseForAcquisitionsAndDivestitures / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000000.0,17000000.0,,,,
AccruedCappingClosurePostClosureAndEnvironmentalCosts / USD,,,,,,,166000000.0,148000000.0,,,,,161000000.0,161000000.0,161000000.0,132000000.0,132000000.0,132000000.0,132000000.0,130000000.0,130000000.0,130000000.0,130000000.0,147000000.0,147000000.0,147000000.0,147000000.0,143000000.0,143000000.0,143000000.0,143000000.0,147000000.0,147000000.0,147000000.0,147000000.0,156000000.0,156000000.0,156000000.0,156000000.0,169000000.0,169000000.0,169000000.0,169000000.0,165000000.0,165000000.0,165000000.0,165000000.0,164000000.0,164000000.0,164000000.0,164000000.0,,166000000.0,166000000.0,166000000.0,166000000.0,168000000.0,168000000.0,168000000.0,168000000.0,174000000.0,174000000.0,174000000.0,174000000.0,231000000.0,231000000.0,231000000.0
AccruedCappingClosurePostClosureAndEnvironmentalCostsNoncurrent / USD,,,,,,,1357000000.0,1402000000.0,,,,,1404000000.0,1404000000.0,1404000000.0,1459000000.0,1459000000.0,1459000000.0,1459000000.0,1518000000.0,1518000000.0,1518000000.0,1518000000.0,1531000000.0,1531000000.0,1531000000.0,1531000000.0,1584000000.0,1584000000.0,1584000000.0,1584000000.0,1675000000.0,1675000000.0,1675000000.0,1675000000.0,1770000000.0,1770000000.0,1770000000.0,1770000000.0,1828000000.0,1828000000.0,1828000000.0,1828000000.0,1930000000.0,1930000000.0,1930000000.0,1930000000.0,2222000000.0,2222000000.0,2222000000.0,2222000000.0,,2373000000.0,2373000000.0,2373000000.0,2373000000.0,2700000000.0,2700000000.0,2700000000.0,2700000000.0,2888000000.0,2888000000.0,2888000000.0,2888000000.0,3048000000.0,3048000000.0,3048000000.0
AccruedLiabilitiesCurrent / USD,1034000000.0,1034000000.0,1034000000.0,1128000000.0,1128000000.0,1128000000.0,1128000000.0,1100000000.0,1100000000.0,1100000000.0,1100000000.0,1129000000.0,1129000000.0,1129000000.0,1129000000.0,986000000.0,986000000.0,986000000.0,986000000.0,1069000000.0,1069000000.0,1069000000.0,1069000000.0,1180000000.0,1180000000.0,1180000000.0,1180000000.0,1064000000.0,1064000000.0,1064000000.0,1064000000.0,1085000000.0,1085000000.0,1085000000.0,1085000000.0,980000000.0,980000000.0,980000000.0,980000000.0,1117000000.0,1117000000.0,1117000000.0,1117000000.0,1327000000.0,1327000000.0,1327000000.0,1327000000.0,1342000000.0,1342000000.0,1342000000.0,1342000000.0,,1428000000.0,1428000000.0,1428000000.0,1428000000.0,1625000000.0,1625000000.0,1625000000.0,1625000000.0,1605000000.0,1605000000.0,1605000000.0,1605000000.0,2180000000.0,2180000000.0,2180000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,13273000000.0,13273000000.0,13273000000.0,13994000000.0,13994000000.0,13994000000.0,13994000000.0,14690000000.0,14690000000.0,14690000000.0,14690000000.0,15308000000.0,15308000000.0,15308000000.0,15308000000.0,16112000000.0,16112000000.0,16112000000.0,16112000000.0,16723000000.0,16723000000.0,16723000000.0,16723000000.0,15968000000.0,15968000000.0,15968000000.0,15968000000.0,16420000000.0,16420000000.0,16420000000.0,16420000000.0,17152000000.0,17152000000.0,17152000000.0,17152000000.0,17704000000.0,17704000000.0,17704000000.0,17704000000.0,18264000000.0,18264000000.0,18264000000.0,18264000000.0,18657000000.0,18657000000.0,18657000000.0,18657000000.0,19337000000.0,19337000000.0,19337000000.0,19337000000.0,,20537000000.0,20537000000.0,20537000000.0,20537000000.0,21627000000.0,21627000000.0,21627000000.0,21627000000.0,22826000000.0,22826000000.0,22826000000.0,22826000000.0,23777000000.0,23777000000.0,23777000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,88000000.0,88000000.0,88000000.0,208000000.0,208000000.0,208000000.0,88000000.0,230000000.0,230000000.0,230000000.0,208000000.0,172000000.0,172000000.0,172000000.0,230000000.0,193000000.0,193000000.0,193000000.0,230000000.0,154000000.0,154000000.0,154000000.0,172000000.0,23000000.0,23000000.0,23000000.0,193000000.0,-127000000.0,-127000000.0,-127000000.0,154000000.0,-80000000.0,-80000000.0,-80000000.0,-80000000.0,8000000.0,8000000.0,8000000.0,8000000.0,-87000000.0,-87000000.0,-87000000.0,-87000000.0,-8000000.0,-8000000.0,-8000000.0,-8000000.0,39000000.0,39000000.0,39000000.0,39000000.0,,17000000.0,17000000.0,17000000.0,17000000.0,-69000000.0,-69000000.0,-69000000.0,-69000000.0,-37000000.0,-37000000.0,-37000000.0,-37000000.0,-115000000.0,-115000000.0,-115000000.0
AdditionalPaidInCapitalCommonStock / USD,4558000000.0,4558000000.0,4558000000.0,4543000000.0,4543000000.0,4543000000.0,4543000000.0,4528000000.0,4528000000.0,4528000000.0,4528000000.0,4561000000.0,4561000000.0,4561000000.0,4561000000.0,4549000000.0,4549000000.0,4549000000.0,4549000000.0,4596000000.0,4596000000.0,4596000000.0,4596000000.0,4585000000.0,4585000000.0,4585000000.0,4585000000.0,4827000000.0,4827000000.0,4827000000.0,4827000000.0,4850000000.0,4850000000.0,4850000000.0,4850000000.0,4933000000.0,4933000000.0,4933000000.0,4933000000.0,4993000000.0,4993000000.0,4993000000.0,4993000000.0,5049000000.0,5049000000.0,5049000000.0,5049000000.0,5129000000.0,5129000000.0,5129000000.0,5129000000.0,,5169000000.0,5169000000.0,5169000000.0,5169000000.0,5314000000.0,5314000000.0,5314000000.0,5314000000.0,5351000000.0,5351000000.0,5351000000.0,5351000000.0,5496000000.0,5496000000.0,5496000000.0
AffordableHousingTaxCreditsAndOtherTaxBenefitsAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000000.0,76000000.0,,,,
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79000000.0,,,,94000000.0,,,,71000000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,39000000.0,39000000.0,39000000.0,31000000.0,31000000.0,31000000.0,31000000.0,26000000.0,26000000.0,26000000.0,26000000.0,29000000.0,29000000.0,29000000.0,29000000.0,45000000.0,45000000.0,45000000.0,45000000.0,33000000.0,33000000.0,33000000.0,33000000.0,30000000.0,30000000.0,30000000.0,30000000.0,25000000.0,25000000.0,25000000.0,25000000.0,24000000.0,24000000.0,24000000.0,24000000.0,21000000.0,21000000.0,21000000.0,21000000.0,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,33000000.0,33000000.0,33000000.0,28000000.0,,25000000.0,25000000.0,25000000.0,33000000.0,26000000.0,26000000.0,26000000.0,25000000.0,30000000.0,30000000.0,30000000.0,26000000.0,165000000.0,165000000.0,165000000.0
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,23000000.0,31000000.0,43000000.0,,,,44000000.0,,,,,36000000.0,,,,49000000.0,,,,58000000.0,,,
AllowanceForDoubtfulOtherReceivablesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,1000000.0,1000000.0,7000000.0,7000000.0,7000000.0,7000000.0,,8000000.0,8000000.0,8000000.0,8000000.0,7000000.0,7000000.0,7000000.0,7000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
AmortizationMethodQualifiedAffordableHousingProjectInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707000000.0,,,
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000000.0,,,,100000000.0,,,,96000000.0,,,,101000000.0,,,,106000000.0,,,,,107000000.0,,,,143000000.0,,,,129000000.0,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,3300000.0,3300000.0,800000.0,3700000.0,3700000.0,200000.0,300000.0,6200000.0,6100000.0,6400000.0,3600000.0,8300000.0,10300000.0,9700000.0,10600000.0,7300000.0,3200000.0,500000.0,8900000.0,2800000.0,2800000.0,700000.0,100000.0,11500000.0,2300000.0,2000000.0,400000.0,2500000.0,800000.0,500000.0,2000000.0,3000000.0,2300000.0,2300000.0,1000000.0,3000000.0,1900000.0,1500000.0,1900000.0,3000000.0,1900000.0,700000.0,1500000.0,2100000.0,2100000.0,1700000.0,700000.0,,2600000.0,1000000.0,600000.0,1600000.0,1800000.0,1800000.0,1200000.0,600000.0,1800000.0,1700000.0,1400000.0,1100000.0,1600000.0,1300000.0,1300000.0
AssetImpairmentCharges / USD,,,,,,,32000000.0,,,,32000000.0,,34000000.0,34000000.0,83000000.0,,,15000000.0,8000000.0,,,,79000000.0,,,,472000000.0,,,,355000000.0,,,,89000000.0,,,,59000000.0,,,,41000000.0,,61000000.0,61000000.0,38000000.0,6000000.0,61000000.0,61000000.0,42000000.0,,6000000.0,6000000.0,6000000.0,68000000.0,,,,8000000.0,,,,50000000.0,,,
Assets / USD,20227000000.0,20227000000.0,20227000000.0,21154000000.0,21154000000.0,21154000000.0,20227000000.0,21476000000.0,21476000000.0,21476000000.0,21154000000.0,22569000000.0,22569000000.0,22569000000.0,21476000000.0,23097000000.0,23097000000.0,23097000000.0,22569000000.0,22603000000.0,22603000000.0,22603000000.0,23097000000.0,21412000000.0,21412000000.0,21412000000.0,22490000000.0,20367000000.0,20367000000.0,20367000000.0,21252000000.0,20859000000.0,20859000000.0,20859000000.0,20367000000.0,21829000000.0,21829000000.0,21829000000.0,20859000000.0,22650000000.0,22650000000.0,22650000000.0,21829000000.0,27743000000.0,27743000000.0,27743000000.0,22650000000.0,29345000000.0,29345000000.0,29345000000.0,27743000000.0,,29097000000.0,29097000000.0,29097000000.0,29345000000.0,31367000000.0,31367000000.0,31367000000.0,31367000000.0,32823000000.0,32823000000.0,32823000000.0,32823000000.0,44567000000.0,44567000000.0,44567000000.0
AssetsCurrent / USD,2335000000.0,2335000000.0,2335000000.0,3010000000.0,3010000000.0,3010000000.0,3010000000.0,2482000000.0,2482000000.0,2482000000.0,2482000000.0,2379000000.0,2379000000.0,2379000000.0,2379000000.0,2423000000.0,2423000000.0,2423000000.0,2423000000.0,2499000000.0,2499000000.0,2499000000.0,2499000000.0,3641000000.0,3641000000.0,3641000000.0,3526000000.0,2345000000.0,2345000000.0,2345000000.0,2345000000.0,2376000000.0,2376000000.0,2376000000.0,2376000000.0,2624000000.0,2624000000.0,2624000000.0,2694000000.0,2645000000.0,2645000000.0,2645000000.0,2645000000.0,6209000000.0,6209000000.0,6209000000.0,6209000000.0,3540000000.0,3540000000.0,3540000000.0,3540000000.0,,3069000000.0,3069000000.0,3069000000.0,3069000000.0,3551000000.0,3551000000.0,3551000000.0,3551000000.0,3804000000.0,3804000000.0,3804000000.0,3804000000.0,4774000000.0,4774000000.0,4774000000.0
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47000000.0,,,,,,,,,,,,-6000000.0,,,,-6000000.0,,,,-6000000.0,,,,,,,7000000.0,10000000.0,-46000000.0,,,,-46000000.0,,,
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564000000.0,,,
CapitalizedContractCostAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000000.0,,,,23000000.0,,,,24000000.0,,,
CapitalizedContractCostNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136000000.0,139000000.0,141000000.0,145000000.0,,145000000.0,145000000.0,145000000.0,153000000.0,153000000.0,153000000.0,153000000.0,159000000.0,159000000.0,159000000.0,159000000.0,,175000000.0,175000000.0,175000000.0,175000000.0,192000000.0,192000000.0,192000000.0,192000000.0,207000000.0,207000000.0,207000000.0,207000000.0,218000000.0,218000000.0,218000000.0
