fact_unit,2010-09-08,2010-12-17,2011-02-09,2011-03-02,2011-05-27,2011-06-02,2011-09-02,2011-12-16,2012-03-06,2012-06-04,2012-08-31,2012-12-20,2013-03-04,2013-05-31,2013-08-30,2013-12-20,2014-02-26,2014-05-28,2014-08-26,2014-12-15,2015-02-24,2015-05-22,2015-08-24,2015-12-14,2016-02-22,2016-05-24,2016-08-22,2016-12-12,2017-02-17,2017-05-19,2017-08-18,2017-12-14,2018-02-23,2018-05-25,2018-08-24,2018-12-17,2019-02-25,2019-05-24,2019-08-26,2019-12-20,2020-02-21,2020-05-22,2020-08-21,2020-12-15,2021-02-19,2021-05-21,2021-08-20,2021-12-13,2022-02-18,2022-05-20,2022-08-19,2022-12-12,2023-02-17,2023-05-19,2023-08-18,2023-12-12,2024-02-23,2024-05-24,2024-08-23,2024-12-19,2025-02-26,2025-05-28,2025-09-09
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,,,34851000.0,44072000.0,10782000.0,20422000.0,30178000.0,45463000.0,12688000.0,28465000.0,41943000.0,41616000.0,13741000.0,24958000.0,37553000.0,55425000.0,13898000.0,28559000.0,44969000.0,51065000.0,15882000.0,31461000.0,49496000.0,61216000.0,17860000.0,34320000.0,52937000.0,66329000.0,18763000.0,37190000.0,56928000.0,71616000.0,26285000.0,52740000.0,82966000.0,77344000.0,32011000.0,62686000.0,95639000.0,113454000.0,42959000.0,89492000.0,141093000.0,128775000.0,70503000.0,137899000.0,209784000.0,209507000.0,80342000.0,172446000.0,278720000.0,291789000.0,112657000.0,232560000.0,354268000.0,384758000.0,151242000.0,300412000.0,450868000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,3587000.0,3587000.0,3587000.0,2727000.0,2727000.0,2727000.0,2727000.0,2727000.0,2489000.0,2489000.0,2489000.0,2489000.0,6072000.0,6072000.0,6072000.0,6072000.0,,,,2489000.0,,,,6072000.0,,,,4253000.0,,,,2026000.0,,,,2561000.0,,,,3201000.0,,,,5165000.0,,,,5613000.0,,,,30680000.0,,,,29553000.0,,,,38683000.0,,,
AmortizationOfFinancingCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1000000.0,,
AmortizationOfIntangibleAssets / USD,9683000.0,20765000.0,20765000.0,2793000.0,5778000.0,5778000.0,8339000.0,12812000.0,3748000.0,7504000.0,54789000.0,50649000.0,17651000.0,47001000.0,73742000.0,72384000.0,33189000.0,66262000.0,99354000.0,102853000.0,28995000.0,61930000.0,95645000.0,130724000.0,33214000.0,66172000.0,99979000.0,129700000.0,38376000.0,70876000.0,103321000.0,139681000.0,30485000.0,58971000.0,86494000.0,133321000.0,29467000.0,61549000.0,93248000.0,111708000.0,28999000.0,54931000.0,79345000.0,129263000.0,23434000.0,48462000.0,73059000.0,103782000.0,21314000.0,42107000.0,63557000.0,95004000.0,23112000.0,45160000.0,72233000.0,86447000.0,25916000.0,26693000.0,40258000.0,11637000.0,3529000.0,8090000.0,12152000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,,10995000.0,17288000.0,3561000.0,3288000.0,3593000.0,10999000.0,3876000.0,3312000.0,3522000.0,4669000.0,2573000.0,1614000.0,2179000.0,3314000.0,1378000.0,1674000.0,2057000.0,1326000.0,2440000.0,1859000.0,1529000.0,2196000.0,2441000.0,2649000.0,1822000.0,1363000.0,492000.0,738000.0,1186000.0,1971000.0,4627000.0,618000.0,774000.0,345000.0,1601000.0,1538000.0,798000.0,850000.0,414000.0,579000.0,610000.0,171000.0,334000.0,415000.0,405000.0,97000.0,170000.0,986000.0,268000.0,408000.0,527000.0,402000.0,454000.0,281000.0,702000.0,202000.0,203000.0
Assets / USD,2938854000.0,2938854000.0,2938854000.0,3286541000.0,3286541000.0,3286541000.0,3286541000.0,3286541000.0,3367334000.0,3368844000.0,3368844000.0,3368844000.0,4147656000.0,4147656000.0,4147656000.0,4147656000.0,4358935000.0,4358935000.0,4358935000.0,4358935000.0,4775499000.0,4775499000.0,4775499000.0,4775499000.0,5045739000.0,5045739000.0,5045739000.0,5045739000.0,5240365000.0,5240365000.0,5240365000.0,5240365000.0,5396414000.0,5396414000.0,5396414000.0,5396414000.0,6145974000.0,6145974000.0,6145974000.0,6145974000.0,6405160000.0,6405160000.0,6405160000.0,6405160000.0,8030062000.0,8030062000.0,8030062000.0,8030062000.0,8752260000.0,8752260000.0,8752260000.0,8752260000.0,9418087000.0,9418087000.0,9418087000.0,9418087000.0,10333131000.0,10333131000.0,10333131000.0,10333131000.0,13073561000.0,13073561000.0,13073561000.0
AssetsCurrent / USD,1463800000.0,1463800000.0,1463800000.0,1247755000.0,1247755000.0,1247755000.0,1247755000.0,1247755000.0,1338055000.0,1338055000.0,1338055000.0,1338055000.0,1140656000.0,1140656000.0,1140656000.0,1140656000.0,1447977000.0,1447977000.0,1447977000.0,1447977000.0,1504735000.0,1504735000.0,1504735000.0,1504735000.0,1468807000.0,1468807000.0,1468807000.0,1468807000.0,1716938000.0,1716938000.0,1716938000.0,1716938000.0,1682593000.0,1682593000.0,1682593000.0,1682593000.0,1543797000.0,1543797000.0,1543797000.0,1543797000.0,1738917000.0,1738917000.0,1738917000.0,1738917000.0,2549217000.0,2549217000.0,2549217000.0,2549217000.0,2808341000.0,2808341000.0,2808341000.0,2808341000.0,3012669000.0,3012669000.0,3012669000.0,3012669000.0,3430624000.0,3430624000.0,3430624000.0,3430624000.0,6469666000.0,6469666000.0,6469666000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114654000.0,114654000.0,114654000.0,,,0.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,13000.0,13000.0,13000.0,13000.0,7000.0,7000.0,7000.0,7000.0,34000.0,34000.0,34000.0,34000.0,523000.0,523000.0,523000.0
AvailableForSaleDebtSecuritiesAmortizedCostBasis / USD,,,,,,,,,,,,,,,,,,,,,120221000.0,136549000.0,136507000.0,128774000.0,123022000.0,131944000.0,143478000.0,140676000.0,138691000.0,140277000.0,147522000.0,,,,,,,,,,,,,,,,144758000.0,148195000.0,148195000.0,148195000.0,148195000.0,148195000.0,150511000.0,150511000.0,150511000.0,150511000.0,152725000.0,152725000.0,152725000.0,152725000.0,153496000.0,153496000.0,153496000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,106000.0,92000.0,1724000.0,59000.0,47000.0,37000.0,193000.0,174000.0,,,,,,,,,,,,,,,,,,5786000.0,,,,3230000.0,,,,1723000.0,,,,2518000.0,2823000.0,1689000.0,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue / USD,,,,,,,4375000.0,11409000.0,11602000.0,,,,,,,,,,,,,,106000.0,92000.0,1728000.0,59000.0,47000.0,37000.0,193000.0,175000.0,,,,,,,,,,,,,,,,,,5785000.0,,,,3165000.0,,,,1721000.0,,,,2531000.0,2833000.0,1699000.0,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,55800000.0,61737000.0,58037000.0,51908000.0,42914000.0,48432000.0,45390000.0,46200000.0,43372000.0,42779000.0,40358000.0,,,,,,,,,,,,,,,,99133000.0,94591000.0,88847000.0,81611000.0,71480000.0,61593000.0,73891000.0,78920000.0,78935000.0,74604000.0,75224000.0,87827000.0,87412000.0,92217000.0,84803000.0,65249000.0,46961000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue / USD,,,,,,,30661000.0,28413000.0,22332000.0,,,,,,,,,,,,55824000.0,61761000.0,58026000.0,51871000.0,42871000.0,48451000.0,45430000.0,46219000.0,43340000.0,42762000.0,40375000.0,,,,,,,,,,,,,,,,99154000.0,94396000.0,88261000.0,80291000.0,70403000.0,60156000.0,73155000.0,78523000.0,78386000.0,74104000.0,75359000.0,87757000.0,88022000.0,92449000.0,84943000.0,65488000.0,46943000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2256000.0,2005000.0,1798000.0,1610000.0,2454000.0,2322000.0,1999000.0,1846000.0,2000000.0,1349000.0,2038000.0,1903000.0,1739000.0,1557000.0,2390000.0,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue / USD,,,,,,,38778000.0,19384000.0,14851000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2235000.0,1969000.0,1725000.0,1527000.0,2328000.0,2239000.0,1930000.0,1782000.0,1935000.0,1320000.0,2009000.0,1899000.0,1733000.0,1555000.0,2386000.0,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,64421000.0,74812000.0,78364000.0,76774000.0,78384000.0,83453000.0,98041000.0,94439000.0,95126000.0,97324000.0,107164000.0,,,,,,,,,,,,,,,,38178000.0,45562000.0,53374000.0,60841000.0,72253000.0,83234000.0,69730000.0,68597000.0,67071000.0,74398000.0,75193000.0,63829000.0,61373000.0,57022000.0,65977000.0,75105000.0,20278000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,,,,74581000.0,89791000.0,83365000.0,,,,,,,,,,,,64414000.0,74818000.0,78364000.0,76784000.0,78349000.0,83466000.0,98065000.0,94439000.0,95115000.0,97306000.0,107133000.0,,,,,,,,,,,,,,,,38169000.0,45533000.0,53269000.0,60380000.0,71567000.0,82264000.0,69137000.0,68014000.0,66422000.0,73879000.0,74999000.0,63717000.0,61426000.0,57156000.0,66158000.0,75243000.0,20292000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,148395000.0,148997000.0,132150000.0,,,,,,,,,,,,120238000.0,136579000.0,136496000.0,128747000.0,122948000.0,131976000.0,143542000.0,140695000.0,138648000.0,140243000.0,147508000.0,,,,,,,,,,,,,,,,144773000.0,147949000.0,147949000.0,147949000.0,147949000.0,,147913000.0,147913000.0,147913000.0,147913000.0,151639000.0,151639000.0,151639000.0,151639000.0,153869000.0,153869000.0,153869000.0
BuildingsAndImprovementsGross / USD,,,,,,,,55447000.0,,,,53926000.0,,,,70237000.0,,,,69352000.0,,,,68871000.0,,,,67943000.0,,,,68194000.0,,,,68877000.0,,,,68522000.0,,,,68708000.0,,,,129746000.0,,,,134931000.0,,,,135722000.0,,,,135255000.0,,,
BusinessCombinationAcquisitionRelatedCosts / USD,,,,,,,,7210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900000.0,11600000.0,15400000.0,,6100000.0,11300000.0,15400000.0,31900000.0,5000000.0,9800000.0,9400000.0,31900000.0,57200000.0,110200000.0
CapitalExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6900000.0,,,,8654000.0,,,,17857000.0,,,
CapitalizedContractCostAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,62800000.0,12793000.0,28425000.0,46230000.0,62800000.0,13762000.0,28279000.0,44851000.0,61200000.0,15008000.0,30475000.0,46973000.0,61200000.0,16737000.0,34574000.0,54438000.0,64700000.0,18900000.0,26300000.0,40300000.0,49900000.0,11200000.0,23700000.0,36300000.0
CapitalizedContractCostNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95700000.0,96400000.0,94600000.0,86400000.0,84100000.0,94400000.0,92100000.0,86400000.0,79400000.0,85800000.0,83900000.0,81300000.0,96800000.0,107400000.0,105000000.0,92200000.0,95400000.0,97900000.0,96700000.0,96500000.0,88500000.0,69200000.0,70500000.0,67200000.0,65300000.0,67000000.0,67900000.0
CashAndCashEquivalentsAtCarryingValue / USD,577632000.0,579327000.0,579327000.0,701613000.0,701613000.0,701613000.0,701613000.0,577632000.0,775407000.0,775407000.0,775407000.0,701613000.0,855077000.0,855077000.0,855077000.0,775407000.0,700382000.0,700382000.0,700382000.0,855077000.0,1022441000.0,1022441000.0,1022441000.0,700382000.0,985762000.0,985762000.0,985762000.0,1022441000.0,836188000.0,836188000.0,836188000.0,985762000.0,976620000.0,976620000.0,976620000.0,836188000.0,723115000.0,723115000.0,723115000.0,723115000.0,728597000.0,728597000.0,728597000.0,728597000.0,1235653000.0,1235653000.0,1235653000.0,1235653000.0,1432840000.0,1432840000.0,1432840000.0,1432840000.0,1417608000.0,1417608000.0,1417608000.0,1417608000.0,1438913000.0,1433966000.0,1433966000.0,1433966000.0,3896532000.0,3896532000.0,3896532000.0
CashCashEquivalentsAndShortTermInvestments / USD,1168326000.0,1168326000.0,1168326000.0,938561000.0,938561000.0,938561000.0,938561000.0,938561000.0,1004074000.0,1004074000.0,1004074000.0,1004074000.0,,,,,,,,,985762000.0,985762000.0,985762000.0,985762000.0,964935000.0,964935000.0,964935000.0,964935000.0,1117315000.0,1117315000.0,1117315000.0,1117315000.0,,,,,,,,,,,,,,,1235653000.0,1235653000.0,1580789000.0,1580789000.0,1580789000.0,1580789000.0,1565521000.0,1565521000.0,1565521000.0,1565521000.0,1590552000.0,1585605000.0,1585605000.0,1585605000.0,4050401000.0,4050401000.0,4050401000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050075000.0,1050075000.0,1050075000.0,980422000.0,725001000.0,725001000.0,725001000.0,1050075000.0,730527000.0,730527000.0,730527000.0,725001000.0,1237970000.0,1237970000.0,1237970000.0,730527000.0,1435183000.0,1435183000.0,1435183000.0,1237970000.0,1419864000.0,1542241000.0,1683109000.0,1415595000.0,1116208000.0,1505199000.0,1842045000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsDisposalGroupIncludingDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4140000.0,4835000.0,4269000.0,4962000.0,6445000.0,17441000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419864000.0,1419864000.0,1435183000.0,1441187000.0,1441187000.0,1441187000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-442153000.0,-477305000.0,-306910000.0,69653000.0,-130795000.0,-91953000.0,-36320000.0,-325074000.0,-28245000.0,127891000.0,321461000.0,5526000.0,-212565000.0,222266000.0,149767000.0,507443000.0,-308598000.0,140668000.0,-49319000.0,197213000.0,-262596000.0,126517000.0,268080000.0,-15319000.0,-320017000.0,70457000.0,418299000.0
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0
CommonStockSharesOutstanding / shares,146945000.0,146945000.0,146945000.0,148479000.0,148479000.0,148479000.0,148479000.0,148479000.0,143308000.0,143308000.0,143308000.0,143308000.0,150899000.0,150899000.0,150899000.0,150899000.0,154169000.0,154169000.0,154169000.0,154169000.0,155965000.0,155965000.0,155965000.0,155965000.0,155157000.0,155157000.0,155157000.0,155157000.0,151454000.0,151454000.0,151454000.0,151454000.0,150445000.0,150445000.0,150445000.0,150445000.0,149265000.0,149265000.0,149265000.0,149265000.0,150331000.0,150331000.0,150331000.0,150331000.0,152618000.0,152618000.0,152618000.0,152618000.0,153062000.0,153062000.0,153062000.0,153062000.0,152375000.0,152375000.0,152375000.0,152375000.0,152053000.0,152053000.0,152053000.0,152053000.0,154112000.0,154112000.0,154112000.0
CommonStockValue / USD,1469000.0,1469000.0,1469000.0,1485000.0,1485000.0,1485000.0,1485000.0,1485000.0,1433000.0,1433000.0,1433000.0,1433000.0,1509000.0,1509000.0,1509000.0,1509000.0,1542000.0,1542000.0,1542000.0,1542000.0,1560000.0,1560000.0,1560000.0,1560000.0,1552000.0,1552000.0,1552000.0,1552000.0,1515000.0,1515000.0,1515000.0,1515000.0,1505000.0,1505000.0,1505000.0,1505000.0,1493000.0,1493000.0,1493000.0,1493000.0,1503000.0,1503000.0,1503000.0,1503000.0,1528000.0,1528000.0,1528000.0,1528000.0,1531000.0,1531000.0,1531000.0,1531000.0,1524000.0,1524000.0,1524000.0,1524000.0,1521000.0,1521000.0,1521000.0,1521000.0,1541000.0,1541000.0,1541000.0
ComprehensiveIncomeNetOfTax / USD,,150794000.0,150794000.0,,,,191704000.0,199129000.0,50810000.0,145743000.0,195656000.0,225120000.0,53484000.0,75968000.0,142543000.0,216193000.0,69184000.0,126067000.0,166200000.0,187886000.0,49966000.0,119855000.0,183852000.0,234566000.0,30033000.0,94344000.0,142396000.0,225730000.0,36615000.0,131723000.0,189949000.0,182648000.0,92171000.0,165222000.0,293558000.0,267624000.0,25096000.0,102371000.0,149516000.0,175161000.0,168839000.0,288181000.0,388177000.0,385320000.0,113197000.0,202398000.0,486519000.0,553097000.0,181644000.0,370142000.0,561732000.0,702720000.0,311834000.0,544973000.0,725205000.0,761986000.0,363480000.0,632726000.0,967691000.0,799921000.0,482302000.0,749620000.0,1165576000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385320000.0,113197000.0,202398000.0,486519000.0,553097000.0,181327000.0,369549000.0,560885000.0,701820000.0,311488000.0,543738000.0,720990000.0,760829000.0,360571000.0,626855000.0,958623000.0,793763000.0,479397000.0,743697000.0,1156492000.0
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126897000.0,126897000.0,126897000.0,126897000.0,210557000.0,210557000.0,210557000.0,210557000.0,214583000.0,214583000.0,214583000.0,214583000.0,284574000.0,284574000.0,284574000.0,284574000.0,260498000.0,260498000.0,260498000.0,260498000.0,389042000.0,375904000.0,375904000.0,375904000.0,757075000.0,757075000.0,757075000.0
