fact_unit,2010-08-09,2010-11-09,2011-03-01,2011-05-10,2011-08-09,2011-11-09,2012-02-29,2012-05-10,2012-08-09,2012-11-09,2013-03-01,2013-05-10,2013-08-09,2013-11-12,2014-03-03,2014-05-12,2014-08-08,2014-11-07,2015-03-02,2015-05-11,2015-08-10,2015-11-06,2016-02-29,2016-05-02,2016-08-05,2016-11-07,2017-03-01,2017-05-08,2017-08-09,2017-11-09,2018-03-01,2018-05-10,2018-08-09,2018-11-08,2019-02-28,2019-05-03,2019-08-08,2019-11-08,2020-02-28,2020-05-11,2020-08-06,2020-11-06,2021-03-01,2021-05-07,2021-08-09,2021-11-05,2022-02-28,2022-05-06,2022-08-05,2022-11-04,2023-03-01,2023-05-05,2023-08-04,2023-11-06,2024-02-29,2024-05-07,2024-08-08,2024-11-08,2025-02-28,2025-05-09,2025-08-08,2025-11-07
AccountsPayableCurrent / USD,48863000.0,48863000.0,48863000.0,85674000.0,85674000.0,85674000.0,90314000.0,113446000.0,113446000.0,113446000.0,113446000.0,127330000.0,127330000.0,127330000.0,127330000.0,119376000.0,119376000.0,119376000.0,119376000.0,127641000.0,127641000.0,127641000.0,127641000.0,144763000.0,144763000.0,144763000.0,144763000.0,193270000.0,193270000.0,193270000.0,193270000.0,245910000.0,245910000.0,245910000.0,245910000.0,248760000.0,248760000.0,248760000.0,248760000.0,274045000.0,274045000.0,274045000.0,274045000.0,296800000.0,296800000.0,296800000.0,296800000.0,404263000.0,404263000.0,404263000.0,404263000.0,444265000.0,444265000.0,444265000.0,444265000.0,564379000.0,564379000.0,564379000.0,564379000.0,466775000.0,466775000.0,466775000.0
AccountsReceivableNetCurrent / USD,104206000.0,104206000.0,104206000.0,101222000.0,101222000.0,101222000.0,166041000.0,218072000.0,218072000.0,218072000.0,218072000.0,236044000.0,236044000.0,236044000.0,236044000.0,291638000.0,291638000.0,291638000.0,291638000.0,280203000.0,280203000.0,280203000.0,280755000.0,352955000.0,352955000.0,352955000.0,352955000.0,448051000.0,448051000.0,448051000.0,448051000.0,449476000.0,449476000.0,449476000.0,449476000.0,484562000.0,484562000.0,484562000.0,484562000.0,540330000.0,540330000.0,540330000.0,540330000.0,666012000.0,666012000.0,666012000.0,666012000.0,896658000.0,896658000.0,896658000.0,896658000.0,1016203000.0,1016203000.0,1016203000.0,1016203000.0,1193964000.0,1193964000.0,1193964000.0,1193964000.0,1221646000.0,1221646000.0,1221646000.0
AccruedIncomeTaxesCurrent / USD,761000.0,761000.0,761000.0,925000.0,925000.0,925000.0,925000.0,10996000.0,10996000.0,10996000.0,10996000.0,5470000.0,5470000.0,5470000.0,5470000.0,9359000.0,9359000.0,9359000.0,9359000.0,5848000.0,5848000.0,5848000.0,5848000.0,106662000.0,106662000.0,2750000.0,2750000.0,7657000.0,7657000.0,7657000.0,7657000.0,10645000.0,10645000.0,10645000.0,10645000.0,10189000.0,10189000.0,10189000.0,10189000.0,14717000.0,14717000.0,14717000.0,14717000.0,23433000.0,23433000.0,23433000.0,23433000.0,30399000.0,30399000.0,30399000.0,30399000.0,13317000.0,13317000.0,13317000.0,13317000.0,14955000.0,14955000.0,14955000.0,14955000.0,4006000.0,4006000.0,4006000.0
AccruedLiabilitiesCurrent / USD,14174000.0,14174000.0,14174000.0,23811000.0,23811000.0,23811000.0,23065000.0,31966000.0,31966000.0,31966000.0,31966000.0,38916000.0,38916000.0,38916000.0,38916000.0,59113000.0,59113000.0,59113000.0,59113000.0,40271000.0,40271000.0,40271000.0,40271000.0,81786000.0,81786000.0,81786000.0,81786000.0,79526000.0,79526000.0,79526000.0,79526000.0,87475000.0,87475000.0,87475000.0,87475000.0,112507000.0,112507000.0,112507000.0,112507000.0,114075000.0,114075000.0,114075000.0,114075000.0,142653000.0,142653000.0,142653000.0,142653000.0,210964000.0,210964000.0,210964000.0,210964000.0,172991000.0,172991000.0,172991000.0,172991000.0,183988000.0,183988000.0,183988000.0,183988000.0,220764000.0,220764000.0,220764000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,22297000.0,22297000.0,22297000.0,36961000.0,36961000.0,36961000.0,36961000.0,47210000.0,47210000.0,47210000.0,47210000.0,64323000.0,64323000.0,64323000.0,64323000.0,83579000.0,83579000.0,83579000.0,83579000.0,92520000.0,92520000.0,92520000.0,92520000.0,109909000.0,109909000.0,109909000.0,109909000.0,138810000.0,138810000.0,138810000.0,138810000.0,174041000.0,174041000.0,174041000.0,174041000.0,207434000.0,207434000.0,207434000.0,207434000.0,204754000.0,204754000.0,204754000.0,204754000.0,224785000.0,224785000.0,224785000.0,224785000.0,233158000.0,233158000.0,233158000.0,233158000.0,261235000.0,261235000.0,261235000.0,261235000.0,295224000.0,295224000.0,295224000.0
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax / USD,,,,,-1478000.0,-1478000.0,-1478000.0,,,,1525000.0,,,,1525000.0,,,,,,,,,,,,-193000.0,,,,-193000.0,,,,-841000.0,,,,-89000.0,,,,-194000.0,,,,-84000.0,,,,956000.0,,,,-5843000.0,,,,-758000.0,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax / USD,,,,,1759000.0,1759000.0,1759000.0,-1547000.0,-1547000.0,-1547000.0,-1547000.0,,,,549000.0,,,,1233000.0,,,,11453000.0,,,,-21878000.0,,,,-23056000.0,,,,-15818000.0,,,,-32775000.0,,,,32581000.0,,,,-2950000.0,,,,68209000.0,,,,-153230000.0,,,,-128989000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-4667000.0,-4667000.0,-4667000.0,281000.0,281000.0,281000.0,281000.0,-1547000.0,-1547000.0,-1547000.0,-1547000.0,2074000.0,2074000.0,2074000.0,2074000.0,-1233000.0,-1233000.0,-1233000.0,-1233000.0,-11453000.0,-11453000.0,-11453000.0,-11453000.0,-21878000.0,-21878000.0,-21878000.0,-21878000.0,-23249000.0,-23249000.0,-23249000.0,-23249000.0,-16659000.0,-16659000.0,-16659000.0,-16659000.0,-16659000.0,-16659000.0,-16659000.0,-32864000.0,-32864000.0,-32864000.0,-32864000.0,-32387000.0,32387000.0,32387000.0,32387000.0,3034000.0,-3034000.0,-3034000.0,-3034000.0,-69165000.0,69165000.0,-69165000.0,-69165000.0,-159073000.0,-159073000.0,-159073000.0,-159073000.0,-125337000.0,-269487000.0,-269487000.0,-269487000.0
AdditionalPaidInCapitalCommonStock / USD,137040000.0,137040000.0,137040000.0,187040000.0,187040000.0,187040000.0,186546000.0,229301000.0,229301000.0,229301000.0,229301000.0,287953000.0,287953000.0,287953000.0,287953000.0,368069000.0,368069000.0,368069000.0,368069000.0,426145000.0,426145000.0,426145000.0,426145000.0,3991857000.0,3991857000.0,3991857000.0,3989787000.0,4051245000.0,4051245000.0,4051245000.0,4051245000.0,4150628000.0,4150628000.0,4150628000.0,4150628000.0,4238170000.0,4238170000.0,4238170000.0,4238170000.0,4397511000.0,4397511000.0,4397511000.0,4397511000.0,4537982000.0,4537982000.0,4537982000.0,4537982000.0,4652620000.0,4652620000.0,4652620000.0,4652620000.0,4776804000.0,4776804000.0,4776804000.0,4776804000.0,4975115000.0,4975115000.0,4975115000.0,4975115000.0,5144922000.0,5144922000.0,5144922000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,13771000.0,,,,14303000.0,,,,16810000.0,,,,18619000.0,,,,28007000.0,,,,28528000.0,,,,28989000.0,,,,32719000.0,,,,45848000.0,13439000.0,13439000.0,13439000.0,52282000.0,15324000.0,15324000.0,15324000.0,57111000.0,17098000.0,17098000.0,17098000.0,63356000.0,17949000.0,17949000.0,17949000.0,67546000.0,16175000.0,16175000.0,16175000.0,68922000.0,15743000.0,15743000.0,15743000.0,63387000.0,21452000.0,21452000.0,21452000.0
