fact_unit,2009-04-15,2009-07-15,2009-10-20,2010-02-19,2010-04-19,2010-07-15,2010-10-15,2011-02-18,2011-04-20,2011-07-21,2011-10-26,2012-02-21,2012-04-19,2012-07-19,2012-10-16,2013-02-19,2013-04-16,2013-07-17,2013-10-16,2014-02-12,2014-04-16,2014-07-15,2014-10-15,2015-02-11,2015-04-15,2015-07-15,2015-10-14,2016-02-10,2016-04-13,2016-07-14,2016-10-12,2017-02-14,2017-04-20,2017-07-19,2017-10-18,2018-02-07,2018-04-18,2018-07-18,2018-10-17,2019-02-06,2019-04-17,2019-07-17,2019-10-17,2020-02-12,2020-04-23,2020-07-23,2020-10-22,2021-02-10,2021-04-21,2021-07-22,2021-10-21,2022-02-16,2022-04-21,2022-07-21,2022-10-21,2023-02-15,2023-04-20,2023-07-20,2023-10-20,2024-02-14,2024-04-18,2024-08-05,2024-10-17,2025-02-27,2025-04-16,2025-07-23,2025-10-16
AccountsPayableCurrent / USD,,,973000000.0,973000000.0,967000000.0,967000000.0,967000000.0,967000000.0,1046000000.0,1046000000.0,1046000000.0,1046000000.0,1147000000.0,1147000000.0,1147000000.0,1018000000.0,1014000000.0,1014000000.0,1014000000.0,954000000.0,957000000.0,957000000.0,957000000.0,957000000.0,845000000.0,845000000.0,845000000.0,845000000.0,764000000.0,764000000.0,764000000.0,764000000.0,806000000.0,806000000.0,806000000.0,806000000.0,847000000.0,847000000.0,847000000.0,847000000.0,949000000.0,949000000.0,949000000.0,949000000.0,1043000000.0,1043000000.0,1043000000.0,1043000000.0,809000000.0,809000000.0,809000000.0,809000000.0,963000000.0,963000000.0,963000000.0,963000000.0,1130000000.0,1130000000.0,1130000000.0,1130000000.0,1237000000.0,1237000000.0,1237000000.0,1237000000.0,1290000000.0,1290000000.0,1290000000.0
AccountsReceivableNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970000000.0,970000000.0,970000000.0,970000000.0,1010000000.0,1010000000.0,1010000000.0,1010000000.0,986000000.0,986000000.0,986000000.0,986000000.0,912000000.0,912000000.0,912000000.0,912000000.0,1148000000.0,1148000000.0,1148000000.0,1148000000.0,1313000000.0,1313000000.0,1313000000.0,1313000000.0,1393000000.0,1393000000.0,1393000000.0,1393000000.0,1326000000.0,1326000000.0,1326000000.0
AccountsReceivableNetCurrent / USD,1107000000.0,1107000000.0,1107000000.0,1107000000.0,995000000.0,995000000.0,995000000.0,995000000.0,993000000.0,993000000.0,993000000.0,993000000.0,1129000000.0,1129000000.0,1129000000.0,1000000000.0,962000000.0,962000000.0,962000000.0,1147000000.0,1052000000.0,1052000000.0,1052000000.0,1052000000.0,1129000000.0,1129000000.0,1129000000.0,1129000000.0,982000000.0,982000000.0,982000000.0,982000000.0,938000000.0,938000000.0,938000000.0,938000000.0,970000000.0,970000000.0,970000000.0,970000000.0,1010000000.0,1010000000.0,1010000000.0,1010000000.0,986000000.0,986000000.0,986000000.0,986000000.0,912000000.0,912000000.0,912000000.0,912000000.0,1148000000.0,1148000000.0,1148000000.0,1148000000.0,1313000000.0,1313000000.0,1313000000.0,1313000000.0,1393000000.0,1393000000.0,1393000000.0,1393000000.0,1326000000.0,1326000000.0,1326000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,7520000000.0,7520000000.0,7520000000.0,-7520000000.0,7868000000.0,7843000000.0,7843000000.0,7843000000.0,8266000000.0,8266000000.0,8266000000.0,8266000000.0,8730000000.0,8730000000.0,8730000000.0,8730000000.0,9229000000.0,9229000000.0,9229000000.0,9229000000.0,9893000000.0,9893000000.0,9893000000.0,9893000000.0,10759000000.0,10759000000.0,10759000000.0,10759000000.0,11400000000.0,11400000000.0,11400000000.0,11400000000.0,12077000000.0,12077000000.0,12077000000.0,12077000000.0,12560000000.0,12560000000.0,12560000000.0,12560000000.0,12807000000.0,12807000000.0,12807000000.0,12807000000.0,12932000000.0,12932000000.0,12932000000.0,12932000000.0,13086000000.0,13086000000.0,13086000000.0,13086000000.0,13490000000.0,13490000000.0,13490000000.0,13490000000.0,13863000000.0,13863000000.0,13863000000.0,13863000000.0,15385000000.0,14393000000.0,14393000000.0,14393000000.0,16533000000.0,16533000000.0,16533000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-741000000.0,-741000000.0,-741000000.0,-741000000.0,-809000000.0,-809000000.0,-809000000.0,-741000000.0,-771000000.0,-771000000.0,-771000000.0,-809000000.0,-875000000.0,-875000000.0,-875000000.0,-809000000.0,-936000000.0,-936000000.0,-936000000.0,-771000000.0,-523000000.0,-523000000.0,-523000000.0,-875000000.0,-666000000.0,-666000000.0,-666000000.0,-936000000.0,-665000000.0,-665000000.0,-665000000.0,-523000000.0,-640000000.0,-640000000.0,-640000000.0,-640000000.0,-486000000.0,-486000000.0,-486000000.0,-486000000.0,-661000000.0,-661000000.0,-661000000.0,-661000000.0,-675000000.0,-675000000.0,-675000000.0,-675000000.0,-598000000.0,-598000000.0,-598000000.0,-598000000.0,-408000000.0,-408000000.0,-408000000.0,-408000000.0,-388000000.0,-388000000.0,-388000000.0,-388000000.0,-312000000.0,-410000000.0,-410000000.0,-410000000.0,-232000000.0,-232000000.0,-232000000.0
AdditionalPaidInCapitalCommonStock / USD,,,0.0,0.0,80000000.0,80000000.0,80000000.0,80000000.0,0.0,0.0,0.0,0.0,6000000.0,6000000.0,6000000.0,6000000.0,28000000.0,28000000.0,28000000.0,28000000.0,61000000.0,61000000.0,61000000.0,61000000.0,92000000.0,92000000.0,92000000.0,92000000.0,113000000.0,113000000.0,113000000.0,113000000.0,138000000.0,138000000.0,138000000.0,138000000.0,217000000.0,217000000.0,217000000.0,217000000.0,249000000.0,249000000.0,249000000.0,249000000.0,346000000.0,346000000.0,346000000.0,346000000.0,409000000.0,152000000.0,152000000.0,152000000.0,0.0,66000000.0,66000000.0,0.0,574000000.0,574000000.0,574000000.0,0.0,691000000.0,691000000.0,691000000.0,691000000.0,846000000.0,846000000.0,846000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,3000000.0,12000000.0,38000000.0,23000000.0,32000000.0,46000000.0,17000000.0,12000000.0,22000000.0,30000000.0,62000000.0,0.0,4000000.0,10000000.0,30000000.0,-3000000.0,2000000.0,9000000.0,14000000.0,5000000.0,11000000.0,20000000.0,14000000.0,8000000.0,18000000.0,20000000.0,33000000.0,8000000.0,15000000.0,24000000.0,12000000.0,38000000.0,82000000.0,101000000.0,37000000.0,13000000.0,25000000.0,38000000.0,89000000.0,13000000.0,30000000.0,43000000.0,51000000.0,24000000.0,12000000.0,32000000.0,74000000.0,32000000.0,59000000.0,72000000.0,29000000.0,36000000.0,49000000.0,57000000.0,107000000.0,13000000.0,30000000.0,45000000.0,74000000.0,16000000.0,29000000.0,45000000.0
AmortizationOfDebtDiscountPremium / USD,,,,,,,0.0,,,-9000000.0,,,,,,,,,,,,,,,,,8000000.0,,1000000.0,2000000.0,3000000.0,,1000000.0,2000000.0,4000000.0,,22000000.0,21000000.0,18000000.0,,9000000.0,10000000.0,-2000000.0,,-6000000.0,-5000000.0,-1000000.0,,2000000.0,6000000.0,10000000.0,,-24000000.0,-63000000.0,-138000000.0,,17000000.0,7000000.0,-35000000.0,,-30000000.0,-21000000.0,14000000.0,,25000000.0,66000000.0,71000000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5000000.0,8000000.0,5000000.0,,,,10000000.0,,,,10000000.0,,,9000000.0
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,25000000.0,0.0,0.0,0.0,25000000.0,,,,24000000.0,,,,8000000.0,,,,8000000.0,,,,2000000.0,,,,4000000.0,,,
