fact_unit,2009-08-25,2009-11-02,2010-02-23,2010-05-10,2010-08-13,2010-11-04,2011-02-22,2011-05-05,2011-08-04,2011-11-03,2012-02-28,2012-05-03,2012-07-23,2012-08-08,2012-11-02,2013-02-27,2013-05-07,2013-08-09,2013-11-12,2014-02-28,2014-05-06,2014-08-07,2014-09-10,2014-11-05,2015-02-27,2015-05-08,2015-08-04,2015-11-04,2016-02-29,2016-05-05,2016-08-09,2016-11-04,2017-02-28,2017-05-02,2017-08-03,2017-11-02,2018-03-01,2018-05-03,2018-08-02,2018-11-08,2019-02-28,2019-05-02,2019-08-07,2019-11-07,2020-02-27,2020-05-07,2020-08-06,2020-11-05,2021-03-01,2021-05-06,2021-08-05,2021-11-04,2022-02-24,2022-05-06,2022-08-04,2022-11-07,2023-02-23,2023-05-04,2023-08-08,2023-11-02,2024-02-28,2024-05-07,2024-08-08,2024-11-08,2025-02-26,2025-05-12,2025-08-06,2025-11-06
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000000.0,23000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,9000000.0,,,,25000000.0,,,,26000000.0,,26000000.0,,,28000000.0,,,,28000000.0,,,28000000.0,,34000000.0,,,,36000000.0,,,,45000000.0,,,,24000000.0,,,,6000000.0,-10000000.0,-10000000.0,-10000000.0,25000000.0,25000000.0,-32000000.0,-32000000.0,6000000.0,-21000000.0,-21000000.0,-21000000.0,-16000000.0,-5000000.0,-5000000.0,-5000000.0,-3000000.0,2000000.0,2000000.0,2000000.0,12000000.0,38000000.0,38000000.0,38000000.0,24000000.0,8000000.0,8000000.0,8000000.0
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,,,,
AdvertisingExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000000.0,,,,87000000.0,,,,135000000.0,,,,79000000.0,,,,66000000.0,66000000.0,,,73000000.0,,,,66000000.0,,,,74000000.0,,,,109000000.0,,,,82000000.0,,,
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,,,,,,,30000000.0,,,,27000000.0,,,27000000.0,,40000000.0,,,,40000000.0,,,,42000000.0,,,,40000000.0,,,,20000000.0,,,,38000000.0,38000000.0,,,41000000.0,,,,32000000.0,,,,27000000.0,,,,27000000.0,,,,34000000.0,,,
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000000.0,43000000.0,43000000.0,43000000.0,43000000.0,43000000.0,43000000.0,43000000.0,67000000.0,67000000.0,67000000.0,43000000.0,683000000.0,683000000.0,683000000.0,67000000.0,133000000.0,133000000.0,133000000.0,683000000.0,145000000.0,145000000.0,145000000.0
AllowanceForDoubtfulAccountsReceivableRecoveries / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,8000000.0,11000000.0,17000000.0,4000000.0,8000000.0,11000000.0,17000000.0,7000000.0,14000000.0,22000000.0,17000000.0,8000000.0,14000000.0,23000000.0,30000000.0,9000000.0,21000000.0,30000000.0,32000000.0,10000000.0,19000000.0,28000000.0
AllowanceForDoubtfulAccountsReceivableWriteOffs / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000000.0,52000000.0,71000000.0,101000000.0,32000000.0,52000000.0,71000000.0,101000000.0,48000000.0,83000000.0,124000000.0,101000000.0,50000000.0,121000000.0,171000000.0,224000000.0,78000000.0,144000000.0,203000000.0,593000000.0,92000000.0,178000000.0,252000000.0
AmortizationOfDeferredSalesCommissions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84000000.0,83000000.0,42000000.0,89000000.0,144000000.0
AmortizationOfFinancingCostsAndDiscounts / USD,19000000.0,28000000.0,79000000.0,9000000.0,21000000.0,35000000.0,37000000.0,8000000.0,15000000.0,23000000.0,44000000.0,8000000.0,44000000.0,16000000.0,25000000.0,32000000.0,8000000.0,17000000.0,25000000.0,32000000.0,-13000000.0,-26000000.0,32000000.0,-22000000.0,31000000.0,-5000000.0,-9000000.0,-9000000.0,-33000000.0,-4000000.0,-7000000.0,-9000000.0,-12000000.0,1000000.0,29000000.0,42000000.0,47000000.0,15000000.0,29000000.0,15000000.0,33000000.0,6000000.0,13000000.0,21000000.0,29000000.0,29000000.0,13000000.0,20000000.0,29000000.0,6000000.0,12000000.0,23000000.0,26000000.0,11000000.0,20000000.0,30000000.0,48000000.0,6000000.0,11000000.0,17000000.0,39000000.0,20000000.0,31000000.0,42000000.0,23000000.0,11000000.0,21000000.0,32000000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,416000000.0,,,,388000000.0,,,388000000.0,,310000000.0,,,,279000000.0,,,,268000000.0,,,,238000000.0,,,,157000000.0,,,,166000000.0,166000000.0,,,133000000.0,,,,134000000.0,,,,168000000.0,,,,495000000.0,,,623000000.0,490000000.0,201000000.0,418000000.0,610000000.0
AmortizationOfPowerContractsEmissionCredits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000.0,39000000.0,45000000.0,12000000.0,24000000.0,37000000.0,49000000.0,13000000.0,24000000.0,38000000.0,51000000.0,51000000.0,27000000.0,40000000.0,,13000000.0,25000000.0,40000000.0,,13000000.0,25000000.0,39000000.0,,14000000.0,28000000.0,42000000.0,,13000000.0,26000000.0,42000000.0,,,,
AssetImpairmentCharges / USD,,,20000000.0,,,,23000000.0,,,,0.0,,0.0,,,0.0,,,,160000000.0,,,160000000.0,,0.0,,,70000000.0,459000000.0,,0.0,263000000.0,97000000.0,-146000000.0,56000000.0,65000000.0,4860000000.0,,63000000.0,60000000.0,483000000.0,,74000000.0,74000000.0,1534000000.0,1534000000.0,1000000.0,1000000.0,99000000.0,,0.0,29000000.0,5000000.0,,306000000.0,306000000.0,75000000.0,,155000000.0,198000000.0,544000000.0,,0.0,0.0,206000000.0,,15000000.0,15000000.0
AssetRetirementObligation / USD,,,,,,,415000000.0,,,,432000000.0,,432000000.0,,,443000000.0,,,,646000000.0,,,646000000.0,,629000000.0,,,,763000000.0,,,,945000000.0,,,,735000000.0,,,,679000000.0,,,,679000000.0,679000000.0,,,728000000.0,,,,760000000.0,,,,720000000.0,,,,758000000.0,,,,407000000.0,,,
AssetRetirementObligationAccretionExpense / USD,,,,,,,-3000000.0,,,,8000000.0,,8000000.0,,,8000000.0,,,,19000000.0,,,19000000.0,,23000000.0,,,,35000000.0,,,,42000000.0,,,,35000000.0,,,,30000000.0,,,,46000000.0,46000000.0,,,46000000.0,,,,42000000.0,,,,38000000.0,,,,39000000.0,,,,25000000.0,,3000000.0,29000000.0
AssetRetirementObligationLiabilitiesIncurred / USD,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,,,,35000000.0,,,
AssetRetirementObligationRevisionOfEstimate / USD,,,,,,,-7000000.0,,,,10000000.0,,10000000.0,,,,,,,77000000.0,,,77000000.0,,-8000000.0,,,,122000000.0,,,,-103000000.0,,,,-3000000.0,,,,-27000000.0,,,,27000000.0,27000000.0,,,26000000.0,,,,-36000000.0,,,,38000000.0,,,,-10000000.0,,,,6000000.0,,,
Assets / USD,24808000000.0,24808000000.0,24808000000.0,23378000000.0,23378000000.0,23378000000.0,23378000000.0,26896000000.0,26896000000.0,26896000000.0,26896000000.0,26715000000.0,26896000000.0,26715000000.0,26715000000.0,26900000000.0,35134000000.0,35110000000.0,35104000000.0,34983000000.0,33902000000.0,33902000000.0,34983000000.0,33902000000.0,33902000000.0,40665000000.0,40665000000.0,40665000000.0,40466000000.0,32882000000.0,32882000000.0,32882000000.0,32882000000.0,30355000000.0,30682000000.0,30682000000.0,30682000000.0,23318000000.0,23318000000.0,23550000000.0,23355000000.0,10628000000.0,10628000000.0,10628000000.0,10628000000.0,10628000000.0,12531000000.0,12531000000.0,12531000000.0,14902000000.0,14902000000.0,14902000000.0,14902000000.0,23182000000.0,23182000000.0,23182000000.0,23182000000.0,29146000000.0,29146000000.0,29146000000.0,29146000000.0,26038000000.0,26038000000.0,26038000000.0,26038000000.0,24022000000.0,24022000000.0,24022000000.0
AssetsCurrent / USD,8492000000.0,8492000000.0,8492000000.0,6208000000.0,6208000000.0,6208000000.0,6208000000.0,7137000000.0,7137000000.0,7137000000.0,7137000000.0,7597000000.0,7137000000.0,7597000000.0,7597000000.0,7749000000.0,7956000000.0,7935000000.0,7935000000.0,7972000000.0,7596000000.0,7596000000.0,7972000000.0,7596000000.0,7596000000.0,8582000000.0,8582000000.0,8582000000.0,8408000000.0,7391000000.0,7391000000.0,7391000000.0,7391000000.0,6395000000.0,6714000000.0,6714000000.0,6714000000.0,4415000000.0,4415000000.0,4510000000.0,4437000000.0,3600000000.0,3600000000.0,3600000000.0,3600000000.0,3600000000.0,3088000000.0,3088000000.0,3088000000.0,6028000000.0,6028000000.0,6028000000.0,6028000000.0,10841000000.0,10841000000.0,10841000000.0,10841000000.0,16231000000.0,16231000000.0,16231000000.0,16231000000.0,9727000000.0,9727000000.0,9727000000.0,9727000000.0,8964000000.0,8964000000.0,8964000000.0
AssetsFairValueDisclosure / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792000000.0,1792000000.0,1792000000.0,1792000000.0,1792000000.0,1993000000.0,1993000000.0,1993000000.0,1745000000.0,1745000000.0,1745000000.0,1745000000.0,8188000000.0,8188000000.0,8188000000.0,8188000000.0,12858000000.0,12858000000.0,12858000000.0,12858000000.0,6182000000.0,6182000000.0,6182000000.0,6182000000.0,3433000000.0,3433000000.0,3433000000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39000000.0,39000000.0,39000000.0,39000000.0,39000000.0,20000000.0,20000000.0,20000000.0,25000000.0,25000000.0,25000000.0,25000000.0,32000000.0,32000000.0,32000000.0,32000000.0,19000000.0,19000000.0,19000000.0,19000000.0,21000000.0,21000000.0,21000000.0,21000000.0,28000000.0,28000000.0,28000000.0
CapitalizedContractCostAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14000000.0,-28000000.0,12000000.0,,,,,,,,,,,,,,,,,,,,,95000000.0,,,108000000.0,86000000.0,65000000.0,140000000.0,231000000.0
CapitalizedContractCostNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000000.0,102000000.0,104000000.0,111000000.0,111000000.0,111000000.0,111000000.0,111000000.0,111000000.0,133000000.0,133000000.0,133000000.0,113000000.0,113000000.0,113000000.0,113000000.0,133000000.0,133000000.0,133000000.0,133000000.0,126000000.0,126000000.0,126000000.0,126000000.0,706000000.0,706000000.0,706000000.0,706000000.0,1220000000.0,1220000000.0,1220000000.0
CashAndCashEquivalentsAtCarryingValue / USD,1132000000.0,1132000000.0,777000000.0,1494000000.0,1494000000.0,1494000000.0,1132000000.0,2304000000.0,2304000000.0,2304000000.0,1494000000.0,2951000000.0,1494000000.0,2951000000.0,2951000000.0,2304000000.0,1105000000.0,1105000000.0,1105000000.0,2951000000.0,2087000000.0,2087000000.0,2951000000.0,2087000000.0,1105000000.0,2254000000.0,2254000000.0,2254000000.0,2087000000.0,2116000000.0,2116000000.0,2116000000.0,2254000000.0,1518000000.0,853000000.0,853000000.0,853000000.0,938000000.0,938000000.0,591000000.0,591000000.0,770000000.0,563000000.0,563000000.0,770000000.0,770000000.0,345000000.0,345000000.0,563000000.0,3905000000.0,3905000000.0,3905000000.0,345000000.0,250000000.0,250000000.0,250000000.0,3905000000.0,430000000.0,430000000.0,430000000.0,250000000.0,541000000.0,541000000.0,541000000.0,430000000.0,966000000.0,966000000.0,966000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322000000.0,1322000000.0,1671000000.0,1386000000.0,1386000000.0,860000000.0,1042000000.0,1086000000.0,1086000000.0,1086000000.0,860000000.0,860000000.0,613000000.0,613000000.0,1086000000.0,385000000.0,385000000.0,385000000.0,613000000.0,3930000000.0,3930000000.0,3930000000.0,385000000.0,1110000000.0,1110000000.0,1110000000.0,3930000000.0,2178000000.0,2178000000.0,2178000000.0,1110000000.0,649000000.0,649000000.0,649000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-160000000.0,381000000.0,-349000000.0,-359000000.0,-146000000.0,511000000.0,-182000000.0,-70000000.0,-209000000.0,264000000.0,226000000.0,226000000.0,-277000000.0,-336000000.0,-473000000.0,433000000.0,77000000.0,333000000.0,-228000000.0,-3356000000.0,-3021000000.0,-1909000000.0,3545000000.0,1886000000.0,3484000000.0,2403000000.0,-2820000000.0,-1409000000.0,-1365000000.0,-1503000000.0,1068000000.0,-115000000.0,431000000.0,477000000.0
CommonStockDividendsPerShareCashPaid / USD/shares,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.09,0.0,0.09,0.21,0.0,0.33,0.0,0.12,0.26,0.4,0.12,0.15,0.29,0.44,0.0012,0.15,0.18,0.21,0.145,0.03,0.06,0.09,0.145,0.03,0.06,0.03,0.12,0.12,0.03,0.03,0.12,0.3,0.3,0.3,0.12,0.325,0.325,0.325,1.2,0.35,0.35,0.35,1.3,0.3775,0.3775,0.3775,1.4,0.4075,0.4075,0.4075
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,0.18,,,,0.45,,,,0.54,,,,0.58,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,1.63,1.63,1.63
CommonStockParOrStatedValuePerShare / USD/shares,,,0.01,,,,0.01,,,,0.01,,0.01,,,0.01,,,,0.01,,,0.01,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,,,500000000.0,,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0
CommonStockSharesIssued / shares,,,263599200.0,,295861759.0,295861759.0,295861759.0,,,,304006027.0,304183720.0,304006027.0,304183720.0,304183720.0,304183720.0,399112616.0,399112616.0,399112616.0,399112616.0,401126780.0,401126780.0,399112616.0,401126780.0,401126780.0,415506176.0,415506176.0,415506176.0,415506176.0,416939950.0,416939950.0,416939950.0,416939950.0,417583825.0,417583825.0,417583825.0,417583825.0,418323134.0,418323134.0,418323134.0,418323134.0,420288886.0,420288886.0,420288886.0,420288886.0,420288886.0,421890790.0,421890790.0,421890790.0,423057848.0,423057848.0,423057848.0,423057848.0,423547174.0,423547174.0,423547174.0,423547174.0,423897001.0,423897001.0,423897001.0,423897001.0,267330470.0,267330470.0,267330470.0,267330470.0,205064058.0,205064058.0,205064058.0
CommonStockSharesOutstanding / shares,,,234356717.0,,253995308.0,253995308.0,253995308.0,,,,247197335.0,227519521.0,247197335.0,227519521.0,227519521.0,227519521.0,322606898.0,322606898.0,322606898.0,322606898.0,323779252.0,323779252.0,322606898.0,323779252.0,323779252.0,336662624.0,336662624.0,336662624.0,336662624.0,314190042.0,314190042.0,314190042.0,314190042.0,315443011.0,315443011.0,315443011.0,315443011.0,316743089.0,316743089.0,316743089.0,316743089.0,283650039.0,283650039.0,283650039.0,283650039.0,283650039.0,248996189.0,248996189.0,248996189.0,244231933.0,244231933.0,244231933.0,244231933.0,243753899.0,243753899.0,243753899.0,243753899.0,229561030.0,229561030.0,229561030.0,244231933.0,208130950.0,208130950.0,208130950.0,243753899.0,198604003.0,198604003.0,198604003.0
CommonStockValue / USD,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,3000000.0,3000000.0,3000000.0,3000000.0,2000000.0,2000000.0,2000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,176000000.0,,,,1650000000.0,309000000.0,329000000.0,,1047000000.0,-329000000.0,1047000000.0,234000000.0,75000000.0,492000000.0,-209000000.0,-38000000.0,-81000000.0,-161000000.0,-317000000.0,-168000000.0,-161000000.0,-41000000.0,91000000.0,-62000000.0,-147000000.0,19000000.0,-197000000.0,-153000000.0,-141000000.0,-92000000.0,-57000000.0,25000000.0,-259000000.0,195000000.0,-6435000000.0,-192000000.0,-810000000.0,-639000000.0,-853000000.0,244000000.0,341000000.0,295000000.0,-2274000000.0,-2274000000.0,679000000.0,992000000.0,246000000.0,106000000.0,432000000.0,685000000.0,4343000000.0,-79000000.0,1020000000.0,2628000000.0,496000000.0,1744000000.0,2255000000.0,2288000000.0,2267000000.0,-1334000000.0,-1020000000.0,-684000000.0,1170000000.0,502000000.0,1237000000.0,468000000.0
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000000.0,134000000.0,,505000000.0,289000000.0,290000000.0,,259000000.0,273000000.0,242000000.0,,346000000.0,339000000.0,232000000.0,,811000000.0,1800000000.0,2900000000.0,,3200000000.0,3900000000.0,3200000000.0,,1700000000.0,1900000000.0,1700000000.0,,1800000000.0,2600000000.0,1300000000.0,,2600000000.0,1700000000.0,1500000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000000.0,73000000.0,60000000.0,67000000.0,67000000.0,67000000.0,67000000.0,67000000.0,67000000.0,82000000.0,82000000.0,82000000.0,60000000.0,60000000.0,60000000.0,60000000.0,227000000.0,227000000.0,227000000.0,227000000.0,186000000.0,175000000.0,175000000.0,186000000.0,1600000000.0,1600000000.0,1600000000.0,1634000000.0,1500000000.0,1500000000.0,1500000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176000000.0,176000000.0,176000000.0,176000000.0,720000000.0,720000000.0,720000000.0,720000000.0,711000000.0,711000000.0,711000000.0
