fact_unit,2010-09-10,2010-12-10,2011-03-31,2011-06-10,2011-09-09,2011-12-09,2012-03-29,2012-06-08,2012-09-07,2012-12-07,2013-04-04,2013-06-14,2013-09-12,2013-12-12,2014-04-03,2014-06-12,2014-09-12,2014-12-05,2015-04-02,2015-06-12,2015-09-11,2015-12-11,2016-03-31,2016-06-07,2016-09-08,2016-12-07,2017-03-30,2017-06-02,2017-09-08,2017-12-06,2018-03-29,2018-06-08,2018-09-07,2018-12-07,2019-04-04,2019-06-14,2019-09-12,2019-12-12,2020-03-27,2020-06-08,2020-09-09,2020-12-07,2021-03-30,2021-06-09,2021-09-09,2021-12-06,2022-03-28,2022-06-02,2022-09-02,2022-12-02,2023-03-24,2023-05-26,2023-09-01,2023-11-28,2024-03-20,2024-05-24,2024-08-23,2024-11-22,2025-03-27,2025-05-28,2025-08-29,2025-11-25
AccountsPayableCurrent / USD,129798000.0,171904000.0,188241000.0,177938000.0,184135000.0,202888000.0,227963000.0,192439000.0,196843000.0,220689000.0,218329000.0,189660000.0,201905000.0,236562000.0,259162000.0,211086000.0,318532000.0,433926000.0,404791000.0,369279000.0,336470000.0,411232000.0,397037000.0,367525000.0,416276000.0,395033000.0,447412000.0,339392000.0,391597000.0,450144000.0,453710000.0,397442000.0,427474000.0,468566000.0,457144000.0,393025000.0,466903000.0,487733000.0,526702000.0,385646000.0,404337000.0,444279000.0,521235000.0,423375000.0,373086000.0,562294000.0,542992000.0,574876000.0,601879000.0,638371000.0,612512000.0,642619000.0,680097000.0,720856000.0,508321000.0,629561000.0,597104000.0,675505000.0,607877000.0,502136000.0,595601000.0,665803000.0
AccruedIncomeTaxesCurrent / USD,0.0,0.0,48260000.0,4278000.0,17507000.0,39025000.0,41997000.0,7625000.0,13190000.0,17152000.0,22435000.0,30805000.0,26442000.0,1467000.0,41849000.0,13377000.0,2955000.0,2897000.0,49365000.0,2571000.0,14604000.0,4750000.0,32488000.0,8322000.0,14678000.0,35317000.0,67052000.0,7764000.0,1670000.0,1122000.0,23245000.0,37792000.0,35582000.0,48865000.0,56783000.0,72036000.0,35529000.0,9903000.0,21461000.0,24384000.0,13065000.0,13182000.0,22501000.0,24049000.0,28502000.0,36037000.0,69476000.0,93282000.0,61335000.0,38320000.0,79554000.0,126270000.0,87159000.0,45879000.0,61204000.0,87680000.0,127581000.0,53139000.0,96554000.0,147360000.0,48781000.0,19887000.0
AccruedLiabilitiesCurrent / USD,66616000.0,75603000.0,107710000.0,78093000.0,83188000.0,94033000.0,122440000.0,70508000.0,78488000.0,89117000.0,111774000.0,77732000.0,85598000.0,96534000.0,120632000.0,84886000.0,95762000.0,110116000.0,138181000.0,88796000.0,101818000.0,117410000.0,136012000.0,87067000.0,103695000.0,115720000.0,127122000.0,96577000.0,103040000.0,111445000.0,130187000.0,87184000.0,97965000.0,101434000.0,134207000.0,99823000.0,112381000.0,132398000.0,163559000.0,109169000.0,127137000.0,140789000.0,175003000.0,137495000.0,158407000.0,194985000.0,267592000.0,174139000.0,224089000.0,273722000.0,319924000.0,183729000.0,244559000.0,275381000.0,247594000.0,205175000.0,184996000.0,203958000.0,264306000.0,153462000.0,196632000.0,215608000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,1127493000.0,,,,1199805000.0,,,,1282905000.0,,,,1382475000.0,,,,1386465000.0,,,,1454307000.0,,,,1586039000.0,,,,1686829000.0,,,,1812767000.0,,,,1883350000.0,,,,1953975000.0,,,,2062335000.0,,,,2154009000.0,,,,2010151000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,7741000.0,5203000.0,-2548000.0,-2257000.0,-5625000.0,-7127000.0,-10616000.0,-7875000.0,-9860000.0,-10772000.0,-9903000.0,-10830000.0,-8599000.0,-8314000.0,-6782000.0,-6755000.0,-9742000.0,-11757000.0,-11073000.0,-13945000.0,-15488000.0,-13708000.0,-14587000.0,-19351000.0,-12921000.0,-13843000.0,-7117000.0,-3929000.0,-7049000.0,-5942000.0,-10828000.0,-12267000.0,-13631000.0,-17848000.0,-13809000.0,-16258000.0,-14540000.0,-18604000.0,-15552000.0,-16893000.0,-16848000.0,-16861000.0
AdditionalPaidInCapital / USD,424096000.0,431533000.0,448848000.0,460713000.0,462106000.0,465937000.0,466885000.0,471498000.0,478024000.0,480292000.0,478720000.0,485893000.0,488336000.0,495938000.0,503616000.0,507793000.0,513246000.0,515463000.0,522595000.0,509178000.0,514464000.0,519783000.0,527261000.0,527257000.0,532835000.0,538737000.0,541307000.0,534414000.0,542711000.0,547513000.0,556928000.0,549281000.0,556702000.0,557198000.0,562814000.0,564685000.0,561810000.0,570924000.0,581900000.0,571772000.0,584828000.0,594991000.0,605822000.0,596184000.0,608892000.0,623379000.0,638375000.0,556305000.0,569734000.0,585449000.0,600942000.0,532205000.0,541895000.0,553698000.0,573117000.0,531940000.0,550866000.0,571765000.0,587960000.0,521189000.0,538172000.0,545205000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,12131000.0,,,,24989000.0,,,,26630000.0,,,,24336000.0,,,,31042000.0,,,,38788000.0,,,,44632000.0,,,,41357000.0,,,,51054000.0,12811000.0,12811000.0,12811000.0,42768000.0,18376000.0,18376000.0,18376000.0,59428000.0,19608000.0,19608000.0,19608000.0,63590000.0,25471000.0,25471000.0,25471000.0,72186000.0,28339000.0,28339000.0,28339000.0,93459000.0,23282000.0,23282000.0,23282000.0,89578000.0,22191000.0,22191000.0,22191000.0
AdvertisingExpense / USD,,,,,,,264963000.0,,,,293623000.0,,,,301316000.0,,,,318338000.0,,,,325708000.0,,,,330070000.0,,,,333276000.0,,,,347474000.0,,,,382206000.0,,,,390115000.0,,,,388194000.0,,,,326000000.0,,,,618500000.0,,,,581100000.0,,,
Assets / USD,1853860000.0,1911692000.0,2079169000.0,1996760000.0,1995493000.0,2035172000.0,2079169000.0,1996751000.0,2010124000.0,2051164000.0,2131762000.0,1969566000.0,1989884000.0,2023422000.0,2060838000.0,2063219000.0,2124178000.0,2226442000.0,2187679000.0,2168100000.0,2163548000.0,2303947000.0,2336734000.0,2251089000.0,2395971000.0,2435676000.0,2330277000.0,2290368000.0,2373564000.0,2453332000.0,2417427000.0,2391177000.0,2479860000.0,2580384000.0,2476879000.0,2656905000.0,2607977000.0,2718759000.0,2812844000.0,3788365000.0,3869681000.0,3963824000.0,4054042000.0,4418115000.0,4487296000.0,4310679000.0,4661424000.0,4110240000.0,4245037000.0,4477324000.0,4625620000.0,4210713000.0,4319174000.0,4594007000.0,4663016000.0,4471037000.0,4571811000.0,4883769000.0,5273548000.0,5152632000.0,5181939000.0,4914458000.0
AssetsCurrent / USD,913877000.0,1001600000.0,1180193000.0,1129466000.0,1156972000.0,1216243000.0,1347594000.0,1221362000.0,1222065000.0,1258899000.0,1276366000.0,1192822000.0,1196370000.0,1206813000.0,1316772000.0,1189080000.0,1231729000.0,1317184000.0,1419103000.0,1277487000.0,1261350000.0,1382915000.0,1391923000.0,1324219000.0,1470703000.0,1501836000.0,1336100000.0,1212662000.0,1279104000.0,1347214000.0,1367180000.0,1291045000.0,1364378000.0,1460461000.0,1636445000.0,1523217000.0,1477492000.0,1591426000.0,1694343000.0,1485646000.0,1558019000.0,1659245000.0,1755635000.0,2149044000.0,2255430000.0,2136957000.0,2467080000.0,1948996000.0,2073710000.0,2176722000.0,2323894000.0,1928852000.0,1928721000.0,2060732000.0,2036080000.0,1898826000.0,2032132000.0,2347335000.0,2719797000.0,2666631000.0,2714564000.0,2432899000.0
