fact_unit,2009-08-06,2009-11-05,2010-03-01,2010-03-02,2010-05-07,2010-08-09,2010-08-17,2010-09-03,2010-11-08,2011-02-28,2011-05-06,2011-08-05,2011-11-04,2012-02-27,2012-05-10,2012-08-03,2012-11-06,2013-02-27,2013-05-06,2013-08-02,2013-11-01,2014-02-26,2014-05-08,2014-08-01,2014-11-03,2015-02-27,2015-05-07,2015-08-03,2015-11-05,2016-02-26,2016-04-29,2016-07-29,2016-10-28,2017-02-27,2017-04-28,2017-07-28,2017-10-27,2018-02-23,2018-04-27,2018-07-27,2018-10-26,2019-02-15,2019-05-03,2019-07-26,2019-10-25,2020-02-25,2020-05-08,2020-08-07,2020-11-05,2021-02-23,2021-04-30,2021-07-30,2021-11-05,2022-03-01,2022-04-29,2022-07-29,2022-10-28,2023-02-24,2023-04-28,2023-07-28,2023-10-27,2024-02-26,2024-05-03,2024-05-13,2024-08-02,2024-10-31,2025-02-21,2025-05-02,2025-08-01,2025-10-30
DepreciationDepletionAndAmortization / USD,100583000.0,153603000.0,191270000.0,191270000.0,56140000.0,111414000.0,191270000.0,111414000.0,168053000.0,206518000.0,61590000.0,123171000.0,185034000.0,227776000.0,66332000.0,128286000.0,188812000.0,247637000.0,64885000.0,131191000.0,197964000.0,251139000.0,62773000.0,127042000.0,191420000.0,262742000.0,61666000.0,129296000.0,199914000.0,257855000.0,74569000.0,154724000.0,258432000.0,273093000.0,84856000.0,167609000.0,264436000.0,344527000.0,92074000.0,187344000.0,275787000.0,355320000.0,81382000.0,161142000.0,236114000.0,360811000.0,71561000.0,140566000.0,209440000.0,310380000.0,69397000.0,142956000.0,214660000.0,277879000.0,74876000.0,147449000.0,261687000.0,288955000.0,130294000.0,254905000.0,380324000.0,395320000.0,126301000.0,126301000.0,255546000.0,382983000.0,505000000.0,154719000.0,302867000.0,447555000.0
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384000.0,,
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3414000.0,8470000.0,9010000.0
DerivativeFairValueOfDerivativeNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7820000.0,-14230000.0,7239000.0,,,
DerivativeNotionalAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510000000.0,860000000.0,860000000.0,860000000.0,860000000.0,860000000.0
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529000.0,,,,529000.0,13000.0,47000.0,43000.0,192000.0,244000.0,29000.0,43000.0,99000.0,244000.0,521000.0,683000.0,0.0,25000.0,20000.0,20000.0,99000.0,0.0,81000.0,119000.0,30000.0,9000.0,18000.0,3009000.0,161000.0,11000.0,0.0,0.0,3087000.0,1118000.0,1118000.0,1479000.0,1919000.0,0.0,,0.0,0.0
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,2100000.0,2200000.0,2200000.0,1000000.0,2100000.0,2200000.0,2200000.0,1200000.0,1500000.0,1500000.0,2200000.0,1200000.0,1200000.0,1500000.0,1500000.0,1200000.0,200000.0,400000.0,400000.0
DividendIncomeEquitySecuritiesOperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194100000.0,194100000.0,194100000.0,,194100000.0,194100000.0,194100000.0,194100000.0,,,,
DividendIncomeOperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096000.0,0.0,0.0,0.0,16958000.0,194116000.0,194116000.0,194116000.0,194116000.0,0.0,,,
DividendsCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117404000.0,241101000.0,427722000.0,356712000.0,142574000.0,142574000.0,285139000.0,427722000.0,519417000.0,161792000.0,323577000.0,485356000.0
DividendsPayableCurrentAndNoncurrent / USD,131097000.0,131097000.0,131097000.0,131097000.0,76707000.0,76707000.0,131097000.0,76707000.0,76707000.0,76707000.0,89037000.0,89037000.0,89037000.0,89037000.0,88074000.0,88093000.0,88090000.0,92159000.0,92887000.0,98883000.0,94856000.0,92159000.0,99156000.0,98326000.0,98334000.0,96518000.0,104670000.0,111143000.0,104858000.0,104496000.0,111357000.0,111455000.0,111480000.0,111143000.0,116631000.0,116857000.0,118136000.0,115182000.0,124680000.0,124679000.0,123270000.0,124517000.0,132209000.0,130262000.0,130263000.0,128892000.0,130444000.0,130460000.0,126203000.0,130262000.0,126473000.0,5366000.0,5366000.0,126274000.0,5366000.0,5366000.0,5366000.0,5366000.0,5366000.0,5326000.0,5326000.0,5366000.0,5322000.0,5322000.0,5308000.0,5308000.0,5326000.0,6722000.0,6722000.0,6722000.0
DividendsPreferredStock / USD,,,,,,,,,35466000.0,47288000.0,11822000.0,23644000.0,36505000.0,47288000.0,14841000.0,29681000.0,44522000.0,51346000.0,15574000.0,36415000.0,58037000.0,59363000.0,14573000.0,29147000.0,43720000.0,71697000.0,14573000.0,29147000.0,43720000.0,58294000.0,14573000.0,29146000.0,43719000.0,58294000.0,11555000.0,23110000.0,34665000.0,57084000.0,11555000.0,23110000.0,35169000.0,46220000.0,14589000.0,29123000.0,43657000.0,46600000.0,14534000.0,29068000.0,42641000.0,58191000.0,6354000.0,12708000.0,19062000.0,52089000.0,6354000.0,12708000.0,19062000.0,25416000.0,6354000.0,12669000.0,18735000.0,25420000.0,6251000.0,6251000.0,12450000.0,18735000.0,25286000.0,7960000.0,15921000.0,23882000.0
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000000.0,30900000.0,,,,,30900000.0,,,
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-7000000.0,0.0,-1842000.0,-3079000.0,1691000.0
EmployeeBenefitsAndShareBasedCompensation / USD,,,,,,,,,,,,6522000.0,9471000.0,,4440000.0,7571000.0,10669000.0,11732000.0,4815000.0,8016000.0,10109000.0,12840000.0,3777000.0,6242000.0,8856000.0,11557000.0,4704000.0,,7699000.0,11470000.0,6918000.0,9241000.0,10956000.0,9208000.0,6586000.0,9121000.0,11387000.0,14032000.0,,,,,,,,,,,,,,,,,,,,,,13909000.0,20170000.0,22543000.0,9346000.0,9346000.0,17470000.0,25366000.0,26602000.0,10070000.0,18322000.0,26417000.0
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,,,,,31200000.0,27700000.0,,34100000.0,29400000.0,27500000.0,23900000.0,43100000.0,38300000.0,33800000.0,31500000.0,44800000.0,37200000.0,33000000.0,28600000.0,34200000.0,29900000.0,28800000.0,25700000.0,32200000.0,34200000.0,31100000.0,28000000.0,42600000.0,38800000.0,34900000.0,31100000.0,41300000.0,37000000.0,32800000.0,27500000.0,42300000.0,37100000.0,33300000.0,29400000.0,46800000.0,41800000.0,38000000.0,33800000.0,52000000.0,46300000.0,39600000.0,34400000.0,53900000.0,47800000.0,41900000.0,36500000.0,62800000.0,56200000.0,49600000.0,43100000.0,75400000.0,67300000.0,59200000.0,51500000.0,71000000.0,71000000.0,62700000.0,54500000.0,46000000.0,39800000.0,52800000.0,45700000.0
EntityCommonStockSharesOutstanding / shares,376365766.0,376724704.0,405544542.0,405544542.0,405619595.0,405833213.0,405544542.0,405833213.0,405950802.0,406423514.0,406929787.0,406983034.0,406941893.0,406978546.0,406928248.0,406954653.0,407623066.0,407883635.0,408754457.0,409639452.0,409690237.0,409772726.0,410593784.0,411056083.0,411425014.0,412577958.0,412752614.0,413135419.0,413310301.0,413710579.0,419648970.0,420051589.0,425025868.0,425629020.0,425655081.0,425636328.0,425653409.0,425455523.0,424897242.0,421382113.0,421391305.0,421385972.0,422040439.0,422097406.0,422232515.0,431820951.0,432525409.0,432503634.0,432498662.0,432439820.0,433459202.0,433513481.0,616428058.0,616719061.0,618006814.0,618481988.0,618460829.0,618609347.0,619891809.0,619883074.0,619874170.0,672904480.0,674116450.0,674116450.0,674112166.0,674081407.0,679482034.0,676496300.0,677200477.0,677195122.0
EntityPublicFloat / USD,8300000000.0,3700000000.0,5400000000.0,5400000000.0,6300000000.0,5500000000.0,5400000000.0,5500000000.0,6390000000.0,7330000000.0,,,,7300000000.0,,,,7400000000.0,,,,9500000000.0,,,,9100000000.0,,,,9000000000.0,,,,12800000000.0,,,,7600000000.0,,,,7000000000.0,,,,7600000000.0,,,,5400000000.0,,,,8800000000.0,,,,12000000000.0,,,,12000000000.0,,,,,12800000000.0,,,
EquityMethodInvestmentDividendsOrDistributions / USD,-123355000.0,208044000.0,403032000.0,403032000.0,30403000.0,55960000.0,403032000.0,55960000.0,90265000.0,261993000.0,30483000.0,64164000.0,89034000.0,136697000.0,29743000.0,57134000.0,108595000.0,162860000.0,60453000.0,115627000.0,150721000.0,163048000.0,43321000.0,82245000.0,211362000.0,194110000.0,68691000.0,125694000.0,186629000.0,258050000.0,40110000.0,66076000.0,94499000.0,255532000.0,26730000.0,54029000.0,70043000.0,126263000.0,13258000.0,27678000.0,41071000.0,90589000.0,34661000.0,67005000.0,80900000.0,58189000.0,28524000.0,60858000.0,78940000.0,104626000.0,35894000.0,55828000.0,135791000.0,93877000.0,19198000.0,37080000.0,54188000.0,149022000.0,25925000.0,45775000.0,66875000.0,91507000.0,13428000.0,13428000.0,35742000.0,54875000.0,83553000.0,23508000.0,52664000.0,74877000.0
EscrowDepositsRelatedToPropertySales / USD,,,,,,,,,,11195000.0,,,,,,,,,,,,,,14352000.0,147728000.0,197270000.0,14885000.0,14352000.0,147728000.0,197270000.0,13855000.0,14335000.0,36733000.0,197270000.0,20503000.0,62038000.0,66431000.0,71623000.0,,89770000.0,150697000.0,66044000.0,,,16842000.0,162396000.0,,0.0,,41949000.0,,3194000.0,,5106000.0,,,0.0,,,,19744000.0,,,,,3462000.0,0.0,,0.0,0.0
FinanceLeaseInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,263000.0,0.0,327000.0,576000.0,974000.0,569000.0,319000.0,319000.0,635000.0,949000.0,1294000.0,366000.0,731000.0,1096000.0
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22740000.0,,,,,,,,,24400000.0,24400000.0,24300000.0,24200000.0,24167000.0,,,
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24696000.0,,,,22987000.0,,,,25890000.0,,,,,24167000.0,,,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709000.0,,,,22987000.0,,,,25890000.0,,,,,24167000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22987000.0,,,,0.0,,,,0.0,,,,,0.0,,,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956000.0,,,,962000.0,,,,1458000.0,,,,,0.0,,,
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
FinanceLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,6800000.0,6800000.0,6800000.0
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.0444,0.06,0.06,0.06,0.06,0.06,0.06,,,
FinancingReceivableAllowanceForCreditLosses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000.0,1300.0,1300000.0,1300000.0
FinancingReceivableAllowanceForCreditLossesRecovery / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
GainsLossesOnExtinguishmentOfDebt / USD,,,,,,,,,,-10811000.0,,,-10811000.0,-10811000.0,,,,-10811000.0,,,,,,,,,,,,,,,-45674000.0,-45674000.0,,,-45674000.0,10200000.0,,,-1753000.0,-45674000.0,,,-12762000.0,-1753000.0,,,0.0,-12762000.0,,,-7538000.0,0.0,0.0,0.0,0.0,-7538000.0,-7173000.0,-7230000.0,-7658000.0,0.0,,,,,-7658000.0,,,
GeneralAndAdministrativeExpense / USD,50450000.0,80225000.0,101829000.0,101829000.0,29354000.0,55457000.0,101829000.0,-5545000.0,83349000.0,114941000.0,28138000.0,54559000.0,82997000.0,109960000.0,29746000.0,59358000.0,90188000.0,109034000.0,34414000.0,65314000.0,95157000.0,118559000.0,34020000.0,65321000.0,96148000.0,123524000.0,37121000.0,65893000.0,94525000.0,127470000.0,32705000.0,62012000.0,89322000.0,122201000.0,31929000.0,61857000.0,89840000.0,122735000.0,22230000.0,42195000.0,63718000.0,86796000.0,22398000.0,46427000.0,67775000.0,91690000.0,25831000.0,48464000.0,72296000.0,87797000.0,21017000.0,43521000.0,72316000.0,96942000.0,24478000.0,49232000.0,75136000.0,93217000.0,29948000.0,57929000.0,87606000.0,104121000.0,34749000.0,34749000.0,67483000.0,101180000.0,119534000.0,36298000.0,69388000.0,103238000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments / USD,83198000.0,106207000.0,185322000.0,185322000.0,31012000.0,-75462000.0,185322000.0,7546000.0,-43184000.0,104609000.0,25710000.0,43898000.0,49299000.0,-54008000.0,17119000.0,42286000.0,48006000.0,27905000.0,10877000.0,33105000.0,44811000.0,51356000.0,21473000.0,21376000.0,-17305000.0,11757000.0,23753000.0,36043000.0,74492000.0,59572000.0,41756000.0,111326000.0,139034000.0,102107000.0,46638000.0,48814000.0,37026000.0,168916000.0,47428000.0,68688000.0,120623000.0,160848000.0,117145000.0,253577000.0,332409000.0,239867000.0,92330000.0,157571000.0,218220000.0,399346000.0,65826000.0,799055000.0,739626000.0,312006000.0,121194000.0,218230000.0,706184000.0,927874000.0,206863000.0,28717000.0,50956000.0,745126000.0,298279000.0,298279000.0,416929000.0,518633000.0,44304000.0,40533000.0,133557000.0,250914000.0
IncomeLossFromContinuingOperationsPerBasicShare / USD/shares,0.65,0.99,1.35,1.35,0.1,-0.37,1.35,0.13,-0.24,0.69,0.09,0.13,0.16,-0.14,0.03,0.09,0.16,0.14,0.09,0.22,0.25,0.18,0.12,0.27,0.33,0.19,0.14,0.42,0.63,0.53,0.72,0.99,1.14,0.77,,,,2.01,,,,,,0.66,0.86,0.87,0.24,0.45,0.58,1.02,0.19,1.91,1.8,0.8,0.3,0.56,1.57,2.26,0.37,0.17,0.25,1.61,0.46,0.46,0.62,0.8,0.16,-0.03,0.14,0.32
IncomeLossFromContinuingOperationsPerDilutedShare / USD/shares,0.64,0.98,1.32,1.32,0.1,-0.37,1.32,0.13,-0.24,0.69,0.09,0.13,0.16,-0.14,0.03,0.09,0.16,0.14,0.09,0.22,0.25,0.18,0.12,0.27,0.33,0.19,0.14,0.42,0.63,0.53,0.71,0.98,1.14,0.77,,,,2.0,,,,,,0.66,0.85,0.87,0.24,0.44,0.58,1.02,0.19,1.9,1.8,0.8,0.3,0.56,1.56,2.25,0.37,0.17,0.25,1.6,0.46,0.46,0.62,0.8,0.16,-0.03,0.14,0.32
IncomeLossFromEquityMethodInvestments / USD,59547000.0,138016000.0,173362000.0,173362000.0,9642000.0,-5630000.0,173362000.0,563000.0,3317000.0,132208000.0,14919000.0,,27717000.0,6309000.0,12345000.0,30169000.0,49810000.0,55705000.0,34738000.0,65090000.0,89587000.0,63467000.0,24111000.0,83616000.0,179791000.0,112896000.0,53261000.0,98286000.0,150073000.0,208689000.0,97550000.0,119914000.0,130808000.0,159560000.0,69933000.0,178618000.0,190155000.0,480395000.0,14733000.0,27902000.0,37044000.0,218714000.0,,,,,,,,,,,,,,,,,,,,23172000.0,,,,,109500000.0,,,
IncomeTaxExpenseBenefit / USD,8272000.0,20608000.0,-31850000.0,-31850000.0,-682000.0,-1374000.0,-31850000.0,-1374000.0,-2208000.0,-11645000.0,1145000.0,1017000.0,3722000.0,-20061000.0,4209000.0,9893000.0,14332000.0,3208000.0,4054000.0,8089000.0,13581000.0,25789000.0,15573000.0,3127000.0,26584000.0,15603000.0,8515000.0,9441000.0,14693000.0,32654000.0,12717000.0,9089000.0,-11933000.0,-22438000.0,12112000.0,11866000.0,73292000.0,60230000.0,-493000.0,-1527000.0,-2224000.0,78583000.0,52000.0,-668000.0,-983000.0,-880000.0,630000.0,286000.0,-3580000.0,1600000.0,43000.0,94000.0,482000.0,-3317000.0,1308000.0,2583000.0,2897000.0,978000.0,-153000.0,-57000.0,-1096000.0,3380000.0,30829000.0,30829000.0,61856000.0,61127000.0,56654000.0,72010000.0,72227000.0,72355000.0
IncomeTaxReconciliationDeductionsOther / USD,,,,,,,,,,,,,,-6030000.0,,,,-12782000.0,,,,3228000.0,,,,-16050000.0,,,,-11985000.0,,,,17967000.0,,,,32848000.0,,,,34097000.0,,,,29364000.0,,,,23466000.0,,,,33287000.0,,,,16632000.0,,,,31666000.0,,,,,38479000.0,,,
IncomeTaxReconciliationNondeductibleExpenseDepreciation / USD,,,,,,,,,,-19249000.0,,,,25145000.0,,,,13568000.0,,,,30603000.0,,,,37492000.0,,,,32906000.0,,,,24890000.0,,,,21515000.0,,,,65194000.0,,,,122043000.0,,,,46754000.0,,,,55903000.0,,,,-55072000.0,,,,77951000.0,,,,,120446000.0,,,
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost / USD,,,,,,,,,,,,,,11128000.0,,,,9103000.0,,,,9879000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5640000.0,,,,-3714000.0,,,,,-7846000.0,,,
IncomeTaxReconciliationOtherAdjustments / USD,,,,,,,,,,-8283000.0,,,,6869000.0,,,,-730000.0,,,,2195000.0,,,,-25000.0,,,,229000.0,,,,-16100000.0,,,,-2971000.0,,,,28000.0,,,,2056000.0,,,,,,,,,,,,,,,,-20299000.0,,,,,2115000.0,,,
IncomeTaxesPaidNet / USD,5879000.0,10906000.0,14292000.0,14292000.0,33000.0,3781000.0,14292000.0,3781000.0,4265000.0,29652000.0,317000.0,1183000.0,1029000.0,5082000.0,113000.0,,,3278000.0,,,,2606000.0,111000.0,798000.0,1240000.0,2122000.0,9567000.0,10465000.0,12944000.0,33838000.0,4055000.0,10829000.0,21681000.0,23292000.0,23960000.0,94639000.0,34296000.0,100366000.0,,,,6090000.0,,,,-14456000.0,,,,514000.0,,,,-1106000.0,,,,747000.0,,2138000.0,2461000.0,1961000.0,47617000.0,47617000.0,56774000.0,60235000.0,11869000.0,51157000.0,57805000.0,61073000.0
IncreaseDecreaseInAccountsAndNotesReceivable / USD,-11341000.0,-16710000.0,-4876000.0,-4876000.0,-11439000.0,-5048000.0,-4876000.0,504000.0,-9129000.0,-9704000.0,-777000.0,2419000.0,13395000.0,19878000.0,8951000.0,4450000.0,5182000.0,17388000.0,-13563000.0,-18320000.0,-11249000.0,19271000.0,-7030000.0,-11142000.0,-11414000.0,-2940000.0,-5799000.0,-2178000.0,-3168000.0,-7213000.0,5981000.0,5383000.0,372000.0,8060000.0,-1247000.0,-2551000.0,-3779000.0,2867000.0,-5769000.0,-4916000.0,189000.0,6571000.0,-5224000.0,-9306000.0,-6317000.0,7934000.0,-878000.0,-2159000.0,6908000.0,-5229000.0,1526000.0,31461000.0,21175000.0,34160000.0,-18593000.0,-19127000.0,3644000.0,6473000.0,-8925000.0,-16234000.0,-13826000.0,-4548000.0,-8887000.0,-8887000.0,-21605000.0,-32584000.0,9104000.0,-22446000.0,-29459000.0,-20183000.0
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities / USD,1669000.0,45513000.0,1361000.0,1361000.0,25018000.0,9581000.0,1361000.0,9581000.0,37387000.0,-1983000.0,36148000.0,20640000.0,56698000.0,4101000.0,14577000.0,-5622000.0,32826000.0,15811000.0,17215000.0,114000.0,34915000.0,-8082000.0,18277000.0,6755000.0,69053000.0,-11281000.0,12340000.0,-1294000.0,35289000.0,10166000.0,11985000.0,-381000.0,38703000.0,-1095000.0,8869000.0,-4697000.0,23931000.0,164000.0,7885000.0,-10506000.0,37884000.0,-7886000.0,10371000.0,-5139000.0,26072000.0,4417000.0,2837000.0,-8382000.0,29515000.0,-9175000.0,5456000.0,-977000.0,42064000.0,-3611000.0,15387000.0,5587000.0,-55569000.0,5576000.0,-14897000.0,-12636000.0,33534000.0,-104712000.0,-30597000.0,-30597000.0,1237000.0,48712000.0,37655000.0,4533000.0,9603000.0,58270000.0
IncreaseDecreaseInOtherOperatingAssets / USD,-13010000.0,6807000.0,-77907000.0,-77907000.0,-10213000.0,-26336000.0,-77907000.0,2633000.0,-44707000.0,-42126000.0,-13441000.0,-29062000.0,16187000.0,79782000.0,4024000.0,440000.0,12019000.0,27868000.0,8201000.0,20258000.0,29940000.0,7716000.0,-6768000.0,36846000.0,36258000.0,50991000.0,8180000.0,,41311000.0,88517000.0,1424000.0,25933000.0,55978000.0,68146000.0,29002000.0,37350000.0,55437000.0,67438000.0,21103000.0,24724000.0,41353000.0,65448000.0,12309000.0,23304000.0,47075000.0,52961000.0,26299000.0,30936000.0,57831000.0,54707000.0,29454000.0,24348000.0,32617000.0,54576000.0,34936000.0,29346000.0,-11747000.0,9552000.0,32460000.0,20717000.0,33690000.0,-46638000.0,19310000.0,19310000.0,14735000.0,33184000.0,24208000.0,26577000.0,14157000.0,33253000.0
IncrementalCommonSharesAttributableToConversionOfDebtSecurities / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723000.0,,,,723000.0,62000.0,93000.0,63000.0,118000.0,830000.0,63000.0,63000.0,110000.0,830000.0,824000.0,822000.0,0.0,117000.0,51000.0,50000.0,110000.0,53000.0,207000.0,207000.0,64000.0,134000.0,133000.0,2730000.0,208000.0,117000.0,47000.0,47000.0,2715000.0,2555000.0,2555000.0,2474000.0,2478000.0,47000.0,0.0,52000.0,52000.0
InterestAndFeeIncomeLoansAndLeases / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400000.0,2500000.0,7300000.0,19200000.0
InterestCostsCapitalized / USD,,,,,,,,,,28753000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15690000.0,,,,13683000.0,102000.0,277000.0,445000.0,583000.0,198000.0,198000.0,854000.0,1705000.0,668000.0,666000.0,1153000.0,1682000.0
InterestExpense / USD,107560000.0,160335000.0,213086000.0,213086000.0,46516000.0,97405000.0,213086000.0,-9740000.0,151935000.0,212198000.0,55548000.0,113702000.0,171314000.0,207768000.0,55368000.0,110941000.0,166535000.0,223032000.0,57283000.0,113757000.0,170224000.0,221678000.0,53497000.0,108476000.0,162404000.0,223736000.0,50243000.0,102711000.0,153936000.0,212240000.0,52578000.0,108708000.0,162739000.0,203759000.0,52451000.0,102930000.0,149482000.0,218891000.0,46482000.0,92572000.0,139830000.0,192549000.0,49943000.0,96377000.0,140458000.0,191956000.0,44395000.0,88492000.0,131638000.0,183339000.0,46060000.0,94075000.0,141017000.0,177395000.0,47716000.0,94528000.0,146654000.0,186904000.0,57019000.0,113485000.0,165876000.0,204133000.0,61306000.0,61306000.0,121980000.0,182404000.0,226823000.0,74565000.0,147906000.0,224122000.0
InterestPaidNet / USD,108130000.0,141675000.0,215121000.0,215121000.0,26569000.0,97747000.0,215121000.0,97747000.0,131234000.0,217629000.0,30210000.0,118206000.0,168102000.0,204672000.0,43123000.0,108049000.0,145378000.0,242033000.0,36611000.0,113411000.0,149976000.0,220270000.0,37425000.0,108906000.0,142805000.0,226775000.0,30979000.0,102478000.0,135706000.0,216258000.0,37564000.0,112582000.0,150625000.0,207632000.0,39508000.0,111761000.0,194234000.0,232950000.0,24286000.0,96306000.0,118736000.0,252482000.0,29084000.0,96974000.0,141371000.0,192155000.0,27026000.0,86621000.0,111224000.0,199701000.0,25383000.0,91502000.0,128591000.0,169026000.0,29383000.0,96097000.0,122297000.0,183558000.0,60213000.0,132912000.0,186193000.0,197947000.0,54847000.0,54847000.0,124674000.0,180664000.0,257979000.0,73556000.0,150906000.0,220719000.0
InterestRateCashFlowHedgeGainLossReclassifiedToEarningsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2077000.0,2077000.0,4162000.0,7234000.0,9346000.0,2077000.0,4162000.0,7234000.0
InvestmentBuildingAndBuildingImprovements / USD,,,,,,,,,,,,,,6420405000.0,,,,6646490000.0,,,,6825724000.0,,,,6953427000.0,,120925000.0,,7520095000.0,,,,8661362000.0,,,,8827861000.0,,,,9231644000.0,,,,8813115000.0,,,,8920951000.0,,,,9281267000.0,,,,14067824000.0,,,,14332700000.0,,,,,14759997000.0,,,
