fact_unit,2009-08-06,2009-11-04,2010-02-25,2010-05-05,2010-08-05,2010-11-03,2011-02-23,2011-02-25,2011-05-04,2011-08-03,2011-11-02,2012-02-23,2012-05-02,2012-08-01,2012-10-29,2013-02-20,2013-05-01,2013-07-31,2013-10-30,2014-02-19,2014-04-29,2014-07-29,2014-11-04,2015-02-19,2015-05-06,2015-08-04,2015-11-03,2016-02-16,2016-05-03,2016-08-02,2016-11-01,2017-02-14,2017-05-04,2017-08-03,2017-11-03,2018-02-14,2018-05-07,2018-08-09,2018-11-08,2019-02-22,2019-05-08,2019-08-08,2019-11-07,2020-02-19,2020-05-08,2020-08-07,2020-11-05,2021-02-19,2021-05-06,2021-08-05,2021-11-04,2022-02-22,2022-05-05,2022-08-04,2022-11-03,2023-02-17,2023-05-04,2023-08-03,2023-11-02,2024-02-15,2024-05-09,2024-08-08,2024-11-07,2025-02-20,2025-05-08,2025-08-07,2025-11-06
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent / USD,,1433028000.0,1433028000.0,1388279000.0,1388279000.0,1388279000.0,1388279000.0,1388279000.0,1339582000.0,1339582000.0,1339582000.0,1339582000.0,1486026000.0,1486026000.0,1486026000.0,1486026000.0,1514091000.0,1514091000.0,1514091000.0,1514091000.0,1662348000.0,1662348000.0,1662348000.0,1791496000.0,2675515000.0,2675515000.0,2675515000.0,2675515000.0,2049810000.0,2049810000.0,2049810000.0,2049810000.0,1985700000.0,1985700000.0,1985700000.0,1985700000.0,2046300000.0,2046300000.0,2046300000.0,2046300000.0,2187400000.0,2240500000.0,2240500000.0,2240500000.0,2758500000.0,2758500000.0,2758500000.0,2758500000.0,2640500000.0,2640500000.0,2640500000.0,2640500000.0,3032500000.0,3044400000.0,3044400000.0,3044400000.0,2731500000.0,2731500000.0,2731500000.0,2731500000.0,2792700000.0,2792700000.0,2792700000.0,2792700000.0,3331200000.0,3331200000.0,3331200000.0
AccruedInvestmentIncomeReceivable / USD,144679000.0,144679000.0,144679000.0,155757000.0,155757000.0,155757000.0,155757000.0,155757000.0,147069000.0,147069000.0,147069000.0,147069000.0,153783000.0,153783000.0,153783000.0,153783000.0,149032000.0,149032000.0,149032000.0,149032000.0,145189000.0,145189000.0,145189000.0,145189000.0,138868000.0,138868000.0,138868000.0,138868000.0,129743000.0,129743000.0,129743000.0,129743000.0,110100000.0,110100000.0,110100000.0,110100000.0,105400000.0,105400000.0,105400000.0,105400000.0,125500000.0,125500000.0,125500000.0,125500000.0,131100000.0,131100000.0,131100000.0,131100000.0,67000000.0,67000000.0,67000000.0,67000000.0,62100000.0,62100000.0,62100000.0,62100000.0,85100000.0,85100000.0,85100000.0,85100000.0,97000000.0,97000000.0,97000000.0,97000000.0,130500000.0,130500000.0,130500000.0
AccruedSalesCommissionCurrentAndNoncurrent / USD,,233200000.0,233200000.0,218060000.0,218060000.0,218060000.0,218060000.0,218060000.0,275409000.0,275409000.0,275409000.0,275409000.0,260022000.0,260022000.0,260022000.0,260022000.0,339680000.0,339680000.0,339680000.0,339680000.0,429636000.0,429636000.0,429636000.0,429636000.0,487322000.0,487322000.0,487322000.0,487322000.0,393260000.0,393260000.0,393260000.0,393260000.0,386200000.0,386200000.0,386200000.0,386200000.0,365100000.0,365100000.0,365100000.0,365100000.0,338600000.0,338600000.0,338600000.0,338600000.0,540500000.0,540500000.0,540500000.0,540500000.0,699100000.0,699100000.0,699100000.0,699100000.0,692700000.0,692700000.0,692700000.0,692700000.0,647500000.0,647500000.0,647500000.0,647500000.0,542800000.0,542800000.0,542800000.0,542800000.0,559600000.0,559600000.0,559600000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,,,,,,437523000.0,,,,469240000.0,,,,481389000.0,,,,487380000.0,,,,514540000.0,,,,457956000.0,,,,334300000.0,,,,348600000.0,,,,373600000.0,,,,328500000.0,,,,334400000.0,,,,355600000.0,,,,407400000.0,,,,392600000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-670946000.0,-670946000.0,-670946000.0,65925000.0,65925000.0,65925000.0,65925000.0,65925000.0,285524000.0,285524000.0,285524000.0,65925000.0,557576000.0,557576000.0,557576000.0,286935000.0,830403000.0,557576000.0,557576000.0,286935000.0,830403000.0,830403000.0,830403000.0,557576000.0,426830000.0,426830000.0,426830000.0,830403000.0,118549000.0,118549000.0,118549000.0,426830000.0,94600000.0,94600000.0,94600000.0,94600000.0,234000000.0,234000000.0,234000000.0,234000000.0,-155400000.0,-155400000.0,-155400000.0,-155400000.0,411500000.0,411500000.0,411500000.0,411500000.0,709800000.0,709800000.0,709800000.0,709800000.0,-150000000.0,-150000000.0,-150000000.0,-150000000.0,-986200000.0,-986200000.0,-986200000.0,-986200000.0,-765000000.0,-765000000.0,-765000000.0,-765000000.0,-836100000.0,-836100000.0,-836100000.0
AdditionalPaidInCapitalCommonStock / USD,2928160000.0,2928160000.0,2928160000.0,2962883000.0,2962883000.0,2962883000.0,2962883000.0,2962883000.0,2993957000.0,2993957000.0,2993957000.0,2993957000.0,3025477000.0,3025477000.0,3025477000.0,3025477000.0,3052454000.0,3052454000.0,3052454000.0,3052454000.0,3087533000.0,3087533000.0,3087533000.0,3087533000.0,3131274000.0,3131274000.0,3131274000.0,3131274000.0,3148409000.0,3148409000.0,3148409000.0,3148409000.0,3175900000.0,3175900000.0,3175900000.0,3175900000.0,3197900000.0,3197900000.0,3197900000.0,3197900000.0,4495600000.0,4495600000.0,4495600000.0,4495600000.0,4537700000.0,4537700000.0,4537700000.0,4537700000.0,1956800000.0,1956800000.0,1956800000.0,1956800000.0,1695000000.0,1695000000.0,1695000000.0,1695000000.0,1637800000.0,1637800000.0,1637800000.0,1637800000.0,1668500000.0,1668500000.0,1668500000.0,1668500000.0,1686800000.0,1686800000.0,1686800000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,,,,,,,,,,,,,,,,,,,25071000.0,35015000.0,37589000.0,5890000.0,13413000.0,24162000.0,50004000.0,6514000.0,13650000.0,29198000.0,49354000.0,1800000.0,11300000.0,23000000.0,38800000.0,9600000.0,21700000.0,23000000.0,41700000.0,9600000.0,21700000.0,39100000.0,35500000.0,11500000.0,25700000.0,40700000.0,57100000.0,11500000.0,26400000.0,41900000.0,55900000.0,13200000.0,30400000.0,48600000.0,57900000.0,12400000.0,29300000.0,47200000.0,66700000.0,12500000.0,29700000.0,53600000.0,62600000.0,14500000.0,34600000.0,58300000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,52283000.0,,,,44671000.0,,,,63924000.0,,,,71700000.0,,36300000.0,53200000.0,67700000.0,,,,72600000.0,,,,77900000.0,,,,62200000.0,,,,73900000.0,,,,88900000.0,,,,94500000.0,,,
AmountRecognizedInIncomeDueToInflationaryAccounting / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7500000.0,,,,-7000000.0,,,,-16700000.0,,,
Assets / USD,24514586000.0,24514586000.0,24514586000.0,25841796000.0,25841796000.0,25860667000.0,25860667000.0,25860667000.0,26397018000.0,26397018000.0,26397018000.0,25860667000.0,27019862000.0,27019862000.0,27019862000.0,26345501000.0,28946607000.0,28946607000.0,28946607000.0,27019862000.0,29714689000.0,29714689000.0,29714689000.0,28946607000.0,31562466000.0,31562466000.0,31562466000.0,29714689000.0,30036402000.0,30036402000.0,30036402000.0,30036402000.0,29709100000.0,29709100000.0,29709100000.0,29709100000.0,31843000000.0,31843000000.0,31843000000.0,31843000000.0,41089300000.0,41089300000.0,41089300000.0,41089300000.0,44291200000.0,44291200000.0,44291200000.0,44291200000.0,44649900000.0,44649900000.0,44649900000.0,44649900000.0,33911500000.0,33920600000.0,33920600000.0,33920600000.0,33117300000.0,33117300000.0,33117300000.0,33117300000.0,33635200000.0,33635200000.0,33635200000.0,33635200000.0,35020600000.0,35020600000.0,35020600000.0
