fact_unit,2009-08-13,2009-11-12,2010-02-19,2010-05-12,2010-08-11,2010-11-10,2011-02-18,2011-05-11,2011-08-10,2011-11-04,2012-02-17,2012-05-09,2012-08-08,2012-11-07,2013-02-22,2013-05-08,2013-08-07,2013-11-01,2014-02-21,2014-05-02,2014-08-01,2014-10-31,2015-02-20,2015-05-01,2015-08-07,2015-10-30,2016-02-26,2016-04-29,2016-07-28,2016-10-28,2017-02-21,2017-04-28,2017-07-28,2017-10-27,2018-02-27,2018-04-26,2018-05-25,2018-07-27,2018-10-26,2019-02-22,2019-04-25,2019-07-25,2019-10-25,2020-02-20,2020-04-23,2020-07-23,2020-11-06,2021-02-17,2021-04-29,2021-07-29,2021-10-28,2022-02-18,2022-04-28,2022-07-28,2022-11-04,2023-02-17,2023-04-27,2023-07-27,2023-10-26,2024-02-20,2024-05-03,2024-08-01,2024-11-07,2025-02-18,2025-05-01,2025-07-30,2025-10-30
AccountsPayableCurrent / USD,,249454000.0,249454000.0,287935000.0,287935000.0,287935000.0,287935000.0,410655000.0,410655000.0,410655000.0,410655000.0,420017000.0,420017000.0,420017000.0,420017000.0,441977000.0,441977000.0,441977000.0,441977000.0,461514000.0,461514000.0,461514000.0,461514000.0,482017000.0,482017000.0,482017000.0,482017000.0,474266000.0,474266000.0,474266000.0,474266000.0,522536000.0,522536000.0,522536000.0,522536000.0,523229000.0,522536000.0,523229000.0,523229000.0,523229000.0,502314000.0,502314000.0,502314000.0,502314000.0,550828000.0,550828000.0,550828000.0,550828000.0,580058000.0,580058000.0,580058000.0,580058000.0,692338000.0,692338000.0,692338000.0,692338000.0,970558000.0,970558000.0,970558000.0,970558000.0,1086183000.0,1086183000.0,1086183000.0,1086183000.0,1159177000.0,1159177000.0,1159177000.0
AccountsPayableOtherCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228793000.0,228793000.0,228793000.0,228793000.0,306386000.0,306386000.0,306386000.0,306386000.0,136137000.0,136137000.0,136137000.0
AccountsPayableTradeCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636472000.0,636472000.0,636472000.0,636472000.0,630536000.0,630536000.0,630536000.0,630536000.0,807918000.0,807918000.0,807918000.0
AccountsReceivableNetCurrent / USD,455153000.0,455153000.0,455153000.0,410390000.0,410390000.0,410390000.0,410390000.0,390061000.0,390061000.0,390061000.0,390061000.0,399499000.0,399499000.0,399499000.0,399499000.0,461383000.0,461383000.0,461383000.0,461383000.0,477912000.0,477912000.0,477912000.0,477912000.0,596940000.0,596940000.0,596940000.0,596940000.0,599073000.0,599073000.0,599073000.0,599073000.0,581381000.0,581381000.0,581381000.0,581381000.0,588262000.0,581381000.0,588262000.0,588262000.0,588262000.0,594145000.0,594145000.0,594145000.0,594145000.0,568509000.0,568509000.0,568509000.0,568509000.0,615233000.0,615233000.0,615233000.0,615233000.0,671464000.0,671464000.0,671464000.0,671464000.0,711203000.0,711203000.0,711203000.0,711203000.0,823617000.0,823617000.0,823617000.0,823617000.0,800402000.0,800402000.0,800402000.0
AccruedIncomeTaxesCurrent / USD,,15189000.0,15189000.0,36918000.0,36918000.0,36918000.0,36918000.0,9402000.0,9402000.0,9402000.0,9402000.0,1899000.0,1899000.0,1899000.0,1899000.0,2329000.0,2329000.0,2329000.0,2329000.0,79911000.0,79911000.0,79911000.0,79911000.0,4616000.0,4616000.0,4616000.0,4616000.0,23243000.0,23243000.0,23243000.0,23243000.0,3207000.0,3207000.0,3207000.0,3207000.0,17723000.0,3207000.0,17723000.0,17723000.0,17723000.0,33773000.0,33773000.0,33773000.0,33773000.0,19921000.0,19921000.0,19921000.0,19921000.0,17051000.0,17051000.0,17051000.0,17051000.0,3070000.0,3070000.0,3070000.0,3070000.0,6710000.0,6710000.0,6710000.0,6710000.0,29457000.0,29457000.0,29457000.0,29457000.0,51036000.0,51036000.0,51036000.0
AccruedLiabilitiesCurrent / USD,,,,,,,,,,,593308000.0,612186000.0,612186000.0,612186000.0,612186000.0,650906000.0,650906000.0,650906000.0,650906000.0,699722000.0,699722000.0,699722000.0,699722000.0,813513000.0,813513000.0,813513000.0,813513000.0,856967000.0,856967000.0,856967000.0,856967000.0,750986000.0,750986000.0,750986000.0,750986000.0,676134000.0,750986000.0,676134000.0,676134000.0,676134000.0,679163000.0,679163000.0,679163000.0,679163000.0,702372000.0,702372000.0,702372000.0,702372000.0,781766000.0,781766000.0,781766000.0,781766000.0,855638000.0,855638000.0,855638000.0,855638000.0,832518000.0,832518000.0,832518000.0,832518000.0,867815000.0,867815000.0,867815000.0,867815000.0,807341000.0,807341000.0,807341000.0
AccruedMarketingCostsCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,326647000.0,337945000.0,337945000.0,337945000.0,337945000.0,358573000.0,358573000.0,358573000.0,358573000.0,305107000.0,358573000.0,305107000.0,305107000.0,305107000.0,293642000.0,286028000.0,286028000.0,293642000.0,279440000.0,279440000.0,279440000.0,279440000.0,309537000.0,309537000.0,309537000.0,309537000.0,305050000.0,305050000.0,305050000.0,305050000.0,337024000.0,337024000.0,337024000.0,337024000.0,343444000.0,343444000.0,343444000.0,343444000.0,359986000.0,359986000.0,359986000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,-1978471000.0,1978471000.0,,1838101000.0,1838101000.0,1838101000.0,-1838101000.0,1887061000.0,1887061000.0,1887061000.0,1887061000.0,2028841000.0,2028841000.0,2028841000.0,-2028841000.0,1886555000.0,1886555000.0,1886555000.0,1886555000.0,1974049000.0,1974049000.0,1974049000.0,1974049000.0,2176706000.0,2176706000.0,2176706000.0,2176706000.0,2276843000.0,2276843000.0,2276843000.0,2276843000.0,2397790000.0,2397790000.0,2397790000.0,2397790000.0,2354026000.0,2397790000.0,2354026000.0,2354026000.0,2354026000.0,2451377000.0,2451377000.0,2451377000.0,2451377000.0,2581264000.0,2581264000.0,2581264000.0,2581264000.0,2679632000.0,2679632000.0,2679632000.0,,2814770000.0,2814770000.0,2814770000.0,,2939785000.0,2939785000.0,2939785000.0,,3139393000.0,3139393000.0,3139393000.0,,3353958000.0,3353958000.0,3353958000.0
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax / USD,,,,,275710000.0,275710000.0,275710000.0,270580000.0,270580000.0,270580000.0,270580000.0,356403000.0,356403000.0,356403000.0,356403000.0,366037000.0,366037000.0,366037000.0,366037000.0,199634000.0,199634000.0,199634000.0,199634000.0,284650000.0,284650000.0,284650000.0,284650000.0,254648000.0,254648000.0,254648000.0,254648000.0,207169000.0,207169000.0,207169000.0,207169000.0,169526000.0,207169000.0,169526000.0,169526000.0,169526000.0,205230000.0,205230000.0,205230000.0,205230000.0,189187000.0,189187000.0,189187000.0,189187000.0,194205000.0,194205000.0,194205000.0,194205000.0,116381000.0,116381000.0,116381000.0,116381000.0,118254000.0,118254000.0,118254000.0,118254000.0,126800000.0,126800000.0,126800000.0,126800000.0,122098000.0,122098000.0,122098000.0
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax / USD,,,,,8549000.0,8549000.0,8549000.0,22672000.0,22672000.0,22672000.0,22672000.0,1459000.0,1459000.0,1459000.0,1459000.0,9173000.0,9173000.0,9173000.0,9173000.0,-16830000.0,-16830000.0,-16830000.0,-16830000.0,-43681000.0,-43681000.0,-43681000.0,-43681000.0,-101236000.0,-101236000.0,-101236000.0,-101236000.0,-110613000.0,-110613000.0,-110613000.0,-110613000.0,-91837000.0,-110613000.0,-91837000.0,-91837000.0,-91837000.0,-96678000.0,-96678000.0,-96678000.0,-96678000.0,-83704000.0,-83704000.0,-83704000.0,-83704000.0,-98525000.0,-98525000.0,-98525000.0,-98525000.0,-100025000.0,-100025000.0,-100025000.0,-100025000.0,-110364000.0,-110364000.0,-110364000.0,-110364000.0,-87706000.0,-87706000.0,-87706000.0,-87706000.0,-177741000.0,-177741000.0,-177741000.0
