fact_unit,2009-08-07,2009-11-03,2010-02-26,2010-05-04,2010-08-06,2010-11-04,2011-02-25,2011-05-05,2011-08-04,2011-11-04,2012-02-24,2012-05-08,2012-08-08,2012-08-31,2012-10-31,2013-02-22,2013-05-01,2013-07-26,2013-10-25,2014-02-18,2014-04-25,2014-07-25,2014-10-31,2015-02-24,2015-05-01,2015-07-31,2015-10-30,2016-02-22,2016-04-29,2016-07-29,2016-10-28,2017-02-23,2017-05-09,2017-08-04,2017-10-27,2018-02-20,2018-05-04,2018-07-27,2018-10-26,2019-02-19,2019-04-26,2019-07-26,2019-10-25,2020-02-14,2020-04-01,2020-05-01,2020-07-31,2020-10-30,2021-02-19,2021-04-30,2021-07-30,2021-10-29,2022-02-18,2022-04-29,2022-07-29,2022-10-28,2023-02-17,2023-04-28,2023-07-28,2023-10-27,2024-02-16,2024-04-17,2024-04-26,2024-07-26,2024-10-25,2025-02-18,2025-04-25,2025-07-25,2025-10-31
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,,,,,,,,,,,,,,,102000000.0,118000000.0,118000000.0,118000000.0,104000000.0,90000000.0,90000000.0,90000000.0,118000000.0,74000000.0,74000000.0,74000000.0,90000000.0,58000000.0,58000000.0,58000000.0,72000000.0,56000000.0,56000000.0,56000000.0,58000000.0,59000000.0,59000000.0,59000000.0,56000000.0,56000000.0,64000000.0,64000000.0,64000000.0,59000000.0,81000000.0,84000000.0,89000000.0,62000000.0,98000000.0,98000000.0,98000000.0,77000000.0,90000000.0,90000000.0,90000000.0,98000000.0,,76000000.0,76000000.0,76000000.0,90000000.0,79000000.0,79000000.0,79000000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,5000000.0,5000000.0,3000000.0,5000000.0,5000000.0,5000000.0,4800000.0,1000000.0,100000.0,4800000.0,100000.0,4800000.0,1000000.0,600000.0,100000.0,100000.0,200000.0,400000.0,0.0,200000.0,0.0,0.0,0.0,,0.0,300000.0,0.0,,500000.0,300000.0,0.0,,0.0,200000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0,900000.0,1100000.0,900000.0,300000.0,,0.0,0.0,0.0,800000.0,100000.0,600000.0,100000.0
Assets / USD,22940000000.0,22940000000.0,22940000000.0,22958000000.0,22958000000.0,22958000000.0,22958000000.0,28982000000.0,28982000000.0,28982000000.0,28982000000.0,29552000000.0,29552000000.0,28982000000.0,29552000000.0,29552000000.0,30486000000.0,30486000000.0,30486000000.0,30486000000.0,30251000000.0,30251000000.0,30251000000.0,30251000000.0,29772000000.0,29772000000.0,29772000000.0,29772000000.0,27127000000.0,26987000000.0,26987000000.0,26883000000.0,26615000000.0,26615000000.0,26615000000.0,26615000000.0,26088000000.0,26088000000.0,26088000000.0,26088000000.0,26422000000.0,26422000000.0,26422000000.0,26422000000.0,26422000000.0,29405000000.0,29405000000.0,29405000000.0,29405000000.0,32114000000.0,32114000000.0,32114000000.0,32114000000.0,31917000000.0,31917000000.0,31917000000.0,31917000000.0,32704000000.0,32704000000.0,32704000000.0,32704000000.0,,33959000000.0,33959000000.0,33959000000.0,33959000000.0,48965000000.0,48965000000.0,48965000000.0
AssetsCurrent / USD,14526000000.0,14526000000.0,14526000000.0,13989000000.0,13989000000.0,13989000000.0,13989000000.0,14519000000.0,14519000000.0,14519000000.0,14519000000.0,15505000000.0,15505000000.0,14519000000.0,15505000000.0,15505000000.0,16382000000.0,16382000000.0,16382000000.0,16382000000.0,16330000000.0,16330000000.0,16330000000.0,16330000000.0,15823000000.0,15823000000.0,15823000000.0,15823000000.0,13968000000.0,13735000000.0,13735000000.0,13565000000.0,13146000000.0,13146000000.0,13146000000.0,13146000000.0,13677000000.0,13677000000.0,13677000000.0,13677000000.0,14372000000.0,14372000000.0,14372000000.0,14372000000.0,14372000000.0,16476000000.0,16476000000.0,16476000000.0,16476000000.0,18684000000.0,18684000000.0,18684000000.0,18684000000.0,19032000000.0,19032000000.0,19032000000.0,19032000000.0,20723000000.0,20723000000.0,20723000000.0,20723000000.0,,21704000000.0,21704000000.0,21704000000.0,21704000000.0,23432000000.0,23432000000.0,23432000000.0
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118000000.0,1118000000.0,1118000000.0,1118000000.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,354000000.0,354000000.0,354000000.0,354000000.0,1000000.0,1000000.0,1000000.0
BusinessCombinationConsiderationTransferred1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.0,,,
BusinessCombinationContingentConsiderationLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,93000000.0,93000000.0,93000000.0
BusinessCombinationContingentConsiderationLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,104000000.0,104000000.0,104000000.0
CashAndCashEquivalentsAtCarryingValue / USD,584000000.0,584000000.0,281000000.0,582000000.0,582000000.0,582000000.0,584000000.0,217000000.0,217000000.0,217000000.0,582000000.0,346000000.0,346000000.0,582000000.0,346000000.0,217000000.0,272000000.0,272000000.0,272000000.0,346000000.0,291000000.0,291000000.0,291000000.0,272000000.0,477000000.0,477000000.0,477000000.0,291000000.0,374000000.0,374000000.0,374000000.0,477000000.0,426000000.0,426000000.0,426000000.0,426000000.0,756000000.0,756000000.0,756000000.0,756000000.0,656000000.0,656000000.0,656000000.0,656000000.0,656000000.0,790000000.0,790000000.0,790000000.0,790000000.0,884000000.0,884000000.0,884000000.0,790000000.0,822000000.0,1091000000.0,609000000.0,884000000.0,595000000.0,740000000.0,692000000.0,544000000.0,,1119000000.0,952000000.0,808000000.0,690000000.0,995000000.0,974000000.0,1103000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431000000.0,431000000.0,,,,756000000.0,,,,4522000000.0,6573000000.0,6573000000.0,6573000000.0,5944000000.0,6645000000.0,6645000000.0,6645000000.0,6573000000.0,,7076000000.0,7076000000.0,7076000000.0,6645000000.0,7722000000.0,7722000000.0,7722000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-159000000.0,-269000000.0,-272000000.0,325000000.0,325000000.0,-56000000.0,-75000000.0,-54000000.0,-100000000.0,-100000000.0,-33000000.0,31000000.0,1422000000.0,-52000000.0,611000000.0,448000000.0,629000000.0,650000000.0,546000000.0,550000000.0,72000000.0,,1110000000.0,1423000000.0,968000000.0,431000000.0,463000000.0,599000000.0,1321000000.0
CommonStockDividendsPerShareCashPaid / USD/shares,0.3,0.45,0.6,0.15,0.3,0.45,0.6,0.15,0.3,0.45,0.6,0.15,0.3,0.6,0.45,0.6,0.15,0.31,0.46,0.6,0.16,0.33,0.51,0.62,0.18,0.43,0.68,0.68,0.25,0.55,0.85,0.92,0.3,0.63,0.96,1.15,0.33,0.69,1.05,1.29,,,,1.41,1.41,,,,,,,,,,,,,,,,,,,,0.56,2.19,0.615,0.615,0.615
CommonStockParOrStatedValuePerShare / USD/shares,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,750000000.0,500000000.0,500000000.0,750000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0
CommonStockSharesIssued / shares,361700000.0,361700000.0,361700000.0,362700000.0,362700000.0,362700000.0,362700000.0,385900000.0,385900000.0,385900000.0,385900000.0,386400000.0,386400000.0,385900000.0,386400000.0,386400000.0,310900000.0,310900000.0,310900000.0,310900000.0,300700000.0,300700000.0,300700000.0,300700000.0,280000000.0,280000000.0,280000000.0,280000000.0,269800000.0,269800000.0,269800000.0,269800000.0,262000000.0,262000000.0,262000000.0,262000000.0,247600000.0,247600000.0,247600000.0,247600000.0,240100000.0,240100000.0,240100000.0,240100000.0,240100000.0,240100000.0,232100000.0,232100000.0,232100000.0,225500000.0,225500000.0,225500000.0,225500000.0,214800000.0,214800000.0,214800000.0,214800000.0,205400000.0,205400000.0,205400000.0,205400000.0,,198600000.0,198600000.0,198600000.0,198600000.0,216000000.0,216000000.0,216000000.0
CommonStockValue / USD,362000000.0,362000000.0,362000000.0,363000000.0,363000000.0,363000000.0,363000000.0,386000000.0,386000000.0,386000000.0,386000000.0,386000000.0,386000000.0,386000000.0,386000000.0,386000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
ComprehensiveIncomeNetOfTax / USD,,,,,637000000.0,839000000.0,,-152000000.0,-242000000.0,-38000000.0,,449000000.0,723000000.0,534000000.0,719000000.0,464000000.0,369000000.0,422000000.0,808000000.0,526000000.0,96000000.0,305000000.0,732000000.0,753000000.0,379000000.0,785000000.0,794000000.0,1349000000.0,35000000.0,404000000.0,482000000.0,637000000.0,38000000.0,326000000.0,574000000.0,1096000000.0,453000000.0,1295000000.0,1745000000.0,907000000.0,900000000.0,615000000.0,654000000.0,1642000000.0,1642000000.0,828000000.0,1008000000.0,1037000000.0,722000000.0,396000000.0,907000000.0,1379000000.0,1408000000.0,883000000.0,1409000000.0,376000000.0,2141000000.0,1051000000.0,1135000000.0,884000000.0,1245000000.0,,1129000000.0,1895000000.0,2110000000.0,1837000000.0,1040000000.0,1490000000.0,2190000000.0
ContractWithCustomerAssetNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,329000000.0,329000000.0,329000000.0,329000000.0,329000000.0,335000000.0,335000000.0,335000000.0,335000000.0,339000000.0,339000000.0,339000000.0,339000000.0,361000000.0,361000000.0,361000000.0,361000000.0,355000000.0,355000000.0,355000000.0,355000000.0,,370000000.0,370000000.0,370000000.0,370000000.0,424000000.0,424000000.0,424000000.0
ContractWithCustomerAssetNetNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,156000000.0,156000000.0,156000000.0,156000000.0,156000000.0,171000000.0,171000000.0,171000000.0,171000000.0,184000000.0,184000000.0,184000000.0,184000000.0,179000000.0,179000000.0,179000000.0,179000000.0,185000000.0,185000000.0,185000000.0,185000000.0,,195000000.0,195000000.0,195000000.0,195000000.0,207000000.0,207000000.0,207000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311000000.0,311000000.0,311000000.0,251000000.0,251000000.0,251000000.0,251000000.0,251000000.0,270000000.0,270000000.0,270000000.0,270000000.0,296000000.0,296000000.0,296000000.0,296000000.0,321000000.0,321000000.0,321000000.0,321000000.0,250000000.0,250000000.0,250000000.0,250000000.0,,270000000.0,270000000.0,270000000.0,270000000.0,280000000.0,280000000.0,280000000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49000000.0,49000000.0,49000000.0,65000000.0,65000000.0,65000000.0,65000000.0,65000000.0,62000000.0,62000000.0,62000000.0,62000000.0,76000000.0,76000000.0,76000000.0,76000000.0,70000000.0,70000000.0,70000000.0,70000000.0,37000000.0,37000000.0,37000000.0,37000000.0,,33000000.0,33000000.0,33000000.0,33000000.0,30000000.0,30000000.0,30000000.0
CostsAndExpenses / USD,3319000000.0,4918000000.0,6231000000.0,1480000000.0,3142000000.0,4742000000.0,6588000000.0,1631000000.0,3261000000.0,4799000000.0,6574000000.0,2361000000.0,4732000000.0,6574000000.0,7127000000.0,7268000000.0,2439000000.0,4866000000.0,7264000000.0,9691000000.0,2505000000.0,5020000000.0,7450000000.0,9918000000.0,2478000000.0,4952000000.0,7415000000.0,10144000000.0,2406000000.0,4934000000.0,7263000000.0,10079000000.0,1856000000.0,3751000000.0,5584000000.0,7893000000.0,2046000000.0,4541000000.0,6625000000.0,7598000000.0,2291000000.0,4868000000.0,6955000000.0,8933000000.0,8933000000.0,2271000000.0,4464000000.0,6483000000.0,9226000000.0,2186000000.0,4089000000.0,6033000000.0,8844000000.0,2280000000.0,4494000000.0,7997000000.0,8285000000.0,2303000000.0,4586000000.0,6692000000.0,10103000000.0,,2398000000.0,4733000000.0,6995000000.0,8810000000.0,2605000000.0,5709000000.0,8807000000.0
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,275000000.0,,,,205000000.0,,,205000000.0,,228000000.0,,,,235000000.0,,,,455000000.0,,,,404000000.0,,,,468000000.0,,,,341000000.0,,,,248000000.0,,,,268000000.0,268000000.0,,,,371000000.0,,,,333000000.0,,,,439000000.0,,,,612000000.0,,,,,762000000.0,,,
DebtCurrent / USD,105000000.0,105000000.0,105000000.0,10000000.0,10000000.0,10000000.0,10000000.0,492000000.0,492000000.0,492000000.0,492000000.0,337000000.0,337000000.0,492000000.0,337000000.0,337000000.0,452000000.0,452000000.0,452000000.0,452000000.0,703000000.0,703000000.0,703000000.0,703000000.0,783000000.0,783000000.0,783000000.0,783000000.0,562000000.0,562000000.0,562000000.0,562000000.0,336000000.0,336000000.0,336000000.0,336000000.0,299000000.0,299000000.0,299000000.0,299000000.0,251000000.0,251000000.0,251000000.0,251000000.0,251000000.0,712000000.0,712000000.0,712000000.0,712000000.0,448000000.0,448000000.0,448000000.0,448000000.0,1164000000.0,1164000000.0,1164000000.0,1164000000.0,945000000.0,945000000.0,945000000.0,945000000.0,,1204000000.0,1204000000.0,1204000000.0,1204000000.0,751000000.0,751000000.0,751000000.0
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,687000000.0,,,,,,,,,,,,6314000000.0,,,,6069000000.0,,,,6346000000.0,,,,7444000000.0,7444000000.0,,,,7835000000.0,,,,9508000000.0,,,,10909000000.0,,,,11333000000.0,,,,,17207000000.0,,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116000000.0,,,,139000000.0,,,,134000000.0,,,,,191000000.0,,,
DebtLongtermAndShorttermCombinedAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6244000000.0,6244000000.0,,,,7339000000.0,,,,7729000000.0,,,,9392000000.0,,,,10770000000.0,,,,,11199000000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000000.0,325000000.0,325000000.0,325000000.0,325000000.0,389000000.0,389000000.0,389000000.0,389000000.0,561000000.0,561000000.0,561000000.0,561000000.0,561000000.0,645000000.0,645000000.0,645000000.0,645000000.0,724000000.0,724000000.0,724000000.0,724000000.0,766000000.0,766000000.0,766000000.0,766000000.0,824000000.0,824000000.0,824000000.0,824000000.0,,1195000000.0,1195000000.0,1195000000.0,1195000000.0,654000000.0,654000000.0,654000000.0
DeferredIncomeTaxExpenseBenefit / USD,,,,,,,-33000000.0,,,,63000000.0,,,63000000.0,,72000000.0,,,,143000000.0,,,,-95000000.0,,,,-14000000.0,,,,-134000000.0,,,,-166000000.0,,,,-100000000.0,,,,-18000000.0,-18000000.0,,,,-225000000.0,,,,-36000000.0,,,,9000000.0,,,,11000000.0,,,,,-252000000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37000000.0,101000000.0,101000000.0,101000000.0,101000000.0,127000000.0,127000000.0,127000000.0,127000000.0,181000000.0,181000000.0,181000000.0,181000000.0,181000000.0,199000000.0,199000000.0,199000000.0,199000000.0,262000000.0,262000000.0,262000000.0,262000000.0,401000000.0,401000000.0,401000000.0,401000000.0,99000000.0,99000000.0,99000000.0,99000000.0,,115000000.0,115000000.0,115000000.0,115000000.0,319000000.0,319000000.0,319000000.0
DeferredIncomeTaxesAndTaxCredits / USD,-36000000.0,-68000000.0,110000000.0,14000000.0,3000000.0,81000000.0,-139000000.0,-12000000.0,-16000000.0,13000000.0,138000000.0,11000000.0,17000000.0,138000000.0,3000000.0,76000000.0,16000000.0,23000000.0,21000000.0,146000000.0,13000000.0,24000000.0,100000000.0,-95000000.0,10000000.0,18000000.0,77000000.0,-14000000.0,7000000.0,16000000.0,-83000000.0,-135000000.0,23000000.0,15000000.0,-7000000.0,-223000000.0,-2000000.0,-227000000.0,-208000000.0,-24000000.0,26000000.0,-93000000.0,-128000000.0,-18000000.0,-18000000.0,-25000000.0,-25000000.0,-44000000.0,-225000000.0,-6000000.0,-15000000.0,-4000000.0,-36000000.0,19000000.0,115000000.0,83000000.0,9000000.0,-18000000.0,-36000000.0,-87000000.0,11000000.0,,-70000000.0,-168000000.0,-232000000.0,-252000000.0,-76000000.0,-122000000.0,-146000000.0
