fact_unit,2009-05-07,2009-08-03,2009-11-09,2010-02-19,2010-05-04,2010-08-03,2010-10-26,2011-02-16,2011-05-03,2011-08-02,2011-11-01,2012-02-28,2012-05-01,2012-08-07,2012-11-08,2013-02-25,2013-05-07,2013-08-06,2013-11-05,2014-02-27,2014-05-06,2014-08-05,2014-11-04,2015-02-17,2015-05-01,2015-07-30,2015-10-29,2016-02-16,2016-04-26,2016-07-28,2016-11-04,2017-02-21,2017-04-27,2017-07-27,2017-10-26,2018-02-20,2018-04-23,2018-07-31,2018-10-25,2019-02-19,2019-04-23,2019-07-23,2019-11-04,2020-02-10,2020-04-23,2020-08-17,2020-11-19,2021-02-18,2021-04-22,2021-07-22,2021-10-28,2022-02-16,2022-04-21,2022-07-26,2022-10-25,2023-02-13,2023-04-27,2023-08-01,2023-10-26,2024-02-13,2024-04-25,2024-07-30,2024-10-29,2025-02-27,2025-04-30,2025-07-30,2025-10-28
AccountsPayableCurrent / USD,,794000000.0,794000000.0,794000000.0,829000000.0,829000000.0,829000000.0,829000000.0,872000000.0,872000000.0,872000000.0,872000000.0,1174000000.0,1174000000.0,1174000000.0,1174000000.0,1599000000.0,1599000000.0,1599000000.0,1599000000.0,1250000000.0,1250000000.0,1250000000.0,1250000000.0,1279000000.0,1279000000.0,1279000000.0,1279000000.0,1075000000.0,1075000000.0,1075000000.0,1075000000.0,1043000000.0,1043000000.0,1043000000.0,1043000000.0,827000000.0,827000000.0,827000000.0,827000000.0,965000000.0,965000000.0,965000000.0,965000000.0,918000000.0,918000000.0,965000000.0,918000000.0,827000000.0,827000000.0,827000000.0,827000000.0,943000000.0,943000000.0,943000000.0,943000000.0,1503000000.0,1503000000.0,1503000000.0,1503000000.0,1362000000.0,1362000000.0,1362000000.0,1362000000.0,1575000000.0,1575000000.0,1575000000.0
AccountsReceivableGrossCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367000000.0,,,1192000000.0,1192000000.0,1455000000.0,1455000000.0,1455000000.0,1455000000.0,1382000000.0,1382000000.0,1382000000.0,1382000000.0,1585000000.0,1585000000.0,1585000000.0
AccountsReceivableNetCurrent / USD,1304000000.0,1304000000.0,1304000000.0,1304000000.0,1244000000.0,1244000000.0,1244000000.0,1244000000.0,1392000000.0,1392000000.0,1392000000.0,1392000000.0,1525000000.0,1525000000.0,1525000000.0,1525000000.0,1614000000.0,1614000000.0,1614000000.0,1614000000.0,1720000000.0,1720000000.0,1720000000.0,1720000000.0,1554000000.0,1554000000.0,1554000000.0,1554000000.0,1415000000.0,1415000000.0,1415000000.0,1415000000.0,1440000000.0,1440000000.0,1440000000.0,1440000000.0,1282000000.0,1282000000.0,1282000000.0,1282000000.0,1221000000.0,1221000000.0,1221000000.0,1221000000.0,,,1221000000.0,1091000000.0,,,,1203000000.0,,,1033000000.0,1033000000.0,1318000000.0,1318000000.0,1318000000.0,1318000000.0,1318000000.0,1318000000.0,1318000000.0,1318000000.0,1530000000.0,1530000000.0,1530000000.0
AccruedEmployeeBenefitsCurrent / USD,,,,,,,,293000000.0,315000000.0,315000000.0,315000000.0,315000000.0,384000000.0,384000000.0,384000000.0,384000000.0,331000000.0,331000000.0,331000000.0,331000000.0,351000000.0,351000000.0,351000000.0,351000000.0,329000000.0,329000000.0,329000000.0,329000000.0,334000000.0,334000000.0,334000000.0,334000000.0,363000000.0,363000000.0,363000000.0,363000000.0,257000000.0,257000000.0,257000000.0,257000000.0,318000000.0,318000000.0,318000000.0,318000000.0,258000000.0,258000000.0,318000000.0,258000000.0,349000000.0,349000000.0,349000000.0,349000000.0,313000000.0,313000000.0,313000000.0,313000000.0,272000000.0,272000000.0,272000000.0,272000000.0,304000000.0,304000000.0,304000000.0,304000000.0,205000000.0,205000000.0,205000000.0
AccruedIncomeTaxesCurrent / USD,,333000000.0,333000000.0,333000000.0,314000000.0,314000000.0,314000000.0,314000000.0,326000000.0,326000000.0,326000000.0,332000000.0,558000000.0,558000000.0,558000000.0,558000000.0,543000000.0,543000000.0,543000000.0,543000000.0,485000000.0,485000000.0,485000000.0,485000000.0,490000000.0,490000000.0,490000000.0,490000000.0,519000000.0,519000000.0,519000000.0,519000000.0,580000000.0,580000000.0,580000000.0,580000000.0,533000000.0,533000000.0,533000000.0,533000000.0,533000000.0,533000000.0,533000000.0,533000000.0,545000000.0,545000000.0,533000000.0,545000000.0,640000000.0,640000000.0,640000000.0,640000000.0,647000000.0,647000000.0,647000000.0,647000000.0,668000000.0,668000000.0,668000000.0,668000000.0,700000000.0,700000000.0,700000000.0,700000000.0,727000000.0,727000000.0,727000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,10821000000.0,10821000000.0,10821000000.0,10821000000.0,11397000000.0,11397000000.0,11397000000.0,11397000000.0,11180000000.0,11180000000.0,11180000000.0,11283000000.0,11839000000.0,11839000000.0,11839000000.0,11839000000.0,12600000000.0,12600000000.0,12600000000.0,12467000000.0,13280000000.0,13280000000.0,13280000000.0,13280000000.0,14150000000.0,14150000000.0,14150000000.0,14150000000.0,15160000000.0,15160000000.0,15160000000.0,15160000000.0,15731000000.0,15731000000.0,15731000000.0,15731000000.0,10098000000.0,10098000000.0,10011000000.0,10011000000.0,10793000000.0,10793000000.0,10793000000.0,10793000000.0,11427000000.0,11427000000.0,10793000000.0,11427000000.0,11938000000.0,11938000000.0,11938000000.0,11938000000.0,12672000000.0,12672000000.0,12672000000.0,12672000000.0,13258000000.0,13258000000.0,13258000000.0,13258000000.0,13811000000.0,13811000000.0,13811000000.0,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-1380000000.0,-1380000000.0,-1380000000.0,-1380000000.0,-1415000000.0,-1415000000.0,-1415000000.0,-1415000000.0,-1539000000.0,-1539000000.0,-1539000000.0,425000000.0,426000000.0,426000000.0,426000000.0,426000000.0,426000000.0,426000000.0,426000000.0,425000000.0,385000000.0,385000000.0,385000000.0,426000000.0,284000000.0,284000000.0,284000000.0,385000000.0,246000000.0,246000000.0,246000000.0,284000000.0,174000000.0,174000000.0,174000000.0,174000000.0,142000000.0,142000000.0,142000000.0,142000000.0,41000000.0,41000000.0,41000000.0,41000000.0,20000000.0,20000000.0,41000000.0,20000000.0,-5000000.0,-5000000.0,-5000000.0,-5000000.0,-15000000.0,-15000000.0,-15000000.0,-15000000.0,-14000000.0,-14000000.0,-14000000.0,-14000000.0,-17000000.0,-17000000.0,-17000000.0,-17000000.0,-14000000.0,-14000000.0,-14000000.0
AdditionalPaidInCapitalCommonStock / USD,,,,,,5448000000.0,5448000000.0,5448000000.0,5444000000.0,5444000000.0,5444000000.0,5444000000.0,9765000000.0,9765000000.0,9765000000.0,9765000000.0,9769000000.0,9769000000.0,9769000000.0,9769000000.0,9776000000.0,9776000000.0,9776000000.0,9776000000.0,9847000000.0,9847000000.0,9847000000.0,9847000000.0,9952000000.0,9952000000.0,9952000000.0,9952000000.0,10555000000.0,10555000000.0,10555000000.0,10555000000.0,10001000000.0,10001000000.0,10001000000.0,10001000000.0,11530000000.0,11530000000.0,11530000000.0,11530000000.0,10868000000.0,10868000000.0,11530000000.0,10868000000.0,10076000000.0,10076000000.0,10076000000.0,10076000000.0,10238000000.0,10238000000.0,10238000000.0,10238000000.0,11322000000.0,11322000000.0,11322000000.0,11322000000.0,10494000000.0,10494000000.0,10494000000.0,10494000000.0,12368000000.0,12368000000.0,12368000000.0
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223000000.0,892000000.0,244000000.0,244000000.0,244000000.0
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.0,50000000.0,50000000.0,,46000000.0,46000000.0,46000000.0,,164000000.0,164000000.0,164000000.0,,159000000.0,159000000.0,159000000.0,,137000000.0,137000000.0,137000000.0,,64000000.0,64000000.0,64000000.0
