fact_unit,2010-08-06,2010-11-05,2011-02-25,2011-05-06,2011-08-05,2011-11-09,2012-02-28,2012-05-07,2012-08-07,2012-11-02,2013-03-01,2013-05-08,2013-08-08,2013-11-08,2014-02-28,2014-05-08,2014-08-08,2014-11-06,2015-02-27,2015-05-08,2015-08-06,2015-11-05,2016-02-26,2016-05-05,2016-08-04,2016-11-08,2017-02-24,2017-05-09,2017-08-08,2017-11-07,2018-03-01,2018-05-08,2018-08-08,2018-11-07,2019-03-01,2019-05-09,2019-08-08,2019-11-08,2020-02-28,2020-05-08,2020-08-07,2020-11-06,2021-02-26,2021-05-07,2021-08-06,2021-11-04,2022-02-25,2022-05-05,2022-08-05,2022-11-04,2023-02-24,2023-05-05,2023-08-04,2023-11-03,2024-02-23,2024-05-03,2024-08-02,2024-11-01,2024-11-25,2025-02-28,2025-05-02,2025-08-08,2025-11-07
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent / USD,308857000.0,308500000.0,308500000.0,691807000.0,629135000.0,629135000.0,629135000.0,828873000.0,828873000.0,828873000.0,828873000.0,1038888000.0,1038888000.0,1038888000.0,1038888000.0,872086000.0,872086000.0,872086000.0,872086000.0,1194579000.0,1194579000.0,1194579000.0,1194579000.0,648662000.0,648662000.0,648662000.0,648662000.0,1081782000.0,1081782000.0,1081782000.0,1081782000.0,2043522000.0,2043522000.0,2043522000.0,2043522000.0,875979000.0,875979000.0,875979000.0,875979000.0,806159000.0,806159000.0,806159000.0,806159000.0,717104000.0,717104000.0,717104000.0,717104000.0,937169000.0,937169000.0,937169000.0,937169000.0,1158071000.0,1158071000.0,1251840000.0,1251840000.0,2277258000.0,2277258000.0,2277258000.0,1251840000.0,2277258000.0,2792314000.0,2792314000.0,2792314000.0
AccountsReceivableNet / USD,306307000.0,306307000.0,306307000.0,495893000.0,495893000.0,495893000.0,495893000.0,406140000.0,406140000.0,406140000.0,406140000.0,638164000.0,638164000.0,638164000.0,638164000.0,888356000.0,888356000.0,888356000.0,888356000.0,559321000.0,559321000.0,559321000.0,559321000.0,613153000.0,613153000.0,613153000.0,613153000.0,772695000.0,772695000.0,772695000.0,772695000.0,875018000.0,875018000.0,875018000.0,875018000.0,636238000.0,636238000.0,636238000.0,636238000.0,975075000.0,975075000.0,975075000.0,975075000.0,866158000.0,866158000.0,866158000.0,866158000.0,636616000.0,636616000.0,636616000.0,636616000.0,462904000.0,462904000.0,462904000.0,462904000.0,193365000.0,193365000.0,193365000.0,462904000.0,193365000.0,237930000.0,237930000.0,237930000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,116741000.0,,,,136480000.0,,,,157715000.0,,,,188612000.0,,,,182932000.0,,,,181953000.0,,,,211508000.0,,,,219309000.0,,,,240199000.0,,,,262891000.0,,,,294268000.0,,,,278844000.0,336621000.0,336621000.0,336621000.0,336621000.0,394602000.0,394602000.0,394602000.0,336621000.0,394602000.0,483200000.0,483200000.0,483200000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,2420000.0,2420000.0,2420000.0,4302000.0,4302000.0,4302000.0,4302000.0,1958000.0,1958000.0,1958000.0,1958000.0,2170000.0,2170000.0,2170000.0,2170000.0,3466000.0,3466000.0,3466000.0,3466000.0,-20864000.0,-20864000.0,-20864000.0,-20864000.0,-52519000.0,-52519000.0,-52519000.0,-52519000.0,-62887000.0,-62887000.0,-62887000.0,-62887000.0,-34018000.0,-34018000.0,-34018000.0,-34018000.0,-36476000.0,-36476000.0,-36476000.0,-36476000.0,-28495000.0,-28495000.0,-28495000.0,-28495000.0,-15831000.0,-15831000.0,-15831000.0,-15831000.0,-19626000.0,-19626000.0,-19626000.0,-19626000.0,-27475000.0,-27475000.0,-27475000.0,-27475000.0,-19133000.0,-19133000.0,-19133000.0,-27475000.0,-19133000.0,-40326000.0,-40326000.0,-40326000.0
AdditionalPaidInCapitalCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6292765000.0,6428647000.0,6428647000.0,6428647000.0,6428647000.0,6428647000.0,6332105000.0,6332105000.0,6332105000.0,6332105000.0,5794727000.0,5794727000.0,5794727000.0,5794727000.0,5935273000.0,5935273000.0,5935273000.0,5935273000.0,6175190000.0,6175190000.0,6175190000.0,5935273000.0,6175190000.0,7444561000.0,7444561000.0,7444561000.0
AlternativeInvestment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364934000.0,366801000.0,348133000.0,339590000.0,340284000.0,311408000.0,308851000.0,281493000.0,285098000.0,296801000.0,77965000.0,80926000.0,351554000.0,445039000.0,387112000.0,389992000.0,578801000.0,555693000.0,602693000.0,606778000.0,605516000.0,570585000.0,565534000.0,476093000.0,469593000.0,503770000.0,565534000.0,543071000.0,113267000.0,142150000.0,781725000.0
AmortizationOfIntangibleAssets / USD,79024000.0,118537000.0,153237000.0,39512000.0,80334000.0,121206000.0,158048000.0,40846000.0,82425000.0,124764000.0,162051000.0,48142000.0,84835000.0,115432000.0,207591000.0,22913000.0,44492000.0,69275000.0,139174000.0,26258000.0,51824000.0,76909000.0,95671000.0,24800000.0,48422000.0,77947000.0,101915000.0,22828000.0,45655000.0,67328000.0,101437000.0,10964000.0,21927000.0,32891000.0,82943000.0,14492000.0,28984000.0,43460000.0,46776000.0,17750000.0,35500000.0,53250000.0,59021000.0,17750000.0,17700000.0,53250000.0,70999000.0,18778000.0,37476000.0,56174000.0,71053000.0,18698000.0,37396000.0,52288000.0,74871000.0,12996000.0,22062000.0,31073000.0,74871000.0,67097000.0,8981000.0,17963000.0,26944000.0
Assets / USD,9409024000.0,9409024000.0,9409024000.0,18844605000.0,18844605000.0,18844605000.0,18844605000.0,21909129000.0,21909129000.0,21909129000.0,21909129000.0,28931552000.0,28931552000.0,28931552000.0,28931552000.0,29678606000.0,29678606000.0,29678606000.0,29678606000.0,30028545000.0,31497097000.0,31497097000.0,31497097000.0,22526080000.0,22526080000.0,22526080000.0,22526080000.0,26403337000.0,26403337000.0,26403337000.0,26403337000.0,34415919000.0,34415919000.0,34415919000.0,34415919000.0,28924650000.0,28924650000.0,28924650000.0,28924650000.0,32585506000.0,32585506000.0,32585506000.0,32585506000.0,26269252000.0,26269252000.0,26269252000.0,26269252000.0,41196408000.0,41196408000.0,41196408000.0,41196408000.0,42524227000.0,42524227000.0,42524227000.0,42524227000.0,40287530000.0,40287530000.0,40287530000.0,42524227000.0,40287530000.0,43469875000.0,43469875000.0,43469875000.0
AssetsFairValueDisclosure / USD,,,,,6653329000.0,6653329000.0,6653329000.0,8140523000.0,8140523000.0,8140523000.0,8140523000.0,11281064000.0,11281064000.0,11281064000.0,11281064000.0,8895688000.0,8895688000.0,8895688000.0,8895688000.0,6760099000.0,6760099000.0,6760099000.0,6760099000.0,4024612000.0,4024612000.0,4024612000.0,4024612000.0,6129090000.0,6129090000.0,6129090000.0,6129090000.0,12649547000.0,12649547000.0,12649547000.0,12649547000.0,7990666000.0,7990666000.0,7990666000.0,7990666000.0,8242608000.0,8242608000.0,8242608000.0,8242608000.0,1562221000.0,1562221000.0,1562221000.0,1562221000.0,1093148000.0,1093148000.0,1093148000.0,1093148000.0,2208015000.0,2208015000.0,2208015000.0,2208015000.0,3957327000.0,3957327000.0,3957327000.0,2208015000.0,3957327000.0,4725580000.0,4725580000.0,4725580000.0
CashAndCashEquivalentsAtCarryingValue / USD,503737000.0,503737000.0,868629000.0,952096000.0,952096000.0,952096000.0,503737000.0,588621000.0,588621000.0,588621000.0,952096000.0,754744000.0,754744000.0,754744000.0,588621000.0,709502000.0,709502000.0,709502000.0,754744000.0,831998000.0,831998000.0,831998000.0,709502000.0,1412472000.0,1412472000.0,1412472000.0,831998000.0,1837324000.0,1837324000.0,1837324000.0,1412472000.0,1992497000.0,1992497000.0,1992497000.0,1992497000.0,2207841000.0,2207841000.0,2207841000.0,2207841000.0,2172441000.0,2172441000.0,2172441000.0,2172441000.0,1999484000.0,1999484000.0,1999484000.0,1999484000.0,2119738000.0,2119738000.0,2119738000.0,2119738000.0,4252003000.0,4252003000.0,4252003000.0,4252003000.0,2955866000.0,2955866000.0,2955866000.0,4252003000.0,2955866000.0,1972140000.0,1972140000.0,1972140000.0
