fact_unit,2009-08-03,2009-08-05,2009-11-02,2010-02-25,2010-04-15,2010-05-07,2010-08-06,2010-11-05,2011-02-25,2011-05-06,2011-08-05,2011-11-03,2011-11-07,2012-02-27,2012-05-04,2012-08-07,2012-11-06,2013-02-27,2013-05-09,2013-08-07,2013-11-05,2014-02-27,2014-05-08,2014-08-07,2014-11-06,2015-02-26,2015-05-07,2015-08-06,2015-11-09,2015-12-16,2016-02-25,2016-05-05,2016-08-04,2016-11-03,2017-02-23,2017-05-04,2017-08-03,2017-11-02,2018-02-22,2018-05-03,2018-08-02,2018-11-01,2019-02-22,2019-05-02,2019-08-01,2019-10-31,2020-02-24,2020-05-07,2020-08-06,2020-11-05,2021-02-24,2021-05-06,2021-08-09,2021-11-05,2022-02-24,2022-05-05,2022-08-02,2022-11-03,2023-02-23,2023-05-02,2023-08-03,2023-11-02,2024-02-22,2024-05-02,2024-08-08,2024-10-31,2025-02-20,2025-05-08,2025-08-07,2025-11-06
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,,,,,,300000.0,300000.0,300000.0,,,,,,,,,,,,,,,,,,,800000.0,800000.0,800000.0,700000.0,4200000.0,4300000.0,4300000.0,1600000.0,6600000.0,6600000.0,6500000.0,4900000.0,2000000.0,2000000.0,1800000.0,3700000.0,1500000.0,1500000.0,1500000.0,1500000.0,2100000.0,3400000.0,3300000.0,1400000.0,1200000.0,1200000.0,1200000.0,3300000.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AssetImpairmentCharges / USD,,,,,,,,,,,,35100000.0,35100000.0,,,,35100000.0,34800000.0,,,,34800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,152000000.0,152000000.0,,,,152000000.0,,,,152000000.0,,,
AssetRetirementObligation / USD,,,,,,,,,,,119800000.0,119800000.0,119800000.0,100700000.0,131600000.0,131600000.0,131600000.0,103700000.0,145000000.0,145000000.0,145000000.0,119800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,,,6000000.0,,,,6000000.0,,,
Assets / USD,2387600000.0,2387600000.0,2387600000.0,2387600000.0,2387600000.0,2494900000.0,2494900000.0,2494900000.0,2494900000.0,8754000000.0,8754000000.0,8754000000.0,8754000000.0,8754000000.0,8974500000.0,8974500000.0,8974500000.0,8974500000.0,10166900000.0,10166900000.0,10166900000.0,10166900000.0,10678100000.0,10678100000.0,10678100000.0,10678100000.0,11338200000.0,11338200000.0,11338200000.0,10678100000.0,11254200000.0,12683000000.0,12683000000.0,12683000000.0,12683000000.0,15131000000.0,15131000000.0,15131000000.0,15131000000.0,13463000000.0,13463000000.0,13463000000.0,13463000000.0,12661000000.0,12661000000.0,12661000000.0,12661000000.0,12172000000.0,12172000000.0,12172000000.0,12172000000.0,12023000000.0,12023000000.0,12023000000.0,12023000000.0,12375000000.0,12375000000.0,12375000000.0,12375000000.0,13313000000.0,13313000000.0,13313000000.0,13313000000.0,14376000000.0,14376000000.0,14376000000.0,14376000000.0,13466000000.0,13466000000.0,13466000000.0
AssetsCurrent / USD,1433200000.0,1433200000.0,1433200000.0,1433200000.0,1433200000.0,1283100000.0,1283100000.0,1283100000.0,1283100000.0,1341400000.0,1341400000.0,1341400000.0,1341400000.0,1341400000.0,1798600000.0,1798600000.0,1798600000.0,1798600000.0,2807600000.0,2807600000.0,2807600000.0,2807600000.0,2630100000.0,2630100000.0,2630100000.0,2630100000.0,2614500000.0,2614500000.0,2614500000.0,2630100000.0,2530500000.0,1127000000.0,1127000000.0,1127000000.0,1127000000.0,2655000000.0,2655000000.0,2655000000.0,2655000000.0,1465000000.0,1465000000.0,1465000000.0,1465000000.0,1274000000.0,1274000000.0,1274000000.0,1274000000.0,974000000.0,974000000.0,974000000.0,974000000.0,1367000000.0,1367000000.0,1367000000.0,1367000000.0,2593000000.0,2593000000.0,2593000000.0,2593000000.0,3673000000.0,3673000000.0,3673000000.0,3673000000.0,3050000000.0,3050000000.0,3050000000.0,3050000000.0,2520000000.0,2520000000.0,2520000000.0
AssetsHeldInTrustNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,,,,16000000.0,,,,17000000.0,,,
BusinessCombinationAcquisitionRelatedCosts / USD,,,,,,,,,,,,,,138800000.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,37000000.0,0.0,14000000.0,179000000.0,179000000.0,57000000.0,,,,150000000.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,13000000.0,16000000.0,27000000.0,0.0,3000000.0,4000000.0,4000000.0
BusinessCombinationIntegrationRelatedCosts / USD,,,,,,,,,,,8200000.0,13100000.0,13100000.0,14700000.0,,,,14700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,,,,
Cash / USD,,,,,,,,,,,49500000.0,49500000.0,49500000.0,49500000.0,99800000.0,99800000.0,99800000.0,99800000.0,106000000.0,106000000.0,106000000.0,106000000.0,148900000.0,148900000.0,148900000.0,148900000.0,71300000.0,71300000.0,71300000.0,148900000.0,71300000.0,71000000.0,71000000.0,71000000.0,71000000.0,89000000.0,89000000.0,89000000.0,89000000.0,120000000.0,120000000.0,120000000.0,120000000.0,34000000.0,34000000.0,34000000.0,34000000.0,59000000.0,59000000.0,59000000.0,59000000.0,108000000.0,108000000.0,108000000.0,108000000.0,121000000.0,121000000.0,121000000.0,121000000.0,153000000.0,153000000.0,153000000.0,153000000.0,208000000.0,208000000.0,208000000.0,208000000.0,168000000.0,168000000.0,168000000.0
CashAcquiredFromAcquisition / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,2000000.0,2000000.0
CashAndCashEquivalentsFairValueDisclosure / USD,,,,,,,,,,,797700000.0,797700000.0,797700000.0,797700000.0,1207000000.0,1207000000.0,1207000000.0,1207000000.0,2274900000.0,2274900000.0,2274900000.0,2274900000.0,1710800000.0,1710800000.0,1710800000.0,1710800000.0,1996600000.0,1996600000.0,1996600000.0,1710800000.0,1996600000.0,286000000.0,286000000.0,286000000.0,286000000.0,1164000000.0,1164000000.0,1164000000.0,1164000000.0,835000000.0,835000000.0,835000000.0,835000000.0,682000000.0,682000000.0,682000000.0,682000000.0,287000000.0,287000000.0,287000000.0,287000000.0,683000000.0,683000000.0,,683000000.0,,,,1628000000.0,,,,2323000000.0,,,,2032000000.0,,,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682000000.0,682000000.0,682000000.0,835000000.0,287000000.0,287000000.0,287000000.0,682000000.0,683000000.0,683000000.0,683000000.0,287000000.0,1628000000.0,1628000000.0,1628000000.0,683000000.0,2323000000.0,2323000000.0,2323000000.0,1628000000.0,2032000000.0,2032000000.0,2032000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11000000.0,176000000.0,337000000.0,-153000000.0,466000000.0,276000000.0,266000000.0,-395000000.0,121000000.0,94000000.0,74000000.0,396000000.0,989000000.0,742000000.0,564000000.0,945000000.0,502000000.0,896000000.0,931000000.0,695000000.0,-259000000.0,-213000000.0,-155000000.0
CommonStockDividendsPerShareCashPaid / USD/shares,,,0.3,0.08,0.08,0.1,0.2,0.3,0.4,0.1,0.2,0.3,0.3,0.4,0.1,0.2,0.6,0.4,0.4,0.8,1.2,1.0,0.4,0.8,1.2,1.6,1.0,0.4,0.7,1.6,0.44,0.3,0.6,0.9,1.0,0.3,0.6,0.9,1.2,0.3,0.6,0.3,1.2,0.3,0.6,0.9,1.2,0.3,0.6,0.9,1.2,0.3,0.6,0.9,1.2,0.3,,0.4,1.2,,,,1.2,,,,1.5,,,
CommonStockDividendsPerShareDeclared / USD/shares,0.2,0.2,0.3,,,0.1,0.2,0.3,,0.1,0.2,0.3,0.3,,0.1,0.2,0.6,,0.4,0.8,1.2,,0.4,0.8,1.2,,1.0,0.4,0.7,,,0.3,0.6,0.9,,0.3,0.6,0.9,,0.3,0.6,0.9,,0.3,0.6,0.9,,0.3,0.3,0.3,,0.3,0.6,0.9,,0.3,0.6,0.9,,0.3,0.7,1.1,,0.4,0.8,1.2,,0.5,1.0,1.5
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0,500000000.0
CommonStockSharesIssued / shares,,,48391584.0,,,48569985.0,48569985.0,48569985.0,,71267185.0,71267185.0,71267185.0,71267185.0,71267185.0,71935838.0,71935838.0,71935838.0,71935838.0,62961628.0,62961628.0,62961628.0,62961628.0,56733712.0,56733712.0,56733712.0,56733712.0,49180828.0,245904140.0,245904140.0,56733712.0,245904140.0,235493395.0,235493395.0,235493395.0,235493395.0,233141771.0,233141771.0,233141771.0,233141771.0,233287799.0,233287799.0,233287799.0,233287799.0,233800903.0,233800903.0,233800903.0,233800903.0,216023826.0,216023826.0,216023826.0,216023826.0,214057701.0,214057701.0,214057701.0,214057701.0,207603940.0,207603940.0,207603940.0,207603940.0,195604404.0,195604404.0,195604404.0,195604404.0,188188401.0,188188401.0,188188401.0,188188401.0,170237254.0,170237254.0,170237254.0
CommonStockSharesOutstanding / shares,48391584.0,48391584.0,48391584.0,48391584.0,48391584.0,48569985.0,48569985.0,48569985.0,48569985.0,71267185.0,71267185.0,71267185.0,71267185.0,48391584.0,,,,48569985.0,,,,71267185.0,,,,65419989.0,,,,65419989.0,314753440.0,,,,279240970.0,,,,241673050.0,,,,233081556.0,,,,233114169.0,,,,233287089.0,,,,222818495.0,,,,216023826.0,,,,213954858.0,,,,207575978.0,,,
CommonStockValue / USD,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,600000.0,500000.0,2500000.0,2500000.0,600000.0,2500000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
ComprehensiveIncomeNetOfTax / USD,440300000.0,440300000.0,485900000.0,384900000.0,384900000.0,57600000.0,284800000.0,325100000.0,630600000.0,-15400000.0,58600000.0,156000000.0,156000000.0,397600000.0,308500000.0,800500000.0,1086200000.0,339100000.0,395700000.0,998800000.0,1439400000.0,1493200000.0,346000000.0,839000000.0,1115800000.0,1898400000.0,699100000.0,1041300000.0,1122200000.0,1898400000.0,1471600000.0,151000000.0,538000000.0,619000000.0,1273000000.0,74000000.0,80000000.0,20000000.0,610000000.0,-3000000.0,53000000.0,16000000.0,-425000000.0,79000000.0,166000000.0,197000000.0,493000000.0,120000000.0,400000000.0,435000000.0,193000000.0,-6000000.0,198000000.0,208000000.0,498000000.0,166000000.0,421000000.0,216000000.0,363000000.0,874000000.0,2020000000.0,2473000000.0,980000000.0,566000000.0,1118000000.0,1256000000.0,3373000000.0,178000000.0,591000000.0,890000000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,37000000.0,37000000.0,65500000.0,58300000.0,58300000.0,19600000.0,56500000.0,79900000.0,112200000.0,11400000.0,41900000.0,65700000.0,65700000.0,86200000.0,51300000.0,107900000.0,157200000.0,92900000.0,63800000.0,135400000.0,191100000.0,221200000.0,22300000.0,42100000.0,51900000.0,75400000.0,11900000.0,24000000.0,33700000.0,75400000.0,67500000.0,5000000.0,18000000.0,25000000.0,47000000.0,21000000.0,57000000.0,87000000.0,34000000.0,14000000.0,35000000.0,54000000.0,119000000.0,25000000.0,51000000.0,92000000.0,92000000.0,28000000.0,65000000.0,114000000.0,138000000.0,23000000.0,51000000.0,83000000.0,153000000.0,24000000.0,95000000.0,189000000.0,115000000.0,168000000.0,342000000.0,442000000.0,343000000.0,90000000.0,169000000.0,235000000.0,591000000.0,44000000.0,130000000.0,195000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,477300000.0,477300000.0,551400000.0,443200000.0,443200000.0,77200000.0,341300000.0,405000000.0,742800000.0,-4000000.0,100500000.0,221700000.0,221700000.0,483800000.0,359800000.0,908400000.0,1243400000.0,432000000.0,459500000.0,1134200000.0,1630500000.0,1714400000.0,368300000.0,881100000.0,1167700000.0,1973800000.0,711000000.0,1065300000.0,1155900000.0,1973800000.0,1539100000.0,156000000.0,556000000.0,644000000.0,1320000000.0,95000000.0,137000000.0,107000000.0,644000000.0,11000000.0,88000000.0,70000000.0,-306000000.0,104000000.0,217000000.0,289000000.0,585000000.0,148000000.0,465000000.0,549000000.0,331000000.0,17000000.0,249000000.0,291000000.0,651000000.0,190000000.0,516000000.0,405000000.0,478000000.0,1042000000.0,2362000000.0,2915000000.0,1323000000.0,656000000.0,1287000000.0,1491000000.0,3964000000.0,222000000.0,721000000.0,1085000000.0
ConstructionInProgressExpendituresIncurredButNotYetPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,228900000.0,279000000.0,279000000.0,279000000.0,228900000.0,279000000.0,543000000.0,543000000.0,543000000.0,543000000.0,225000000.0,225000000.0,543000000.0,225000000.0,225000000.0,225000000.0,225000000.0,46000000.0,46000000.0,46000000.0,46000000.0,48000000.0,48000000.0,48000000.0,48000000.0,42000000.0,42000000.0,42000000.0,42000000.0,43000000.0,43000000.0,43000000.0,43000000.0,35000000.0,35000000.0,35000000.0,35000000.0,53000000.0,53000000.0,53000000.0,53000000.0,68000000.0,68000000.0,68000000.0,68000000.0
ConstructionPayableCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39000000.0,,,,48000000.0,,,
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,754000000.0,754000000.0,754000000.0,754000000.0,724000000.0,724000000.0,724000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000000.0,,,,65000000.0,,,,85000000.0,,,,75000000.0,,,,85000000.0,,,,560000000.0,,,,160000000.0,,,,110000000.0,,
CostOfGoodsAndServicesSoldDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373900000.0,103000000.0,200000000.0,317000000.0,361000000.0,140000000.0,286000000.0,425000000.0,444000000.0,197000000.0,405000000.0,622000000.0,607000000.0,185000000.0,421000000.0,648000000.0,848000000.0,183000000.0,430000000.0,648000000.0,865000000.0,208000000.0,443000000.0,650000000.0,855000000.0,200000000.0,439000000.0,637000000.0,876000000.0,205000000.0,424000000.0,643000000.0,871000000.0,204000000.0,422000000.0,633000000.0,838000000.0,252000000.0,472000000.0,701000000.0
CostOfRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740000000.0,2842000000.0,767000000.0,1755000000.0,2622000000.0,3696000000.0,781000000.0,1784000000.0,2594000000.0,3512000000.0,767000000.0,1637000000.0,2401000000.0,3416000000.0,759000000.0,1844000000.0,2766000000.0,3323000000.0,1170000000.0,2568000000.0,3973000000.0,4151000000.0,1149000000.0,2120000000.0,3016000000.0,5325000000.0,1061000000.0,1954000000.0,2880000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,,,,,,,,171600000.0,,,,141700000.0,,,,811400000.0,,,,915400000.0,,,,915400000.0,641500000.0,,,,645000000.0,,,,258000000.0,,,,-795000000.0,,,,-43000000.0,,,,5000000.0,,,,4000000.0,,,,106000000.0,,,,394000000.0,,,,702000000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,,,,,,,8600000.0,,,,8600000.0,,,,31500000.0,,,,56000000.0,,,,56000000.0,8600000.0,,,,30000000.0,,,,20000000.0,,,,11000000.0,,,,19000000.0,,,,14000000.0,,,,21000000.0,,,,6000000.0,,,,30000000.0,,,,395000000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,200400000.0,,,,185100000.0,,,,959400000.0,,,,1102600000.0,,,,1102600000.0,720800000.0,,,,754000000.0,,,,317000000.0,,,,-807000000.0,,,,-30000000.0,,,,25000000.0,,,,-23000000.0,,,,105000000.0,,,,479000000.0,,,,1265000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,,,,,,,,20200000.0,,,,34800000.0,,,,116500000.0,,,,131200000.0,,,,131200000.0,70700000.0,,,,79000000.0,,,,39000000.0,,,,-23000000.0,,,,-6000000.0,,,,6000000.0,,,,-48000000.0,,,,-7000000.0,,,,55000000.0,,,,168000000.0,,,
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600000000.0,5600000000.0,5850000000.0,5850000000.0,5850000000.0,5850000000.0,4750000000.0,4750000000.0,4750000000.0,4750000000.0,4750000000.0,4750000000.0,4750000000.0,4750000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,4000000000.0,3500000000.0,3500000000.0,3500000000.0,3500000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,38400000.0,,,,79800000.0,,,,-63000000.0,,,,-130200000.0,,,,-130200000.0,-6500000.0,,,,12000000.0,,,,76000000.0,,,,761000000.0,,,,-44000000.0,,,,85000000.0,,,,112000000.0,,,,-76000000.0,,,,-137000000.0,,,,-102000000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,-100000.0,,,,-5100000.0,,,,-2800000.0,,,,-4500000.0,,,,-4500000.0,-6700000.0,,,,-8000000.0,,,,-13000000.0,,,,-1000000.0,,,,-3000000.0,,,,-10000000.0,,,,0.0,,,,4000000.0,,,,-50000000.0,,,,-18000000.0,,,
