fact_unit,2011-08-02,2011-11-07,2012-02-29,2012-05-02,2012-08-01,2012-11-01,2013-02-28,2013-05-01,2013-07-31,2013-10-30,2014-02-28,2014-04-30,2014-07-30,2014-10-29,2015-02-26,2015-04-29,2015-07-30,2015-10-29,2016-02-23,2016-04-27,2016-07-28,2016-10-27,2017-02-23,2017-04-26,2017-07-27,2017-10-26,2018-02-22,2018-04-26,2018-07-26,2018-10-25,2019-02-21,2019-04-25,2019-07-25,2019-10-24,2020-02-26,2020-04-27,2020-07-27,2020-10-26,2021-02-25,2021-04-28,2021-07-28,2021-10-27,2022-02-23,2022-04-27,2022-07-27,2022-10-26,2023-02-22,2023-04-26,2023-07-26,2023-10-26,2024-02-22,2024-04-25,2024-07-25,2024-10-24,2025-02-20,2025-04-24,2025-07-24,2025-10-23
AmortizationOfFinancingCosts / USD,54000.0,102000.0,108000.0,56000.0,112000.0,168000.0,157000.0,57000.0,115000.0,172000.0,226000.0,57000.0,115000.0,180000.0,229000.0,65000.0,130000.0,213000.0,245000.0,93000.0,158000.0,238000.0,283000.0,85000.0,179000.0,273000.0,317000.0,94000.0,188000.0,282000.0,367000.0,94000.0,192000.0,288000.0,376000.0,96000.0,191000.0,287000.0,383000.0,135000.0,270000.0,408000.0,387000.0,133000.0,267000.0,403000.0,544000.0,133000.0,441000.0,613000.0,538000.0,169000.0,340000.0,512000.0,786000.0,171000.0,342000.0,514000.0
AmortizationOfFinancingCostsAndDiscounts / USD,,,,,,,338000.0,,,,226000.0,,,,229000.0,,,,245000.0,,,,283000.0,,,,317000.0,,,,367000.0,,,,376000.0,,,,383000.0,,,,387000.0,,,,544000.0,,,,538000.0,,,,786000.0,,,
AmortizationOfIntangibleAssets / USD,2146000.0,4023000.0,3475000.0,1658000.0,3358000.0,5080000.0,6217000.0,2080000.0,4146000.0,6557000.0,7462000.0,1929000.0,3669000.0,5408000.0,8837000.0,1604000.0,3385000.0,5445000.0,7132000.0,1831000.0,3724000.0,5601000.0,7653000.0,2039000.0,4190000.0,6227000.0,7481000.0,1562000.0,7302000.0,12622000.0,8185000.0,3827000.0,8753000.0,14102000.0,17404000.0,4891000.0,13006000.0,20221000.0,20089000.0,6230000.0,17141000.0,25306000.0,27082000.0,8925000.0,17749000.0,28934000.0,32698000.0,12791000.0,25158000.0,36602000.0,40505000.0,10331000.0,21344000.0,32273000.0,47795000.0,23913000.0,50803000.0,75224000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Assets / USD,640020000.0,640020000.0,640020000.0,591066000.0,591066000.0,591066000.0,593980000.0,580754000.0,580754000.0,580754000.0,580754000.0,601822000.0,601822000.0,601822000.0,601822000.0,665750000.0,665750000.0,665750000.0,655942000.0,691594000.0,691594000.0,691594000.0,691594000.0,708903000.0,708903000.0,708903000.0,708903000.0,881120000.0,881120000.0,881120000.0,881120000.0,1062564000.0,1062564000.0,1062564000.0,1062564000.0,1505012000.0,1505012000.0,1505012000.0,1505012000.0,1757355000.0,1757355000.0,1757355000.0,1757355000.0,2209114000.0,2209114000.0,2209114000.0,2209114000.0,2597478000.0,2597478000.0,2597478000.0,2597478000.0,3305579000.0,3305579000.0,3305579000.0,3305579000.0,4711088000.0,4711088000.0,4711088000.0
AssetsCurrent / USD,402948000.0,402948000.0,402948000.0,387282000.0,387282000.0,387282000.0,390550000.0,372553000.0,372553000.0,372553000.0,372553000.0,396997000.0,396997000.0,396997000.0,396997000.0,413192000.0,413192000.0,413192000.0,393769000.0,424273000.0,424273000.0,424273000.0,424273000.0,415957000.0,415957000.0,415957000.0,415957000.0,489357000.0,489357000.0,489357000.0,489357000.0,609700000.0,609700000.0,609700000.0,609700000.0,790184000.0,790184000.0,790184000.0,790184000.0,811852000.0,811852000.0,811852000.0,811852000.0,1027321000.0,1027321000.0,1027321000.0,1027321000.0,1307671000.0,1307671000.0,1307671000.0,1307671000.0,1911100000.0,1911100000.0,1911100000.0,1911100000.0,2790241000.0,2790241000.0,2790241000.0
BilledContractReceivables / USD,,,,,,,-1247535000.0,,,,-1364229000.0,,,,-1151969000.0,,,,-1395633000.0,,,,1377581000.0,,,,1378050000.0,382867000.0,382867000.0,382867000.0,382867000.0,481366000.0,481366000.0,481366000.0,481366000.0,619037000.0,619037000.0,619037000.0,619037000.0,619544000.0,619544000.0,619544000.0,619544000.0,773716000.0,773716000.0,773716000.0,773716000.0,1024082000.0,1024082000.0,1024082000.0,1024082000.0,1318926000.0,1318926000.0,1318926000.0,1318926000.0,1861212000.0,1861212000.0,1861212000.0
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1 / USD,,,,,,,,,,105000.0,-5528000.0,27000.0,54000.0,-696000.0,-662000.0,-130000.0,130000.0,210000.0,-1646000.0,,-125000.0,-125000.0,245000.0,26000.0,336000.0,-468000.0,-225000.0,26000.0,624000.0,-1845000.0,-731000.0,-153000.0,-59000.0,-493000.0,-3715000.0,158000.0,1920000.0,3924000.0,2066000.0,-2272000.0,1599000.0,-1824000.0,2991000.0,-1186000.0,-5767000.0,-4523000.0,-9119000.0,-4088000.0,-3973000.0,-530000.0,-7820000.0,2382000.0,5480000.0,14207000.0,4819000.0,12491000.0,27180000.0,44434000.0
CashAndCashEquivalentsAtCarryingValue / USD,127850000.0,127850000.0,117015000.0,86346000.0,86346000.0,86346000.0,127850000.0,51237000.0,51237000.0,51237000.0,86346000.0,40757000.0,40757000.0,40757000.0,51237000.0,52054000.0,52054000.0,52054000.0,40757000.0,32064000.0,32064000.0,32064000.0,52054000.0,56464000.0,56464000.0,56464000.0,32064000.0,32074000.0,32074000.0,32074000.0,56464000.0,36542000.0,45620000.0,45620000.0,32074000.0,50788000.0,50788000.0,50788000.0,50788000.0,54896000.0,50788000.0,50788000.0,54896000.0,58776000.0,58776000.0,58776000.0,58776000.0,57214000.0,57214000.0,57214000.0,57214000.0,205150000.0,205150000.0,205150000.0,205150000.0,549939000.0,549939000.0,549939000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36542000.0,36542000.0,,45620000.0,45620000.0,45620000.0,36542000.0,50788000.0,,,45620000.0,54896000.0,54896000.0,54896000.0,50788000.0,58776000.0,58776000.0,58776000.0,54896000.0,57214000.0,57214000.0,57214000.0,58776000.0,205150000.0,205150000.0,205150000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8833000.0,-5257000.0,9078000.0,82476000.0,2465000.0,19752000.0,5168000.0,-2780000.0,-1237000.0,12825000.0,4108000.0,56839000.0,10353000.0,12363000.0,3880000.0,-8654000.0,2793000.0,80409000.0,-1562000.0,-104358000.0,-5731000.0,210433000.0
CashSurrenderValueOfLifeInsurance / USD,,,,,,,2200000.0,2500000.0,2500000.0,2500000.0,2500000.0,2900000.0,2900000.0,2900000.0,2900000.0,3200000.0,3400000.0,3400000.0,3200000.0,3600000.0,3600000.0,3600000.0,3600000.0,3700000.0,3700000.0,3700000.0,3700000.0,3100000.0,3100000.0,3100000.0,3100000.0,3300000.0,3300000.0,3300000.0,3300000.0,3900000.0,3900000.0,3900000.0,3900000.0,5400000.0,5400000.0,5400000.0,5400000.0,6600000.0,6600000.0,6600000.0,,,,,,,,,7500000.0,,,
CommonStockDividendsPerShareDeclared / USD/shares,0.1,0.15,0.19,0.05,0.1,0.15,0.2,0.05,0.1,0.15,0.2,0.05,0.1,0.155,0.2,0.055,0.11,0.165,0.21,0.06,0.12,0.185,0.225,0.065,0.135,0.205,0.25,0.07,0.145,0.22,0.275,0.075,0.155,0.24,0.295,0.095,0.195,0.295,0.33,0.105,0.21,0.105,0.395,0.115,0.115,0.115,0.425,0.13,0.13,0.13,0.48,0.175,0.175,0.175,0.56,0.25,0.25,0.25
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0,102969912.0
CommonStockSharesIssued / shares,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0,41123365.0
CommonStockSharesOutstanding / shares,,,,,,,,,,,,,,,,,37748000.0,37373000.0,37578000.0,37307000.0,37550000.0,37486000.0,37270000.0,37392000.0,37444000.0,37230000.0,37427000.0,37226000.0,37288000.0,37134000.0,37209000.0,37088000.0,37246000.0,37221000.0,37187000.0,36891000.0,36854000.0,36676000.0,36894000.0,36450000.0,36503000.0,36400000.0,36658000.0,36255000.0,36349000.0,36042000.0,36188000.0,35953000.0,35781000.0,35774000.0,36091000.0,35752000.0,35770000.0,35760000.0,35761000.0,35695000.0,35691000.0,35593000.0
CommonStockValue / USD,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0,411000.0
ConstructionContractorReceivableRetainage / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111700000.0,,,,124100000.0,,,,139500000.0,,,,193600000.0,,,,245000000.0,,,
ContractWithCustomerAssetAccumulatedAllowanceForCreditLossCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84000.0,84000.0,80000.0,80000.0,80000.0,80000.0,79000.0,79000.0,79000.0,79000.0,271000.0,271000.0,271000.0
ContractWithCustomerAssetCreditLossExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
ContractWithCustomerAssetCumulativeCatchUpAdjustmentToRevenueChangeInEstimateOfTransactionPrice / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200000.0,,,,59900000.0,,,
ContractWithCustomerAssetIncreaseDecreaseForContractAcquiredInBusinessCombination / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,546000.0,658000.0,2815000.0,2833000.0,2833000.0,2833000.0,2833000.0,2833000.0,6573000.0,6573000.0,6573000.0,6573000.0,9509000.0,9509000.0,9509000.0,9509000.0,10356000.0,10356000.0,10356000.0,10356000.0,,,,4100000.0,,,,3700000.0,,,
ContractWithCustomerAssetNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18622000.0,18622000.0,18622000.0,18622000.0,27211000.0,27211000.0,27211000.0,,28084000.0,28084000.0,28084000.0,,,,
ContractWithCustomerAssetNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,30116000.0,30116000.0,30116000.0,30116000.0,30116000.0,30116000.0,30116000.0,30116000.0,10213000.0,10213000.0,10213000.0,10213000.0,2736000.0,2736000.0,2736000.0,2736000.0,29900000.0,29900000.0,29900000.0,29900000.0,27211000.0,27211000.0,27211000.0,27211000.0,28084000.0,28084000.0,28084000.0,28084000.0,91681000.0,91681000.0,91681000.0
ContractWithCustomerLiabilityCumulativeCatchUpAdjustmentToRevenueChangeInEstimateOfTransactionPrice / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349100000.0,,,,32200000.0,,,
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,106005000.0,106005000.0,106005000.0,106005000.0,106005000.0,106005000.0,106005000.0,106005000.0,130986000.0,130986000.0,130986000.0,130986000.0,166918000.0,166918000.0,166918000.0,166918000.0,307380000.0,307380000.0,307380000.0,307380000.0,548293000.0,548293000.0,548293000.0,548293000.0,909538000.0,909538000.0,909538000.0,909538000.0,1149257000.0,1149257000.0,1149257000.0
ContractWithCustomerLiabilityIncreaseDecreaseForContractAcquiredInBusinessCombination / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2227000.0,3126000.0,7465000.0,8195000.0,8195000.0,8195000.0,8195000.0,8195000.0,31556000.0,31556000.0,31556000.0,31556000.0,39885000.0,39885000.0,39885000.0,39885000.0,36523000.0,36523000.0,36523000.0,36523000.0,,,,12100000.0,,,,207500000.0,,,
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,85500000.0,94200000.0,99800000.0,97600000.0,105600000.0,109700000.0,123300000.0,126700000.0,126800000.0,152400000.0,164400000.0,165800000.0,167800000.0,195000000.0,204600000.0,207600000.0,220600000.0,195000000.0,204600000.0,207600000.0,220600000.0,268000000.0,277500000.0,286500000.0,341900000.0,449500000.0,482900000.0,500600000.0,547500000.0,729000000.0,767300000.0
CostOfRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,304634000.0,674307000.0,1054300000.0,1290331000.0,375888000.0,799748000.0,1266416000.0,1421641000.0,431808000.0,962094000.0,1526310000.0,1736600000.0,583038000.0,1180811000.0,1747714000.0,2113334000.0,546292000.0,1133732000.0,1808416000.0,2309676000.0,732072000.0,1575028000.0,2492816000.0,2510429000.0,969235000.0,2037745000.0,3138370000.0,3398756000.0,1239653000.0,2686347000.0,4116999000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,9474000.0,,,,2207000.0,,,,5679000.0,,,,11707000.0,,,,13402000.0,,,,27564000.0,,,,32721000.0,,,,35434000.0,,,,22728000.0,,,,33281000.0,,,,36556000.0,,,,31283000.0,,,,58040000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,11428000.0,,,,3880000.0,,,,6830000.0,,,,13661000.0,,,,16212000.0,,,,31629000.0,,,,37404000.0,,,,41488000.0,,,,31317000.0,,,,41669000.0,,,,49354000.0,,,,40024000.0,,,,84416000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,1954000.0,,,,1673000.0,,,,1151000.0,,,,1954000.0,,,,2810000.0,,,,4065000.0,,,,4683000.0,,,,6054000.0,,,,8589000.0,,,,8388000.0,,,,12798000.0,,,,8741000.0,,,,26376000.0,,,
DebtAndCapitalLeaseObligations / USD,,,,,,,,,,,,,,,40346000.0,,40346000.0,40346000.0,40346000.0,11507000.0,11507000.0,11507000.0,11507000.0,2811000.0,2811000.0,2811000.0,2811000.0,,,,76918000.0,,,,226483000.0,,,,236000000.0,,,,388220000.0,,405640000.0,380706000.0,256245000.0,,,,44212000.0,,,,68335000.0,,,135998000.0
DebtRelatedCommitmentFeesAndDebtIssuanceCosts / USD,,,,,,,287000.0,,,,243000.0,,,,444000.0,,,,278000.0,,,,790000.0,,,,692000.0,,,,1251000.0,,,,1862000.0,,,,2211000.0,,,,6887000.0,,,,5319000.0,,,,3371000.0,,,,10955000.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,1501000.0,,,,-10121000.0,,,,2897000.0,,,,3254000.0,,,,-308000.0,,,,-1481000.0,,,,-2101000.0,,,,5391000.0,,,,4347000.0,,,,-3750000.0,,,,-5483000.0,,,,6197000.0,,,,-80130000.0,,,
DeferredFederalStateAndLocalTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,-405000.0,,,,-1239000.0,,,,4178000.0,,,,4456000.0,,,,-4251000.0,,,,-7953000.0,,,,6902000.0,,,,-94505000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,16276000.0,16276000.0,16276000.0,,27170000.0,27170000.0,27170000.0,,,,,,,17634000.0,17634000.0,17634000.0,21923000.0,21923000.0,21923000.0,21923000.0,29401000.0,29401000.0,29401000.0,29401000.0,22905000.0,22905000.0,22905000.0,22905000.0,115665000.0,115665000.0,115665000.0,115665000.0,17723000.0,17723000.0,17723000.0,17723000.0,85441000.0,85441000.0,85441000.0
DeferredIncomeTaxExpenseBenefit / USD,-3266000.0,-4750000.0,3151000.0,-2110000.0,-1316000.0,-6255000.0,-3484000.0,-1521000.0,-845000.0,-204000.0,-9525000.0,-1122000.0,476000.0,1168000.0,3541000.0,-1622000.0,-1623000.0,-3899000.0,4514000.0,-1241000.0,-2263000.0,-2755000.0,-4579000.0,-1022000.0,-162000.0,-606000.0,-414000.0,-1077000.0,-2547000.0,-112000.0,-1239000.0,8648000.0,8400000.0,5520000.0,4178000.0,149000.0,458000.0,-2620000.0,4456000.0,300000.0,-2980000.0,1197000.0,-4251000.0,-410000.0,5449000.0,6589000.0,-7953000.0,2328000.0,6311000.0,11578000.0,6902000.0,-27537000.0,-55300000.0,116355000.0,-94505000.0,-14205000.0,-32389000.0,-32511000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,14476000.0,,,,11850000.0,,,,14445000.0,,,,12781000.0,,,,12850000.0,,,,6285000.0,,,,7187000.0,,,,15400000.0,,,,41059000.0,,,,51684000.0,,,,62822000.0,,,,77628000.0,,,,297392000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,1810000.0,1810000.0,,2289000.0,2289000.0,2289000.0,,,,,,,1387000.0,1387000.0,1387000.0,1425000.0,1425000.0,1425000.0,1425000.0,1339000.0,1339000.0,1339000.0,1339000.0,1745000.0,1745000.0,1745000.0,1745000.0,,,6649000.0,1120000.0,1120000.0,1120000.0,1120000.0,1120000.0,2225000.0,2225000.0,2225000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,-1736000.0,,,,778000.0,,,,318000.0,,,,1233000.0,,,,-4290000.0,,,,1076000.0,,,,862000.0,,,,-1213000.0,,,,109000.0,,,,-501000.0,,,,-2470000.0,,,,705000.0,,,,-14375000.0,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets / USD,,,,,,,4519000.0,,,,,,,,,,,,,,,,875000.0,,,,,,,,,,,,,,,,7988000.0,,,,3851000.0,,,,3851000.0,,,,9204000.0,,,,8570000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,35393000.0,,,,31977000.0,,,,29835000.0,,,,30808000.0,,,,31754000.0,,,,34350000.0,,,,31390000.0,,,,32295000.0,,,,61926000.0,,,,80260000.0,,,,84457000.0,,,,193672000.0,,,,314151000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,21888000.0,,,,22276000.0,,,,19751000.0,,,,,,,,14466000.0,,,,24881000.0,,,,20703000.0,,,,16247000.0,,,,20498000.0,,,,28062000.0,,,,21160000.0,,,,115665000.0,,,,16603000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,16918000.0,,,,13987000.0,,,,9472000.0,,,,14052000.0,,,,,,,,31166000.0,,,,27890000.0,,,,31647000.0,,,,61557000.0,,,,79746000.0,,,,83982000.0,,,,193293000.0,,,,313995000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,,,,,6562000.0,,,,6107000.0,,,,6958000.0,,,,6781000.0,,,,5053000.0,,,,6007000.0,,,,3242000.0,,,,2750000.0,,,,12127000.0,,,,10379000.0,,,,5361000.0,,,,5919000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,1186000.0,,,,1017000.0,,,,613000.0,,,,761000.0,,,,830000.0,,,,759000.0,,,,544000.0,,,,550000.0,,,,525000.0,,,,627000.0,,,,758000.0,,,,539000.0,,,,1192000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,,,,2583000.0,,,,2444000.0,,,,2165000.0,,,,2793000.0,,,,3080000.0,,,,3036000.0,,,,2297000.0,,,,2538000.0,,,,2561000.0,,,,2791000.0,,,,3392000.0,,,,3809000.0,,,,4549000.0,,,
