fact_unit,2013-05-08,2013-07-30,2013-10-31,2014-02-21,2014-05-01,2014-07-31,2014-10-31,2015-02-27,2015-05-08,2015-08-07,2015-11-04,2016-02-29,2016-05-10,2016-08-09,2016-11-09,2017-02-27,2017-05-10,2017-08-09,2017-11-09,2018-02-27,2018-05-07,2018-08-09,2018-11-09,2019-02-27,2019-05-10,2019-08-08,2019-11-08,2020-02-27,2020-05-05,2020-05-15,2020-07-08,2020-08-10,2020-11-09,2021-02-26,2021-05-10,2021-08-09,2021-11-09,2022-02-08,2022-03-01,2022-05-10,2022-08-09,2022-11-08,2023-02-28,2023-05-05,2023-08-08,2023-11-08,2024-02-28,2024-05-07,2024-08-08,2024-11-07,2025-02-27,2025-05-05,2025-08-04,2025-11-04
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo / USD,,,,805000.0,,,,877000.0,,,,1079000.0,,,,1077000.0,,,,1032000.0,,,,971000.0,,,,949000.0,949000.0,,949000.0,,,989000.0,,,,,1221000.0,,,,1490000.0,,,,1564000.0,,,,1866000.0,,,
DefinedBenefitPlanInterestCost / USD,,,,531000.0,,,,604000.0,,,,603000.0,,,,728000.0,,,,738000.0,,,,874000.0,,,,887000.0,887000.0,,887000.0,,,857000.0,,,,,1001000.0,,,,895000.0,,,,717000.0,,,,873000.0,,,
DefinedBenefitPlanNetPeriodicBenefitCost / USD,,,,1981000.0,,,,2362000.0,,,,2569000.0,,,,2499000.0,,,,3008000.0,,,,3169000.0,,,,3292000.0,3292000.0,,3292000.0,,,3453000.0,,,,,3514000.0,,,,3967000.0,,,,4012000.0,,,,4048000.0,,,
DefinedBenefitPlanServiceCost / USD,,,,1072000.0,,,,1367000.0,,,,1498000.0,,,,1393000.0,,,,1793000.0,,,,1863000.0,,,,1987000.0,1987000.0,,1987000.0,,,2167000.0,,,,,2135000.0,,,,2665000.0,,,,2902000.0,,,,2797000.0,719000.0,1437000.0,2156000.0
DefinedContributionPlanCostRecognized / USD,,,,2600000.0,,,,2800000.0,,,,3300000.0,,,,3700000.0,,,,5300000.0,,,,6400000.0,,,,7300000.0,7300000.0,,7300000.0,,,9300000.0,,,,,9100000.0,,,,2800000.0,,,,8700000.0,,,,11600000.0,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,
DepreciationAndAmortization / USD,45797000.0,92477000.0,140900000.0,183985000.0,48748000.0,102602000.0,158699000.0,189537000.0,61640000.0,125099000.0,188885000.0,215593000.0,99976000.0,204583000.0,314381000.0,273147000.0,101295000.0,205905000.0,317480000.0,432114000.0,119205000.0,242346000.0,376878000.0,432495000.0,131244000.0,271948000.0,415648000.0,509957000.0,509957000.0,169741000.0,509957000.0,326012000.0,482227000.0,561060000.0,198197000.0,377449000.0,554937000.0,,646188000.0,170316000.0,344578000.0,517867000.0,717840000.0,179076000.0,360663000.0,547214000.0,700845000.0,194790000.0,391905000.0,596513000.0,749326000.0,222929000.0,445334000.0,663762000.0
DepreciationDepletionAndAmortization / USD,52470000.0,105742000.0,160781000.0,211049000.0,55480000.0,115946000.0,180143000.0,216137000.0,69708000.0,141228000.0,213306000.0,245111000.0,104533000.0,214717000.0,327861000.0,304877000.0,104686000.0,212268000.0,327366000.0,450335000.0,121593000.0,248618000.0,385957000.0,445635000.0,134546000.0,274842000.0,420154000.0,521484000.0,521484000.0,169714000.0,521484000.0,326471000.0,482497000.0,566972000.0,195195000.0,379375000.0,565208000.0,,647102000.0,183808000.0,372445000.0,560972000.0,739619000.0,195464000.0,391320000.0,593423000.0,758604000.0,210676000.0,425288000.0,649958000.0,810053000.0,245092000.0,488027000.0,726877000.0
DerivativeAssets / USD,29278000.0,29278000.0,29278000.0,29278000.0,26406000.0,26406000.0,26406000.0,26406000.0,,,,33000.0,33000.0,33000.0,33000.0,33000.0,20288000.0,20288000.0,20288000.0,20288000.0,5830000.0,41926000.0,41926000.0,41926000.0,3726000.0,3726000.0,3726000.0,3726000.0,3726000.0,277000.0,3726000.0,277000.0,277000.0,277000.0,1195000.0,31349000.0,,,,,160026000.0,71961000.0,48846000.0,48846000.0,48846000.0,48846000.0,48846000.0,25000000.0,20334000.0,,454000.0,454000.0,454000.0,454000.0
DerivativeFairValueOfDerivativeAsset / USD,32989000.0,32989000.0,32989000.0,32989000.0,27471000.0,27471000.0,27471000.0,27471000.0,,4906000.0,2526000.0,3446000.0,3446000.0,3446000.0,3446000.0,3446000.0,20302000.0,20302000.0,20302000.0,20302000.0,6352000.0,176455000.0,176455000.0,176455000.0,12125000.0,12125000.0,12125000.0,12125000.0,12125000.0,277000.0,12125000.0,277000.0,277000.0,277000.0,49029000.0,49029000.0,49029000.0,,49029000.0,68113000.0,68113000.0,68113000.0,68113000.0,60794000.0,60794000.0,60794000.0,60794000.0,25564000.0,21676000.0,,2460000.0,2460000.0,2460000.0,2460000.0
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral / USD,11685000.0,11685000.0,11685000.0,11685000.0,15126000.0,15126000.0,15126000.0,15126000.0,,-4906000.0,-2526000.0,2043000.0,-2043000.0,-2043000.0,-2043000.0,2043000.0,-14000.0,-14000.0,14000.0,14000.0,-332000.0,127924000.0,127924000.0,127924000.0,6872000.0,6872000.0,6872000.0,6872000.0,6872000.0,1411000.0,6872000.0,4235000.0,26321000.0,49029000.0,49029000.0,49029000.0,49029000.0,,49029000.0,68113000.0,68113000.0,68113000.0,68113000.0,3617000.0,3617000.0,3617000.0,3617000.0,,122000.0,,,1429000.0,50503000.0,41596000.0
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral / USD,3711000.0,3711000.0,3711000.0,3711000.0,1065000.0,1065000.0,1065000.0,1065000.0,,,,1370000.0,-1370000.0,-1370000.0,-1370000.0,1370000.0,,-144000.0,0.0,0.0,-190000.0,6605000.0,6605000.0,6605000.0,1527000.0,1527000.0,1527000.0,1527000.0,1527000.0,,1527000.0,,,,1095000.0,1284000.0,,,,,44000.0,5343000.0,8331000.0,8331000.0,8331000.0,8331000.0,8331000.0,564000.0,1220000.0,,2006000.0,2006000.0,2006000.0,2006000.0
DerivativeFairValueOfDerivativeLiability / USD,39486000.0,39486000.0,39486000.0,39486000.0,19478000.0,19478000.0,19478000.0,19478000.0,247577000.0,247577000.0,,,,344619000.0,344619000.0,344619000.0,238069000.0,238069000.0,238069000.0,238069000.0,6516000.0,6516000.0,6516000.0,6516000.0,116352000.0,116352000.0,116352000.0,116352000.0,116352000.0,192034000.0,116352000.0,192034000.0,192034000.0,192034000.0,142130000.0,142130000.0,142130000.0,,142130000.0,172557000.0,172557000.0,172557000.0,172557000.0,177746000.0,177746000.0,177746000.0,177746000.0,21490000.0,21490000.0,21490000.0,21490000.0,34404000.0,34404000.0,34404000.0
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral / USD,36710000.0,36710000.0,36710000.0,36710000.0,19478000.0,19478000.0,19478000.0,19478000.0,-59023000.0,-59023000.0,-59023000.0,59023000.0,-336645000.0,-336645000.0,-336645000.0,336645000.0,-155190000.0,-155190000.0,155190000.0,155190000.0,-1020000.0,1020000.0,1020000.0,1020000.0,35718000.0,35718000.0,35718000.0,35718000.0,35718000.0,149863000.0,35718000.0,149863000.0,149863000.0,149863000.0,57351000.0,57351000.0,57351000.0,,57351000.0,172557000.0,172557000.0,172557000.0,172557000.0,146381000.0,146381000.0,146381000.0,146381000.0,,,,18994000.0,18994000.0,18994000.0,18994000.0
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral / USD,2538000.0,2538000.0,2538000.0,2538000.0,2071000.0,14000.0,215000.0,190000.0,-190000.0,-190000.0,-190000.0,190000.0,-551000.0,-551000.0,-551000.0,551000.0,-13237000.0,-13237000.0,13237000.0,13237000.0,-576000.0,576000.0,576000.0,576000.0,5092000.0,5092000.0,5092000.0,5092000.0,5092000.0,3152000.0,5092000.0,3152000.0,3152000.0,3152000.0,7367000.0,7367000.0,7367000.0,,7367000.0,558000.0,,2912000.0,4386000.0,4386000.0,4386000.0,4386000.0,4386000.0,4587000.0,4587000.0,4587000.0,4587000.0,1136000.0,1136000.0,1136000.0
DerivativeFairValueOfDerivativeNet / USD,,,,,,,,,,4906000.0,2526000.0,2076000.0,2076000.0,2076000.0,2076000.0,2076000.0,20302000.0,20302000.0,20302000.0,20302000.0,6162000.0,169850000.0,169850000.0,169850000.0,10598000.0,10598000.0,10598000.0,10598000.0,10598000.0,277000.0,10598000.0,277000.0,277000.0,277000.0,49029000.0,49029000.0,49029000.0,,49029000.0,68113000.0,68113000.0,68113000.0,68113000.0,52463000.0,52463000.0,52463000.0,52463000.0,25000000.0,20456000.0,,454000.0,454000.0,454000.0,454000.0
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred / USD,,,,,,,,,,,,,,,,,,,,,9500000.0,49300000.0,55000000.0,,16700000.0,6500000.0,45700000.0,16500000.0,16500000.0,,16500000.0,,,62700000.0,,,,,18300000.0,,,,28700000.0,,,,24700000.0,,,,30500000.0,,,
DerivativeLiabilities / USD,36948000.0,36948000.0,36948000.0,36948000.0,19478000.0,19478000.0,19478000.0,19478000.0,247387000.0,188364000.0,188364000.0,188364000.0,7423000.0,7423000.0,7423000.0,7423000.0,69642000.0,69642000.0,69642000.0,69642000.0,4920000.0,4920000.0,4920000.0,4920000.0,75542000.0,75542000.0,75542000.0,75542000.0,75542000.0,39019000.0,75542000.0,39019000.0,39019000.0,39019000.0,77412000.0,77412000.0,77412000.0,,77412000.0,25779000.0,,1690000.0,26979000.0,26979000.0,26979000.0,26979000.0,26979000.0,16903000.0,16903000.0,16903000.0,16903000.0,14274000.0,14274000.0,14274000.0
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4603000.0,13809000.0,,,4603000.0,13809000.0,63308000.0,,9225000.0,48323000.0
EarningsPerShareBasic / USD/shares,0.02,0.22,0.94,0.71,-0.49,-0.52,0.32,0.95,0.25,0.79,1.78,0.5,-0.1,0.61,1.72,1.64,0.32,0.96,2.47,1.89,0.27,1.14,2.9,2.79,0.45,1.46,3.57,3.33,3.33,0.54,3.33,1.66,3.75,4.28,-8.8,-11.46,-13.55,,4.33,-4.16,-5.97,-8.23,-15.75,-2.35,-3.57,-4.26,-12.33,-0.38,-0.17,0.64,-5.41,0.04,0.42,1.51
EarningsPerShareDiluted / USD/shares,0.02,0.22,0.94,0.71,-0.49,-0.52,0.32,0.94,0.24,0.78,1.75,0.49,-0.1,0.6,1.69,1.62,0.32,0.96,2.46,1.86,0.27,1.14,2.88,2.78,0.45,1.45,3.55,3.31,3.31,0.54,3.31,1.65,3.73,4.25,-8.8,-11.46,-13.55,,4.3,-4.16,-5.97,-8.23,-15.75,-2.35,-3.57,-4.26,-12.33,-0.38,-0.17,0.62,-5.41,0.04,0.41,1.37
EntityCommonStockSharesOutstanding / shares,203997492.0,204014702.0,205083076.0,205167499.0,205237204.0,203203767.0,203302279.0,227718824.0,229727479.0,229147263.0,229468539.0,227310627.0,227006865.0,227114541.0,227179962.0,227324137.0,227910542.0,228162188.0,228463930.0,228662733.0,224689497.0,221468328.0,221659283.0,217727855.0,215395406.0,215597324.0,212757530.0,213202541.0,,256346957.0,,275618888.0,275636032.0,315741941.0,369933035.0,370030246.0,370033061.0,,417086224.0,419101117.0,421389216.0,421396100.0,421929861.0,424165139.0,425423599.0,425424934.0,425657468.0,429040624.0,439691329.0,439708278.0,439944822.0,446806727.0,451937084.0,455257489.0
EntityPublicFloat / USD,,,,820700000.0,,,,2800000000.0,,,,7500000000.0,,,,6500000000.0,,,,9000000000.0,,,,9700000000.0,,,,11500000000.0,,,,,,4200000000.0,,,,,10800000000.0,,,,4600000000.0,,,,9200000000.0,,,,8200000000.0,,,
FairValueOptionAggregateDifferencesLongTermDebtInstruments / USD,,,,,,18600000.0,18600000.0,,45000000.0,45000000.0,45000000.0,,6600000.0,6600000.0,6600000.0,6600000.0,11600000.0,11600000.0,11600000.0,11600000.0,23500000.0,23500000.0,23500000.0,23500000.0,8400000.0,8400000.0,8400000.0,8400000.0,8400000.0,31300000.0,8400000.0,31300000.0,31300000.0,31300000.0,2176100000.0,2200000000.0,2200000000.0,,2200000000.0,100000000.0,100000000.0,100000000.0,-100000000.0,2000000000.0,2000000000.0,2000000000.0,-2000000000.0,900000000.0,900000000.0,900000000.0,-900000000.0,600000000.0,600000000.0,600000000.0
ForeignCurrencyTransactionGainLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,2800000.0,-10800000.0,-14800000.0,-4500000.0,-1800000.0,10900000.0,10700000.0,14200000.0,14200000.0,1000000.0,14200000.0,,,19800000.0,,,-2600000.0,,-7000000.0,4800000.0,5000000.0,14900000.0,-15900000.0,8400000.0,44700000.0,79400000.0,20900000.0,-8700000.0,-19800000.0,-4200000.0,55800000.0,13300000.0,15600000.0,-16500000.0
ForeignCurrencyTransactionGainLossUnrealized / USD,,,,,,,,,,,,,,,,,,,,,,,4494000.0,5537000.0,1896000.0,3884000.0,4494000.0,5537000.0,5537000.0,1896000.0,5537000.0,716000.0,4326000.0,5537000.0,1386000.0,-160000.0,-3746000.0,,1934000.0,5141000.0,3767000.0,7238000.0,-8584000.0,4126000.0,12063000.0,17672000.0,9865000.0,-1021000.0,-1822000.0,2027000.0,10795000.0,6603000.0,8587000.0,-6811000.0
FuelCosts / USD,65526000.0,137141000.0,206743000.0,243503000.0,72498000.0,148080000.0,225115000.0,283678000.0,79040000.0,156872000.0,236753000.0,303439000.0,87374000.0,178955000.0,267784000.0,326231000.0,81672000.0,162279000.0,248529000.0,358650000.0,88886000.0,175549000.0,266780000.0,335174000.0,93431000.0,188643000.0,288286000.0,361032000.0,361032000.0,98253000.0,361032000.0,198784000.0,297727000.0,392685000.0,125024000.0,174016000.0,222240000.0,,264712000.0,42603000.0,,,301852000.0,,,,686825000.0,,,,716833000.0,,,
GainsLossesOnExtinguishmentOfDebt / USD,,,,,,,,,,,,12700000.0,,,,15400000.0,,,,12700000.0,,-6346000.0,-6346000.0,-38180000.0,-2903000.0,-6346000.0,-6346000.0,-22211000.0,-22211000.0,-2903000.0,-22211000.0,-3988000.0,-3988000.0,-6346000.0,-621894000.0,-5014000.0,-10480000.0,,-13397000.0,-621894000.0,-601539000.0,-601539000.0,-10480000.0,-188433000.0,-188433000.0,-188433000.0,-1399816000.0,-2434000.0,-2801000.0,-2801000.0,-188799000.0,-29000000.0,-29000000.0,-29175000.0
Goodwill / USD,,,,,,,,403805000.0,,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,1388931000.0,98134000.0,98134000.0,98134000.0,,98134000.0,98134000.0,98134000.0,98134000.0,98134000.0,98134000.0,98134000.0,98134000.0,98134000.0,98134000.0,98134000.0,98134000.0,98134000.0,135764000.0,135764000.0,135764000.0
GoodwillAcquiredDuringPeriod / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37630000.0,,,
GoodwillImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1290797000.0,0.0,1290797000.0,1290797000.0,1290797000.0,,,,,1290797000.0,,,,1290797000.0,,,,1290797000.0,,,,1290797000.0,,,
GuaranteeObligationsMaximumExposure / USD,,,,15000000.0,,,,22000000.0,,,,,,,,,,,,,,,,,,,,32000000.0,32000000.0,,32000000.0,,,32000000.0,,,,,32000000.0,,,,32000000.0,,,,32000000.0,,,,32000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,-103171000.0,77656000.0,169262000.0,42305000.0,158708000.0,364488000.0,114688000.0,-20779000.0,140441000.0,395756000.0,340334000.0,74333000.0,222178000.0,569797000.0,433909000.0,63959000.0,269225000.0,676444000.0,640303000.0,105689000.0,337775000.0,818609000.0,770614000.0,770614000.0,84359000.0,770614000.0,330687000.0,792474000.0,969310000.0,-1887145000.0,-2611511000.0,-3292638000.0,,911365000.0,-1368464000.0,-2085326000.0,-2930917000.0,-4000047000.0,-978321000.0,-1488509000.0,-1794608000.0,-4501320000.0,-169494000.0,-82684000.0,271493000.0,-2276703000.0,18354000.0,183339000.0,665187000.0
IncomeTaxExpenseBenefit / USD,,146000.0,544000.0,1700000.0,2196000.0,3244000.0,11177000.0,706000.0,-9387000.0,-6263000.0,-3761000.0,11802000.0,677000.0,3403000.0,6931000.0,-2267000.0,1104000.0,3703000.0,8944000.0,6772000.0,2049000.0,8842000.0,15369000.0,7218000.0,2534000.0,7944000.0,18400000.0,10742000.0,10742000.0,-33798000.0,10742000.0,-27660000.0,-16457000.0,14467000.0,-6173000.0,-15296000.0,-19057000.0,,-18863000.0,1728000.0,2655000.0,2949000.0,12467000.0,4393000.0,3526000.0,-7179000.0,5267000.0,-10173000.0,-9479000.0,-1170000.0,-6794000.0,1001000.0,2550000.0,9466000.0
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance / USD,,,,,,,,10551000.0,,,,10551000.0,,,,10551000.0,,,,-3594000.0,,,,-3594000.0,,,,-35699000.0,-35699000.0,,-35699000.0,,,-35699000.0,,,,,-35699000.0,,,,38004000.0,,,,45034000.0,,,,43358000.0,,,
IncomeTaxReconciliationChangeInEnactedTaxRate / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7659000.0,-7659000.0,,-7659000.0,,,-117000.0,,,,,14000.0,,,,,,,,-532387000.0,,,,-532387000.0,,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential / USD,,,,,,,,706000.0,,,,14020000.0,,,,2813000.0,,,,7864000.0,,,,10721000.0,,,,28188000.0,28188000.0,,28188000.0,,,17540000.0,,,,,18630000.0,,,,-24479000.0,,,,-38668000.0,,,,-37434000.0,,,
IncomeTaxReconciliationTaxContingencies / USD,,,,1394000.0,,,,1394000.0,,,,1394000.0,,,,275000.0,,,,283000.0,,,,533000.0,,,,-11184000.0,-11184000.0,,-11184000.0,,,5000.0,,,,,206000.0,,,,626000.0,,,,6000.0,,,,321000.0,,,
IncomeTaxReconciliationTaxSettlements / USD,,,,,,,,-14444000.0,,,,-14444000.0,,,,-14444000.0,,,,-1370000.0,,,,-418000.0,,,,1397000.0,1397000.0,,1397000.0,,,-2961000.0,,,,,-2014000.0,,,,-1684000.0,,,,-1105000.0,,,,-13039000.0,,,
IncomeTaxesPaid / USD,,,,900000.0,,,,400000.0,,,,1100000.0,,,,9800000.0,,,,10300000.0,,,,8800000.0,,,,11700000.0,11700000.0,,11700000.0,,,10000000.0,,,,,13400000.0,,,,3500000.0,,,,2700000.0,,,,9500000.0,,,
IncreaseDecreaseInAccountsPayable / USD,-8052000.0,-11743000.0,-13393000.0,15928000.0,-11427000.0,17974000.0,19433000.0,-1228000.0,-7198000.0,15967000.0,13096000.0,7662000.0,-17455000.0,-47038000.0,-57837000.0,960000.0,2750000.0,-10865000.0,2551000.0,-52723000.0,27423000.0,10129000.0,3956000.0,-5755000.0,13163000.0,3645000.0,3003000.0,14047000.0,14047000.0,-89914000.0,14047000.0,-81690000.0,-86525000.0,106387000.0,258215000.0,369519000.0,11536000.0,,-58635000.0,6626000.0,26205000.0,15014000.0,-21419000.0,-136767000.0,-127188000.0,-97802000.0,152026000.0,-25926000.0,-72345000.0,-60971000.0,-16196000.0,29987000.0,-2216000.0,-8388000.0
IncreaseDecreaseInAccountsReceivable / USD,-172000.0,1281000.0,4649000.0,280000.0,-1675000.0,1308000.0,2655000.0,4592000.0,-260000.0,8885000.0,7676000.0,3198000.0,-1474000.0,4369000.0,9563000.0,7256000.0,1042000.0,16335000.0,11286000.0,14803000.0,-14943000.0,-12301000.0,-571000.0,20983000.0,-1618000.0,2087000.0,5649000.0,-15050000.0,-15050000.0,2179000.0,-15050000.0,15121000.0,12741000.0,15886000.0,23109000.0,2108000.0,12103000.0,,14104000.0,2648000.0,408120000.0,979890000.0,-30797000.0,-618853000.0,-566265000.0,-765692000.0,1159998000.0,-65391000.0,-106709000.0,-80064000.0,-828661000.0,4052000.0,-66671000.0,-72341000.0
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities / USD,,,,,,-14909000.0,-5480000.0,,3432000.0,20905000.0,33529000.0,25925000.0,-35481000.0,13063000.0,6996000.0,-18706000.0,7572000.0,-25798000.0,-9149000.0,-5350000.0,-19321000.0,-28382000.0,68425000.0,-6410000.0,-3180000.0,54962000.0,136954000.0,55791000.0,55791000.0,-44281000.0,55791000.0,-74470000.0,-27504000.0,114953000.0,-123552000.0,-202547000.0,-180126000.0,,-29028000.0,35341000.0,46689000.0,142144000.0,-193938000.0,-25587000.0,137225000.0,116947000.0,292843000.0,-168581000.0,-75009000.0,-139188000.0,252837000.0,-31422000.0,56439000.0,-25154000.0
IncreaseDecreaseInContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,134971000.0,375638000.0,612332000.0,316268000.0,154012000.0,154012000.0,439352000.0,154012000.0,558579000.0,262938000.0,262603000.0,-288544000.0,-844244000.0,-834560000.0,,347376000.0,75634000.0,191609000.0,469595000.0,-811846000.0,417877000.0,755189000.0,713447000.0,521910000.0,668261000.0,826221000.0,419420000.0,928947000.0,592238000.0,742360000.0,90859000.0
IncreaseDecreaseInInventories / USD,3440000.0,1552000.0,6941000.0,3471000.0,2610000.0,5748000.0,6220000.0,3447000.0,4391000.0,8851000.0,7548000.0,4034000.0,80000.0,3246000.0,-1609000.0,261000.0,4360000.0,9674000.0,9133000.0,4408000.0,5184000.0,10814000.0,13923000.0,9184000.0,-1363000.0,11422000.0,14237000.0,17129000.0,17129000.0,496000.0,17129000.0,1342000.0,4681000.0,9052000.0,-9258000.0,-11996000.0,-12757000.0,,6155000.0,2351000.0,9956000.0,26676000.0,-10555000.0,24141000.0,36748000.0,38388000.0,37481000.0,-2812000.0,5815000.0,18120000.0,33609000.0,517000.0,-7329000.0,-12160000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets / USD,3630000.0,-943000.0,-375000.0,4264000.0,-488000.0,-961000.0,1558000.0,3490000.0,6476000.0,8943000.0,4276000.0,15667000.0,4488000.0,9932000.0,599000.0,6373000.0,5390000.0,25903000.0,16197000.0,10325000.0,9473000.0,21719000.0,14774000.0,13363000.0,45709000.0,74976000.0,34668000.0,22714000.0,22714000.0,59821000.0,22714000.0,57929000.0,31926000.0,29519000.0,-145768000.0,115066000.0,-79915000.0,,74295000.0,406807000.0,242630000.0,65771000.0,89528000.0,632610000.0,542730000.0,555561000.0,-26690000.0,127192000.0,-321120000.0,-437465000.0,602258000.0,83414000.0,124287000.0,-26244000.0
IntangibleAssetsNetExcludingGoodwill / USD,,,,,,,,,,994997000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,817525000.0,500525000.0,500525000.0,500525000.0,,500525000.0,500525000.0,500525000.0,500525000.0,500525000.0,500525000.0,500525000.0,500525000.0,500525000.0,500525000.0,500525000.0,500525000.0,500525000.0,500525000.0,500525000.0,500525000.0
InterestCostsCapitalized / USD,,,,16700000.0,,,,22100000.0,,,,26300000.0,,,,22000000.0,,,,31900000.0,,,,33700000.0,,,,29000000.0,29000000.0,,29000000.0,,,30400000.0,,,,,32900000.0,,,,25200000.0,,,,43600000.0,,,,58400000.0,,,
InterestExpenseDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270400000.0,24140000.0,43125000.0,62109000.0,,,24140000.0,43125000.0,62109000.0,,12992000.0,26916000.0,41321000.0,,14438000.0,28875000.0,43313000.0,,14437000.0,27745000.0,39983000.0
InterestExpenseNonoperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51884000.0,,17340000.0,33357000.0,48322000.0
InterestIncomeExpenseNonoperatingNet / USD,,,,,,,,,,,,,,,,,,,,-221909000.0,,-117156000.0,-183495000.0,-276859000.0,-59698000.0,-132686000.0,-202226000.0,-267804000.0,-267804000.0,-73503000.0,-267804000.0,-139472000.0,-199660000.0,-270404000.0,-68907000.0,-183444000.0,-323108000.0,,-272867000.0,-824441000.0,-961700000.0,-1122905000.0,-482313000.0,-327685000.0,-472062000.0,-624392000.0,-2072925000.0,-171257000.0,-348949000.0,-530150000.0,-801512000.0,-218177000.0,-396649000.0,-571865000.0
InterestPaidNet / USD,,,,,,,,,,,,,,,,,,,,,,,,269500000.0,,,,284900000.0,284900000.0,,284900000.0,,,350400000.0,,,,,291200000.0,,,,447900000.0,,,,2100000000.0,,,,750600000.0,,,
InterestPayableCurrentAndNoncurrent / USD,,,,20900000.0,,,,10200000.0,,,,32800000.0,,,,34200000.0,,,,32500000.0,,,,31900000.0,,,,37200000.0,37200000.0,,37200000.0,,,33300000.0,,,,,101900000.0,,,,112900000.0,,,,151800000.0,,,,195200000.0,,,
InventoryNet / USD,39681000.0,39681000.0,39681000.0,39681000.0,43715000.0,43715000.0,43715000.0,43715000.0,56555000.0,56555000.0,56555000.0,56555000.0,58173000.0,58173000.0,58173000.0,58173000.0,66255000.0,66255000.0,66255000.0,66255000.0,82121000.0,82121000.0,82121000.0,82121000.0,90202000.0,90202000.0,90202000.0,90202000.0,90202000.0,95427000.0,90202000.0,95427000.0,95427000.0,95427000.0,82381000.0,82381000.0,82381000.0,,82381000.0,118205000.0,118205000.0,118205000.0,118205000.0,148717000.0,148717000.0,148717000.0,148717000.0,157646000.0,157646000.0,157646000.0,157646000.0,149718000.0,149718000.0,149718000.0
LesseeOperatingLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,287961000.0,285271000.0,277235000.0,287995000.0,287995000.0,,287995000.0,,,236185000.0,,,1331575000.0,,1337668000.0,,,,1363882000.0,,,,1510738000.0,,,,1866295000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,138930000.0,143749000.0,143671000.0,112718000.0,112718000.0,,112718000.0,,,80951000.0,,,,,1031088000.0,,,,1013732000.0,,,,1152215000.0,,,,1490686000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,47796000.0,47796000.0,,47796000.0,,,27371000.0,,,42937000.0,,46179000.0,,,,80239000.0,,,,73103000.0,,,,81047000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,30874000.0,31667000.0,31652000.0,31753000.0,31753000.0,,31753000.0,,,31827000.0,,,,,66226000.0,,,,66359000.0,,,,67166000.0,,,,69463000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,31462000.0,31797000.0,31787000.0,31740000.0,31740000.0,,31740000.0,,,32065000.0,,,66514000.0,,66773000.0,,,,67059000.0,,,,69936000.0,,,,71062000.0,,,
