fact_unit,2021-06-09,2021-08-27,2021-12-03,2022-03-10,2022-05-27,2022-08-26,2022-12-02,2023-03-09,2023-05-26,2023-08-25,2023-12-01,2024-03-13,2024-05-31,2024-08-30,2024-12-04,2025-03-12,2025-05-30,2025-08-29,2025-12-03
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,43673000.0,,,,51400000.0,,,,47800000.0,,,,57700000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,,,,20822000.0,,,,29200000.0,,,,23700000.0,,,,35300000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,,22059000.0,,,,35900000.0,,,,33100000.0,,,,36500000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,,26042000.0,,,,38800000.0,,,,39700000.0,,,,46300000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,,35285000.0,,,,43800000.0,,,,43400000.0,,,,54200000.0,,,
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,,10305000.0,,,,33200000.0,,,,39000000.0,,,,49100000.0,,,
LessorOperatingLeasePaymentsToBeReceived / USD,,,,37746000.0,,,,32900000.0,,,,27500000.0,,,,22000000.0,,,
LessorOperatingLeasePaymentsToBeReceivedFiveYears / USD,,,,5885000.0,,,,4100000.0,,,,2200000.0,,,,2300000.0,,,
LessorOperatingLeasePaymentsToBeReceivedFourYears / USD,,,,5714000.0,,,,5900000.0,,,,4100000.0,,,,2200000.0,,,
LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths / USD,,,,4770000.0,,,,5400000.0,,,,5500000.0,,,,5700000.0,,,
LessorOperatingLeasePaymentsToBeReceivedThereafter / USD,,,,10444000.0,,,,6300000.0,,,,4100000.0,,,,1800000.0,,,
LessorOperatingLeasePaymentsToBeReceivedThreeYears / USD,,,,5547000.0,,,,5700000.0,,,,5900000.0,,,,4100000.0,,,
LessorOperatingLeasePaymentsToBeReceivedTwoYears / USD,,,,5386000.0,,,,5500000.0,,,,5700000.0,,,,5900000.0,,,
Liabilities / USD,2329120000.0,2329120000.0,2329120000.0,2329120000.0,6406500000.0,6406500000.0,6406500000.0,6406500000.0,6884900000.0,6884900000.0,6884900000.0,6884900000.0,6397100000.0,6397100000.0,6397100000.0,6397100000.0,6777500000.0,6777500000.0,6777500000.0
LiabilitiesAndStockholdersEquity / USD,10764924000.0,10764924000.0,10764924000.0,10764924000.0,22108600000.0,22108600000.0,22108600000.0,22108600000.0,22522100000.0,22522100000.0,22522100000.0,22522100000.0,21228500000.0,21228500000.0,21228500000.0,21228500000.0,20204500000.0,20204500000.0,20204500000.0
LiabilitiesCurrent / USD,1077097000.0,1077097000.0,1077097000.0,1077097000.0,1388600000.0,1388600000.0,1388600000.0,1388600000.0,2386700000.0,2386700000.0,2386700000.0,2386700000.0,1814200000.0,1814200000.0,1814200000.0,1814200000.0,2026800000.0,2026800000.0,2026800000.0
LiabilitiesFairValueDisclosure / USD,1867000.0,422000.0,,,,,1100000.0,,900000.0,1100000.0,1500000.0,,,400000.0,300000.0,,,,
LitigationSettlementAmountAwardedToOtherParty / USD,,,,,,,100000000.0,100000000.0,,100000000.0,100000000.0,100000000.0,,,,100000000.0,,,
LitigationSettlementExpense / USD,,,,0.0,,0.0,0.0,36000000.0,,100000000.0,100000000.0,0.0,,,,100000000.0,,,
LongTermDebt / USD,1192811000.0,1192811000.0,1192811000.0,1192811000.0,4548000000.0,4548000000.0,4548000000.0,4548000000.0,4492100000.0,4492100000.0,4492100000.0,4492100000.0,4165900000.0,4165900000.0,4165900000.0,4165900000.0,4063800000.0,4063800000.0,4063800000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / USD,,,,1999915000.0,,,,1999900000.0,,,,1750000000.0,,,,1250000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,0.0,65625000.0,65625000.0,65625000.0,587500000.0,587500000.0,587500000.0,587500000.0,844400000.0,844400000.0,109400000.0,109400000.0,131200000.0,131200000.0,131200000.0,131200000.0,959400000.0,500000000.0,500000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,,,959375000.0,,,,0.0,,,,1249900000.0,,,,500000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,1067548000.0,131250000.0,131250000.0,131250000.0,959400000.0,959400000.0,959400000.0,959400000.0,0.0,0.0,0.0,0.0,1249900000.0,1249900000.0,1249900000.0,1249900000.0,500000000.0,500000000.0,500000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,0.0,109375000.0,109375000.0,844375000.0,131200000.0,131200000.0,131200000.0,131200000.0,959400000.0,959400000.0,959400000.0,959400000.0,0.0,0.0,0.0,0.0,1249900000.0,1249900000.0,1249900000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,1375000000.0,1462452000.0,1322452000.0,587452000.0,844400000.0,844400000.0,844400000.0,844400000.0,131200000.0,131200000.0,131200000.0,131200000.0,959400000.0,959400000.0,959400000.0,959400000.0,0.0,0.0,0.0
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear / USD,1867000.0,22300000.0,10938000.0,,54700000.0,113700000.0,21900000.0,,765600000.0,243800000.0,21900000.0,,87500000.0,65600000.0,32800000.0,,298400000.0,0.0,0.0
LongTermDebtNoncurrent / USD,993170000.0,993170000.0,993170000.0,993170000.0,4484800000.0,4484800000.0,4484800000.0,4484800000.0,3907700000.0,3907700000.0,3907700000.0,3907700000.0,4058600000.0,4058600000.0,4058600000.0,4058600000.0,3934300000.0,3934300000.0,3934300000.0
LossContingencyAccrualCarryingValuePeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,0.0,50000000.0,,,50000000.0
NetCashProvidedByUsedInFinancingActivities / USD,-117322000.0,-158580000.0,-378060000.0,-853949000.0,3412300000.0,3265600000.0,2984000000.0,-596800000.0,-260900000.0,-310400000.0,-563200000.0,2790800000.0,11600000.0,-588800000.0,-735000000.0,-662900000.0,-325700000.0,-618100000.0,-1019500000.0
NetCashProvidedByUsedInInvestingActivities / USD,-38362000.0,-58948000.0,-96495000.0,558846000.0,-3624600000.0,-3662900000.0,-3682100000.0,-119600000.0,-82400000.0,-212300000.0,-264200000.0,-3745100000.0,-102700000.0,-219700000.0,-274300000.0,-328400000.0,-101900000.0,-154900000.0,-230400000.0
NetCashProvidedByUsedInOperatingActivities / USD,175628000.0,401458000.0,658992000.0,360297000.0,-13700000.0,208400000.0,473100000.0,817300000.0,194800000.0,526300000.0,937300000.0,819300000.0,208400000.0,320900000.0,823900000.0,1288800000.0,324500000.0,630900000.0,1167200000.0
NetIncomeLoss / USD,-113033000.0,-113033000.0,-113033000.0,1584391000.0,-88200000.0,-88200000.0,-88200000.0,-277300000.0,-165700000.0,-165700000.0,-165700000.0,-421000000.0,-168900000.0,-168900000.0,-168900000.0,-163500000.0,-215600000.0,-215600000.0,-215600000.0
NonoperatingIncomeExpense / USD,,,,1041740000.0,,,,-63800000.0,,,,,-49900000.0,-95800000.0,-137000000.0,-152900000.0,-45500000.0,-91300000.0,-139000000.0
NumberOfOperatingSegments / segment,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,
NumberOfReportableSegments / reporting_unit,,,,,,,,1.0,,,,1.0,,,,1.0,,,
NumberOfReportableSegments / segment,,,,1.0,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0
OperatingIncomeLoss / USD,-95996000.0,-247263000.0,-256653000.0,-243358000.0,-82300000.0,-349000000.0,-382400000.0,-258400000.0,69800000.0,108900000.0,214700000.0,-347700000.0,-182400000.0,-388100000.0,-534400000.0,238000000.0,-152300000.0,-252700000.0,-955500000.0
OperatingLeaseExpense / USD,,,,49679000.0,,,,47800000.0,,,,61700000.0,,,,49600000.0,,,
OperatingLeaseLiability / USD,,,,178500000.0,,,,245400000.0,,,,235400000.0,,,,279300000.0,,,
OperatingLeaseLiabilityCurrent / USD,32461000.0,32461000.0,32461000.0,32461000.0,38200000.0,38200000.0,38200000.0,38200000.0,43800000.0,43800000.0,43800000.0,43800000.0,39400000.0,39400000.0,39400000.0,39400000.0,48300000.0,48300000.0,48300000.0
OperatingLeaseLiabilityNoncurrent / USD,104417000.0,104417000.0,104417000.0,104417000.0,140300000.0,140300000.0,140300000.0,140300000.0,201600000.0,201600000.0,201600000.0,201600000.0,196000000.0,196000000.0,196000000.0,196000000.0,231000000.0,231000000.0,231000000.0
OperatingLeasePayments / USD,,,,33161000.0,,,,36800000.0,,,,45100000.0,,,,41900000.0,,,
OperatingLeaseRightOfUseAsset / USD,101411000.0,101411000.0,101411000.0,101411000.0,142000000.0,142000000.0,142000000.0,142000000.0,211300000.0,211300000.0,211300000.0,211300000.0,203600000.0,203600000.0,203600000.0,203600000.0,246000000.0,246000000.0,246000000.0
OperatingLeaseRightOfUseAssetAmortizationExpense / USD,,,,,,,,,,,,,,,,32500000.0,,,
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,3.85,,,,0.0247,,,,0.037,,,,0.04,,,
OtherAccruedLiabilitiesCurrent / USD,26034000.0,26034000.0,26034000.0,23788000.0,70600000.0,62100000.0,62100000.0,62100000.0,44400000.0,62000000.0,46200000.0,46200000.0,51100000.0,51100000.0,56700000.0,60500000.0,68500000.0,68500000.0,68500000.0
OtherAccruedLiabilitiesNoncurrent / USD,23310000.0,23310000.0,23310000.0,23310000.0,19000000.0,19000000.0,19000000.0,19000000.0,29200000.0,29200000.0,29200000.0,29200000.0,16500000.0,16500000.0,15600000.0,15600000.0,16000000.0,16000000.0,16000000.0
OtherAssetsFairValueDisclosure / USD,623000.0,623000.0,623000.0,623000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,700000.0,500000.0,500000.0,500000.0,500000.0,600000.0,600000.0,600000.0
OtherAssetsMiscellaneousNoncurrent / USD,58611000.0,58611000.0,58611000.0,58611000.0,61000000.0,61000000.0,61000000.0,61000000.0,58300000.0,58300000.0,58300000.0,58300000.0,56800000.0,56800000.0,56800000.0,56800000.0,74800000.0,74800000.0,74800000.0
OtherAssetsNoncurrent / USD,541569000.0,541569000.0,541569000.0,541569000.0,994400000.0,994400000.0,994400000.0,994400000.0,1508800000.0,1508800000.0,1508800000.0,1508800000.0,1506900000.0,1506900000.0,1506900000.0,1506900000.0,1595000000.0,1595000000.0,1595000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent / USD,868000.0,450000.0,0.0,,,,0.0,,0.0,0.0,-800000.0,0.0,-900000.0,-1000000.0,-1400000.0,0.0,-700000.0,-1500000.0,-1400000.0
OtherComprehensiveIncomeLossNetOfTax / USD,,,,,,,-800000.0,,,,-800000.0,0.0,-900000.0,-900000.0,-900000.0,0.0,-700000.0,-700000.0,-700000.0
OtherDepreciationAndAmortization / USD,50483000.0,102088000.0,149922000.0,,51800000.0,118000000.0,189600000.0,,75700000.0,152600000.0,227000000.0,265900000.0,78400000.0,153900000.0,226000000.0,304900000.0,72600000.0,148900000.0,225500000.0
OtherInventoryCapitalizedCosts / USD,,,4300000.0,4100000.0,,,,3800000.0,,,,18400000.0,,,,20300000.0,,,
OtherLiabilitiesNoncurrent / USD,258853000.0,258853000.0,258853000.0,258853000.0,533100000.0,533100000.0,533100000.0,533100000.0,590500000.0,590500000.0,590500000.0,590500000.0,524300000.0,524300000.0,524300000.0,524300000.0,816400000.0,816400000.0,816400000.0
OtherLongTermDebtNoncurrent / USD,993170000.0,993170000.0,993170000.0,,4484800000.0,4484800000.0,4484800000.0,,3907700000.0,3907700000.0,3907700000.0,3907700000.0,4058600000.0,4058600000.0,4058600000.0,4058600000.0,3934300000.0,3934300000.0,3934300000.0
OtherLongTermInvestments / USD,7646000.0,7646000.0,7646000.0,7646000.0,30700000.0,30700000.0,30700000.0,30700000.0,36100000.0,36100000.0,36100000.0,36100000.0,45800000.0,45800000.0,45800000.0,45800000.0,48200000.0,48200000.0,48200000.0
OtherNoncashIncomeExpense / USD,-11451000.0,-14910000.0,-19448000.0,-26448000.0,-31400000.0,-66100000.0,-84400000.0,-25000000.0,-5800000.0,-22300000.0,-53600000.0,-69000000.0,-12800000.0,-21700000.0,-39900000.0,-62700000.0,-21800000.0,-33100000.0,-42100000.0
OtherNonoperatingIncomeExpense / USD,3754000.0,3314000.0,3613000.0,1122555000.0,1200000.0,-500000.0,500000.0,2900000.0,5200000.0,8900000.0,12100000.0,2700000.0,,,,,3300000.0,5900000.0,5400000.0
OtherRestructuringCosts / USD,,,,24123000.0,,,,27000000.0,700000.0,1600000.0,4600000.0,7500000.0,4400000.0,7200000.0,6300000.0,6100000.0,,,75300000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,-665000.0,-699000.0,-223000.0,1057000.0,-400000.0,2500000.0,2600000.0,100000.0,-100000.0,0.0,-100000.0,3200000.0,100000.0,300000.0,200000.0,-1200000.0,10000000.0,9900000.0,-400000.0
PaymentsForRepurchaseOfCommonStock / USD,25202000.0,25202000.0,25202000.0,364272000.0,0.0,0.0,0.0,25200000.0,15000000.0,65000000.0,115000000.0,0.0,0.0,0.0,50000000.0,115000000.0,150000000.0,325000000.0,525000000.0
PaymentsForRestructuring / USD,1582000.0,2560000.0,2661000.0,57014000.0,1600000.0,,,30600000.0,16200000.0,60000000.0,81300000.0,,11200000.0,,23200000.0,,21800000.0,62400000.0,82200000.0
PaymentsOfDividends / USD,39763000.0,79882000.0,120111000.0,159573000.0,40600000.0,89900000.0,140300000.0,160600000.0,50900000.0,102000000.0,153100000.0,191000000.0,51400000.0,103100000.0,154900000.0,204400000.0,51800000.0,103700000.0,155600000.0
PaymentsRelatedToTaxWithholdingForShareBasedCompensation / USD,31501000.0,56714000.0,82626000.0,98302000.0,73200000.0,116200000.0,169100000.0,108100000.0,137600000.0,171700000.0,201200000.0,305800000.0,72600000.0,123800000.0,168700000.0,227600000.0,74100000.0,131700000.0,190300000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,0.0,0.0,0.0,1071079000.0,3600200000.0,3600200000.0,3539800000.0,0.0,44000000.0,98600000.0,103000000.0,3555000000.0,,5500000.0,5500000.0,112300000.0,,,10400000.0
PaymentsToAcquireIntangibleAssets / USD,3684000.0,6764000.0,8476000.0,4712000.0,3400000.0,6600000.0,9300000.0,12700000.0,1600000.0,4200000.0,9100000.0,17700000.0,2800000.0,3000000.0,3300000.0,11100000.0,500000.0,5700000.0,6200000.0
PaymentsToAcquirePropertyPlantAndEquipment / USD,35343000.0,52883000.0,88242000.0,81921000.0,21400000.0,53600000.0,130400000.0,106800000.0,36900000.0,109500000.0,152200000.0,169200000.0,99800000.0,210900000.0,265300000.0,206200000.0,91500000.0,139700000.0,214700000.0
PreferredStockParOrStatedValuePerShare / USD/shares,,,,0.002,,,,0.002,,,,0.002,,,,0.002,,,
PreferredStockSharesAuthorized / shares,,,,8000000.0,,,,8000000.0,,,,8000000.0,,,,8000000.0,,,
PreferredStockSharesIssued / shares,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
PreferredStockSharesOutstanding / shares,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
PreferredStockValue / USD,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
PrepaidExpenseAndOtherAssetsCurrent / USD,63782000.0,63782000.0,63782000.0,63782000.0,111000000.0,111000000.0,111000000.0,111000000.0,109600000.0,109600000.0,109600000.0,109600000.0,125900000.0,125900000.0,125900000.0,125900000.0,113900000.0,113900000.0,113900000.0
PrepaidExpenseNoncurrent / USD,131657000.0,131657000.0,131657000.0,131657000.0,215900000.0,215900000.0,215900000.0,215900000.0,481300000.0,481300000.0,481300000.0,481300000.0,547600000.0,547600000.0,547600000.0,547600000.0,516900000.0,516900000.0,516900000.0
PrepaidExpenseOtherNoncurrent / USD,,,0.0,0.0,54600000.0,54600000.0,54600000.0,54600000.0,282300000.0,282300000.0,282300000.0,282300000.0,302500000.0,302500000.0,302500000.0,302500000.0,307800000.0,307800000.0,307800000.0
ProceedsFromIssuanceOfDebt / USD,,,,,,,,,,,,,,,,,,0.0,0.0
ProceedsFromIssuanceOfLongTermDebt / USD,0.0,0.0,0.0,950000000.0,3731100000.0,3806100000.0,3806100000.0,0.0,0.0,200000000.0,200000000.0,3896100000.0,200000000.0,250000000.0,1295300000.0,200000000.0,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans / USD,5458000.0,48234000.0,50490000.0,147276000.0,500000.0,40300000.0,42800000.0,86600000.0,2500000.0,51400000.0,52500000.0,84500000.0,7500000.0,60400000.0,61100000.0,91300000.0,2300000.0,51600000.0,52400000.0
ProceedsFromLinesOfCredit / USD,,,,,,,,,,,,,,,,,0.0,,
ProceedsFromPaymentsForOtherFinancingActivities / USD,-2507000.0,-2507000.0,-1504000.0,-6812000.0,,,1000000.0,-1500000.0,,,1000000.0,-10800000.0,,,-7000000.0,900000.0,0.0,0.0,0.0
ProceedsFromSaleOfPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,100000.0,400000.0,500000.0
ProductLiabilityAccrualPeriodExpense / USD,,,,,,,,,,,,,,90000000.0,198000000.0,,,,
ProductWarrantyAccrualClassifiedCurrent / USD,,,,,,,,,,,,,,25500000.0,25500000.0,,,,
ProductWarrantyExpense / USD,,,,,,,,,,90000000.0,198000000.0,251000000.0,,,,251000000.0,,,
PropertyPlantAndEquipmentGross / USD,1109000000.0,1109000000.0,1109000000.0,1109000000.0,1328200000.0,1328200000.0,1328200000.0,1328200000.0,1535500000.0,1535500000.0,1535500000.0,1535500000.0,1836800000.0,1836800000.0,1836800000.0,1836800000.0,2037500000.0,2037500000.0,2037500000.0
PropertyPlantAndEquipmentNet / USD,326125000.0,326125000.0,326125000.0,326125000.0,462800000.0,462800000.0,462800000.0,462800000.0,577400000.0,577400000.0,577400000.0,577400000.0,756000000.0,756000000.0,756000000.0,756000000.0,790500000.0,790500000.0,790500000.0
RepaymentsOfLongTermDebt / USD,0.0,0.0,100000000.0,1250000000.0,200000000.0,275000000.0,425900000.0,250000000.0,10900000.0,151900000.0,243800000.0,526800000.0,21900000.0,593700000.0,1600600000.0,265600000.0,21900000.0,43800000.0,76600000.0
ResearchAndDevelopmentExpense / USD,279584000.0,556723000.0,812360000.0,1080391000.0,286100000.0,653100000.0,1025000000.0,1072700000.0,444100000.0,893100000.0,1341200000.0,1424200000.0,480700000.0,955500000.0,1436600000.0,1784300000.0,476100000.0,962800000.0,1451400000.0
RestructuringCharges / USD,21300000.0,141900000.0,170783000.0,,,,,,59900000.0,101900000.0,105300000.0,32400000.0,59900000.0,101900000.0,201400000.0,131100000.0,1700000.0,10400000.0,20500000.0
RestructuringCosts / USD,,,,55328000.0,,,,170800000.0,,,,,,,105300000.0,21600000.0,4100000.0,8100000.0,366400000.0
RestructuringCostsAndAssetImpairmentCharges / USD,21287000.0,141877000.0,161189000.0,,12900000.0,25200000.0,31100000.0,180400000.0,1300000.0,2500000.0,18100000.0,31600000.0,59900000.0,101900000.0,105300000.0,21600000.0,,,723200000.0
RestructuringReserve / USD,10800000.0,10800000.0,10800000.0,14428000.0,5600000.0,,,10800000.0,5000000.0,5000000.0,5000000.0,5600000.0,17000000.0,,17000000.0,5000000.0,329100000.0,329100000.0,329100000.0
RestructuringReserveCurrent / USD,,,,4324000.0,,,,4200000.0,4200000.0,4200000.0,14200000.0,16100000.0,9800000.0,,128800000.0,100700000.0,89100000.0,65800000.0,64500000.0
RestructuringReserveNoncurrent / USD,,,,1241000.0,,,,800000.0,700000.0,1000000.0,900000.0,900000.0,800000.0,,900000.0,900000.0,228400000.0,228400000.0,228400000.0
RetainedEarningsAccumulatedDeficit / USD,2103441000.0,2103441000.0,2103441000.0,2103441000.0,1491400000.0,1491400000.0,1491400000.0,1491400000.0,1123500000.0,1123500000.0,1123500000.0,1123500000.0,-16700000.0,-16700000.0,-16700000.0,-16700000.0,-1109200000.0,-1109200000.0,-1109200000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,693641000.0,1420938000.0,2171081000.0,2699161000.0,832300000.0,1908200000.0,3119400000.0,2968900000.0,1446900000.0,2963800000.0,4501100000.0,4462400000.0,1321700000.0,2662600000.0,4081200000.0,5919600000.0,1160900000.0,2433800000.0,3949900000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,28928000.0,,,,26600000.0,,,,95400000.0,,,,107700000.0,,,
SellingGeneralAndAdministrativeExpense / USD,122027000.0,234821000.0,350322000.0,,201500000.0,460700000.0,704100000.0,,235700000.0,432400000.0,640200000.0,955300000.0,199000000.0,409000000.0,622000000.0,843600000.0,199900000.0,397200000.0,602500000.0
SeveranceCosts1 / USD,,,,31205000.0,,,,38500000.0,600000.0,900000.0,13500000.0,24100000.0,47400000.0,66100000.0,69100000.0,15500000.0,,,13600000.0
ShareBasedCompensation / USD,59687000.0,122273000.0,182060000.0,242207000.0,92700000.0,206800000.0,325900000.0,241500000.0,131100000.0,275600000.0,421700000.0,460700000.0,143200000.0,296000000.0,454500000.0,552400000.0,136500000.0,291400000.0,449800000.0
ShortTermBorrowings / USD,199641000.0,199641000.0,199641000.0,199641000.0,63200000.0,63200000.0,63200000.0,63200000.0,584400000.0,584400000.0,584400000.0,584400000.0,107300000.0,107300000.0,107300000.0,107300000.0,129500000.0,129500000.0,129500000.0
ShortTermDebtWeightedAverageInterestRate / pure,,,,,,,,,,,,,,,,,,0.05785,0.05785
StockIssuedDuringPeriodValueNewIssues / USD,5471000.0,5471000.0,5471000.0,147053000.0,500000.0,500000.0,500000.0,86700000.0,2400000.0,2400000.0,2400000.0,84500000.0,8300000.0,8300000.0,8300000.0,91300000.0,2200000.0,2200000.0,2200000.0
StockRepurchaseProgramAuthorizedAmount1 / USD,3250000000.0,3250000000.0,3250000000.0,3250000000.0,3250000000.0,3250000000.0,3250000000.0,3250000000.0,3250000000.0,3250000000.0,3250000000.0,3300000000.0,3300000000.0,3300000000.0,3300000000.0,3300000000.0,3300000000.0,3300000000.0,3300000000.0
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1 / USD,564500000.0,564500000.0,564500000.0,564500000.0,549500000.0,499500000.0,449500000.0,449500000.0,449500000.0,449500000.0,399500000.0,299500000.0,3100000000.0,3000000000.0,2800000000.0,2600000000.0,2200000000.0,2000000000.0,5700000000.0
StockRepurchasedDuringPeriodShares / shares,,,,14486000.0,300000.0,1200000.0,2300000.0,1300000.0,300000.0,1200000.0,2300000.0,0.0,0.0,0.0,800000.0,2300000.0,2200000.0,4700000.0,7300000.0
StockRepurchasedDuringPeriodValue / USD,25202000.0,25202000.0,25202000.0,364272000.0,15000000.0,15000000.0,15000000.0,25200000.0,15000000.0,15000000.0,15000000.0,0.0,150000000.0,150000000.0,50000000.0,115000000.0,150000000.0,150000000.0,150000000.0
StockholdersEquity / USD,8678580000.0,8678580000.0,8678580000.0,7306410000.0,8435800000.0,8435800000.0,8435800000.0,8678600000.0,15702100000.0,15702100000.0,15702100000.0,8435800000.0,15637200000.0,15637200000.0,15637200000.0,15702100000.0,14831400000.0,14831400000.0,14831400000.0
TimeDepositsAtCarryingValue / USD,,,,114645000.0,,,,177600000.0,,,,150700000.0,,,,2600000.0,,,
TreasuryStockAcquiredAverageCostPerShare / USD/shares,,,,25.15,,,,20.14,,,,0.0,,,,49.93,,,
UnrecognizedTaxBenefits / USD,242200000.0,242200000.0,242200000.0,158323000.0,,,,166900000.0,,,,242200000.0,,,,334000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation / USD,,,,589000.0,,,,500000.0,,,,500000.0,,,,300000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,6747000.0,,,,1100000.0,,,,0.0,,,,16400000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,,443000.0,,,,500000.0,,,,5900000.0,,,,0.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,4000000.0,4000000.0,4000000.0,12400000.0,,,,4000000.0,,,,3900000.0,,,,3200000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense / USD,,,,1400000.0,,,,1000000.0,,,,600000.0,,,,1600000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromAcquisition / USD,,,,9215000.0,,,,0.0,,,,94600000.0,,,,0.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,,7614000.0,,,,5600000.0,,,,7700000.0,,,,6800000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,1789000.0,,,,77900000.0,,,,1500000.0,,,,2000000.0,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,,,4044000.0,,,,8200000.0,,,,5600000.0,,,,8600000.0,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,198700000.0,201500000.0,200500000.0,198800000.0,,,,216700000.0,,,,196000000.0,,,,207000000.0,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount / USD,,,,253900000.0,,,,-41700000.0,,,,137300000.0,,,,77200000.0,,,
WarrantsAndRightsOutstanding / USD,,,,,,,,,,,,,,,,227600000.0,227600000.0,227600000.0,227600000.0
WeightedAverageNumberOfDilutedSharesOutstanding / shares,663547000.0,665541000.0,667186000.0,676094000.0,693400000.0,757200000.0,781000000.0,668800000.0,848000000.0,849400000.0,850500000.0,796900000.0,856700000.0,858800000.0,860100000.0,851400000.0,865000000.0,865400000.0,865500000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,663547000.0,665541000.0,667186000.0,664709000.0,693400000.0,757200000.0,781000000.0,668800000.0,848000000.0,849400000.0,850500000.0,796900000.0,856700000.0,858800000.0,860100000.0,851400000.0,865000000.0,865400000.0,865500000.0
