fact_unit,2009-09-02,2009-10-30,2010-02-26,2010-05-05,2010-08-05,2010-11-03,2011-02-28,2011-05-04,2011-08-03,2011-11-02,2012-02-24,2012-05-01,2012-08-02,2012-10-31,2013-02-22,2013-04-29,2013-07-29,2013-10-29,2014-02-25,2014-04-29,2014-07-30,2014-10-28,2015-02-24,2015-04-29,2015-07-29,2015-10-28,2016-02-19,2016-04-27,2016-07-26,2016-10-25,2017-02-17,2017-04-27,2017-07-25,2017-10-24,2018-02-16,2018-04-25,2018-07-24,2018-10-23,2019-02-13,2019-04-23,2019-07-23,2019-10-21,2020-02-13,2020-04-24,2020-07-24,2020-10-23,2021-02-12,2021-04-23,2021-07-23,2021-10-22,2022-02-11,2022-04-22,2022-07-22,2022-10-21,2023-02-10,2023-04-21,2023-07-25,2023-10-20,2024-02-09,2024-04-19,2024-07-19,2024-10-18,2025-02-07,2025-04-18,2025-07-18,2025-10-17
AccountsPayableCurrentAndNoncurrent / USD,,8428000000.0,8428000000.0,8926000000.0,9063000000.0,9063000000.0,9063000000.0,9691000000.0,9691000000.0,9691000000.0,9691000000.0,10458000000.0,10458000000.0,10458000000.0,10458000000.0,10006000000.0,10006000000.0,10006000000.0,10006000000.0,10615000000.0,10615000000.0,10615000000.0,10615000000.0,11300000000.0,11300000000.0,11300000000.0,11300000000.0,11822000000.0,11822000000.0,11822000000.0,11822000000.0,11190000000.0,11190000000.0,11190000000.0,11190000000.0,14657000000.0,14657000000.0,14657000000.0,14657000000.0,12255000000.0,12255000000.0,12255000000.0,12255000000.0,12738000000.0,12738000000.0,12738000000.0,12738000000.0,9444000000.0,9444000000.0,9444000000.0,9444000000.0,10574000000.0,10574000000.0,10574000000.0,10574000000.0,12133000000.0,12133000000.0,12133000000.0,12133000000.0,13109000000.0,13109000000.0,13109000000.0,13109000000.0,13884000000.0,13884000000.0,13884000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,3743000000.0,3743000000.0,3743000000.0,4130000000.0,4130000000.0,4130000000.0,4130000000.0,4483000000.0,4483000000.0,4483000000.0,4483000000.0,4747000000.0,4747000000.0,4747000000.0,4747000000.0,5429000000.0,5429000000.0,5429000000.0,5429000000.0,5978000000.0,5978000000.0,5978000000.0,5978000000.0,6270000000.0,6270000000.0,6270000000.0,6270000000.0,6801000000.0,6801000000.0,6801000000.0,6801000000.0,5145000000.0,5145000000.0,5145000000.0,5145000000.0,5455000000.0,5455000000.0,5455000000.0,5455000000.0,6015000000.0,6015000000.0,6015000000.0,6015000000.0,6562000000.0,6562000000.0,6562000000.0,6562000000.0,7540000000.0,7540000000.0,7540000000.0,7540000000.0,8602000000.0,8602000000.0,8602000000.0,8602000000.0,9850000000.0,9850000000.0,9850000000.0,9850000000.0,9911000000.0,9911000000.0,9911000000.0,9911000000.0,10739000000.0,10739000000.0,10739000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-1606000000.0,-1606000000.0,-1606000000.0,-712000000.0,-712000000.0,-712000000.0,-712000000.0,-917000000.0,-917000000.0,-917000000.0,-917000000.0,-876000000.0,-876000000.0,-876000000.0,-876000000.0,-927000000.0,-927000000.0,-927000000.0,-927000000.0,-1426000000.0,-1426000000.0,-1426000000.0,-1426000000.0,-1919000000.0,-1919000000.0,-1919000000.0,-1919000000.0,-2534000000.0,-2534000000.0,-2534000000.0,-2534000000.0,-2784000000.0,-2784000000.0,-2784000000.0,-2784000000.0,-2428000000.0,-2428000000.0,-2428000000.0,-2428000000.0,-2597000000.0,-2597000000.0,-2597000000.0,-2597000000.0,-2737000000.0,-2737000000.0,-2737000000.0,-2737000000.0,-2895000000.0,-2895000000.0,-2895000000.0,-2895000000.0,-2945000000.0,-2945000000.0,-2945000000.0,-2945000000.0,-3210000000.0,-3210000000.0,-3210000000.0,-3210000000.0,-3072000000.0,-3072000000.0,-3072000000.0,-3072000000.0,-3395000000.0,-3395000000.0,-3395000000.0
AdditionalPaidInCapital / USD,10496000000.0,10496000000.0,10496000000.0,11144000000.0,11144000000.0,11144000000.0,11144000000.0,11937000000.0,11937000000.0,11937000000.0,11937000000.0,12217000000.0,12217000000.0,12217000000.0,12217000000.0,12067000000.0,12067000000.0,12067000000.0,12067000000.0,12202000000.0,12202000000.0,12202000000.0,12202000000.0,12874000000.0,12874000000.0,12874000000.0,12874000000.0,13348000000.0,13348000000.0,13348000000.0,13348000000.0,12733000000.0,12733000000.0,12733000000.0,12733000000.0,12210000000.0,12210000000.0,12210000000.0,12210000000.0,12218000000.0,12218000000.0,12218000000.0,12218000000.0,11774000000.0,11774000000.0,11774000000.0,11774000000.0,11881000000.0,11881000000.0,11881000000.0,11881000000.0,11495000000.0,11495000000.0,11495000000.0,11495000000.0,11493000000.0,11493000000.0,11493000000.0,11493000000.0,11372000000.0,11372000000.0,11372000000.0,11372000000.0,11370000000.0,11370000000.0,11370000000.0
AffordableHousingTaxCreditsAndOtherTaxBenefitsAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,47000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182000000.0,52000000.0,104000000.0,153000000.0,196000000.0,57000000.0,113000000.0,164000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,,,,,,,,,,,287000000.0,,,,301000000.0,,,,297000000.0,,,,350000000.0,,,,290000000.0,,,,234000000.0,,,,252000000.0,,,,283000000.0,,,,288000000.0,,,,280000000.0,,,,247000000.0,,,,326000000.0,,,,373000000.0,,,
AmortizationMethodQualifiedAffordableHousingProjectInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798000000.0,,,,1018000000.0,,,,1006000000.0,,,,1109000000.0,,,,1095000000.0,,,,1084000000.0,,,,1207000000.0,1173000000.0,1214000000.0,1263000000.0,1369000000.0,1454000000.0,1577000000.0,1558000000.0
AmortizationMethodQualifiedAffordableHousingProjectInvestmentsAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226000000.0,41000000.0,83000000.0,122000000.0,161000000.0,47000000.0,95000000.0,143000000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,176000000.0,,,,189000000.0,,,,198000000.0,,,,193000000.0,,,,174000000.0,,,,183000000.0,,,,194000000.0,,,,207000000.0,,,,212000000.0,,,,49000000.0,,,,54000000.0,,,,57000000.0,,,,51000000.0,,,
AmountOfRestrictedNetAssetsForConsolidatedAndUnconsolidatedSubsidiaries / USD,,,,,,,9300000000.0,,,,9400000000.0,,,,9400000000.0,,,,9900000000.0,,,,11000000000.0,,,,11300000000.0,,,,7800000000.0,,,,9300000000.0,,,,8800000000.0,,,,10000000000.0,,,,7700000000.0,,,,10000000000.0,,,,12000000000.0,,,,13600000000.0,,,,15300000000.0,,,
