fact_unit,2009-07-28,2009-10-29,2010-02-23,2010-05-10,2010-08-05,2010-11-03,2011-02-23,2011-05-03,2011-08-02,2011-11-02,2012-02-23,2012-05-03,2012-08-02,2012-11-01,2013-02-21,2013-05-01,2013-07-31,2013-10-30,2014-02-21,2014-04-30,2014-07-30,2014-10-29,2015-02-26,2015-05-06,2015-08-07,2015-11-09,2016-02-26,2016-05-06,2016-08-04,2016-11-07,2017-02-23,2017-05-04,2017-08-07,2017-11-02,2018-02-23,2018-05-09,2018-08-06,2018-08-23,2018-11-05,2019-02-21,2019-05-08,2019-07-30,2020-03-17,2020-04-30,2020-07-30,2020-10-29,2021-02-11,2021-04-29,2021-07-29,2021-10-28,2022-02-23,2022-04-28,2022-07-28,2022-10-27,2023-02-09,2023-04-27,2023-07-27,2023-11-02,2024-02-08,2024-05-02,2024-08-06,2024-11-12,2025-02-21,2025-05-06,2025-08-05,2025-11-04
AccountsPayableAndAccruedLiabilitiesCurrent / USD,3241000000.0,3241000000.0,3241000000.0,3753000000.0,3753000000.0,3753000000.0,3753000000.0,4017000000.0,4017000000.0,4017000000.0,4017000000.0,4411000000.0,4411000000.0,4411000000.0,4411000000.0,4409000000.0,4409000000.0,4409000000.0,4409000000.0,4866000000.0,4866000000.0,4866000000.0,4208000000.0,4343000000.0,4343000000.0,3018000000.0,2677000000.0,2666000000.0,2666000000.0,2666000000.0,2666000000.0,2612000000.0,2612000000.0,2612000000.0,2612000000.0,2733000000.0,2733000000.0,2612000000.0,2733000000.0,2733000000.0,2832000000.0,2832000000.0,2598000000.0,2689000000.0,2689000000.0,2689000000.0,2689000000.0,2689000000.0,,,1884000000.0,,,,2479000000.0,,,,2170000000.0,,,,1915000000.0,,,
AccountsPayableCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043000000.0,1043000000.0,1043000000.0,1043000000.0,1246000000.0,1246000000.0,1246000000.0,1246000000.0,1139000000.0,1110000000.0,1110000000.0,1110000000.0,1241000000.0,1241000000.0,881000000.0,881000000.0,968000000.0,968000000.0,968000000.0
AccountsReceivableNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000000.0,1700000000.0,,1700000000.0,1700000000.0,1700000000.0,1700000000.0,1800000000.0,1800000000.0,1800000000.0,1800000000.0,1800000000.0,1800000000.0,1700000000.0,1700000000.0,1700000000.0,2400000000.0,2400000000.0,2400000000.0,2400000000.0,2400000000.0,2340000000.0,2340000000.0,2340000000.0,2430000000.0,2430000000.0,1540000000.0,1540000000.0,1540000000.0,1540000000.0,1540000000.0
AccountsReceivableNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840000000.0,,,,1896000000.0,1896000000.0,,,2007000000.0,,,2629000000.0,2629000000.0,2659000000.0,2571000000.0,2571000000.0,2571000000.0,2690000000.0,2690000000.0,1719000000.0,1719000000.0,1679000000.0,1679000000.0,1679000000.0
AccrualForTaxesOtherThanIncomeTaxesCurrent / USD,,,,,,,201000000.0,,,,155000000.0,,,,150000000.0,,,,152000000.0,,,,237000000.0,,,,184000000.0,,,,166000000.0,,,,143000000.0,,,143000000.0,,143000000.0,,,131000000.0,,,,113000000.0,113000000.0,,,148000000.0,,,,174000000.0,,,,161000000.0,,,,92000000.0,,,
AccruedIncomeTaxesCurrent / USD,,,,,,,375000000.0,,,,346000000.0,,,,353000000.0,,,,451000000.0,,,,382000000.0,,,,336000000.0,453000000.0,453000000.0,453000000.0,,,,,,,,,,,,,,,,,,,,,,,,,90000000.0,,,,91000000.0,,,,78000000.0,,,
AccruedLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884000000.0,1884000000.0,1884000000.0,1884000000.0,2479000000.0,2479000000.0,2479000000.0,2479000000.0,2202000000.0,2170000000.0,2170000000.0,2170000000.0,2594000000.0,2594000000.0,1915000000.0,1915000000.0,1861000000.0,1861000000.0,1861000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,4901000000.0,4901000000.0,4901000000.0,5331000000.0,5331000000.0,5331000000.0,5331000000.0,5448000000.0,5448000000.0,5448000000.0,5448000000.0,5771000000.0,5771000000.0,5771000000.0,5771000000.0,5963000000.0,5963000000.0,5963000000.0,5963000000.0,6110000000.0,6110000000.0,4520000000.0,4520000000.0,4604000000.0,4604000000.0,4604000000.0,4604000000.0,4873000000.0,4873000000.0,4873000000.0,4873000000.0,5560000000.0,5560000000.0,4873000000.0,5560000000.0,5560000000.0,5785000000.0,5785000000.0,5803000000.0,6148000000.0,6148000000.0,6148000000.0,6148000000.0,6148000000.0,6549000000.0,6549000000.0,6549000000.0,6550000000.0,6550000000.0,6550000000.0,6550000000.0,6442000000.0,6085000000.0,6085000000.0,6085000000.0,6790000000.0,6790000000.0,4779000000.0,4779000000.0,4778000000.0,4778000000.0,4778000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-1885000000.0,-1885000000.0,-1885000000.0,-1777000000.0,-1777000000.0,-1777000000.0,-1885000000.0,-2139000000.0,-2139000000.0,-2139000000.0,-1777000000.0,-2591000000.0,-2591000000.0,-2591000000.0,-2139000000.0,-2810000000.0,-2810000000.0,-2810000000.0,-2810000000.0,-2810000000.0,-2810000000.0,-2810000000.0,-2810000000.0,-1976000000.0,-1976000000.0,-1976000000.0,-1976000000.0,-3650000000.0,-3650000000.0,-3650000000.0,-3650000000.0,-4556000000.0,-4556000000.0,-4556000000.0,-4556000000.0,-4001000000.0,-4001000000.0,-4556000000.0,-4001000000.0,-4001000000.0,-4424000000.0,-4424000000.0,-3427000000.0,-3710000000.0,-3710000000.0,-3710000000.0,-3710000000.0,-3710000000.0,-3314000000.0,-3314000000.0,-3314000000.0,-3380000000.0,-3380000000.0,-3380000000.0,-3380000000.0,-3833000000.0,-3833000000.0,-3833000000.0,-3833000000.0,-3554000000.0,-3554000000.0,-3554000000.0,-3554000000.0,-4010000000.0,-4010000000.0,-4010000000.0
AdditionalPaidInCapitalCommonStock / USD,5533000000.0,5533000000.0,5533000000.0,5683000000.0,5683000000.0,5683000000.0,5683000000.0,5753000000.0,5753000000.0,5753000000.0,5753000000.0,5783000000.0,5783000000.0,5783000000.0,5783000000.0,,,,5769000000.0,5818000000.0,5818000000.0,5818000000.0,5818000000.0,5853000000.0,5853000000.0,5853000000.0,5853000000.0,5902000000.0,5902000000.0,5902000000.0,5902000000.0,5958000000.0,5958000000.0,5958000000.0,5958000000.0,5940000000.0,5940000000.0,5958000000.0,5940000000.0,5940000000.0,5898000000.0,5898000000.0,5912000000.0,5955000000.0,5955000000.0,5955000000.0,5955000000.0,5955000000.0,6043000000.0,6043000000.0,6043000000.0,6197000000.0,6197000000.0,6197000000.0,6197000000.0,6322000000.0,6322000000.0,6322000000.0,6322000000.0,6389000000.0,6389000000.0,6389000000.0,6389000000.0,6421000000.0,6421000000.0,6421000000.0
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112000000.0,112000000.0,112000000.0,110000000.0,110000000.0,112000000.0,112000000.0,112000000.0,125000000.0,125000000.0,125000000.0,125000000.0,122000000.0,122000000.0,122000000.0,125000000.0,114000000.0,114000000.0,50000000.0,52000000.0,62000000.0,62000000.0,62000000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,,118000000.0,,,,139000000.0,,,,128000000.0,,,,127000000.0,,,,169000000.0,,,,119000000.0,,,,110000000.0,,,,127000000.0,,,127000000.0,,120000000.0,,,110000000.0,112000000.0,112000000.0,112000000.0,112000000.0,112000000.0,125000000.0,125000000.0,125000000.0,122000000.0,122000000.0,122000000.0,122000000.0,114000000.0,114000000.0,114000000.0,114000000.0,129000000.0,129000000.0,62000000.0,62000000.0,71000000.0,71000000.0,71000000.0
