fact_unit,2010-08-04,2010-11-03,2011-02-24,2011-05-05,2011-08-04,2011-11-04,2012-02-24,2012-05-08,2012-08-03,2012-11-07,2013-02-21,2013-05-07,2013-08-08,2013-11-07,2014-02-24,2014-05-09,2014-08-06,2014-11-05,2015-02-17,2015-05-06,2015-08-06,2015-11-04,2016-02-26,2016-05-05,2016-08-03,2016-11-08,2017-03-01,2017-05-10,2017-08-02,2017-11-07,2018-02-28,2018-05-02,2018-08-01,2018-11-06,2019-02-22,2019-05-01,2019-08-05,2019-11-06,2020-02-25,2020-05-06,2020-08-05,2020-11-04,2021-02-23,2021-05-05,2021-08-04,2021-11-04,2022-02-23,2022-05-04,2022-08-03,2022-11-02,2023-02-23,2023-05-04,2023-08-02,2023-11-03,2024-02-21,2024-05-02,2024-08-06,2024-10-29,2025-02-21,2025-04-28,2025-07-25,2025-10-23
AccountsPayableAndAccruedLiabilitiesCurrent / USD,119000000.0,125000000.0,125000000.0,142000000.0,142000000.0,142000000.0,142000000.0,164000000.0,164000000.0,164000000.0,164000000.0,172000000.0,172000000.0,172000000.0,172000000.0,228000000.0,228000000.0,228000000.0,228000000.0,189000000.0,189000000.0,189000000.0,189000000.0,158000000.0,158000000.0,158000000.0,158000000.0,175000000.0,175000000.0,175000000.0,175000000.0,177000000.0,177000000.0,177000000.0,177000000.0,198000000.0,198000000.0,198000000.0,198000000.0,148000000.0,148000000.0,148000000.0,148000000.0,175000000.0,175000000.0,175000000.0,175000000.0,185000000.0,185000000.0,185000000.0,185000000.0,185000000.0,185000000.0,185000000.0,185000000.0,332000000.0,332000000.0,332000000.0,332000000.0,269000000.0,269000000.0,269000000.0
AccretionExpense / USD,7000000.0,10000000.0,11000000.0,4000000.0,7000000.0,11000000.0,,4000000.0,8000000.0,12000000.0,14000000.0,1000000.0,1000000.0,3000000.0,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,364000000.0,,,,392000000.0,,,,401000000.0,,,,459000000.0,,,,468000000.0,,,,507000000.0,,,,557000000.0,,,,505000000.0,,,,424000000.0,,,,486000000.0,,,,557000000.0,,,,514000000.0,,,,559000000.0,,,,662000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-406000000.0,-406000000.0,-406000000.0,-272000000.0,-272000000.0,-272000000.0,-272000000.0,-350000000.0,-350000000.0,-350000000.0,-350000000.0,-185000000.0,-185000000.0,-185000000.0,-185000000.0,-67000000.0,-67000000.0,-67000000.0,-67000000.0,-682000000.0,-682000000.0,-682000000.0,-682000000.0,-864000000.0,-864000000.0,-864000000.0,-864000000.0,-979000000.0,-979000000.0,-979000000.0,-979000000.0,-862000000.0,-862000000.0,-862000000.0,-862000000.0,-1530000000.0,-1530000000.0,-1530000000.0,-1530000000.0,-1686000000.0,-1686000000.0,-1686000000.0,-1686000000.0,-1368000000.0,-1368000000.0,-1368000000.0,-1368000000.0,-1587000000.0,-1587000000.0,-1587000000.0,-1587000000.0,-1991000000.0,-1991000000.0,-1991000000.0,-1991000000.0,-1924000000.0,-1924000000.0,-1924000000.0,-1924000000.0,-2099000000.0,-2099000000.0,-2099000000.0
AdditionalPaidInCapital / USD,3736000000.0,3736000000.0,3736000000.0,3780000000.0,3780000000.0,3780000000.0,3780000000.0,3793000000.0,3793000000.0,3793000000.0,3793000000.0,3771000000.0,3771000000.0,3771000000.0,3771000000.0,4278000000.0,4278000000.0,4278000000.0,4278000000.0,3222000000.0,3222000000.0,3222000000.0,3222000000.0,3011000000.0,3011000000.0,3011000000.0,3011000000.0,3104000000.0,3104000000.0,3104000000.0,3104000000.0,3024000000.0,3024000000.0,3024000000.0,3024000000.0,2716000000.0,2716000000.0,2716000000.0,2716000000.0,2632000000.0,2632000000.0,2632000000.0,2632000000.0,2547000000.0,2547000000.0,2547000000.0,2547000000.0,1952000000.0,1952000000.0,1949000000.0,1949000000.0,1445000000.0,1445000000.0,1445000000.0,1445000000.0,5496000000.0,5496000000.0,5496000000.0,5496000000.0,5530000000.0,5530000000.0,5530000000.0
AllocatedShareBasedCompensationExpense / USD,,,,,17000000.0,25000000.0,35000000.0,7000000.0,17000000.0,26000000.0,33000000.0,10000000.0,22000000.0,34000000.0,36000000.0,9000000.0,18000000.0,32000000.0,46000000.0,14000000.0,30000000.0,45000000.0,47000000.0,14000000.0,32000000.0,49000000.0,62000000.0,16000000.0,35000000.0,55000000.0,68000000.0,15000000.0,34000000.0,52000000.0,86000000.0,15000000.0,33000000.0,51000000.0,70000000.0,16000000.0,36000000.0,57000000.0,69000000.0,17000000.0,40000000.0,64000000.0,79000000.0,19000000.0,43000000.0,66000000.0,87000000.0,25000000.0,49000000.0,76000000.0,90000000.0,26000000.0,60000000.0,90000000.0,106000000.0,30000000.0,69000000.0,105000000.0
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,3000000.0,,,,3000000.0,,,,5000000.0,,,,9000000.0,,,,16000000.0,,,,16000000.0,,,,14000000.0,9000000.0,9000000.0,9000000.0,13000000.0,,,,9000000.0,9000000.0,9000000.0,9000000.0,13000000.0,21000000.0,21000000.0,21000000.0,9000000.0,17000000.0,17000000.0,17000000.0,21000000.0,15000000.0,15000000.0,15000000.0,15000000.0,18000000.0,18000000.0,18000000.0,18000000.0,10000000.0,10000000.0,10000000.0
AmortizationOfFinancingCostsAndDiscounts / USD,,,,1000000.0,,,11000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,3000000.0,3000000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,,28000000.0,41000000.0,57000000.0,13000000.0,26000000.0,39000000.0,55000000.0,13000000.0,26000000.0,44000000.0,52000000.0,18000000.0,36000000.0,53000000.0,63000000.0,15000000.0,31000000.0,46000000.0,69000000.0,17000000.0,36000000.0,59000000.0,62000000.0,23000000.0,45000000.0,67000000.0,82000000.0,28000000.0,56000000.0,83000000.0,92000000.0,26000000.0,51000000.0,76000000.0,109000000.0,25000000.0,50000000.0,76000000.0,101000000.0,36000000.0,76000000.0,116000000.0,103000000.0,40000000.0,78000000.0,116000000.0,170000000.0,38000000.0,75000000.0,112000000.0,153000000.0,123000000.0,244000000.0,366000000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325187.0,264134.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
