fact_unit,2009-08-06,2009-11-03,2010-02-10,2010-05-05,2010-08-05,2010-11-03,2011-02-10,2011-05-03,2011-05-23,2011-08-02,2011-11-04,2012-02-09,2012-05-03,2012-08-07,2012-10-30,2013-02-07,2013-05-06,2013-08-05,2013-11-07,2014-02-12,2014-05-06,2014-08-04,2014-11-10,2015-02-10,2015-05-06,2015-07-29,2015-11-05,2016-02-09,2016-05-04,2016-08-02,2016-11-08,2017-02-08,2017-05-08,2017-08-04,2017-11-07,2018-02-13,2018-05-07,2018-08-07,2018-11-08,2019-02-12,2019-05-07,2019-08-07,2019-11-06,2020-02-14,2020-05-06,2020-08-03,2020-11-02,2021-03-01,2021-05-05,2021-08-03,2021-11-03,2022-02-15,2022-05-04,2022-08-03,2022-11-02,2023-02-24,2023-05-03,2023-08-02,2023-11-06,2024-02-28,2024-05-09,2024-08-09,2024-11-04,2025-02-27,2025-05-07,2025-08-11,2025-10-28
AccountsPayableAndAccruedLiabilitiesCurrent / USD,5685000000.0,5685000000.0,5685000000.0,6283000000.0,6283000000.0,6283000000.0,6283000000.0,6488000000.0,6283000000.0,6488000000.0,6488000000.0,6488000000.0,6853000000.0,6853000000.0,6853000000.0,6853000000.0,6984000000.0,6984000000.0,6984000000.0,6984000000.0,7458000000.0,7458000000.0,7458000000.0,7458000000.0,9247000000.0,9247000000.0,9247000000.0,9247000000.0,11994000000.0,11994000000.0,11994000000.0,11994000000.0,13361000000.0,13361000000.0,13361000000.0,13361000000.0,15180000000.0,15180000000.0,15180000000.0,15180000000.0,16705000000.0,16705000000.0,16705000000.0,16705000000.0,19005000000.0,19005000000.0,19005000000.0,19005000000.0,22495000000.0,22495000000.0,22495000000.0,22495000000.0,24643000000.0,24643000000.0,24643000000.0,24643000000.0,27715000000.0,27715000000.0,27715000000.0,27715000000.0,31958000000.0,31958000000.0,31958000000.0,31958000000.0,34337000000.0,34337000000.0,34337000000.0
AccountsReceivableNetCurrent / USD,,,1929000000.0,1954000000.0,1954000000.0,1954000000.0,1954000000.0,2061000000.0,1954000000.0,2061000000.0,2061000000.0,2061000000.0,2294000000.0,2294000000.0,2294000000.0,2294000000.0,2709000000.0,2709000000.0,2709000000.0,2709000000.0,3052000000.0,3052000000.0,3052000000.0,3052000000.0,4252000000.0,4252000000.0,4252000000.0,4252000000.0,6523000000.0,6523000000.0,6523000000.0,6523000000.0,8152000000.0,8152000000.0,8152000000.0,8152000000.0,9568000000.0,9568000000.0,9568000000.0,9568000000.0,11388000000.0,11388000000.0,11388000000.0,11388000000.0,11822000000.0,11822000000.0,11822000000.0,11822000000.0,12870000000.0,12870000000.0,12870000000.0,12870000000.0,14216000000.0,14216000000.0,14216000000.0,14216000000.0,17681000000.0,17681000000.0,17681000000.0,17681000000.0,21276000000.0,21276000000.0,21276000000.0,21276000000.0,22365000000.0,22365000000.0,22365000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,2363000000.0,,,,2738000000.0,,2738000000.0,,,2779000000.0,,,,2440000000.0,,,,2564000000.0,,,,2675000000.0,,,,2954000000.0,,,,3173000000.0,,,,3749000000.0,,,,3694000000.0,,,,4141000000.0,,,,4995000000.0,,,,5230000000.0,,,,5992000000.0,,,,6930000000.0,,,,7039000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,,,,,,,,,,,,,461000000.0,461000000.0,461000000.0,461000000.0,438000000.0,438000000.0,438000000.0,438000000.0,-908000000.0,-908000000.0,-908000000.0,-908000000.0,-1392000000.0,-1392000000.0,-1392000000.0,-1392000000.0,-3334000000.0,-3334000000.0,-3334000000.0,-3334000000.0,-2681000000.0,-2681000000.0,-2681000000.0,-2681000000.0,-2667000000.0,-2667000000.0,-2667000000.0,-2667000000.0,-4160000000.0,-4160000000.0,-4160000000.0,-4160000000.0,-3578000000.0,-3578000000.0,-3578000000.0,-3578000000.0,-3814000000.0,-3814000000.0,-3814000000.0,-3814000000.0,-5384000000.0,-5384000000.0,-5384000000.0,-5384000000.0,-8393000000.0,-8393000000.0,-8393000000.0,-8393000000.0,-7027000000.0,-7027000000.0,-7027000000.0,-7027000000.0,-3387000000.0,-3387000000.0,-3387000000.0
AdditionalPaidInCapital / USD,,,,,,,,,,,,,,,,0.0,66000000.0,66000000.0,66000000.0,66000000.0,,,,,,0.0,0.0,0.0,29000000.0,29000000.0,29000000.0,29000000.0,0.0,0.0,0.0,0.0,1703000000.0,1703000000.0,1703000000.0,1703000000.0,,,,0.0,7000000.0,7000000.0,7000000.0,7000000.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,,0.0
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,,,,87000000.0,,152000000.0,227000000.0,220000000.0,84000000.0,154000000.0,198000000.0,278000000.0,88000000.0,160000000.0,230000000.0,260000000.0,89000000.0,18000000.0,174000000.0,299000000.0,86000000.0,157000000.0,230000000.0,239000000.0,,,,314000000.0,,,,348000000.0,,,,417000000.0,,,,531000000.0,,,,587000000.0,,,,641000000.0,,,,619000000.0,,,,719000000.0,,,,836000000.0,,,
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,148000000.0,,,,28000000.0,,28000000.0,,,241000000.0,,,,196000000.0,,,,189000000.0,,,,196000000.0,,,,260000000.0,,,,333000000.0,,,,514000000.0,,,,641000000.0,,,,712000000.0,,,,519000000.0,,,,990000000.0,,,,954000000.0,,,,877000000.0,,,,1000000000.0,,,
AllowanceForDoubtfulOtherReceivablesCurrent / USD,,,,,,,,,,,,66000000.0,,,,72000000.0,,,,206000000.0,,,,169000000.0,,,,156000000.0,,,,138000000.0,,,,409000000.0,,,,440000000.0,,,,502000000.0,,,,859000000.0,,,,1047000000.0,,,,993000000.0,,,,1433000000.0,,,,2084000000.0,,,
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,317000000.0,,,,361000000.0,,,,448000000.0,,,,519000000.0,,,,524000000.0,,,,650000000.0,,,,882000000.0,,,,896000000.0,,,,898000000.0,,,,1000000000.0,,,,1100000000.0,,,,1200000000.0,,,,1300000000.0,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,74000000.0,83000000.0,38000000.0,121000000.0,117000000.0,115000000.0,90000000.0,82000000.0,90000000.0,98000000.0,98000000.0,107000000.0,60000000.0,52000000.0,49000000.0,94000000.0,24000000.0,17000000.0,19000000.0,47000000.0,16000000.0,13000000.0,11000000.0,17000000.0,9000000.0,9000000.0,8000000.0,8000000.0,9000000.0,8000000.0,8000000.0,6000000.0,7000000.0,4000000.0,3000000.0,8000000.0,9000000.0,9000000.0,6000000.0,3000000.0,7000000.0,7000000.0,7000000.0,5000000.0,8000000.0,9000000.0,10000000.0,6000000.0,10000000.0,11000000.0,9000000.0,10000000.0,3000000.0,2000000.0,2000000.0,8000000.0,2000000.0,3000000.0,3000000.0,1000000.0,5000000.0,6000000.0,6000000.0,3000000.0,15000000.0,7000000.0,6000000.0
