fact_unit,2009-07-23,2009-10-21,2010-01-29,2010-04-20,2010-07-23,2010-10-20,2011-02-01,2011-04-20,2011-07-20,2011-10-19,2012-02-06,2012-04-19,2012-07-23,2012-10-18,2013-02-04,2013-04-19,2013-07-22,2013-10-18,2014-02-03,2014-04-25,2014-07-24,2014-10-23,2015-02-06,2015-04-22,2015-07-22,2015-10-21,2016-02-02,2016-04-19,2016-07-20,2016-10-19,2017-02-06,2017-04-19,2017-07-21,2017-10-20,2018-02-02,2018-04-18,2018-07-20,2018-10-22,2019-02-04,2019-04-19,2019-07-22,2019-10-18,2020-02-07,2020-04-17,2020-07-23,2020-10-19,2021-02-10,2021-04-21,2021-07-21,2021-10-20,2022-02-03,2022-04-22,2022-07-22,2022-10-21,2023-02-10,2023-04-20,2023-07-24,2023-10-20,2024-01-31,2024-04-19,2024-07-19,2024-10-18,2025-01-31,2025-04-23,2025-07-23,2025-10-22
AccountsPayableCurrent / USD,,20501000.0,20501000.0,27600000.0,27600000.0,27600000.0,27600000.0,35600000.0,35600000.0,35600000.0,35600000.0,45800000.0,45800000.0,45800000.0,45800000.0,57600000.0,57600000.0,57600000.0,57600000.0,46200000.0,46200000.0,46200000.0,46200000.0,61600000.0,61600000.0,61600000.0,61600000.0,52600000.0,52600000.0,52600000.0,52600000.0,68500000.0,68500000.0,68500000.0,68500000.0,82500000.0,82500000.0,82500000.0,82500000.0,100700000.0,100700000.0,100700000.0,100700000.0,123500000.0,123500000.0,123500000.0,123500000.0,81600000.0,81600000.0,81600000.0,81600000.0,121200000.0,121200000.0,121200000.0,121200000.0,147000000.0,147000000.0,147000000.0,147000000.0,188700000.0,188700000.0,188700000.0,188700000.0,193400000.0,193400000.0,193400000.0
AccountsReceivableNetCurrent / USD,170107000.0,170107000.0,170107000.0,205400000.0,205400000.0,205400000.0,205400000.0,246800000.0,246800000.0,246800000.0,246800000.0,297900000.0,297900000.0,297900000.0,297900000.0,370300000.0,370300000.0,370300000.0,370300000.0,301400000.0,301400000.0,301400000.0,301400000.0,315100000.0,315100000.0,315100000.0,315100000.0,394300000.0,394300000.0,394300000.0,394300000.0,430200000.0,430200000.0,430200000.0,430200000.0,507900000.0,507900000.0,507900000.0,507900000.0,682300000.0,682300000.0,682300000.0,682300000.0,645200000.0,645200000.0,645200000.0,645200000.0,645500000.0,645500000.0,645500000.0,645500000.0,782700000.0,782700000.0,782700000.0,782700000.0,942100000.0,942100000.0,942100000.0,942100000.0,1130200000.0,1130200000.0,1130200000.0,1130200000.0,1225400000.0,1225400000.0,1225400000.0
AccretionAmortizationOfDiscountsAndPremiumsInvestments / USD,,,,,,,,,,,,5100000.0,-10000000.0,-16000000.0,-17800000.0,-7000000.0,-15200000.0,-23800000.0,-22600000.0,-9800000.0,-20200000.0,-28600000.0,-33100000.0,-8100000.0,-18300000.0,-23800000.0,-36800000.0,-5400000.0,-11700000.0,-18500000.0,-33900000.0,-8300000.0,-17400000.0,-26300000.0,-26400000.0,-6100000.0,-11400000.0,-16800000.0,-35900000.0,-4700000.0,-4700000.0,-3200000.0,-21200000.0,1200000.0,1600000.0,6600000.0,-1800000.0,-200000.0,2400000.0,64200000.0,6000000.0,12600000.0,4300000.0,2100000.0,55100000.0,-26000000.0,-33800000.0,-43400000.0,-10600000.0,-4900000.0,-14400000.0,-14700000.0,-49000000.0,5900000.0,25900000.0,38200000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,67600000.0,,,,78400000.0,,,,95900000.0,,,,76700000.0,,,,64500000.0,,,,61800000.0,,,,74300000.0,,,,84900000.0,286800000.0,286800000.0,286800000.0,286800000.0,270200000.0,270200000.0,270200000.0,270200000.0,258600000.0,258600000.0,258600000.0,258600000.0,305600000.0,305600000.0,305600000.0,305600000.0,316600000.0,316600000.0,316600000.0,316600000.0,288000000.0,288000000.0,288000000.0,288000000.0,233800000.0,233800000.0,233800000.0,233800000.0,239000000.0,239000000.0,239000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,65600000.0,,,,87000000.0,,,,108600000.0,,,,134400000.0,,,,174300000.0,,,,222900000.0,,,,267100000.0,,,,321900000.0,,,,347000000.0,,,,436200000.0,,,,563100000.0,,,,757700000.0,,,,968600000.0,,,1237900000.0,1237900000.0,,,1562000000.0,1562000000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-2943000.0,-2943000.0,-2943000.0,1300000.0,1300000.0,1300000.0,1300000.0,1600000.0,1600000.0,1600000.0,1600000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,6600000.0,6600000.0,6600000.0,6600000.0,2100000.0,2100000.0,2100000.0,2100000.0,-5100000.0,-5100000.0,-5100000.0,-9500000.0,-9500000.0,-9500000.0,-9500000.0,-8900000.0,-8900000.0,-8900000.0,-8900000.0,-15500000.0,-15500000.0,-15500000.0,-15500000.0,-13300000.0,-13300000.0,-13300000.0,-13300000.0,12400000.0,12400000.0,12400000.0,12400000.0,24900000.0,24900000.0,24900000.0,24900000.0,-24200000.0,-24200000.0,-24200000.0,-24200000.0,-162500000.0,-12200000.0,-12200000.0,-12200000.0,-12200000.0,-51300000.0,-51300000.0,-51300000.0
AcquisitionCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53100000.0,,,,71800000.0,,,,72300000.0,,,,89300000.0,,,
AdditionalPaidInCapitalCommonStock / USD,871846000.0,871846000.0,871846000.0,1024300000.0,1024300000.0,1024300000.0,1024300000.0,1316900000.0,1316900000.0,1316900000.0,1316900000.0,1742800000.0,1742800000.0,1742800000.0,1742800000.0,2240100000.0,2240100000.0,2240100000.0,2240100000.0,2519900000.0,2519900000.0,2519900000.0,2519900000.0,2896800000.0,2896800000.0,2896800000.0,2896800000.0,3429800000.0,3429800000.0,3429800000.0,3429800000.0,4211800000.0,4211800000.0,4211800000.0,4211800000.0,4679200000.0,4679200000.0,4679200000.0,4679200000.0,5170300000.0,5170300000.0,5170300000.0,5170300000.0,5756800000.0,5756800000.0,5756800000.0,5756800000.0,6445200000.0,6445200000.0,6444900000.0,6444900000.0,7164000000.0,7164000000.0,7164000000.0,7164000000.0,7703900000.0,7703900000.0,7703900000.0,7703900000.0,8576400000.0,8576400000.0,8576400000.0,8576400000.0,9681300000.0,9681300000.0,9681300000.0
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,,,,11000000.0,,,,11000000.0,,,,24000000.0,102500000.0,108000000.0,115000000.0,56600000.0,138600000.0,145000000.0,152900000.0,120000000.0,148900000.0,155100000.0,165300000.0,159100000.0,178000000.0,187900000.0,201200000.0,175200000.0,172200000.0,179000000.0,187300000.0,211600000.0,129700000.0,140600000.0,155400000.0,194200000.0,226600000.0,240100000.0,257500000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,36278000.0,,,,76600000.0,,,,97000000.0,,,,117600000.0,,,,136400000.0,,,,153300000.0,,,,168900000.0,,,,168900000.0,,,,167900000.0,,,,177600000.0,57500000.0,120800000.0,190900000.0,209100000.0,76100000.0,157700000.0,246600000.0,261200000.0,90600000.0,186500000.0,292300000.0,335800000.0,103200000.0,211300000.0,331400000.0,395400000.0,120800000.0,247500000.0,385600000.0,449200000.0,146000000.0,294200000.0,452500000.0,524600000.0,152800000.0,328400000.0,503700000.0
