fact_unit,2010-08-03,2010-11-09,2011-02-23,2011-05-03,2011-08-05,2011-11-03,2012-02-27,2012-05-02,2012-05-03,2012-08-01,2012-10-31,2013-02-27,2013-05-02,2013-07-30,2013-10-29,2014-02-25,2014-04-29,2014-07-29,2014-10-29,2015-02-24,2015-04-28,2015-07-28,2015-10-27,2016-02-23,2016-04-26,2016-07-27,2016-10-26,2017-02-21,2017-04-25,2017-07-27,2017-10-31,2018-02-20,2018-04-26,2018-07-31,2018-10-30,2019-02-19,2019-05-01,2019-07-31,2019-10-30,2020-02-18,2020-05-07,2020-07-29,2020-10-30,2021-02-18,2021-04-28,2021-07-29,2021-10-14,2021-10-27,2022-02-15,2022-04-27,2022-07-27,2022-10-27,2023-02-13,2023-04-27,2023-07-27,2023-10-27,2024-02-20,2024-05-01,2024-07-31,2024-10-31,2025-02-18,2025-05-01,2025-07-31,2025-10-30
CommonStockSharesOutstanding / shares,155465482.0,155465482.0,155465482.0,182496330.0,155465482.0,182496330.0,182496330.0,219650225.0,182496330.0,219650225.0,219650225.0,219650225.0,250139408.0,250139408.0,250139408.0,250139408.0,250749665.0,250749665.0,250749665.0,250749665.0,258988739.0,255114603.0,255114603.0,255114603.0,261844521.0,261844521.0,261844521.0,261844521.0,267259469.0,267259469.0,267259469.0,267259469.0,267822069.0,267822069.0,267822069.0,267822069.0,275545900.0,275545900.0,275545900.0,275545900.0,294588305.0,294588305.0,294588305.0,294588305.0,296611579.0,296611579.0,,296611579.0,296611579.0,318149635.0,318149635.0,318149635.0,318149635.0,328993088.0,328993088.0,328993088.0,328993088.0,329014512.0,329014512.0,329014512.0,329014512.0,330858719.0,330858719.0,330858719.0
CommonStockValue / USD,1555000.0,1555000.0,1555000.0,1825000.0,1555000.0,1825000.0,1825000.0,2197000.0,1825000.0,2197000.0,2197000.0,2197000.0,2501000.0,2501000.0,2501000.0,2501000.0,2507000.0,2507000.0,2507000.0,2507000.0,2551000.0,2551000.0,2551000.0,2551000.0,2618000.0,2618000.0,2618000.0,2618000.0,2673000.0,2673000.0,2673000.0,2673000.0,2678000.0,2678000.0,2678000.0,2678000.0,2755000.0,2755000.0,2755000.0,2755000.0,2946000.0,2946000.0,2946000.0,2946000.0,2966000.0,2966000.0,,2966000.0,2966000.0,3181000.0,3181000.0,3181000.0,3181000.0,3290000.0,3290000.0,3290000.0,3290000.0,3290000.0,3290000.0,3290000.0,3290000.0,3309000.0,3309000.0,3309000.0
ComprehensiveIncomeNetOfTax / USD,,,,,,,,-28102000.0,-75603000.0,-20040000.0,-38433000.0,-106369000.0,83119000.0,233806000.0,225306000.0,9590000.0,1490000.0,8370000.0,12762000.0,214822000.0,19782000.0,51188000.0,93174000.0,50944000.0,67231000.0,160341000.0,168636000.0,150606000.0,11036000.0,28043000.0,56827000.0,336560000.0,27288000.0,37338000.0,53756000.0,299787000.0,83161000.0,103631000.0,123847000.0,124486000.0,21600000.0,52351000.0,78371000.0,205720000.0,2799000.0,61500000.0,,37688000.0,174584000.0,3634000.0,15667000.0,35099000.0,65570000.0,20771000.0,27395000.0,55434000.0,154899000.0,29443000.0,379281000.0,411383000.0,99529000.0,47470000.0,75028000.0,94321000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,-80000.0,-111000.0,,,-80000.0,-111000.0,-191000.0,-764000.0,-3303000.0,-752000.0,-1487000.0,-3807000.0,3405000.0,9388000.0,8782000.0,158000.0,46000.0,272000.0,364000.0,8206000.0,707000.0,1836000.0,3336000.0,1720000.0,2371000.0,5623000.0,5853000.0,5375000.0,692000.0,2229000.0,4915000.0,16468000.0,2558000.0,3455000.0,4856000.0,27764000.0,7602000.0,9432000.0,11230000.0,11378000.0,1847000.0,4167000.0,6286000.0,18680000.0,181000.0,4574000.0,,2724000.0,13788000.0,213000.0,1049000.0,2486000.0,4845000.0,1412000.0,1798000.0,3638000.0,11351000.0,1840000.0,24627000.0,27148000.0,6541000.0,3509000.0,5541000.0,6775000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,-54204000.0,-78075000.0,686835000.0,-28051000.0,686835000.0,-78075000.0,-75412000.0,-28866000.0,-78906000.0,-20792000.0,-39920000.0,-110176000.0,86524000.0,243194000.0,234088000.0,9748000.0,1536000.0,8642000.0,13126000.0,223028000.0,20489000.0,53024000.0,96510000.0,52664000.0,69602000.0,165964000.0,174489000.0,155981000.0,11728000.0,30272000.0,61742000.0,353028000.0,29846000.0,40793000.0,58612000.0,327551000.0,90763000.0,113063000.0,135077000.0,135864000.0,23447000.0,56518000.0,84657000.0,224400000.0,2980000.0,66074000.0,,40412000.0,188372000.0,3847000.0,16716000.0,37585000.0,70415000.0,22183000.0,29193000.0,59072000.0,166250000.0,31283000.0,403908000.0,438531000.0,106070000.0,50979000.0,80569000.0,101096000.0
ConversionOfStockAmountConverted1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5339000.0,6944000.0,12666000.0,8580000.0,8580000.0,10138000.0,99932000.0,386000.0,12703000.0,14763000.0,23741000.0,7288000.0,12476000.0,28391000.0
ConversionOfStockAmountIssued1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3818000.0,4372000.0,1850000.0,6135000.0,7437000.0,9526000.0,11695000.0,12660000.0,13151000.0,14544000.0,72846000.0,111589000.0,119338000.0,13328000.0,7830000.0,11250000.0,11623000.0,134031000.0,4497000.0,5339000.0,,6944000.0,12666000.0,23944000.0,29185000.0,30743000.0,99932000.0,5715000.0,18032000.0,26537000.0,44346000.0,7288000.0,12476000.0,28392000.0,30569000.0,2219000.0,12443000.0,16915000.0
ConversionOfStockSharesConverted1 / shares,,,,,,,,,,1894.0,4453000.0,923944.0,0.0,5480.0,18440.0,12511.0,69237.0,71841.0,71841.0,20438.0,,,,76291.0,534000.0,102784000.0,112174000.0,76291.0,0.0,2080.0,163330.0,112174.0,50689.0,168804.0,202218.0,260292.0,303498.0,330573.0,343653.0,389033.0,1838133.0,2690198.0,2862780.0,348057.0,167631.0,261196.0,,271176.0,3165780.0,116997.0,136206.0,168953.0,303146.0,142984.0,142984.0,172755.0,1916613.0,9957.0,309870.0,357813.0,502868.0,190278.0,328932.0,715603.0
CostsAndExpenses / USD,337913000.0,512456000.0,647853000.0,173183000.0,622556000.0,522506000.0,640598000.0,173863000.0,591866000.0,360135000.0,557496000.0,641311000.0,159624000.0,322309000.0,487569000.0,600909000.0,155252000.0,314071000.0,471598000.0,649352000.0,171529000.0,342373000.0,516041000.0,642006000.0,174480000.0,351040000.0,532257000.0,691282000.0,196690000.0,393816000.0,591317000.0,735047000.0,198331000.0,400105000.0,605704000.0,785239000.0,205292000.0,409856000.0,620989000.0,811297000.0,218179000.0,439844000.0,676382000.0,828338000.0,282527000.0,559309000.0,,839238000.0,936418000.0,277200000.0,552761000.0,849361000.0,1111339000.0,309376000.0,627807000.0,956185000.0,1158851000.0,333366000.0,667295000.0,999354000.0,1292066000.0,350742000.0,697396000.0,1047700000.0
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,-14498000.0,,-14498000.0,,,-2533000.0,,,,1015000.0,0.0,0.0,0.0,3424000.0,0.0,0.0,0.0,-184000.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,3583515000.0,3424286000.0,3477162000.0,3557573000.0,3410300000.0,3545627000.0,3644890000.0,3689454000.0,3684371000.0,3694139000.0,3765246000.0,3826143000.0,3564492000.0,3606709000.0,3886840000.0,3959761000.0,4698686000.0,4869119000.0,4752663000.0,4920127000.0,4985218000.0,5046537000.0,5447279000.0,,5507771000.0,5398952000.0,5466320000.0,5504770000.0,5614737000.0,5476281000.0,5566747000.0,5417647000.0,5763454000.0,5809080000.0,5772722000.0,5786374000.0,5880921000.0,5842059000.0,5825958000.0,5789781000.0,5849396000.0
DebtWeightedAverageInterestRate / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0271,,0.0275,0.028,0.028,0.0285,0.0306,0.0317,0.0325,0.0321,0.0337,0.034,0.0338,0.0338,0.0343,0.0338,0.0336,0.0335,0.0342
DeferredGainOnSaleOfProperty / USD,28826000.0,28826000.0,28826000.0,28943000.0,28826000.0,28943000.0,28943000.0,29100000.0,28943000.0,29100000.0,29100000.0,29100000.0,-29406000.0,-29406000.0,-29406000.0,29406000.0,25400000.0,25400000.0,25400000.0,25400000.0,28500000.0,28500000.0,28500000.0,24700000.0,6800000.0,6800000.0,6800000.0,6800000.0,9500000.0,9500000.0,9500000.0,9500000.0,10900000.0,10900000.0,10900000.0,10900000.0,11000000.0,11000000.0,11000000.0,11000000.0,9000000.0,9000000.0,9000000.0,9000000.0,8400000.0,8400000.0,,8400000.0,8400000.0,8700000.0,8700000.0,8700000.0,8700000.0,8100000.0,8100000.0,8100000.0,8100000.0,7600000.0,7600000.0,7600000.0,7600000.0,7600000.0,7600000.0,7600000.0
DeferredTaxLiabilities / USD,,,,,,,291000.0,,291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,1300000.0,1600000.0,1400000.0,2800000.0,2800000.0,1600000.0,3200000.0,3200000.0,,3200000.0,3200000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0
DepreciationAndAmortization / USD,2872000.0,3730000.0,4866000.0,1223000.0,4866000.0,3755000.0,5161000.0,1043000.0,5161000.0,2029000.0,3012000.0,4843000.0,918000.0,1935000.0,3013000.0,3931000.0,1146000.0,2284000.0,3460000.0,4105000.0,1080000.0,2273000.0,3658000.0,6741000.0,1623000.0,3323000.0,4780000.0,5775000.0,1553000.0,3039000.0,4565000.0,,1608000.0,3175000.0,4760000.0,6023000.0,1691000.0,3375000.0,5057000.0,6408000.0,1656000.0,3334000.0,4953000.0,6673000.0,2025000.0,4052000.0,,7939000.0,6666000.0,2601000.0,5203000.0,8472000.0,10013000.0,3075000.0,6091000.0,9521000.0,13185000.0,3649000.0,7330000.0,11022000.0,14344000.0,4316000.0,8995000.0,13024000.0
DepreciationDepletionAndAmortization / USD,140924000.0,211477000.0,256850000.0,73430000.0,256850000.0,225246000.0,283552000.0,85158000.0,283552000.0,177305000.0,276008000.0,308289000.0,95165000.0,180656000.0,269957000.0,374274000.0,84588000.0,170857000.0,256299000.0,,89613000.0,179682000.0,270405000.0,348231000.0,90400000.0,182444000.0,274469000.0,363929000.0,106892000.0,214315000.0,321643000.0,381277000.0,106640000.0,216657000.0,325413000.0,425638000.0,109827000.0,218031000.0,327594000.0,436462000.0,114124000.0,233736000.0,362746000.0,435679000.0,157501000.0,314584000.0,,470420000.0,507923000.0,146689000.0,295460000.0,451365000.0,618629000.0,166697000.0,337297000.0,507508000.0,619833000.0,172949000.0,345555000.0,516798000.0,679572000.0,174174000.0,349341000.0,523646000.0
DepreciationNonproduction / USD,,,,,,,,,,,,,,,,,,,,,,,,,88777000.0,179121000.0,269689000.0,358154000.0,105339000.0,211276000.0,317078000.0,374598000.0,105032000.0,213482000.0,320653000.0,419615000.0,108136000.0,214656000.0,322537000.0,430054000.0,112468000.0,230402000.0,357793000.0,429006000.0,155476000.0,310532000.0,,462481000.0,501257000.0,144088000.0,290257000.0,442893000.0,608616000.0,163622000.0,331206000.0,497987000.0,606648000.0,169300000.0,338225000.0,505776000.0,665228000.0,169858000.0,340346000.0,510622000.0
DerivativeAssets / USD,,,,,,,,,,,,,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,88000.0,88000.0,88000.0,88000.0,13000.0,13000.0,13000.0,13000.0,4360000.0,4360000.0,4360000.0,4360000.0,5743000.0,5743000.0,5743000.0,5743000.0,4757000.0,4757000.0,4757000.0,4757000.0,6000.0,6000.0,6000.0,6000.0,2000.0,2000.0,,2000.0,2000.0,3279000.0,3279000.0,3279000.0,3279000.0,15270000.0,15270000.0,15270000.0,15270000.0,10103000.0,10103000.0,10103000.0,10103000.0,3227000.0,3227000.0,3227000.0
DerivativeAverageFixedInterestRate / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0145,0.0143,0.0143,0.0143,0.0404
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral / USD,,,,,,,,,,,,,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6000.0,,,,,2000.0,,,,3279000.0,,,,15270000.0,10103000.0,10103000.0,10103000.0,10103000.0,3227000.0,3227000.0,3227000.0
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral / USD,,,,,,,,,,,,,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,61000.0,61000.0,61000.0,61000.0,13000.0,13000.0,13000.0,13000.0,4139000.0,4139000.0,4139000.0,4139000.0,5743000.0,5743000.0,5743000.0,5743000.0,4757000.0,,4757000.0,4757000.0,3000.0,3000.0,3000.0,3000.0,2000.0,2000.0,,2000.0,2000.0,3279000.0,3279000.0,3279000.0,3279000.0,15270000.0,15270000.0,15270000.0,15270000.0,10103000.0,10103000.0,10103000.0,10103000.0,3227000.0,3227000.0,3227000.0
DerivativeNotionalAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000000.0,175000000.0,175000000.0,175000000.0,175000000.0
DerivativeNumberOfInstrumentsHeld / instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,3.0
DevelopmentInProcess / USD,318531000.0,318531000.0,318531000.0,97912000.0,318531000.0,97912000.0,97912000.0,246229000.0,97019000.0,246229000.0,246229000.0,246229000.0,489795000.0,489795000.0,489795000.0,489795000.0,466002000.0,466002000.0,466002000.0,466002000.0,177632000.0,177632000.0,177632000.0,177632000.0,124072000.0,124072000.0,124072000.0,124072000.0,342282000.0,342282000.0,342282000.0,342282000.0,588636000.0,588636000.0,588636000.0,588636000.0,,,21845000.0,69754000.0,69754000.0,69754000.0,69754000.0,69754000.0,246867000.0,246867000.0,,246867000.0,246867000.0,388062000.0,388062000.0,388062000.0,388062000.0,189809000.0,189809000.0,189809000.0,189809000.0,160220000.0,160220000.0,160220000.0,160220000.0,33535000.0,41108000.0,52749000.0
