fact_unit,2011-08-04,2011-11-04,2012-03-28,2012-05-07,2012-08-08,2012-10-30,2013-02-27,2013-05-08,2013-08-06,2013-08-07,2013-11-05,2014-03-03,2014-05-07,2014-08-05,2014-11-06,2015-03-02,2015-05-01,2015-08-04,2015-11-09,2016-02-26,2016-05-06,2016-08-05,2016-11-08,2017-03-01,2017-05-03,2017-08-02,2017-11-02,2018-02-26,2018-05-08,2018-08-07,2018-11-07,2019-02-27,2019-05-08,2019-08-01,2019-10-31,2020-02-26,2020-05-07,2020-08-06,2020-11-06,2021-02-19,2021-05-03,2021-08-02,2021-11-08,2022-02-25,2022-05-06,2022-08-05,2022-11-07,2023-02-24,2023-05-08,2023-08-07,2023-11-07,2024-02-26,2024-05-06,2024-08-08,2024-11-08,2025-02-21,2025-05-08,2025-08-08,2025-11-07
AllowanceForDoubtfulAccountsReceivable / USD,,,,,,,,,,,,,,,,400000.0,,,,,,,,,,,,,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,1200000.0,1200000.0,1200000.0,1200000.0,2500000.0,2500000.0,2500000.0,2500000.0,2400000.0,2400000.0,2400000.0,2400000.0,3600000.0,3600000.0,3600000.0,3600000.0,8200000.0,8200000.0,8200000.0,8200000.0,,,
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,400000.0,300000.0,700000.0,1100000.0,1000000.0,,,1200000.0,1700000.0,300000.0,500000.0,1900000.0,1500000.0,1200000.0,3500000.0,6300000.0,3200000.0,2300000.0,4500000.0,6500000.0,9300000.0,1800000.0,3600000.0,6100000.0,8600000.0,3000000.0,5900000.0,8100000.0,9000000.0,4000000.0,7700000.0,10500000.0,10900000.0,3400000.0,6900000.0,11700000.0,13300000.0,6400000.0,12400000.0,17600000.0,18500000.0,4700000.0,9200000.0,13600000.0,23300000.0,3000000.0,6300000.0,11600000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,,,,,,,3006000.0,6290000.0,7065000.0,7065000.0,7277000.0,4015000.0,8151000.0,9287000.0,10146000.0,7795000.0,6785000.0,6455000.0,5113000.0,10590000.0,1751000.0,1231000.0,1423000.0,4336000.0,8192000.0,6038000.0,5224000.0,1869000.0,3900000.0,3000000.0,2900000.0,4500000.0,1800000.0,1400000.0,1100000.0,2600000.0,1000000.0,900000.0,900000.0,900000.0,900000.0,800000.0,800000.0,900000.0,700000.0,3200000.0,2300000.0,4400000.0,1300000.0,1600000.0,2500000.0,1800000.0,4100000.0,3500000.0,3400000.0,2500000.0,3100000.0,3500000.0,3600000.0
Assets / USD,545422000.0,545422000.0,545422000.0,734747000.0,734747000.0,734747000.0,734747000.0,975497000.0,975497000.0,975497000.0,975497000.0,975497000.0,1168464000.0,1168464000.0,1168464000.0,1168464000.0,1424774000.0,1424774000.0,1424774000.0,1424774000.0,1790510000.0,1790510000.0,1790510000.0,1790510000.0,2139941000.0,2139941000.0,2139941000.0,2139941000.0,2257900000.0,2257900000.0,2257900000.0,2257900000.0,3078000000.0,3078000000.0,3078000000.0,3078000000.0,3885500000.0,3885500000.0,3879200000.0,3879200000.0,4044500000.0,4044500000.0,4044500000.0,4044500000.0,5919100000.0,5919100000.0,5919100000.0,5919100000.0,6228000000.0,6228000000.0,6228000000.0,6228000000.0,7258900000.0,7258900000.0,7258900000.0,6228000000.0,7662100000.0,8052900000.0,8852000000.0
AssetsCurrent / USD,420158000.0,420158000.0,420158000.0,523570000.0,523570000.0,523570000.0,523570000.0,569274000.0,569274000.0,569274000.0,569274000.0,569274000.0,735546000.0,735546000.0,735546000.0,735546000.0,1046865000.0,1046865000.0,1046865000.0,1005381000.0,1270543000.0,1270543000.0,1270543000.0,1270543000.0,1538716000.0,1538716000.0,1538716000.0,1538716000.0,1716800000.0,1716800000.0,1716800000.0,1716800000.0,2220900000.0,2220900000.0,2220900000.0,2220900000.0,2769000000.0,2769000000.0,2769000000.0,2769000000.0,2740400000.0,2740400000.0,2740400000.0,2740400000.0,3600600000.0,3600600000.0,3600600000.0,3600600000.0,3810400000.0,3810400000.0,3810400000.0,3810400000.0,4428300000.0,4428300000.0,4428300000.0,4428300000.0,5971500000.0,5971500000.0,5971500000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,,,384000.0,48000.0,48000.0,48000.0,48000.0,85000.0,85000.0,85000.0,85000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,1300000.0,1300000.0,1300000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,600000.0,600000.0,600000.0,700000.0,700000.0,700000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,924000.0,1485000.0,1485000.0,1485000.0,1485000.0,1264000.0,1264000.0,1264000.0,1264000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,1300000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,2500000.0,2500000.0,2500000.0,2500000.0,8700000.0,8700000.0,8700000.0,8700000.0,500000.0,500000.0,500000.0,500000.0,300000.0,300000.0,300000.0
AvailableForSaleDebtSecuritiesAmortizedCostBasis / USD,,,320472000.0,468270000.0,468270000.0,468270000.0,468270000.0,614853000.0,614853000.0,614853000.0,614853000.0,614853000.0,726001000.0,726001000.0,726001000.0,726001000.0,709030000.0,709030000.0,709030000.0,709030000.0,622470000.0,622470000.0,622470000.0,622470000.0,602684000.0,602684000.0,602684000.0,602684000.0,539600000.0,539600000.0,539600000.0,539600000.0,605500000.0,605500000.0,605500000.0,605500000.0,986200000.0,986200000.0,986200000.0,986200000.0,892800000.0,892800000.0,892800000.0,892800000.0,1637300000.0,1637300000.0,1637300000.0,1637300000.0,556800000.0,556800000.0,556800000.0,556800000.0,1021400000.0,1021400000.0,1021400000.0,1021400000.0,1126000000.0,1126000000.0,1126000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,246651000.0,318283000.0,,,318283000.0,,,,,290719000.0,375497000.0,375497000.0,375497000.0,375497000.0,436766000.0,436766000.0,436766000.0,436766000.0,348074000.0,348074000.0,348074000.0,348074000.0,376522000.0,376522000.0,376522000.0,376522000.0,440300000.0,440300000.0,440300000.0,440300000.0,537200000.0,537200000.0,537200000.0,537200000.0,843100000.0,843100000.0,843100000.0,843100000.0,775500000.0,775500000.0,775500000.0,775500000.0,1194000000.0,1194000000.0,1194000000.0,1194000000.0,502600000.0,502600000.0,502600000.0,502600000.0,1021500000.0,1021500000.0,1021500000.0,1021500000.0,1126400000.0,1126400000.0,1126400000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,320601000.0,466697000.0,466697000.0,466697000.0,466697000.0,616611000.0,616611000.0,616611000.0,616611000.0,616611000.0,727172000.0,727172000.0,727172000.0,727172000.0,708490000.0,708490000.0,708490000.0,708490000.0,621033000.0,621033000.0,621033000.0,621033000.0,601505000.0,601505000.0,601505000.0,601505000.0,538300000.0,538300000.0,538300000.0,538300000.0,604200000.0,604200000.0,604200000.0,604200000.0,987400000.0,987400000.0,987400000.0,987400000.0,893800000.0,893800000.0,893800000.0,893800000.0,1634800000.0,1634800000.0,1634800000.0,1634800000.0,548100000.0,548100000.0,548100000.0,548100000.0,1021500000.0,1021500000.0,1021500000.0,1021500000.0,1126400000.0,1126400000.0,1126400000.0
BusinessAcquisitionsProFormaNetIncomeLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758300000.0,,,,
BusinessAcquisitionsProFormaRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3964200000.0,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred / USD,,,,,,,,,,,,,,,,,,,,,,,,,,1513000.0,,,,,,,,,,0.0,,,,0.0,0.0,,,3000000.0,500000.0,500000.0,,400000.0,,,,900000.0,,,,800000.0,,,
CapitalExpendituresIncurredButNotYetPaid / USD,232000.0,317000.0,849000.0,225000.0,124000.0,301000.0,135000.0,688000.0,580000.0,580000.0,722000.0,440000.0,744000.0,,,398000.0,5844000.0,6946000.0,4710000.0,4253000.0,2140000.0,1359000.0,2243000.0,3275000.0,7843000.0,7617000.0,8325000.0,9870000.0,18700000.0,22200000.0,8600000.0,8200000.0,3600000.0,9300000.0,6700000.0,8100000.0,7600000.0,9900000.0,20100000.0,8300000.0,25900000.0,24900000.0,26100000.0,16000000.0,34300000.0,33500000.0,23800000.0,30800000.0,15500000.0,21400000.0,25300000.0,21900000.0,18800000.0,22000000.0,24700000.0,21200000.0,27600000.0,23000000.0,29100000.0
CapitalizedContractCostAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,20800000.0,43200000.0,66300000.0,0.0,25100000.0,51000000.0,78500000.0,90900000.0,31300000.0,64500000.0,99800000.0,107900000.0,39700000.0,81800000.0,126900000.0,137400000.0,52500000.0,107100000.0,163800000.0,175900000.0,62500000.0,127900000.0,195900000.0,223300000.0,72000000.0,144700000.0,218300000.0
CapitalizedContractCostImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
CapitalizedContractCostNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,182600000.0,182600000.0,182600000.0,182600000.0,237000000.0,237000000.0,237000000.0,237000000.0,304800000.0,304800000.0,304800000.0,304800000.0,423300000.0,423300000.0,423300000.0,423300000.0,518200000.0,518200000.0,518200000.0,518200000.0,605600000.0,605600000.0,605600000.0,605600000.0,622900000.0,622900000.0,622900000.0
CashAndCashEquivalentsAtCarryingValue / USD,212458000.0,212458000.0,56571000.0,66859000.0,66859000.0,66859000.0,212458000.0,71990000.0,71990000.0,71990000.0,71990000.0,66859000.0,122975000.0,122975000.0,122975000.0,71990000.0,115873000.0,115873000.0,115873000.0,122975000.0,283254000.0,283254000.0,283254000.0,115873000.0,543277000.0,543277000.0,543277000.0,283254000.0,709000000.0,709000000.0,709000000.0,543300000.0,811000000.0,811000000.0,811000000.0,709000000.0,1222500000.0,1222500000.0,1222500000.0,1222500000.0,1061800000.0,1061800000.0,1061800000.0,1061800000.0,1319100000.0,1319100000.0,1319100000.0,1319100000.0,1682900000.0,1682900000.0,1682900000.0,1682900000.0,1397900000.0,1397900000.0,1397900000.0,1397900000.0,2875900000.0,2875900000.0,2875900000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112400000.0,1112400000.0,1112400000.0,811000000.0,1222500000.0,1222500000.0,1222500000.0,1112400000.0,1061800000.0,1061800000.0,1061800000.0,1222500000.0,1319100000.0,1319100000.0,1319100000.0,1061800000.0,1682900000.0,1682900000.0,1682900000.0,1319100000.0,1397900000.0,1397900000.0,1397900000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104500000.0,-90300000.0,63100000.0,301400000.0,-596400000.0,-306100000.0,-340200000.0,110100000.0,798400000.0,817500000.0,790300000.0,-160700000.0,-395600000.0,-609100000.0,-355100000.0,257300000.0,621300000.0,693400000.0,503900000.0,363800000.0,528400000.0,805300000.0,1091400000.0
CommonStockCapitalSharesReservedForFutureIssuance / shares,,,46789659.0,,,,49183000.0,,,,,53883000.0,,,,55405000.0,,,,57055000.0,,,,60074000.0,,,,62710000.0,,,,65400000.0,,,,22200000.0,,,,19700000.0,,,,17700000.0,,,,80900000.0,,,,74200000.0,,,,68200000.0,,,
CommonStockParOrStatedValuePerShare / USD/shares,0.0005,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized / shares,600000000.0,600000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,1500000000.0,1500000000.0,1500000000.0,300000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0
CommonStockSharesIssued / shares,150172000.0,150172000.0,150172000.0,156401000.0,156401000.0,156401000.0,156401000.0,161757000.0,161757000.0,161757000.0,161757000.0,161757000.0,161535000.0,161535000.0,161535000.0,161535000.0,166443000.0,166443000.0,166443000.0,166443000.0,171399000.0,171399000.0,171399000.0,171399000.0,173078000.0,173078000.0,173078000.0,173078000.0,167900000.0,167900000.0,167900000.0,167900000.0,169800000.0,169800000.0,169800000.0,169800000.0,171700000.0,171700000.0,171700000.0,171700000.0,162500000.0,162500000.0,162500000.0,162500000.0,162000000.0,810000000.0,810000000.0,810000000.0,781500000.0,781500000.0,781500000.0,781500000.0,761000000.0,761000000.0,761000000.0,761000000.0,767000000.0,767000000.0,767000000.0
CommonStockSharesOutstanding / shares,148763000.0,148763000.0,148763000.0,154992000.0,154992000.0,154992000.0,154992000.0,160348000.0,160348000.0,160348000.0,160348000.0,160348000.0,161535000.0,161535000.0,161535000.0,161535000.0,166443000.0,166443000.0,166443000.0,166443000.0,171399000.0,171399000.0,171399000.0,171399000.0,173078000.0,173078000.0,173078000.0,173078000.0,167900000.0,167900000.0,167900000.0,167900000.0,169800000.0,169800000.0,169800000.0,169800000.0,171700000.0,171700000.0,171700000.0,171700000.0,162500000.0,162500000.0,162500000.0,162500000.0,162000000.0,810000000.0,810000000.0,810000000.0,781500000.0,781500000.0,781500000.0,781500000.0,761000000.0,761000000.0,761000000.0,761000000.0,767000000.0,767000000.0,767000000.0
CommonStockValue / USD,150000.0,150000.0,150000.0,156000.0,156000.0,156000.0,156000.0,162000.0,162000.0,162000.0,162000.0,162000.0,161000.0,161000.0,161000.0,161000.0,166000.0,166000.0,166000.0,166000.0,171000.0,171000.0,171000.0,171000.0,173000.0,173000.0,173000.0,173000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0,800000.0
ComprehensiveIncomeNetOfTax / USD,,,,14162000.0,29084000.0,43813000.0,42342000.0,15901000.0,28875000.0,28875000.0,48504000.0,60713000.0,11324000.0,18487000.0,30819000.0,69525000.0,7378000.0,14563000.0,17552000.0,42274000.0,2135000.0,2392000.0,10780000.0,23902000.0,3345000.0,2387000.0,8107000.0,7403000.0,11000000.0,33900000.0,60700000.0,32400000.0,40400000.0,90300000.0,149400000.0,31300000.0,59500000.0,133300000.0,215500000.0,334900000.0,100400000.0,219800000.0,342100000.0,333700000.0,106800000.0,243900000.0,405900000.0,488100000.0,127800000.0,293300000.0,522800000.0,601300000.0,249800000.0,511100000.0,832800000.0,841900000.0,293400000.0,669000000.0,1219900000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342100000.0,333700000.0,106800000.0,243900000.0,405600000.0,488100000.0,126600000.0,289900000.0,518000000.0,600200000.0,,,,842100000.0,,,
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965900000.0,965900000.0,965900000.0,,1173600000.0,1173600000.0,1155800000.0,1155800000.0,1392800000.0,1392800000.0,1392800000.0,,1777400000.0,1777400000.0,1777400000.0,,2349300000.0,2349300000.0,2349300000.0,,2848700000.0,2848700000.0,2848700000.0,,3276200000.0,3276200000.0,3276200000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720900000.0,720900000.0,720900000.0,,962300000.0,962300000.0,953300000.0,953300000.0,1212500000.0,1212500000.0,1212500000.0,,1675500000.0,1675500000.0,1675500000.0,,2291000000.0,2291000000.0,2291000000.0,,2886300000.0,2886300000.0,2886300000.0,,3084700000.0,3084700000.0,3084700000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239100000.0,442300000.0,615300000.0,753300000.0,239100000.0,442300000.0,615300000.0,753300000.0,,,,935000000.0,,,,1150000000.0,,,,1370000000.0,,,,1730000000.0,,,,2270000000.0,,,
ContractWithCustomerRefundLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24100000.0,,,,27600000.0,,,,43000000.0,,,,49200000.0,,,,92000000.0,,,,92700000.0,,,
CostOfGoodsAndServicesSold / USD,39540000.0,60983000.0,69975000.0,23416000.0,49974000.0,81113000.0,85206000.0,31043000.0,68170000.0,68170000.0,105978000.0,113598000.0,39128000.0,82836000.0,126766000.0,147420000.0,50743000.0,108500000.0,165385000.0,180643000.0,63602000.0,133100000.0,204801000.0,231009000.0,77644000.0,162147000.0,246946000.0,286777000.0,90600000.0,186200000.0,279900000.0,337800000.0,97200000.0,210300000.0,321900000.0,385300000.0,113000000.0,241300000.0,365400000.0,450400000.0,128700000.0,263800000.0,403000000.0,505900000.0,156600000.0,343500000.0,554700000.0,570000000.0,253800000.0,504600000.0,787600000.0,783000000.0,307800000.0,603600000.0,921300000.0,1084900000.0,304700000.0,579700000.0,843100000.0
CurrentFederalTaxExpenseBenefit / USD,,,4882000.0,,,,10633000.0,,,,,34856000.0,,,,43765000.0,,,,43384000.0,,,,17717000.0,,,,9864000.0,,,,7900000.0,,,,34700000.0,,,,-12600000.0,,,,11000000.0,,,,38600000.0,,,,80700000.0,,,,218500000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,1173000.0,,,,9298000.0,,,,,1402000.0,,,,2266000.0,,,,4175000.0,,,,8921000.0,,,,13683000.0,,,,17800000.0,,,,27700000.0,,,,36900000.0,,,,11400000.0,,,,13600000.0,,,,23300000.0,,,,18800000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,7058000.0,,,,19849000.0,,,,,39043000.0,,,,48023000.0,,,,50049000.0,,,,27748000.0,,,,23411000.0,,,,26500000.0,,,,63200000.0,,,,26300000.0,,,,22500000.0,,,,60300000.0,,,,106500000.0,,,,256400000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,1003000.0,,,,-82000.0,,,,,2785000.0,,,,1992000.0,,,,2490000.0,,,,1110000.0,,,,-136000.0,,,,800000.0,,,,800000.0,,,,2000000.0,,,,100000.0,,,,8100000.0,,,,2500000.0,,,,19100000.0,,,
