fact_unit,2009-08-06,2009-11-05,2010-03-01,2010-05-06,2010-08-06,2010-11-05,2011-02-28,2011-05-05,2011-08-04,2011-11-02,2012-02-29,2012-05-03,2012-08-02,2012-10-31,2013-02-27,2013-05-01,2013-07-31,2013-10-30,2014-02-26,2014-05-01,2014-07-30,2014-10-30,2015-02-24,2015-04-30,2015-07-29,2015-10-29,2016-02-26,2016-04-29,2016-07-28,2016-10-27,2017-02-27,2017-04-27,2017-07-27,2017-10-31,2018-02-28,2018-05-02,2018-07-31,2018-10-30,2019-02-27,2019-05-03,2019-07-31,2019-10-31,2020-02-25,2020-04-29,2020-07-30,2020-10-29,2021-02-25,2021-04-29,2021-07-29,2021-10-28,2022-02-25,2022-04-27,2022-07-28,2022-10-27,2023-02-23,2023-04-26,2023-07-27,2023-10-26,2024-02-27,2024-04-30,2024-07-30,2024-10-29,2025-02-25,2025-04-29,2025-07-29,2025-10-28
AccountsPayableCurrent / USD,,,,,,,,,,,67124000.0,215366000.0,216448000.0,216448000.0,215931000.0,89578000.0,89578000.0,89578000.0,89578000.0,171050000.0,172426000.0,172938000.0,172938000.0,90366000.0,90366000.0,90366000.0,90366000.0,96714000.0,96714000.0,96714000.0,96714000.0,118666000.0,118666000.0,118666000.0,118700000.0,142900000.0,142900000.0,142900000.0,142900000.0,130800000.0,130800000.0,130800000.0,130800000.0,148100000.0,148100000.0,148100000.0,148100000.0,139100000.0,139100000.0,139100000.0,139100000.0,272400000.0,272400000.0,272400000.0,272400000.0,218600000.0,218600000.0,218600000.0,218600000.0,258700000.0,258700000.0,251300000.0,251300000.0,240800000.0,240800000.0,240800000.0
AccountsReceivableNetCurrent / USD,51313000.0,51313000.0,51313000.0,67949000.0,67949000.0,67949000.0,67949000.0,80713000.0,81460000.0,81479000.0,81479000.0,100971000.0,100792000.0,100792000.0,100610000.0,143772000.0,143772000.0,143772000.0,143562000.0,151084000.0,151084000.0,151165000.0,151165000.0,199074000.0,199074000.0,199074000.0,199074000.0,227354000.0,227354000.0,227354000.0,227354000.0,308369000.0,308369000.0,308369000.0,308400000.0,513600000.0,513600000.0,513600000.0,513600000.0,459000000.0,459000000.0,459000000.0,459000000.0,462200000.0,462200000.0,462200000.0,462200000.0,511600000.0,511600000.0,511600000.0,511600000.0,728900000.0,728900000.0,728900000.0,728900000.0,758300000.0,758300000.0,758300000.0,758300000.0,669700000.0,669700000.0,547500000.0,547500000.0,540000000.0,540000000.0,540000000.0
AccruedIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11704000.0,11704000.0,11704000.0,11551000.0,11551000.0,11551000.0,11600000.0,15300000.0,15300000.0,15300000.0,15300000.0,57900000.0,57900000.0,57900000.0,57900000.0,55200000.0,55200000.0,55200000.0,55200000.0,20600000.0,20600000.0,20600000.0,20600000.0,84800000.0,84800000.0,84800000.0,84800000.0,29800000.0,29800000.0,29800000.0,29800000.0,21000000.0,21000000.0,16300000.0,16300000.0,20600000.0,20600000.0,20600000.0
AccruedLiabilitiesCurrent / USD,,,,,,,,,,,222685000.0,304208000.0,304208000.0,304208000.0,305538000.0,287575000.0,286962000.0,286962000.0,286962000.0,415324000.0,415075000.0,421188000.0,421188000.0,417754000.0,417754000.0,417836000.0,417836000.0,516413000.0,516413000.0,516413000.0,516413000.0,620563000.0,620563000.0,620563000.0,620500000.0,854300000.0,854300000.0,854300000.0,854300000.0,948300000.0,948300000.0,948300000.0,948300000.0,958200000.0,958200000.0,958200000.0,958200000.0,1043700000.0,1043700000.0,1043700000.0,1043700000.0,1412800000.0,1412800000.0,1412800000.0,1412800000.0,1344200000.0,1344200000.0,1344200000.0,1344200000.0,1280600000.0,1280600000.0,1052800000.0,1052800000.0,1082000000.0,1082000000.0,1082000000.0
AccruedRentCurrent / USD,,,,,,,,,,,,,,,24477000.0,24394000.0,24394000.0,24394000.0,24394000.0,28456000.0,28456000.0,28456000.0,28456000.0,34074000.0,34074000.0,34074000.0,34074000.0,54732000.0,54732000.0,54732000.0,54732000.0,50951000.0,50951000.0,50951000.0,51000000.0,54000000.0,54000000.0,54000000.0,54000000.0,61400000.0,61400000.0,61400000.0,61400000.0,75600000.0,75600000.0,75600000.0,75600000.0,82600000.0,82600000.0,82600000.0,82600000.0,78800000.0,78800000.0,78800000.0,78800000.0,77300000.0,77300000.0,77300000.0,77300000.0,75100000.0,75100000.0,51800000.0,51800000.0,54700000.0,54700000.0,54700000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,-20031000.0,-20031000.0,-20031000.0,-12649000.0,-12649000.0,-12649000.0,-12649000.0,38053000.0,38053000.0,38053000.0,38053000.0,-142617000.0,-142617000.0,-142617000.0,-142617000.0,-183347000.0,-183347000.0,-183347000.0,-183347000.0,-211116000.0,-183347000.0,-183347000.0,-183347000.0,-311220000.0,-311220000.0,-311220000.0,-794221000.0,-1836996000.0,-1836996000.0,-1836996000.0,-1836996000.0,-1999332000.0,-1999332000.0,-1999332000.0,-1999300000.0,-1978300000.0,-1978300000.0,-1978300000.0,-1978300000.0,-2642900000.0,-2642900000.0,-2642900000.0,-2642900000.0,-2823600000.0,-2823600000.0,-2823600000.0,-2823600000.0,-3759400000.0,-3759400000.0,-3759400000.0,-3759400000.0,-4738900000.0,-4738900000.0,-4738900000.0,-4738900000.0,-5718300000.0,-5718300000.0,-5718300000.0,-5718300000.0,-5739500000.0,-5739500000.0,-5739500000.0,-5739500000.0,-5954600000.0,-5954600000.0,-5954600000.0
AdditionalPaidInCapital / USD,8109224000.0,8109224000.0,8109224000.0,8393643000.0,8393643000.0,8393643000.0,8393643000.0,8577093000.0,8577093000.0,8577093000.0,8577093000.0,4903800000.0,4903800000.0,4903800000.0,4903800000.0,5012124000.0,5012124000.0,5012124000.0,5012124000.0,5130616000.0,5130616000.0,5130616000.0,5130616000.0,5788786000.0,5788786000.0,5788786000.0,5788786000.0,9690609000.0,9690609000.0,9690609000.0,9690609000.0,10043559000.0,10043559000.0,10043559000.0,10043500000.0,10247500000.0,10247500000.0,10247500000.0,10247500000.0,10380800000.0,10380800000.0,10380800000.0,10380800000.0,10117700000.0,10117700000.0,10117700000.0,10117700000.0,10473700000.0,10473700000.0,10473700000.0,10473700000.0,12240200000.0,12240200000.0,12240200000.0,12240200000.0,14689000000.0,14689000000.0,14689000000.0,14689000000.0,14872900000.0,14872900000.0,14872900000.0,14872900000.0,15057300000.0,15057300000.0,15057300000.0
AllocatedShareBasedCompensationExpense / USD,29862000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38000000.0,69900000.0,98000000.0,,56700000.0,98900000.0,138100000.0,,65500000.0,114900000.0,149000000.0,161700000.0,62800000.0,107100000.0,150800000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,,8850000.0,,,,11482000.0,,,,28520000.0,,,,22505000.0,,,,24412000.0,,,,20406000.0,,,,19895000.0,,,,17300000.0,,,,23100000.0,,,,45900000.0,,,,131000000.0,,,,282400000.0,,,,163300000.0,,,,247600000.0,,,,232500000.0,,,
AmortizationOfFinancingCostsAndDiscounts / USD,,,7789000.0,,,,9426000.0,,,,9838000.0,,,,9408000.0,,,,13092000.0,,,,11090000.0,,,,7596000.0,,,,-4870000.0,,,,6900000.0,,,,17700000.0,,,,20000000.0,,,,22100000.0,,,,25900000.0,,,,32900000.0,,,,39900000.0,,,,47500000.0,,,
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,156100000.0,51800000.0,107500000.0,154300000.0,176400000.0,60500000.0,120300000.0,177900000.0,207300000.0,102600000.0,204200000.0,307500000.0,282500000.0,110500000.0,258100000.0,412500000.0,411700000.0,151800000.0,337100000.0,521000000.0,568300000.0,183200000.0,375400000.0,579000000.0,699800000.0,202400000.0,407600000.0,615000000.0,785900000.0,192700000.0,392300000.0,590200000.0,1144100000.0,217500000.0,428300000.0,643400000.0,791300000.0,253400000.0,528200000.0,846200000.0,900000000.0,458600000.0,919500000.0,1300000000.0,1200000000.0,369500000.0,727700000.0,1000000000.0,1600000000.0,229400000.0,453600000.0,675000000.0
