fact_unit,2010-07-27,2010-10-22,2011-02-17,2011-04-21,2011-07-21,2011-10-21,2012-02-10,2012-04-20,2012-07-20,2012-10-19,2013-02-08,2013-04-19,2013-07-19,2013-10-18,2014-02-05,2014-04-17,2014-07-22,2014-10-21,2015-02-04,2015-04-22,2015-07-22,2015-10-21,2016-02-05,2016-04-27,2016-07-22,2016-10-26,2017-02-07,2017-04-26,2017-07-26,2017-10-25,2018-02-08,2018-04-26,2018-07-27,2018-10-26,2019-02-08,2019-04-25,2019-07-24,2019-10-23,2020-02-05,2020-04-29,2020-07-29,2020-10-28,2021-02-10,2021-04-29,2021-07-23,2021-10-27,2022-02-11,2022-04-28,2022-07-27,2022-10-26,2023-02-09,2023-04-27,2023-07-28,2023-10-27,2024-02-08,2024-04-25,2024-07-25,2024-10-30,2025-02-05,2025-04-24,2025-07-24,2025-10-30
AccountsAndFinancingReceivableAllowanceForCreditLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950000.0,,,,1180000.0,,,,2742000.0,,,
AccountsPayableCurrent / USD,25230000.0,25230000.0,25230000.0,33705000.0,33705000.0,33705000.0,33705000.0,46382000.0,46382000.0,46382000.0,46382000.0,58700000.0,58700000.0,58700000.0,58700000.0,59022000.0,59022000.0,59022000.0,59022000.0,69613000.0,69613000.0,69613000.0,69613000.0,85709000.0,85709000.0,85709000.0,85709000.0,78363000.0,78363000.0,78363000.0,78363000.0,82028000.0,82028000.0,82028000.0,82028000.0,113071000.0,113071000.0,113071000.0,113071000.0,115816000.0,115816000.0,115816000.0,115816000.0,121990000.0,121990000.0,121990000.0,121990000.0,163161000.0,163161000.0,163161000.0,163161000.0,184566000.0,184566000.0,184566000.0,184566000.0,197646000.0,197646000.0,197646000.0,197646000.0,210695000.0,210695000.0,210695000.0
AccountsReceivableNetCurrent / USD,4763000.0,4763000.0,4763000.0,5658000.0,5658000.0,5658000.0,5658000.0,8389000.0,8389000.0,8389000.0,,16800000.0,16800000.0,16800000.0,16800000.0,24016000.0,24016000.0,24016000.0,24016000.0,34839000.0,34839000.0,34839000.0,34839000.0,38283000.0,38283000.0,38283000.0,38283000.0,40451000.0,40451000.0,40451000.0,40451000.0,40453000.0,40453000.0,40453000.0,40453000.0,62312000.0,62312000.0,62312000.0,62312000.0,80545000.0,80545000.0,80545000.0,80545000.0,104500000.0,104500000.0,104500000.0,104500000.0,99599000.0,99599000.0,99599000.0,99599000.0,106880000.0,106880000.0,106880000.0,106880000.0,115535000.0,115535000.0,115535000.0,115535000.0,143963000.0,143963000.0,143963000.0
AccruedLiabilitiesCurrent / USD,31216000.0,31216000.0,31216000.0,38892000.0,38892000.0,38892000.0,38892000.0,46456000.0,46456000.0,46456000.0,46456000.0,56421000.0,56421000.0,56421000.0,56421000.0,73011000.0,73011000.0,73011000.0,73011000.0,102203000.0,102203000.0,102203000.0,102203000.0,129275000.0,129275000.0,129275000.0,129275000.0,127129000.0,127129000.0,127129000.0,127129000.0,159324000.0,159324000.0,159324000.0,95679000.0,147849000.0,147849000.0,147849000.0,147849000.0,155843000.0,155843000.0,155843000.0,155843000.0,164649000.0,164649000.0,164649000.0,164649000.0,173052000.0,173052000.0,173052000.0,173052000.0,147539000.0,147539000.0,147539000.0,147539000.0,147688000.0,147688000.0,147688000.0,147688000.0,179747000.0,179747000.0,179747000.0
AccruedSalariesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,13780000.0,,,,22338000.0,,,,19666000.0,,,,35622000.0,,,,31188000.0,,,,79702000.0,,,,107799000.0,,,,118638000.0,,,,170251000.0,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,305228000.0,,,,370169000.0,,,,444917000.0,,,,527397000.0,,,,613676000.0,,,,720875000.0,,,,845469000.0,,,,978924000.0,,,,1083507000.0,,,,1201439000.0,,,,1379710000.0,,,,1536323000.0,,,,1734587000.0,,,,1982022000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,-429000.0,-8273000.0,-8273000.0,-8273000.0,-8273000.0,-8162000.0,-8162000.0,-8162000.0,-8162000.0,-3659000.0,-3659000.0,-3659000.0,-3659000.0,-6236000.0,-6236000.0,-6236000.0,-6236000.0,-5363000.0,-5363000.0,-5363000.0,-5363000.0,-4229000.0,-4229000.0,-4229000.0,-4229000.0,-5354000.0,-5354000.0,-5354000.0,-5354000.0,-7888000.0,-7888000.0,-7888000.0,-7888000.0,-6657000.0,-6657000.0,-6657000.0,-6657000.0,-10282000.0,-10282000.0,-10282000.0
AdditionalPaidInCapitalCommonStock / USD,539880000.0,539880000.0,539880000.0,594331000.0,594331000.0,594331000.0,594331000.0,676652000.0,676652000.0,676652000.0,676652000.0,816612000.0,816612000.0,816612000.0,816612000.0,919840000.0,919840000.0,919840000.0,919840000.0,1038932000.0,1038932000.0,1038932000.0,1038932000.0,1172628000.0,1172628000.0,1172628000.0,1172628000.0,1238875000.0,1238875000.0,1238875000.0,1238875000.0,1305090000.0,1305090000.0,1305090000.0,1305090000.0,1374154000.0,1374154000.0,1374154000.0,1374154000.0,1465697000.0,1465697000.0,1465697000.0,1465697000.0,1549909000.0,1549909000.0,1549909000.0,1549909000.0,1729312000.0,1729312000.0,1729312000.0,1729312000.0,1829304000.0,1829304000.0,1829304000.0,1829304000.0,1956160000.0,1937794000.0,1937794000.0,1937794000.0,2078010000.0,2078010000.0,2078010000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,11976000.0,,,,15665000.0,,,,22280000.0,,,,42965000.0,,,,66274000.0,,,,64781000.0,,,,97618000.0,,,,59465000.0,,,,65112000.0,12376000.0,12376000.0,12376000.0,66396000.0,19342000.0,19342000.0,19342000.0,69947000.0,17708000.0,17708000.0,17708000.0,92062000.0,55960000.0,55960000.0,55960000.0,84463000.0,24077000.0,24077000.0,24077000.0,178703000.0,20670000.0,20670000.0,20670000.0,99821000.0,36681000.0,36681000.0,36681000.0
AllocatedShareBasedCompensationExpenseNetOfTax / USD,,,,,7487000.0,11374000.0,9663000.0,5739000.0,13932000.0,20614000.0,13713000.0,12659000.0,23663000.0,32834000.0,26166000.0,9534000.0,21225000.0,31280000.0,40361000.0,17012000.0,38178000.0,51116000.0,39465000.0,10213000.0,23365000.0,36150000.0,60084000.0,6632000.0,18463000.0,29056000.0,36666000.0,10350000.0,22924000.0,33760000.0,35974000.0,8931000.0,17676000.0,35792000.0,40370000.0,14402000.0,30091000.0,49042000.0,51544000.0,14505000.0,34512000.0,51030000.0,73866000.0,50465000.0,93187000.0,125714000.0,69904000.0,20550000.0,45474000.0,67541000.0,159972000.0,16696000.0,43901000.0,74966000.0,84928000.0,31286000.0,70218000.0,69160000.0
