fact_unit,2009-11-03,2010-02-02,2010-05-04,2010-08-31,2010-11-09,2011-02-08,2011-05-10,2011-08-30,2011-11-08,2012-02-07,2012-05-08,2012-08-28,2012-11-06,2013-02-05,2013-05-07,2013-08-27,2013-11-05,2014-02-04,2014-05-06,2014-08-26,2014-11-04,2015-02-03,2015-05-05,2015-08-25,2015-11-03,2016-02-02,2016-05-03,2016-08-30,2016-11-08,2017-02-07,2017-05-09,2017-08-30,2017-11-09,2018-02-06,2018-05-08,2018-08-27,2018-11-06,2019-02-05,2019-05-07,2019-08-26,2019-11-05,2020-02-05,2020-05-06,2020-08-26,2020-11-04,2021-02-03,2021-05-05,2021-08-30,2021-11-09,2022-02-09,2022-05-11,2022-08-26,2022-11-02,2023-02-01,2023-05-02,2023-08-25,2023-11-01,2024-01-31,2024-05-01,2024-08-28,2024-10-30,2025-01-29,2025-04-30,2025-08-22,2025-10-29
AssetsCurrent / USD,5323706000.0,4919708000.0,5226268000.0,5202246000.0,5284549000.0,5016790000.0,5065857000.0,5076258000.0,5076258000.0,4866882000.0,5438557000.0,5732882000.0,5696234000.0,5648050000.0,5924942000.0,6084808000.0,6333650000.0,6159785000.0,6375582000.0,6221688000.0,6548523000.0,6539243000.0,6657862000.0,6681972000.0,7108403000.0,11456904000.0,11521307000.0,11494304000.0,7027960000.0,6779026000.0,6960033000.0,10053899000.0,8135470000.0,8011206000.0,8325561000.0,8033438000.0,8597002000.0,8272168000.0,8715871000.0,8003453000.0,8141505000.0,8141505000.0,8141505000.0,8141505000.0,12348232000.0,12348232000.0,12348232000.0,12348232000.0,10733567000.0,10733567000.0,10733567000.0,10733567000.0,10483219000.0,10483219000.0,10483219000.0,10483219000.0,10608364000.0,10608364000.0,10608364000.0,10608000000.0,11043000000.0,11043000000.0,11043000000.0,11043000000.0,11968000000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411000.0,3579000.0,3579000.0,3579000.0,3579000.0,3579000.0,8983000.0,8983000.0,8983000.0,8983000.0,6047000.0,6047000.0,6047000.0,6047000.0,8000.0,8000.0,8000.0,8000.0,96000.0,96000.0,96000.0,0.0,0.0,0.0,0.0,0.0,1000000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456000.0,456000.0,456000.0,456000.0,6297000.0,6297000.0,6297000.0,6297000.0,8690000.0,8690000.0,8690000.0,9000000.0,6000000.0,6000000.0,6000000.0,6000000.0,2000000.0
AvailableForSaleDebtSecuritiesAmortizedCostBasis / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115807000.0,116440000.0,116440000.0,116440000.0,116440000.0,116440000.0,107284000.0,107284000.0,107284000.0,107284000.0,124099000.0,124099000.0,124099000.0,124099000.0,126237000.0,126237000.0,126237000.0,126237000.0,129278000.0,129278000.0,129278000.0,129000000.0,132000000.0,132000000.0,132000000.0,132000000.0,133000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52823000.0,45861000.0,,42385000.0,40597000.0,35593000.0,,38937000.0,48227000.0,46189000.0,,38187000.0,39697000.0,38046000.0,,36000000.0,40000000.0,39000000.0,,37000000.0
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44260000.0,,,,32235000.0,,,,44460000.0,,,,32000000.0,,,,45000000.0,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60399000.0,65491000.0,73860000.0,81779000.0,88084000.0,83747000.0,81730000.0,71062000.0,70553000.0,66939000.0,63457000.0,58455000.0,62334000.0,63987000.0,70000000.0,78000000.0,74000000.0,75000000.0,72000000.0,71000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17777000.0,14668000.0,,6024000.0,0.0,3025000.0,,5955000.0,,7812000.0,,22838000.0,23032000.0,23676000.0,,17000000.0,16000000.0,15000000.0,,17000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11570000.0,,,,5983000.0,,,,12767000.0,,,,24000000.0,,,,15000000.0,
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117203000.0,120019000.0,120019000.0,120019000.0,120019000.0,120019000.0,116267000.0,116267000.0,116267000.0,116267000.0,129690000.0,129690000.0,129690000.0,129690000.0,119948000.0,119948000.0,119948000.0,119948000.0,120684000.0,120684000.0,120684000.0,120000000.0,126000000.0,126000000.0,126000000.0,126000000.0,132000000.0
AvailableForSaleSecuritiesDebtSecuritiesCurrent / USD,0.0,0.0,,0.0,27438000.0,61860000.0,0.0,23511000.0,23511000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5983000.0,5983000.0,5983000.0,5983000.0,12767000.0,12767000.0,12767000.0,12000000.0,24000000.0,24000000.0,24000000.0,24000000.0,15000000.0
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113965000.0,113965000.0,113965000.0,113965000.0,107917000.0,107917000.0,107917000.0,108000000.0,102000000.0,102000000.0,102000000.0,102000000.0,117000000.0
CapitalizedComputerSoftwareGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87000000.0,,,,70000000.0,
CashAndCashEquivalentsAtCarryingValue / USD,551552000.0,551552000.0,551552000.0,164306000.0,1018651000.0,1018651000.0,1018651000.0,479874000.0,479874000.0,585443000.0,585443000.0,1018651000.0,639765000.0,639765000.0,639765000.0,585443000.0,688867000.0,688867000.0,688867000.0,639765000.0,412285000.0,412285000.0,412285000.0,688867000.0,413046000.0,413046000.0,413046000.0,412285000.0,5130044000.0,5130044000.0,5130044000.0,413046000.0,3919300000.0,847292000.0,855133000.0,5298318000.0,869502000.0,961067000.0,901551000.0,3919300000.0,790304000.0,744808000.0,521621000.0,552325000.0,455482000.0,524578000.0,2240807000.0,513460000.0,5985532000.0,5767034000.0,4895723000.0,6059427000.0,2067873000.0,1374276000.0,876139000.0,3007123000.0,437670000.0,500340000.0,757867000.0,867000000.0,569000000.0,962000000.0,598000000.0,745000000.0,733000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3919300000.0,3919300000.0,5298318000.0,869502000.0,869502000.0,869502000.0,3919300000.0,715844000.0,715844000.0,715844000.0,869502000.0,532245000.0,532245000.0,532245000.0,715844000.0,6095570000.0,6095570000.0,6095570000.0,532245000.0,3037100000.0,3037100000.0,3037100000.0,6095570000.0,931376000.0,931376000.0,931376000.0,3037000000.0,966000000.0,966000000.0,966000000.0,931000000.0,945000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3072008000.0,-3064167000.0,-1379018000.0,39701000.0,244443000.0,177623000.0,-3049798000.0,237527000.0,181142000.0,-166068000.0,-153658000.0,-17825000.0,39251000.0,1752302000.0,-183599000.0,-85684000.0,-306085000.0,-1170538000.0,5563325000.0,-924879000.0,-1602210000.0,-2092007000.0,-3058470000.0,-427950000.0,-345730000.0,-76911000.0,-2106000000.0,-238000000.0,130000000.0,-273000000.0,35000000.0,-111000000.0
CashSurrenderValueOfLifeInsurance / USD,,,,178000000.0,,,,203200000.0,203200000.0,,,231300000.0,,,,160500000.0,,,,159300000.0,,,,161900000.0,,,,162800000.0,,,,163300000.0,,,,163700000.0,,,,167900000.0,,,,168400000.0,,,,162900000.0,,,,173000000.0,,,,162300000.0,,,,160000000.0,,,,166000000.0,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3000000.0,0.0,3000000.0,2000000.0,-4000000.0
CommonStockDividendsPerShareDeclared / USD/shares,0.22,0.46,0.7,0.85,0.24,0.49,0.74,0.94,0.94,0.51,0.77,0.99,0.26,0.53,0.8,1.03,0.27,0.55,0.83,1.07,0.28,0.57,0.86,1.11,0.29,0.59,0.89,1.15,0.3,0.61,0.92,1.19,0.31,0.64,0.97,1.23,0.33,0.69,1.05,1.3,0.36,0.75,1.14,1.41,0.39,0.84,1.29,1.53,0.45,0.9,1.35,1.74,0.47,0.94,1.41,1.82,0.49,0.98,1.47,1.9,0.51,1.0,1.5,1.97,0.51
CommonStockParOrStatedValuePerShare / USD/shares,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CommonStockSharesAuthorized / shares,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0,2000000000.0
CommonStockSharesIssued / shares,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0,765174900.0
CommonStockValue / USD,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765175000.0,765000000.0,765000000.0,765000000.0,765000000.0,765000000.0,765000000.0
ComprehensiveIncomeNetOfTax / USD,247274000.0,385949000.0,608989000.0,1018664000.0,370259000.0,692445000.0,952361000.0,846730000.0,846730000.0,650072000.0,965911000.0,977718000.0,210504000.0,489159000.0,785651000.0,1372323000.0,335489000.0,565124000.0,751530000.0,718677000.0,320726000.0,496945000.0,607377000.0,1208356000.0,178304000.0,250799000.0,336270000.0,735807000.0,160079000.0,394839000.0,669051000.0,406239000.0,247065000.0,374576000.0,690013000.0,514701000.0,487799000.0,798462000.0,1169091000.0,1237884000.0,389468000.0,583284000.0,1064305000.0,1520679000.0,378080000.0,870591000.0,768101000.0,1483811000.0,315395000.0,606901000.0,731551000.0,104323000.0,308840000.0,457960000.0,698539000.0,1086326000.0,236297000.0,764050000.0,1237557000.0,1026000000.0,429000000.0,982000000.0,1365000000.0,1999000000.0,663000000.0
ContractWithCustomerAssetNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800000000.0,3800000000.0,3800000000.0,3800000000.0,3900000000.0,3900000000.0,3900000000.0,3900000000.0,2700000000.0,2700000000.0,2700000000.0,2700000000.0,3500000000.0,3500000000.0,3500000000.0,3500000000.0,4600000000.0,4600000000.0,4600000000.0,4600000000.0,4700000000.0,4700000000.0,4700000000.0,4700000000.0,5000000000.0,5000000000.0,5000000000.0,5000000000.0,5100000000.0
CostOfRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35242736000.0,44813632000.0,12311494000.0,24305489000.0,36209265000.0,47641933000.0,12359635000.0,24556278000.0,35690737000.0,48704935000.0,9557534000.0,19018058000.0,28719979000.0,42991646000.0,13484838000.0,26913891000.0,40802636000.0,41941094000.0,15637975000.0,30882312000.0,46326628000.0,56316000000.0,15972000000.0,31747000000.0,47518000000.0,62370000000.0,16731000000.0
CurrentIncomeTaxExpenseBenefit / USD,,,,42830000.0,,,,1010595000.0,1010595000.0,,,791120000.0,,,,840173000.0,,,,840745000.0,,,,582889000.0,,,,574760000.0,,,,326079000.0,,,,389514000.0,,,,675573000.0,,,,337550000.0,,,,458284000.0,,,,269226000.0,,,,218383000.0,,,,452000000.0,,,,531000000.0,
DebtAndCapitalLeaseObligations / USD,,,,2476649000.0,,,,2480632000.0,2480632000.0,2661400000.0,2672800000.0,2668523000.0,2596700000.0,2857800000.0,2871700000.0,3018338000.0,3019100000.0,3105200000.0,2798200000.0,2888919000.0,3100000000.0,3200000000.0,3100000000.0,2733082000.0,2900000000.0,4400000000.0,4400000000.0,7321877000.0,7800000000.0,8300000000.0,8600000000.0,7435402000.0,9000000000.0,8800000000.0,8300000000.0,8194890000.0,8300000000.0,8400000000.0,8300000000.0,8327270000.0,,,,8163337000.0,,,,14446879000.0,,,,11083107000.0,,,,10647542000.0,,,,10411000000.0,,,,11982000000.0,
DebtInstrumentFairValue / USD,,,,,,,,,2774900000.0,2857700000.0,2874000000.0,2919400000.0,3015600000.0,3330700000.0,3264000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16300000000.0,16300000000.0,,13300000000.0,13300000000.0,13300000000.0,13300000000.0,10500000000.0,10500000000.0,10500000000.0,10500000000.0,9800000000.0,9800000000.0,9800000000.0,9800000000.0,11400000000.0,11400000000.0,11400000000.0,11400000000.0,12800000000.0
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,207320000.0,207320000.0,207320000.0,0.0,207320000.0,198867000.0,193663000.0,190145000.0,142472000.0,149932000.0,92950000.0,4289000.0,83666000.0,80760000.0,80760000.0,80760000.0,80760000.0,194115000.0,194115000.0,194115000.0,194115000.0,352523000.0,352523000.0,352523000.0,352523000.0,377604000.0,377604000.0,377604000.0,377604000.0,420450000.0,420450000.0,420450000.0,420000000.0,445000000.0,445000000.0,445000000.0,445000000.0,497000000.0
DeferredIncomeTaxExpenseBenefit / USD,182824000.0,337453000.0,495732000.0,642357000.0,,,,-295709000.0,-295709000.0,,,-121514000.0,,,,-164749000.0,,,,-178328000.0,,,,-27861000.0,,,,-30669000.0,,,,-4705000.0,,,,93871000.0,,,,-51846000.0,,,,187908000.0,,,,-126719000.0,,,,-191317000.0,,,,-157864000.0,,,,-64000000.0,,,,-16000000.0,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,871947000.0,,,,680624000.0,,,,682108000.0,,,,643022000.0,,,,630267000.0,,,,652232000.0,,,,752504000.0,,,,594765000.0,,,,544862000.0,,,,533597000.0,,,,716326000.0,,,,741319000.0,,,,818000000.0,,,,946000000.0,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,26942000.0,26942000.0,26942000.0,107136000.0,26942000.0,218414000.0,175795000.0,185178000.0,161715000.0,165622000.0,143794000.0,161193000.0,319124000.0,172232000.0,172232000.0,172232000.0,172232000.0,86601000.0,86601000.0,86601000.0,86601000.0,147066000.0,147066000.0,147066000.0,147066000.0,250171000.0,250171000.0,250171000.0,250171000.0,302904000.0,302904000.0,302904000.0,303000000.0,345000000.0,345000000.0,345000000.0,345000000.0,345000000.0
DeferredTaxAssetInterestCarryforward / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169642000.0,,,,205000000.0,,,,228000000.0,
DeferredTaxAssetsGross / USD,,,,496853000.0,,,,588102000.0,588102000.0,,,521641000.0,,,,699961000.0,,,,552097000.0,,,,662667000.0,,,,683930000.0,,,,832610000.0,,,,847473000.0,,,,482544000.0,,,,581197000.0,,,,778973000.0,,,,1148409000.0,,,,1109343000.0,,,,1202000000.0,,,,1324000000.0,
DeferredTaxAssetsInventory / USD,,,,39491000.0,,,,47256000.0,47256000.0,,,54853000.0,,,,59619000.0,,,,63509000.0,,,,62799000.0,,,,68186000.0,,,,24138000.0,,,,21332000.0,,,,14728000.0,,,,12139000.0,,,,17069000.0,,,,17983000.0,,,,24394000.0,,,,27000000.0,,,,30000000.0,
DeferredTaxAssetsLiabilitiesNet / USD,,,,688742000.0,,,,449534000.0,449534000.0,,,-350306000.0,,,,19337000.0,,,,19645000.0,,,,19645000.0,,,,53663000.0,,,,180378000.0,,,,,,,,,,,,107514000.0,,,,107514000.0,,,,205457000.0,,,,127433000.0,,,,117000000.0,,,,100000000.0,
