fact_unit,2010-08-06,2010-11-05,2011-02-25,2011-05-06,2011-08-09,2011-11-04,2012-02-28,2012-05-09,2012-08-03,2012-11-05,2013-02-28,2013-05-07,2013-08-07,2013-11-08,2014-03-03,2014-05-09,2014-08-11,2014-11-03,2015-02-27,2015-05-07,2015-08-06,2015-11-05,2016-02-26,2016-05-06,2016-08-05,2016-11-04,2017-02-24,2017-05-05,2017-08-04,2017-11-03,2018-02-23,2018-05-10,2018-08-09,2018-11-02,2019-02-28,2019-05-03,2019-08-08,2019-11-01,2020-02-14,2020-05-06,2020-08-10,2020-11-05,2020-12-23,2021-03-01,2021-05-06,2021-08-05,2021-11-05,2022-02-23,2022-05-06,2022-08-04,2022-11-04,2023-02-24,2023-05-04,2023-08-03,2023-11-02,2024-02-23,2024-05-03,2024-08-02,2024-11-07,2025-02-21,2025-05-08,2025-08-05,2025-10-30
AllowanceForNotesAndLoansReceivableCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20384000.0,,,,73910000.0,,408000000.0,408000000.0,408000000.0,1074000000.0,1074000000.0,1074000000.0,,1042000000.0,1042000000.0,1042000000.0,1042000000.0,1630000000.0,1630000000.0,1630000000.0
AllowanceForNotesAndLoansReceivableNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,,,,3906000.0,,27000000.0,27000000.0,27000000.0,30000000.0,30000000.0,30000000.0,,42000000.0,42000000.0,42000000.0,42000000.0,48000000.0,48000000.0,48000000.0
AmortizationOfIntangibleAssets / USD,,,,,380347.0,616984.0,590793.0,236121.0,478522.0,730815.0,841774.0,268163.0,462476.0,669850.0,1038096.0,220859.0,437446.0,631560.0,891661.0,159000.0,348000.0,1177000.0,781000.0,510000.0,1364000.0,2273000.0,1692000.0,814000.0,1719000.0,2863000.0,3147000.0,1341000.0,2065000.0,3247000.0,4030000.0,1672000.0,3328000.0,4696000.0,4402000.0,1230000.0,2149000.0,3045000.0,4402000.0,6102000.0,808000.0,2519000.0,3995000.0,3912000.0,1000000.0,3000000.0,4000000.0,5000000.0,5000000.0,3000000.0,4000000.0,6000000.0,2000000.0,3000000.0,4000000.0,9000000.0,1000000.0,2000000.0,4000000.0
AssetAcquisitionContingentConsiderationLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,,,,1000000.0,,,
AssetAcquisitionContingentConsiderationLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0,,,,8000000.0,,,
Assets / USD,182614649.0,182614649.0,182614649.0,269683023.0,269683023.0,269683023.0,269683023.0,355931436.0,355931436.0,355931436.0,355931436.0,478669276.0,478669276.0,478669276.0,478669276.0,592362773.0,592362773.0,592362773.0,592362773.0,966848000.0,966848000.0,966848000.0,966848000.0,1003606000.0,1003606000.0,1003606000.0,1003606000.0,1367435000.0,1367435000.0,1367435000.0,1367435000.0,1673187000.0,1673187000.0,1673187000.0,1673187000.0,2239519000.0,2239519000.0,2239519000.0,2239519000.0,4781691000.0,4781691000.0,4781691000.0,2239519000.0,4781691000.0,6526332000.0,6526332000.0,6526332000.0,6526332000.0,10101000000.0,10101000000.0,10101000000.0,10101000000.0,13736000000.0,13736000000.0,13736000000.0,13736000000.0,17646000000.0,17646000000.0,17646000000.0,17612000000.0,25196000000.0,25196000000.0,25196000000.0
AssetsCurrent / USD,82135016.0,82135016.0,82135016.0,101635208.0,101635208.0,101635208.0,101635208.0,200245555.0,200245555.0,200245555.0,200245555.0,275361175.0,275361175.0,275361175.0,275361175.0,326164235.0,326164235.0,326164235.0,326164235.0,532750000.0,532750000.0,532750000.0,532750000.0,545173000.0,545173000.0,545173000.0,545173000.0,869461000.0,869461000.0,869461000.0,869461000.0,1286919000.0,1286919000.0,1286919000.0,1286919000.0,1511123000.0,1511123000.0,1511123000.0,1511123000.0,3788856000.0,3788856000.0,3788856000.0,1511123000.0,3788856000.0,5346807000.0,5346807000.0,5346807000.0,5346807000.0,8175000000.0,8175000000.0,8175000000.0,8175000000.0,10953000000.0,10953000000.0,10953000000.0,10953000000.0,14294000000.0,14294000000.0,14294000000.0,14260000000.0,20142000000.0,20142000000.0,20142000000.0
AssetsNoncurrent / USD,100479633.0,100479633.0,100479633.0,168047815.0,168047815.0,168047815.0,168047815.0,155685881.0,155685881.0,155685881.0,155685881.0,203308101.0,203308101.0,203308101.0,203308101.0,266198538.0,266198538.0,266198538.0,266198538.0,434098000.0,434098000.0,434098000.0,434098000.0,458433000.0,458433000.0,458433000.0,458433000.0,497974000.0,497974000.0,497974000.0,497974000.0,386268000.0,386268000.0,386268000.0,386268000.0,728396000.0,728396000.0,728396000.0,728396000.0,992835000.0,992835000.0,992835000.0,728396000.0,992835000.0,1179525000.0,1179525000.0,1179525000.0,1179525000.0,1926000000.0,1926000000.0,1926000000.0,1926000000.0,2783000000.0,2783000000.0,2783000000.0,2783000000.0,3352000000.0,3352000000.0,3352000000.0,3352000000.0,5054000000.0,5054000000.0,5054000000.0
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax / USD,,,,,,,,,,,,,,,,,,66434.0,66434.0,25000.0,25000.0,25000.0,25000.0,76000.0,76000.0,76000.0,76000.0,156000.0,156000.0,156000.0,156000.0,,,,3233000.0,3233000.0,3233000.0,3233000.0,3233000.0,2085000.0,2085000.0,2085000.0,3233000.0,2085000.0,,,,8433000.0,,,,,,,,1000000.0,,1000000.0,1000000.0,1000000.0,3000000.0,3000000.0,3000000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,,,,,1571100.0,2116252.0,2908893.0,5681957.0,4716090.0,4962576.0,29349041.0,27347926.0,37286487.0,28600937.0,29634815.0,36345122.0,43582785.0,188850506.0,140833511.0,141307000.0,163899000.0,188628000.0,187662000.0,195248000.0,229691000.0,255914000.0,251105000.0,269013000.0,201237000.0,197515000.0,91949000.0,179718000.0,275711000.0,321470000.0,645100000.0,1559645000.0,1552909000.0,1769965000.0,2191304000.0,1777887000.0,2281541000.0,2207937000.0,2191304000.0,1688568000.0,971349000.0,1260215000.0,1445005000.0,2395156000.0,2232000000.0,,,,,,,,,5000000.0,5000000.0,5000000.0,87000000.0,87000000.0,87000000.0
BankOverdrafts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146000000.0,146000000.0,9000000.0,9000000.0,9000000.0,9000000.0,34000000.0,33000000.0,33000000.0,33000000.0,26000000.0,26000000.0,26000000.0
CapitalLeaseObligationsIncurred / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7125000.0,,,,7125000.0,,,,7125000.0,7125000.0,,,,2567000.0,,,,12000000.0,,,,20000000.0,,,,18000000.0,,,
CapitalizedComputerSoftwareGross / USD,,,,,,,,,,,,,,,,,,,5387385.0,,,,7037000.0,,,,14554000.0,,,,20738000.0,,,,35560000.0,,,,38412000.0,,,,38412000.0,59602000.0,,,,119491000.0,,,,188000000.0,,,,202000000.0,,,,240000000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,17474112.0,17474112.0,15677407.0,49803402.0,49803402.0,49803402.0,17474112.0,56830466.0,56830466.0,56830466.0,49803402.0,67381677.0,67381677.0,67381677.0,56830466.0,101489002.0,101489002.0,101489002.0,67381677.0,140285000.0,140285000.0,140285000.0,101489000.0,223144000.0,223144000.0,223144000.0,140285000.0,166881000.0,166881000.0,166881000.0,223144000.0,234140000.0,388260000.0,388260000.0,388260000.0,440332000.0,440332000.0,440332000.0,440332000.0,1384740000.0,1384740000.0,1384740000.0,440332000.0,1384740000.0,1856394000.0,1856394000.0,1856394000.0,1856394000.0,2585000000.0,2585000000.0,2585000000.0,2585000000.0,1910000000.0,1910000000.0,1910000000.0,1910000000.0,2556000000.0,2556000000.0,2556000000.0,2556000000.0,2635000000.0,2635000000.0,2635000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234140000.0,234140000.0,166881000.0,388260000.0,388260000.0,388260000.0,234140000.0,464695000.0,464695000.0,464695000.0,234140000.0,388260000.0,1451424000.0,1451424000.0,1451424000.0,464695000.0,2508000000.0,2508000000.0,2508000000.0,1451000000.0,3648000000.0,3648000000.0,3648000000.0,2508000000.0,3363000000.0,3363000000.0,3363000000.0,3648000000.0,3848000000.0,3848000000.0,3848000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148651000.0,227058000.0,67259000.0,-37849000.0,135751000.0,689470000.0,154120000.0,841566000.0,663627000.0,992270000.0,154120000.0,76435000.0,-186041000.0,211934000.0,172705000.0,986729000.0,-1320000000.0,-1077000000.0,-1085000000.0,1057000000.0,-1234000000.0,-1395000000.0,-1120000000.0,1140000000.0,161000000.0,461000000.0,-107000000.0,-285000000.0,-30000000.0,-25000000.0,-370000000.0
CollateralizedFinancings / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101000000.0,751000000.0,751000000.0,1238000000.0,1238000000.0,1238000000.0,1238000000.0,1475000000.0,1475000000.0,1475000000.0,1475000000.0,1842000000.0,1842000000.0,1842000000.0
CommonStockParOrStatedValuePerShare / USD/shares,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized / shares,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0,110000000.0
CommonStockSharesIssued / shares,44120269.0,44120269.0,44120269.0,44131376.0,44131376.0,44131376.0,44131376.0,44142020.0,44142020.0,44142020.0,44142020.0,44150920.0,44150920.0,44150920.0,44150920.0,44153473.0,44153473.0,44153473.0,44153473.0,44154572.0,44154572.0,44154572.0,44154572.0,44156854.0,44156854.0,44156854.0,44156854.0,44157364.0,44157364.0,44157364.0,44157364.0,44157364.0,44157364.0,44157364.0,44157364.0,45202859.0,45202859.0,45202859.0,45202859.0,49709955.0,49709955.0,49709955.0,45202859.0,49709955.0,49869727.0,49869727.0,49869727.0,49869727.0,50418980.0,50418980.0,50418980.0,50418980.0,50257751.0,50257751.0,50257751.0,50257751.0,50697442.0,50697442.0,50697442.0,50697442.0,50697375.0,50697375.0,50697375.0
CommonStockSharesOutstanding / shares,44120269.0,44120269.0,44120269.0,44131376.0,44131376.0,44131376.0,44131376.0,44142020.0,44142020.0,44142020.0,44142020.0,44150920.0,44150920.0,44150920.0,44150920.0,44153473.0,44153473.0,44153473.0,44153473.0,44154572.0,44154572.0,44154572.0,44154572.0,44156854.0,44156854.0,44156854.0,44156854.0,44157364.0,44157364.0,44157364.0,44157364.0,44157364.0,44157364.0,44157364.0,44157364.0,45202859.0,45202859.0,45202859.0,45202859.0,49709955.0,49709955.0,49709955.0,45202859.0,49709955.0,49869727.0,49869727.0,49869727.0,49869727.0,50418980.0,50418980.0,50418980.0,50418980.0,50257751.0,50257751.0,50257751.0,50257751.0,50697442.0,50697442.0,50697442.0,50697442.0,50697375.0,50697375.0,50697375.0
CommonStockValue / USD,44120.0,44120.0,44120.0,44131.0,44131.0,44131.0,44131.0,44142.0,44142.0,44142.0,44142.0,44151.0,44151.0,44151.0,44151.0,44153.0,44153.0,44153.0,44153.0,44000.0,44000.0,44000.0,44000.0,44000.0,44000.0,44000.0,44000.0,44000.0,44000.0,44000.0,44000.0,44000.0,44000.0,44000.0,44000.0,45000.0,45000.0,45000.0,45000.0,50000.0,50000.0,50000.0,45000.0,50000.0,50000.0,50000.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ComprehensiveIncomeNetOfTax / USD,,,,,10420151.0,41858091.0,20318216.0,14882781.0,32935048.0,43269054.0,57391398.0,22683254.0,37999798.0,62742177.0,62135746.0,16289683.0,31846698.0,53665501.0,89507516.0,13658000.0,-11366000.0,2533000.0,78833000.0,,,,25367000.0,,,,1584000.0,60014000.0,43409000.0,64482000.0,115832000.0,-29312000.0,-127442000.0,-137178000.0,-9258000.0,10853000.0,31209000.0,-140863000.0,-9258000.0,-145311000.0,-111162000.0,-63852000.0,-52967000.0,-187093000.0,-72000000.0,56000000.0,101000000.0,-62000000.0,194000000.0,214000000.0,305000000.0,36000000.0,274000000.0,632000000.0,920000000.0,533000000.0,319000000.0,586000000.0,932000000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44000000.0,,51000000.0,51000000.0,51000000.0,77000000.0,77000000.0,77000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51000000.0,,,
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000.0,24000000.0,29000000.0,,18000000.0,43000000.0,45000000.0,,73000000.0,75000000.0,75000000.0
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181553000.0,,333847000.0,519410000.0,496942000.0,236766000.0,509578000.0,828267000.0,496942000.0,742645000.0,339277000.0,790474000.0,1425985000.0,1194191000.0,787000000.0,1736000000.0,2787000000.0,2265000000.0,1175000000.0,2488000000.0,3830000000.0,4064000000.0,1572000000.0,1572000000.0,1572000000.0,5582000000.0,2309000000.0,5017000000.0,7890000000.0
CryptoAssetFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000000.0,24000000.0,24000000.0,49000000.0,49000000.0,49000000.0
CryptoAssetRealizedAndUnrealizedGainLossOperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,,,
CurrentFederalTaxExpenseBenefit / USD,,,,,,,0.0,,,,,,,,,,,,2120.0,,,,2000.0,,,,2000.0,,,,55000.0,,,,47000.0,,,,22000.0,,,,22000.0,-10000.0,,,,8705000.0,,,,0.0,,,,0.0,,,,12000000.0,,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,11489043.0,,,,22170007.0,,,,29848193.0,,,,39371170.0,,,,49488000.0,,,,66786000.0,,,,45892000.0,,,,55103000.0,,,,64843000.0,,,,64843000.0,64028000.0,,,,39595000.0,,,,152000000.0,,,,178000000.0,,,,383000000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,11489043.0,,,,,,,,,,,,,,,,49488000.0,,,,66788000.0,,,,45947000.0,,,,55150000.0,,,,64865000.0,,,,64865000.0,64018000.0,,,,48300000.0,,,,152000000.0,,,,178000000.0,,,,395000000.0,,,
DebtSecuritiesHeldToMaturityAmortizedCostExcludingAccruedInterestAfterAllowanceForCreditLossMaturityAllocatedAndSingleMaturityDateYearOne / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668000000.0,3668000000.0,3668000000.0,4711000000.0,4711000000.0,4711000000.0
DebtSecuritiesHeldToMaturityExcludingAccruedInterestAfterAllowanceForCreditLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3747000000.0,3747000000.0,3747000000.0,5674000000.0,5674000000.0,5674000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,416098.0,,,,416098.0,,,,2114486.0,,,,998536.0,,,,799000.0,,,,465000.0,,,,1000.0,,,,1337000.0,,,,1827000.0,,,,1827000.0,-3618000.0,,,,-13566000.0,,,,-5000000.0,,,,-3000000.0,,,,55000000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,-2512958.0,,,,-6785532.0,,,,-340950.0,,,,-1586024.0,,,,-4913000.0,,,,-18110000.0,,,,-1246000.0,,,,-7525000.0,,,,-26402000.0,,,,-26402000.0,-89267000.0,,,,30019000.0,,,,-65000000.0,,,,-26000000.0,,,,-152000000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141438000.0,117582000.0,117582000.0,117582000.0,141438000.0,117582000.0,134916000.0,134916000.0,134916000.0,134916000.0,181000000.0,181000000.0,181000000.0,181000000.0,346000000.0,346000000.0,346000000.0,346000000.0,710000000.0,710000000.0,710000000.0,710000000.0,802000000.0,802000000.0,802000000.0
DeferredIncomeTaxExpenseBenefit / USD,194139.0,-1200197.0,-2151858.0,-407531.0,-1099249.0,-6950762.0,-3607292.0,316866.0,1484213.0,1174177.0,-7053030.0,-190810.0,145970.0,-813538.0,1022797.0,-140238.0,-1815001.0,-4006615.0,-492362.0,-4675000.0,-8672000.0,-16515000.0,-4114000.0,,,,-17645000.0,,,,-1245000.0,,,,-6188000.0,,,,-24575000.0,,,,-24575000.0,-92885000.0,,,,16453000.0,,,,-70000000.0,,,,-29000000.0,,,,-97000000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91698000.0,99952000.0,99952000.0,99952000.0,91698000.0,99952000.0,64354000.0,64354000.0,64354000.0,64354000.0,62000000.0,62000000.0,62000000.0,62000000.0,106000000.0,106000000.0,106000000.0,106000000.0,183000000.0,183000000.0,183000000.0,183000000.0,204000000.0,204000000.0,204000000.0
DeferredIncomeTaxesAndTaxCredits / USD,,,,,,,,,,,,,,,,,,,,,,,-7848000.0,6118000.0,7736000.0,6206000.0,-20237000.0,-1896000.0,-1981000.0,-5895000.0,4354000.0,-2798000.0,-10451000.0,-14769000.0,-6188000.0,-30601000.0,-54818000.0,-75275000.0,-24575000.0,-14456000.0,-34743000.0,29640000.0,-24575000.0,-92585000.0,-4199000.0,-31145000.0,-58485000.0,16453000.0,4000000.0,16000000.0,18000000.0,-70000000.0,-24000000.0,-67000000.0,-96000000.0,-29000000.0,8000000.0,24000000.0,-84000000.0,-97000000.0,-65000000.0,-191000000.0,-167000000.0
DeferredTaxAssetsGross / USD,,,,,,,20704627.0,,,,18508880.0,,,,20128967.0,,,,22134898.0,,,,37605000.0,,,,33667000.0,,,,53988000.0,,,,,,,,157162000.0,,,,157162000.0,256457000.0,,,,333475000.0,,,,482000000.0,,,,758000000.0,,,,1115000000.0,,,
DeferredTaxAssetsInventory / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322000.0,,,,322000.0,,,,2000000.0,,,,3000000.0,,,,14000000.0,,,
DeferredTaxAssetsInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,43000.0,,,,212000.0,,,,133000.0,,,,133000.0,,,,92000.0,,,,92000.0,92000.0,,,,2423000.0,,,,2000000.0,,,,8000000.0,,,,3000000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,10718675.0,,,,6952678.0,,,,7927500.0,,,,13706426.0,,,,12683000.0,,,,,,,,,,,,,,,,,,,,,,,,,70562000.0,,,,119000000.0,,,,240000000.0,,,,527000000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,15886374.0,,,,15623284.0,,,,16902790.0,,,,19045785.0,,,,33074000.0,,,,29688000.0,,,,45017000.0,,,,57324000.0,,,,141438000.0,,,,141438000.0,117582000.0,,,,154298000.0,,,,220000000.0,,,,398000000.0,,,,741000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,9207470.0,,,,4365413.0,,,,3653373.0,,,,2451524.0,,,,2612000.0,,,,3744000.0,,,,13774000.0,,,,35246000.0,,,,112565000.0,,,,112565000.0,167420000.0,,,,162008000.0,,,,194000000.0,,,,255000000.0,,,,177000000.0,,,
DeferredTaxAssetsPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,145532.0,,,,147263.0,,,,2636000.0,,,,1682000.0,,,,3159000.0,,,,1217000.0,,,,4472000.0,,,,4472000.0,5467000.0,,,,15594000.0,,,,27000000.0,,,,43000000.0,,,,58000000.0,,,
