fact_unit,2009-09-01,2009-12-01,2010-03-30,2010-06-02,2010-08-31,2010-12-01,2011-03-29,2011-05-31,2011-08-30,2011-12-01,2012-04-02,2012-04-10,2012-06-06,2012-09-04,2012-12-04,2013-04-02,2013-06-04,2013-09-03,2013-12-03,2014-03-31,2014-06-03,2014-09-02,2014-12-02,2015-03-31,2015-06-02,2015-09-01,2015-12-02,2016-03-29,2016-05-31,2016-09-02,2016-11-29,2017-04-04,2017-06-06,2017-09-05,2017-12-05,2018-04-02,2018-06-05,2018-09-04,2018-12-06,2019-04-02,2019-06-03,2019-09-03,2019-12-04,2020-03-23,2020-05-28,2020-08-26,2020-11-25,2021-03-22,2021-05-27,2021-08-26,2021-11-24,2022-03-21,2022-05-26,2022-08-25,2022-11-23,2023-03-27,2023-06-01,2023-08-30,2023-11-29,2024-03-25,2024-05-30,2024-08-29,2024-11-27,2025-03-24,2025-05-29,2025-08-28,2025-11-26
AociLossCashFlowHedgeCumulativeGainLossAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,-24000000.0,,,,-103000000.0,,,,6000000.0,,,,315000000.0,,,
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329000000.0,,,,329000000.0,,,,,,,,,,,,,,,,,,,,,2536000000.0,,,
Assets / USD,32549000000.0,33029000000.0,32625000000.0,34148000000.0,34122000000.0,34348000000.0,33005000000.0,37414000000.0,34633000000.0,34341000000.0,33699000000.0,33699000000.0,35884000000.0,34045000000.0,33866000000.0,33559000000.0,37208000000.0,35032000000.0,33953000000.0,32666000000.0,34731000000.0,33408000000.0,34077000000.0,32732000000.0,34229000000.0,33137000000.0,34032000000.0,31721000000.0,34315000000.0,32736000000.0,33644000000.0,31266000000.0,37177000000.0,36471000000.0,35370000000.0,34408000000.0,37613000000.0,36668000000.0,36783000000.0,35291000000.0,38237000000.0,37105000000.0,36713000000.0,34508000000.0,43219000000.0,40695000000.0,39764000000.0,39471000000.0,45832000000.0,51763000000.0,50880000000.0,46735000000.0,51200000000.0,49404000000.0,49400000000.0,44640000000.0,49725000000.0,46725000000.0,46973000000.0,43708000000.0,45917000000.0,44521000000.0,42519000000.0,41795000000.0,45365000000.0,44934000000.0,44743000000.0
AssetsCurrent / USD,9304000000.0,9521000000.0,9190000000.0,10541000000.0,10033000000.0,10431000000.0,9732000000.0,13695000000.0,11121000000.0,10701000000.0,9967000000.0,9967000000.0,11973000000.0,10168000000.0,10423000000.0,10072000000.0,13628000000.0,11599000000.0,10830000000.0,9784000000.0,12014000000.0,10913000000.0,11365000000.0,10296000000.0,11952000000.0,11075000000.0,12130000000.0,9851000000.0,12536000000.0,11115000000.0,12140000000.0,10561000000.0,16473000000.0,13351000000.0,12728000000.0,12000000000.0,15276000000.0,14033000000.0,14009000000.0,12772000000.0,16033000000.0,15483000000.0,15138000000.0,14228000000.0,19335000000.0,16796000000.0,15662000000.0,15318000000.0,21926000000.0,27717000000.0,26916000000.0,22326000000.0,26816000000.0,25083000000.0,24849000000.0,20060000000.0,25611000000.0,22667000000.0,24991000000.0,21442000000.0,23918000000.0,22236000000.0,19968000000.0,19071000000.0,22750000000.0,22337000000.0,21977000000.0
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102000000.0,102000000.0,102000000.0,,102000000.0,102000000.0,102000000.0,,,43000000.0,97000000.0
BusinessCombinationContingentConsiderationLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21000000.0,21000000.0,21000000.0,,21000000.0,21000000.0,21000000.0,,,0.0,0.0
CashAndCashEquivalentsAtCarryingValue / USD,281000000.0,281000000.0,364000000.0,245000000.0,245000000.0,245000000.0,281000000.0,632000000.0,632000000.0,632000000.0,245000000.0,245000000.0,652000000.0,652000000.0,652000000.0,632000000.0,1014000000.0,1014000000.0,1014000000.0,652000000.0,541000000.0,541000000.0,541000000.0,1014000000.0,391000000.0,391000000.0,391000000.0,541000000.0,466000000.0,466000000.0,466000000.0,391000000.0,405000000.0,405000000.0,405000000.0,466000000.0,558000000.0,558000000.0,558000000.0,405000000.0,588000000.0,2251000000.0,1668000000.0,511000000.0,2973000000.0,1796000000.0,794000000.0,716000000.0,5955000000.0,11641000000.0,8249000000.0,4690000000.0,6692000000.0,4835000000.0,6121000000.0,1133000000.0,3414000000.0,1482000000.0,3192000000.0,1348000000.0,2950000000.0,3494000000.0,1210000000.0,921000000.0,3237000000.0,4360000000.0,3271000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588000000.0,588000000.0,558000000.0,511000000.0,511000000.0,511000000.0,588000000.0,716000000.0,716000000.0,716000000.0,511000000.0,4690000000.0,4690000000.0,4690000000.0,716000000.0,1133000000.0,1133000000.0,1133000000.0,4690000000.0,1348000000.0,1348000000.0,1348000000.0,1133000000.0,921000000.0,921000000.0,921000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663000000.0,1080000000.0,30000000.0,2462000000.0,1285000000.0,283000000.0,-77000000.0,5239000000.0,10925000000.0,7533000000.0,205000000.0,2002000000.0,145000000.0,1431000000.0,3974000000.0,2281000000.0,349000000.0,2059000000.0,-3557000000.0,1602000000.0,2146000000.0,-138000000.0,215000000.0,2316000000.0,3439000000.0,2350000000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,0.42,0.14,0.3,0.46,0.53,0.16,0.34,0.52,0.62,0.18,0.41,0.64,0.7,0.23,0.51,0.79,0.87,0.28,0.63,0.98,1.07,0.35,0.76,1.17,1.33,0.41,0.89,1.37,1.58,0.48,1.03,1.58,1.85,0.55,1.1,1.7,2.13,0.6,1.4,2.2,2.3,0.8,1.85,2.9,3.0,1.05,2.15,3.25,3.95,1.1,2.25,3.4
CommonStockParOrStatedValuePerShare / USD/shares,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
CommonStockSharesAuthorized / shares,,,,,,,5600000000.0,,,,5600000000.0,5600000000.0,,,,5600000000.0,,,,5600000000.0,,,,5600000000.0,,,,5600000000.0,,,,5600000000.0,,,,5600000000.0,,,,5600000000.0,,,,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0
CommonStockSharesIssued / shares,,,,,1477000000.0,1477000000.0,1459000000.0,1443000000.0,1423000000.0,1394000000.0,1354000000.0,1354000000.0,1318000000.0,1260000000.0,1260000000.0,1241000000.0,1187000000.0,1152000000.0,1123000000.0,1110000000.0,1088000000.0,1063000000.0,1050000000.0,1030000000.0,1012000000.0,991000000.0,974000000.0,960000000.0,947000000.0,928000000.0,917000000.0,910000000.0,894000000.0,881000000.0,873000000.0,866000000.0,853000000.0,837000000.0,831000000.0,830000000.0,822000000.0,811000000.0,806000000.0,801000000.0,795000000.0,776000000.0,768000000.0,763000000.0,755000000.0,756000000.0,752000000.0,731000000.0,715000000.0,699000000.0,686000000.0,670000000.0,652000000.0,631000000.0,611000000.0,601000000.0,592000000.0,582000000.0,575000000.0,574000000.0,572000000.0,568000000.0,565000000.0
CommonStockSharesOutstanding / shares,1464000000.0,1467000000.0,1470000000.0,1474000000.0,1477000000.0,1477000000.0,1459000000.0,1443000000.0,1423000000.0,1394000000.0,1354000000.0,1354000000.0,1318000000.0,1260000000.0,1260000000.0,1241000000.0,1187000000.0,1152000000.0,1123000000.0,1110000000.0,1088000000.0,1063000000.0,1050000000.0,1030000000.0,1012000000.0,991000000.0,974000000.0,960000000.0,947000000.0,928000000.0,917000000.0,910000000.0,894000000.0,881000000.0,873000000.0,866000000.0,853000000.0,837000000.0,831000000.0,830000000.0,822000000.0,811000000.0,806000000.0,801000000.0,795000000.0,776000000.0,768000000.0,763000000.0,755000000.0,756000000.0,752000000.0,731000000.0,715000000.0,699000000.0,686000000.0,670000000.0,652000000.0,631000000.0,611000000.0,601000000.0,592000000.0,582000000.0,575000000.0,574000000.0,572000000.0,568000000.0,565000000.0
CommonStockValueOutstanding / USD,732000000.0,734000000.0,735000000.0,737000000.0,738000000.0,739000000.0,729000000.0,722000000.0,711000000.0,697000000.0,677000000.0,677000000.0,659000000.0,630000000.0,630000000.0,621000000.0,594000000.0,576000000.0,561000000.0,555000000.0,544000000.0,532000000.0,525000000.0,515000000.0,506000000.0,496000000.0,487000000.0,480000000.0,473000000.0,464000000.0,459000000.0,455000000.0,447000000.0,440000000.0,437000000.0,433000000.0,426000000.0,419000000.0,415000000.0,415000000.0,411000000.0,406000000.0,403000000.0,401000000.0,397000000.0,388000000.0,384000000.0,381000000.0,377000000.0,378000000.0,376000000.0,366000000.0,358000000.0,350000000.0,343000000.0,335000000.0,326000000.0,316000000.0,305000000.0,301000000.0,296000000.0,291000000.0,288000000.0,287000000.0,286000000.0,284000000.0,282000000.0
ComprehensiveIncomeNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,1951000000.0,1965000000.0,632000000.0,1675000000.0,2237000000.0,2217000000.0,695000000.0,1592000000.0,,,967000000.0,2078000000.0,,,601000000.0,2126000000.0,3171000000.0,,905000000.0,2355000000.0,2961000000.0,,998000000.0,2744000000.0,3816000000.0,,1080000000.0,4016000000.0,4748000000.0,,2446000000.0,5411000000.0,7365000000.0,,2533000000.0,5498000000.0,5655000000.0,8542000000.0,2257000000.0,4932000000.0,6701000000.0,6780000000.0,1751000000.0,4132000000.0,5825000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404000000.0,1378000000.0,1439000000.0,1449000000.0,1356000000.0,1299000000.0,1376000000.0,1324000000.0,1222000000.0,1219000000.0,1212000000.0,1715000000.0,1614000000.0,1608000000.0,2022000000.0,2041000000.0,1954000000.0,1914000000.0,2094000000.0,1968000000.0,1736000000.0,1603000000.0,1645000000.0,1566000000.0,1499000000.0,1408000000.0,1409000000.0,1417000000.0,1359000000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827000000.0,,,,894000000.0,915000000.0,981000000.0,1007000000.0,1019000000.0,1050000000.0,1097000000.0,1119000000.0,1127000000.0,1137000000.0,1169000000.0,1184000000.0,1201000000.0,1206000000.0,1231000000.0,1228000000.0,1225000000.0,1225000000.0,1256000000.0,1260000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273000000.0,353000000.0,95000000.0,196000000.0,293000000.0,368000000.0,99000000.0,200000000.0,303000000.0,390000000.0,107000000.0,208000000.0,314000000.0,408000000.0,116000000.0,237000000.0,359000000.0,430000000.0,127000000.0,256000000.0,389000000.0,488000000.0,136000000.0,272000000.0,411000000.0,527000000.0,139000000.0,279000000.0,420000000.0
ContractWithCustomerRefundLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305000000.0,228000000.0,229000000.0,194000000.0,305000000.0,228000000.0,229000000.0,194000000.0,287000000.0,232000000.0,227000000.0,194000000.0,352000000.0,272000000.0,281000000.0,252000000.0,374000000.0,303000000.0,315000000.0,245000000.0,363000000.0,302000000.0,302000000.0,234000000.0,318000000.0,256000000.0,241000000.0,191000000.0,280000000.0,207000000.0,212000000.0
ContractWithCustomerRightToRecoverProductCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197000000.0,147000000.0,151000000.0,127000000.0,197000000.0,147000000.0,151000000.0,127000000.0,190000000.0,152000000.0,148000000.0,129000000.0,226000000.0,173000000.0,180000000.0,,240000000.0,194000000.0,191000000.0,,218000000.0,183000000.0,183000000.0,,185000000.0,149000000.0,140000000.0,111000000.0,164000000.0,119000000.0,123000000.0
CostOfGoodsAndServicesSold / USD,17371000000.0,25113000000.0,31556000000.0,7636000000.0,16658000000.0,24143000000.0,31729000000.0,8030000000.0,17384000000.0,24909000000.0,30757000000.0,30757000000.0,7866000000.0,17393000000.0,25208000000.0,31663000000.0,8589000000.0,18003000000.0,25933000000.0,32858000000.0,8533000000.0,18848000000.0,27323000000.0,33194000000.0,8645000000.0,19508000000.0,28471000000.0,34941000000.0,9117000000.0,20486000000.0,29856000000.0,36665000000.0,9897000000.0,21868000000.0,32201000000.0,38504000000.0,11060000000.0,23885000000.0,34942000000.0,43343000000.0,11612000000.0,25615000000.0,37653000000.0,46185000000.0,12160000000.0,26412000000.0,38159000000.0,48401000000.0,13162000000.0,31161000000.0,46170000000.0,49205000000.0,16292000000.0,34551000000.0,49882000000.0,60025000000.0,15609000000.0,33952000000.0,49614000000.0,64194000000.0,14820000000.0,31378000000.0,44958000000.0,64802000000.0,14274000000.0,29965000000.0,43340000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,1070000000.0,,,,1046000000.0,1046000000.0,,,,1171000000.0,,,,891000000.0,,,,1162000000.0,,,,1342000000.0,,,,1475000000.0,,,,1688000000.0,,,,1824000000.0,,,,1734000000.0,,,,963000000.0,,,,935000000.0,,,,1578000000.0,,,,2069000000.0,,,,2226000000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,1236000000.0,,,,1169000000.0,1169000000.0,,,,1359000000.0,,,,1015000000.0,,,,1317000000.0,,,,1545000000.0,,,,1696000000.0,,,,1936000000.0,,,,2099000000.0,,,,1986000000.0,,,,1237000000.0,,,,1203000000.0,,,,2003000000.0,,,,2626000000.0,,,,2787000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,166000000.0,,,,123000000.0,123000000.0,,,,188000000.0,,,,124000000.0,,,,155000000.0,,,,203000000.0,,,,221000000.0,,,,248000000.0,,,,275000000.0,,,,252000000.0,,,,274000000.0,,,,268000000.0,,,,425000000.0,,,,557000000.0,,,,561000000.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,82000000.0,,,,-108000000.0,-108000000.0,,,,-117000000.0,,,,50000000.0,,,,-133000000.0,,,,-133000000.0,,,,-112000000.0,,,,-59000000.0,,,,6000000.0,,,,60000000.0,,,,-102000000.0,,,,121000000.0,,,,-73000000.0,,,,129000000.0,,,,-179000000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000000.0,254000000.0,295000000.0,,,,,,,,347000000.0,168000000.0,199000000.0,249000000.0,285000000.0,294000000.0,495000000.0,512000000.0,479000000.0,216000000.0,215000000.0,267000000.0,241000000.0,340000000.0,213000000.0,221000000.0,220000000.0,164000000.0,33000000.0,104000000.0,301000000.0,250000000.0,150000000.0,230000000.0,280000000.0,248000000.0,115000000.0,184000000.0,261000000.0
DeferredIncomeTaxExpenseBenefit / USD,-57000000.0,99000000.0,2000000.0,-83000000.0,-106000000.0,-142000000.0,75000000.0,,,,-127000000.0,-127000000.0,,,,-141000000.0,,,,52000000.0,,,,-139000000.0,,,,-158000000.0,,,,-118000000.0,,,,-63000000.0,,,,9000000.0,,,,56000000.0,,,,-157000000.0,,,,139000000.0,,,,-99000000.0,,,,140000000.0,,,,-188000000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,969000000.0,,,,868000000.0,,,,695000000.0,,,,589000000.0,,,,547000000.0,,,,451000000.0,,,,287000000.0,,,,133000000.0,,,,1519000000.0,,,,1555000000.0,,,,1690000000.0,,,,1565000000.0,,,,1561000000.0,,,
DeferredIncomeTaxesAndTaxCredits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52000000.0,-25000000.0,-72000000.0,-68000000.0,-64000000.0,-87000000.0,-118000000.0,28000000.0,-21000000.0,-75000000.0,-139000000.0,53000000.0,-106000000.0,-121000000.0,-88000000.0,-151000000.0,46000000.0,-14000000.0,5000000.0,177000000.0,110000000.0,110000000.0,96000000.0,-108000000.0,59000000.0,0.0,-252000000.0,135000000.0,102000000.0,23000000.0,-27000000.0,-239000000.0,135000000.0,66000000.0,-10000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,-7000000.0,,,,-19000000.0,-19000000.0,,,,-24000000.0,,,,2000000.0,,,,-6000000.0,,,,-25000000.0,,,,-6000000.0,,,,-4000000.0,,,,3000000.0,,,,-4000000.0,,,,-55000000.0,,,,18000000.0,,,,-26000000.0,,,,11000000.0,,,,-9000000.0,,,
DeferredTaxAssetsCapitalLossCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,225000000.0,,,,223000000.0,,,,225000000.0,,,,225000000.0,,,,225000000.0,,,,722000000.0,,,,695000000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,664000000.0,,,,769000000.0,769000000.0,,,,722000000.0,,,,772000000.0,,,,820000000.0,,,,892000000.0,,,,1235000000.0,,,,1229000000.0,,,,902000000.0,,,,996000000.0,,,,2296000000.0,,,,2496000000.0,,,,2444000000.0,,,,2951000000.0,,,,2942000000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,-390000000.0,,,,-274000000.0,-274000000.0,,,,-348000000.0,,,,,,,,133000000.0,,,,133000000.0,,,,241000000.0,,,,200000000.0,,,,140000000.0,,,,294000000.0,,,,216000000.0,,,,340000000.0,,,,164000000.0,,,,250000000.0,,,,248000000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,599000000.0,,,,670000000.0,670000000.0,,,,621000000.0,,,,630000000.0,,,,656000000.0,,,,722000000.0,,,,788000000.0,,,,651000000.0,,,,427000000.0,,,,427000000.0,,,,1735000000.0,,,,1895000000.0,,,,1854000000.0,,,,1815000000.0,,,,1809000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,,,,,98000000.0,98000000.0,,,,100000000.0,,,,131000000.0,,,,148000000.0,,,,152000000.0,,,,159000000.0,,,,174000000.0,,,,213000000.0,,,,239000000.0,,,,273000000.0,,,,274000000.0,,,,251000000.0,,,,409000000.0,,,,332000000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,223000000.0,,,,151000000.0,151000000.0,,,,121000000.0,,,,113000000.0,,,,130000000.0,,,,131000000.0,,,,156000000.0,,,,175000000.0,,,,124000000.0,,,,119000000.0,,,,131000000.0,,,,337000000.0,,,,242000000.0,,,,363000000.0,,,,446000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,,,,115000000.0,,,,128000000.0,128000000.0,,,,105000000.0,,,,73000000.0,,,,70000000.0,,,,81000000.0,,,,83000000.0,,,,69000000.0,,,,36000000.0,,,,31000000.0,,,,30000000.0,,,,48000000.0,,,,53000000.0,,,,64000000.0,,,,49000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance / USD,,,,,,,251000000.0,,,,303000000.0,303000000.0,,,,316000000.0,,,,375000000.0,,,,384000000.0,,,,378000000.0,,,,369000000.0,,,,352000000.0,,,,238000000.0,,,,252000000.0,,,,260000000.0,,,,284000000.0,,,,287000000.0,,,,267000000.0,,,,261000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,65000000.0,,,,99000000.0,99000000.0,,,,101000000.0,,,,142000000.0,,,,164000000.0,,,,170000000.0,,,,447000000.0,,,,578000000.0,,,,475000000.0,,,,569000000.0,,,,561000000.0,,,,601000000.0,,,,590000000.0,,,,1136000000.0,,,,1133000000.0,,,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,1198000000.0,,,,1146000000.0,,,,1378000000.0,,,,974000000.0,,,,1017000000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,55000000.0,,,,74000000.0,74000000.0,,,,66000000.0,,,,85000000.0,,,,49000000.0,,,,55000000.0,,,,40000000.0,,,,34000000.0,,,,23000000.0,,,,57000000.0,,,,28000000.0,,,,27000000.0,,,,45000000.0,,,,153000000.0,,,,155000000.0,,,
