fact_unit,2010-07-23,2010-10-22,2011-02-22,2011-04-21,2011-07-22,2011-10-21,2012-02-17,2012-04-20,2012-07-20,2012-10-19,2013-02-19,2013-04-23,2013-07-23,2013-10-22,2014-02-18,2014-04-25,2014-07-25,2014-10-24,2015-02-17,2015-04-28,2015-07-30,2015-10-28,2016-02-17,2016-04-29,2016-08-02,2016-11-01,2017-02-17,2017-04-28,2017-08-01,2017-10-31,2018-02-16,2018-05-04,2018-08-01,2018-11-01,2019-02-15,2019-05-01,2019-08-01,2019-10-31,2020-02-14,2020-04-30,2020-07-31,2020-10-29,2021-02-12,2021-05-04,2021-07-30,2021-11-02,2022-02-16,2022-05-04,2022-08-02,2022-11-01,2023-02-16,2023-05-02,2023-08-01,2023-11-01,2024-02-22,2024-05-01,2024-08-06,2024-10-31,2025-02-21,2025-05-01,2025-08-04,2025-11-03
AccountsPayableCurrent / USD,19133000.0,19133000.0,19133000.0,22669000.0,22669000.0,22669000.0,22669000.0,36551000.0,36551000.0,36551000.0,36551000.0,35288000.0,35288000.0,35288000.0,35288000.0,29941000.0,29941000.0,29941000.0,29941000.0,44743000.0,44743000.0,44743000.0,44743000.0,52648000.0,52648000.0,52648000.0,52648000.0,60057000.0,60057000.0,60057000.0,60057000.0,66968000.0,66968000.0,66968000.0,66968000.0,69534000.0,69534000.0,69534000.0,69534000.0,72172000.0,72172000.0,72172000.0,72172000.0,74558000.0,74558000.0,74558000.0,74558000.0,116140000.0,116140000.0,116140000.0,116140000.0,110221000.0,110221000.0,110221000.0,110221000.0,110643000.0,110643000.0,110643000.0,110643000.0,114211000.0,114211000.0,114211000.0
AccountsPayableTradeCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,21400000.0,,,,30100000.0,,,,32700000.0,,,,37200000.0,,,,41300000.0,,,,39500000.0,,,,45600000.0,,,,64400000.0,,,,59400000.0,,,
AccountsReceivableNetCurrent / USD,115107000.0,115107000.0,115107000.0,120080000.0,120080000.0,120080000.0,120080000.0,141275000.0,141275000.0,141275000.0,141275000.0,138324000.0,138324000.0,138324000.0,138324000.0,158038000.0,158038000.0,158038000.0,158038000.0,152380000.0,152380000.0,152380000.0,152380000.0,188318000.0,188318000.0,188318000.0,188318000.0,204494000.0,204494000.0,204494000.0,204494000.0,234597000.0,234597000.0,234597000.0,234597000.0,248855000.0,248855000.0,248855000.0,248855000.0,269312000.0,269312000.0,269312000.0,269312000.0,331429000.0,331429000.0,331429000.0,331429000.0,368348000.0,368348000.0,368348000.0,368348000.0,400619000.0,400619000.0,400619000.0,400619000.0,457445000.0,457445000.0,457445000.0,457445000.0,473575000.0,473575000.0,473575000.0
AccruedIncomeTaxesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23973000.0,29389000.0,29389000.0,29389000.0,29389000.0,26609000.0,26609000.0,26609000.0,26609000.0,31108000.0,31108000.0,31108000.0,31108000.0,42676000.0,42676000.0,42676000.0,42676000.0,42605000.0,42605000.0,42605000.0,42605000.0,48547000.0,48547000.0,48547000.0,48547000.0,86553000.0,86553000.0,86553000.0,86553000.0,62252000.0,62252000.0,62252000.0
AccruedIncomeTaxesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18798000.0,66506000.0,66506000.0,66506000.0,66506000.0,66767000.0,66767000.0,66767000.0,66767000.0,67463000.0,67463000.0,67463000.0,67463000.0,60313000.0,60313000.0,60313000.0,60313000.0,56466000.0,56466000.0,56466000.0,56466000.0,49142000.0,49142000.0,49142000.0,49142000.0,39642000.0,39642000.0,39642000.0,39642000.0,20898000.0,20898000.0,20898000.0
AccruedLiabilitiesCurrent / USD,104959000.0,104959000.0,104959000.0,118598000.0,118598000.0,118598000.0,118598000.0,141383000.0,141383000.0,141383000.0,141383000.0,137746000.0,137746000.0,137746000.0,137746000.0,148919000.0,148919000.0,148919000.0,148919000.0,195351000.0,195351000.0,195351000.0,195351000.0,205530000.0,205530000.0,205530000.0,205530000.0,236131000.0,236131000.0,236131000.0,236131000.0,253418000.0,253418000.0,253418000.0,253418000.0,260683000.0,260683000.0,260683000.0,260683000.0,322938000.0,322938000.0,322938000.0,322938000.0,415648000.0,415648000.0,415648000.0,415648000.0,458909000.0,458909000.0,458909000.0,458909000.0,433662000.0,433662000.0,433662000.0,433662000.0,478712000.0,478712000.0,478712000.0,478712000.0,502119000.0,502119000.0,502119000.0
AccruedMarketingCostsCurrent / USD,,,,,22214000.0,22214000.0,23321000.0,31884000.0,31884000.0,31884000.0,31884000.0,26367000.0,26367000.0,26367000.0,26367000.0,25663000.0,25663000.0,25663000.0,25663000.0,36025000.0,36025000.0,36025000.0,36025000.0,43875000.0,43875000.0,43875000.0,43875000.0,49061000.0,49061000.0,49061000.0,49061000.0,,,,56655000.0,59374000.0,59374000.0,59374000.0,59374000.0,63079000.0,63079000.0,63079000.0,63079000.0,75064000.0,75064000.0,75064000.0,75064000.0,79469000.0,79469000.0,79469000.0,79469000.0,72250000.0,72250000.0,72250000.0,72250000.0,84386000.0,84386000.0,84386000.0,84386000.0,78195000.0,78195000.0,78195000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,,,174900000.0,,,,205573000.0,,,,233132000.0,,,,268801000.0,,,,300348000.0,,,,345598000.0,,,,385170000.0,,,,432540000.0,,,,468733000.0,,,,519030000.0,,,,586914000.0,,,,648391000.0,,,,705914000.0,,,,784817000.0,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,10341000.0,10341000.0,10341000.0,13467000.0,13467000.0,13467000.0,13467000.0,15443000.0,15443000.0,15443000.0,15443000.0,15954000.0,15954000.0,15954000.0,15443000.0,13622000.0,13622000.0,13622000.0,15954000.0,-8071000.0,-8071000.0,-8071000.0,13622000.0,-42265000.0,-42265000.0,-42265000.0,-8071000.0,-43053000.0,-43053000.0,-43053000.0,-42265000.0,-36470000.0,-36470000.0,-36470000.0,-36470000.0,-41791000.0,-41791000.0,-41791000.0,-41791000.0,-46182000.0,-46182000.0,-46182000.0,-46182000.0,-53615000.0,-53615000.0,-53615000.0,-53615000.0,-53484000.0,-53484000.0,-53484000.0,-53484000.0,-77796000.0,-77796000.0,-77796000.0,-77796000.0,-71206000.0,-71206000.0,-71206000.0,-71206000.0,-93645000.0,-93645000.0,-93645000.0
AdditionalPaidInCapitalCommonStock / USD,580797000.0,580797000.0,580797000.0,641645000.0,641645000.0,641645000.0,641645000.0,702575000.0,702575000.0,702575000.0,702575000.0,757214000.0,757214000.0,757214000.0,757214000.0,825320000.0,825320000.0,825320000.0,825320000.0,888293000.0,888293000.0,888293000.0,888293000.0,940534000.0,940534000.0,940534000.0,940534000.0,1011895000.0,1011895000.0,1011895000.0,1011895000.0,1073931000.0,1073931000.0,1073931000.0,1073931000.0,1138216000.0,1138216000.0,1138216000.0,1138216000.0,1213517000.0,1213517000.0,1213517000.0,1213517000.0,1294849000.0,1294849000.0,1294849000.0,1294849000.0,1377320000.0,1377320000.0,1377320000.0,1377320000.0,1463215000.0,1463215000.0,1463215000.0,1463215000.0,1569565000.0,1569565000.0,1569565000.0,1569565000.0,1673863000.0,1673863000.0,1673863000.0
