fact_unit,2011-06-07,2011-09-08,2011-12-01,2012-03-28,2012-06-05,2012-09-06,2012-11-29,2013-04-03,2013-06-11,2013-09-12,2013-12-05,2014-04-02,2014-06-10,2014-09-11,2014-12-04,2015-04-01,2015-06-04,2015-09-03,2015-12-03,2016-03-30,2016-06-02,2016-08-25,2016-12-01,2017-03-28,2017-06-01,2017-08-31,2017-11-30,2018-04-03,2018-06-01,2018-08-30,2018-12-06,2019-04-02,2019-05-30,2019-08-29,2019-12-05,2020-03-27,2020-05-28,2020-08-27,2020-12-03,2021-03-26,2021-05-27,2021-08-25,2021-12-02,2022-03-25,2022-05-26,2022-08-25,2022-12-01,2023-03-24,2023-05-25,2023-08-24,2023-11-30,2024-03-26,2024-05-30,2024-08-29,2024-12-05,2025-03-27,2025-05-29,2025-08-28,2025-12-04
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,257000.0,,,,556000.0,,,,973000.0,,,,915000.0,,,,1346000.0,,,,1112000.0,,,,2079000.0,,,,1371000.0,,,,651000.0,,,,1363000.0,,,,768000.0,,,,1005000.0,,,,1076000.0,,,,635000.0,,,
AmortizationOfIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,314000.0,,,,926000.0,,,,926000.0,,,,926000.0,,,,1014000.0,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,803000.0,1061000.0,1655000.0,3809000.0,189000.0,252000.0,703000.0,1263000.0,525000.0,653000.0,596000.0,621000.0,562000.0,869000.0,669000.0,533000.0,665000.0,743000.0,744000.0,658000.0,200000.0,185000.0,409000.0,686000.0,386000.0,388000.0,184000.0,370000.0,163000.0,151000.0,172000.0,142000.0,461000.0,378000.0,298000.0,167000.0,152000.0,164000.0,217000.0,302000.0,732000.0,711000.0,562000.0,298000.0,262000.0,207000.0,173000.0,211000.0,143000.0,125000.0,119000.0,205000.0,79000.0,133000.0,144000.0,84000.0,150000.0,195000.0,206000.0
Assets / USD,567763000.0,599325000.0,709422000.0,730488000.0,765807000.0,815848000.0,930072000.0,957217000.0,1058001000.0,1038769000.0,1233246000.0,1275249000.0,1331577000.0,1391992000.0,1535347000.0,1602727000.0,1699225000.0,1779812000.0,1922759000.0,1983170000.0,2077951000.0,2115910000.0,2239998000.0,2230918000.0,2218950000.0,2305788000.0,2551201000.0,2551878000.0,2707601000.0,2702217000.0,2834873000.0,2908687000.0,3022249000.0,3073349000.0,3332691000.0,3191172000.0,4766353000.0,4710375000.0,4928848000.0,4863872000.0,5530551000.0,5497121000.0,4870994000.0,5089969000.0,5087544000.0,4954585000.0,5287767000.0,4764379000.0,5012036000.0,4945994000.0,5331549000.0,5370411000.0,5375719000.0,5248760000.0,5595008000.0,5707011000.0,5631939000.0,5737408000.0,5958486000.0
AssetsCurrent / USD,281997000.0,297992000.0,378032000.0,404389000.0,433660000.0,464272000.0,556278000.0,580232000.0,673097000.0,617706000.0,766081000.0,789324000.0,828615000.0,846787000.0,941302000.0,1002697000.0,1090490000.0,1127693000.0,1230742000.0,1260355000.0,1325201000.0,1316085000.0,1388190000.0,1375173000.0,1338417000.0,1376082000.0,1538465000.0,1536237000.0,1672972000.0,1592494000.0,1646288000.0,1693743000.0,1802699000.0,1830158000.0,2025973000.0,1914861000.0,2019332000.0,1920600000.0,2097468000.0,2055317000.0,2728820000.0,2799188000.0,2245009000.0,2514777000.0,2563756000.0,2494934000.0,2833693000.0,2281183000.0,2531867000.0,2442913000.0,2745815000.0,2709304000.0,2685980000.0,2519248000.0,2792040000.0,2836518000.0,2760628000.0,2798741000.0,2954862000.0
CapitalExpendituresIncurredButNotYetPaid / USD,3322000.0,9638000.0,13063000.0,-7353000.0,4495000.0,9600000.0,6237000.0,2540000.0,4360000.0,15801000.0,11412000.0,-495000.0,688000.0,13246000.0,11053000.0,6803000.0,436000.0,22010000.0,17664000.0,,,,16868000.0,8588000.0,17613000.0,23666000.0,,,,,,,,,,43471000.0,28596000.0,43269000.0,44271000.0,28746000.0,23119000.0,19176000.0,27916000.0,26901000.0,22825000.0,18511000.0,13148000.0,20487000.0,27475000.0,42451000.0,33982000.0,39874000.0,29634000.0,51860000.0,53936000.0,69591000.0,51695000.0,54075000.0,47431000.0
CapitalizedComputerSoftwareAccumulatedAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87593000.0,,,
Cash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351553000.0,,,,212876000.0,,,,887299000.0,,,,165122000.0,,,,651367000.0,,,,677004000.0,,,
CashAndCashEquivalentsAtCarryingValue / USD,4017000.0,4017000.0,4017000.0,3638000.0,111185000.0,111185000.0,111185000.0,253738000.0,253738000.0,253738000.0,253738000.0,111185000.0,320475000.0,320475000.0,320475000.0,253738000.0,419476000.0,419476000.0,419476000.0,320475000.0,389149000.0,389149000.0,389149000.0,419476000.0,345840000.0,345840000.0,345840000.0,385010000.0,321725000.0,92860000.0,46787000.0,277445000.0,231886000.0,237107000.0,296944000.0,409251000.0,326831000.0,177398000.0,208843000.0,392325000.0,1043540000.0,1157318000.0,560902000.0,1046051000.0,947456000.0,770144000.0,605053000.0,431560000.0,654486000.0,434226000.0,250628000.0,737877000.0,636449000.0,388627000.0,121811000.0,766594000.0,524596000.0,413962000.0,177782000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,389149000.0,385010000.0,385010000.0,385010000.0,345840000.0,277445000.0,277445000.0,277445000.0,385010000.0,409251000.0,409251000.0,409251000.0,277445000.0,392325000.0,392325000.0,392325000.0,409251000.0,1046051000.0,1046051000.0,1046051000.0,392325000.0,431560000.0,431560000.0,431560000.0,1046051000.0,737877000.0,737877000.0,737877000.0,431560000.0,766594000.0,766594000.0,766594000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43309000.0,-63285000.0,-292150000.0,-338223000.0,39170000.0,-45559000.0,-40338000.0,19499000.0,-107565000.0,-82420000.0,-231853000.0,-200408000.0,131806000.0,651215000.0,764993000.0,168577000.0,-16926000.0,-98595000.0,-275907000.0,-440998000.0,653726000.0,222926000.0,2666000.0,-180932000.0,-614491000.0,-101428000.0,-349250000.0,-616066000.0,306317000.0,-241998000.0,-352632000.0,-588812000.0
CommonStockParOrStatedValuePerShare / USD/shares,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0,400000000.0
CommonStockSharesIssued / shares,59095000.0,59365000.0,59842000.0,60707000.0,61577000.0,61693000.0,62277000.0,62764000.0,64438000.0,63788000.0,64319000.0,64565000.0,64313000.0,64472000.0,64793000.0,64793000.0,64899000.0,64951000.0,64992000.0,64762000.0,64770000.0,64595000.0,64355000.0,64131000.0,63226000.0,63005000.0,62920000.0,62733000.0,62688000.0,62263000.0,61693000.0,61441000.0,60998000.0,60518000.0,60108000.0,59232000.0,59262000.0,58485000.0,57959000.0,57285000.0,57003000.0,57014000.0,57024000.0,56952000.0,55803000.0,55160000.0,54907000.0,53049000.0,52790000.0,52087000.0,51785000.0,51120000.0,50729000.0,50139000.0,49458000.0,49123000.0,48688000.0,48143000.0,47412000.0
CommonStockSharesOutstanding / shares,58590000.0,58860000.0,59337000.0,60202000.0,61072000.0,61188000.0,61772000.0,62209000.0,62883000.0,63232000.0,63765000.0,64009000.0,63758000.0,63914000.0,64231000.0,64231000.0,64324000.0,64375000.0,64414000.0,64184000.0,64185000.0,64007000.0,63765000.0,63540000.0,62625000.0,62402000.0,62316000.0,62129000.0,62075000.0,61645000.0,61074000.0,60822000.0,60356000.0,59872000.0,59461000.0,58584000.0,58587000.0,57810000.0,57283000.0,56609000.0,56312000.0,56323000.0,56332000.0,56260000.0,55090000.0,54446000.0,54170000.0,52311000.0,52038000.0,51332000.0,51029000.0,50364000.0,49932000.0,49341000.0,48659000.0,48324000.0,47845000.0,47300000.0,46569000.0
CommonStockValue / USD,591000.0,594000.0,598000.0,606000.0,616000.0,617000.0,623000.0,627000.0,634000.0,638000.0,643000.0,645000.0,643000.0,645000.0,647000.0,647000.0,649000.0,650000.0,650000.0,647000.0,647000.0,646000.0,643000.0,641000.0,632000.0,630000.0,629000.0,627000.0,627000.0,623000.0,617000.0,614000.0,610000.0,605000.0,601000.0,592000.0,593000.0,585000.0,580000.0,573000.0,570000.0,570000.0,570000.0,569000.0,558000.0,551000.0,549000.0,530000.0,528000.0,521000.0,517000.0,511000.0,507000.0,501000.0,495000.0,491000.0,487000.0,481000.0,474000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110103000.0,110103000.0,110103000.0,110103000.0,110103000.0,193585000.0,193585000.0,193585000.0,193585000.0,230011000.0,230011000.0,230011000.0,230011000.0,269032000.0,269032000.0,269032000.0,269032000.0,345206000.0,345206000.0,345206000.0,345206000.0,388583000.0,388583000.0,388583000.0,388583000.0,428788000.0,428788000.0,428788000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110103000.0,110103000.0,110103000.0,113136000.0,140764000.0,,,199054000.0,182993000.0,182354000.0,190188000.0,237535000.0,216330000.0,216545000.0,224862000.0,274383000.0,270090000.0,265462000.0,272628000.0,353579000.0,324694000.0,316571000.0,312132000.0,394677000.0,357217000.0,354253000.0,350937000.0,436591000.0,398729000.0,394987000.0,405040000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104119000.0,193095000.0,278400000.0,95929000.0,104119000.0,193095000.0,91619000.0,95929000.0,91454000.0,156799000.0,164009000.0,170275000.0,64994000.0,114937000.0,148767000.0,161246000.0,113541000.0,196734000.0,206915000.0,184965000.0,146852000.0,252971000.0,266153000.0,248877000.0,162484000.0,280286000.0,294313000.0,292164000.0,170837000.0,294555000.0,310049000.0
ContractualObligation / USD,,,,,,,,,,,,,,,,34521000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,51056000.0,,,,111233000.0,,,,55587000.0,,,,16806000.0,,,
CostOfRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838871000.0,1659399000.0,2508452000.0,3107508000.0,982954000.0,1935714000.0,2923447000.0,3787697000.0,1098182000.0,2158890000.0,3217971000.0,4307304000.0,869605000.0,1768607000.0,2775121000.0,4717004000.0,1184731000.0,2353975000.0,3560276000.0,4202794000.0,1404875000.0,2773824000.0,4149800000.0,5262335000.0,1579406000.0,3115603000.0,4612469000.0,6164070000.0,1656068000.0,3229978000.0,4754434000.0
CreditAndDebitCardReceivablesAtCarryingValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60773000.0,,,,57698000.0,,,,69449000.0,,,,58766000.0,,,,66499000.0,,,,86510000.0,,,,89590000.0,,,
CurrentFederalTaxExpenseBenefit / USD,,,,20296000.0,,,,32288000.0,,,,53495000.0,,,,83606000.0,,,,105731000.0,,,,128159000.0,,,,163048000.0,,,,194199000.0,,,,230006000.0,,,,137255000.0,,,,163596000.0,,,,67724000.0,,,,280300000.0,,,,315763000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,23040000.0,,,,39358000.0,,,,64517000.0,,,,98438000.0,,,,121041000.0,,,,145068000.0,,,,181742000.0,,,,219034000.0,,,,258720000.0,,,,166502000.0,,,,194702000.0,,,,79258000.0,,,,335658000.0,,,,385482000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,2744000.0,,,,7070000.0,,,,11022000.0,,,,14832000.0,,,,15310000.0,,,,16909000.0,,,,18694000.0,,,,24835000.0,,,,28714000.0,,,,29247000.0,,,,31106000.0,,,,11534000.0,,,,55358000.0,,,,69719000.0,,,
DebtInstrumentBasisSpreadOnVariableRate1 / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,0.001,,,
DebtWeightedAverageInterestRate / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0689,0.0715
DeferredCompensationCashbasedArrangementsLiabilityClassifiedNoncurrent / USD,,,,,,,,2876000.0,,,,2876000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,29442000.0,,,,32909000.0,,,,40839000.0,,,,37501000.0,,,,42653000.0,,,
DeferredCompensationPlanAssets / USD,,,,,,,,2866000.0,2866000.0,2866000.0,2866000.0,2866000.0,3567000.0,3648000.0,3913000.0,4294000.0,4802000.0,5229000.0,5119000.0,5656000.0,8085000.0,7921000.0,7570000.0,8145000.0,9698000.0,10109000.0,,11283000.0,13776000.0,14588000.0,15903000.0,16827000.0,18494000.0,19585000.0,21397000.0,20511000.0,23910000.0,24665000.0,26269000.0,27849000.0,25388000.0,28789000.0,30141000.0,33223000.0,34279000.0,36396000.0,36403000.0,38409000.0,35978000.0,33393000.0,31529000.0,35382000.0,37002000.0,40087000.0,38371000.0,43516000.0,45718000.0,46280000.0,48872000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,3237000.0,,,,8076000.0,,,,10796000.0,,,,8950000.0,,,,3891000.0,,,,8392000.0,,,,6981000.0,,,,24480000.0,,,,-26256000.0,,,,29374000.0,,,,1182000.0,,,,-19631000.0,,,,-22936000.0,,,,11800000.0,,,
DeferredIncomeTaxExpenseBenefit / USD,-942000.0,-977000.0,-568000.0,3143000.0,-942000.0,-977000.0,-568000.0,7741000.0,-513000.0,-978000.0,5258000.0,10827000.0,99000.0,-432000.0,278000.0,8673000.0,306000.0,-642000.0,5699000.0,3868000.0,651000.0,683000.0,-1555000.0,9246000.0,450000.0,-1050000.0,3142000.0,5690000.0,268000.0,-1317000.0,-7851000.0,26920000.0,,,,-27095000.0,,,,34080000.0,,,,5503000.0,,,,-24008000.0,,,,-25666000.0,,,,15654000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,94066000.0,,,,109257000.0,,,,150076000.0,,,,114280000.0,,,,172172000.0,,,,677792000.0,,,,646404000.0,,,,618430000.0,,,,679890000.0,,,,713291000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83864000.0,90384000.0,86598000.0,83856000.0,89367000.0,95276000.0,94272000.0,89112000.0,65359000.0,66483000.0,64535000.0,67267000.0,39693000.0,40702000.0,40029000.0,38627000.0,55346000.0,57490000.0,56012000.0,56874000.0,85921000.0,89556000.0,88461000.0,91729000.0
DeferredRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9072000.0,10401000.0,14884000.0,7524000.0,9677000.0,8799000.0,15216000.0,5351000.0,16918000.0,9235000.0,9405000.0,8373000.0,12335000.0,10658000.0,8141000.0,6094000.0,7094000.0,8186000.0,6546000.0,7803000.0,7283000.0,7170000.0,7106000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,318000.0,,,,-335000.0,,,,31000.0,,,,-144000.0,,,,-75000.0,,,,714000.0,,,,-1291000.0,,,,2440000.0,,,,-839000.0,,,,4706000.0,,,,4321000.0,,,,-4377000.0,,,,-2730000.0,,,,3854000.0,,,
DeferredTaxAssetsInventory / USD,,,,311000.0,,,,1570000.0,,,,1280000.0,,,,1708000.0,,,,617000.0,,,,257000.0,,,,3630000.0,,,,847000.0,,,,4107000.0,,,,4021000.0,,,,8386000.0,,,,,,,,1962000.0,,,,1962000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,63578000.0,,,,54877000.0,,,,88308000.0,,,,588425000.0,,,,581045000.0,,,,578737000.0,,,,624544000.0,,,,627370000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,334000.0,,,,179000.0,,,,208000.0,,,,402000.0,,,,338000.0,,,,,,,,,,,,413000.0,,,,413000.0,,,,288000.0,,,,255000.0,,,,303000.0,,,,265000.0,,,,231000.0,,,
DeferredTaxAssetsPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710000.0,,,,1710000.0,,,,16600000.0,,,,1729000.0,,,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,398000.0,,,,343000.0,,,,237000.0,,,,224000.0,,,,291000.0,,,,334000.0,,,,338000.0,,,,359000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits / USD,,,,5327000.0,,,,4970000.0,,,,5029000.0,,,,6290000.0,,,,8782000.0,,,,10594000.0,,,,15206000.0,,,,15273000.0,,,,18491000.0,,,,22907000.0,,,,23687000.0,,,,24355000.0,,,,27395000.0,,,,32885000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,3202000.0,,,,3499000.0,,,,3854000.0,,,,3927000.0,,,,8231000.0,,,,10704000.0,,,,10539000.0,,,,14625000.0,,,,34391000.0,,,,27363000.0,,,,31056000.0,,,,33289000.0,,,,39989000.0,,,,40501000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves / USD,,,,10433000.0,,,,13207000.0,,,,18160000.0,,,,24721000.0,,,,22380000.0,,,,27734000.0,,,,33805000.0,,,,23789000.0,,,,30669000.0,,,,35626000.0,,,,32590000.0,,,,47059000.0,,,,52133000.0,,,,58796000.0,,,
DeferredTaxLiabilities / USD,,,,40711000.0,,,,55356000.0,,,,69135000.0,,,,81520000.0,,,,53718000.0,,,,59527000.0,,,,86498000.0,,,,59403000.0,,,,83864000.0,,,,89367000.0,,,,65359000.0,,,,39693000.0,,,,55346000.0,,,,85921000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669000.0,,,,1669000.0,,,,2224000.0,,,,2308000.0,,,,1763000.0,,,
DeferredTaxLiabilitiesPrepaidExpenses / USD,,,,,,,,6370000.0,,,,8140000.0,,,,8703000.0,,,,10775000.0,,,,10811000.0,,,,14370000.0,,,,10552000.0,,,,39915000.0,,,,45354000.0,,,,46013000.0,,,,45815000.0,,,,69248000.0,,,,83775000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,23321000.0,,,,32414000.0,,,,39357000.0,,,,44288000.0,,,,44882000.0,,,,48898000.0,,,,73454000.0,,,,54210000.0,,,,69265000.0,,,,61570000.0,,,,32812000.0,,,,,,,,,,,,8286000.0,,,
DefinedContributionPlanCostRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10029000.0,,,,16556000.0,,,,16878000.0,,,,19296000.0,,,,21912000.0,,,
DepreciationDepletionAndAmortization / USD,15918000.0,31593000.0,47698000.0,62166000.0,17510000.0,36400000.0,55625000.0,64936000.0,20985000.0,42614000.0,64832000.0,75931000.0,24779000.0,50747000.0,77572000.0,88233000.0,30473000.0,62372000.0,96055000.0,106283000.0,37967000.0,76738000.0,119051000.0,131764000.0,47887000.0,97552000.0,151014000.0,165049000.0,62476000.0,125582000.0,187710000.0,210295000.0,68789000.0,137815000.0,207652000.0,252713000.0,71810000.0,144951000.0,219207000.0,279472000.0,76626000.0,154029000.0,226386000.0,295599000.0,70599000.0,139577000.0,204734000.0,297772000.0,62839000.0,123721000.0,182182000.0,268460000.0,57949000.0,119862000.0,181273000.0,241372000.0,64739000.0,130053000.0,197075000.0
EarningsPerShareBasic / USD/shares,0.23,0.46,0.7,0.68,0.38,0.78,1.21,1.2,0.56,1.11,1.71,1.96,0.66,1.36,2.07,2.73,0.78,1.72,2.64,3.17,1.04,2.2,3.31,4.0,1.46,2.9,4.3,5.0,2.06,3.91,5.62,6.55,2.71,5.18,7.38,9.02,3.28,6.05,8.31,11.0,-1.39,-1.25,0.08,12.21,4.13,8.71,12.68,3.12,6.34,12.08,17.45,18.09,6.92,12.97,18.08,24.17,6.51,11.83,17.0
EarningsPerShareDiluted / USD/shares,0.23,0.44,0.67,0.66,0.37,0.75,1.17,1.16,0.54,1.09,1.68,1.9,0.65,1.35,2.05,2.68,0.77,1.71,2.63,3.15,1.04,2.19,3.3,3.98,1.45,2.89,4.28,4.98,2.05,3.88,5.58,6.52,2.7,5.16,7.35,8.96,3.26,6.02,8.27,10.94,-1.39,-1.25,0.08,12.15,4.1,8.66,12.6,3.11,6.3,12.0,17.35,17.98,6.88,12.9,17.99,24.01,6.47,11.78,16.93
