fact_unit,2009-08-10,2009-11-10,2010-02-09,2010-05-28,2010-08-09,2010-11-08,2011-02-07,2011-05-24,2011-08-09,2011-11-08,2012-02-07,2012-05-25,2012-08-03,2012-11-06,2013-02-05,2013-05-22,2013-08-02,2013-11-05,2014-02-04,2014-05-21,2014-08-05,2014-11-04,2015-02-04,2015-05-21,2015-08-11,2015-11-10,2016-02-08,2016-05-27,2016-08-09,2016-11-08,2017-02-07,2017-05-24,2017-08-08,2017-11-07,2018-02-06,2018-05-23,2018-08-08,2018-11-06,2019-02-06,2019-05-24,2019-08-06,2019-11-06,2020-02-04,2020-05-20,2020-08-07,2020-11-10,2021-02-08,2021-05-26,2021-08-10,2021-11-09,2022-02-08,2022-05-25,2022-08-09,2022-11-08,2023-02-07,2023-05-24,2023-08-08,2023-11-07,2024-02-06,2024-05-22,2024-08-02,2024-11-01,2025-02-05,2025-05-13,2025-08-01,2025-10-31
AccountsPayableAndAccruedLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276000000.0,1276000000.0,1276000000.0,1359000000.0,1359000000.0
AccountsPayableCurrent / USD,152000000.0,152000000.0,152000000.0,152000000.0,91000000.0,91000000.0,91000000.0,91000000.0,228000000.0,228000000.0,228000000.0,228000000.0,215000000.0,215000000.0,215000000.0,215000000.0,136000000.0,136000000.0,136000000.0,136000000.0,119000000.0,119000000.0,119000000.0,119000000.0,68000000.0,68000000.0,68000000.0,68000000.0,89000000.0,89000000.0,89000000.0,89000000.0,87000000.0,87000000.0,87000000.0,87000000.0,48000000.0,48000000.0,48000000.0,48000000.0,113000000.0,113000000.0,113000000.0,113000000.0,68000000.0,68000000.0,68000000.0,68000000.0,96000000.0,96000000.0,96000000.0,96000000.0,101000000.0,101000000.0,101000000.0,101000000.0,99000000.0,99000000.0,99000000.0,99000000.0,110000000.0,110000000.0,110000000.0,110000000.0,105000000.0,105000000.0
AccountsReceivableNetCurrent / USD,116000000.0,116000000.0,116000000.0,116000000.0,206000000.0,206000000.0,206000000.0,206000000.0,335000000.0,335000000.0,335000000.0,335000000.0,366000000.0,366000000.0,366000000.0,366000000.0,312000000.0,312000000.0,312000000.0,312000000.0,327000000.0,327000000.0,327000000.0,327000000.0,362000000.0,362000000.0,362000000.0,362000000.0,233000000.0,233000000.0,233000000.0,233000000.0,359000000.0,359000000.0,359000000.0,359000000.0,385000000.0,385000000.0,385000000.0,385000000.0,623000000.0,623000000.0,623000000.0,623000000.0,461000000.0,461000000.0,461000000.0,461000000.0,521000000.0,521000000.0,521000000.0,521000000.0,650000000.0,650000000.0,650000000.0,650000000.0,684000000.0,684000000.0,684000000.0,684000000.0,565000000.0,565000000.0,565000000.0,565000000.0,679000000.0,679000000.0
AccruedRoyaltiesCurrent / USD,,,,,144000000.0,144000000.0,144000000.0,144000000.0,96000000.0,96000000.0,96000000.0,96000000.0,98000000.0,98000000.0,98000000.0,98000000.0,103000000.0,103000000.0,103000000.0,103000000.0,73000000.0,73000000.0,73000000.0,73000000.0,119000000.0,119000000.0,119000000.0,119000000.0,159000000.0,159000000.0,159000000.0,159000000.0,165000000.0,165000000.0,165000000.0,165000000.0,171000000.0,171000000.0,171000000.0,171000000.0,144000000.0,144000000.0,144000000.0,144000000.0,171000000.0,171000000.0,171000000.0,171000000.0,210000000.0,210000000.0,210000000.0,210000000.0,203000000.0,203000000.0,203000000.0,203000000.0,103000000.0,208000000.0,208000000.0,208000000.0,189000000.0,189000000.0,189000000.0,189000000.0,226000000.0,226000000.0
AccruedRoyaltiesCurrentAndNoncurrent / USD,,,,,,,144000000.0,144000000.0,197000000.0,197000000.0,197000000.0,197000000.0,173000000.0,173000000.0,173000000.0,173000000.0,170000000.0,170000000.0,170000000.0,170000000.0,133000000.0,133000000.0,133000000.0,133000000.0,250000000.0,250000000.0,250000000.0,250000000.0,277000000.0,277000000.0,277000000.0,277000000.0,262000000.0,262000000.0,262000000.0,262000000.0,245000000.0,245000000.0,245000000.0,245000000.0,195000000.0,195000000.0,195000000.0,195000000.0,197000000.0,197000000.0,197000000.0,197000000.0,,,210000000.0,210000000.0,206000000.0,206000000.0,206000000.0,206000000.0,208000000.0,208000000.0,208000000.0,208000000.0,209000000.0,209000000.0,209000000.0,209000000.0,235000000.0,235000000.0
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment / USD,,,,,-548000000.0,548000000.0,548000000.0,548000000.0,614000000.0,614000000.0,614000000.0,614000000.0,651000000.0,651000000.0,651000000.0,651000000.0,731000000.0,731000000.0,731000000.0,731000000.0,809000000.0,809000000.0,809000000.0,809000000.0,779000000.0,779000000.0,779000000.0,779000000.0,843000000.0,843000000.0,843000000.0,843000000.0,881000000.0,881000000.0,881000000.0,881000000.0,923000000.0,923000000.0,923000000.0,923000000.0,911000000.0,911000000.0,911000000.0,911000000.0,942000000.0,942000000.0,942000000.0,942000000.0,1030000000.0,1030000000.0,1030000000.0,1030000000.0,1071000000.0,1071000000.0,1071000000.0,1071000000.0,1067000000.0,1067000000.0,1067000000.0,1067000000.0,1159000000.0,1159000000.0,1159000000.0,1159000000.0,1251000000.0,1251000000.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax / USD,189000000.0,189000000.0,189000000.0,189000000.0,228000000.0,228000000.0,228000000.0,584000000.0,219000000.0,219000000.0,219000000.0,189000000.0,173000000.0,173000000.0,173000000.0,173000000.0,69000000.0,69000000.0,69000000.0,219000000.0,69000000.0,69000000.0,69000000.0,173000000.0,37000000.0,37000000.0,37000000.0,69000000.0,2000000.0,2000000.0,2000000.0,37000000.0,-16000000.0,-16000000.0,-16000000.0,2000000.0,-19000000.0,-19000000.0,-19000000.0,-16000000.0,-127000000.0,-127000000.0,-127000000.0,-19000000.0,-30000000.0,-30000000.0,-30000000.0,-127000000.0,-50000000.0,-50000000.0,-50000000.0,-30000000.0,-50000000.0,-50000000.0,-50000000.0,-50000000.0,15000000.0,15000000.0,15000000.0,-50000000.0,-67000000.0,-67000000.0,-67000000.0,-72000000.0,-87000000.0,-87000000.0
AdditionalPaidInCapitalCommonStock / USD,2142000000.0,2142000000.0,2142000000.0,2142000000.0,2375000000.0,2375000000.0,2375000000.0,2375000000.0,2495000000.0,2495000000.0,2495000000.0,2495000000.0,2359000000.0,2359000000.0,2359000000.0,2359000000.0,2174000000.0,2174000000.0,2174000000.0,2174000000.0,2353000000.0,2353000000.0,2353000000.0,2353000000.0,2127000000.0,2127000000.0,2127000000.0,2127000000.0,1349000000.0,1349000000.0,1349000000.0,1349000000.0,1049000000.0,1049000000.0,1049000000.0,1049000000.0,657000000.0,657000000.0,657000000.0,657000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,150000000.0,,,,203000000.0,,,,187000000.0,,,,-176000000.0,,,,-170000000.0,,,,-164000000.0,,,,-150000000.0,,,,-144000000.0,,,,-178000000.0,,,,-196000000.0,70000000.0,70000000.0,70000000.0,242000000.0,73000000.0,73000000.0,73000000.0,284000000.0,102000000.0,102000000.0,102000000.0,347000000.0,125000000.0,125000000.0,125000000.0,435000000.0,125000000.0,125000000.0,125000000.0,528000000.0,130000000.0,130000000.0,130000000.0,548000000.0,143000000.0,143000000.0
AdvertisingExpense / USD,,,,,,,,270000000.0,,,,326000000.0,,,,312000000.0,,,,321000000.0,,,,240000000.0,,,,217000000.0,,,,228000000.0,,,,240000000.0,,,,281000000.0,,,,261000000.0,,,,271000000.0,,,,195000000.0,,,,222000000.0,,,,396000000.0,,,,348000000.0,,
