fact_unit,2010-11-24,2011-01-28,2011-04-29,2011-08-05,2011-10-28,2012-01-27,2012-04-27,2012-08-06,2012-10-26,2013-01-25,2013-04-26,2013-08-08,2013-10-25,2014-01-24,2014-04-25,2014-08-08,2014-10-24,2015-01-23,2015-04-24,2015-08-07,2015-10-22,2016-01-28,2016-04-26,2016-08-05,2016-10-20,2017-01-27,2017-04-28,2017-08-04,2017-10-27,2018-01-26,2018-04-27,2018-08-06,2018-10-31,2019-01-29,2019-05-08,2019-08-16,2019-10-31,2020-02-05,2020-05-06,2020-08-10,2020-10-30,2021-02-04,2021-04-30,2021-08-06,2021-10-28,2022-01-28,2022-04-29,2022-08-05,2022-10-28,2023-01-27,2023-04-28,2023-08-04,2023-10-27,2024-01-26,2024-04-26,2024-08-05,2024-10-31,2025-01-31,2025-05-01,2025-08-08,2025-10-31
AllowanceForDoubtfulAccountsReceivableCurrent / USD,31874000.0,31874000.0,31874000.0,31874000.0,22106000.0,22106000.0,22106000.0,22106000.0,22327000.0,22327000.0,22327000.0,22327000.0,22135000.0,22135000.0,22135000.0,22135000.0,21827000.0,21827000.0,21827000.0,21827000.0,21663000.0,21663000.0,21663000.0,21663000.0,21672000.0,21672000.0,21672000.0,21672000.0,21636000.0,21636000.0,21636000.0,21636000.0,11639000.0,11639000.0,11639000.0,11639000.0,12001000.0,12001000.0,12001000.0,12001000.0,11822000.0,11822000.0,11822000.0,11822000.0,18036000.0,18036000.0,18036000.0,18036000.0,20631000.0,20631000.0,20631000.0,20631000.0,33632000.0,33632000.0,33632000.0,33632000.0,32782000.0,32782000.0,32782000.0,32782000.0,34015000.0
AmortizationOfIntangibleAssets / USD,,,,,,,,33800000.0,8000000.0,15700000.0,23000000.0,32900000.0,7200000.0,11800000.0,16300000.0,30300000.0,4500000.0,8400000.0,11900000.0,20800000.0,4100000.0,8100000.0,12100000.0,16200000.0,3700000.0,5000000.0,6300000.0,15800000.0,1300000.0,1800000.0,2300000.0,7600000.0,1200000.0,2400000.0,3586000.0,4630000.0,1434000.0,2745000.0,28613000.0,87392000.0,57908000.0,114660000.0,169265000.0,87392000.0,50500000.0,101570000.0,153974000.0,220579000.0,53544000.0,107088000.0,164807000.0,206252000.0,65225000.0,130830000.0,195963000.0,229098000.0,63304000.0,122700000.0,180400000.0,260600000.0,56800000.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount / shares,12242000.0,12483000.0,11311000.0,18444000.0,10340000.0,9602000.0,8355000.0,11109000.0,6635000.0,4338000.0,4024000.0,8003000.0,1717000.0,1830000.0,1556000.0,3123000.0,30000.0,0.0,0.0,1366000.0,73000.0,13000.0,32000.0,0.0,307000.0,182000.0,137000.0,36000.0,45000.0,56000.0,6000.0,9000.0,0.0,11000.0,2000.0,46000.0,207000.0,280000.0,313000.0,0.0,0.0,25000.0,42000.0,227000.0,169000.0,0.0,0.0,22000.0,135000.0,5000.0,9000.0,11000.0,205000.0,271000.0,226000.0,7000.0,123000.0,0.0,1000.0,8000.0,29000.0
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481000.0,,,,,,,,,,,,,0.0,0.0,0.0,,219000000.0,289474000.0,0.0,
Assets / USD,3907056000.0,3907056000.0,3907056000.0,3907056000.0,4675521000.0,4675521000.0,4675521000.0,4675521000.0,5100308000.0,5100308000.0,5100308000.0,5100308000.0,5287357000.0,5287357000.0,5287357000.0,5287357000.0,5538664000.0,5538664000.0,5538664000.0,5535846000.0,4826012000.0,4826012000.0,4826012000.0,4826012000.0,4962432000.0,4962432000.0,4962432000.0,4962432000.0,5532173000.0,5532173000.0,5532173000.0,5532173000.0,5619356000.0,5619356000.0,5638619000.0,5638619000.0,9008516000.0,9008516000.0,9008516000.0,9008516000.0,9279960000.0,9279960000.0,9279960000.0,9279960000.0,10271124000.0,10271124000.0,10271124000.0,10271124000.0,12597088000.0,12597088000.0,12597088000.0,12597088000.0,14072357000.0,14072357000.0,14072357000.0,14072357000.0,15433566000.0,15433566000.0,15433566000.0,15433566000.0,16067926000.0
AssetsCurrent / USD,2835465000.0,2835465000.0,2835465000.0,2835465000.0,3676010000.0,3676010000.0,3676010000.0,3676010000.0,4164043000.0,4164043000.0,4164043000.0,4164043000.0,4351503000.0,4351503000.0,4351503000.0,4351503000.0,4586830000.0,4586830000.0,4586830000.0,4586095000.0,3904576000.0,3904576000.0,3904576000.0,3904576000.0,3868032000.0,3868032000.0,3868032000.0,3868032000.0,4392066000.0,4392066000.0,4392066000.0,4392066000.0,4549000000.0,4549000000.0,4549000000.0,4549000000.0,4315075000.0,4315075000.0,4315075000.0,4315075000.0,4723545000.0,4723545000.0,4723545000.0,4723545000.0,5696248000.0,5696248000.0,5696248000.0,5696248000.0,7168911000.0,7168911000.0,7168911000.0,7168911000.0,8372032000.0,8372032000.0,8372032000.0,8372032000.0,10031144000.0,10031144000.0,10031144000.0,10031144000.0,10698789000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost / USD,201411000.0,664051000.0,344879000.0,338240000.0,320316000.0,327355000.0,369877000.0,464939000.0,457709000.0,355965000.0,456433000.0,457403000.0,478400000.0,532278000.0,725478000.0,827823000.0,778612000.0,666565000.0,625908000.0,496916000.0,451698000.0,379750000.0,322976000.0,468650000.0,531572000.0,673708000.0,753460000.0,661679000.0,497313000.0,521930000.0,691007000.0,750665000.0,650451000.0,567385000.0,606043000.0,554039000.0,442133000.0,386442000.0,329627000.0,415915000.0,415915000.0,415915000.0,415915000.0,519815000.0,547941000.0,519562000.0,550125000.0,571149000.0,601307000.0,810100000.0,836765000.0,704633000.0,846346000.0,833891000.0,1566845000.0,1608395000.0,1786826000.0,954567000.0,1126524000.0,1244804000.0,1352766000.0
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue / USD,202336000.0,668680000.0,346633000.0,339968000.0,321151000.0,328390000.0,371080000.0,466044000.0,458759000.0,356693000.0,457332000.0,458051000.0,480079000.0,533124000.0,726799000.0,829098000.0,779234000.0,666694000.0,626235000.0,497121000.0,451986000.0,379437000.0,323090000.0,468985000.0,531730000.0,673484000.0,753071000.0,661184000.0,496788000.0,520623000.0,687946000.0,746978000.0,645992000.0,563316000.0,603536000.0,553048000.0,441938000.0,386617000.0,329836000.0,418169000.0,418169000.0,418169000.0,418169000.0,547291000.0,563772000.0,537300000.0,560500000.0,573696000.0,602657000.0,816047000.0,845394000.0,713189000.0,852255000.0,843309000.0,1564521000.0,1606178000.0,1788386000.0,955495000.0,1127648000.0,1246095000.0,1355096000.0
AvailableForSaleSecuritiesDebtSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475936000.0,1475936000.0,1475936000.0,1475936000.0,723391000.0,723391000.0,723391000.0,723391000.0,746063000.0,746063000.0,746063000.0,1059912000.0,1115249000.0,1153404000.0,1162724000.0,1123100000.0,1134240000.0,1294873000.0,1321696000.0,,1637751000.0,1677940000.0,2416875000.0,2501300000.0,2632860000.0,1926189000.0,2158345000.0,2391753000.0,2712842000.0
CapitalizedContractCostNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,70721000.0,70721000.0,70721000.0,70721000.0,77219000.0,77219000.0,77219000.0,77219000.0,59953000.0,59953000.0,59953000.0,59953000.0,124487000.0,124487000.0,124487000.0,124487000.0,133067000.0,133067000.0,133067000.0,133067000.0,279879000.0,279879000.0,279879000.0,279879000.0,223829000.0
Cash / USD,,,153600000.0,153595000.0,165900000.0,165900000.0,165900000.0,165900000.0,126000000.0,126000000.0,126000000.0,126000000.0,125500000.0,125500000.0,125500000.0,125500000.0,106700000.0,106700000.0,106700000.0,106700000.0,183100000.0,183100000.0,183100000.0,183100000.0,330100000.0,330100000.0,330100000.0,330100000.0,307400000.0,307400000.0,307400000.0,307400000.0,473800000.0,473800000.0,473800000.0,473800000.0,479800000.0,479800000.0,479800000.0,479800000.0,460800000.0,460800000.0,460800000.0,460800000.0,641600000.0,641600000.0,641600000.0,641600000.0,472800000.0,472800000.0,472800000.0,472800000.0,298600000.0,298600000.0,298600000.0,298600000.0,287600000.0,287600000.0,287600000.0,287600000.0,437800000.0
CashAndCashEquivalentsAtCarryingValue / USD,524967000.0,524967000.0,524967000.0,1128106000.0,529918000.0,529918000.0,529918000.0,524967000.0,711329000.0,711329000.0,711329000.0,529918000.0,751294000.0,751294000.0,751294000.0,711329000.0,985390000.0,985390000.0,985390000.0,751294000.0,630861000.0,630861000.0,630861000.0,985390000.0,838025000.0,838025000.0,838025000.0,630861000.0,1108488000.0,1108488000.0,1108488000.0,838025000.0,1153051000.0,1153051000.0,1404382000.0,1404382000.0,1015994000.0,1015994000.0,1015994000.0,,1234409000.0,1234409000.0,1234409000.0,1234409000.0,1434610000.0,1434610000.0,1434610000.0,1434610000.0,1584908000.0,1584908000.0,1584908000.0,1584908000.0,1927865000.0,1927865000.0,1927865000.0,1927865000.0,1977129000.0,1977129000.0,1977129000.0,1977129000.0,2078908000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153051000.0,1108488000.0,1404382000.0,1404382000.0,1404382000.0,1153051000.0,1015994000.0,1015994000.0,1015994000.0,1404382000.0,1234409000.0,1234409000.0,1234409000.0,1015994000.0,1434610000.0,1434610000.0,1434610000.0,1234409000.0,1584908000.0,1584908000.0,1584908000.0,1434610000.0,1927865000.0,1927865000.0,1927865000.0,1584908000.0,1977129000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102631000.0,44563000.0,245132000.0,389600000.0,-312219000.0,251331000.0,-27646000.0,-76130000.0,-69819000.0,-388388000.0,-18589000.0,197057000.0,217741000.0,218415000.0,74954000.0,222447000.0,-19438000.0,200201000.0,234372000.0,-13431000.0,-16395000.0,150298000.0,-216295000.0,-262811000.0,-79698000.0,342957000.0,73000.0
CashEquivalentsAtCarryingValue / USD,,,376316000.0,376316000.0,545475000.0,545475000.0,545475000.0,545475000.0,625339000.0,625339000.0,625339000.0,625339000.0,859933000.0,859933000.0,859933000.0,859933000.0,524149000.0,524149000.0,524149000.0,524149000.0,654933000.0,654933000.0,654933000.0,654933000.0,778451000.0,778451000.0,778451000.0,778451000.0,845639000.0,845639000.0,845639000.0,845639000.0,,,,,,,,,,,,773653000.0,793040000.0,793040000.0,793040000.0,793040000.0,1112146000.0,1112146000.0,1112146000.0,1112146000.0,1629248000.0,1629248000.0,1629248000.0,1629248000.0,1689540000.0,1689540000.0,1689540000.0,1689540000.0,1641074000.0
CommonStockDividendsPerShareCashPaid / USD/shares,0.15,0.3,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,1.05,1.3,1.3,1.3,1.3,1.3,1.45,1.45,1.45,1.45,,,1.9,
CommonStockDividendsPerShareDeclared / USD/shares,,,,0.6,0.25,0.5,0.75,0.6,0.35,0.7,1.05,1.0,0.4,0.8,1.2,1.4,0.45,0.9,1.35,1.6,0.5,17.5,18.0,1.8,0.52,1.04,1.56,18.5,0.52,1.06,1.6,2.08,0.59,,0.59,2.14,0.75,0.75,0.75,2.52,0.75,0.75,0.75,3.0,0.9,0.9,0.9,3.3,1.05,1.05,1.05,3.6,1.3,1.3,1.3,4.2,1.3,1.3,1.3,5.2,1.45
CommonStockParOrStatedValuePerShare / USD/shares,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,
CommonStockSharesAuthorized / shares,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,
CommonStockSharesIssued / shares,,,,239132000.0,,,,244281000.0,,,,249520000.0,,,,253495000.0,,,,257542000.0,,,,259007000.0,,,,260619000.0,,,,261654000.0,,,,262718000.0,,,,276202000.0,,,,277526000.0,,,,278435000.0,,,,279210000.0,,,,279995000.0,,,,280649000.0,
CommonStockSharesOutstanding / shares,,,,168043000.0,,,,167118000.0,,,,166710000.0,,,,165435000.0,,,,165448000.0,,,,157851000.0,,,,155955000.0,,,,156840000.0,,,,156048000.0,,,,159475000.0,,,,155461000.0,,,,152776000.0,,,,141804000.0,,,,136750000.0,,,,134425000.0,
CommonStockValue / USD,,,,168000.0,,,,167000.0,,,,167000.0,,,,165000.0,,,,165000.0,,,,158000.0,,,,156000.0,,,,157000.0,,,,156000.0,,,,159000.0,,,,155000.0,,,,153000.0,,,,142000.0,,,,137000.0,,,,134000.0,
CommonStocksIncludingAdditionalPaidInCapital / USD,,,,,,,,,,,,,,1159565000.0,1159565000.0,,1220504000.0,1220504000.0,1220504000.0,,474374000.0,474374000.0,474374000.0,,452974000.0,452974000.0,452974000.0,,529283000.0,529283000.0,529283000.0,,617999000.0,617999000.0,617999000.0,,2017312000.0,2017312000.0,2017312000.0,,2090268000.0,2090268000.0,2090268000.0,,2175988000.0,2175988000.0,2175988000.0,,1061940000.0,1061940000.0,1061940000.0,,2107663000.0,2107663000.0,2107663000.0,,2280133000.0,2280133000.0,2280133000.0,,2511922000.0
ComprehensiveIncomeNetOfTax / USD,,,102292000.0,-592269000.0,170388000.0,357609000.0,572253000.0,202214000.0,187429000.0,294479000.0,502580000.0,823392000.0,143399000.0,248082000.0,404695000.0,737271000.0,115952000.0,256841000.0,459320000.0,527646000.0,66302000.0,87019000.0,216603000.0,589130000.0,99333000.0,247158000.0,430431000.0,355856000.0,180153000.0,412881000.0,669715000.0,696310000.0,281478000.0,145418000.0,450544000.0,923438000.0,404555000.0,759375000.0,953643000.0,799655000.0,347699000.0,733351000.0,790267000.0,1167366000.0,420895000.0,884888000.0,1454615000.0,1210040000.0,1065930000.0,1784939000.0,2520457000.0,2082509000.0,994621000.0,1983155000.0,2694803000.0,3369893000.0,728278000.0,1327986000.0,1920271000.0,3378407000.0,969422000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-83000.0,0.0,-129000.0,-379000.0,-822000.0,-600000.0,-425000.0,-693000.0,-1019000.0,-1760000.0,68000.0,141000.0,229000.0,-939000.0,74000.0,74000.0,74000.0,253000.0,,,,74000.0,
ConstructionInProgressGross / USD,2603000.0,2603000.0,2603000.0,2603000.0,6979000.0,6979000.0,6979000.0,6979000.0,,,,11765000.0,,,,16604000.0,,,,8945000.0,3152000.0,3152000.0,3152000.0,3152000.0,5286000.0,5286000.0,5286000.0,5286000.0,4597000.0,4597000.0,4597000.0,4597000.0,9180000.0,9180000.0,9180000.0,9180000.0,26029000.0,26029000.0,26029000.0,26029000.0,93736000.0,93736000.0,93736000.0,93736000.0,182320000.0,182320000.0,182320000.0,182320000.0,110079000.0,110079000.0,110079000.0,110079000.0,168817000.0,168817000.0,168817000.0,168817000.0,215006000.0,215006000.0,215006000.0,215006000.0,207807000.0
ContractWithCustomerAssetNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,94015000.0,94015000.0,94015000.0,14727000.0,99876000.0,99876000.0,99876000.0,94015000.0,91052000.0,91052000.0,91052000.0,99876000.0,114747000.0,114747000.0,114747000.0,91052000.0,117137000.0,117137000.0,117137000.0,114747000.0,69259000.0,69259000.0,69259000.0,117137000.0,105081000.0
ContractWithCustomerAssetReclassifiedToReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,14600000.0,14700000.0,14700000.0,22800000.0,46900000.0,54000000.0,70900000.0,40900000.0,54500000.0,66900000.0,77100000.0,37800000.0,56900000.0,66900000.0,72600000.0,49600000.0,79300000.0,86900000.0,98300000.0,69800000.0,85600000.0,98500000.0,104100000.0,35400000.0,51000000.0,55600000.0,58800000.0,47200000.0
ContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556691000.0,556691000.0,556691000.0,556691000.0,587789000.0,587789000.0,587789000.0,556691000.0,666055000.0,666055000.0,666055000.0,587789000.0,667703000.0,667703000.0,667703000.0,666055000.0,1007324000.0,1007324000.0,1007324000.0,667703000.0,1245007000.0,1245007000.0,1245007000.0,1007324000.0,1782242000.0,1782242000.0,1782242000.0,1245007000.0,1713689000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71997000.0,71997000.0,71997000.0,71997000.0,98772000.0,98772000.0,98772000.0,98772000.0,96325000.0,96325000.0,96325000.0,96325000.0,87575000.0,87575000.0,87575000.0,87575000.0,124618000.0,124618000.0,124618000.0,124618000.0,176681000.0,176681000.0,176681000.0,176681000.0,294460000.0,294460000.0,294460000.0,294460000.0,348844000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279000000.0,371400000.0,422300000.0,461300000.0,266800000.0,354400000.0,431800000.0,456000000.0,314800000.0,,,456000000.0,314800000.0,439900000.0,498700000.0,526100000.0,303000000.0,424400000.0,495800000.0,555400000.0,489500000.0,771200000.0,884000000.0,819000000.0,870000000.0,1140000000.0,1300000000.0,1390000000.0,738700000.0
CostOfRevenue / USD,171892000.0,379178000.0,587743000.0,864824000.0,263969000.0,575367000.0,903063000.0,815662000.0,340349000.0,613204000.0,968353000.0,1259243000.0,317225000.0,621140000.0,930648000.0,1330016000.0,277657000.0,563471000.0,906297000.0,1237452000.0,288467000.0,571680000.0,891962000.0,1232962000.0,270244000.0,551224000.0,825823000.0,1215229000.0,277836000.0,596343000.0,939617000.0,1163391000.0,353117000.0,700119000.0,1068475000.0,1286215000.0,381387000.0,789647000.0,1276592000.0,1446041000.0,604241000.0,1237859000.0,1828017000.0,1869377000.0,620562000.0,1290295000.0,1999924000.0,2449561000.0,813624000.0,1721786000.0,2613877000.0,2772165000.0,1041226000.0,2250012000.0,3255358000.0,3592441000.0,946891000.0,1923637000.0,2917522000.0,4218307000.0,1147431000.0
CurrentFederalTaxExpenseBenefit / USD,,,,-136906000.0,,,,63687000.0,,,,225192000.0,,,,-699000.0,,,,118888000.0,,,,98937000.0,,,,63123000.0,,,,94088000.0,,,,200831000.0,,,,504758000.0,,,,82460000.0,,,,108136000.0,,,,201413000.0,,,,341614000.0,,,,553197000.0,
CurrentForeignTaxExpenseBenefit / USD,,,,32647000.0,,,,30225000.0,,,,31578000.0,,,,24383000.0,,,,25112000.0,,,,27867000.0,,,,25438000.0,,,,37680000.0,,,,38208000.0,,,,41414000.0,,,,59274000.0,,,,86374000.0,,,,121146000.0,,,,165194000.0,,,,188991000.0,
CurrentIncomeTaxExpenseBenefit / USD,,,,-107804000.0,,,,102711000.0,,,,258865000.0,,,,23735000.0,,,,148404000.0,,,,135384000.0,,,,92216000.0,,,,137891000.0,,,,243699000.0,,,,552594000.0,,,,147399000.0,,,,195028000.0,,,,328723000.0,,,,520957000.0,,,,756992000.0,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,-3545000.0,,,,8799000.0,,,,2095000.0,,,,51000.0,,,,4404000.0,,,,8580000.0,,,,3655000.0,,,,6123000.0,,,,4660000.0,,,,6422000.0,,,,5665000.0,,,,518000.0,,,,6164000.0,,,,14149000.0,,,,14804000.0,
